time,imp_NL,actual_imp_NL,diff_imp_NL,imp_DK_1,actual_imp_DK_1,diff_imp_DK_1,scheduled_net_import_total,actual_net_import_total,diff_net_import_total
2024-04-19T02:00:00,404.0,1161.25,757.25,415.0,0.0,-415.0,819.0,1161.25,342.25
2024-04-19T03:00:00,149.5,1290.0,1140.5,580.0,0.0,-580.0,729.5,1290.0,560.5
2024-04-19T04:00:00,201.0,1212.25,1011.25,464.0,90.25,-373.75,665.0,1302.5,637.5
2024-04-19T05:00:00,213.75,1112.75,899.0,87.0,0.0,-87.0,300.75,1112.75,812.0
2024-04-19T06:00:00,172.0,1131.0,959.0,0.0,1.25,1.25,172.0,1132.25,960.25
2024-04-19T07:00:00,278.0,766.5,488.5,,23.0,,278.0,789.5,511.5
2024-04-19T08:00:00,388.75,789.25,400.5,287.0,295.0,8.0,675.75,1084.25,408.5
2024-04-19T09:00:00,321.3,2086.0,1764.7,586.0,724.0,138.0,907.3,2810.0,1902.7
2024-04-19T10:00:00,0.0,1137.25,1137.25,1200.0,1084.5,-115.5,1200.0,2221.75,1021.75
2024-04-19T11:00:00,722.75,1257.5,534.75,,1020.25,,722.75,2277.75,1555.0
2024-04-19T12:00:00,782.75,1363.5,580.75,893.0,862.75,-30.25,1675.75,2226.25,550.5
2024-04-19T13:00:00,138.0,1144.75,1006.75,367.0,340.0,-27.0,505.0,1484.75,979.75
2024-04-19T14:00:00,85.25,1083.0,997.75,136.0,137.25,1.25,221.25,1220.25,999.0
2024-04-19T15:00:00,0.0,1136.0,1136.0,229.0,241.75,12.75,229.0,1377.75,1148.75
2024-04-19T16:00:00,93.0,1301.5,1208.5,92.0,96.25,4.25,185.0,1397.75,1212.75
2024-04-19T17:00:00,292.0,1544.75,1252.75,125.0,0.0,-125.0,417.0,1544.75,1127.75
2024-04-19T18:00:00,394.0,1596.75,1202.75,0.0,0.0,0.0,394.0,1596.75,1202.75
2024-04-19T19:00:00,167.5,1604.5,1437.0,475.0,0.0,-475.0,642.5,1604.5,962.0
2024-04-19T20:00:00,1064.8,1624.0,559.2,853.0,0.0,-853.0,1917.8,1624.0,-293.79999999999995
2024-04-19T21:00:00,1127.2,1951.75,824.55,703.0,0.0,-703.0,1830.2,1951.75,121.54999999999995
2024-04-19T22:00:00,864.4,1305.75,441.35,721.0,0.0,-721.0,1585.4,1305.75,-279.6500000000001
2024-04-19T23:00:00,801.2,1427.5,626.3,491.0,13.75,-477.25,1292.2,1441.25,149.04999999999995
2024-04-20T00:00:00,185.6,1030.75,845.15,447.0,97.75,-349.25,632.6,1128.5,495.9
2024-04-20T01:00:00,0.0,922.5,922.5,135.0,5.0,-130.0,135.0,927.5,792.5
2024-04-20T02:00:00,57.75,870.0,812.25,69.0,0.0,-69.0,126.75,870.0,743.25
2024-04-20T03:00:00,77.0,856.75,779.75,0.0,0.0,0.0,77.0,856.75,779.75
2024-04-20T04:00:00,85.5,858.25,772.75,176.0,0.0,-176.0,261.5,858.25,596.75
2024-04-20T05:00:00,9.5,839.0,829.5,118.0,0.0,-118.0,127.5,839.0,711.5
2024-04-20T06:00:00,6.75,793.75,787.0,144.0,0.0,-144.0,150.75,793.75,643.0
2024-04-20T07:00:00,7.25,404.25,397.0,0.0,0.0,0.0,7.25,404.25,397.0
2024-04-20T08:00:00,324.75,61.0,-263.75,305.0,330.5,25.5,629.75,391.5,-238.25
2024-04-20T09:00:00,179.0,0.0,-179.0,31.0,252.75,221.75,210.0,252.75,42.75
2024-04-20T10:00:00,346.0,0.0,-346.0,419.0,25.25,-393.75,765.0,25.25,-739.75
2024-04-20T11:00:00,115.0,0.0,-115.0,572.0,102.5,-469.5,687.0,102.5,-584.5
2024-04-20T12:00:00,3.5,0.0,-3.5,1689.0,698.75,-990.25,1692.5,698.75,-993.75
2024-04-20T13:00:00,0.0,0.0,0.0,1719.0,214.25,-1504.75,1719.0,214.25,-1504.75
2024-04-20T14:00:00,39.0,0.0,-39.0,1536.0,0.25,-1535.75,1575.0,0.25,-1574.75
2024-04-20T15:00:00,59.0,0.0,-59.0,922.0,139.0,-783.0,981.0,139.0,-842.0
2024-04-20T16:00:00,690.25,0.0,-690.25,201.0,97.5,-103.5,891.25,97.5,-793.75
2024-04-20T17:00:00,536.75,0.0,-536.75,0.0,0.0,0.0,536.75,0.0,-536.75
2024-04-20T18:00:00,163.0,9.75,-153.25,42.0,12.25,-29.75,205.0,22.0,-183.0
2024-04-20T19:00:00,260.0,210.0,-50.0,265.0,0.0,-265.0,525.0,210.0,-315.0
2024-04-20T20:00:00,128.5,222.25,93.75,488.0,0.0,-488.0,616.5,222.25,-394.25
2024-04-20T21:00:00,0.0,242.0,242.0,312.0,0.0,-312.0,312.0,242.0,-70.0
2024-04-20T22:00:00,121.25,194.0,72.75,206.0,0.0,-206.0,327.25,194.0,-133.25
2024-04-20T23:00:00,481.25,236.25,-245.0,268.0,0.0,-268.0,749.25,236.25,-513.0
2024-04-21T00:00:00,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,0.0
2024-04-21T01:00:00,385.5,377.75,-7.75,,0.0,,385.5,377.75,-7.75
2024-04-21T02:00:00,38.5,335.75,297.25,,0.0,,38.5,335.75,297.25
2024-04-21T03:00:00,0.25,141.5,141.25,422.0,0.0,-422.0,422.25,141.5,-280.75
2024-04-21T04:00:00,1.5,355.5,354.0,367.0,0.0,-367.0,368.5,355.5,-13.0
2024-04-21T05:00:00,,634.0,,160.0,0.0,-160.0,160.0,634.0,474.0
2024-04-21T06:00:00,1.25,571.25,570.0,0.0,0.0,0.0,1.25,571.25,570.0
2024-04-21T07:00:00,1.5,322.5,321.0,33.0,0.0,-33.0,34.5,322.5,288.0
2024-04-21T08:00:00,,262.25,,200.0,50.75,-149.25,200.0,313.0,113.0
2024-04-21T09:00:00,93.75,113.75,20.0,647.0,1314.75,667.75,740.75,1428.5,687.75
2024-04-21T10:00:00,197.25,0.0,-197.25,1601.0,2404.25,803.25,1798.25,2404.25,606.0
2024-04-21T11:00:00,26.75,9.0,-17.75,1197.0,2338.5,1141.5,1223.75,2347.5,1123.75
2024-04-21T12:00:00,34.5,22.25,-12.25,1646.0,2480.25,834.25,1680.5,2502.5,822.0
2024-04-21T13:00:00,732.5,0.5,-732.0,1972.0,2406.5,434.5,2704.5,2407.0,-297.5
2024-04-21T14:00:00,863.75,0.0,-863.75,2212.0,2244.0,32.0,3075.75,2244.0,-831.75
2024-04-21T15:00:00,1318.0,0.0,-1318.0,1778.0,1993.25,215.25,3096.0,1993.25,-1102.75
2024-04-21T16:00:00,922.75,0.0,-922.75,1036.0,1501.75,465.75,1958.75,1501.75,-457.0
2024-04-21T17:00:00,494.5,138.5,-356.0,107.0,454.5,347.5,601.5,593.0,-8.5
2024-04-21T18:00:00,450.25,210.25,-240.0,0.0,0.0,0.0,450.25,210.25,-240.0
2024-04-21T19:00:00,0.75,148.5,147.75,626.0,0.0,-626.0,626.75,148.5,-478.25
2024-04-21T20:00:00,107.6,22.25,-85.35,446.0,0.0,-446.0,553.6,22.25,-531.35
2024-04-21T21:00:00,144.8,0.0,-144.8,435.0,0.0,-435.0,579.8,0.0,-579.8
2024-04-21T22:00:00,142.0,10.75,-131.25,733.0,0.0,-733.0,875.0,10.75,-864.25
2024-04-21T23:00:00,43.9,72.75,28.85,583.0,0.0,-583.0,626.9,72.75,-554.15
2024-04-22T00:00:00,450.3,573.25,122.94999999999999,295.0,0.0,-295.0,745.3,573.25,-172.04999999999995
2024-04-22T01:00:00,0.0,352.25,352.25,246.0,0.0,-246.0,246.0,352.25,106.25
2024-04-22T02:00:00,160.7,180.0,19.30000000000001,184.0,0.0,-184.0,344.7,180.0,-164.7
2024-04-22T03:00:00,619.1,413.75,-205.35000000000002,91.0,0.0,-91.0,710.1,413.75,-296.35
2024-04-22T04:00:00,207.7,179.0,-28.69999999999999,21.0,0.0,-21.0,228.7,179.0,-49.69999999999999
2024-04-22T05:00:00,0.0,0.0,0.0,55.0,0.0,-55.0,55.0,0.0,-55.0
2024-04-22T06:00:00,47.75,0.0,-47.75,0.0,0.0,0.0,47.75,0.0,-47.75
2024-04-22T07:00:00,132.75,0.0,-132.75,,0.0,,132.75,0.0,-132.75
2024-04-22T08:00:00,1069.75,0.0,-1069.75,,0.0,,1069.75,0.0,-1069.75
2024-04-22T09:00:00,1179.5,56.0,-1123.5,110.0,34.25,-75.75,1289.5,90.25,-1199.25
2024-04-22T10:00:00,571.5,12.25,-559.25,59.0,148.25,89.25,630.5,160.5,-470.0
2024-04-22T11:00:00,355.5,77.75,-277.75,0.0,0.0,0.0,355.5,77.75,-277.75
2024-04-22T12:00:00,723.75,0.75,-723.0,889.0,11.5,-877.5,1612.75,12.25,-1600.5
2024-04-22T13:00:00,670.0,0.0,-670.0,973.0,189.0,-784.0,1643.0,189.0,-1454.0
2024-04-22T14:00:00,912.0,0.0,-912.0,800.0,43.75,-756.25,1712.0,43.75,-1668.25
2024-04-22T15:00:00,215.25,0.0,-215.25,376.0,0.0,-376.0,591.25,0.0,-591.25
2024-04-22T16:00:00,282.25,0.0,-282.25,1067.0,164.5,-902.5,1349.25,164.5,-1184.75
2024-04-22T17:00:00,568.0,0.0,-568.0,1554.0,421.0,-1133.0,2122.0,421.0,-1701.0
2024-04-22T18:00:00,231.25,0.0,-231.25,764.0,349.0,-415.0,995.25,349.0,-646.25
2024-04-22T19:00:00,23.5,0.0,-23.5,10.0,50.5,40.5,33.5,50.5,17.0
2024-04-22T20:00:00,66.75,0.0,-66.75,0.0,0.0,0.0,66.75,0.0,-66.75
2024-04-22T21:00:00,1.5,0.0,-1.5,189.0,497.0,308.0,190.5,497.0,306.5
2024-04-22T22:00:00,0.5,0.0,-0.5,0.0,164.0,164.0,0.5,164.0,163.5
2024-04-22T23:00:00,109.5,0.0,-109.5,1542.0,157.25,-1384.75,1651.5,157.25,-1494.25
2024-04-23T00:00:00,309.0,0.0,-309.0,0.0,4.0,4.0,309.0,4.0,-305.0
2024-04-23T01:00:00,122.25,0.0,-122.25,29.0,0.0,-29.0,151.25,0.0,-151.25
2024-04-23T02:00:00,69.5,0.0,-69.5,142.0,0.0,-142.0,211.5,0.0,-211.5
2024-04-23T03:00:00,76.75,0.0,-76.75,121.0,0.0,-121.0,197.75,0.0,-197.75
2024-04-23T04:00:00,94.5,0.0,-94.5,0.0,0.0,0.0,94.5,0.0,-94.5
2024-04-23T05:00:00,194.0,0.0,-194.0,186.0,0.0,-186.0,380.0,0.0,-380.0
2024-04-23T06:00:00,36.25,0.0,-36.25,358.0,0.0,-358.0,394.25,0.0,-394.25
2024-04-23T07:00:00,157.5,0.0,-157.5,169.0,0.0,-169.0,326.5,0.0,-326.5
2024-04-23T08:00:00,235.5,0.0,-235.5,0.0,0.0,0.0,235.5,0.0,-235.5
2024-04-23T09:00:00,380.5,28.75,-351.75,,0.0,,380.5,28.75,-351.75
2024-04-23T10:00:00,106.75,327.75,221.0,41.0,0.0,-41.0,147.75,327.75,180.0
2024-04-23T11:00:00,46.25,312.5,266.25,57.0,0.0,-57.0,103.25,312.5,209.25
2024-04-23T12:00:00,793.25,321.25,-472.0,465.0,0.0,-465.0,1258.25,321.25,-937.0
2024-04-23T13:00:00,122.75,222.25,99.5,147.0,0.0,-147.0,269.75,222.25,-47.5
2024-04-23T14:00:00,545.75,21.0,-524.75,0.0,0.0,0.0,545.75,21.0,-524.75
2024-04-23T15:00:00,16.75,217.0,200.25,162.0,0.0,-162.0,178.75,217.0,38.25
2024-04-23T16:00:00,96.75,389.5,292.75,30.0,0.0,-30.0,126.75,389.5,262.75
2024-04-23T17:00:00,163.25,359.75,196.5,0.0,0.0,0.0,163.25,359.75,196.5
2024-04-23T18:00:00,132.5,137.25,4.75,,0.0,,132.5,137.25,4.75
2024-04-23T19:00:00,207.25,0.0,-207.25,,0.0,,207.25,0.0,-207.25
2024-04-23T20:00:00,47.25,0.0,-47.25,53.0,0.0,-53.0,100.25,0.0,-100.25
2024-04-23T21:00:00,166.5,0.0,-166.5,191.0,0.0,-191.0,357.5,0.0,-357.5
2024-04-23T22:00:00,20.5,35.25,14.75,371.0,0.0,-371.0,391.5,35.25,-356.25
2024-04-23T23:00:00,317.0,156.5,-160.5,238.0,0.0,-238.0,555.0,156.5,-398.5
2024-04-24T00:00:00,136.0,529.0,393.0,126.0,0.0,-126.0,262.0,529.0,267.0
2024-04-24T01:00:00,97.5,539.0,441.5,10.0,0.0,-10.0,107.5,539.0,431.5
2024-04-24T02:00:00,180.75,567.0,386.25,57.0,0.0,-57.0,237.75,567.0,329.25
2024-04-24T03:00:00,54.75,780.5,725.75,40.0,0.0,-40.0,94.75,780.5,685.75
2024-04-24T04:00:00,159.5,596.75,437.25,332.0,0.0,-332.0,491.5,596.75,105.25
2024-04-24T05:00:00,358.25,296.0,-62.25,373.0,0.0,-373.0,731.25,296.0,-435.25
2024-04-24T06:00:00,150.75,124.25,-26.5,167.0,0.0,-167.0,317.75,124.25,-193.5
2024-04-24T07:00:00,80.5,0.5,-80.0,3.0,0.0,-3.0,83.5,0.5,-83.0
2024-04-24T08:00:00,513.0,0.0,-513.0,503.0,153.5,-349.5,1016.0,153.5,-862.5
2024-04-24T09:00:00,641.0,0.0,-641.0,837.0,665.75,-171.25,1478.0,665.75,-812.25
2024-04-24T10:00:00,174.0,0.0,-174.0,640.0,1173.5,533.5,814.0,1173.5,359.5
2024-04-24T11:00:00,804.5,0.0,-804.5,329.0,470.0,141.0,1133.5,470.0,-663.5
2024-04-24T12:00:00,171.5,0.0,-171.5,750.0,757.75,7.75,921.5,757.75,-163.75
2024-04-24T13:00:00,0.5,0.0,-0.5,951.0,828.75,-122.25,951.5,828.75,-122.75
2024-04-24T14:00:00,10.0,0.0,-10.0,939.0,1179.25,240.25,949.0,1179.25,230.25
2024-04-24T15:00:00,8.25,0.0,-8.25,505.0,1091.25,586.25,513.25,1091.25,578.0
2024-04-24T16:00:00,264.5,0.0,-264.5,666.0,1169.75,503.75,930.5,1169.75,239.25
2024-04-24T17:00:00,572.25,0.0,-572.25,500.0,988.0,488.0,1072.25,988.0,-84.25
2024-04-24T18:00:00,601.5,0.0,-601.5,253.0,6.5,-246.5,854.5,6.5,-848.0
2024-04-24T19:00:00,196.25,0.0,-196.25,0.0,0.0,0.0,196.25,0.0,-196.25
2024-04-24T20:00:00,246.5,0.0,-246.5,,0.0,,246.5,0.0,-246.5
2024-04-24T21:00:00,345.25,0.0,-345.25,,0.0,,345.25,0.0,-345.25
2024-04-24T22:00:00,1064.75,358.75,-706.0,,0.0,,1064.75,358.75,-706.0
2024-04-24T23:00:00,584.75,594.75,10.0,,0.0,,584.75,594.75,10.0
2024-04-25T00:00:00,203.25,0.0,-203.25,83.0,0.0,-83.0,286.25,0.0,-286.25
2024-04-25T01:00:00,497.75,0.0,-497.75,221.0,0.0,-221.0,718.75,0.0,-718.75
2024-04-25T02:00:00,319.5,0.0,-319.5,92.0,0.0,-92.0,411.5,0.0,-411.5
2024-04-25T03:00:00,602.0,0.0,-602.0,0.0,0.0,0.0,602.0,0.0,-602.0
2024-04-25T04:00:00,538.75,0.0,-538.75,,0.0,,538.75,0.0,-538.75
2024-04-25T05:00:00,160.25,0.0,-160.25,,0.0,,160.25,0.0,-160.25
2024-04-25T06:00:00,234.25,0.0,-234.25,,0.0,,234.25,0.0,-234.25
2024-04-25T07:00:00,68.25,0.0,-68.25,506.0,0.0,-506.0,574.25,0.0,-574.25
2024-04-25T08:00:00,220.0,6.25,-213.75,445.0,0.0,-445.0,665.0,6.25,-658.75
2024-04-25T09:00:00,383.75,189.75,-194.0,351.0,0.0,-351.0,734.75,189.75,-545.0
2024-04-25T10:00:00,174.25,0.0,-174.25,646.0,0.0,-646.0,820.25,0.0,-820.25
2024-04-25T11:00:00,20.75,0.0,-20.75,0.0,0.0,0.0,20.75,0.0,-20.75
2024-04-25T12:00:00,709.25,0.0,-709.25,,0.75,,709.25,0.75,-708.5
2024-04-25T13:00:00,390.25,0.0,-390.25,995.0,417.0,-578.0,1385.25,417.0,-968.25
2024-04-25T14:00:00,521.0,0.0,-521.0,1412.0,802.75,-609.25,1933.0,802.75,-1130.25
2024-04-25T15:00:00,660.0,0.0,-660.0,973.0,882.5,-90.5,1633.0,882.5,-750.5
2024-04-25T16:00:00,263.0,0.0,-263.0,0.0,157.75,157.75,263.0,157.75,-105.25
2024-04-25T17:00:00,564.0,0.0,-564.0,0.0,0.0,0.0,564.0,0.0,-564.0
2024-04-25T18:00:00,470.5,0.0,-470.5,106.0,0.0,-106.0,576.5,0.0,-576.5
2024-04-25T19:00:00,62.75,0.0,-62.75,0.0,0.0,0.0,62.75,0.0,-62.75
2024-04-25T20:00:00,30.5,0.0,-30.5,,0.0,,30.5,0.0,-30.5
2024-04-25T21:00:00,190.25,497.75,307.5,,0.0,,190.25,497.75,307.5
2024-04-25T22:00:00,306.25,738.0,431.75,225.0,0.0,-225.0,531.25,738.0,206.75
2024-04-25T23:00:00,1252.75,1238.0,-14.75,19.0,0.0,-19.0,1271.75,1238.0,-33.75
2024-04-26T00:00:00,389.0,1369.5,980.5,137.0,0.0,-137.0,526.0,1369.5,843.5
2024-04-26T01:00:00,793.1,1828.5,1035.4,0.0,0.0,0.0,793.1,1828.5,1035.4
2024-04-26T02:00:00,1619.6,2447.0,827.4000000000001,201.0,0.0,-201.0,1820.6,2447.0,626.4000000000001
2024-04-26T03:00:00,1291.8,1703.5,411.70000000000005,213.0,0.0,-213.0,1504.8,1703.5,198.70000000000005
2024-04-26T04:00:00,264.5,747.75,483.25,62.0,0.0,-62.0,326.5,747.75,421.25
2024-04-26T05:00:00,0.0,676.25,676.25,10.0,0.0,-10.0,10.0,676.25,666.25
2024-04-26T06:00:00,123.75,77.75,-46.0,0.0,0.0,0.0,123.75,77.75,-46.0
2024-04-26T07:00:00,986.4,1326.75,340.35,,0.0,,986.4,1326.75,340.35
2024-04-26T08:00:00,2865.3,2332.75,-532.5500000000002,254.0,17.5,-236.5,3119.3,2350.25,-769.0500000000002
2024-04-26T09:00:00,2462.2,1717.25,-744.9499999999998,176.0,75.0,-101.0,2638.2,1792.25,-845.9499999999998
2024-04-26T10:00:00,2238.8,2179.75,-59.05000000000018,0.0,0.0,0.0,2238.8,2179.75,-59.05000000000018
2024-04-26T11:00:00,1975.5,1236.75,-738.75,158.0,0.0,-158.0,2133.5,1236.75,-896.75
2024-04-26T12:00:00,2273.3,909.25,-1364.0500000000002,0.0,0.0,0.0,2273.3,909.25,-1364.0500000000002
2024-04-26T13:00:00,1893.3,87.75,-1805.55,149.0,0.0,-149.0,2042.3,87.75,-1954.55
2024-04-26T14:00:00,1673.6,1020.5,-653.0999999999999,859.0,0.0,-859.0,2532.6,1020.5,-1512.1
2024-04-26T15:00:00,1604.1,94.25,-1509.85,0.0,0.0,0.0,1604.1,94.25,-1509.85
2024-04-26T16:00:00,1225.5,655.5,-570.0,,0.0,,1225.5,655.5,-570.0
2024-04-26T17:00:00,1577.3,1323.75,-253.54999999999995,141.0,0.0,-141.0,1718.3,1323.75,-394.54999999999995
2024-04-26T18:00:00,820.8,1022.25,201.45000000000005,432.0,0.0,-432.0,1252.8,1022.25,-230.54999999999995
2024-04-26T19:00:00,44.1,661.0,616.9,351.0,0.0,-351.0,395.1,661.0,265.9
2024-04-26T20:00:00,242.4,400.25,157.85,224.0,0.0,-224.0,466.4,400.25,-66.14999999999998
2024-04-26T21:00:00,716.5,1397.75,681.25,485.0,0.0,-485.0,1201.5,1397.75,196.25
2024-04-26T22:00:00,635.1,1605.75,970.65,607.0,0.0,-607.0,1242.1,1605.75,363.6500000000001
2024-04-26T23:00:00,206.1,1004.25,798.15,378.0,0.0,-378.0,584.1,1004.25,420.15
2024-04-27T00:00:00,1706.5,1733.0,26.5,257.0,0.0,-257.0,1963.5,1733.0,-230.5
2024-04-27T01:00:00,1874.0,1685.5,-188.5,357.0,0.0,-357.0,2231.0,1685.5,-545.5
2024-04-27T02:00:00,1508.2,868.5,-639.7,414.0,0.0,-414.0,1922.2,868.5,-1053.7
2024-04-27T03:00:00,1205.7,742.0,-463.70000000000005,21.0,0.0,-21.0,1226.7,742.0,-484.70000000000005
2024-04-27T04:00:00,727.9,438.0,-289.9,0.0,0.0,0.0,727.9,438.0,-289.9
2024-04-27T05:00:00,572.0,396.75,-175.25,86.0,0.0,-86.0,658.0,396.75,-261.25
2024-04-27T06:00:00,730.4,309.25,-421.15,109.0,0.0,-109.0,839.4,309.25,-530.15
2024-04-27T07:00:00,1267.8,292.75,-975.05,187.0,21.75,-165.25,1454.8,314.5,-1140.3
2024-04-27T08:00:00,2242.5,1331.75,-910.75,1139.0,1493.5,354.5,3381.5,2825.25,-556.25
2024-04-27T09:00:00,2314.7,1530.25,-784.4499999999998,1790.0,1929.75,139.75,4104.7,3460.0,-644.6999999999998
2024-04-27T10:00:00,2106.5,1297.75,-808.75,2500.0,1920.0,-580.0,4606.5,3217.75,-1388.75
2024-04-27T11:00:00,1864.1,1400.0,-464.0999999999999,,2418.0,,1864.1,3818.0,1953.9
2024-04-27T12:00:00,1830.9,2226.75,395.8499999999999,,1992.0,,1830.9,4218.75,2387.85
2024-04-27T13:00:00,2138.9,2525.25,386.3499999999999,,2010.0,,2138.9,4535.25,2396.35
2024-04-27T14:00:00,3103.9,2578.0,-525.9000000000001,,2461.25,,3103.9,5039.25,1935.35
2024-04-27T15:00:00,2542.6,2251.75,-290.8499999999999,,2375.0,,2542.6,4626.75,2084.15
2024-04-27T16:00:00,2282.7,1648.5,-634.1999999999998,2505.0,2345.75,-159.25,4787.7,3994.25,-793.4499999999998
2024-04-27T17:00:00,1663.6,1153.25,-510.3499999999999,1753.0,1688.25,-64.75,3416.6,2841.5,-575.0999999999999
2024-04-27T18:00:00,1540.4,1247.5,-292.9000000000001,44.0,183.75,139.75,1584.4,1431.25,-153.1500000000001
2024-04-27T19:00:00,1593.8,1050.0,-543.8,0.0,0.0,0.0,1593.8,1050.0,-543.8
2024-04-27T20:00:00,2410.5,1606.5,-804.0,521.0,0.0,-521.0,2931.5,1606.5,-1325.0
2024-04-27T21:00:00,2148.8,1672.0,-476.8000000000002,186.0,0.0,-186.0,2334.8,1672.0,-662.8000000000002
2024-04-27T22:00:00,1832.8,1940.5,107.70000000000005,10.0,0.0,-10.0,1842.8,1940.5,97.70000000000005
2024-04-27T23:00:00,1809.4,2034.0,224.5999999999999,265.0,0.0,-265.0,2074.4,2034.0,-40.40000000000009
2024-04-28T00:00:00,1010.8,1349.75,338.95000000000005,18.0,51.75,33.75,1028.8,1401.5,372.70000000000005
2024-04-28T01:00:00,1186.5,1353.5,167.0,0.0,1.0,1.0,1186.5,1354.5,168.0
2024-04-28T02:00:00,398.1,927.75,529.65,765.0,284.25,-480.75,1163.1,1212.0,48.90000000000009
2024-04-28T03:00:00,243.1,1014.5,771.4,1943.0,1155.5,-787.5,2186.1,2170.0,-16.09999999999991
2024-04-28T04:00:00,224.6,1172.0,947.4,1858.0,934.5,-923.5,2082.6,2106.5,23.90000000000009
2024-04-28T05:00:00,366.4,1114.0,747.6,2185.0,601.0,-1584.0,2551.4,1715.0,-836.4000000000001
2024-04-28T06:00:00,519.1,1189.0,669.9,2500.0,806.5,-1693.5,3019.1,1995.5,-1023.5999999999999
2024-04-28T07:00:00,316.3,1107.5,791.2,,1600.0,,316.3,2707.5,2391.2
2024-04-28T08:00:00,0.0,1089.0,1089.0,,2030.75,,0.0,3119.75,3119.75
2024-04-28T09:00:00,252.75,1114.0,861.25,,1719.75,,252.75,2833.75,2581.0
2024-04-28T10:00:00,312.25,667.0,354.75,,2380.25,,312.25,3047.25,2735.0
2024-04-28T11:00:00,120.75,377.5,256.75,,2320.5,,120.75,2698.0,2577.25
2024-04-28T12:00:00,288.5,339.25,50.75,,2309.0,,288.5,2648.25,2359.75
2024-04-28T13:00:00,634.75,214.5,-420.25,,2463.25,,634.75,2677.75,2043.0
2024-04-28T14:00:00,955.75,185.25,-770.5,,2424.75,,955.75,2610.0,1654.25
2024-04-28T15:00:00,1663.25,441.75,-1221.5,,2356.75,,1663.25,2798.5,1135.25
2024-04-28T16:00:00,2244.0,647.5,-1596.5,,2252.5,,2244.0,2900.0,656.0
2024-04-28T17:00:00,1050.5,749.0,-301.5,2126.0,1803.5,-322.5,3176.5,2552.5,-624.0
2024-04-28T18:00:00,572.5,1173.0,600.5,0.0,155.25,155.25,572.5,1328.25,755.75
2024-04-28T19:00:00,228.25,1245.5,1017.25,106.0,140.0,34.0,334.25,1385.5,1051.25
2024-04-28T20:00:00,665.2,1303.25,638.05,298.0,284.75,-13.25,963.2,1588.0,624.8
2024-04-28T21:00:00,228.3,1505.0,1276.7,0.0,24.75,24.75,228.3,1529.75,1301.45
2024-04-28T22:00:00,563.2,1954.0,1390.8,,30.75,,563.2,1984.75,1421.55
2024-04-28T23:00:00,909.5,1561.0,651.5,,57.5,,909.5,1618.5,709.0
2024-04-29T00:00:00,500.2,1379.75,879.55,,1.25,,500.2,1381.0,880.8
2024-04-29T01:00:00,171.8,966.25,794.45,,0.0,,171.8,966.25,794.45
2024-04-29T02:00:00,139.6,985.5,845.9,,0.0,,139.6,985.5,845.9
2024-04-29T03:00:00,132.4,1004.25,871.85,,0.0,,132.4,1004.25,871.85
2024-04-29T04:00:00,0.0,1004.75,1004.75,180.0,0.0,-180.0,180.0,1004.75,824.75
2024-04-29T05:00:00,824.75,692.0,-132.75,291.0,0.0,-291.0,1115.75,692.0,-423.75
2024-04-29T06:00:00,801.0,433.25,-367.75,238.0,0.0,-238.0,1039.0,433.25,-605.75
2024-04-29T07:00:00,533.75,657.75,124.0,363.0,0.0,-363.0,896.75,657.75,-239.0
2024-04-29T08:00:00,568.5,532.75,-35.75,314.0,0.0,-314.0,882.5,532.75,-349.75
2024-04-29T09:00:00,151.0,420.5,269.5,244.0,0.0,-244.0,395.0,420.5,25.5
2024-04-29T10:00:00,259.5,168.0,-91.5,493.0,0.0,-493.0,752.5,168.0,-584.5
2024-04-29T11:00:00,72.0,30.25,-41.75,0.0,0.0,0.0,72.0,30.25,-41.75
2024-04-29T12:00:00,7.75,0.0,-7.75,304.0,96.75,-207.25,311.75,96.75,-215.0
2024-04-29T13:00:00,5.25,0.0,-5.25,1131.0,946.0,-185.0,1136.25,946.0,-190.25
2024-04-29T14:00:00,240.5,0.0,-240.5,1339.0,689.25,-649.75,1579.5,689.25,-890.25
2024-04-29T15:00:00,498.5,20.75,-477.75,830.0,2.0,-828.0,1328.5,22.75,-1305.75
2024-04-29T16:00:00,639.0,4.5,-634.5,442.0,0.0,-442.0,1081.0,4.5,-1076.5
2024-04-29T17:00:00,706.5,2.25,-704.25,31.0,0.0,-31.0,737.5,2.25,-735.25
2024-04-29T18:00:00,507.0,0.0,-507.0,0.0,0.0,0.0,507.0,0.0,-507.0
2024-04-29T19:00:00,239.0,0.0,-239.0,,0.0,,239.0,0.0,-239.0
2024-04-29T20:00:00,99.5,0.0,-99.5,69.0,0.0,-69.0,168.5,0.0,-168.5
2024-04-29T21:00:00,708.7,418.0,-290.70000000000005,0.0,0.0,0.0,708.7,418.0,-290.70000000000005
2024-04-29T22:00:00,1139.1,1630.75,491.6500000000001,12.0,0.0,-12.0,1151.1,1630.75,479.6500000000001
2024-04-29T23:00:00,1587.1,2130.0,542.9000000000001,15.0,0.0,-15.0,1602.1,2130.0,527.9000000000001
2024-04-30T00:00:00,1460.1,2270.5,810.4000000000001,0.0,0.0,0.0,1460.1,2270.5,810.4000000000001
2024-04-30T01:00:00,1667.8,2522.25,854.45,,0.0,,1667.8,2522.25,854.45
2024-04-30T02:00:00,1624.4,2394.25,769.8499999999999,,0.0,,1624.4,2394.25,769.8499999999999
