,generation_MW,load_MW,net_import_MW,balance_MW,price_EUR_MWh,low_price_surplus
2024-07-08T04:00:00,24989.75,39196.0,2130.9,-12075.35,,False
2024-07-08T05:00:00,25432.25,42574.5,2842.6000000000004,-14299.65,,False
2024-07-08T06:00:00,26251.25,49570.5,1164.8083333333334,-22154.441666666666,,False
2024-07-08T07:00:00,26247.5,55091.0,1502.08,-27341.42,,False
2024-07-08T08:00:00,25329.25,57729.0,3116.15,-29283.6,,False
2024-07-08T09:00:00,22711.75,58475.75,4670.225,-31093.775,,False
2024-07-08T10:00:00,22862.5,58661.75,5809.325,-29989.925,,False
2024-07-08T11:00:00,22735.75,58598.75,7217.5,-28645.5,,False
2024-07-08T12:00:00,22305.5,58540.25,8279.35,-27955.4,,False
2024-07-08T13:00:00,22292.25,57449.25,7845.25,-27311.75,,False
2024-07-08T14:00:00,22914.75,56205.0,6577.075,-26713.175,,False
2024-07-08T15:00:00,24567.25,56160.0,5451.6,-26141.15,,False
2024-07-08T16:00:00,24799.75,55553.0,5342.4,-25410.85,,False
2024-07-08T17:00:00,27750.5,55688.5,4664.85,-23273.15,,False
2024-07-08T18:00:00,32345.5,56178.0,3526.775,-20305.725,,False
2024-07-08T19:00:00,34805.25,55615.5,2219.85,-18590.4,,False
2024-07-08T20:00:00,35755.0,53901.25,2129.075,-16017.175,,False
2024-07-08T21:00:00,35616.25,52003.25,2088.0333333333338,-14298.966666666667,,False
2024-07-08T22:00:00,34494.0,49603.5,2518.475,-12591.025,,False
2024-07-08T23:00:00,31874.25,46154.25,3100.775,-11179.225,,False
2024-07-09T00:00:00,28498.5,43380.5,1992.8,-12889.2,,False
2024-07-09T01:00:00,27084.75,41233.0,3032.6,-11115.65,,False
2024-07-09T02:00:00,25808.25,40011.0,3021.3,-11181.45,,False
2024-07-09T03:00:00,25644.5,39714.75,3263.1000000000004,-10807.15,,False
2024-07-09T04:00:00,25906.5,41192.75,3586.45,-11699.8,,False
2024-07-09T05:00:00,26523.5,44052.5,2634.6583333333333,-14894.341666666667,,False
2024-07-09T06:00:00,28382.25,51196.75,1628.3833333333332,-21186.11666666667,,False
2024-07-09T07:00:00,28247.5,56580.5,3362.8,-24970.2,,False
2024-07-09T08:00:00,26574.0,59434.75,1725.725,-31135.025,,False
2024-07-09T09:00:00,22839.25,59851.75,1770.525,-35241.975,,False
2024-07-09T10:00:00,22480.5,60504.0,3496.035,-34527.465,,False
2024-07-09T11:00:00,25172.5,61477.75,5971.9000000000015,-30333.35,,False
2024-07-09T12:00:00,25852.25,60808.75,9142.166666666666,-25814.333333333336,,False
2024-07-09T13:00:00,25916.5,60183.25,11329.72,-22937.03,,False
2024-07-09T14:00:00,26348.25,58533.5,11041.126666666669,-21144.12333333333,,False
2024-07-09T15:00:00,26183.75,58033.25,8112.3,-23737.2,,False
2024-07-09T16:00:00,26370.0,57646.75,6089.525,-25187.225,,False
2024-07-09T17:00:00,26230.0,57736.5,8005.375,-23501.125,,False
2024-07-09T18:00:00,28579.75,58433.75,5071.575,-24782.425,,False
2024-07-09T19:00:00,31821.25,59028.0,3750.675,-23456.075,,False
2024-07-09T20:00:00,32685.25,57767.0,3018.075,-22063.675,,False
2024-07-09T21:00:00,31883.75,55575.75,4284.935,-19407.065,,False
2024-07-09T22:00:00,28936.25,54606.0,3847.008333333333,-21822.74166666667,,False
2024-07-09T23:00:00,25793.0,50933.75,4594.85,-20545.9,,False
2024-07-10T00:00:00,25477.0,47957.25,5110.2,-17370.05,,False
2024-07-10T01:00:00,26444.75,45851.5,5905.224999999999,-13501.525000000001,,False
2024-07-10T02:00:00,26449.0,45240.5,5803.049999999999,-12988.45,,False
2024-07-10T03:00:00,28233.25,45769.75,5157.225,-12379.275,,False
2024-07-10T04:00:00,31002.75,46500.0,4672.325,-10824.925,,False
2024-07-10T05:00:00,28667.0,47967.0,3489.25,-15810.75,,False
2024-07-10T06:00:00,29385.75,54209.5,3008.2500000000005,-21815.5,,False
2024-07-10T07:00:00,29289.5,59105.75,1012.3166666666666,-28803.933333333334,,False
2024-07-10T08:00:00,28861.0,62283.0,782.1,-32639.9,,False
2024-07-10T09:00:00,27664.5,63254.5,1426.0666666666666,-34163.933333333334,,False
2024-07-10T10:00:00,27490.25,63938.75,1360.025,-35088.475,,False
2024-07-10T11:00:00,27735.0,64028.5,3292.15,-33001.35,,False
2024-07-10T12:00:00,26865.5,64240.0,5185.95,-32188.55,,False
2024-07-10T13:00:00,26034.25,62981.5,6723.924999999999,-30223.325,,False
2024-07-10T14:00:00,25869.75,61260.75,6856.541666666666,-28534.458333333336,,False
2024-07-10T15:00:00,24929.0,59396.25,6184.025,-28283.225,,False
2024-07-10T16:00:00,24826.0,57173.25,5519.150000000001,-26828.1,,False
2024-07-10T17:00:00,27214.25,58041.25,6531.783333333333,-24295.216666666667,,False
2024-07-10T18:00:00,30980.0,58846.75,4225.775,-23640.975,,False
2024-07-10T19:00:00,33848.25,58647.25,3744.400000000001,-21054.6,,False
2024-07-10T20:00:00,34877.0,56770.25,3012.2666666666664,-18880.983333333334,,False
2024-07-10T21:00:00,34488.75,54269.5,3356.458333333333,-16424.291666666668,,False
2024-07-10T22:00:00,33661.75,51519.0,1413.55,-16443.7,,False
2024-07-10T23:00:00,32192.5,48065.75,607.775,-15265.475,,False
2024-07-11T00:00:00,30467.5,45336.5,1704.3166666666666,-13164.683333333334,,False
2024-07-11T01:00:00,29674.25,43516.25,1579.6166666666666,-12262.383333333333,,False
2024-07-11T02:00:00,29891.0,42683.25,1048.35,-11743.9,,False
2024-07-11T03:00:00,31327.25,42579.5,1131.4833333333331,-10120.766666666666,,False
2024-07-11T04:00:00,31577.5,43210.0,1436.7333333333331,-10195.766666666666,,False
2024-07-11T05:00:00,31580.0,45638.75,2034.8166666666664,-12023.933333333334,,False
2024-07-11T06:00:00,32872.75,51912.0,1881.975,-17157.275,,False
2024-07-11T07:00:00,33272.75,57155.75,1912.25,-21970.75,,False
2024-07-11T08:00:00,32627.75,60392.0,3058.616666666667,-24705.63333333333,,False
2024-07-11T09:00:00,29261.75,61452.5,2984.775,-29205.975,,False
2024-07-11T10:00:00,24849.75,61149.5,3440.05,-32859.7,,False
2024-07-11T11:00:00,23886.75,61687.0,5245.366666666667,-32554.88333333333,,False
2024-07-11T12:00:00,22019.5,60941.25,6298.25,-32623.5,,False
2024-07-11T13:00:00,21902.0,59916.25,6636.575,-31377.675,,False
2024-07-11T14:00:00,22755.25,59049.75,6663.850000000001,-29630.649999999998,,False
2024-07-11T15:00:00,23245.5,58352.25,6503.5,-28603.25,,False
2024-07-11T16:00:00,25460.5,57476.25,5178.349999999999,-26837.4,,False
2024-07-11T17:00:00,28629.0,57378.0,5261.375,-23487.625,,False
2024-07-11T18:00:00,32657.5,57120.5,5093.675,-19369.325,,False
2024-07-11T19:00:00,34984.75,56769.75,4713.3,-17071.7,,False
2024-07-11T20:00:00,35685.0,55067.25,3145.4,-16236.85,,False
2024-07-11T21:00:00,35965.0,52860.5,2456.55,-14438.95,,False
2024-07-11T22:00:00,35648.75,50897.0,3951.325,-11296.925,,False
2024-07-11T23:00:00,34611.0,47458.25,1060.625,-11786.625,,False
2024-07-12T00:00:00,33663.5,44972.0,2490.7,-8817.8,,False
2024-07-12T01:00:00,32774.5,43082.0,3932.666666666667,-6374.833333333333,,False
2024-07-12T02:00:00,33327.5,41982.5,4006.2,-4648.8,,False
2024-07-12T03:00:00,33718.25,41749.75,3959.25,-4072.25,,False
2024-07-12T04:00:00,32006.75,42744.25,3630.425,-7107.075,,False
2024-07-12T05:00:00,31020.25,44868.75,3162.575,-10685.925,,False
2024-07-12T06:00:00,31284.5,51051.5,1229.15,-18537.85,,False
2024-07-12T07:00:00,31260.25,55985.0,1504.15,-23220.6,,False
2024-07-12T08:00:00,31092.25,59000.0,3182.2249999999995,-24725.525,,False
2024-07-12T09:00:00,29716.75,60298.25,3173.7,-27407.8,,False
2024-07-12T10:00:00,28150.25,59758.0,3775.7,-27832.05,,False
2024-07-12T11:00:00,26469.5,59719.75,3340.875,-29909.375,,False
2024-07-12T12:00:00,25321.75,59312.25,4688.55,-29301.95,,False
2024-07-12T13:00:00,24625.25,58621.25,4633.2,-29362.8,,False
2024-07-12T14:00:00,22930.5,57309.5,5085.075,-29293.925,,False
2024-07-12T15:00:00,22477.25,57137.0,5158.299999999999,-29501.45,,False
2024-07-12T16:00:00,22223.25,57017.25,6671.225,-28122.775,,False
2024-07-12T17:00:00,21107.0,58147.5,6830.825,-30209.675,,False
2024-07-12T18:00:00,22200.25,58801.0,5548.4,-31052.35,,False
2024-07-12T19:00:00,24131.75,57633.5,5283.633333333333,-28218.11666666667,,False
2024-07-12T20:00:00,24039.0,55444.0,4842.250000000001,-26562.75,,False
2024-07-12T21:00:00,23390.0,52570.25,6057.25,-23123.0,,False
2024-07-12T22:00:00,23709.25,49613.5,3928.516666666667,-21975.733333333334,,False
2024-07-12T23:00:00,23875.0,46464.5,3559.6000000000004,-19029.9,,False
2024-07-13T00:00:00,21901.5,43963.75,4304.7,-17757.55,,False
2024-07-13T01:00:00,21238.0,41288.25,4978.200000000001,-15072.05,,False
2024-07-13T02:00:00,21233.0,40047.5,5385.325000000001,-13429.175,,False
2024-07-13T03:00:00,20604.0,39623.75,5619.974999999999,-13399.775000000001,,False
2024-07-13T04:00:00,20606.5,39005.5,5285.45,-13113.55,,False
2024-07-13T05:00:00,20528.5,39551.75,5360.325,-13662.925,,False
2024-07-13T06:00:00,19842.0,40808.75,5372.308333333333,-15594.441666666666,,False
2024-07-13T07:00:00,19880.25,43250.25,4946.983333333333,-18423.016666666666,,False
2024-07-13T08:00:00,20357.5,46828.5,4667.025,-21803.975,,False
2024-07-13T09:00:00,21467.75,48866.5,3944.175,-23454.575,,False
2024-07-13T10:00:00,21896.75,50189.25,7267.874999999999,-21024.625,,False
2024-07-13T11:00:00,22326.25,50832.0,11923.4,-16582.35,,False
2024-07-13T12:00:00,22892.0,50358.5,12315.92,-15150.58,,False
2024-07-13T13:00:00,23580.75,48813.0,14669.55,-10562.7,,False
2024-07-13T14:00:00,23274.25,47430.75,14153.3,-10003.2,,False
2024-07-13T15:00:00,23154.5,46844.5,13873.666666666666,-9816.333333333334,,False
2024-07-13T16:00:00,21791.75,46458.75,11850.075,-12816.925,,False
2024-07-13T17:00:00,20152.0,47203.75,11431.825,-15619.925,,False
2024-07-13T18:00:00,20046.75,47299.5,8494.050000000001,-18758.699999999997,,False
2024-07-13T19:00:00,21022.5,46837.0,4511.8,-21302.7,,False
2024-07-13T20:00:00,22059.0,45062.75,2069.2000000000003,-20934.55,,False
2024-07-13T21:00:00,22708.25,44090.25,2020.025,-19361.975,,False
2024-07-13T22:00:00,22925.0,43384.0,2218.825,-18240.175,,False
2024-07-13T23:00:00,22731.5,40851.5,3012.2750000000005,-15107.724999999999,,False
2024-07-14T00:00:00,22217.75,38470.5,2564.6416666666664,-13688.108333333334,,False
2024-07-14T01:00:00,21271.0,36650.0,2286.583333333333,-13092.416666666668,,False
2024-07-14T02:00:00,20610.5,36203.75,1869.35,-13723.9,,False
2024-07-14T03:00:00,20238.25,35603.25,2648.2666666666664,-12716.733333333334,,False
2024-07-14T04:00:00,20311.25,35472.0,1555.1833333333332,-13605.566666666668,,False
2024-07-14T05:00:00,21087.0,35314.5,1692.3249999999998,-12535.175,,False
2024-07-14T06:00:00,22538.5,36197.0,3374.1,-10284.4,,False
2024-07-14T07:00:00,23406.75,38062.25,3201.3,-11454.2,,False
2024-07-14T08:00:00,23555.5,41071.75,6593.575,-10922.675,,False
2024-07-14T09:00:00,21107.75,42820.25,11156.625,-10555.875,,False
2024-07-14T10:00:00,20991.25,43934.75,9412.755,-13530.745,,False
2024-07-14T11:00:00,20807.75,45215.25,9392.6,-15014.9,,False
2024-07-14T12:00:00,21107.25,45510.75,9666.523333333334,-14736.976666666666,,False
2024-07-14T13:00:00,20888.25,44005.25,8896.191666666666,-14220.808333333334,,False
2024-07-14T14:00:00,20996.75,43031.75,7857.525000000001,-14177.474999999999,,False
2024-07-14T15:00:00,21164.5,42752.75,7320.991666666667,-14267.258333333333,,False
2024-07-14T16:00:00,21022.0,43024.25,8095.15,-13907.1,,False
2024-07-14T17:00:00,20353.5,44575.25,7834.85,-16386.9,,False
2024-07-14T18:00:00,23561.5,46243.5,5524.075,-17157.925,,False
2024-07-14T19:00:00,24933.5,46772.0,4800.9,-17037.6,,False
2024-07-14T20:00:00,26876.75,46086.5,4523.408333333333,-14686.341666666667,,False
2024-07-14T21:00:00,27831.5,45326.5,3774.7,-13720.3,,False
2024-07-14T22:00:00,28121.25,45080.75,4256.231666666667,-12703.268333333333,,False
2024-07-14T23:00:00,27807.25,42823.75,2813.275,-12203.225,,False
2024-07-15T00:00:00,26770.75,40630.5,3730.075,-10129.675,,False
2024-07-15T01:00:00,25315.25,38812.75,3672.975,-9824.525,,False
2024-07-15T02:00:00,24771.0,37851.25,3495.075,-9585.175,,False
2024-07-15T03:00:00,24465.5,37742.5,3575.825,-9701.175,,False
2024-07-15T04:00:00,24366.0,38904.75,2415.4333333333334,-12123.316666666666,,False
2024-07-15T05:00:00,25408.75,41835.5,1788.4641666666666,-14638.285833333333,,False
2024-07-15T06:00:00,26357.25,49157.5,1844.655,-20955.595,,False
2024-07-15T07:00:00,26437.5,54446.5,1177.1074999999998,-26831.8925,,False
2024-07-15T08:00:00,23595.75,57923.25,2452.25,-31875.25,,False
2024-07-15T09:00:00,20670.0,58519.25,4909.35,-32939.9,,False
2024-07-15T10:00:00,20356.0,58360.75,5397.799999999999,-32606.95,,False
2024-07-15T11:00:00,21790.75,58989.5,6995.950000000001,-30202.8,,False
2024-07-15T12:00:00,21930.75,58383.0,9845.4,-26606.85,,False
2024-07-15T13:00:00,21958.0,57541.0,9967.725,-25615.275,,False
2024-07-15T14:00:00,20931.0,56363.5,9457.515,-25974.985,,False
2024-07-15T15:00:00,20717.0,55383.0,6986.424999999999,-27679.575,,False
2024-07-15T16:00:00,21977.5,55028.75,4958.35,-28092.9,,False
2024-07-15T17:00:00,23779.25,55555.25,5259.95,-26516.05,,False
2024-07-15T18:00:00,27206.5,56832.75,3786.825,-25839.425,,False
2024-07-15T19:00:00,29364.0,56845.75,1503.5,-25978.25,,False
2024-07-15T20:00:00,30305.25,54618.0,1420.2499999999998,-22892.5,,False
2024-07-15T21:00:00,30450.25,52244.0,2289.8583333333336,-19503.891666666666,,False
2024-07-15T22:00:00,29231.0,50130.25,2594.425,-18304.825,,False
2024-07-15T23:00:00,27187.0,47935.5,3244.375,-17504.125,,False
2024-07-16T00:00:00,23350.0,44538.25,4272.025,-16916.225,,False
2024-07-16T01:00:00,21980.75,42818.5,4949.95,-15887.8,,False
2024-07-16T02:00:00,24015.25,41936.75,4045.5,-13876.0,,False
2024-07-16T03:00:00,25240.0,42464.25,6293.2,-10931.05,,False
2024-07-16T04:00:00,26634.25,43181.5,7524.674999999999,-9022.575,,False
2024-07-16T05:00:00,26377.5,46254.5,5372.449999999999,-14504.550000000001,,False
2024-07-16T06:00:00,26337.0,53189.75,4559.533333333333,-22293.216666666667,,False
2024-07-16T07:00:00,25931.25,57265.75,4321.400000000001,-27013.1,,False
2024-07-16T08:00:00,25460.5,60915.25,4341.766666666666,-31112.983333333334,,False
2024-07-16T09:00:00,23729.5,60826.5,5732.200000000001,-31364.8,,False
2024-07-16T10:00:00,22835.5,61669.5,7196.450000000001,-31637.55,,False
2024-07-16T11:00:00,22477.5,61762.75,11652.35,-27632.9,,False
2024-07-16T12:00:00,23464.5,61099.25,13329.05,-24305.7,,False
2024-07-16T13:00:00,22995.25,59699.0,11230.05,-25473.7,,False
2024-07-16T14:00:00,22394.5,58064.25,7396.174999999999,-28273.575,,False
2024-07-16T15:00:00,22286.25,58007.75,8403.395,-27318.105,,False
2024-07-16T16:00:00,22692.5,57416.75,7266.174999999999,-27458.075,,False
2024-07-16T17:00:00,21780.75,56893.5,7872.883333333333,-27239.86666666667,,False
2024-07-16T18:00:00,23310.75,56756.5,4888.5,-28557.25,,False
2024-07-16T19:00:00,26755.25,56362.0,3743.3333333333335,-25863.416666666668,,False
2024-07-16T20:00:00,28384.25,53904.25,3959.95,-21560.05,,False
2024-07-16T21:00:00,28108.5,51595.0,3481.375,-20005.125,,False
2024-07-16T22:00:00,27170.5,49093.25,3650.325,-18272.425,,False
2024-07-16T23:00:00,25360.75,46127.75,3978.0,-16789.0,,False
2024-07-17T00:00:00,23188.25,43934.5,3181.025,-17565.225,,False
2024-07-17T01:00:00,22276.0,42085.75,2730.275,-17079.475,,False
2024-07-17T02:00:00,23190.75,41172.0,3117.6,-14863.65,,False
2024-07-17T03:00:00,25668.5,41771.0,2607.5333333333333,-13494.966666666667,,False
2024-07-17T04:00:00,27710.0,43505.0,1757.3833333333332,-14037.616666666667,,False
2024-07-17T05:00:00,26244.25,46162.0,3223.75,-16694.0,,False
2024-07-17T06:00:00,26343.0,52557.5,3065.783333333333,-23148.716666666667,,False
2024-07-17T07:00:00,26329.75,57137.5,3757.95,-27049.8,,False
2024-07-17T08:00:00,26081.25,59996.75,3972.65,-29942.85,,False
2024-07-17T09:00:00,23316.25,61038.25,4783.900000000001,-32938.1,,False
2024-07-17T10:00:00,22278.0,61411.0,5610.2,-33522.8,,False
2024-07-17T11:00:00,21480.5,61360.5,6231.975,-33648.025,,False
2024-07-17T12:00:00,23061.25,60674.5,6768.110000000001,-30845.14,,False
2024-07-17T13:00:00,23787.5,60048.25,7992.25,-28268.5,,False
2024-07-17T14:00:00,24111.25,58524.0,8870.585000000001,-25542.165,,False
2024-07-17T15:00:00,24372.75,58319.75,6904.2,-27042.8,,False
2024-07-17T16:00:00,24308.25,57452.25,5960.183333333334,-27183.816666666666,,False
2024-07-17T17:00:00,23493.5,57692.25,5898.549999999999,-28300.2,,False
2024-07-17T18:00:00,25508.25,57982.5,6436.375,-26037.875,,False
2024-07-17T19:00:00,29663.5,57286.25,4823.975,-22798.775,,False
2024-07-17T20:00:00,30795.25,55581.0,3824.925,-20960.825,,False
2024-07-17T21:00:00,31441.25,53474.5,2014.825,-20018.425,,False
2024-07-17T22:00:00,31149.5,51295.0,2461.2,-17684.3,,False
2024-07-17T23:00:00,29967.75,47642.5,2531.625,-15143.125,,False
2024-07-18T00:00:00,29325.0,45042.75,2348.125,-13369.625,,False
2024-07-18T01:00:00,28336.5,42932.25,2224.116666666667,-12371.633333333333,,False
2024-07-18T02:00:00,27452.0,41720.75,1945.2825000000005,-12323.467499999999,,False
2024-07-18T03:00:00,27398.25,41619.25,1726.1325,-12494.8675,,False
2024-07-18T04:00:00,28179.5,42881.5,1882.175,-12819.825,,False
2024-07-18T05:00:00,29188.5,45571.25,1409.325,-14973.425,,False
2024-07-18T06:00:00,29946.5,50942.5,894.1083333333332,-20101.891666666666,,False
2024-07-18T07:00:00,29562.25,55977.25,527.1,-25887.9,,False
2024-07-18T08:00:00,27431.25,59593.5,2495.5916666666667,-29666.658333333333,,False
2024-07-18T09:00:00,24701.0,60432.75,3019.975,-32711.775,,False
2024-07-18T10:00:00,23092.0,60901.0,2511.8,-35297.2,,False
2024-07-18T11:00:00,22607.0,60888.25,3837.925,-34443.325,,False
2024-07-18T12:00:00,22622.0,60070.5,5454.950000000001,-31993.55,,False
2024-07-18T13:00:00,22829.5,59248.0,5866.400000000001,-30552.1,,False
2024-07-18T14:00:00,22996.25,58479.0,5678.045000000001,-29804.704999999998,,False
2024-07-18T15:00:00,22591.0,57574.5,4676.280000000001,-30307.22,,False
2024-07-18T16:00:00,22215.75,56616.0,4573.925,-29826.325,,False
2024-07-18T17:00:00,24462.25,56945.5,3794.8916666666655,-28688.358333333334,,False
2024-07-18T18:00:00,29593.25,57349.0,2638.9,-25116.85,,False
2024-07-18T19:00:00,33070.5,57060.5,2126.1,-21863.9,,False
2024-07-18T20:00:00,33701.5,55006.0,495.8,-20808.7,,False
2024-07-18T21:00:00,33666.5,52981.5,1512.75,-17802.25,,False
2024-07-18T22:00:00,33030.5,51018.25,757.45,-17230.3,,False
2024-07-18T23:00:00,31644.0,47416.25,1303.5575,-14468.692500000001,,False
2024-07-19T00:00:00,29870.0,44292.5,828.5500000000001,-13593.95,,False
2024-07-19T01:00:00,28661.5,42834.5,913.5916666666668,-13259.408333333333,,False
2024-07-19T02:00:00,27777.0,42066.0,799.9,-13489.1,,False
2024-07-19T03:00:00,28093.25,41535.5,1094.1083333333331,-12348.141666666666,,False
2024-07-19T04:00:00,28007.0,42359.25,1480.1999999999998,-12872.05,,False
2024-07-19T05:00:00,28632.25,44425.75,788.3083333333333,-15005.191666666668,,False
2024-07-19T06:00:00,30236.5,50110.75,680.95,-19193.3,,False
2024-07-19T07:00:00,30288.25,55107.25,1235.475,-23583.525,,False
2024-07-19T08:00:00,29087.5,58115.0,1927.815,-27099.685,,False
2024-07-19T09:00:00,26001.0,59357.75,2933.0525,-30423.697500000002,,False
2024-07-19T10:00:00,22928.0,59132.75,2716.8116666666665,-33487.93833333333,,False
2024-07-19T11:00:00,22770.25,59510.75,3454.14,-33286.36,,False
2024-07-19T12:00:00,22657.75,59383.5,4897.741666666666,-31828.008333333335,,False
2024-07-19T13:00:00,22409.25,57649.25,4375.9,-30864.1,,False
2024-07-19T14:00:00,22107.25,56112.75,4751.974999999999,-29253.525,,False
2024-07-19T15:00:00,22608.5,55523.25,4456.516666666666,-28458.233333333334,,False
2024-07-19T16:00:00,22887.5,54950.75,4391.225,-27672.025,,False
2024-07-19T17:00:00,23595.0,55311.5,3589.516666666667,-28126.983333333334,,False
2024-07-19T18:00:00,27366.75,54883.5,3269.45,-24247.3,,False
2024-07-19T19:00:00,30486.0,54085.75,2732.15,-20867.6,,False
2024-07-19T20:00:00,31185.75,51939.25,2056.6,-18696.9,,False
2024-07-19T21:00:00,31053.25,50270.25,2179.4000000000005,-17037.6,,False
2024-07-19T22:00:00,31017.5,48150.75,1812.7666666666669,-15320.483333333334,,False
2024-07-19T23:00:00,29768.5,45059.5,1849.2258333333332,-13441.774166666666,,False
2024-07-20T00:00:00,27561.5,42879.5,1489.5875,-13828.4125,,False
2024-07-20T01:00:00,26012.75,41011.5,2085.45,-12913.3,,False
2024-07-20T02:00:00,24221.25,39628.75,2478.916666666667,-12928.583333333332,,False
2024-07-20T03:00:00,23382.25,39236.0,2684.9,-13168.85,,False
2024-07-20T04:00:00,22977.25,39061.75,2513.15,-13571.35,,False
2024-07-20T05:00:00,22776.5,39152.0,2217.575,-14157.925,,False
2024-07-20T06:00:00,22085.5,40814.25,2250.3583333333336,-16478.391666666666,,False
2024-07-20T07:00:00,20945.75,43261.25,1513.92,-20801.58,,False
2024-07-20T08:00:00,17939.25,46454.5,2038.575,-26476.675,,False
2024-07-20T09:00:00,17759.5,48847.0,5529.8,-25557.7,,False
2024-07-20T10:00:00,18937.25,49794.5,7222.125,-23635.125,,False
2024-07-20T11:00:00,20223.5,49966.75,9585.2,-20158.05,,False
2024-07-20T12:00:00,20642.75,49482.0,10944.65,-17894.6,,False
2024-07-20T13:00:00,20846.5,47785.5,11450.7,-15488.3,,False
2024-07-20T14:00:00,20867.5,46529.75,10446.608333333334,-15215.641666666666,,False
2024-07-20T15:00:00,20684.25,46249.25,11298.208333333334,-14266.791666666666,,False
2024-07-20T16:00:00,22348.0,46434.25,6032.025000000001,-18054.225,,False
2024-07-20T17:00:00,20599.25,47283.75,4608.3,-22076.2,,False
2024-07-20T18:00:00,21935.75,48094.75,3021.9750000000004,-23137.025,,False
2024-07-20T19:00:00,24065.75,47986.75,2609.1,-21311.9,,False
2024-07-20T20:00:00,24779.25,46222.5,1540.025,-19903.225,,False
2024-07-20T21:00:00,24376.75,45326.75,2310.866666666667,-18639.13333333333,,False
2024-07-20T22:00:00,24023.5,44001.5,3003.05,-16974.95,,False
2024-07-20T23:00:00,23612.0,41502.25,3569.125,-14321.125,,False
2024-07-21T00:00:00,22439.25,39285.0,4764.433333333334,-12081.316666666666,,False
2024-07-21T01:00:00,22075.75,37701.75,4384.900000000001,-11241.099999999999,,False
2024-07-21T02:00:00,21985.25,36405.75,4719.55,-9700.95,,False
2024-07-21T03:00:00,21755.75,35664.75,3435.475,-10473.525,,False
2024-07-21T04:00:00,21604.5,34938.75,3062.55,-10271.7,,False
2024-07-21T05:00:00,21040.25,35461.25,2425.275,-11995.725,,False
2024-07-21T06:00:00,20487.75,36018.5,3044.9750000000004,-12485.775,,False
2024-07-21T07:00:00,18467.75,38184.75,2434.05,-17282.95,,False
2024-07-21T08:00:00,18473.75,41689.5,3428.5916666666667,-19787.158333333333,,False
2024-07-21T09:00:00,19238.0,44162.75,4416.225,-20508.525,,False
2024-07-21T10:00:00,19299.5,46202.75,7212.05,-19691.2,,False
2024-07-21T11:00:00,17980.5,46737.5,6771.508333333334,-21985.491666666665,,False
2024-07-21T12:00:00,18643.25,45639.75,5908.525,-21087.975,,False
2024-07-21T13:00:00,20167.25,44112.0,4975.15,-18969.6,,False
2024-07-21T14:00:00,20546.25,44374.25,5051.666666666666,-18776.333333333336,,False
2024-07-21T15:00:00,20478.75,44125.0,6238.645,-17407.605,,False
2024-07-21T16:00:00,20479.0,44734.75,3828.55,-20427.2,,False
2024-07-21T17:00:00,21753.5,46185.25,3828.275,-20603.475,,False
2024-07-21T18:00:00,22761.75,46895.75,2827.15,-21306.85,,False
2024-07-21T19:00:00,24215.5,47398.75,2360.55,-20822.7,,False
2024-07-21T20:00:00,24625.25,46752.5,1698.9499999999998,-20428.3,,False
2024-07-21T21:00:00,24797.0,46052.5,1837.4358333333328,-19418.064166666667,,False
2024-07-21T22:00:00,25089.0,45186.75,2449.8724999999995,-17647.877500000002,,False
2024-07-21T23:00:00,25435.0,42879.0,2483.0991666666664,-14960.900833333333,,False
2024-07-22T00:00:00,24645.25,40726.75,2479.3,-13602.2,,False
2024-07-22T01:00:00,24614.25,39233.5,1949.625,-12669.625,,False
2024-07-22T02:00:00,24726.25,38959.0,2053.5,-12179.25,,False
2024-07-22T03:00:00,26300.5,39412.75,2384.25,-10728.0,,False
2024-07-22T04:00:00,27002.5,40026.75,2612.925,-10411.325,,False
2024-07-22T05:00:00,26957.5,43725.0,2852.475,-13915.025,,False
2024-07-22T06:00:00,27661.5,50485.75,2299.3,-20524.95,,False
2024-07-22T07:00:00,27435.25,56120.5,1346.3758333333333,-27338.87416666667,,False
2024-07-22T08:00:00,26069.75,59739.25,1046.925,-32622.575,,False
2024-07-22T09:00:00,22929.5,60962.5,1161.6583333333333,-36871.34166666667,,False
2024-07-22T10:00:00,20554.25,61011.0,2626.3,-37830.45,,False
2024-07-22T11:00:00,21387.5,62084.25,4527.025,-36169.725,,False
2024-07-22T12:00:00,22614.5,61000.25,5409.049999999999,-32976.7,,False
2024-07-22T13:00:00,22576.25,59799.75,8102.383333333333,-29121.11666666667,,False
2024-07-22T14:00:00,22407.5,58421.5,8437.925,-27576.075,,False
2024-07-22T15:00:00,22316.25,57658.0,7955.950000000001,-27385.8,,False
2024-07-22T16:00:00,22731.75,57016.5,5360.4,-28924.35,,False
2024-07-22T17:00:00,23144.0,57865.0,2907.05,-31813.95,,False
2024-07-22T18:00:00,25209.25,57778.75,1416.9166666666667,-31152.583333333332,,False
2024-07-22T19:00:00,28850.25,56758.0,1732.1,-26175.65,,False
2024-07-22T20:00:00,29911.5,54445.5,1359.8,-23174.2,,False
2024-07-22T21:00:00,30360.75,52382.0,833.2750000000001,-21187.975,,False
2024-07-22T22:00:00,30097.25,50115.0,1118.225,-18899.525,,False
2024-07-22T23:00:00,29045.0,46815.0,944.285,-16825.715,,False
2024-07-23T00:00:00,27096.5,43912.75,810.975,-16005.275,,False
2024-07-23T01:00:00,27405.25,42610.5,1111.32,-14093.93,,False
