timestamp_cec,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Solar,Wind Onshore
2025-05-15 02:00:00+02:00,257.000,1694.000,809.000,1724.000,1.000,1.000
2025-05-15 03:00:00+02:00,177.000,1692.000,787.000,1725.000,1.000,1.000
2025-05-15 04:00:00+02:00,437.000,1690.000,876.000,1726.000,1.000,2.000
2025-05-15 05:00:00+02:00,1086.000,1688.000,1163.000,1724.000,1.000,4.000
2025-05-15 06:00:00+02:00,2425.000,1686.000,1607.000,1724.000,104.000,4.000
2025-05-15 07:00:00+02:00,2502.000,1685.000,1710.000,1724.000,588.000,5.000
2025-05-15 08:00:00+02:00,1360.000,1684.000,1081.000,1722.000,1332.000,9.000
2025-05-15 09:00:00+02:00,263.000,1684.000,753.000,1720.000,2116.000,9.000
2025-05-15 10:00:00+02:00,99.000,1683.000,605.000,1723.000,2729.000,14.000
2025-05-15 11:00:00+02:00,103.000,1683.000,600.000,1720.000,3255.000,20.000
2025-05-15 12:00:00+02:00,85.000,1683.000,518.000,1713.000,3445.000,23.000
2025-05-15 13:00:00+02:00,70.000,1683.000,511.000,1710.000,3361.000,25.000
2025-05-15 14:00:00+02:00,109.000,1684.000,594.000,1708.000,2972.000,25.000
2025-05-15 15:00:00+02:00,186.000,1685.000,590.000,1709.000,2708.000,28.000
2025-05-15 16:00:00+02:00,92.000,1685.000,585.000,1710.000,2246.000,27.000
2025-05-15 17:00:00+02:00,101.000,1686.000,620.000,1710.000,1577.000,27.000
2025-05-15 18:00:00+02:00,615.000,1687.000,840.000,1711.000,872.000,32.000
2025-05-15 19:00:00+02:00,2281.000,1688.000,1566.000,1712.000,354.000,32.000
2025-05-15 20:00:00+02:00,3113.000,1689.000,1903.000,1714.000,60.000,32.000
2025-05-15 21:00:00+02:00,3348.000,1690.000,1902.000,1716.000,2.000,34.000
2025-05-15 22:00:00+02:00,3186.000,1691.000,1742.000,1718.000,2.000,36.000
2025-05-15 23:00:00+02:00,2400.000,1692.000,1549.000,1721.000,2.000,30.000
2025-05-16 00:00:00+02:00,1331.000,1693.000,743.000,1722.000,1.000,38.000
2025-05-16 01:00:00+02:00,538.000,1694.000,746.000,1724.000,1.000,36.000
2025-05-16 02:00:00+02:00,505.000,1694.000,665.000,1724.000,1.000,36.000
2025-05-16 03:00:00+02:00,639.000,1694.000,724.000,1725.000,1.000,36.000
2025-05-16 04:00:00+02:00,976.000,1695.000,908.000,1725.000,1.000,33.000
2025-05-16 05:00:00+02:00,1722.000,1694.000,1385.000,1725.000,2.000,35.000
2025-05-16 06:00:00+02:00,2321.000,1694.000,1668.000,1723.000,128.000,41.000
2025-05-16 07:00:00+02:00,2642.000,1693.000,1722.000,1724.000,638.000,43.000
2025-05-16 08:00:00+02:00,1359.000,1692.000,1398.000,1724.000,1449.000,31.000
2025-05-16 09:00:00+02:00,381.000,1691.000,848.000,1725.000,2321.000,26.000
2025-05-16 10:00:00+02:00,88.000,1689.000,566.000,1728.000,3096.000,22.000
2025-05-16 11:00:00+02:00,38.000,1687.000,556.000,1724.000,3621.000,24.000
2025-05-16 12:00:00+02:00,42.000,1685.000,531.000,1722.000,3814.000,26.000
2025-05-16 13:00:00+02:00,110.000,1682.000,556.000,1719.000,3826.000,26.000
2025-05-16 14:00:00+02:00,87.000,1678.000,509.000,1718.000,3626.000,26.000
2025-05-16 15:00:00+02:00,58.000,1674.000,565.000,1718.000,3175.000,26.000
2025-05-16 16:00:00+02:00,75.000,1670.000,642.000,1716.000,2481.000,27.000
2025-05-16 17:00:00+02:00,206.000,1666.000,713.000,1716.000,1797.000,28.000
2025-05-16 18:00:00+02:00,1165.000,1661.000,1189.000,1716.000,1017.000,28.000
2025-05-16 19:00:00+02:00,3018.000,1656.000,1899.000,1715.000,409.000,24.000
2025-05-16 20:00:00+02:00,3685.000,1650.000,2098.000,1716.000,70.000,20.000
2025-05-16 21:00:00+02:00,3631.000,1645.000,1954.000,1717.000,3.000,18.000
2025-05-16 22:00:00+02:00,3007.000,1639.000,1812.000,1719.000,2.000,16.000
2025-05-16 23:00:00+02:00,1706.000,1633.000,1340.000,1720.000,2.000,13.000
2025-05-17 00:00:00+02:00,917.000,1626.000,1326.000,1721.000,1.000,12.000
2025-05-17 01:00:00+02:00,867.000,1620.000,1273.000,1722.000,1.000,8.000
2025-05-17 02:00:00+02:00,642.000,1614.000,1059.000,1723.000,1.000,4.000
2025-05-17 03:00:00+02:00,706.000,1607.000,870.000,1723.000,1.000,3.000
2025-05-17 04:00:00+02:00,773.000,1601.000,937.000,1725.000,1.000,3.000
2025-05-17 05:00:00+02:00,728.000,1594.000,1086.000,1725.000,1.000,3.000
2025-05-17 06:00:00+02:00,575.000,1588.000,858.000,1724.000,116.000,2.000
2025-05-17 07:00:00+02:00,426.000,1581.000,665.000,1725.000,579.000,2.000
2025-05-17 08:00:00+02:00,189.000,1575.000,596.000,1723.000,1378.000,2.000
2025-05-17 09:00:00+02:00,49.000,1568.000,454.000,1720.000,2229.000,1.000
2025-05-17 10:00:00+02:00,45.000,1562.000,388.000,1718.000,2900.000,1.000
2025-05-17 11:00:00+02:00,71.000,1556.000,416.000,1716.000,3296.000,5.000
2025-05-17 12:00:00+02:00,158.000,1551.000,496.000,1714.000,3329.000,6.000
2025-05-17 13:00:00+02:00,137.000,1545.000,468.000,1713.000,3062.000,6.000
2025-05-17 14:00:00+02:00,138.000,1540.000,515.000,1711.000,2731.000,9.000
2025-05-17 15:00:00+02:00,87.000,1535.000,670.000,1711.000,2252.000,10.000
2025-05-17 16:00:00+02:00,80.000,1530.000,727.000,1711.000,1744.000,10.000
2025-05-17 17:00:00+02:00,141.000,1525.000,702.000,1711.000,1271.000,14.000
2025-05-17 18:00:00+02:00,641.000,1521.000,950.000,1710.000,755.000,14.000
2025-05-17 19:00:00+02:00,1749.000,1517.000,1782.000,1710.000,360.000,11.000
2025-05-17 20:00:00+02:00,2332.000,1513.000,2109.000,1710.000,83.000,11.000
2025-05-17 21:00:00+02:00,3021.000,1510.000,2220.000,1711.000,2.000,10.000
2025-05-17 22:00:00+02:00,2687.000,1506.000,1986.000,1713.000,2.000,6.000
2025-05-17 23:00:00+02:00,2337.000,1503.000,1616.000,1715.000,2.000,3.000
2025-05-18 00:00:00+02:00,2183.000,1501.000,1070.000,1715.000,1.000,2.000
2025-05-18 01:00:00+02:00,1562.000,1499.000,899.000,1715.000,1.000,1.000
2025-05-18 02:00:00+02:00,1174.000,1497.000,821.000,1716.000,1.000,1.000
2025-05-18 03:00:00+02:00,1351.000,1495.000,812.000,1716.000,1.000,1.000
2025-05-18 04:00:00+02:00,1407.000,1494.000,845.000,1717.000,1.000,1.000
2025-05-18 05:00:00+02:00,954.000,1493.000,1000.000,1718.000,2.000,1.000
2025-05-18 06:00:00+02:00,536.000,1492.000,1027.000,1718.000,126.000,0.000
2025-05-18 07:00:00+02:00,279.000,1492.000,854.000,1719.000,600.000,0.000
2025-05-18 08:00:00+02:00,173.000,1492.000,617.000,1718.000,1358.000,0.000
2025-05-18 09:00:00+02:00,191.000,1493.000,490.000,1715.000,2178.000,0.000
2025-05-18 10:00:00+02:00,180.000,1494.000,507.000,1713.000,2789.000,2.000
2025-05-18 11:00:00+02:00,154.000,1495.000,472.000,1711.000,3148.000,6.000
2025-05-18 12:00:00+02:00,70.000,1497.000,373.000,1709.000,3406.000,8.000
2025-05-18 13:00:00+02:00,61.000,1499.000,349.000,1707.000,3557.000,10.000
2025-05-18 14:00:00+02:00,45.000,1502.000,375.000,1706.000,3502.000,10.000
2025-05-18 15:00:00+02:00,65.000,1505.000,361.000,1705.000,3180.000,11.000
2025-05-18 16:00:00+02:00,86.000,1508.000,427.000,1704.000,2687.000,11.000
2025-05-18 17:00:00+02:00,102.000,1512.000,545.000,1704.000,2002.000,11.000
2025-05-18 18:00:00+02:00,530.000,1516.000,677.000,1704.000,1213.000,10.000
2025-05-18 19:00:00+02:00,1303.000,1520.000,1147.000,1704.000,507.000,7.000
2025-05-18 20:00:00+02:00,2328.000,1525.000,1826.000,1704.000,92.000,5.000
2025-05-18 21:00:00+02:00,2495.000,1530.000,1649.000,1706.000,2.000,3.000
2025-05-18 22:00:00+02:00,2329.000,1535.000,1607.000,1708.000,2.000,1.000
2025-05-18 23:00:00+02:00,1493.000,1540.000,1162.000,1711.000,2.000,0.000
2025-05-19 00:00:00+02:00,2146.000,1546.000,990.000,1711.000,1.000,0.000
2025-05-19 01:00:00+02:00,1397.000,1551.000,941.000,1713.000,1.000,1.000
2025-05-19 02:00:00+02:00,658.000,1557.000,813.000,1715.000,1.000,1.000
2025-05-19 03:00:00+02:00,591.000,1563.000,828.000,1716.000,1.000,2.000
2025-05-19 04:00:00+02:00,690.000,1569.000,999.000,1716.000,1.000,3.000
2025-05-19 05:00:00+02:00,2041.000,1575.000,1346.000,1715.000,3.000,6.000
2025-05-19 06:00:00+02:00,3124.000,1581.000,1726.000,1715.000,148.000,7.000
2025-05-19 07:00:00+02:00,2428.000,1588.000,1730.000,1715.000,642.000,7.000
2025-05-19 08:00:00+02:00,1312.000,1594.000,1265.000,1712.000,1395.000,5.000
2025-05-19 09:00:00+02:00,201.000,1600.000,582.000,1711.000,2221.000,3.000
2025-05-19 10:00:00+02:00,156.000,1607.000,505.000,1708.000,2900.000,2.000
2025-05-19 11:00:00+02:00,76.000,1613.000,541.000,1704.000,3277.000,0.000
2025-05-19 12:00:00+02:00,141.000,1619.000,588.000,1702.000,3335.000,1.000
2025-05-19 13:00:00+02:00,252.000,1626.000,538.000,1701.000,3240.000,4.000
2025-05-19 14:00:00+02:00,266.000,1632.000,517.000,1700.000,3114.000,8.000
2025-05-19 15:00:00+02:00,219.000,1638.000,543.000,1698.000,2919.000,10.000
2025-05-19 16:00:00+02:00,97.000,1644.000,594.000,1697.000,2395.000,13.000
2025-05-19 17:00:00+02:00,807.000,1650.000,732.000,1695.000,1563.000,12.000
2025-05-19 18:00:00+02:00,2118.000,1655.000,1524.000,1695.000,725.000,10.000
2025-05-19 19:00:00+02:00,3168.000,1661.000,1834.000,1699.000,279.000,7.000
2025-05-19 20:00:00+02:00,3319.000,1667.000,2148.000,1695.000,49.000,8.000
2025-05-19 21:00:00+02:00,3250.000,1672.000,1973.000,1694.000,2.000,8.000
2025-05-19 22:00:00+02:00,3071.000,1678.000,1548.000,1697.000,2.000,18.000
2025-05-19 23:00:00+02:00,2212.000,1683.000,1450.000,1700.000,1.000,16.000
2025-05-20 00:00:00+02:00,2394.000,1688.000,1034.000,1701.000,1.000,6.000
2025-05-20 01:00:00+02:00,1516.000,1693.000,900.000,1701.000,1.000,4.000
2025-05-20 02:00:00+02:00,1254.000,1698.000,725.000,1702.000,1.000,3.000
2025-05-20 03:00:00+02:00,1080.000,1702.000,832.000,1703.000,1.000,4.000
2025-05-20 04:00:00+02:00,1153.000,1707.000,1015.000,1703.000,1.000,4.000
2025-05-20 05:00:00+02:00,2303.000,1711.000,1122.000,1703.000,1.000,4.000
2025-05-20 06:00:00+02:00,2898.000,1715.000,1384.000,1702.000,78.000,2.000
2025-05-20 07:00:00+02:00,2382.000,1720.000,1277.000,1701.000,382.000,2.000
2025-05-20 08:00:00+02:00,1346.000,1723.000,1142.000,1702.000,804.000,3.000
2025-05-20 09:00:00+02:00,343.000,1727.000,844.000,1703.000,1263.000,3.000
2025-05-20 10:00:00+02:00,211.000,1731.000,642.000,1699.000,1735.000,2.000
2025-05-20 11:00:00+02:00,293.000,1734.000,599.000,1698.000,1919.000,2.000
2025-05-20 12:00:00+02:00,230.000,1737.000,617.000,1696.000,2065.000,2.000
2025-05-20 13:00:00+02:00,113.000,1740.000,567.000,1694.000,2251.000,4.000
2025-05-20 14:00:00+02:00,99.000,1743.000,547.000,1693.000,2054.000,3.000
2025-05-20 15:00:00+02:00,323.000,1746.000,544.000,1692.000,1415.000,4.000
2025-05-20 16:00:00+02:00,564.000,1748.000,577.000,1693.000,944.000,7.000
2025-05-20 17:00:00+02:00,972.000,1751.000,775.000,1693.000,559.000,7.000
2025-05-20 18:00:00+02:00,1527.000,1754.000,1211.000,1693.000,310.000,8.000
2025-05-20 19:00:00+02:00,2632.000,1758.000,1924.000,1695.000,130.000,7.000
2025-05-20 20:00:00+02:00,2991.000,1761.000,1808.000,1695.000,33.000,6.000
2025-05-20 21:00:00+02:00,2663.000,1765.000,1735.000,1696.000,1.000,5.000
2025-05-20 22:00:00+02:00,1657.000,1769.000,1465.000,1697.000,1.000,4.000
2025-05-20 23:00:00+02:00,1227.000,1774.000,1210.000,1697.000,1.000,4.000
2025-05-21 00:00:00+02:00,1212.000,1780.000,1142.000,1697.000,1.000,3.000
2025-05-21 01:00:00+02:00,986.000,1786.000,1059.000,1698.000,1.000,6.000
2025-05-21 02:00:00+02:00,556.000,1792.000,929.000,1698.000,0.000,5.000
2025-05-21 03:00:00+02:00,346.000,1800.000,741.000,1698.000,0.000,7.000
2025-05-21 04:00:00+02:00,455.000,1808.000,858.000,1698.000,0.000,11.000
2025-05-21 05:00:00+02:00,1124.000,1818.000,1421.000,1698.000,0.000,11.000
2025-05-21 06:00:00+02:00,1785.000,1828.000,1842.000,1696.000,31.000,11.000
2025-05-21 07:00:00+02:00,1469.000,1840.000,1845.000,1696.000,175.000,8.000
2025-05-21 08:00:00+02:00,937.000,1852.000,1560.000,1696.000,438.000,9.000
2025-05-21 09:00:00+02:00,478.000,1866.000,994.000,1695.000,753.000,8.000
2025-05-21 10:00:00+02:00,455.000,1881.000,823.000,1695.000,1167.000,7.000
2025-05-21 11:00:00+02:00,439.000,1898.000,780.000,1693.000,1615.000,8.000
2025-05-21 12:00:00+02:00,112.000,1916.000,699.000,1451.000,1919.000,8.000
2025-05-21 13:00:00+02:00,64.000,1935.000,649.000,1517.000,1905.000,10.000
2025-05-21 14:00:00+02:00,178.000,1956.000,697.000,1523.000,1832.000,9.000
2025-05-21 15:00:00+02:00,310.000,1978.000,692.000,1523.000,1696.000,11.000
2025-05-21 16:00:00+02:00,307.000,2000.000,725.000,1524.000,1188.000,15.000
2025-05-21 17:00:00+02:00,370.000,2024.000,933.000,1525.000,721.000,20.000
2025-05-21 18:00:00+02:00,1419.000,2048.000,1404.000,1526.000,350.000,13.000
2025-05-21 19:00:00+02:00,1923.000,2073.000,1600.000,1527.000,136.000,15.000
2025-05-21 20:00:00+02:00,2196.000,2098.000,1752.000,1529.000,20.000,20.000
2025-05-21 21:00:00+02:00,2226.000,2124.000,1724.000,1529.000,2.000,11.000
2025-05-21 22:00:00+02:00,1387.000,2149.000,1641.000,1528.000,2.000,8.000
2025-05-21 23:00:00+02:00,1051.000,2174.000,1082.000,1529.000,1.000,13.000
2025-05-22 00:00:00+02:00,985.000,2199.000,1115.000,1530.000,1.000,4.000
2025-05-22 01:00:00+02:00,823.000,2224.000,1041.000,1529.000,1.000,3.000
2025-05-22 02:00:00+02:00,682.000,2247.000,799.000,1528.000,0.000,5.000
2025-05-22 03:00:00+02:00,374.000,2270.000,731.000,1529.000,0.000,7.000
2025-05-22 04:00:00+02:00,393.000,2292.000,762.000,1529.000,0.000,8.000
2025-05-22 05:00:00+02:00,630.000,2312.000,1030.000,1529.000,1.000,7.000
2025-05-22 06:00:00+02:00,1371.000,2332.000,1570.000,1530.000,35.000,11.000
2025-05-22 07:00:00+02:00,2075.000,2350.000,1738.000,1528.000,139.000,9.000
2025-05-22 08:00:00+02:00,2044.000,2366.000,1741.000,1558.000,315.000,13.000
2025-05-22 09:00:00+02:00,1649.000,2380.000,1391.000,1607.000,540.000,13.000
2025-05-22 10:00:00+02:00,882.000,2392.000,1024.000,1624.000,768.000,15.000
2025-05-22 11:00:00+02:00,813.000,2402.000,970.000,1622.000,962.000,13.000
2025-05-22 12:00:00+02:00,367.000,2410.000,876.000,1622.000,1161.000,15.000
2025-05-22 13:00:00+02:00,545.000,2415.000,1018.000,1619.000,1213.000,21.000
2025-05-22 14:00:00+02:00,703.000,2418.000,1001.000,1622.000,1065.000,31.000
2025-05-22 15:00:00+02:00,724.000,2419.000,986.000,1624.000,871.000,31.000
2025-05-22 16:00:00+02:00,835.000,2417.000,1094.000,1644.000,615.000,35.000
2025-05-22 17:00:00+02:00,1191.000,2413.000,1170.000,1655.000,497.000,38.000
2025-05-22 18:00:00+02:00,1096.000,2407.000,1301.000,1655.000,445.000,39.000
2025-05-22 19:00:00+02:00,1665.000,2400.000,1736.000,1656.000,292.000,36.000
2025-05-22 20:00:00+02:00,2259.000,2390.000,2139.000,1658.000,91.000,32.000
2025-05-22 21:00:00+02:00,2633.000,2379.000,2197.000,1658.000,1.000,37.000
2025-05-22 22:00:00+02:00,2195.000,2366.000,1977.000,1660.000,1.000,29.000
2025-05-22 23:00:00+02:00,1555.000,2352.000,1298.000,1659.000,1.000,27.000
2025-05-23 00:00:00+02:00,905.000,2336.000,971.000,1657.000,1.000,26.000
2025-05-23 01:00:00+02:00,328.000,2319.000,853.000,1657.000,0.000,21.000
2025-05-23 02:00:00+02:00,239.000,2301.000,848.000,1657.000,0.000,24.000
2025-05-23 03:00:00+02:00,147.000,2282.000,722.000,1657.000,0.000,18.000
2025-05-23 04:00:00+02:00,248.000,2262.000,740.000,1657.000,0.000,16.000
2025-05-23 05:00:00+02:00,518.000,2240.000,893.000,1659.000,2.000,17.000
2025-05-23 06:00:00+02:00,1780.000,2219.000,1498.000,1658.000,111.000,19.000
2025-05-23 07:00:00+02:00,1663.000,2196.000,1522.000,1657.000,381.000,16.000
2025-05-23 08:00:00+02:00,567.000,2173.000,968.000,1656.000,819.000,15.000
2025-05-23 09:00:00+02:00,493.000,2149.000,614.000,1662.000,1353.000,13.000
2025-05-23 10:00:00+02:00,441.000,2125.000,704.000,1665.000,1663.000,11.000
2025-05-23 11:00:00+02:00,285.000,2100.000,563.000,1665.000,1823.000,11.000
2025-05-23 12:00:00+02:00,233.000,2076.000,582.000,1665.000,2171.000,12.000
2025-05-23 13:00:00+02:00,112.000,2051.000,407.000,1666.000,2508.000,16.000
2025-05-23 14:00:00+02:00,36.000,2026.000,384.000,1665.000,2555.000,18.000
2025-05-23 15:00:00+02:00,45.000,2002.000,401.000,1665.000,2365.000,18.000
2025-05-23 16:00:00+02:00,139.000,1977.000,426.000,1666.000,2137.000,15.000
2025-05-23 17:00:00+02:00,352.000,1952.000,643.000,1666.000,1609.000,15.000
2025-05-23 18:00:00+02:00,569.000,1928.000,1169.000,1666.000,1036.000,17.000
2025-05-23 19:00:00+02:00,1217.000,1904.000,1429.000,1663.000,477.000,17.000
2025-05-23 20:00:00+02:00,2618.000,1879.000,1942.000,1663.000,111.000,15.000
2025-05-23 21:00:00+02:00,2697.000,1856.000,1972.000,1668.000,3.000,14.000
2025-05-23 22:00:00+02:00,1684.000,1832.000,1767.000,1670.000,2.000,10.000
2025-05-23 23:00:00+02:00,910.000,1809.000,1242.000,1670.000,2.000,8.000
2025-05-24 00:00:00+02:00,619.000,1786.000,1233.000,1639.000,2.000,6.000
2025-05-24 01:00:00+02:00,207.000,1764.000,883.000,1424.000,1.000,3.000
2025-05-24 02:00:00+02:00,263.000,1742.000,861.000,1176.000,1.000,2.000
2025-05-24 03:00:00+02:00,240.000,1720.000,714.000,934.000,1.000,2.000
2025-05-24 04:00:00+02:00,238.000,1699.000,774.000,738.000,1.000,0.000
2025-05-24 05:00:00+02:00,295.000,1679.000,878.000,722.000,6.000,0.000
2025-05-24 06:00:00+02:00,264.000,1659.000,827.000,722.000,186.000,0.000
2025-05-24 07:00:00+02:00,179.000,1640.000,640.000,722.000,676.000,0.000
2025-05-24 08:00:00+02:00,73.000,1622.000,452.000,723.000,1414.000,0.000
2025-05-24 09:00:00+02:00,51.000,1604.000,393.000,723.000,2161.000,2.000
2025-05-24 10:00:00+02:00,50.000,1587.000,364.000,723.000,2866.000,5.000
2025-05-24 11:00:00+02:00,48.000,1571.000,294.000,723.000,3332.000,8.000
2025-05-24 12:00:00+02:00,63.000,1556.000,256.000,723.000,3549.000,9.000
2025-05-24 13:00:00+02:00,116.000,1542.000,265.000,723.000,3624.000,11.000
2025-05-24 14:00:00+02:00,142.000,1529.000,282.000,723.000,3549.000,13.000
2025-05-24 15:00:00+02:00,138.000,1517.000,278.000,723.000,3256.000,14.000
2025-05-24 16:00:00+02:00,137.000,1505.000,352.000,722.000,2688.000,16.000
2025-05-24 17:00:00+02:00,160.000,1495.000,410.000,722.000,1734.000,15.000
2025-05-24 18:00:00+02:00,285.000,1485.000,585.000,722.000,896.000,17.000
2025-05-24 19:00:00+02:00,414.000,1476.000,820.000,722.000,332.000,15.000
2025-05-24 20:00:00+02:00,540.000,1468.000,1101.000,722.000,54.000,10.000
2025-05-24 21:00:00+02:00,840.000,1461.000,1584.000,722.000,2.000,10.000
2025-05-24 22:00:00+02:00,969.000,1455.000,1328.000,722.000,2.000,9.000
2025-05-24 23:00:00+02:00,681.000,1449.000,799.000,723.000,2.000,11.000
2025-05-25 00:00:00+02:00,393.000,1444.000,622.000,722.000,1.000,14.000
2025-05-25 01:00:00+02:00,45.000,1440.000,449.000,722.000,1.000,14.000
2025-05-25 02:00:00+02:00,46.000,1437.000,389.000,722.000,1.000,11.000
2025-05-25 03:00:00+02:00,42.000,1435.000,373.000,722.000,1.000,11.000
2025-05-25 04:00:00+02:00,51.000,1433.000,376.000,722.000,1.000,12.000
2025-05-25 05:00:00+02:00,57.000,1432.000,383.000,722.000,1.000,13.000
2025-05-25 06:00:00+02:00,51.000,1432.000,439.000,722.000,57.000,17.000
2025-05-25 07:00:00+02:00,64.000,1433.000,436.000,722.000,255.000,20.000
2025-05-25 08:00:00+02:00,107.000,1434.000,444.000,722.000,634.000,17.000
2025-05-25 09:00:00+02:00,115.000,1436.000,391.000,723.000,970.000,13.000
2025-05-25 10:00:00+02:00,132.000,1439.000,359.000,723.000,1379.000,14.000
2025-05-25 11:00:00+02:00,125.000,1442.000,261.000,723.000,1881.000,17.000
2025-05-25 12:00:00+02:00,102.000,1446.000,239.000,723.000,1988.000,21.000
2025-05-25 13:00:00+02:00,65.000,1451.000,193.000,723.000,2128.000,24.000
2025-05-25 14:00:00+02:00,104.000,1456.000,180.000,723.000,1917.000,25.000
2025-05-25 15:00:00+02:00,237.000,1462.000,185.000,723.000,1594.000,24.000
2025-05-25 16:00:00+02:00,153.000,1468.000,233.000,723.000,1150.000,24.000
2025-05-25 17:00:00+02:00,152.000,1475.000,350.000,723.000,805.000,25.000
2025-05-25 18:00:00+02:00,285.000,1482.000,429.000,722.000,473.000,20.000
2025-05-25 19:00:00+02:00,1498.000,1490.000,796.000,722.000,291.000,19.000
2025-05-25 20:00:00+02:00,3110.000,1498.000,1207.000,722.000,85.000,20.000
2025-05-25 21:00:00+02:00,3166.000,1506.000,1573.000,722.000,2.000,17.000
2025-05-25 22:00:00+02:00,2860.000,1515.000,1181.000,722.000,2.000,23.000
2025-05-25 23:00:00+02:00,2606.000,1524.000,833.000,722.000,1.000,25.000
2025-05-26 00:00:00+02:00,1953.000,1533.000,391.000,723.000,1.000,25.000
2025-05-26 01:00:00+02:00,1283.000,1542.000,371.000,723.000,1.000,24.000
2025-05-26 02:00:00+02:00,828.000,1551.000,352.000,723.000,1.000,31.000
2025-05-26 03:00:00+02:00,871.000,1560.000,357.000,723.000,1.000,29.000
2025-05-26 04:00:00+02:00,897.000,1569.000,383.000,723.000,1.000,18.000
2025-05-26 05:00:00+02:00,1136.000,1578.000,574.000,722.000,2.000,18.000
2025-05-26 06:00:00+02:00,2979.000,1586.000,1634.000,722.000,67.000,18.000
2025-05-26 07:00:00+02:00,3286.000,1595.000,1797.000,721.000,298.000,22.000
2025-05-26 08:00:00+02:00,2897.000,1604.000,1616.000,721.000,653.000,22.000
2025-05-26 09:00:00+02:00,1422.000,1612.000,483.000,721.000,947.000,23.000
2025-05-26 10:00:00+02:00,592.000,1620.000,404.000,721.000,1222.000,15.000
2025-05-26 11:00:00+02:00,471.000,1627.000,336.000,722.000,1451.000,15.000
2025-05-26 12:00:00+02:00,308.000,1634.000,314.000,722.000,1643.000,16.000
2025-05-26 13:00:00+02:00,358.000,1641.000,355.000,722.000,1736.000,19.000
2025-05-26 14:00:00+02:00,236.000,1647.000,342.000,722.000,1863.000,20.000
2025-05-26 15:00:00+02:00,133.000,1653.000,346.000,722.000,1829.000,21.000
2025-05-26 16:00:00+02:00,149.000,1658.000,398.000,722.000,1605.000,23.000
2025-05-26 17:00:00+02:00,562.000,1663.000,482.000,721.000,1374.000,19.000
2025-05-26 18:00:00+02:00,1879.000,1668.000,855.000,721.000,899.000,17.000
2025-05-26 19:00:00+02:00,2906.000,1672.000,1607.000,721.000,359.000,13.000
2025-05-26 20:00:00+02:00,3014.000,1676.000,2083.000,721.000,71.000,9.000
2025-05-26 21:00:00+02:00,3102.000,1680.000,1886.000,721.000,2.000,8.000
2025-05-26 22:00:00+02:00,2867.000,1684.000,1759.000,722.000,2.000,8.000
2025-05-26 23:00:00+02:00,2081.000,1687.000,1370.000,722.000,1.000,7.000
2025-05-27 00:00:00+02:00,1509.000,1690.000,913.000,722.000,1.000,5.000
2025-05-27 01:00:00+02:00,889.000,1693.000,509.000,722.000,1.000,4.000
2025-05-27 02:00:00+02:00,485.000,1696.000,436.000,722.000,1.000,5.000
2025-05-27 03:00:00+02:00,460.000,1699.000,469.000,722.000,1.000,4.000
2025-05-27 04:00:00+02:00,561.000,1701.000,632.000,722.000,0.000,5.000
2025-05-27 05:00:00+02:00,1229.000,1704.000,684.000,721.000,2.000,9.000
2025-05-27 06:00:00+02:00,1913.000,1706.000,914.000,720.000,60.000,10.000
2025-05-27 07:00:00+02:00,1856.000,1709.000,1123.000,720.000,234.000,14.000
2025-05-27 08:00:00+02:00,1257.000,1711.000,809.000,721.000,597.000,11.000
2025-05-27 09:00:00+02:00,944.000,1713.000,426.000,724.000,1257.000,9.000
2025-05-27 10:00:00+02:00,579.000,1716.000,391.000,724.000,2005.000,11.000
2025-05-27 11:00:00+02:00,475.000,1718.000,466.000,722.000,2256.000,10.000
2025-05-27 12:00:00+02:00,377.000,1721.000,460.000,722.000,2359.000,11.000
2025-05-27 13:00:00+02:00,321.000,1723.000,596.000,721.000,2108.000,13.000
2025-05-27 14:00:00+02:00,389.000,1726.000,718.000,721.000,1838.000,13.000
2025-05-27 15:00:00+02:00,317.000,1729.000,550.000,721.000,1940.000,12.000
2025-05-27 16:00:00+02:00,342.000,1732.000,449.000,721.000,1862.000,12.000
2025-05-27 17:00:00+02:00,884.000,1735.000,586.000,721.000,1581.000,12.000
2025-05-27 18:00:00+02:00,2450.000,1738.000,1233.000,721.000,1070.000,12.000
2025-05-27 19:00:00+02:00,3353.000,1742.000,2050.000,721.000,540.000,10.000
2025-05-27 20:00:00+02:00,3160.000,1746.000,2260.000,721.000,111.000,9.000
2025-05-27 21:00:00+02:00,2609.000,1750.000,2050.000,721.000,3.000,11.000
2025-05-27 22:00:00+02:00,2220.000,1754.000,1604.000,721.000,2.000,17.000
2025-05-27 23:00:00+02:00,1436.000,1759.000,1121.000,721.000,2.000,17.000
2025-05-28 00:00:00+02:00,786.000,1764.000,587.000,721.000,1.000,19.000
2025-05-28 01:00:00+02:00,263.000,1770.000,566.000,721.000,1.000,18.000
2025-05-28 02:00:00+02:00,219.000,1776.000,562.000,721.000,1.000,26.000
2025-05-28 03:00:00+02:00,319.000,1782.000,560.000,721.000,1.000,37.000
2025-05-28 04:00:00+02:00,379.000,1789.000,538.000,721.000,1.000,36.000
2025-05-28 05:00:00+02:00,544.000,1796.000,809.000,721.000,2.000,40.000
2025-05-28 06:00:00+02:00,2081.000,1803.000,1132.000,720.000,128.000,41.000
2025-05-28 07:00:00+02:00,2912.000,1811.000,1757.000,720.000,503.000,34.000
