timestamp_cec,Fossil Gas,Hydro Water Reservoir,Other,Solar,Wind Onshore
2025-02-24 10:00:00+01:00,0.000,176.000,182.000,71.000,1115.000
2025-02-24 11:00:00+01:00,0.000,179.000,181.000,108.000,1090.000
2025-02-24 12:00:00+01:00,0.000,182.000,177.000,124.000,1047.000
2025-02-24 13:00:00+01:00,0.000,182.000,172.000,107.000,1030.000
2025-02-24 14:00:00+01:00,0.000,184.000,175.000,64.000,1030.000
2025-02-24 15:00:00+01:00,0.000,193.000,183.000,29.000,1041.000
2025-02-24 16:00:00+01:00,0.000,195.000,199.000,6.000,1141.000
2025-02-24 17:00:00+01:00,0.000,211.000,201.000,2.000,1161.000
2025-02-24 18:00:00+01:00,0.000,214.000,192.000,1.000,1214.000
2025-02-24 19:00:00+01:00,0.000,214.000,192.000,1.000,1230.000
2025-02-24 20:00:00+01:00,0.000,206.000,186.000,1.000,1260.000
2025-02-24 21:00:00+01:00,0.000,202.000,173.000,1.000,1262.000
2025-02-24 22:00:00+01:00,0.000,200.000,142.000,1.000,1231.000
2025-02-24 23:00:00+01:00,0.000,165.000,137.000,1.000,1176.000
2025-02-25 00:00:00+01:00,0.000,119.000,132.000,3.000,1034.000
2025-02-25 01:00:00+01:00,0.000,112.000,132.000,3.000,966.000
2025-02-25 02:00:00+01:00,0.000,111.000,131.000,2.000,870.000
2025-02-25 03:00:00+01:00,0.000,115.000,127.000,2.000,777.000
2025-02-25 04:00:00+01:00,0.000,116.000,134.000,2.000,655.000
2025-02-25 05:00:00+01:00,0.000,118.000,156.000,1.000,541.000
2025-02-25 06:00:00+01:00,0.000,141.000,174.000,1.000,460.000
2025-02-25 07:00:00+01:00,0.000,160.000,193.000,2.000,389.000
2025-02-25 08:00:00+01:00,0.000,177.000,191.000,7.000,318.000
2025-02-25 09:00:00+01:00,0.000,178.000,176.000,14.000,261.000
2025-02-25 10:00:00+01:00,0.000,183.000,193.000,27.000,203.000
2025-02-25 11:00:00+01:00,0.000,189.000,206.000,44.000,202.000
2025-02-25 12:00:00+01:00,0.000,189.000,207.000,54.000,140.000
2025-02-25 13:00:00+01:00,0.000,200.000,239.000,52.000,180.000
2025-02-25 14:00:00+01:00,0.000,215.000,294.000,39.000,151.000
2025-02-25 15:00:00+01:00,0.000,216.000,381.000,20.000,129.000
2025-02-25 16:00:00+01:00,0.000,216.000,212.000,7.000,159.000
2025-02-25 17:00:00+01:00,0.000,216.000,188.000,2.000,157.000
2025-02-25 18:00:00+01:00,0.000,216.000,176.000,2.000,182.000
2025-02-25 19:00:00+01:00,0.000,216.000,174.000,1.000,212.000
2025-02-25 20:00:00+01:00,0.000,214.000,174.000,1.000,243.000
2025-02-25 21:00:00+01:00,0.000,214.000,175.000,1.000,253.000
2025-02-25 22:00:00+01:00,0.000,206.000,177.000,1.000,255.000
2025-02-25 23:00:00+01:00,0.000,183.000,180.000,1.000,250.000
2025-02-26 00:00:00+01:00,0.000,149.000,173.000,1.000,236.000
2025-02-26 01:00:00+01:00,0.000,139.000,167.000,1.000,217.000
2025-02-26 02:00:00+01:00,0.000,139.000,167.000,1.000,197.000
2025-02-26 03:00:00+01:00,0.000,142.000,167.000,1.000,160.000
2025-02-26 04:00:00+01:00,0.000,141.000,167.000,1.000,142.000
2025-02-26 05:00:00+01:00,0.000,143.000,167.000,1.000,128.000
2025-02-26 06:00:00+01:00,0.000,182.000,171.000,1.000,111.000
2025-02-26 07:00:00+01:00,0.000,212.000,203.000,2.000,93.000
2025-02-26 08:00:00+01:00,0.000,213.000,203.000,12.000,87.000
2025-02-26 09:00:00+01:00,0.000,213.000,203.000,22.000,77.000
2025-02-26 10:00:00+01:00,0.000,214.000,203.000,37.000,72.000
2025-02-26 11:00:00+01:00,0.000,214.000,205.000,54.000,73.000
2025-02-26 12:00:00+01:00,0.000,214.000,206.000,56.000,38.000
2025-02-26 13:00:00+01:00,0.000,215.000,209.000,48.000,35.000
2025-02-26 14:00:00+01:00,0.000,215.000,194.000,32.000,36.000
2025-02-26 15:00:00+01:00,0.000,215.000,193.000,16.000,40.000
2025-02-26 16:00:00+01:00,0.000,216.000,194.000,4.000,51.000
2025-02-26 17:00:00+01:00,0.000,217.000,188.000,2.000,70.000
2025-02-26 18:00:00+01:00,0.000,217.000,182.000,1.000,90.000
2025-02-26 19:00:00+01:00,0.000,217.000,181.000,1.000,98.000
2025-02-26 20:00:00+01:00,0.000,215.000,183.000,1.000,102.000
2025-02-26 21:00:00+01:00,0.000,210.000,183.000,1.000,103.000
2025-02-26 22:00:00+01:00,0.000,187.000,171.000,1.000,91.000
2025-02-26 23:00:00+01:00,0.000,157.000,171.000,1.000,79.000
2025-02-27 00:00:00+01:00,0.000,149.000,163.000,1.000,73.000
2025-02-27 01:00:00+01:00,0.000,146.000,163.000,1.000,58.000
2025-02-27 02:00:00+01:00,0.000,146.000,163.000,1.000,45.000
2025-02-27 03:00:00+01:00,0.000,147.000,163.000,1.000,33.000
2025-02-27 04:00:00+01:00,0.000,176.000,180.000,1.000,29.000
2025-02-27 05:00:00+01:00,0.000,196.000,200.000,2.000,26.000
2025-02-27 06:00:00+01:00,0.000,209.000,249.000,1.000,26.000
2025-02-27 07:00:00+01:00,0.000,225.000,348.000,2.000,23.000
2025-02-27 08:00:00+01:00,0.000,225.000,401.000,7.000,22.000
2025-02-27 09:00:00+01:00,0.000,225.000,387.000,22.000,20.000
2025-02-27 10:00:00+01:00,0.000,225.000,308.000,38.000,19.000
2025-02-27 11:00:00+01:00,0.000,225.000,232.000,54.000,18.000
2025-02-27 12:00:00+01:00,0.000,225.000,209.000,56.000,14.000
2025-02-27 13:00:00+01:00,0.000,225.000,202.000,52.000,10.000
2025-02-27 14:00:00+01:00,0.000,226.000,199.000,38.000,11.000
2025-02-27 15:00:00+01:00,0.000,227.000,197.000,21.000,16.000
2025-02-27 16:00:00+01:00,0.000,228.000,199.000,8.000,16.000
2025-02-27 17:00:00+01:00,0.000,228.000,198.000,2.000,20.000
2025-02-27 18:00:00+01:00,0.000,228.000,198.000,1.000,30.000
2025-02-27 19:00:00+01:00,0.000,227.000,198.000,1.000,36.000
2025-02-27 20:00:00+01:00,0.000,221.000,198.000,1.000,39.000
2025-02-27 21:00:00+01:00,0.000,217.000,198.000,1.000,40.000
2025-02-27 22:00:00+01:00,0.000,215.000,193.000,1.000,43.000
2025-02-27 23:00:00+01:00,0.000,194.000,165.000,1.000,45.000
2025-02-28 00:00:00+01:00,0.000,176.000,195.000,2.000,33.000
2025-02-28 01:00:00+01:00,0.000,172.000,195.000,1.000,39.000
2025-02-28 02:00:00+01:00,0.000,172.000,195.000,1.000,42.000
2025-02-28 03:00:00+01:00,0.000,172.000,195.000,1.000,48.000
2025-02-28 04:00:00+01:00,0.000,176.000,212.000,1.000,61.000
2025-02-28 05:00:00+01:00,0.000,177.000,233.000,1.000,66.000
2025-02-28 06:00:00+01:00,0.000,222.000,248.000,1.000,78.000
2025-02-28 07:00:00+01:00,0.000,229.000,243.000,2.000,77.000
2025-02-28 08:00:00+01:00,0.000,229.000,242.000,13.000,65.000
2025-02-28 09:00:00+01:00,0.000,227.000,241.000,32.000,56.000
2025-02-28 10:00:00+01:00,0.000,229.000,241.000,56.000,45.000
2025-02-28 11:00:00+01:00,0.000,228.000,242.000,78.000,42.000
2025-02-28 12:00:00+01:00,0.000,228.000,231.000,97.000,36.000
2025-02-28 13:00:00+01:00,0.000,229.000,217.000,112.000,34.000
2025-02-28 14:00:00+01:00,0.000,228.000,215.000,91.000,41.000
2025-02-28 15:00:00+01:00,0.000,229.000,216.000,59.000,50.000
2025-02-28 16:00:00+01:00,0.000,229.000,218.000,21.000,66.000
2025-02-28 17:00:00+01:00,0.000,229.000,212.000,3.000,84.000
2025-02-28 18:00:00+01:00,0.000,229.000,212.000,1.000,107.000
2025-02-28 19:00:00+01:00,0.000,228.000,213.000,1.000,126.000
2025-02-28 20:00:00+01:00,0.000,228.000,213.000,1.000,148.000
2025-02-28 21:00:00+01:00,0.000,224.000,213.000,1.000,146.000
2025-02-28 22:00:00+01:00,0.000,221.000,208.000,1.000,154.000
2025-02-28 23:00:00+01:00,0.000,213.000,208.000,1.000,150.000
2025-03-01 00:00:00+01:00,0.000,206.000,171.000,2.000,143.000
2025-03-01 01:00:00+01:00,0.000,207.000,167.000,2.000,144.000
2025-03-01 02:00:00+01:00,0.000,206.000,167.000,1.000,150.000
2025-03-01 03:00:00+01:00,0.000,206.000,167.000,1.000,150.000
2025-03-01 04:00:00+01:00,0.000,207.000,168.000,2.000,166.000
2025-03-01 05:00:00+01:00,0.000,208.000,180.000,1.000,163.000
2025-03-01 06:00:00+01:00,0.000,214.000,195.000,1.000,157.000
2025-03-01 07:00:00+01:00,0.000,214.000,199.000,6.000,156.000
2025-03-01 08:00:00+01:00,0.000,216.000,200.000,39.000,144.000
2025-03-01 09:00:00+01:00,0.000,216.000,205.000,105.000,131.000
2025-03-01 10:00:00+01:00,0.000,208.000,205.000,189.000,148.000
2025-03-01 11:00:00+01:00,0.000,205.000,203.000,267.000,156.000
2025-03-01 12:00:00+01:00,0.000,204.000,181.000,310.000,186.000
2025-03-01 13:00:00+01:00,0.000,202.000,176.000,302.000,239.000
2025-03-01 14:00:00+01:00,0.000,202.000,154.000,231.000,317.000
2025-03-01 15:00:00+01:00,0.000,202.000,146.000,115.000,617.000
2025-03-01 16:00:00+01:00,0.000,202.000,141.000,33.000,739.000
2025-03-01 17:00:00+01:00,0.000,209.000,138.000,4.000,743.000
2025-03-01 18:00:00+01:00,0.000,208.000,154.000,3.000,858.000
2025-03-01 19:00:00+01:00,0.000,206.000,130.000,2.000,937.000
2025-03-01 20:00:00+01:00,0.000,206.000,127.000,2.000,996.000
2025-03-01 21:00:00+01:00,0.000,202.000,115.000,2.000,1053.000
2025-03-01 22:00:00+01:00,0.000,201.000,116.000,1.000,1083.000
2025-03-01 23:00:00+01:00,0.000,197.000,117.000,2.000,1046.000
2025-03-02 00:00:00+01:00,0.000,176.000,116.000,1.000,1137.000
2025-03-02 01:00:00+01:00,0.000,141.000,120.000,1.000,1150.000
2025-03-02 02:00:00+01:00,0.000,140.000,120.000,1.000,1143.000
2025-03-02 03:00:00+01:00,0.000,135.000,106.000,1.000,1066.000
2025-03-02 04:00:00+01:00,0.000,135.000,107.000,1.000,1070.000
2025-03-02 05:00:00+01:00,0.000,136.000,99.000,1.000,1095.000
2025-03-02 06:00:00+01:00,0.000,121.000,100.000,1.000,1122.000
2025-03-02 07:00:00+01:00,0.000,115.000,99.000,5.000,1176.000
2025-03-02 08:00:00+01:00,0.000,115.000,96.000,39.000,1210.000
2025-03-02 09:00:00+01:00,0.000,115.000,101.000,115.000,1207.000
2025-03-02 10:00:00+01:00,0.000,115.000,81.000,212.000,1266.000
2025-03-02 11:00:00+01:00,0.000,116.000,89.000,310.000,1266.000
2025-03-02 12:00:00+01:00,0.000,116.000,80.000,356.000,1329.000
2025-03-02 13:00:00+01:00,0.000,116.000,81.000,344.000,1394.000
2025-03-02 14:00:00+01:00,0.000,116.000,80.000,277.000,1459.000
2025-03-02 15:00:00+01:00,0.000,117.000,69.000,166.000,1538.000
2025-03-02 16:00:00+01:00,0.000,117.000,62.000,66.000,1523.000
2025-03-02 17:00:00+01:00,0.000,182.000,74.000,11.000,1640.000
2025-03-02 18:00:00+01:00,0.000,185.000,67.000,3.000,1660.000
2025-03-02 19:00:00+01:00,0.000,185.000,90.000,1.000,1673.000
2025-03-02 20:00:00+01:00,0.000,153.000,76.000,1.000,1667.000
2025-03-02 21:00:00+01:00,0.000,139.000,75.000,1.000,1599.000
2025-03-02 22:00:00+01:00,0.000,126.000,75.000,1.000,1561.000
2025-03-02 23:00:00+01:00,0.000,115.000,71.000,1.000,1566.000
2025-03-03 00:00:00+01:00,0.000,113.000,89.000,1.000,1514.000
2025-03-03 01:00:00+01:00,0.000,112.000,81.000,1.000,1519.000
2025-03-03 02:00:00+01:00,0.000,113.000,86.000,1.000,1544.000
2025-03-03 03:00:00+01:00,0.000,112.000,80.000,1.000,1563.000
2025-03-03 04:00:00+01:00,0.000,116.000,90.000,1.000,1571.000
2025-03-03 05:00:00+01:00,0.000,159.000,90.000,1.000,1551.000
2025-03-03 06:00:00+01:00,0.000,209.000,89.000,1.000,1555.000
2025-03-03 07:00:00+01:00,0.000,218.000,99.000,4.000,1703.000
2025-03-03 08:00:00+01:00,0.000,221.000,102.000,23.000,1748.000
2025-03-03 09:00:00+01:00,0.000,221.000,91.000,51.000,1784.000
2025-03-03 10:00:00+01:00,0.000,208.000,88.000,107.000,1793.000
2025-03-03 11:00:00+01:00,0.000,220.000,90.000,176.000,1803.000
2025-03-03 12:00:00+01:00,0.000,187.000,91.000,185.000,1654.000
2025-03-03 13:00:00+01:00,0.000,141.000,110.000,179.000,1637.000
2025-03-03 14:00:00+01:00,0.000,134.000,104.000,139.000,1610.000
2025-03-03 15:00:00+01:00,0.000,134.000,104.000,80.000,1583.000
2025-03-03 16:00:00+01:00,0.000,190.000,100.000,27.000,1584.000
2025-03-03 17:00:00+01:00,0.000,213.000,111.000,4.000,1732.000
2025-03-03 18:00:00+01:00,0.000,218.000,111.000,4.000,1763.000
2025-03-03 19:00:00+01:00,0.000,218.000,99.000,1.000,1802.000
2025-03-03 20:00:00+01:00,0.000,195.000,98.000,1.000,1652.000
2025-03-03 21:00:00+01:00,0.000,176.000,98.000,1.000,1595.000
2025-03-03 22:00:00+01:00,0.000,129.000,95.000,1.000,1574.000
2025-03-03 23:00:00+01:00,0.000,110.000,94.000,1.000,1567.000
2025-03-04 00:00:00+01:00,0.000,108.000,81.000,1.000,1566.000
2025-03-04 01:00:00+01:00,0.000,108.000,80.000,1.000,1570.000
2025-03-04 02:00:00+01:00,0.000,108.000,74.000,1.000,1561.000
2025-03-04 03:00:00+01:00,0.000,108.000,79.000,1.000,1538.000
2025-03-04 04:00:00+01:00,0.000,116.000,74.000,1.000,1532.000
2025-03-04 05:00:00+01:00,0.000,120.000,82.000,1.000,1552.000
2025-03-04 06:00:00+01:00,0.000,158.000,85.000,1.000,1632.000
2025-03-04 07:00:00+01:00,0.000,201.000,86.000,4.000,1776.000
2025-03-04 08:00:00+01:00,0.000,207.000,87.000,21.000,1731.000
2025-03-04 09:00:00+01:00,1.000,207.000,90.000,58.000,1755.000
2025-03-04 10:00:00+01:00,0.000,198.000,92.000,106.000,1733.000
2025-03-04 11:00:00+01:00,0.000,180.000,92.000,142.000,1765.000
2025-03-04 12:00:00+01:00,0.000,146.000,96.000,170.000,1739.000
2025-03-04 13:00:00+01:00,0.000,143.000,98.000,163.000,1730.000
2025-03-04 14:00:00+01:00,0.000,182.000,96.000,135.000,1790.000
2025-03-04 15:00:00+01:00,0.000,154.000,92.000,77.000,1793.000
2025-03-04 16:00:00+01:00,0.000,222.000,88.000,27.000,1788.000
2025-03-04 17:00:00+01:00,0.000,217.000,83.000,4.000,1753.000
2025-03-04 18:00:00+01:00,1.000,222.000,82.000,4.000,1780.000
2025-03-04 19:00:00+01:00,0.000,222.000,82.000,1.000,1806.000
2025-03-04 20:00:00+01:00,0.000,203.000,84.000,1.000,1804.000
2025-03-04 21:00:00+01:00,0.000,193.000,85.000,1.000,1807.000
2025-03-04 22:00:00+01:00,0.000,148.000,86.000,1.000,1692.000
2025-03-04 23:00:00+01:00,0.000,120.000,85.000,1.000,1695.000
2025-03-05 00:00:00+01:00,0.000,111.000,78.000,1.000,1680.000
2025-03-05 01:00:00+01:00,0.000,106.000,77.000,1.000,1707.000
2025-03-05 02:00:00+01:00,0.000,107.000,77.000,1.000,1725.000
2025-03-05 03:00:00+01:00,0.000,109.000,77.000,1.000,1737.000
2025-03-05 04:00:00+01:00,0.000,108.000,78.000,1.000,1759.000
2025-03-05 05:00:00+01:00,0.000,114.000,77.000,1.000,1758.000
2025-03-05 06:00:00+01:00,0.000,157.000,82.000,1.000,1765.000
2025-03-05 07:00:00+01:00,0.000,195.000,84.000,11.000,1805.000
2025-03-05 08:00:00+01:00,0.000,195.000,88.000,47.000,1769.000
2025-03-05 09:00:00+01:00,0.000,204.000,92.000,112.000,1743.000
2025-03-05 10:00:00+01:00,0.000,177.000,104.000,176.000,1681.000
2025-03-05 11:00:00+01:00,0.000,176.000,111.000,224.000,1648.000
2025-03-05 12:00:00+01:00,0.000,157.000,107.000,237.000,1622.000
2025-03-05 13:00:00+01:00,0.000,142.000,108.000,216.000,1608.000
2025-03-05 14:00:00+01:00,0.000,180.000,103.000,166.000,1649.000
2025-03-05 15:00:00+01:00,0.000,144.000,96.000,88.000,1689.000
2025-03-05 16:00:00+01:00,0.000,190.000,92.000,32.000,1807.000
2025-03-05 17:00:00+01:00,0.000,216.000,95.000,5.000,1815.000
2025-03-05 18:00:00+01:00,0.000,218.000,95.000,3.000,1827.000
2025-03-05 19:00:00+01:00,0.000,218.000,84.000,1.000,1826.000
2025-03-05 20:00:00+01:00,0.000,218.000,86.000,1.000,1724.000
2025-03-05 21:00:00+01:00,0.000,215.000,70.000,1.000,1743.000
2025-03-05 22:00:00+01:00,0.000,169.000,84.000,1.000,1659.000
2025-03-05 23:00:00+01:00,0.000,124.000,69.000,1.000,1640.000
2025-03-06 00:00:00+01:00,0.000,116.000,80.000,1.000,1634.000
2025-03-06 01:00:00+01:00,0.000,116.000,76.000,1.000,1634.000
2025-03-06 02:00:00+01:00,0.000,115.000,78.000,1.000,1536.000
2025-03-06 03:00:00+01:00,0.000,114.000,86.000,1.000,1472.000
2025-03-06 04:00:00+01:00,0.000,116.000,79.000,1.000,1527.000
2025-03-06 05:00:00+01:00,0.000,136.000,87.000,1.000,1491.000
2025-03-06 06:00:00+01:00,0.000,190.000,94.000,1.000,1540.000
2025-03-06 07:00:00+01:00,0.000,217.000,103.000,19.000,1473.000
2025-03-06 08:00:00+01:00,0.000,218.000,111.000,127.000,1395.000
2025-03-06 09:00:00+01:00,0.000,218.000,119.000,238.000,1303.000
2025-03-06 10:00:00+01:00,0.000,201.000,109.000,362.000,1229.000
2025-03-06 11:00:00+01:00,0.000,171.000,112.000,451.000,1124.000
2025-03-06 12:00:00+01:00,0.000,168.000,114.000,479.000,1031.000
2025-03-06 13:00:00+01:00,0.000,168.000,117.000,459.000,1012.000
2025-03-06 14:00:00+01:00,0.000,169.000,117.000,379.000,1053.000
2025-03-06 15:00:00+01:00,0.000,210.000,120.000,242.000,1030.000
2025-03-06 16:00:00+01:00,0.000,214.000,144.000,94.000,1022.000
2025-03-06 17:00:00+01:00,0.000,215.000,160.000,13.000,1023.000
2025-03-06 18:00:00+01:00,0.000,215.000,162.000,5.000,1038.000
2025-03-06 19:00:00+01:00,0.000,213.000,165.000,1.000,1048.000
2025-03-06 20:00:00+01:00,0.000,212.000,156.000,1.000,1056.000
2025-03-06 21:00:00+01:00,0.000,209.000,155.000,1.000,1028.000
2025-03-06 22:00:00+01:00,0.000,204.000,142.000,1.000,1023.000
2025-03-06 23:00:00+01:00,0.000,165.000,109.000,1.000,980.000
2025-03-07 00:00:00+01:00,0.000,116.000,88.000,1.000,914.000
2025-03-07 01:00:00+01:00,0.000,109.000,86.000,1.000,841.000
2025-03-07 02:00:00+01:00,0.000,109.000,86.000,1.000,771.000
2025-03-07 03:00:00+01:00,0.000,109.000,86.000,1.000,691.000
2025-03-07 04:00:00+01:00,0.000,112.000,105.000,1.000,613.000
2025-03-07 05:00:00+01:00,0.000,152.000,120.000,1.000,565.000
2025-03-07 06:00:00+01:00,0.000,206.000,154.000,1.000,531.000
2025-03-07 07:00:00+01:00,0.000,215.000,169.000,19.000,507.000
2025-03-07 08:00:00+01:00,0.000,215.000,175.000,117.000,408.000
2025-03-07 09:00:00+01:00,0.000,219.000,181.000,243.000,271.000
2025-03-07 10:00:00+01:00,0.000,219.000,187.000,359.000,184.000
2025-03-07 11:00:00+01:00,0.000,214.000,183.000,451.000,167.000
2025-03-07 12:00:00+01:00,0.000,210.000,184.000,478.000,183.000
2025-03-07 13:00:00+01:00,0.000,209.000,180.000,447.000,217.000
2025-03-07 14:00:00+01:00,0.000,210.000,164.000,353.000,264.000
2025-03-07 15:00:00+01:00,0.000,208.000,150.000,216.000,272.000
2025-03-07 16:00:00+01:00,0.000,210.000,146.000,78.000,302.000
2025-03-07 17:00:00+01:00,0.000,215.000,142.000,11.000,393.000
2025-03-07 18:00:00+01:00,0.000,214.000,141.000,4.000,505.000
2025-03-07 19:00:00+01:00,0.000,214.000,144.000,1.000,558.000
2025-03-07 20:00:00+01:00,0.000,213.000,133.000,1.000,598.000
2025-03-07 21:00:00+01:00,0.000,193.000,120.000,1.000,620.000
2025-03-07 22:00:00+01:00,0.000,166.000,117.000,1.000,650.000
2025-03-07 23:00:00+01:00,0.000,141.000,121.000,1.000,641.000
2025-03-08 00:00:00+01:00,0.000,129.000,104.000,1.000,597.000
2025-03-08 01:00:00+01:00,0.000,126.000,103.000,1.000,563.000
2025-03-08 02:00:00+01:00,0.000,124.000,102.000,1.000,531.000
2025-03-08 03:00:00+01:00,0.000,124.000,100.000,1.000,504.000
2025-03-08 04:00:00+01:00,0.000,124.000,96.000,1.000,437.000
2025-03-08 05:00:00+01:00,0.000,126.000,105.000,1.000,436.000
2025-03-08 06:00:00+01:00,0.000,129.000,115.000,1.000,365.000
2025-03-08 07:00:00+01:00,0.000,130.000,122.000,18.000,307.000
2025-03-08 08:00:00+01:00,0.000,131.000,124.000,87.000,220.000
2025-03-08 09:00:00+01:00,0.000,131.000,129.000,188.000,103.000
2025-03-08 10:00:00+01:00,0.000,132.000,120.000,287.000,46.000
2025-03-08 11:00:00+01:00,0.000,120.000,125.000,352.000,40.000
2025-03-08 12:00:00+01:00,0.000,124.000,122.000,364.000,26.000
2025-03-08 13:00:00+01:00,0.000,128.000,122.000,348.000,24.000
2025-03-08 14:00:00+01:00,0.000,128.000,118.000,283.000,25.000
2025-03-08 15:00:00+01:00,0.000,176.000,124.000,171.000,22.000
2025-03-08 16:00:00+01:00,0.000,209.000,137.000,67.000,24.000
2025-03-08 17:00:00+01:00,0.000,214.000,138.000,11.000,30.000
2025-03-08 18:00:00+01:00,0.000,214.000,137.000,2.000,36.000
2025-03-08 19:00:00+01:00,0.000,212.000,138.000,2.000,47.000
2025-03-08 20:00:00+01:00,0.000,212.000,135.000,2.000,45.000
2025-03-08 21:00:00+01:00,0.000,212.000,131.000,2.000,62.000
2025-03-08 22:00:00+01:00,0.000,212.000,131.000,1.000,78.000
2025-03-08 23:00:00+01:00,0.000,206.000,131.000,1.000,94.000
2025-03-09 00:00:00+01:00,0.000,204.000,142.000,1.000,106.000
2025-03-09 01:00:00+01:00,0.000,202.000,139.000,1.000,122.000
2025-03-09 02:00:00+01:00,0.000,202.000,142.000,1.000,131.000
2025-03-09 03:00:00+01:00,0.000,202.000,140.000,1.000,144.000
2025-03-09 04:00:00+01:00,0.000,181.000,128.000,1.000,136.000
2025-03-09 05:00:00+01:00,0.000,180.000,128.000,1.000,147.000
2025-03-09 06:00:00+01:00,0.000,181.000,129.000,1.000,168.000
2025-03-09 07:00:00+01:00,0.000,172.000,134.000,20.000,184.000
2025-03-09 08:00:00+01:00,0.000,159.000,139.000,80.000,197.000
2025-03-09 09:00:00+01:00,0.000,155.000,126.000,203.000,163.000
2025-03-09 10:00:00+01:00,0.000,134.000,135.000,310.000,130.000
2025-03-09 11:00:00+01:00,0.000,130.000,139.000,381.000,111.000
2025-03-09 12:00:00+01:00,0.000,127.000,140.000,415.000,122.000
2025-03-09 13:00:00+01:00,0.000,128.000,137.000,412.000,156.000
2025-03-09 14:00:00+01:00,0.000,138.000,131.000,339.000,178.000
2025-03-09 15:00:00+01:00,0.000,157.000,137.000,212.000,198.000
2025-03-09 16:00:00+01:00,0.000,179.000,149.000,83.000,230.000
2025-03-09 17:00:00+01:00,0.000,211.000,149.000,10.000,309.000
2025-03-09 18:00:00+01:00,0.000,215.000,149.000,1.000,404.000
2025-03-09 19:00:00+01:00,0.000,214.000,149.000,1.000,438.000
2025-03-09 20:00:00+01:00,0.000,209.000,147.000,1.000,458.000
2025-03-09 21:00:00+01:00,0.000,197.000,144.000,1.000,474.000
2025-03-09 22:00:00+01:00,0.000,191.000,135.000,1.000,471.000
2025-03-09 23:00:00+01:00,0.000,190.000,137.000,1.000,458.000
2025-03-10 00:00:00+01:00,0.000,184.000,147.000,1.000,448.000
2025-03-10 01:00:00+01:00,0.000,182.000,145.000,1.000,452.000
2025-03-10 02:00:00+01:00,0.000,183.000,144.000,1.000,452.000
2025-03-10 03:00:00+01:00,0.000,183.000,144.000,1.000,457.000
2025-03-10 04:00:00+01:00,0.000,185.000,152.000,1.000,468.000
2025-03-10 05:00:00+01:00,0.000,189.000,156.000,1.000,491.000
2025-03-10 06:00:00+01:00,0.000,215.000,167.000,1.000,489.000
2025-03-10 07:00:00+01:00,0.000,219.000,174.000,21.000,442.000
2025-03-10 08:00:00+01:00,0.000,220.000,179.000,93.000,355.000
2025-03-10 09:00:00+01:00,0.000,219.000,181.000,194.000,271.000
2025-03-10 10:00:00+01:00,0.000,217.000,183.000,296.000,232.000
2025-03-10 11:00:00+01:00,0.000,216.000,185.000,374.000,215.000
2025-03-10 12:00:00+01:00,0.000,216.000,187.000,411.000,230.000
2025-03-10 13:00:00+01:00,0.000,216.000,183.000,396.000,278.000
2025-03-10 14:00:00+01:00,0.000,216.000,180.000,325.000,303.000
2025-03-10 15:00:00+01:00,0.000,220.000,176.000,200.000,337.000
2025-03-10 16:00:00+01:00,0.000,224.000,169.000,77.000,377.000
2025-03-10 17:00:00+01:00,0.000,224.000,164.000,10.000,401.000
2025-03-10 18:00:00+01:00,0.000,224.000,162.000,1.000,500.000
2025-03-10 19:00:00+01:00,0.000,224.000,164.000,1.000,588.000
2025-03-10 20:00:00+01:00,0.000,213.000,154.000,1.000,630.000
2025-03-10 21:00:00+01:00,0.000,204.000,146.000,1.000,676.000
2025-03-10 22:00:00+01:00,0.000,203.000,147.000,1.000,732.000
2025-03-10 23:00:00+01:00,0.000,197.000,148.000,1.000,776.000
2025-03-11 00:00:00+01:00,0.000,159.000,130.000,1.000,762.000
2025-03-11 01:00:00+01:00,0.000,125.000,128.000,1.000,735.000
2025-03-11 02:00:00+01:00,0.000,116.000,129.000,1.000,681.000
2025-03-11 03:00:00+01:00,0.000,116.000,130.000,1.000,642.000
2025-03-11 04:00:00+01:00,0.000,120.000,150.000,1.000,591.000
2025-03-11 05:00:00+01:00,0.000,125.000,156.000,1.000,539.000
2025-03-11 06:00:00+01:00,0.000,193.000,155.000,1.000,486.000
2025-03-11 07:00:00+01:00,0.000,198.000,163.000,8.000,455.000
2025-03-11 08:00:00+01:00,0.000,191.000,169.000,25.000,417.000
2025-03-11 09:00:00+01:00,0.000,191.000,165.000,44.000,381.000
2025-03-11 10:00:00+01:00,0.000,186.000,176.000,69.000,353.000
2025-03-11 11:00:00+01:00,0.000,193.000,171.000,90.000,346.000
2025-03-11 12:00:00+01:00,0.000,210.000,182.000,96.000,339.000
2025-03-11 13:00:00+01:00,0.000,211.000,181.000,84.000,339.000
2025-03-11 14:00:00+01:00,0.000,215.000,180.000,61.000,342.000
2025-03-11 15:00:00+01:00,0.000,216.000,177.000,26.000,343.000
2025-03-11 16:00:00+01:00,0.000,229.000,176.000,11.000,347.000
2025-03-11 17:00:00+01:00,0.000,232.000,176.000,2.000,347.000
2025-03-11 18:00:00+01:00,0.000,232.000,175.000,1.000,341.000
2025-03-11 19:00:00+01:00,0.000,228.000,173.000,1.000,363.000
2025-03-11 20:00:00+01:00,0.000,228.000,171.000,1.000,349.000
2025-03-11 21:00:00+01:00,0.000,223.000,160.000,1.000,328.000
2025-03-11 22:00:00+01:00,0.000,214.000,160.000,1.000,339.000
