,Biomass,Fossil Gas,Fossil Hard coal,Fossil Hard coal,Fossil Oil,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Solar,Waste,Wind Offshore,Wind Offshore,Wind Onshore,Wind Onshore,Energy storage,Energy storage,Fossil Oil
,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Consumption,Actual Consumption
timestamp_cec,,,,,,,,,,,,,,,,,,,
2025-08-01 08:00:00+02:00,249.250,797.250,,1.000,71.000,909.000,1.000,3273.000,1021.000,43837.750,3511.000,386.250,527.000,,1431.000,,1.750,9.250,
2025-08-01 09:00:00+02:00,250.000,696.500,,1.000,70.250,134.000,128.750,3015.500,490.750,42579.000,6790.250,388.000,484.500,,1644.000,,3.250,8.250,
2025-08-01 10:00:00+02:00,247.750,469.000,,1.000,71.000,19.500,986.250,2909.500,535.500,41212.750,9594.500,384.250,216.750,,2146.250,,5.250,5.250,
2025-08-01 11:00:00+02:00,245.750,459.250,,1.000,71.000,19.250,1066.250,2859.750,380.750,40095.250,11233.250,395.500,189.250,,2532.750,,5.750,7.500,
2025-08-01 12:00:00+02:00,237.500,453.000,,1.000,71.000,21.000,1198.500,2853.750,342.500,40013.500,12244.750,394.250,208.250,,2915.250,,1.250,15.750,
2025-08-01 13:00:00+02:00,242.750,465.750,,1.000,70.250,21.000,1213.500,2823.000,308.000,39441.250,13026.750,394.500,246.000,,3487.500,,0.250,32.000,
2025-08-01 14:00:00+02:00,245.500,452.500,,1.000,69.750,18.750,1205.500,2707.500,239.500,37344.250,13303.000,393.000,253.750,,4322.000,,0.250,38.750,
2025-08-01 15:00:00+02:00,248.500,526.000,,1.000,69.750,11.000,1279.000,2731.000,221.250,35103.000,12851.000,394.250,270.000,,4889.500,,18.500,2.750,
2025-08-01 16:00:00+02:00,248.500,662.250,,1.000,69.250,11.000,1357.000,2826.000,266.000,34355.750,11584.250,399.000,297.000,,4936.250,,37.500,1.000,
2025-08-01 17:00:00+02:00,245.500,716.250,,1.000,69.250,11.000,1337.750,2917.250,443.250,35953.250,9542.750,401.750,361.000,,5322.500,,9.250,1.750,
2025-08-01 18:00:00+02:00,232.000,661.750,,1.000,69.500,11.000,1086.750,2988.750,680.250,39699.500,6665.250,402.500,517.750,,5272.250,,2.250,10.750,
2025-08-01 19:00:00+02:00,229.500,683.750,,1.000,69.500,138.750,434.000,3049.750,1153.750,42200.250,3331.500,403.250,547.500,,5305.250,,0.500,20.500,
2025-08-01 20:00:00+02:00,230.250,889.500,,1.000,69.750,1103.250,1.000,3235.750,1348.500,43146.500,1033.000,402.250,558.750,,4664.750,,2.750,7.250,
2025-08-01 21:00:00+02:00,230.750,877.500,,1.000,70.000,1638.000,1.000,3405.500,1576.750,43121.500,300.000,397.250,568.500,,4027.750,,10.250,4.500,
2025-08-01 22:00:00+02:00,234.750,788.000,,1.000,70.250,1438.000,1.000,3471.000,1622.500,42801.500,246.000,399.000,523.000,,3578.250,,2.000,10.500,
2025-08-01 23:00:00+02:00,248.000,762.250,,1.000,71.000,1309.000,7.750,3341.750,1536.750,42041.500,0.000,399.750,569.000,,3646.000,,2.250,9.500,
2025-08-02 00:00:00+02:00,247.750,811.750,,1.000,71.000,1373.000,28.250,3227.250,1536.750,41217.750,0.000,401.750,568.500,,3625.500,,3.750,3.000,
2025-08-02 01:00:00+02:00,248.500,440.750,,1.000,71.000,1193.000,48.750,3093.000,1249.250,40910.500,0.000,401.500,605.000,,3618.250,,1.500,6.000,
2025-08-02 02:00:00+02:00,247.000,450.250,,1.000,71.000,785.000,60.250,2998.750,901.500,40666.000,0.000,393.000,546.000,,3807.000,,1.500,6.250,
2025-08-02 03:00:00+02:00,244.000,464.250,,1.000,70.750,426.250,246.750,2911.000,676.000,39975.250,0.000,393.250,426.000,,3724.250,,1.750,6.000,
2025-08-02 04:00:00+02:00,240.000,464.500,,1.000,71.000,18.750,829.250,2878.500,519.500,39840.000,0.000,392.750,275.500,,3786.750,,0.750,5.000,
2025-08-02 05:00:00+02:00,245.000,474.250,,1.000,71.000,14.000,598.750,2914.250,579.000,39479.250,0.000,390.750,174.250,,3746.750,,0.250,18.000,
2025-08-02 06:00:00+02:00,245.250,435.500,,1.000,70.500,130.250,74.250,2899.000,663.000,39657.250,368.750,388.750,141.250,,3841.250,,1.000,7.000,
2025-08-02 07:00:00+02:00,246.750,442.250,,1.000,70.250,316.000,44.250,2880.250,681.250,39286.000,1346.250,387.750,152.750,,3782.500,,4.250,11.250,
2025-08-02 08:00:00+02:00,247.000,424.750,,1.000,70.750,103.250,106.250,2820.750,765.500,37275.250,4194.250,386.500,137.500,,3370.000,,1.250,8.250,
2025-08-02 09:00:00+02:00,246.500,460.500,,1.000,70.750,14.000,1078.750,2752.750,543.250,35352.000,8031.250,388.500,125.750,,3519.750,,3.000,30.000,
2025-08-02 10:00:00+02:00,246.000,464.750,,1.000,69.750,22.750,1375.500,2791.250,538.500,31317.250,11424.500,389.250,105.500,,3816.250,,3.500,3.750,
2025-08-02 11:00:00+02:00,247.000,461.250,,1.000,68.750,24.000,1377.000,2842.000,567.750,28597.750,13795.000,387.000,89.000,,3683.750,,24.250,0.750,
2025-08-02 12:00:00+02:00,245.750,457.750,,1.000,68.750,24.000,1304.500,2735.000,542.000,26241.500,15119.000,389.000,68.000,,3758.000,,3.250,1.750,
2025-08-02 13:00:00+02:00,247.500,468.500,,1.000,70.500,17.500,1071.500,2711.000,373.750,25102.000,15279.750,388.250,70.000,,4068.500,,0.250,7.750,
2025-08-02 14:00:00+02:00,247.750,416.500,,1.000,70.250,14.000,1412.250,2669.500,224.250,25372.750,14566.750,388.000,119.000,,4095.000,,2.500,9.250,
2025-08-02 15:00:00+02:00,245.750,408.500,,1.000,70.000,14.000,1366.250,2690.750,312.500,25557.500,14304.500,390.000,160.000,,4281.500,,4.750,3.500,
2025-08-02 16:00:00+02:00,235.500,426.500,,1.000,70.000,14.000,1344.500,2725.250,409.250,26906.500,12680.000,389.750,179.250,,4229.750,,3.750,1.750,
2025-08-02 17:00:00+02:00,233.750,456.750,,1.000,69.750,14.000,1190.250,2811.250,474.000,30343.500,10330.750,390.000,243.750,,4148.750,,3.750,7.500,
2025-08-02 18:00:00+02:00,235.000,526.500,,1.000,70.000,223.000,829.000,2909.750,667.000,35609.750,6998.500,389.000,231.500,,3812.250,,3.000,8.500,
2025-08-02 19:00:00+02:00,245.500,816.500,,1.000,69.250,839.500,94.000,2954.750,957.000,39478.500,3412.750,391.000,266.500,,3216.750,,10.500,5.000,
2025-08-02 20:00:00+02:00,243.750,926.750,,1.000,69.750,1355.250,1.000,3106.000,1299.750,40288.000,1037.750,394.500,229.500,,2672.000,,0.500,6.000,
2025-08-02 21:00:00+02:00,239.750,870.250,,1.000,69.250,1512.500,1.000,3334.000,1603.000,39728.500,303.250,395.000,173.500,,2181.750,,0.250,17.250,
2025-08-02 22:00:00+02:00,240.750,1041.750,,1.000,244.750,1491.500,1.000,3388.250,1804.250,39774.000,254.000,397.250,218.500,,2028.750,,1.750,9.750,
2025-08-02 23:00:00+02:00,246.500,1317.500,,1.000,724.750,1466.250,1.000,3177.000,1698.000,40143.250,0.000,399.250,281.250,,1942.500,,3.750,4.750,
2025-08-03 00:00:00+02:00,249.500,975.250,,1.000,362.500,1279.000,11.000,3035.500,1385.500,40581.250,0.000,398.500,362.250,,1789.000,,3.750,8.000,
2025-08-03 01:00:00+02:00,250.750,776.500,,1.000,70.000,970.000,40.250,2981.250,1195.000,40547.500,0.000,402.000,399.250,,1713.750,,2.000,6.750,
2025-08-03 02:00:00+02:00,250.250,703.000,,1.000,70.500,208.000,67.750,2823.250,1078.500,40343.000,0.000,401.000,393.000,,1771.000,,6.000,2.250,
2025-08-03 03:00:00+02:00,251.500,458.000,,1.000,71.000,13.250,451.750,2840.000,698.250,39586.500,0.000,402.000,306.500,,1945.500,,1.500,3.250,
2025-08-03 04:00:00+02:00,248.500,435.250,,1.000,71.000,13.000,873.500,2801.500,731.500,38942.750,0.000,403.250,244.500,,2009.500,,0.500,6.500,
2025-08-03 05:00:00+02:00,248.500,478.750,,1.000,71.000,13.000,898.750,2800.500,694.000,38343.250,0.000,394.750,171.250,,2032.500,,1.500,4.750,
2025-08-03 06:00:00+02:00,246.500,447.000,,1.000,70.750,13.250,898.750,2809.500,707.500,38180.500,372.250,393.750,98.000,,2071.750,,0.750,5.000,
2025-08-03 07:00:00+02:00,244.500,451.250,,1.000,70.500,15.250,874.250,2821.500,648.500,38046.500,1380.500,394.000,93.250,,2108.500,,0.500,10.000,
2025-08-03 08:00:00+02:00,244.500,462.250,,1.000,70.500,14.000,1358.750,2677.250,561.750,34355.250,4481.250,391.000,120.500,,1944.750,,0.750,12.250,
2025-08-03 09:00:00+02:00,232.500,464.500,,1.000,70.750,48.250,1358.250,2592.250,622.750,31999.250,8728.250,387.000,251.750,,1744.500,,2.500,9.000,
2025-08-03 10:00:00+02:00,228.500,462.750,,1.000,71.000,84.750,1181.750,2539.000,452.250,28601.250,9250.750,389.000,263.500,,1217.500,,4.000,4.250,
2025-08-03 11:00:00+02:00,230.000,461.750,,1.000,69.750,24.000,1333.000,2557.250,454.500,26871.750,11450.250,389.000,232.000,,1641.500,,1.250,7.250,
2025-08-03 12:00:00+02:00,230.250,454.250,,1.000,70.000,27.000,975.000,2503.000,429.000,24739.750,12405.750,389.500,199.000,,1769.000,,0.250,10.250,
2025-08-03 13:00:00+02:00,228.750,449.250,,1.000,69.000,20.000,1239.000,2511.500,258.000,24377.500,12434.750,388.500,244.500,,1939.000,,2.750,2.500,
2025-08-03 14:00:00+02:00,229.000,442.250,,1.000,69.000,14.000,1377.250,2517.250,228.250,24727.250,12150.750,389.000,225.250,,2044.500,,5.500,1.500,
2025-08-03 15:00:00+02:00,229.750,460.000,,1.000,69.000,14.000,1381.500,2515.250,191.750,24821.250,11721.750,378.750,302.250,,2132.500,,3.500,4.000,
2025-08-03 16:00:00+02:00,237.500,443.750,,1.000,69.000,14.000,1172.000,2572.000,176.500,26365.000,10327.750,378.750,405.500,,2224.000,,1.750,7.000,
2025-08-03 17:00:00+02:00,245.500,431.750,,1.000,69.000,14.000,1260.250,2629.750,415.500,29292.500,8623.750,377.500,579.000,,2301.000,,2.000,9.000,
2025-08-03 18:00:00+02:00,243.750,461.250,,1.000,69.000,14.000,988.000,2755.500,585.250,33072.750,7335.750,376.500,657.750,,4165.000,,2.000,18.250,
2025-08-03 19:00:00+02:00,245.250,472.250,,1.000,69.000,210.250,121.000,2842.750,961.250,38371.500,3697.000,379.000,786.500,,4279.750,,2.500,7.500,
2025-08-03 20:00:00+02:00,246.000,457.750,,1.000,69.000,939.000,5.750,3022.000,1266.250,41367.250,1032.250,379.000,760.500,,3832.250,,13.500,1.250,
2025-08-03 21:00:00+02:00,245.500,465.250,,1.000,69.000,1059.500,2.000,3301.000,1519.750,42286.000,284.500,380.500,755.500,,3615.000,,1.750,5.250,
2025-08-03 22:00:00+02:00,246.250,419.750,,1.000,69.000,1048.500,1.000,3277.500,1808.000,42352.000,248.750,383.750,704.000,,3505.750,,1.750,9.250,
2025-08-03 23:00:00+02:00,244.250,427.500,,1.000,69.000,1154.500,1.000,3137.750,1493.750,42396.250,0.000,384.750,630.000,,3843.000,,5.000,8.250,
2025-08-04 00:00:00+02:00,243.750,428.000,,1.000,69.250,1299.000,1.000,2981.500,1239.500,42180.250,0.000,385.000,530.250,,3862.750,,2.000,4.750,
2025-08-04 01:00:00+02:00,244.000,426.250,,1.000,70.250,1010.000,17.000,2914.750,1023.750,42119.000,0.000,387.750,570.250,,3464.500,,2.750,5.500,
2025-08-04 02:00:00+02:00,244.250,457.500,,1.000,71.000,635.750,79.250,2909.750,905.000,41934.500,0.000,388.000,499.000,,3278.500,,2.000,5.750,
2025-08-04 03:00:00+02:00,245.000,469.500,,1.000,71.000,203.750,245.750,2905.500,776.750,41842.750,0.000,388.000,425.750,,3051.000,,0.000,8.000,
2025-08-04 04:00:00+02:00,248.750,456.500,,1.000,71.000,14.000,340.250,2877.500,737.750,41956.750,0.000,387.250,439.500,,2577.250,,0.250,8.500,
2025-08-04 05:00:00+02:00,248.500,475.000,,1.000,71.000,519.000,6.500,2859.250,924.000,42241.500,0.000,385.750,267.500,,2259.500,,0.250,7.750,
2025-08-04 06:00:00+02:00,247.000,456.750,,1.000,70.750,689.000,2.250,2949.000,1046.750,43184.000,338.500,382.250,169.250,,2087.500,,0.750,33.250,
2025-08-04 07:00:00+02:00,247.000,494.500,,1.000,70.000,716.250,1.000,3042.750,949.500,43196.500,1152.750,384.000,145.000,,1973.750,,1.000,13.500,
2025-08-04 08:00:00+02:00,243.000,472.500,,1.000,69.250,661.000,1.000,2991.500,1064.750,42517.250,3624.250,381.500,240.500,,1825.750,,23.250,4.000,
2025-08-04 09:00:00+02:00,239.750,472.250,,1.000,69.000,81.750,195.000,2781.500,897.250,41726.000,7039.500,380.750,355.500,,1940.000,,4.750,5.750,
2025-08-04 10:00:00+02:00,244.750,473.000,,1.000,70.000,14.000,1127.250,2670.500,672.750,39265.500,10489.500,380.000,367.000,,2334.750,,1.500,7.000,
2025-08-04 11:00:00+02:00,247.500,472.250,,1.000,70.750,14.000,1353.000,2606.500,461.000,37057.000,13478.500,381.000,353.000,,2901.250,,3.750,10.000,
2025-08-04 12:00:00+02:00,250.250,466.750,,1.000,71.000,39.000,1347.000,2615.500,498.000,34369.250,15345.500,381.750,348.000,,3441.250,,3.750,12.500,
2025-08-04 13:00:00+02:00,251.000,451.250,,1.000,71.000,14.000,1342.000,2609.500,526.500,32260.500,16379.750,380.500,307.250,,3654.000,,2.000,4.000,
2025-08-04 14:00:00+02:00,249.250,461.750,,1.000,71.000,14.000,1345.250,2596.000,645.000,31389.250,16778.000,380.500,199.500,,3822.750,,6.750,2.250,
2025-08-04 15:00:00+02:00,246.750,593.750,,1.000,70.500,14.000,1348.500,2588.750,585.250,31103.000,16164.500,378.000,109.250,,3960.500,,0.500,12.250,
2025-08-04 16:00:00+02:00,247.500,646.500,,1.000,70.000,14.000,1346.000,2615.250,580.500,31774.250,14720.500,376.000,571.750,,4259.250,,2.250,7.750,
2025-08-04 17:00:00+02:00,245.250,650.750,,1.000,70.000,14.000,1215.250,2631.250,726.250,34541.000,11887.250,384.500,814.500,,4480.500,,7.000,3.500,
2025-08-04 18:00:00+02:00,247.500,650.750,,1.000,69.750,78.750,352.500,2731.000,794.500,37828.750,7723.750,390.250,964.500,,4601.500,,1.500,11.750,
2025-08-04 19:00:00+02:00,248.000,783.000,,1.000,70.000,870.750,1.000,2781.000,1128.000,39208.000,3630.250,385.750,951.250,,4188.000,,9.000,6.750,
2025-08-04 20:00:00+02:00,246.250,778.250,,1.000,70.000,1233.750,1.000,3249.000,1660.250,39659.750,1013.000,380.750,1034.500,,3639.500,,3.250,16.250,
2025-08-04 21:00:00+02:00,244.500,716.250,,1.000,70.000,877.750,1.000,3110.000,1260.000,40386.500,285.500,387.000,1033.250,,3313.000,,0.000,19.250,
2025-08-04 22:00:00+02:00,245.750,725.500,,1.000,69.750,1211.750,1.000,3176.750,1370.000,40290.250,252.750,390.250,1038.500,,3262.000,,3.000,24.000,
2025-08-04 23:00:00+02:00,246.750,695.000,,1.000,71.000,912.750,1.000,3030.500,1155.000,40401.250,0.000,392.250,984.250,,3516.000,,3.250,10.000,
2025-08-05 00:00:00+02:00,247.250,733.250,,1.000,71.000,833.250,24.250,2969.250,911.250,39037.250,0.000,394.000,1012.500,,3484.750,,12.000,2.750,
2025-08-05 01:00:00+02:00,245.500,682.500,,1.000,71.000,552.500,162.750,2834.750,787.750,38604.750,0.000,393.750,835.250,,2091.500,,3.750,2.000,
2025-08-05 02:00:00+02:00,243.250,451.750,,1.000,71.000,280.250,484.500,2793.750,784.250,37995.500,0.000,396.250,890.500,,1954.250,,1.750,4.250,
2025-08-05 03:00:00+02:00,245.000,452.000,,1.000,71.000,14.000,1039.500,2800.750,731.500,38004.000,0.000,399.000,674.500,,1907.000,,0.000,7.250,
2025-08-05 04:00:00+02:00,245.250,465.000,,1.000,71.000,14.000,1199.750,2710.500,724.000,38047.750,0.000,399.000,196.750,,1892.250,,1.500,6.250,
2025-08-05 05:00:00+02:00,247.500,468.250,,1.000,71.000,14.000,1002.500,2730.750,725.750,37877.000,0.000,398.750,552.500,,1846.750,,3.000,6.000,
2025-08-05 06:00:00+02:00,246.250,462.000,,1.000,71.000,13.750,1308.000,2854.250,832.500,37535.750,349.750,399.250,866.000,,3226.750,,0.000,40.250,
2025-08-05 07:00:00+02:00,244.750,469.250,,1.000,71.000,15.750,510.500,2807.500,878.000,38638.250,1224.000,398.250,761.750,,3621.250,,1.500,7.500,
2025-08-05 08:00:00+02:00,245.750,471.250,,1.000,71.000,545.250,315.000,2748.750,905.750,39373.750,3849.000,388.000,714.500,,3501.750,,37.250,1.750,
2025-08-05 09:00:00+02:00,244.500,474.250,,1.000,71.000,530.750,550.750,2734.500,813.750,38960.500,7104.000,389.000,668.750,,2210.500,,7.250,5.250,
2025-08-05 10:00:00+02:00,244.000,476.250,,1.000,71.000,473.500,820.000,2723.750,747.500,37790.750,9998.750,376.500,125.500,,2443.500,,4.500,13.500,
2025-08-05 11:00:00+02:00,247.250,462.250,,1.000,71.000,422.000,818.750,2674.750,526.000,36537.750,10319.750,367.000,109.500,,2794.750,,2.000,14.500,
2025-08-05 12:00:00+02:00,246.250,441.000,,1.000,71.000,195.500,817.250,2691.250,522.500,35099.250,11607.250,364.000,103.250,,2862.750,,1.500,7.750,
2025-08-05 13:00:00+02:00,244.250,451.250,,1.000,71.000,13.750,1100.000,2652.000,561.000,33710.500,12137.750,365.250,97.250,,3007.000,,1.750,7.500,
2025-08-05 14:00:00+02:00,242.000,445.750,,1.000,71.000,15.250,1331.250,2680.750,601.250,33953.250,12102.250,366.250,101.000,,3242.500,,2.000,5.500,
2025-08-05 15:00:00+02:00,242.500,642.250,,1.000,69.750,27.500,1336.500,2635.500,437.750,33985.750,11631.500,370.750,106.250,,3503.000,,1.750,7.500,
2025-08-05 16:00:00+02:00,243.250,697.250,,1.000,69.000,117.750,1330.000,2662.500,422.250,34152.500,10501.500,369.250,122.500,,3730.750,,7.250,6.750,
2025-08-05 17:00:00+02:00,241.500,732.250,,1.000,69.750,43.500,556.500,2756.500,564.500,34122.500,8412.500,368.750,654.500,,3805.500,,6.000,10.000,
2025-08-05 18:00:00+02:00,244.500,744.750,,1.000,69.000,47.750,341.000,2820.750,702.750,35077.500,7283.000,374.000,696.500,,6309.250,,9.000,13.250,
2025-08-05 19:00:00+02:00,238.750,826.250,,1.000,69.500,581.750,9.250,2852.250,1238.000,38062.000,3711.500,373.000,622.000,,6192.750,,4.000,8.000,
2025-08-05 20:00:00+02:00,225.000,831.000,,1.000,69.750,1089.250,1.000,3079.250,1398.000,38740.250,1031.500,373.000,539.250,,4996.000,,0.000,17.000,
2025-08-05 21:00:00+02:00,229.000,795.000,,1.000,69.750,1058.250,1.000,3230.750,1377.250,38760.750,279.750,372.250,511.750,,4346.250,,0.500,12.250,
2025-08-05 22:00:00+02:00,228.250,725.250,,1.000,70.750,1087.250,1.000,3329.750,1401.750,38654.250,244.750,374.000,648.500,,4260.000,,2.000,14.250,
2025-08-05 23:00:00+02:00,229.750,691.750,,1.000,71.000,961.500,1.000,3227.500,1387.250,38597.500,0.000,372.000,697.500,,4021.750,,2.750,17.500,
2025-08-06 00:00:00+02:00,239.250,553.000,,1.000,71.000,905.500,1.000,3042.500,986.000,38036.250,0.000,373.500,652.000,,3703.000,,4.500,10.500,
2025-08-06 01:00:00+02:00,249.750,494.000,,1.000,71.000,662.500,29.750,2865.500,753.500,38413.000,0.000,374.750,578.000,,3472.750,,10.500,1.250,
2025-08-06 02:00:00+02:00,249.500,487.000,,1.000,71.000,129.750,449.500,2756.750,706.750,38656.750,0.000,374.000,471.750,,3356.250,,1.750,17.000,
2025-08-06 03:00:00+02:00,249.500,501.250,,1.000,71.000,14.750,1281.500,2756.750,706.500,38493.500,0.000,374.250,362.500,,3072.000,,0.000,34.250,
2025-08-06 04:00:00+02:00,250.000,530.750,,1.000,71.000,14.500,1661.250,2769.000,751.250,38811.250,0.000,370.000,266.250,,2531.000,,7.250,4.750,
2025-08-06 05:00:00+02:00,250.750,613.250,,1.000,71.000,14.750,1059.250,2731.500,785.000,39333.500,0.000,369.500,206.500,,2366.750,,18.750,3.750,
2025-08-06 06:00:00+02:00,250.250,708.250,,1.000,71.000,314.250,100.500,2751.750,892.750,40280.000,331.500,363.000,152.250,,2282.500,,4.250,8.500,
2025-08-06 07:00:00+02:00,248.750,844.250,,1.000,71.000,1188.500,28.500,2864.750,1258.750,40980.000,1168.750,359.250,211.250,,2157.250,,8.000,2.500,
2025-08-06 08:00:00+02:00,248.250,1161.250,,1.000,71.000,1044.750,375.750,2828.500,1340.250,40149.250,3535.000,359.250,211.750,,1868.500,,3.750,10.250,
2025-08-06 09:00:00+02:00,249.250,1143.750,,1.000,71.000,93.250,744.500,2754.000,881.000,39905.750,6709.000,362.500,124.000,,1227.250,,2.000,22.250,
2025-08-06 10:00:00+02:00,248.750,1180.000,,1.000,71.000,73.500,1493.500,2746.250,947.500,39617.000,7861.250,360.000,209.500,,834.000,,12.250,5.000,
2025-08-06 11:00:00+02:00,248.250,864.000,,1.000,71.000,40.500,1791.750,2774.250,1058.750,39489.250,9148.000,361.000,58.000,,922.250,,16.000,2.250,
2025-08-06 12:00:00+02:00,248.500,745.500,,1.000,71.000,15.250,1970.000,2782.500,871.500,38344.250,10744.000,360.750,33.750,,969.000,,0.500,17.250,
2025-08-06 13:00:00+02:00,249.500,477.000,,1.000,70.250,25.750,1888.500,2763.250,620.250,37020.250,11482.750,361.500,4.000,5.333,838.250,,0.000,18.250,
2025-08-06 14:00:00+02:00,249.750,424.250,,1.000,70.000,25.500,1837.750,2658.000,699.500,36965.250,11249.250,362.000,,15.000,763.500,,3.500,3.500,
2025-08-06 15:00:00+02:00,250.250,428.500,,1.000,68.000,38.250,1489.000,2665.250,820.250,36373.250,10802.500,364.000,4.000,8.667,712.000,,4.250,8.750,
2025-08-06 16:00:00+02:00,250.500,639.250,,1.000,68.000,26.500,1186.250,2794.750,958.250,36092.000,12576.000,369.000,19.500,,1012.750,,4.000,10.250,
2025-08-06 17:00:00+02:00,248.000,817.500,,1.000,69.000,15.500,454.000,2859.250,1140.500,38021.250,11162.250,368.250,48.250,,1070.500,,12.000,3.500,
2025-08-06 18:00:00+02:00,246.750,1040.000,,1.000,69.000,567.500,47.000,2898.250,1037.000,41082.250,7537.750,365.500,53.250,,1113.750,,6.000,10.000,
2025-08-06 19:00:00+02:00,246.000,1136.000,,1.000,69.000,1499.750,56.250,3071.250,1392.750,42525.000,3495.250,363.250,92.000,,1071.250,,1.000,8.250,
2025-08-06 20:00:00+02:00,250.500,1400.250,,1.000,69.000,1792.250,31.250,3371.250,1649.000,42528.500,945.000,363.000,210.750,,1124.500,,3.250,13.750,
2025-08-06 21:00:00+02:00,252.750,1352.250,,1.000,69.250,1956.000,1.000,3427.750,1639.250,42678.750,271.500,361.250,171.250,,1292.500,,0.250,11.000,
2025-08-06 22:00:00+02:00,250.000,1294.500,,1.000,70.000,1934.250,1.000,3587.250,1614.250,42939.250,245.250,361.500,103.250,,1444.250,,3.750,5.000,
2025-08-06 23:00:00+02:00,251.500,1033.750,,1.000,70.000,1341.500,1.000,3313.250,1383.000,42985.250,0.000,362.000,114.250,,1461.500,,2.500,6.500,
2025-08-07 00:00:00+02:00,250.250,775.750,,1.000,70.500,1347.750,1.000,3122.250,1284.250,42548.000,0.000,363.500,89.000,,1433.500,,4.000,4.750,
2025-08-07 01:00:00+02:00,243.750,450.250,,1.000,71.000,1469.750,1.750,2992.250,968.500,42106.250,0.000,363.500,58.250,,1414.000,,4.000,3.000,
2025-08-07 02:00:00+02:00,234.500,453.250,,1.000,70.500,437.250,85.000,2866.750,917.000,41959.750,0.000,364.500,50.000,,1303.250,,5.250,4.250,
2025-08-07 03:00:00+02:00,234.500,462.750,,1.000,70.500,116.250,945.500,2751.500,649.000,41056.750,0.000,366.250,28.250,,1243.500,,0.000,9.500,
2025-08-07 04:00:00+02:00,234.250,462.500,,1.000,70.250,16.250,1390.250,2723.500,512.000,40368.000,0.000,375.750,5.500,2.000,1208.750,,0.000,9.250,
2025-08-07 05:00:00+02:00,234.750,461.500,,1.000,70.250,110.500,1138.500,2680.750,503.250,40700.000,0.000,382.000,,9.250,1326.750,,1.250,4.250,
2025-08-07 06:00:00+02:00,233.750,449.250,,1.000,70.500,713.000,165.500,2708.750,707.750,41437.750,339.250,379.000,,4.500,1391.250,,1.250,3.750,
2025-08-07 07:00:00+02:00,234.000,469.250,,1.000,71.000,1337.750,18.750,2744.000,943.250,41790.000,1321.500,378.500,7.500,,1385.250,,0.500,9.750,
2025-08-07 08:00:00+02:00,232.750,449.500,,1.000,71.000,1256.500,1.750,2661.500,1191.750,41802.000,4499.500,379.000,27.750,,1301.250,,2.250,7.500,
2025-08-07 09:00:00+02:00,231.000,462.500,,1.000,71.000,16.000,637.500,2529.250,1387.250,41622.000,9088.250,366.500,56.500,,973.250,,3.250,5.000,
2025-08-07 10:00:00+02:00,229.250,455.750,,1.000,71.000,40.000,1769.750,2528.750,802.000,39737.500,13258.250,365.250,49.500,,997.250,,1.000,20.000,
2025-08-07 11:00:00+02:00,230.000,452.250,,1.000,71.000,18.000,1904.000,2522.000,689.000,37414.000,15225.500,367.000,38.000,,1143.750,,0.500,22.250,
2025-08-07 12:00:00+02:00,240.500,447.000,,1.000,69.750,16.000,1065.000,2581.500,679.500,37094.750,12923.500,363.250,22.500,,756.500,,2.000,29.500,
2025-08-07 13:00:00+02:00,245.500,456.250,,1.000,69.000,16.000,1675.750,2541.250,626.500,36300.500,13374.500,365.750,16.000,,842.500,,7.000,9.000,
2025-08-07 14:00:00+02:00,245.000,466.250,,1.000,69.250,15.500,1913.750,2505.750,609.500,35816.500,13288.750,368.750,20.250,,870.750,,22.000,2.750,
2025-08-07 15:00:00+02:00,246.250,619.500,,1.000,69.000,15.750,1798.750,2491.750,573.250,35730.750,12383.500,369.750,17.750,,881.000,,20.250,1.250,
2025-08-07 16:00:00+02:00,246.000,685.500,,1.000,69.000,67.750,1757.750,2547.000,459.500,36401.500,14265.000,369.500,24.750,,1503.250,,9.500,6.250,
2025-08-07 17:00:00+02:00,244.000,745.250,,1.000,69.000,15.750,718.750,2661.500,551.500,39787.000,12079.500,372.750,54.000,,1591.750,,6.750,11.750,
2025-08-07 18:00:00+02:00,245.750,726.750,,1.000,69.000,609.500,106.250,2673.000,840.750,41663.500,7861.250,374.000,88.000,,1436.750,,2.250,13.500,
2025-08-07 19:00:00+02:00,246.000,773.750,,1.000,69.000,1624.500,46.500,2836.000,1449.750,42286.000,3595.500,374.500,63.500,,1337.000,,0.750,14.000,
2025-08-07 20:00:00+02:00,248.250,999.750,,1.000,76.500,2784.500,58.000,2995.750,2067.750,42598.000,950.000,375.750,133.250,,1247.750,,0.500,8.750,
2025-08-07 21:00:00+02:00,252.500,1309.000,,1.000,182.000,2504.000,23.000,3214.500,1975.250,42575.750,273.500,376.500,236.250,,1281.750,,0.500,11.000,
2025-08-07 22:00:00+02:00,254.000,890.250,,1.000,109.750,1845.000,1.000,3122.000,1817.500,43208.000,247.250,369.250,218.750,,1468.250,,1.250,10.000,
