,Biomass,Biomass,Fossil Gas,Fossil Gas,Fossil Hard coal,Fossil Hard coal,Fossil Oil,Fossil Oil,Geothermal,Geothermal,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Hydro Water Reservoir,Other,Other,Other renewable,Other renewable,Solar,Solar,Waste,Waste,Wind Onshore,Wind Onshore
2025-02-11 02:00:00+01:00,247.000,0.000,1210.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,805.500,1849.250,0.000,162.000,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,769.000,0.000
2025-02-11 03:00:00+01:00,245.000,0.000,1141.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1142.000,1838.500,0.000,187.000,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,819.000,0.000
2025-02-11 04:00:00+01:00,248.000,0.000,1283.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1044.750,1828.750,0.000,215.750,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,952.000,0.000
2025-02-11 05:00:00+01:00,248.000,0.000,1518.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,728.250,0.000,1829.500,0.000,295.750,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,1056.000,0.000
2025-02-11 06:00:00+01:00,248.000,0.000,1766.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1864.500,0.000,1933.000,0.000,533.000,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,1156.000,0.000
2025-02-11 07:00:00+01:00,247.000,0.000,2046.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2078.750,0.000,2109.500,0.000,696.500,0.000,22.000,0.000,0.000,0.000,71.000,0.000,100.000,0.000,1184.000,0.000
2025-02-11 08:00:00+01:00,244.000,0.000,2030.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2030.000,0.000,2088.000,0.000,707.750,0.000,22.000,0.000,0.000,0.000,364.000,0.000,100.000,0.000,1280.000,0.000
2025-02-11 09:00:00+01:00,244.000,0.000,1975.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1530.750,0.000,1998.250,0.000,386.500,0.000,22.000,0.000,0.000,0.000,823.000,0.000,100.000,0.000,1104.000,0.000
2025-02-11 10:00:00+01:00,248.000,0.000,1913.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1018.250,0.000,1886.000,0.000,313.500,0.000,22.000,0.000,0.000,0.000,1255.000,0.000,100.000,0.000,1057.000,0.000
2025-02-11 11:00:00+01:00,248.000,0.000,1685.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.250,89.500,1781.500,0.000,243.000,0.000,22.000,0.000,0.000,0.000,1537.000,0.000,100.000,0.000,1381.000,0.000
2025-02-11 12:00:00+01:00,248.000,0.000,1683.750,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,257.250,1774.250,0.000,246.750,0.000,22.000,0.000,0.000,0.000,1560.000,0.000,100.000,0.000,1658.000,0.000
2025-02-11 13:00:00+01:00,248.000,0.000,1714.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,138.000,1782.750,0.000,420.000,0.000,22.000,0.000,0.000,0.000,1397.000,0.000,100.000,0.000,1542.000,0.000
2025-02-11 14:00:00+01:00,248.000,0.000,1647.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,477.750,0.000,1899.750,0.000,350.500,0.000,22.000,0.000,0.000,0.000,1033.000,0.000,100.000,0.000,1573.000,0.000
2025-02-11 15:00:00+01:00,248.000,0.000,1883.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,830.750,0.000,2009.250,0.000,315.250,0.000,22.000,0.000,0.000,0.000,574.000,0.000,100.000,0.000,1591.000,0.000
2025-02-11 16:00:00+01:00,247.000,0.000,2030.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1965.000,0.000,2143.000,0.000,674.750,0.000,22.000,0.000,0.000,0.000,181.000,0.000,100.000,0.000,1515.000,0.000
2025-02-11 17:00:00+01:00,244.000,0.000,2345.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2133.750,0.000,2211.750,0.000,769.250,0.000,22.000,0.000,0.000,0.000,16.000,0.000,100.000,0.000,1816.000,0.000
2025-02-11 18:00:00+01:00,246.000,0.000,2337.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2142.500,0.000,2234.750,0.000,837.500,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,2003.000,0.000
2025-02-11 19:00:00+01:00,244.000,0.000,2212.750,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2083.250,0.000,2211.250,0.000,712.250,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,2320.000,0.000
2025-02-11 20:00:00+01:00,244.000,0.000,2035.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1711.250,0.000,2193.500,0.000,516.000,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,2552.000,0.000
2025-02-11 21:00:00+01:00,244.000,0.000,2030.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,747.000,0.000,2078.750,0.000,345.250,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,2610.000,0.000
2025-02-11 22:00:00+01:00,244.000,0.000,1669.750,0.000,0.000,0.000,0.000,0.000,0.000,0.000,518.000,0.000,1966.000,0.000,270.500,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,2724.000,0.000
2025-02-11 23:00:00+01:00,244.000,0.000,1547.750,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.500,27.000,1875.000,0.000,222.250,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,2746.000,0.000
2025-02-12 00:00:00+01:00,249.000,0.000,1925.750,0.000,0.000,0.000,0.000,0.000,0.000,0.000,20.500,26.750,1749.750,0.000,157.000,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,2712.000,0.000
2025-02-12 01:00:00+01:00,243.000,0.000,1972.750,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.750,17.500,1722.750,0.000,165.250,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,2547.000,0.000
2025-02-12 02:00:00+01:00,238.000,0.000,1893.750,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,109.000,1728.250,0.000,173.750,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,2509.000,0.000
2025-02-12 03:00:00+01:00,236.000,0.000,1857.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,152.750,1713.500,0.000,157.750,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,2502.000,0.000
2025-02-12 04:00:00+01:00,236.000,0.000,1884.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.250,20.250,1710.500,0.000,200.750,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,2336.000,0.000
2025-02-12 05:00:00+01:00,236.000,0.000,2275.750,0.000,0.000,0.000,0.000,0.000,0.000,0.000,192.250,0.000,1768.250,0.000,252.750,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,2324.000,0.000
2025-02-12 06:00:00+01:00,236.000,0.000,2689.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,893.000,0.000,1972.000,0.000,384.750,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,2229.000,0.000
2025-02-12 07:00:00+01:00,233.000,0.000,2977.750,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1941.000,0.000,2126.500,0.000,650.250,0.000,22.000,0.000,0.000,0.000,62.000,0.000,100.000,0.000,2167.000,0.000
2025-02-12 08:00:00+01:00,231.000,0.000,3003.750,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2110.250,0.000,2009.000,0.000,824.250,0.000,22.000,0.000,0.000,0.000,263.000,0.000,100.000,0.000,2028.000,0.000
2025-02-12 09:00:00+01:00,228.000,0.000,2987.750,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2050.750,0.000,1942.000,0.000,686.250,0.000,22.000,0.000,0.000,0.000,595.000,0.000,100.000,0.000,1724.000,0.000
2025-02-12 10:00:00+01:00,227.000,0.000,2871.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1857.750,0.000,1810.250,0.000,470.750,0.000,22.000,0.000,0.000,0.000,916.000,0.000,100.000,0.000,1725.000,0.000
2025-02-12 11:00:00+01:00,224.000,0.000,2783.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1305.750,0.000,1723.750,0.000,328.000,0.000,22.000,0.000,0.000,0.000,1143.000,0.000,100.000,0.000,1740.000,0.000
2025-02-12 12:00:00+01:00,220.000,0.000,2670.750,0.000,0.000,0.000,0.000,0.000,0.000,0.000,892.500,0.000,1732.000,0.000,273.750,0.000,22.000,0.000,0.000,0.000,1176.000,0.000,100.000,0.000,1732.000,0.000
2025-02-12 13:00:00+01:00,224.000,0.000,2656.750,0.000,0.000,0.000,0.000,0.000,0.000,0.000,766.250,0.000,1783.000,0.000,275.500,0.000,22.000,0.000,0.000,0.000,1075.000,0.000,100.000,0.000,1747.000,0.000
2025-02-12 14:00:00+01:00,224.000,0.000,2690.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1139.500,0.000,1873.000,0.000,330.250,0.000,22.000,0.000,0.000,0.000,820.000,0.000,100.000,0.000,1687.000,0.000
2025-02-12 15:00:00+01:00,224.000,0.000,2818.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1911.250,0.000,2045.500,0.000,530.000,0.000,22.000,0.000,0.000,0.000,486.000,0.000,100.000,0.000,1447.000,0.000
2025-02-12 16:00:00+01:00,224.000,0.000,2787.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1973.500,0.000,2257.500,0.000,687.500,0.000,22.000,0.000,0.000,0.000,168.000,0.000,100.000,0.000,1373.000,0.000
2025-02-12 17:00:00+01:00,224.000,0.000,2808.750,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2102.750,0.000,2366.250,0.000,744.750,0.000,22.000,0.000,0.000,0.000,19.000,0.000,100.000,0.000,1411.000,0.000
2025-02-12 18:00:00+01:00,227.000,0.000,2788.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2159.750,0.000,2358.500,0.000,805.750,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,1547.000,0.000
2025-02-12 19:00:00+01:00,228.000,0.000,2724.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2096.000,0.000,2363.250,0.000,807.250,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,1671.000,0.000
2025-02-12 20:00:00+01:00,228.000,0.000,2776.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1407.000,0.000,2257.250,0.000,681.500,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,1623.000,0.000
2025-02-12 21:00:00+01:00,228.000,0.000,2735.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1464.750,0.000,2077.250,0.000,463.500,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,1623.000,0.000
2025-02-12 22:00:00+01:00,229.000,0.000,2755.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,924.000,0.000,1991.500,0.000,357.000,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,1445.000,0.000
2025-02-12 23:00:00+01:00,232.000,0.000,2633.750,0.000,0.000,0.000,0.000,0.000,0.000,0.000,344.000,0.000,1918.000,0.000,268.000,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,1488.000,0.000
2025-02-13 00:00:00+01:00,252.000,0.000,2507.750,0.000,0.000,0.000,0.000,0.000,0.000,0.000,519.500,0.000,1903.250,0.000,236.500,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,1211.000,0.000
2025-02-13 01:00:00+01:00,252.000,0.000,2529.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,339.000,0.000,1879.500,0.000,229.750,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,1028.000,0.000
2025-02-13 02:00:00+01:00,252.000,0.000,2528.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,311.250,0.000,1873.250,0.000,223.750,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,891.000,0.000
2025-02-13 03:00:00+01:00,248.000,0.000,2526.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,324.750,0.000,1880.500,0.000,254.750,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,751.000,0.000
2025-02-13 04:00:00+01:00,252.000,0.000,2605.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,378.500,0.000,1887.750,0.000,233.250,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,679.000,0.000
2025-02-13 05:00:00+01:00,255.000,0.000,2840.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,755.750,0.000,1946.250,0.000,278.750,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,560.000,0.000
2025-02-13 06:00:00+01:00,252.000,0.000,3057.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1946.750,0.000,2059.750,0.000,695.750,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,522.000,0.000
2025-02-13 07:00:00+01:00,252.000,0.000,3110.750,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2346.250,0.000,2246.750,0.000,988.000,0.000,22.000,0.000,0.000,0.000,67.000,0.000,100.000,0.000,515.000,0.000
2025-02-13 08:00:00+01:00,249.000,0.000,3082.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2202.750,0.000,2305.750,0.000,925.750,0.000,22.000,0.000,0.000,0.000,288.000,0.000,100.000,0.000,441.000,0.000
2025-02-13 09:00:00+01:00,248.000,0.000,3010.750,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1968.000,0.000,2228.000,0.000,859.250,0.000,22.000,0.000,0.000,0.000,655.000,0.000,100.000,0.000,357.000,0.000
2025-02-13 10:00:00+01:00,248.000,0.000,2940.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1830.250,0.000,2158.000,0.000,850.500,0.000,22.000,0.000,0.000,0.000,1012.000,0.000,100.000,0.000,377.000,0.000
2025-02-13 11:00:00+01:00,250.000,0.000,2907.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1719.000,0.000,2116.000,0.000,823.000,0.000,22.000,0.000,0.000,0.000,1270.000,0.000,100.000,0.000,370.000,0.000
2025-02-13 12:00:00+01:00,252.000,0.000,2908.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1790.750,0.000,2026.000,0.000,763.000,0.000,22.000,0.000,0.000,0.000,1319.000,0.000,100.000,0.000,386.000,0.000
2025-02-13 13:00:00+01:00,252.000,0.000,2932.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1608.750,0.000,1985.500,0.000,741.000,0.000,22.000,0.000,0.000,0.000,1144.000,0.000,100.000,0.000,495.000,0.000
2025-02-13 14:00:00+01:00,252.000,0.000,2993.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1851.000,0.000,2041.250,0.000,768.500,0.000,22.000,0.000,0.000,0.000,813.000,0.000,100.000,0.000,537.000,0.000
2025-02-13 15:00:00+01:00,252.000,0.000,3158.750,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1874.500,0.000,2131.000,0.000,876.250,0.000,22.000,0.000,0.000,0.000,447.000,0.000,100.000,0.000,499.000,0.000
2025-02-13 16:00:00+01:00,252.000,0.000,3338.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1823.250,0.000,2255.000,0.000,929.000,0.000,22.000,0.000,0.000,0.000,150.000,0.000,100.000,0.000,538.000,0.000
2025-02-13 17:00:00+01:00,252.000,0.000,3363.750,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1856.000,0.000,2436.250,0.000,927.750,0.000,22.000,0.000,0.000,0.000,20.000,0.000,100.000,0.000,523.000,0.000
2025-02-13 18:00:00+01:00,251.000,0.000,3217.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1737.500,0.000,2456.750,0.000,921.500,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,533.000,0.000
2025-02-13 19:00:00+01:00,251.000,0.000,3014.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2126.500,0.000,2465.000,0.000,937.000,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,264.000,0.000
2025-02-13 20:00:00+01:00,252.000,0.000,2872.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1892.750,0.000,2397.750,0.000,768.750,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,47.000,0.000
2025-02-13 21:00:00+01:00,252.000,0.000,2880.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1401.750,0.000,2281.750,0.000,493.750,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,42.000,0.000
2025-02-13 22:00:00+01:00,251.000,0.000,2781.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,706.500,0.000,2229.000,0.000,392.250,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,59.000,0.000
2025-02-13 23:00:00+01:00,244.000,0.000,2660.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,339.500,0.000,2115.500,0.000,203.250,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,98.000,0.000
2025-02-14 00:00:00+01:00,244.000,0.000,2583.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,17.000,38.000,2064.250,0.000,214.750,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,274.000,0.000
2025-02-14 01:00:00+01:00,244.000,0.000,2519.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,419.750,2020.500,0.000,190.750,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,724.000,0.000
2025-02-14 02:00:00+01:00,242.000,0.000,2540.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,858.000,2028.500,0.000,148.250,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,934.000,0.000
2025-02-14 03:00:00+01:00,240.000,0.000,2508.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1028.750,2018.000,0.000,156.000,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,1054.000,0.000
2025-02-14 04:00:00+01:00,240.000,0.000,2535.750,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,647.500,2006.000,0.000,216.750,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,1088.000,0.000
2025-02-14 05:00:00+01:00,248.000,0.000,2595.750,0.000,0.000,0.000,0.000,0.000,0.000,0.000,89.500,16.500,2080.250,0.000,316.000,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,1058.000,0.000
2025-02-14 06:00:00+01:00,248.000,0.000,2872.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,703.750,0.000,2256.500,0.000,408.750,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,842.000,0.000
2025-02-14 07:00:00+01:00,245.000,0.000,2855.750,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1986.250,0.000,2427.000,0.000,721.750,0.000,22.000,0.000,0.000,0.000,68.000,0.000,100.000,0.000,991.000,0.000
2025-02-14 08:00:00+01:00,244.000,0.000,2819.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1800.750,0.000,2490.000,0.000,720.500,0.000,22.000,0.000,0.000,0.000,257.000,0.000,100.000,0.000,1621.000,0.000
2025-02-14 09:00:00+01:00,244.000,0.000,2726.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1365.250,0.000,2378.500,0.000,710.750,0.000,22.000,0.000,0.000,0.000,547.000,0.000,100.000,0.000,2184.000,0.000
2025-02-14 10:00:00+01:00,244.000,0.000,2634.750,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1269.000,0.000,2198.000,0.000,576.250,0.000,22.000,0.000,0.000,0.000,861.000,0.000,100.000,0.000,2627.000,0.000
2025-02-14 11:00:00+01:00,244.000,0.000,2545.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,939.750,0.000,2066.500,0.000,491.000,0.000,22.000,0.000,0.000,0.000,1127.000,0.000,100.000,0.000,2854.000,0.000
2025-02-14 12:00:00+01:00,244.000,0.000,2466.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,677.500,0.000,2033.500,0.000,405.750,0.000,22.000,0.000,0.000,0.000,1252.000,0.000,100.000,0.000,2885.000,0.000
2025-02-14 13:00:00+01:00,244.000,0.000,2428.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,672.000,0.000,1990.000,0.000,416.500,0.000,22.000,0.000,0.000,0.000,1243.000,0.000,100.000,0.000,2829.000,0.000
2025-02-14 14:00:00+01:00,248.000,0.000,2507.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,778.250,0.000,2072.250,0.000,445.000,0.000,22.000,0.000,0.000,0.000,1012.000,0.000,100.000,0.000,2708.000,0.000
2025-02-14 15:00:00+01:00,248.000,0.000,2673.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1213.750,0.000,2274.000,0.000,642.500,0.000,22.000,0.000,0.000,0.000,605.000,0.000,100.000,0.000,2719.000,0.000
2025-02-14 16:00:00+01:00,248.000,0.000,2781.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1552.750,0.000,2483.000,0.000,971.500,0.000,22.000,0.000,0.000,0.000,208.000,0.000,100.000,0.000,2770.000,0.000
2025-02-14 17:00:00+01:00,244.000,0.000,2841.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1790.250,0.000,2594.750,0.000,1108.000,0.000,22.000,0.000,0.000,0.000,23.000,0.000,100.000,0.000,2925.000,0.000
2025-02-14 18:00:00+01:00,244.000,0.000,2871.750,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1725.000,0.000,2623.250,0.000,1116.750,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,2947.000,0.000
2025-02-14 19:00:00+01:00,244.000,0.000,2880.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1121.000,0.000,2607.000,0.000,954.250,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,2778.000,0.000
2025-02-14 20:00:00+01:00,244.000,0.000,2859.750,0.000,0.000,0.000,0.000,0.000,0.000,0.000,982.500,0.000,2412.250,0.000,586.750,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,2644.000,0.000
2025-02-14 21:00:00+01:00,246.000,0.000,2871.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,628.750,0.000,2333.250,0.000,280.750,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,2454.000,0.000
2025-02-14 22:00:00+01:00,248.000,0.000,2870.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,385.250,0.000,2276.750,0.000,241.500,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,2337.000,0.000
2025-02-14 23:00:00+01:00,244.000,0.000,2680.750,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,434.000,2179.500,0.000,170.750,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,2261.000,0.000
2025-02-15 00:00:00+01:00,241.000,0.000,2383.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,475.500,2128.500,0.000,180.000,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,2152.000,0.000
2025-02-15 01:00:00+01:00,237.000,0.000,2247.750,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,813.250,2170.250,0.000,141.500,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,1953.000,0.000
2025-02-15 02:00:00+01:00,231.000,0.000,2222.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,892.500,2136.000,0.000,135.500,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,1874.000,0.000
2025-02-15 03:00:00+01:00,228.000,0.000,2211.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,944.500,2115.500,0.000,92.750,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,1657.000,0.000
2025-02-15 04:00:00+01:00,228.000,0.000,2220.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,802.500,2128.750,0.000,161.250,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,1194.000,0.000
2025-02-15 05:00:00+01:00,224.000,0.000,2239.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,759.250,2130.250,0.000,159.500,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,970.000,0.000
2025-02-15 06:00:00+01:00,223.000,0.000,2283.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,297.750,2235.000,0.000,329.000,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,950.000,0.000
2025-02-15 07:00:00+01:00,220.000,0.000,2318.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,271.500,0.000,2258.750,0.000,411.000,0.000,22.000,0.000,0.000,0.000,114.000,0.000,100.000,0.000,971.000,0.000
2025-02-15 08:00:00+01:00,220.000,0.000,2220.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,359.500,0.000,2193.500,0.000,654.750,0.000,22.000,0.000,0.000,0.000,566.000,0.000,100.000,0.000,780.000,0.000
2025-02-15 09:00:00+01:00,220.000,0.000,2060.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,275.250,0.000,2059.250,0.000,563.500,0.000,22.000,0.000,0.000,0.000,1200.000,0.000,100.000,0.000,746.000,0.000
2025-02-15 10:00:00+01:00,220.000,0.000,1857.750,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,214.750,1886.000,0.000,300.750,0.000,22.000,0.000,0.000,0.000,1719.000,0.000,100.000,0.000,729.000,0.000
2025-02-15 11:00:00+01:00,220.000,0.000,1786.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,301.500,1810.250,0.000,262.000,0.000,22.000,0.000,0.000,0.000,2038.000,0.000,100.000,0.000,511.000,0.000
2025-02-15 12:00:00+01:00,220.000,0.000,1808.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,370.000,1804.750,0.000,199.500,0.000,22.000,0.000,0.000,0.000,1990.000,0.000,100.000,0.000,308.000,0.000
2025-02-15 13:00:00+01:00,220.000,0.000,1854.750,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,810.000,1824.000,0.000,219.750,0.000,22.000,0.000,0.000,0.000,1837.000,0.000,100.000,0.000,216.000,0.000
2025-02-15 14:00:00+01:00,220.000,0.000,1841.750,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,595.000,1854.000,0.000,108.750,0.000,22.000,0.000,0.000,0.000,1473.000,0.000,100.000,0.000,208.000,0.000
2025-02-15 15:00:00+01:00,222.000,0.000,1965.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,335.250,1994.250,0.000,234.500,0.000,22.000,0.000,0.000,0.000,934.000,0.000,100.000,0.000,213.000,0.000
2025-02-15 16:00:00+01:00,220.000,0.000,2230.750,0.000,0.000,0.000,0.000,0.000,0.000,0.000,490.000,0.000,2290.500,0.000,544.000,0.000,22.000,0.000,0.000,0.000,336.000,0.000,100.000,0.000,151.000,0.000
