,Biomass,Fossil Gas,Fossil Oil,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Run-of-river and poundage,Nuclear,Other,Solar,Waste,Wind Offshore,Wind Offshore,Wind Onshore
2023-02-01 18:00:00+01:00,258.000,2738.000,0.000,600.000,,40.000,3944.000,920.000,0.000,237.000,2175.000,,1677.000
2023-02-01 19:00:00+01:00,260.000,2750.000,0.000,538.000,,40.000,3944.000,887.000,0.000,234.000,2156.000,,1696.000
2023-02-01 20:00:00+01:00,260.000,2758.000,0.000,240.000,,40.000,3944.000,863.000,0.000,240.000,2139.000,,1727.000
2023-02-01 21:00:00+01:00,260.000,1836.000,0.000,77.000,,40.000,3945.000,863.000,0.000,240.000,2142.000,,1708.000
2023-02-01 22:00:00+01:00,264.000,1249.000,0.000,50.000,3.000,40.000,3946.000,827.000,0.000,242.000,2120.000,,1721.000
2023-02-01 23:00:00+01:00,260.000,1137.000,0.000,40.000,100.000,40.000,3946.000,744.000,0.000,242.000,2135.000,,1710.000
2023-02-02 00:00:00+01:00,258.000,988.000,0.000,,383.000,42.000,3947.000,558.000,0.000,242.000,2159.000,,1639.000
2023-02-02 01:00:00+01:00,262.000,971.000,0.000,,750.000,43.000,3946.000,614.000,0.000,238.000,2157.000,,1508.000
2023-02-02 02:00:00+01:00,265.000,989.000,0.000,,647.000,43.000,3945.000,675.000,0.000,240.000,2140.000,,1351.000
2023-02-02 03:00:00+01:00,271.000,953.000,0.000,,729.000,43.000,3945.000,682.000,0.000,242.000,2119.000,,1295.000
2023-02-02 04:00:00+01:00,270.000,940.000,0.000,,669.000,42.000,3945.000,695.000,0.000,241.000,2104.000,,1336.000
2023-02-02 05:00:00+01:00,271.000,1036.000,0.000,,628.000,42.000,3946.000,620.000,0.000,244.000,2054.000,,1319.000
2023-02-02 06:00:00+01:00,269.000,1499.000,0.000,,25.000,41.000,3944.000,688.000,0.000,239.000,2027.000,,1397.000
2023-02-02 07:00:00+01:00,269.000,2080.000,0.000,,2.000,41.000,3943.000,871.000,0.000,238.000,1986.000,,1417.000
2023-02-02 08:00:00+01:00,262.000,2854.000,0.000,291.000,,41.000,3947.000,981.000,17.000,238.000,1935.000,,1416.000
2023-02-02 09:00:00+01:00,274.000,3024.000,0.000,379.000,,38.000,3949.000,991.000,257.000,236.000,1971.000,,1414.000
2023-02-02 10:00:00+01:00,273.000,3033.000,0.000,129.000,,38.000,3941.000,960.000,838.000,247.000,1841.000,,1358.000
2023-02-02 11:00:00+01:00,272.000,3022.000,0.000,,1.000,38.000,3941.000,950.000,1629.000,238.000,1701.000,,1264.000
2023-02-02 12:00:00+01:00,266.000,2749.000,0.000,,111.000,38.000,3942.000,892.000,1761.000,239.000,1775.000,,1296.000
2023-02-02 13:00:00+01:00,270.000,2975.000,0.000,,28.000,37.000,3945.000,899.000,1092.000,234.000,1839.000,,1296.000
2023-02-02 14:00:00+01:00,270.000,2872.000,0.000,,1.000,37.000,3945.000,906.000,810.000,242.000,1747.000,,1252.000
2023-02-02 15:00:00+01:00,267.000,2877.000,0.000,,1.000,37.000,3944.000,886.000,526.000,235.000,1729.000,,1216.000
2023-02-02 16:00:00+01:00,267.000,2968.000,0.000,,1.000,37.000,3945.000,876.000,201.000,234.000,1940.000,,1185.000
2023-02-02 17:00:00+01:00,264.000,3053.000,0.000,496.000,,37.000,3943.000,897.000,15.000,225.000,2063.000,,1142.000
2023-02-02 18:00:00+01:00,265.000,3137.000,0.000,669.000,,37.000,3944.000,934.000,0.000,232.000,2053.000,,1192.000
2023-02-02 19:00:00+01:00,262.000,3073.000,0.000,641.000,,37.000,3944.000,937.000,0.000,238.000,2093.000,,1265.000
2023-02-02 20:00:00+01:00,262.000,3012.000,0.000,195.000,,39.000,3945.000,891.000,0.000,237.000,2142.000,,1392.000
2023-02-02 21:00:00+01:00,262.000,2534.000,0.000,4.000,0.000,40.000,3944.000,828.000,0.000,236.000,2135.000,,1449.000
2023-02-02 22:00:00+01:00,261.000,1936.000,0.000,59.000,1.000,40.000,3942.000,764.000,0.000,233.000,2133.000,,1501.000
2023-02-02 23:00:00+01:00,258.000,1526.000,0.000,5.000,56.000,39.000,3943.000,759.000,0.000,231.000,2142.000,,1528.000
2023-02-03 00:00:00+01:00,260.000,1054.000,0.000,,357.000,40.000,3944.000,623.000,0.000,232.000,2124.000,,1580.000
2023-02-03 01:00:00+01:00,260.000,1020.000,0.000,,657.000,40.000,3945.000,560.000,0.000,232.000,2141.000,,1655.000
2023-02-03 02:00:00+01:00,257.000,993.000,0.000,,790.000,40.000,3944.000,583.000,0.000,234.000,2160.000,,1654.000
2023-02-03 03:00:00+01:00,256.000,908.000,0.000,,774.000,40.000,3944.000,633.000,0.000,232.000,2166.000,,1714.000
2023-02-03 04:00:00+01:00,257.000,860.000,0.000,,775.000,40.000,3944.000,572.000,0.000,234.000,2149.000,,1670.000
2023-02-03 05:00:00+01:00,259.000,939.000,0.000,,425.000,40.000,3944.000,612.000,0.000,236.000,2158.000,,1593.000
2023-02-03 06:00:00+01:00,263.000,1155.000,0.000,97.000,27.000,40.000,3945.000,671.000,0.000,236.000,2114.000,,1636.000
2023-02-03 07:00:00+01:00,265.000,1772.000,0.000,30.000,3.000,40.000,3944.000,839.000,0.000,232.000,2123.000,,1655.000
2023-02-03 08:00:00+01:00,261.000,1984.000,0.000,346.000,,40.000,3942.000,909.000,37.000,224.000,2130.000,,1729.000
2023-02-03 09:00:00+01:00,251.000,2224.000,0.000,396.000,,39.000,3943.000,918.000,228.000,230.000,2060.000,,1760.000
2023-02-03 10:00:00+01:00,262.000,2252.000,0.000,3.000,0.000,38.000,3941.000,920.000,479.000,231.000,1942.000,,1728.000
2023-02-03 11:00:00+01:00,246.000,2273.000,0.000,57.000,0.000,39.000,3939.000,912.000,696.000,233.000,1898.000,,1712.000
2023-02-03 12:00:00+01:00,248.000,2220.000,0.000,31.000,1.000,40.000,3941.000,920.000,598.000,228.000,1703.000,,1724.000
2023-02-03 13:00:00+01:00,248.000,2298.000,0.000,176.000,,39.000,3943.000,918.000,603.000,228.000,1361.000,,1612.000
2023-02-03 14:00:00+01:00,247.000,2292.000,0.000,315.000,,38.000,3943.000,971.000,505.000,222.000,1162.000,,1493.000
2023-02-03 15:00:00+01:00,248.000,2304.000,2.000,106.000,0.000,37.000,3945.000,955.000,344.000,216.000,977.000,,1313.000
2023-02-03 16:00:00+01:00,247.000,2331.000,0.000,113.000,,37.000,3948.000,958.000,239.000,215.000,815.000,,1064.000
2023-02-03 17:00:00+01:00,255.000,2565.000,0.000,75.000,0.000,38.000,3942.000,983.000,25.000,213.000,765.000,,941.000
2023-02-03 18:00:00+01:00,260.000,2734.000,0.000,710.000,,37.000,3941.000,1001.000,0.000,218.000,698.000,,891.000
2023-02-03 19:00:00+01:00,264.000,2977.000,0.000,652.000,,37.000,3943.000,998.000,0.000,219.000,739.000,,891.000
2023-02-03 20:00:00+01:00,263.000,2772.000,0.000,10.000,47.000,37.000,3942.000,906.000,0.000,222.000,948.000,,872.000
2023-02-03 21:00:00+01:00,267.000,2522.000,0.000,,74.000,37.000,3943.000,804.000,0.000,225.000,851.000,,818.000
2023-02-03 22:00:00+01:00,267.000,2139.000,0.000,,178.000,36.000,3942.000,842.000,0.000,226.000,695.000,,739.000
2023-02-03 23:00:00+01:00,264.000,1752.000,0.000,,212.000,36.000,3942.000,826.000,0.000,221.000,450.000,,673.000
2023-02-04 00:00:00+01:00,263.000,1556.000,0.000,,198.000,37.000,3945.000,748.000,0.000,217.000,563.000,,597.000
2023-02-04 01:00:00+01:00,265.000,1491.000,0.000,47.000,19.000,37.000,3945.000,663.000,0.000,216.000,473.000,,460.000
2023-02-04 02:00:00+01:00,266.000,1647.000,0.000,,430.000,37.000,3946.000,673.000,0.000,216.000,346.000,,301.000
2023-02-04 03:00:00+01:00,264.000,1663.000,0.000,,401.000,37.000,3947.000,694.000,0.000,217.000,242.000,,213.000
2023-02-04 04:00:00+01:00,263.000,1632.000,0.000,,698.000,37.000,3946.000,727.000,0.000,219.000,220.000,,170.000
2023-02-04 05:00:00+01:00,265.000,1632.000,0.000,,469.000,37.000,3945.000,658.000,0.000,220.000,173.000,,135.000
2023-02-04 06:00:00+01:00,266.000,1779.000,0.000,,137.000,38.000,3945.000,692.000,0.000,221.000,44.000,,99.000
2023-02-04 07:00:00+01:00,263.000,2208.000,0.000,,153.000,39.000,3946.000,784.000,0.000,217.000,1.000,4.000,68.000
2023-02-04 08:00:00+01:00,264.000,2799.000,0.000,142.000,,39.000,3945.000,862.000,29.000,215.000,8.000,3.000,55.000
2023-02-04 09:00:00+01:00,268.000,2804.000,0.000,336.000,,39.000,3944.000,917.000,264.000,213.000,33.000,,50.000
2023-02-04 10:00:00+01:00,269.000,2771.000,0.000,4.000,1.000,38.000,3945.000,923.000,535.000,219.000,3.000,1.000,31.000
2023-02-04 11:00:00+01:00,268.000,2787.000,0.000,43.000,1.000,38.000,3944.000,883.000,725.000,217.000,,18.000,14.000
2023-02-04 12:00:00+01:00,270.000,2798.000,0.000,,2.000,38.000,3945.000,879.000,935.000,220.000,,16.000,11.000
2023-02-04 13:00:00+01:00,272.000,2709.000,0.000,,2.000,38.000,3946.000,878.000,899.000,219.000,1.000,4.000,13.000
2023-02-04 14:00:00+01:00,269.000,2652.000,0.000,136.000,,37.000,3946.000,835.000,755.000,212.000,28.000,,15.000
2023-02-04 15:00:00+01:00,268.000,2824.000,0.000,72.000,1.000,37.000,3946.000,864.000,503.000,211.000,11.000,7.000,15.000
2023-02-04 16:00:00+01:00,270.000,2833.000,0.000,19.000,2.000,37.000,3946.000,910.000,183.000,225.000,4.000,11.000,25.000
2023-02-04 17:00:00+01:00,271.000,2844.000,0.000,34.000,2.000,37.000,3946.000,915.000,13.000,223.000,55.000,,45.000
2023-02-04 18:00:00+01:00,266.000,2837.000,0.000,511.000,,38.000,3947.000,920.000,0.000,224.000,57.000,,73.000
2023-02-04 19:00:00+01:00,267.000,2766.000,0.000,541.000,,39.000,3946.000,871.000,0.000,222.000,123.000,,105.000
2023-02-04 20:00:00+01:00,268.000,2792.000,0.000,45.000,0.000,39.000,3945.000,716.000,0.000,229.000,195.000,,174.000
2023-02-04 21:00:00+01:00,266.000,2804.000,0.000,65.000,0.000,40.000,3945.000,770.000,0.000,226.000,159.000,,192.000
2023-02-04 22:00:00+01:00,270.000,2667.000,0.000,48.000,2.000,42.000,3948.000,829.000,0.000,224.000,96.000,,194.000
2023-02-04 23:00:00+01:00,270.000,2089.000,0.000,6.000,37.000,42.000,3948.000,782.000,0.000,229.000,284.000,,246.000
2023-02-05 00:00:00+01:00,269.000,1240.000,0.000,,85.000,42.000,3947.000,626.000,0.000,229.000,356.000,,218.000
2023-02-05 01:00:00+01:00,269.000,1049.000,0.000,,267.000,42.000,3947.000,574.000,0.000,231.000,583.000,,198.000
2023-02-05 02:00:00+01:00,268.000,1110.000,0.000,,166.000,41.000,3947.000,571.000,0.000,232.000,614.000,,304.000
2023-02-05 03:00:00+01:00,268.000,1137.000,0.000,1.000,37.000,35.000,3948.000,616.000,0.000,225.000,681.000,,426.000
2023-02-05 04:00:00+01:00,270.000,1151.000,0.000,82.000,5.000,31.000,3948.000,648.000,0.000,228.000,1256.000,,467.000
2023-02-05 05:00:00+01:00,269.000,1094.000,0.000,,302.000,28.000,3948.000,565.000,0.000,226.000,2120.000,,591.000
2023-02-05 06:00:00+01:00,271.000,1078.000,0.000,,199.000,30.000,3949.000,570.000,0.000,226.000,2102.000,,918.000
2023-02-05 07:00:00+01:00,273.000,1065.000,0.000,,238.000,39.000,3949.000,625.000,0.000,223.000,2118.000,,1211.000
2023-02-05 08:00:00+01:00,272.000,1069.000,0.000,,312.000,43.000,3948.000,702.000,46.000,224.000,2143.000,,1560.000
2023-02-05 09:00:00+01:00,271.000,1068.000,0.000,,276.000,43.000,3947.000,705.000,364.000,224.000,2153.000,,1780.000
2023-02-05 10:00:00+01:00,271.000,1184.000,0.000,0.000,103.000,42.000,3947.000,791.000,861.000,233.000,2122.000,,1782.000
2023-02-05 11:00:00+01:00,272.000,1187.000,0.000,,472.000,37.000,3947.000,908.000,1386.000,232.000,2086.000,,1747.000
2023-02-05 12:00:00+01:00,271.000,1176.000,0.000,,698.000,35.000,3948.000,894.000,1662.000,233.000,1966.000,,1857.000
2023-02-05 13:00:00+01:00,271.000,1055.000,0.000,,575.000,35.000,3950.000,803.000,1784.000,232.000,1911.000,,1846.000
2023-02-05 14:00:00+01:00,270.000,1070.000,0.000,,493.000,36.000,3950.000,714.000,1610.000,231.000,1630.000,,1797.000
2023-02-05 15:00:00+01:00,271.000,1122.000,0.000,,485.000,40.000,3950.000,746.000,1202.000,232.000,1347.000,,1716.000
2023-02-05 16:00:00+01:00,272.000,1417.000,0.000,,257.000,42.000,3950.000,756.000,479.000,246.000,1252.000,,1436.000
2023-02-05 17:00:00+01:00,272.000,2031.000,0.000,55.000,42.000,41.000,3949.000,897.000,47.000,249.000,964.000,,1322.000
2023-02-05 18:00:00+01:00,272.000,2159.000,0.000,604.000,,38.000,3949.000,856.000,0.000,245.000,861.000,,1173.000
2023-02-05 19:00:00+01:00,269.000,2071.000,0.000,680.000,,29.000,3950.000,822.000,0.000,248.000,761.000,,1010.000
2023-02-05 20:00:00+01:00,272.000,2025.000,0.000,531.000,,24.000,3950.000,830.000,0.000,248.000,687.000,,948.000
2023-02-05 21:00:00+01:00,272.000,2018.000,0.000,101.000,0.000,29.000,3950.000,732.000,0.000,245.000,537.000,,911.000
2023-02-05 22:00:00+01:00,273.000,1685.000,0.000,,81.000,34.000,3950.000,660.000,0.000,244.000,395.000,,872.000
2023-02-05 23:00:00+01:00,275.000,1253.000,0.000,44.000,11.000,38.000,3950.000,731.000,0.000,243.000,324.000,,705.000
2023-02-06 00:00:00+01:00,273.000,1235.000,0.000,,64.000,42.000,3951.000,637.000,0.000,242.000,283.000,,628.000
2023-02-06 01:00:00+01:00,275.000,1296.000,0.000,,390.000,43.000,3950.000,621.000,0.000,242.000,196.000,,492.000
2023-02-06 02:00:00+01:00,274.000,1268.000,0.000,,645.000,44.000,3950.000,621.000,0.000,242.000,73.000,,437.000
2023-02-06 03:00:00+01:00,277.000,1385.000,0.000,,689.000,44.000,3949.000,653.000,0.000,241.000,11.000,1.000,381.000
2023-02-06 04:00:00+01:00,273.000,1694.000,0.000,,394.000,44.000,3948.000,661.000,0.000,238.000,,17.000,241.000
2023-02-06 05:00:00+01:00,275.000,2152.000,0.000,42.000,27.000,44.000,3950.000,703.000,0.000,240.000,,19.000,174.000
2023-02-06 06:00:00+01:00,274.000,3081.000,0.000,6.000,6.000,42.000,3951.000,814.000,0.000,242.000,,25.000,141.000
2023-02-06 07:00:00+01:00,272.000,3664.000,0.000,151.000,,40.000,3951.000,891.000,0.000,235.000,,25.000,138.000
2023-02-06 08:00:00+01:00,271.000,3674.000,0.000,656.000,,40.000,3952.000,941.000,64.000,233.000,,23.000,139.000
2023-02-06 09:00:00+01:00,273.000,3792.000,0.000,364.000,,38.000,3951.000,975.000,496.000,230.000,,23.000,116.000
2023-02-06 10:00:00+01:00,273.000,3742.000,0.000,114.000,0.000,35.000,3948.000,985.000,1135.000,229.000,,25.000,60.000
2023-02-06 11:00:00+01:00,276.000,3662.000,0.000,95.000,1.000,32.000,3948.000,960.000,1731.000,219.000,,25.000,35.000
2023-02-06 12:00:00+01:00,273.000,3567.000,0.000,,329.000,34.000,3949.000,844.000,2438.000,223.000,,26.000,31.000
2023-02-06 13:00:00+01:00,273.000,3247.000,0.000,,393.000,36.000,3949.000,736.000,2771.000,219.000,,19.000,58.000
2023-02-06 14:00:00+01:00,274.000,2980.000,0.000,,167.000,36.000,3948.000,704.000,2454.000,223.000,,26.000,145.000
2023-02-06 15:00:00+01:00,274.000,3337.000,3.000,,73.000,33.000,3948.000,712.000,1560.000,221.000,,28.000,217.000
2023-02-06 16:00:00+01:00,272.000,3498.000,0.000,0.000,32.000,33.000,3950.000,772.000,559.000,227.000,,27.000,260.000
2023-02-06 17:00:00+01:00,272.000,3599.000,0.000,222.000,,35.000,3949.000,904.000,59.000,221.000,2.000,14.000,236.000
2023-02-06 18:00:00+01:00,268.000,3661.000,0.000,671.000,,39.000,3949.000,994.000,0.000,227.000,98.000,,233.000
2023-02-06 19:00:00+01:00,272.000,3744.000,0.000,698.000,,37.000,3950.000,997.000,0.000,229.000,38.000,,218.000
2023-02-06 20:00:00+01:00,269.000,3782.000,0.000,673.000,,37.000,3950.000,965.000,0.000,228.000,10.000,6.000,221.000
2023-02-06 21:00:00+01:00,268.000,3707.000,0.000,54.000,69.000,38.000,3950.000,927.000,0.000,229.000,,22.000,308.000
2023-02-06 22:00:00+01:00,269.000,3644.000,0.000,,9.000,37.000,3950.000,823.000,0.000,229.000,,21.000,448.000
2023-02-06 23:00:00+01:00,270.000,3351.000,0.000,,101.000,34.000,3951.000,746.000,0.000,230.000,,28.000,513.000
2023-02-07 00:00:00+01:00,268.000,2979.000,0.000,,439.000,34.000,3950.000,671.000,0.000,231.000,,26.000,420.000
2023-02-07 01:00:00+01:00,270.000,2893.000,0.000,,727.000,33.000,3950.000,702.000,0.000,230.000,,28.000,420.000
2023-02-07 02:00:00+01:00,271.000,2923.000,0.000,,706.000,34.000,3948.000,719.000,0.000,231.000,,28.000,399.000
2023-02-07 03:00:00+01:00,268.000,2999.000,0.000,,812.000,35.000,3951.000,708.000,0.000,229.000,,28.000,391.000
2023-02-07 04:00:00+01:00,268.000,3093.000,0.000,,779.000,37.000,3952.000,749.000,0.000,232.000,,26.000,346.000
2023-02-07 05:00:00+01:00,271.000,3499.000,0.000,30.000,91.000,38.000,3952.000,823.000,0.000,230.000,,17.000,298.000
2023-02-07 06:00:00+01:00,268.000,4553.000,0.000,116.000,1.000,39.000,3951.000,899.000,0.000,231.000,,16.000,235.000
2023-02-07 07:00:00+01:00,272.000,4730.000,0.000,355.000,,39.000,3949.000,983.000,0.000,231.000,1.000,15.000,175.000
2023-02-07 08:00:00+01:00,270.000,4875.000,0.000,787.000,,40.000,3948.000,992.000,95.000,229.000,20.000,,174.000
2023-02-07 09:00:00+01:00,271.000,4946.000,0.000,226.000,,38.000,3948.000,1001.000,682.000,210.000,3.000,5.000,167.000
2023-02-07 10:00:00+01:00,271.000,4662.000,0.000,144.000,,35.000,3948.000,961.000,1782.000,216.000,,19.000,82.000
2023-02-07 11:00:00+01:00,271.000,4781.000,0.000,234.000,,34.000,3949.000,969.000,2709.000,211.000,,23.000,31.000
2023-02-07 12:00:00+01:00,267.000,4789.000,0.000,,452.000,35.000,3948.000,982.000,3361.000,212.000,,22.000,12.000
2023-02-07 13:00:00+01:00,266.000,4724.000,0.000,,678.000,36.000,3946.000,868.000,3558.000,218.000,,23.000,20.000
2023-02-07 14:00:00+01:00,268.000,4770.000,0.000,,788.000,36.000,3946.000,818.000,3055.000,221.000,,26.000,29.000
2023-02-07 15:00:00+01:00,263.000,4698.000,0.000,,344.000,36.000,3946.000,808.000,1992.000,218.000,,27.000,33.000
2023-02-07 16:00:00+01:00,261.000,5104.000,0.000,10.000,35.000,36.000,3945.000,843.000,721.000,218.000,,24.000,41.000
2023-02-07 17:00:00+01:00,258.000,5177.000,0.000,580.000,,36.000,3946.000,933.000,76.000,215.000,,25.000,89.000
2023-02-07 18:00:00+01:00,255.000,5337.000,0.000,718.000,,36.000,3945.000,933.000,0.000,216.000,,20.000,225.000
2023-02-07 19:00:00+01:00,259.000,5402.000,0.000,742.000,,36.000,3946.000,959.000,0.000,213.000,,19.000,354.000
2023-02-07 20:00:00+01:00,255.000,5247.000,0.000,117.000,,36.000,3945.000,915.000,0.000,217.000,,20.000,375.000
2023-02-07 21:00:00+01:00,255.000,5218.000,0.000,7.000,7.000,36.000,3946.000,941.000,0.000,218.000,,24.000,340.000
2023-02-07 22:00:00+01:00,260.000,4924.000,0.000,,44.000,36.000,3945.000,909.000,0.000,219.000,,19.000,255.000
2023-02-07 23:00:00+01:00,260.000,4433.000,0.000,,49.000,36.000,3946.000,894.000,0.000,219.000,,26.000,240.000
2023-02-08 00:00:00+01:00,261.000,4029.000,0.000,,341.000,37.000,3946.000,817.000,0.000,220.000,,29.000,177.000
2023-02-08 01:00:00+01:00,262.000,3924.000,0.000,,431.000,37.000,3948.000,781.000,0.000,218.000,,27.000,189.000
2023-02-08 02:00:00+01:00,259.000,3847.000,0.000,,414.000,37.000,3948.000,833.000,0.000,218.000,,28.000,152.000
2023-02-08 03:00:00+01:00,261.000,3883.000,0.000,,438.000,36.000,3949.000,868.000,0.000,220.000,,28.000,104.000
2023-02-08 04:00:00+01:00,255.000,4008.000,0.000,,78.000,35.000,3949.000,850.000,0.000,222.000,,28.000,97.000
2023-02-08 05:00:00+01:00,264.000,4501.000,0.000,54.000,80.000,34.000,3948.000,892.000,0.000,222.000,,19.000,87.000
2023-02-08 06:00:00+01:00,263.000,4644.000,0.000,33.000,17.000,33.000,3948.000,987.000,0.000,224.000,,27.000,82.000
2023-02-08 07:00:00+01:00,258.000,4661.000,0.000,786.000,,33.000,3949.000,1015.000,0.000,222.000,,27.000,100.000
2023-02-08 08:00:00+01:00,258.000,4725.000,0.000,630.000,,34.000,3949.000,1030.000,126.000,219.000,,25.000,155.000
2023-02-08 09:00:00+01:00,260.000,4640.000,0.000,148.000,0.000,35.000,3949.000,992.000,978.000,220.000,,12.000,194.000
2023-02-08 10:00:00+01:00,260.000,3804.000,0.000,312.000,,33.000,3951.000,933.000,2325.000,227.000,,12.000,151.000
2023-02-08 11:00:00+01:00,260.000,3258.000,0.000,,134.000,30.000,3949.000,1011.000,3269.000,225.000,,16.000,84.000
2023-02-08 12:00:00+01:00,264.000,3112.000,0.000,3.000,262.000,32.000,3949.000,1007.000,3662.000,229.000,10.000,,51.000
2023-02-08 13:00:00+01:00,262.000,3057.000,0.000,,605.000,29.000,3949.000,959.000,3601.000,226.000,23.000,,38.000
2023-02-08 14:00:00+01:00,264.000,3032.000,0.000,,778.000,30.000,3949.000,913.000,3076.000,220.000,1.000,5.000,32.000
2023-02-08 15:00:00+01:00,264.000,2820.000,0.000,,240.000,32.000,3947.000,984.000,1999.000,217.000,11.000,,37.000
2023-02-08 16:00:00+01:00,262.000,3344.000,0.000,63.000,1.000,34.000,3948.000,1002.000,756.000,224.000,18.000,4.000,56.000
2023-02-08 17:00:00+01:00,263.000,3780.000,0.000,,1.000,35.000,3948.000,975.000,80.000,222.000,36.000,,108.000
2023-02-08 18:00:00+01:00,264.000,4308.000,0.000,239.000,,35.000,3950.000,1003.000,0.000,221.000,35.000,,232.000
2023-02-08 19:00:00+01:00,262.000,4460.000,0.000,390.000,,34.000,3955.000,981.000,0.000,218.000,35.000,,321.000
2023-02-08 20:00:00+01:00,263.000,4547.000,0.000,121.000,,33.000,3951.000,932.000,0.000,217.000,61.000,,410.000
2023-02-08 21:00:00+01:00,264.000,4580.000,0.000,4.000,59.000,33.000,3951.000,942.000,0.000,217.000,87.000,,446.000
2023-02-08 22:00:00+01:00,271.000,4019.000,0.000,209.000,20.000,33.000,3952.000,962.000,0.000,219.000,126.000,,503.000
2023-02-08 23:00:00+01:00,269.000,3904.000,0.000,34.000,8.000,35.000,3952.000,965.000,0.000,219.000,260.000,,624.000
2023-02-09 00:00:00+01:00,268.000,2953.000,0.000,,390.000,36.000,3951.000,767.000,0.000,221.000,464.000,,768.000
2023-02-09 01:00:00+01:00,270.000,2623.000,0.000,,381.000,36.000,3951.000,686.000,0.000,220.000,710.000,,844.000
2023-02-09 02:00:00+01:00,269.000,2619.000,0.000,,541.000,36.000,3950.000,690.000,0.000,221.000,738.000,,826.000
2023-02-09 03:00:00+01:00,269.000,2612.000,0.000,,472.000,36.000,3949.000,707.000,0.000,214.000,647.000,,849.000
2023-02-09 04:00:00+01:00,267.000,2692.000,0.000,,550.000,36.000,3951.000,726.000,0.000,221.000,673.000,,930.000
2023-02-09 05:00:00+01:00,264.000,3269.000,0.000,,492.000,36.000,3951.000,746.000,0.000,219.000,578.000,,966.000
2023-02-09 06:00:00+01:00,271.000,3920.000,0.000,,433.000,35.000,3951.000,771.000,0.000,214.000,472.000,,853.000
2023-02-09 07:00:00+01:00,270.000,4299.000,0.000,538.000,,35.000,3949.000,931.000,0.000,215.000,304.000,,642.000
2023-02-09 08:00:00+01:00,273.000,4459.000,0.000,669.000,,33.000,3951.000,992.000,199.000,217.000,272.000,,561.000
2023-02-09 09:00:00+01:00,271.000,3745.000,0.000,13.000,122.000,32.000,3952.000,916.000,924.000,215.000,302.000,,460.000
2023-02-09 10:00:00+01:00,268.000,3645.000,0.000,,628.000,32.000,3950.000,893.000,1773.000,216.000,300.000,,298.000
2023-02-09 11:00:00+01:00,273.000,3594.000,0.000,,738.000,30.000,3953.000,867.000,2533.000,211.000,271.000,,170.000
2023-02-09 12:00:00+01:00,265.000,3532.000,0.000,,152.000,30.000,3949.000,889.000,2696.000,219.000,205.000,,120.000
2023-02-09 13:00:00+01:00,256.000,3534.000,0.000,,138.000,31.000,3947.000,863.000,2346.000,218.000,67.000,,113.000
2023-02-09 14:00:00+01:00,259.000,3907.000,0.000,,15.000,32.000,3946.000,894.000,1755.000,223.000,1.000,9.000,106.000
2023-02-09 15:00:00+01:00,258.000,4116.000,0.000,39.000,0.000,32.000,3945.000,941.000,1018.000,219.000,19.000,5.000,120.000
2023-02-09 16:00:00+01:00,258.000,4839.000,0.000,7.000,0.000,34.000,3947.000,983.000,334.000,219.000,23.000,3.000,135.000
2023-02-09 17:00:00+01:00,266.000,5028.000,0.000,648.000,,36.000,3947.000,1013.000,34.000,224.000,,19.000,163.000
2023-02-09 18:00:00+01:00,266.000,5140.000,0.000,655.000,,36.000,3948.000,1025.000,0.000,225.000,,16.000,210.000
2023-02-09 19:00:00+01:00,272.000,5258.000,0.000,701.000,,36.000,3949.000,1027.000,0.000,221.000,1.000,11.000,239.000
2023-02-09 20:00:00+01:00,274.000,5185.000,0.000,185.000,,33.000,3950.000,1019.000,0.000,227.000,,5.000,224.000
2023-02-09 21:00:00+01:00,274.000,4864.000,0.000,58.000,2.000,31.000,3950.000,920.000,0.000,229.000,17.000,,201.000
2023-02-09 22:00:00+01:00,274.000,4430.000,0.000,,11.000,31.000,3950.000,848.000,0.000,228.000,49.000,,171.000
2023-02-09 23:00:00+01:00,275.000,4377.000,0.000,,11.000,31.000,3950.000,852.000,0.000,225.000,49.000,,143.000
2023-02-10 00:00:00+01:00,273.000,3573.000,0.000,,105.000,32.000,3949.000,829.000,0.000,227.000,53.000,,141.000
2023-02-10 01:00:00+01:00,271.000,3415.000,0.000,,647.000,31.000,3949.000,841.000,0.000,225.000,44.000,,134.000
2023-02-10 02:00:00+01:00,274.000,3423.000,0.000,,484.000,35.000,3947.000,780.000,0.000,227.000,103.000,,126.000
2023-02-10 03:00:00+01:00,272.000,3518.000,0.000,,650.000,37.000,3947.000,782.000,0.000,224.000,208.000,,137.000
2023-02-10 04:00:00+01:00,274.000,3491.000,0.000,,777.000,37.000,3950.000,814.000,0.000,227.000,167.000,,167.000
2023-02-10 05:00:00+01:00,272.000,3631.000,0.000,,250.000,36.000,3952.000,822.000,0.000,225.000,134.000,,202.000
2023-02-10 06:00:00+01:00,272.000,4040.000,0.000,,53.000,35.000,3952.000,879.000,0.000,224.000,83.000,,245.000
2023-02-10 07:00:00+01:00,275.000,4429.000,0.000,608.000,,35.000,3951.000,933.000,0.000,224.000,94.000,,284.000
2023-02-10 08:00:00+01:00,273.000,4429.000,0.000,637.000,,33.000,3953.000,977.000,63.000,224.000,169.000,,335.000
2023-02-10 09:00:00+01:00,274.000,4351.000,0.000,271.000,,32.000,3950.000,960.000,387.000,222.000,272.000,,327.000
