,Biomass,Biomass,Fossil Gas,Fossil Gas,Fossil Hard coal,Fossil Hard coal,Fossil Oil,Fossil Oil,Geothermal,Geothermal,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Hydro Water Reservoir,Other,Other,Other renewable,Other renewable,Solar,Solar,Waste,Waste,Wind Onshore,Wind Onshore
,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Consumption
timestamp_cec,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-01 14:00:00+01:00,268.000,0.000,2005.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,545.000,0.000,2497.750,0.000,400.750,0.000,22.000,0.000,0.000,0.000,325.000,0.000,100.000,0.000,48.000,0.000
2023-03-01 15:00:00+01:00,268.000,0.000,1933.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,918.000,0.000,2440.500,0.000,432.500,0.000,22.000,0.000,0.000,0.000,218.000,0.000,100.000,0.000,59.000,0.000
2023-03-01 16:00:00+01:00,268.000,0.000,1911.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1156.250,0.000,2414.500,0.000,486.500,0.000,22.000,0.000,0.000,0.000,107.000,0.000,100.000,0.000,74.000,0.000
2023-03-01 17:00:00+01:00,268.000,0.000,1905.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2329.750,0.000,2646.250,0.000,905.250,0.000,22.000,0.000,0.000,0.000,26.000,0.000,100.000,0.000,66.000,0.000
2023-03-01 18:00:00+01:00,268.000,0.000,1888.750,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2968.750,0.000,2666.500,0.000,1034.000,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,105.000,0.000
2023-03-01 19:00:00+01:00,268.000,0.000,1891.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2866.000,0.000,2710.750,0.000,947.000,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,218.000,0.000
2023-03-01 20:00:00+01:00,268.000,0.000,1890.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2413.000,0.000,2655.750,0.000,896.500,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,297.000,0.000
2023-03-01 21:00:00+01:00,268.000,0.000,1927.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,896.750,0.000,2582.750,0.000,449.500,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,310.000,0.000
2023-03-01 22:00:00+01:00,272.000,0.000,1834.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,747.000,0.000,2484.500,0.000,375.750,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,282.000,0.000
2023-03-01 23:00:00+01:00,272.000,0.000,1801.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,318.500,0.000,2411.000,0.000,310.500,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,282.000,0.000
2023-03-02 00:00:00+01:00,272.000,0.000,1745.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,199.250,0.000,2304.750,0.000,292.250,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,284.000,0.000
2023-03-02 01:00:00+01:00,269.000,0.000,1561.750,0.000,0.000,0.000,0.000,0.000,0.000,0.000,66.250,0.000,2304.000,0.000,202.250,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,332.000,0.000
2023-03-02 02:00:00+01:00,268.000,0.000,1531.750,0.000,0.000,0.000,0.000,0.000,0.000,0.000,31.250,0.000,2282.750,0.000,191.750,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,370.000,0.000
2023-03-02 03:00:00+01:00,271.000,0.000,1558.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,63.500,0.000,2259.500,0.000,195.750,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,345.000,0.000
2023-03-02 04:00:00+01:00,272.000,0.000,1628.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,217.000,0.000,2257.750,0.000,217.250,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,272.000,0.000
2023-03-02 05:00:00+01:00,272.000,0.000,1786.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,254.250,0.000,2243.500,0.000,204.000,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,173.000,0.000
2023-03-02 06:00:00+01:00,270.000,0.000,1952.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2061.500,0.000,2379.000,0.000,714.250,0.000,22.000,0.000,0.000,0.000,6.000,0.000,100.000,0.000,165.000,0.000
2023-03-02 07:00:00+01:00,268.000,0.000,2268.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2598.250,0.000,2465.750,0.000,935.750,0.000,22.000,0.000,0.000,0.000,40.000,0.000,100.000,0.000,157.000,0.000
2023-03-02 08:00:00+01:00,268.000,0.000,2310.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2251.250,0.000,2434.750,0.000,952.750,0.000,22.000,0.000,0.000,0.000,114.000,0.000,100.000,0.000,76.000,0.000
2023-03-02 09:00:00+01:00,268.000,0.000,2377.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2003.750,0.000,2455.750,0.000,465.000,0.000,22.000,0.000,0.000,0.000,224.000,0.000,100.000,0.000,23.000,0.000
2023-03-02 10:00:00+01:00,268.000,0.000,2477.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1372.500,0.000,2453.500,0.000,274.000,0.000,22.000,0.000,0.000,0.000,324.000,0.000,100.000,0.000,12.000,0.000
2023-03-02 11:00:00+01:00,267.000,0.000,2529.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1387.000,0.000,2383.250,0.000,270.250,0.000,22.000,0.000,0.000,0.000,394.000,0.000,100.000,0.000,14.000,0.000
2023-03-02 12:00:00+01:00,264.000,0.000,2589.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,783.500,0.000,2430.250,0.000,142.000,0.000,22.000,0.000,0.000,0.000,421.000,0.000,100.000,0.000,26.000,0.000
2023-03-02 13:00:00+01:00,264.000,0.000,2545.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,679.500,0.000,2388.250,0.000,141.250,0.000,22.000,0.000,0.000,0.000,400.000,0.000,100.000,0.000,42.000,0.000
2023-03-02 14:00:00+01:00,268.000,0.000,2436.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1085.750,0.000,2292.000,0.000,237.000,0.000,22.000,0.000,0.000,0.000,335.000,0.000,100.000,0.000,70.000,0.000
2023-03-02 15:00:00+01:00,269.000,0.000,2352.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1168.750,0.000,2241.250,0.000,320.000,0.000,22.000,0.000,0.000,0.000,233.000,0.000,100.000,0.000,55.000,0.000
2023-03-02 16:00:00+01:00,272.000,0.000,2306.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1423.250,0.000,2296.500,0.000,485.500,0.000,22.000,0.000,0.000,0.000,118.000,0.000,100.000,0.000,34.000,0.000
2023-03-02 17:00:00+01:00,272.000,0.000,2283.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2485.000,0.000,2505.250,0.000,891.500,0.000,22.000,0.000,0.000,0.000,29.000,0.000,100.000,0.000,26.000,0.000
2023-03-02 18:00:00+01:00,272.000,0.000,2278.750,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2687.250,0.000,2567.250,0.000,999.500,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,26.000,0.000
2023-03-02 19:00:00+01:00,272.000,0.000,2299.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2675.750,0.000,2582.750,0.000,913.000,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,27.000,0.000
2023-03-02 20:00:00+01:00,272.000,0.000,2230.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2379.750,0.000,2596.250,0.000,918.750,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,29.000,0.000
2023-03-02 21:00:00+01:00,270.000,0.000,2200.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1929.000,0.000,2426.750,0.000,681.000,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,36.000,0.000
2023-03-02 22:00:00+01:00,272.000,0.000,2192.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1560.500,0.000,2367.500,0.000,464.000,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,44.000,0.000
2023-03-02 23:00:00+01:00,272.000,0.000,2195.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,477.000,0.000,2268.750,0.000,210.500,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,45.000,0.000
2023-03-03 00:00:00+01:00,272.000,0.000,2207.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,310.750,0.000,2108.500,0.000,243.000,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,48.000,0.000
2023-03-03 01:00:00+01:00,272.000,0.000,2193.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,240.000,0.000,2117.750,0.000,230.250,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,61.000,0.000
2023-03-03 02:00:00+01:00,272.000,0.000,2201.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,96.250,0.000,2072.000,0.000,260.000,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,74.000,0.000
2023-03-03 03:00:00+01:00,272.000,0.000,2165.750,0.000,0.000,0.000,0.000,0.000,0.000,0.000,90.250,0.000,2044.250,0.000,277.250,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,80.000,0.000
2023-03-03 04:00:00+01:00,276.000,0.000,2097.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,113.500,0.000,2039.250,0.000,270.000,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,97.000,0.000
2023-03-03 05:00:00+01:00,276.000,0.000,2145.750,0.000,0.000,0.000,0.000,0.000,0.000,0.000,513.000,0.000,2097.250,0.000,353.250,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,122.000,0.000
2023-03-03 06:00:00+01:00,272.000,0.000,2246.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2245.750,0.000,2363.250,0.000,1004.750,0.000,22.000,0.000,0.000,0.000,7.000,0.000,100.000,0.000,125.000,0.000
2023-03-03 07:00:00+01:00,272.000,0.000,2291.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2664.500,0.000,2533.250,0.000,1065.000,0.000,22.000,0.000,0.000,0.000,36.000,0.000,100.000,0.000,208.000,0.000
2023-03-03 08:00:00+01:00,272.000,0.000,2322.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2556.500,0.000,2582.250,0.000,1093.250,0.000,22.000,0.000,0.000,0.000,101.000,0.000,100.000,0.000,274.000,0.000
2023-03-03 09:00:00+01:00,268.000,0.000,2392.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2137.750,0.000,2589.500,0.000,781.250,0.000,22.000,0.000,0.000,0.000,208.000,0.000,100.000,0.000,284.000,0.000
2023-03-03 10:00:00+01:00,268.000,0.000,2409.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1962.250,0.000,2528.500,0.000,939.750,0.000,22.000,0.000,0.000,0.000,303.000,0.000,100.000,0.000,366.000,0.000
2023-03-03 11:00:00+01:00,268.000,0.000,2527.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1698.000,0.000,2553.250,0.000,629.250,0.000,22.000,0.000,0.000,0.000,368.000,0.000,100.000,0.000,397.000,0.000
2023-03-03 12:00:00+01:00,268.000,0.000,2599.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,861.500,0.000,2500.500,0.000,338.500,0.000,22.000,0.000,0.000,0.000,396.000,0.000,100.000,0.000,477.000,0.000
2023-03-03 13:00:00+01:00,270.000,0.000,2589.750,0.000,0.000,0.000,0.000,0.000,0.000,0.000,50.000,0.000,2476.000,0.000,197.500,0.000,22.000,0.000,0.000,0.000,384.000,0.000,100.000,0.000,520.000,0.000
2023-03-03 14:00:00+01:00,272.000,0.000,2494.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,281.250,0.000,2381.750,0.000,244.750,0.000,22.000,0.000,0.000,0.000,330.000,0.000,100.000,0.000,542.000,0.000
2023-03-03 15:00:00+01:00,272.000,0.000,2390.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,330.250,0.000,2279.500,0.000,202.250,0.000,22.000,0.000,0.000,0.000,240.000,0.000,100.000,0.000,646.000,0.000
2023-03-03 16:00:00+01:00,272.000,0.000,2318.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1038.250,0.000,2290.250,0.000,323.250,0.000,22.000,0.000,0.000,0.000,124.000,0.000,100.000,0.000,658.000,0.000
2023-03-03 17:00:00+01:00,272.000,0.000,2328.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2094.000,0.000,2496.250,0.000,723.000,0.000,22.000,0.000,0.000,0.000,31.000,0.000,100.000,0.000,403.000,0.000
2023-03-03 18:00:00+01:00,272.000,0.000,2352.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2463.000,0.000,2554.250,0.000,1046.750,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,382.000,0.000
2023-03-03 19:00:00+01:00,272.000,0.000,2295.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2304.000,0.000,2527.000,0.000,923.000,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,369.000,0.000
2023-03-03 20:00:00+01:00,270.000,0.000,2245.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1787.250,0.000,2485.750,0.000,581.000,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,428.000,0.000
2023-03-03 21:00:00+01:00,268.000,0.000,2221.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1161.750,0.000,2428.250,0.000,494.500,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,607.000,0.000
2023-03-03 22:00:00+01:00,272.000,0.000,1624.750,0.000,0.000,0.000,0.000,0.000,0.000,0.000,439.750,0.000,2430.000,0.000,388.000,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,583.000,0.000
2023-03-03 23:00:00+01:00,272.000,0.000,1303.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,91.250,0.000,2394.500,0.000,289.250,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,541.000,0.000
2023-03-04 00:00:00+01:00,272.000,0.000,1271.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,151.250,2278.750,0.000,231.250,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,453.000,0.000
2023-03-04 01:00:00+01:00,273.000,0.000,1217.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1004.250,2256.500,0.000,227.500,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,491.000,0.000
2023-03-04 02:00:00+01:00,273.000,0.000,1197.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1235.000,2239.500,0.000,165.250,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,586.000,0.000
2023-03-04 03:00:00+01:00,272.000,0.000,1143.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1206.500,2241.500,0.000,144.750,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,768.000,0.000
2023-03-04 04:00:00+01:00,276.000,0.000,1180.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1007.000,2190.250,0.000,168.750,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,1022.000,0.000
2023-03-04 05:00:00+01:00,276.000,0.000,1201.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1013.500,2179.000,0.000,145.500,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,974.000,0.000
2023-03-04 06:00:00+01:00,272.000,0.000,1286.750,0.000,0.000,0.000,0.000,0.000,0.000,0.000,63.000,32.250,2221.000,0.000,208.000,0.000,22.000,0.000,0.000,0.000,8.000,0.000,100.000,0.000,771.000,0.000
2023-03-04 07:00:00+01:00,272.000,0.000,1348.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,414.250,0.000,2288.250,0.000,418.500,0.000,22.000,0.000,0.000,0.000,48.000,0.000,100.000,0.000,625.000,0.000
2023-03-04 08:00:00+01:00,272.000,0.000,1385.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,310.750,0.000,2358.250,0.000,322.250,0.000,22.000,0.000,0.000,0.000,155.000,0.000,100.000,0.000,478.000,0.000
2023-03-04 09:00:00+01:00,272.000,0.000,1490.750,0.000,0.000,0.000,0.000,0.000,0.000,0.000,184.750,0.000,2486.750,0.000,248.000,0.000,22.000,0.000,0.000,0.000,321.000,0.000,100.000,0.000,392.000,0.000
2023-03-04 10:00:00+01:00,276.000,0.000,1440.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,396.750,2577.000,0.000,166.750,0.000,22.000,0.000,0.000,0.000,472.000,0.000,100.000,0.000,832.000,0.000
2023-03-04 11:00:00+01:00,275.000,0.000,1138.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,858.750,2581.750,0.000,156.000,0.000,22.000,0.000,0.000,0.000,580.000,0.000,100.000,0.000,2052.000,0.000
2023-03-04 12:00:00+01:00,280.000,0.000,1013.750,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1380.250,2581.250,0.000,137.500,0.000,22.000,0.000,0.000,0.000,627.000,0.000,100.000,0.000,2264.000,0.000
2023-03-04 13:00:00+01:00,280.000,0.000,844.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1391.000,2470.000,0.000,79.250,0.000,22.000,0.000,0.000,0.000,598.000,0.000,100.000,0.000,2244.000,0.000
2023-03-04 14:00:00+01:00,280.000,0.000,896.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1398.250,2318.000,0.000,97.000,0.000,22.000,0.000,0.000,0.000,498.000,0.000,100.000,0.000,2169.000,0.000
2023-03-04 15:00:00+01:00,280.000,0.000,1225.750,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1113.000,2164.750,0.000,188.500,0.000,22.000,0.000,0.000,0.000,342.000,0.000,100.000,0.000,2394.000,0.000
2023-03-04 16:00:00+01:00,280.000,0.000,1326.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,356.000,0.000,2149.000,0.000,314.500,0.000,22.000,0.000,0.000,0.000,163.000,0.000,100.000,0.000,1881.000,0.000
2023-03-04 17:00:00+01:00,279.000,0.000,1392.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1085.000,0.000,2215.250,0.000,428.500,0.000,22.000,0.000,0.000,0.000,36.000,0.000,100.000,0.000,1778.000,0.000
2023-03-04 18:00:00+01:00,279.000,0.000,1418.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1437.250,0.000,2284.250,0.000,625.750,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,1963.000,0.000
2023-03-04 19:00:00+01:00,280.000,0.000,1407.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1115.500,0.000,2291.500,0.000,468.750,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,2075.000,0.000
2023-03-04 20:00:00+01:00,280.000,0.000,1427.750,0.000,0.000,0.000,0.000,0.000,0.000,0.000,484.750,0.000,2270.250,0.000,321.000,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,2218.000,0.000
2023-03-04 21:00:00+01:00,280.000,0.000,1413.750,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.250,93.500,2144.750,0.000,156.250,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,2281.000,0.000
2023-03-04 22:00:00+01:00,280.000,0.000,1414.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,36.000,6.000,2036.250,0.000,211.000,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,2421.000,0.000
2023-03-04 23:00:00+01:00,280.000,0.000,1419.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,551.750,2054.250,0.000,137.750,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,2337.000,0.000
2023-03-05 00:00:00+01:00,280.000,0.000,1145.750,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1106.000,1980.500,0.000,112.000,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,2099.000,0.000
2023-03-05 01:00:00+01:00,280.000,0.000,1015.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1024.250,1975.250,0.000,125.000,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,1788.000,0.000
2023-03-05 02:00:00+01:00,280.000,0.000,1030.750,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1241.000,1957.250,0.000,92.500,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,1733.000,0.000
2023-03-05 03:00:00+01:00,280.000,0.000,1068.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1300.750,1940.250,0.000,76.500,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,1778.000,0.000
2023-03-05 04:00:00+01:00,280.000,0.000,952.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1363.750,1871.750,0.000,63.750,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,1909.000,0.000
2023-03-05 05:00:00+01:00,280.000,0.000,870.750,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1270.750,1901.000,0.000,54.250,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,1831.000,0.000
2023-03-05 06:00:00+01:00,280.000,0.000,909.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1096.500,1927.000,0.000,62.250,0.000,22.000,0.000,0.000,0.000,9.000,0.000,100.000,0.000,1670.000,0.000
2023-03-05 07:00:00+01:00,280.000,0.000,1061.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,816.500,1996.250,0.000,147.250,0.000,22.000,0.000,0.000,0.000,43.000,0.000,100.000,0.000,1473.000,0.000
2023-03-05 08:00:00+01:00,280.000,0.000,1231.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,517.000,2043.000,0.000,142.250,0.000,22.000,0.000,0.000,0.000,136.000,0.000,100.000,0.000,1234.000,0.000
2023-03-05 09:00:00+01:00,280.000,0.000,1350.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,46.500,0.000,2035.250,0.000,197.500,0.000,22.000,0.000,0.000,0.000,266.000,0.000,100.000,0.000,1340.000,0.000
2023-03-05 10:00:00+01:00,280.000,0.000,1371.750,0.000,0.000,0.000,0.000,0.000,0.000,0.000,208.000,0.000,2036.750,0.000,158.500,0.000,22.000,0.000,0.000,0.000,374.000,0.000,100.000,0.000,1665.000,0.000
2023-03-05 11:00:00+01:00,280.000,0.000,1335.750,0.000,0.000,0.000,0.000,0.000,0.000,0.000,616.000,0.000,2074.250,0.000,284.500,0.000,22.000,0.000,0.000,0.000,442.000,0.000,100.000,0.000,1734.000,0.000
2023-03-05 12:00:00+01:00,280.000,0.000,1204.750,0.000,0.000,0.000,0.000,0.000,0.000,0.000,83.750,0.000,2071.250,0.000,236.500,0.000,22.000,0.000,0.000,0.000,472.000,0.000,100.000,0.000,1649.000,0.000
2023-03-05 13:00:00+01:00,284.000,0.000,1187.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,97.750,2003.500,0.000,151.500,0.000,22.000,0.000,0.000,0.000,461.000,0.000,100.000,0.000,1711.000,0.000
2023-03-05 14:00:00+01:00,284.000,0.000,1150.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,9.000,27.500,1981.250,0.000,247.250,0.000,22.000,0.000,0.000,0.000,395.000,0.000,100.000,0.000,1383.000,0.000
2023-03-05 15:00:00+01:00,282.000,0.000,1277.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,391.500,0.000,1981.000,0.000,326.000,0.000,22.000,0.000,0.000,0.000,275.000,0.000,100.000,0.000,1183.000,0.000
2023-03-05 16:00:00+01:00,280.000,0.000,1420.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,748.500,0.000,2134.750,0.000,318.000,0.000,22.000,0.000,0.000,0.000,138.000,0.000,100.000,0.000,848.000,0.000
2023-03-05 17:00:00+01:00,280.000,0.000,1523.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1420.500,0.000,2284.500,0.000,418.250,0.000,22.000,0.000,0.000,0.000,33.000,0.000,100.000,0.000,608.000,0.000
2023-03-05 18:00:00+01:00,280.000,0.000,1403.750,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2628.750,0.000,2326.000,0.000,776.500,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,566.000,0.000
2023-03-05 19:00:00+01:00,280.000,0.000,1414.750,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1959.500,0.000,2354.250,0.000,503.750,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,522.000,0.000
2023-03-05 20:00:00+01:00,280.000,0.000,1544.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1962.000,0.000,2290.500,0.000,674.500,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,483.000,0.000
2023-03-05 21:00:00+01:00,280.000,0.000,1782.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1348.250,0.000,2262.250,0.000,669.250,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,420.000,0.000
2023-03-05 22:00:00+01:00,280.000,0.000,1807.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,493.500,0.000,2153.500,0.000,429.000,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,462.000,0.000
2023-03-05 23:00:00+01:00,283.000,0.000,1808.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,388.000,0.000,2064.250,0.000,155.000,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,444.000,0.000
2023-03-06 00:00:00+01:00,284.000,0.000,1643.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,404.250,0.000,1976.750,0.000,97.250,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,388.000,0.000
2023-03-06 01:00:00+01:00,284.000,0.000,1624.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,195.000,0.000,1942.250,0.000,51.500,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,485.000,0.000
2023-03-06 02:00:00+01:00,284.000,0.000,1579.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,60.750,0.500,1897.500,0.000,44.500,0.000,22.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,590.000,0.000
