,Biomass,Fossil Brown coal/Lignite,Fossil Coal-derived gas,Fossil Gas,Fossil Hard coal,Fossil Oil,Geothermal,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Other,Other renewable,Solar,Solar,Waste,Wind Offshore,Wind Onshore,Wind Onshore
,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Consumption
timestamp_cec,,,,,,,,,,,,,,,,,,,,
2023-05-25 14:00:00+02:00,3928.500,5066.500,529.250,3157.000,1989.000,288.000,22.000,119.500,4685.250,1949.250,113.750,,160.500,105.500,34551.750,0.000,857.500,2530.250,6227.250,0.000
2023-05-25 15:00:00+02:00,3949.000,5076.500,526.500,3127.750,2025.250,285.500,21.250,1.500,4342.750,1967.000,57.500,,161.000,105.000,32696.000,0.000,852.500,2736.000,6612.750,0.000
2023-05-25 16:00:00+02:00,4017.500,4758.250,540.000,3049.000,1958.250,286.250,20.000,28.750,3483.750,1995.500,123.250,,165.000,105.500,28135.000,0.000,844.750,3062.250,6982.000,0.000
2023-05-25 17:00:00+02:00,4117.250,5507.500,574.250,3593.000,1953.500,288.250,20.000,420.750,1603.500,1980.250,231.500,,178.500,111.750,21452.500,0.000,854.750,3268.750,7761.500,0.000
2023-05-25 18:00:00+02:00,4324.250,7645.000,566.250,4730.000,1998.000,276.000,17.500,607.250,1197.750,1965.750,185.250,,176.250,111.500,12776.500,0.000,851.250,3717.500,8386.500,0.000
2023-05-25 19:00:00+02:00,4451.500,8334.750,530.000,6103.750,2137.250,272.000,19.000,2408.500,132.250,1963.750,208.500,,188.500,116.250,5123.250,0.000,852.250,4123.500,9262.000,0.000
2023-05-25 20:00:00+02:00,4484.000,8477.750,491.750,6909.750,2034.500,274.500,20.250,3879.000,20.000,1962.500,132.500,,200.750,122.000,1305.250,0.000,850.500,4135.500,9546.000,0.000
2023-05-25 21:00:00+02:00,4446.000,8430.750,500.500,7089.750,1968.000,275.750,21.000,3418.000,59.250,1969.750,324.500,,204.000,124.500,51.250,0.000,854.250,3968.750,11227.250,0.000
2023-05-25 22:00:00+02:00,4322.500,8203.500,517.500,7012.250,1714.500,274.000,21.750,1380.750,185.750,1967.500,165.500,,191.500,117.750,3.000,0.000,857.500,3820.750,12427.250,0.000
2023-05-25 23:00:00+02:00,4168.500,7173.250,517.250,5803.500,1458.250,274.250,22.000,801.500,413.500,1961.250,110.750,,175.500,110.000,3.000,0.000,862.500,3935.500,12539.500,0.000
2023-05-26 00:00:00+02:00,4019.500,6210.250,549.750,5399.500,1309.750,273.500,22.750,155.750,868.250,1967.250,159.000,,174.000,111.000,3.000,0.000,880.500,3857.250,12104.750,0.000
2023-05-26 01:00:00+02:00,3960.250,5467.000,509.750,5015.000,1294.000,275.000,23.000,102.500,1352.000,1965.750,221.250,,171.000,109.000,3.000,0.000,876.750,3655.250,11393.750,0.000
2023-05-26 02:00:00+02:00,3952.250,5151.000,504.500,4941.000,1259.000,273.250,23.000,104.500,1486.750,1968.750,239.000,,164.000,104.750,3.250,0.000,873.000,3252.250,10719.250,0.000
2023-05-26 03:00:00+02:00,3945.000,4835.750,502.250,4928.000,1277.750,274.750,23.000,155.000,901.500,1970.000,253.000,,163.000,104.000,3.000,0.000,873.000,3156.000,10358.750,0.000
2023-05-26 04:00:00+02:00,4003.500,5010.250,487.750,5097.250,1297.750,275.000,23.000,381.750,678.000,1963.750,221.500,,176.000,110.750,5.500,0.000,872.750,3159.750,10015.250,0.000
2023-05-26 05:00:00+02:00,4090.500,5489.500,498.250,5566.250,1318.750,275.250,23.750,690.000,397.000,1954.250,131.750,,187.750,116.250,312.500,0.000,869.500,2792.750,10192.250,0.000
2023-05-26 06:00:00+02:00,4313.500,6004.500,477.750,5868.250,1387.750,276.250,23.250,2432.500,46.250,1947.250,304.000,,189.250,107.000,2752.000,0.000,851.000,2375.000,9481.000,0.000
2023-05-26 07:00:00+02:00,4438.750,6027.500,486.750,5972.250,1449.250,275.500,23.000,3707.750,4.250,1955.500,680.000,,203.500,110.250,8863.250,0.000,847.000,2062.250,6835.750,0.000
2023-05-26 08:00:00+02:00,4371.500,5448.500,534.000,6057.250,1591.250,270.500,21.750,2683.000,234.750,1974.000,337.250,,200.000,113.750,17182.000,0.000,841.000,1906.000,6099.000,0.000
2023-05-26 09:00:00+02:00,4224.750,4348.500,575.500,4284.250,1856.500,273.250,22.250,780.500,626.250,1996.250,322.750,,162.750,98.250,25657.750,0.000,836.500,1767.750,6061.000,0.000
2023-05-26 10:00:00+02:00,4128.750,3910.250,605.000,3312.500,1915.500,272.250,21.500,704.500,1869.250,2022.750,225.000,,159.250,93.250,32707.750,0.000,866.000,1835.000,5909.500,0.000
2023-05-26 11:00:00+02:00,4098.000,3913.500,581.500,3173.500,1880.750,309.750,22.000,47.750,3690.500,2042.000,236.250,,160.250,99.750,37225.000,0.000,884.750,1932.000,6515.750,0.000
2023-05-26 12:00:00+02:00,4031.750,3910.750,552.250,2800.750,1846.500,374.750,21.000,9.250,4590.000,2059.750,104.500,,161.000,101.500,38905.750,0.000,890.250,1939.000,7210.500,0.000
2023-05-26 13:00:00+02:00,4059.750,3899.500,569.750,2523.250,1785.500,381.000,20.000,0.250,5891.250,2067.750,112.250,,161.000,101.000,38430.750,0.000,885.000,1836.750,7732.500,0.000
2023-05-26 14:00:00+02:00,4107.250,3873.750,567.250,2491.250,1567.500,398.750,20.000,3.750,5804.500,2068.750,188.000,,161.000,101.750,36944.500,0.000,891.500,1565.750,8153.000,0.000
2023-05-26 15:00:00+02:00,4114.750,3815.250,572.250,2424.000,1420.750,412.000,20.000,2.750,5547.250,2054.500,230.750,,161.000,102.250,33974.750,0.000,888.750,1672.500,9084.250,0.000
2023-05-26 16:00:00+02:00,4174.000,3497.750,586.000,2467.750,1403.000,404.500,20.000,96.000,4990.500,2024.750,383.500,,161.000,105.250,28856.000,0.000,892.500,1871.250,9826.500,0.000
2023-05-26 17:00:00+02:00,4264.250,3725.250,551.500,2913.250,1420.750,400.500,20.000,208.500,2001.000,2020.250,203.250,,161.000,106.500,21384.500,0.000,888.750,2025.000,10180.250,0.000
2023-05-26 18:00:00+02:00,4451.750,4431.250,596.750,5018.250,1493.500,400.000,20.750,1249.000,710.250,2005.750,218.500,,170.000,110.750,12583.250,0.000,884.000,2066.250,10341.500,0.000
2023-05-26 19:00:00+02:00,4604.250,4971.000,609.750,6224.000,1739.250,405.500,21.000,3961.500,49.750,1991.000,277.500,,174.000,112.750,5226.000,0.000,891.250,1938.250,10406.000,0.000
2023-05-26 20:00:00+02:00,4608.250,5186.750,636.000,6536.500,1986.250,406.750,21.750,4934.500,44.250,1978.500,227.000,,174.000,113.000,1317.750,0.000,889.500,1905.250,9894.250,0.000
2023-05-26 21:00:00+02:00,4547.500,5122.500,615.250,6673.500,1949.500,406.500,23.500,5327.250,23.500,1982.500,333.000,,193.250,121.750,42.500,0.000,881.250,1688.750,11314.500,0.000
2023-05-26 22:00:00+02:00,4436.750,4781.500,617.250,6686.250,1757.250,406.750,24.750,4219.750,276.000,1986.750,203.750,,199.000,124.000,3.000,0.000,884.250,1612.500,12547.500,0.000
2023-05-26 23:00:00+02:00,4334.750,4486.750,619.500,6499.500,1476.500,406.000,24.750,2104.000,454.000,1994.750,219.250,,182.250,116.250,3.000,0.000,887.250,1426.250,12769.000,0.000
2023-05-27 00:00:00+02:00,4250.750,4312.750,630.250,5669.750,1298.500,404.000,25.000,613.750,324.000,2010.750,224.000,,166.500,110.750,3.000,0.000,894.500,1332.500,11892.500,0.000
2023-05-27 01:00:00+02:00,4191.250,3824.000,620.250,4921.750,1209.250,405.500,25.000,440.250,374.000,2009.000,231.500,,164.000,107.000,3.000,0.000,897.500,1261.750,10962.500,0.000
2023-05-27 02:00:00+02:00,4175.250,3675.750,614.000,5059.000,1184.250,405.500,25.000,261.500,459.750,2007.000,205.250,,163.000,106.000,3.000,0.000,886.250,1049.750,9910.750,0.000
2023-05-27 03:00:00+02:00,4175.000,3702.250,610.250,4797.000,1181.500,405.000,26.000,537.500,560.250,1999.000,226.500,,174.500,111.500,3.250,0.000,887.750,821.500,9190.750,0.000
2023-05-27 04:00:00+02:00,4225.250,3936.000,619.750,4558.500,1171.500,407.500,26.250,1126.500,384.250,1999.750,209.000,,182.750,116.500,6.500,0.000,891.000,607.750,8462.500,0.000
2023-05-27 05:00:00+02:00,4291.000,3941.500,630.750,4555.500,1191.500,408.500,27.000,1428.500,289.750,2000.750,108.000,,177.750,113.750,336.250,0.000,895.250,380.500,7502.500,0.000
2023-05-27 06:00:00+02:00,4402.000,3808.750,624.000,4706.000,1217.000,408.500,26.500,876.750,268.250,2004.500,108.500,,180.000,114.750,3045.500,0.000,881.750,194.250,6571.750,0.000
2023-05-27 07:00:00+02:00,4408.750,3736.750,632.000,4388.000,1269.500,409.500,25.500,1055.000,499.750,2023.000,135.000,,183.000,115.750,9552.500,0.000,879.500,48.250,4766.500,0.000
2023-05-27 08:00:00+02:00,4389.500,3658.000,600.250,3549.500,1297.500,410.000,24.500,1312.250,458.000,2045.500,230.000,,179.500,114.500,18587.000,0.000,875.500,25.250,2597.750,0.000
2023-05-27 09:00:00+02:00,4334.250,3646.500,598.250,2612.500,1343.000,408.500,23.000,733.750,1691.250,2060.750,136.000,,164.500,107.250,27541.000,0.000,881.000,47.250,1792.000,0.000
2023-05-27 10:00:00+02:00,4248.000,3640.250,635.750,2262.250,1349.750,408.250,22.500,138.000,2825.750,2071.250,120.000,,164.000,105.750,34191.500,0.000,900.750,54.750,1507.000,0.000
2023-05-27 11:00:00+02:00,4188.750,3617.000,626.500,2241.250,1324.250,408.500,22.250,34.000,4740.000,2073.500,115.750,,164.000,104.500,38735.000,0.000,901.250,29.000,1595.250,0.000
2023-05-27 12:00:00+02:00,4122.750,3636.000,607.250,2176.750,1287.750,407.750,19.750,23.000,5613.750,2079.000,143.000,,164.000,102.750,40977.000,0.000,900.750,1.000,1792.500,0.000
2023-05-27 13:00:00+02:00,4092.250,3635.750,601.500,2150.250,1270.500,408.500,19.000,25.500,5689.250,2022.250,116.250,,164.000,102.250,40993.000,0.000,893.750,2.000,1777.500,0.000
2023-05-27 14:00:00+02:00,4078.500,3640.000,621.750,2184.750,1263.750,409.500,19.000,43.000,5653.250,1994.500,185.750,,164.000,102.000,39146.500,0.000,897.500,8.250,1893.750,0.000
2023-05-27 15:00:00+02:00,4105.500,3658.750,581.750,2115.000,1263.000,413.000,19.000,90.750,5360.000,1980.250,143.000,,164.250,102.500,36036.250,0.000,905.250,24.500,2141.500,0.000
2023-05-27 16:00:00+02:00,4169.500,3607.500,585.000,2139.000,1278.250,411.500,19.000,97.000,4729.250,2009.750,160.250,,164.000,102.000,30323.500,0.000,901.250,40.750,2291.500,0.000
2023-05-27 17:00:00+02:00,4262.250,3681.000,607.000,2576.750,1292.500,412.000,19.000,251.250,2454.000,2022.000,297.000,,164.500,101.500,22213.500,0.000,900.750,40.250,2396.500,0.000
2023-05-27 18:00:00+02:00,4440.500,3880.750,632.000,4812.000,1358.500,414.000,19.000,1237.500,518.000,2000.000,247.250,,178.500,107.750,12934.500,0.000,899.750,39.000,2581.250,0.000
2023-05-27 19:00:00+02:00,4546.750,4401.750,584.000,5840.500,1555.500,417.250,20.500,4049.250,78.500,1984.750,322.250,,193.250,115.750,5260.000,0.000,900.250,51.000,2696.250,0.000
2023-05-27 20:00:00+02:00,4590.000,5009.750,557.500,5950.000,1835.250,423.000,22.500,6159.500,4.500,1976.000,366.500,,198.000,118.750,1362.250,0.000,899.000,52.500,3109.500,0.000
2023-05-27 21:00:00+02:00,4559.250,5081.750,501.250,5886.000,1846.250,425.000,23.500,5430.500,4.500,1976.000,232.500,,198.000,119.250,52.500,0.000,899.500,68.750,4505.000,0.000
2023-05-27 22:00:00+02:00,4480.000,4847.000,482.500,5928.250,1869.500,424.500,24.750,4917.750,83.750,1980.000,254.750,,203.750,123.750,3.250,0.000,897.000,85.500,5736.500,0.000
2023-05-27 23:00:00+02:00,4361.250,4323.750,482.000,5826.500,1818.750,426.750,25.500,3230.250,277.250,1982.750,210.750,,192.000,119.250,3.000,0.000,894.750,130.750,6584.000,0.000
2023-05-28 00:00:00+02:00,4242.250,4219.250,517.250,5099.500,1833.000,427.750,26.500,1384.500,334.000,1989.750,148.500,,163.500,104.500,3.000,0.000,892.000,161.750,6629.500,0.000
2023-05-28 01:00:00+02:00,4176.750,4106.750,476.250,4194.500,1837.000,425.000,27.000,746.000,301.000,1995.000,188.250,,160.000,103.250,3.000,0.000,899.000,184.000,6161.250,0.000
2023-05-28 02:00:00+02:00,4151.000,4015.500,481.750,3407.000,1763.250,425.000,28.000,995.250,229.750,1993.500,222.750,,162.500,105.000,3.000,0.000,898.500,163.000,5238.750,0.000
2023-05-28 03:00:00+02:00,4123.250,3946.750,458.000,2607.750,1752.500,425.000,28.000,1763.250,264.000,1983.750,155.750,,163.000,106.000,3.000,0.000,891.750,164.500,4282.250,0.000
2023-05-28 04:00:00+02:00,4162.500,3948.750,462.500,2574.750,1749.250,426.000,28.500,1005.500,148.500,1976.250,216.250,,163.000,105.000,6.250,0.000,889.250,132.250,3446.250,0.000
2023-05-28 05:00:00+02:00,4217.000,3860.000,461.000,2505.250,1750.500,427.000,27.000,445.250,280.250,1982.750,236.250,,163.000,104.750,368.500,0.000,886.750,129.750,2874.250,0.000
2023-05-28 06:00:00+02:00,4268.000,3877.000,477.500,2145.000,1786.000,427.000,23.750,390.250,667.750,1993.750,219.000,,163.000,97.000,3157.250,0.000,890.250,93.750,2546.750,0.000
2023-05-28 07:00:00+02:00,4265.500,3742.000,521.250,2115.750,1751.500,426.750,26.250,467.000,1353.250,1997.250,201.000,,163.000,96.750,9656.500,0.000,885.750,129.250,1971.000,0.000
2023-05-28 08:00:00+02:00,4246.500,3692.750,519.250,1955.750,1765.000,425.750,25.000,397.250,1783.250,2009.750,141.250,,162.000,96.000,18519.500,0.000,887.000,130.250,1121.750,0.000
2023-05-28 09:00:00+02:00,4210.000,3690.500,547.750,2034.000,1676.000,425.000,23.750,337.500,2323.500,2026.500,205.250,,174.500,101.250,27391.000,0.000,894.000,120.750,686.750,0.000
2023-05-28 10:00:00+02:00,4146.250,3404.000,583.000,1939.250,1637.250,425.000,22.500,65.250,4841.750,2045.750,77.000,,158.000,94.500,33723.250,0.000,890.750,126.750,833.750,0.000
2023-05-28 11:00:00+02:00,4096.000,3381.250,619.750,1952.000,1624.500,425.000,21.500,17.750,5582.500,2011.250,89.000,,157.000,93.000,37080.250,0.000,893.000,289.250,1213.500,0.000
2023-05-28 12:00:00+02:00,4042.000,3169.500,619.250,1955.250,1625.750,425.000,21.000,54.250,5636.750,1520.250,96.750,,157.000,93.000,38296.000,0.000,880.500,359.250,1207.250,0.000
2023-05-28 13:00:00+02:00,3929.750,3169.000,626.250,1969.750,1623.500,425.000,20.250,7.750,6329.750,1451.000,90.250,,167.750,97.500,37955.500,0.000,874.000,302.000,1264.750,0.000
2023-05-28 14:00:00+02:00,3922.250,3157.750,604.500,1923.250,1624.000,425.000,20.250,60.750,6163.500,1449.000,109.000,,157.250,91.500,35900.750,0.000,882.750,418.250,1485.500,0.000
2023-05-28 15:00:00+02:00,3852.250,3164.250,588.250,1887.500,1633.000,425.000,20.000,41.750,5518.000,1429.250,106.750,,157.000,91.750,32774.000,0.000,884.000,759.750,2050.250,0.000
2023-05-28 16:00:00+02:00,4047.750,3301.750,587.000,1922.250,1643.500,424.500,20.000,59.750,4844.750,1891.000,116.250,,157.000,92.000,28849.250,0.000,888.500,1238.750,4162.500,0.000
2023-05-28 17:00:00+02:00,4114.000,3469.750,597.500,1974.000,1677.750,425.000,20.000,154.250,2397.250,1998.500,173.500,,160.250,93.500,21631.250,0.000,892.750,1268.500,5968.500,0.000
2023-05-28 18:00:00+02:00,4276.500,3451.750,613.250,2087.750,1909.250,424.750,20.000,1050.500,808.500,1984.000,208.750,,161.000,98.750,12839.500,0.000,895.000,2243.250,8146.500,0.000
2023-05-28 19:00:00+02:00,4386.000,3576.750,609.750,2168.750,2187.250,424.250,20.750,2626.000,341.250,1961.250,254.750,,159.000,101.750,5330.250,0.000,892.500,2891.500,9312.750,0.000
2023-05-28 20:00:00+02:00,4462.000,3585.250,622.750,2180.000,2217.500,422.500,22.000,5015.250,16.250,1940.750,168.000,,157.000,101.000,1425.750,0.000,884.750,2739.250,10484.000,0.000
2023-05-28 21:00:00+02:00,4418.750,3658.750,620.000,2254.750,2340.250,423.000,24.000,5167.250,93.000,1943.500,195.000,,157.250,99.750,54.250,0.000,890.250,2946.500,12520.250,0.000
2023-05-28 22:00:00+02:00,4266.250,3614.500,636.500,2282.250,2392.000,423.250,25.250,4037.750,135.000,1922.000,166.500,,160.500,101.000,3.000,0.000,895.750,3155.750,13359.500,0.000
2023-05-28 23:00:00+02:00,4081.750,3615.250,644.750,2244.500,2056.750,424.750,26.000,2330.250,97.250,1876.500,166.250,,156.000,99.000,3.250,0.000,888.750,2911.750,13235.750,0.000
2023-05-29 00:00:00+02:00,3981.500,3587.250,606.250,2167.250,1735.750,424.750,27.000,552.500,612.000,1854.250,121.500,,157.000,97.500,3.000,0.000,883.000,2806.000,12581.750,0.000
2023-05-29 01:00:00+02:00,3928.000,3555.250,610.250,2103.250,1630.500,424.750,27.000,490.250,937.750,1878.500,108.750,,157.000,97.750,3.000,0.000,885.000,3043.500,11524.250,0.000
2023-05-29 02:00:00+02:00,3930.750,3555.250,601.750,2148.250,1244.250,424.250,27.750,349.250,1228.750,1949.750,173.750,,157.000,96.500,3.000,0.000,896.500,2937.000,10488.500,0.000
2023-05-29 03:00:00+02:00,4057.750,3560.000,517.500,1985.000,1265.250,425.000,28.000,517.250,843.500,1954.000,104.000,,157.000,96.500,3.000,0.000,887.500,2847.500,9992.000,0.000
2023-05-29 04:00:00+02:00,4107.250,3561.750,526.000,2034.750,1279.750,425.000,28.000,916.500,690.250,1950.000,64.500,,157.000,97.000,5.000,0.000,877.500,2656.500,9491.750,0.000
2023-05-29 05:00:00+02:00,4207.500,3558.750,583.250,2095.000,1267.500,425.000,29.000,1020.250,525.000,1957.250,94.750,,157.000,97.500,392.750,0.000,879.500,2466.750,9295.750,0.000
2023-05-29 06:00:00+02:00,4302.250,3481.500,631.250,2180.000,1330.750,425.000,28.250,1387.750,207.250,1942.000,129.250,,157.000,98.000,3158.000,0.000,872.500,2272.000,8403.500,0.000
2023-05-29 07:00:00+02:00,4317.000,3455.750,611.250,2106.750,1583.250,425.250,27.000,1174.750,435.750,1947.000,120.250,,157.000,97.500,9634.750,0.000,875.250,2401.250,6138.500,0.000
2023-05-29 08:00:00+02:00,4261.750,3462.500,623.250,2035.000,1812.000,425.250,25.000,833.000,1479.750,1972.250,96.000,,156.750,95.000,18524.000,0.000,878.500,2558.250,4442.750,0.000
2023-05-29 09:00:00+02:00,4222.000,3450.250,597.750,1940.250,1726.000,425.000,23.000,466.000,2367.250,1992.750,79.000,,157.000,95.000,27029.000,0.000,880.500,2362.750,3605.250,0.000
2023-05-29 10:00:00+02:00,4137.500,3450.750,581.750,1922.500,1691.750,425.500,21.250,188.500,3006.500,1991.250,84.000,,156.250,95.250,33157.500,0.000,878.750,1578.500,3726.750,0.000
2023-05-29 11:00:00+02:00,4090.250,3424.250,610.500,1937.500,1684.250,425.000,18.750,166.000,4503.500,1922.250,109.500,,157.000,95.000,36580.250,0.000,875.750,1449.500,3732.250,0.000
2023-05-29 12:00:00+02:00,4035.250,3176.250,600.000,1914.750,1464.750,424.750,18.000,84.500,5078.500,1510.500,137.750,,156.500,95.000,38112.750,0.000,864.750,1129.250,3572.250,0.000
2023-05-29 13:00:00+02:00,4005.750,3178.000,616.750,1935.250,1290.500,423.500,17.750,93.750,5846.750,1478.000,126.750,,157.000,94.000,37931.250,0.000,870.750,856.750,3854.250,0.000
2023-05-29 14:00:00+02:00,3974.750,3166.250,626.250,1941.500,1273.000,411.750,17.000,5.500,6043.250,1457.250,122.750,,157.000,94.250,35656.250,0.000,862.250,698.750,3942.000,0.000
2023-05-29 15:00:00+02:00,3989.250,3169.500,636.250,1943.250,1266.500,381.750,17.000,0.500,5499.250,1443.000,78.250,,157.000,94.000,32329.750,0.000,860.000,1244.500,4542.500,0.000
2023-05-29 16:00:00+02:00,4011.250,3174.500,611.750,1924.500,1282.500,384.000,16.250,6.000,5127.500,1552.500,96.750,,157.750,90.250,28234.250,0.000,878.250,2407.000,7158.750,0.000
2023-05-29 17:00:00+02:00,4065.250,3390.750,575.250,1983.500,1326.000,384.000,17.000,95.250,4256.250,1897.250,173.250,,176.250,98.500,21514.000,0.000,873.250,2648.750,9573.250,0.000
2023-05-29 18:00:00+02:00,4186.250,3441.500,598.250,2212.750,1375.000,388.000,14.250,312.250,2275.750,1912.000,189.250,,177.000,99.000,13034.500,0.000,852.750,4181.750,12424.750,0.000
2023-05-29 19:00:00+02:00,4342.000,3643.250,589.250,3160.000,1350.250,392.250,15.000,643.750,587.750,1901.250,202.750,,194.250,107.500,5533.750,0.000,809.750,4258.500,13592.500,0.000
2023-05-29 20:00:00+02:00,4430.750,3861.000,618.750,3557.750,1323.000,393.000,15.500,1353.000,190.500,1894.750,285.000,,192.250,107.000,1501.750,0.000,600.750,4219.500,13489.250,0.000
2023-05-29 21:00:00+02:00,4434.250,4030.000,595.000,3881.750,1422.500,387.250,16.750,1270.000,294.000,1894.750,280.750,,191.500,107.000,72.750,0.000,604.000,4298.750,14586.250,0.000
2023-05-29 22:00:00+02:00,4359.750,3946.750,623.250,3600.750,1466.000,386.000,17.750,1695.000,222.250,1883.250,293.250,,170.000,97.000,3.250,0.000,610.750,4508.000,14838.000,0.000
2023-05-29 23:00:00+02:00,4231.000,3713.000,654.250,3637.250,1368.250,386.500,18.250,863.000,472.000,1872.000,224.250,,168.000,96.000,3.000,0.000,612.000,4646.000,14459.250,0.000
2023-05-30 00:00:00+02:00,4077.500,3735.250,665.250,3603.000,1313.750,386.750,21.000,625.250,723.250,1876.000,96.250,,165.000,95.000,3.000,0.000,608.500,4277.500,13400.250,0.000
2023-05-30 01:00:00+02:00,4036.250,3523.500,660.500,3889.250,1288.500,386.000,21.500,759.250,732.250,1876.000,158.500,,163.000,94.250,3.000,0.000,609.750,3890.250,11684.250,0.000
2023-05-30 02:00:00+02:00,4029.000,3484.250,593.250,3502.000,1263.750,386.750,22.000,600.000,1484.250,1888.000,76.500,,162.000,93.250,3.000,0.000,606.000,3723.500,10299.000,0.000
2023-05-30 03:00:00+02:00,4034.750,3490.000,541.250,3928.500,1272.500,385.000,22.000,578.750,1198.500,1889.250,203.000,,162.000,93.500,3.000,0.000,597.750,3633.250,9315.250,0.000
2023-05-30 04:00:00+02:00,4080.500,3678.250,537.250,4830.500,1275.000,389.250,22.000,433.250,710.750,1905.750,197.000,,165.000,96.000,5.500,0.000,594.250,3635.000,8868.250,0.000
2023-05-30 05:00:00+02:00,4169.750,4087.500,545.500,5707.500,1289.250,392.500,22.000,360.000,607.000,1925.500,208.500,,165.250,95.500,395.500,0.000,597.000,2936.500,8516.000,0.000
2023-05-30 06:00:00+02:00,4366.000,5010.750,575.250,6583.750,1362.000,392.750,22.000,2352.750,86.500,1937.750,345.750,,182.250,103.500,2961.750,0.000,582.500,2270.250,7687.250,0.000
2023-05-30 07:00:00+02:00,4507.500,5275.500,596.250,6989.000,1173.750,392.000,21.750,5115.750,9.000,1963.000,483.500,,197.750,110.250,8320.000,0.000,580.000,1915.250,5592.500,0.000
2023-05-30 08:00:00+02:00,4506.500,5181.750,582.250,7022.250,1196.250,394.500,21.000,4435.500,13.750,1962.750,294.250,,203.750,109.250,15965.750,0.000,546.250,1641.000,3632.500,0.000
2023-05-30 09:00:00+02:00,4372.000,4707.500,582.500,6405.250,1114.750,401.000,20.000,1746.500,262.500,1943.000,290.250,,197.250,104.000,24211.500,0.000,529.250,1283.000,2835.000,0.000
2023-05-30 10:00:00+02:00,4162.500,3978.500,584.500,4800.500,1095.500,399.500,19.000,821.250,804.250,1890.250,227.250,,167.500,91.750,30935.000,0.000,541.750,1240.250,2676.000,0.000
2023-05-30 11:00:00+02:00,4087.500,3759.750,573.500,3687.750,1151.500,403.500,18.000,715.000,944.500,1880.250,224.250,,162.000,89.250,35517.500,0.000,543.000,1052.000,3114.250,0.000
2023-05-30 12:00:00+02:00,4030.250,3765.000,576.250,3144.500,1296.750,403.500,17.500,196.750,2843.500,1891.750,77.250,,162.000,91.750,37030.500,0.000,546.250,790.250,3517.000,0.000
2023-05-30 13:00:00+02:00,4019.750,3754.500,587.000,3034.000,1302.500,402.000,17.000,301.000,2416.500,1889.000,136.750,,162.000,91.250,36631.500,0.000,546.000,641.500,3856.750,0.000
2023-05-30 14:00:00+02:00,4013.750,3746.750,601.250,3063.750,1429.250,402.000,16.750,400.000,3186.500,1888.000,216.750,,162.000,93.750,35187.250,0.000,545.750,420.250,4279.250,0.000
2023-05-30 15:00:00+02:00,4033.500,3719.250,600.000,3322.750,1488.750,396.750,16.500,358.750,2828.000,1901.000,171.000,,162.000,100.250,32065.500,0.000,553.000,396.250,4684.000,0.000
2023-05-30 16:00:00+02:00,4083.750,3923.500,600.000,3979.000,1571.750,387.500,17.000,654.750,2309.500,1941.000,219.750,,162.000,102.000,27263.750,0.000,557.000,360.500,5167.750,0.000
2023-05-30 17:00:00+02:00,4184.250,4321.500,605.750,5222.000,1782.000,388.750,17.000,823.250,1127.500,1933.250,198.500,,163.500,106.250,20844.250,0.000,556.000,240.750,5783.750,0.000
2023-05-30 18:00:00+02:00,4409.500,5516.750,599.250,8099.750,2229.250,388.000,18.000,2009.000,243.000,1936.000,382.750,,164.000,105.000,12724.750,0.000,556.000,223.000,6399.750,0.000
2023-05-30 19:00:00+02:00,4516.000,5861.500,603.000,9548.000,2474.250,388.500,18.000,4174.500,7.000,1925.250,427.750,,164.000,105.500,5431.500,0.000,560.000,196.500,6967.250,0.000
2023-05-30 20:00:00+02:00,4541.250,5921.500,613.750,9701.250,2508.500,388.500,18.250,5514.000,2.000,1914.250,447.250,,162.250,104.250,1422.500,0.000,558.000,182.500,7359.500,0.000
2023-05-30 21:00:00+02:00,4504.500,5966.750,633.750,9903.750,2338.250,388.000,19.000,4671.250,3.250,1917.500,396.000,,162.000,105.750,58.750,0.000,559.500,231.750,9333.500,0.000
2023-05-30 22:00:00+02:00,4337.500,5666.750,625.500,9089.750,1750.500,388.250,20.000,2827.250,263.750,1924.000,263.250,,162.000,105.000,3.000,0.000,558.750,298.250,11715.000,0.000
2023-05-30 23:00:00+02:00,4212.000,5484.000,618.250,7461.250,1229.500,388.000,20.500,1454.750,566.000,1924.250,260.500,,162.000,105.250,3.000,0.000,565.250,354.750,12737.500,0.000
2023-05-31 00:00:00+02:00,4093.750,5252.750,633.000,6635.250,1086.000,388.000,21.000,343.000,477.500,1945.250,177.750,,159.000,106.000,3.000,0.000,559.250,281.500,12763.000,0.000
2023-05-31 01:00:00+02:00,4035.500,4954.500,625.750,6560.250,1007.750,388.000,21.000,277.250,559.500,1944.500,179.500,,162.750,106.500,3.000,0.000,550.000,319.000,11947.000,0.000
2023-05-31 02:00:00+02:00,4014.500,4816.000,626.750,6425.500,998.750,388.250,21.000,167.250,726.750,1945.500,162.000,,164.000,107.000,3.000,0.000,549.000,421.000,10738.500,0.000
