timestamp_cec,Biomass,Fossil Brown coal/Lignite,Fossil Coal-derived gas,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Solar,Wind Onshore
2023-08-09 09:00:00+02:00,276.000,3230.000,68.000,1526.000,5775.000,261.000,55.000,189.000,40.000,5259.000,1419.000
2023-08-09 10:00:00+02:00,275.000,3296.000,66.000,1527.000,5128.000,253.000,0.000,182.000,40.000,5712.000,1678.000
2023-08-09 11:00:00+02:00,279.000,3377.000,62.000,1552.000,5298.000,246.000,0.000,180.000,40.000,5633.000,1887.000
2023-08-09 12:00:00+02:00,279.000,3348.000,59.000,1659.000,5677.000,246.000,0.000,180.000,40.000,5343.000,1973.000
2023-08-09 13:00:00+02:00,277.000,3295.000,59.000,1631.000,6108.000,246.000,119.000,180.000,40.000,5018.000,2045.000
2023-08-09 14:00:00+02:00,276.000,3338.000,58.000,1557.000,6005.000,247.000,11.000,159.000,40.000,4687.000,1902.000
2023-08-09 15:00:00+02:00,275.000,3592.000,59.000,1558.000,6022.000,247.000,0.000,147.000,40.000,4298.000,1675.000
2023-08-09 16:00:00+02:00,284.000,3740.000,58.000,1605.000,6298.000,248.000,0.000,156.000,40.000,3538.000,1523.000
2023-08-09 17:00:00+02:00,300.000,3958.000,56.000,1707.000,6596.000,247.000,17.000,162.000,40.000,2368.000,1264.000
2023-08-09 18:00:00+02:00,300.000,3954.000,56.000,1717.000,6658.000,247.000,530.000,165.000,40.000,1210.000,1204.000
2023-08-09 19:00:00+02:00,301.000,3921.000,55.000,1714.000,7046.000,246.000,917.000,182.000,40.000,409.000,1037.000
2023-08-09 20:00:00+02:00,302.000,3974.000,55.000,1707.000,7465.000,248.000,1187.000,185.000,40.000,64.000,852.000
2023-08-09 21:00:00+02:00,303.000,4055.000,51.000,1731.000,6774.000,254.000,905.000,170.000,40.000,0.000,883.000
2023-08-09 22:00:00+02:00,300.000,3915.000,50.000,1671.000,6326.000,254.000,234.000,164.000,40.000,0.000,1004.000
2023-08-09 23:00:00+02:00,274.000,4082.000,54.000,1426.000,5762.000,252.000,11.000,162.000,40.000,0.000,1137.000
2023-08-10 00:00:00+02:00,259.000,3587.000,55.000,1342.000,5539.000,251.000,100.000,177.000,40.000,0.000,1124.000
2023-08-10 01:00:00+02:00,258.000,3410.000,57.000,1274.000,5403.000,251.000,0.000,179.000,40.000,0.000,1106.000
2023-08-10 02:00:00+02:00,258.000,3335.000,58.000,1178.000,5517.000,250.000,0.000,197.000,40.000,0.000,1224.000
2023-08-10 03:00:00+02:00,255.000,3137.000,64.000,1065.000,5672.000,249.000,0.000,200.000,40.000,0.000,1353.000
2023-08-10 04:00:00+02:00,259.000,3008.000,65.000,1066.000,5889.000,249.000,0.000,196.000,40.000,0.000,1330.000
2023-08-10 05:00:00+02:00,264.000,3285.000,66.000,1085.000,5905.000,250.000,0.000,199.000,40.000,89.000,1232.000
2023-08-10 06:00:00+02:00,280.000,3713.000,65.000,1349.000,6486.000,250.000,0.000,209.000,40.000,661.000,1215.000
2023-08-10 07:00:00+02:00,302.000,3973.000,64.000,1531.000,7304.000,249.000,319.000,197.000,40.000,1881.000,907.000
2023-08-10 08:00:00+02:00,294.000,3846.000,65.000,1483.000,6534.000,246.000,118.000,184.000,40.000,3649.000,736.000
2023-08-10 09:00:00+02:00,278.000,3679.000,66.000,1362.000,6428.000,245.000,72.000,175.000,5.000,5210.000,869.000
2023-08-10 10:00:00+02:00,277.000,3383.000,66.000,1287.000,6040.000,243.000,3.000,164.000,0.000,6153.000,1179.000
2023-08-10 11:00:00+02:00,278.000,3279.000,68.000,1135.000,5969.000,243.000,0.000,157.000,0.000,6279.000,1563.000
2023-08-10 12:00:00+02:00,276.000,3243.000,67.000,1297.000,6041.000,244.000,0.000,157.000,0.000,6371.000,1748.000
2023-08-10 13:00:00+02:00,277.000,3197.000,69.000,1270.000,6115.000,242.000,0.000,157.000,0.000,5976.000,1711.000
2023-08-10 14:00:00+02:00,279.000,3380.000,69.000,1304.000,6082.000,249.000,0.000,155.000,0.000,5836.000,1226.000
2023-08-10 15:00:00+02:00,277.000,3464.000,68.000,1344.000,6375.000,250.000,0.000,154.000,0.000,5246.000,989.000
2023-08-10 16:00:00+02:00,276.000,3574.000,66.000,1390.000,6477.000,249.000,0.000,165.000,0.000,4459.000,782.000
2023-08-10 17:00:00+02:00,284.000,3879.000,63.000,1498.000,6724.000,246.000,59.000,181.000,35.000,3163.000,542.000
2023-08-10 18:00:00+02:00,301.000,4133.000,55.000,1495.000,7248.000,245.000,430.000,192.000,40.000,1606.000,304.000
2023-08-10 19:00:00+02:00,301.000,4378.000,52.000,1516.000,7993.000,246.000,873.000,193.000,40.000,555.000,160.000
2023-08-10 20:00:00+02:00,302.000,4398.000,51.000,1544.000,8162.000,246.000,1030.000,186.000,40.000,116.000,185.000
2023-08-10 21:00:00+02:00,301.000,4260.000,52.000,1560.000,7742.000,246.000,768.000,175.000,40.000,0.000,203.000
2023-08-10 22:00:00+02:00,299.000,4111.000,55.000,1535.000,6958.000,249.000,277.000,157.000,40.000,0.000,250.000
2023-08-10 23:00:00+02:00,276.000,4027.000,56.000,1463.000,6743.000,249.000,0.000,151.000,40.000,0.000,340.000
2023-08-11 00:00:00+02:00,260.000,3180.000,62.000,1386.000,6834.000,249.000,139.000,159.000,5.000,0.000,442.000
2023-08-11 01:00:00+02:00,257.000,3128.000,66.000,1332.000,6662.000,249.000,0.000,165.000,0.000,0.000,518.000
2023-08-11 02:00:00+02:00,255.000,2818.000,67.000,1159.000,6096.000,249.000,0.000,183.000,0.000,0.000,552.000
2023-08-11 03:00:00+02:00,258.000,2825.000,70.000,1167.000,6168.000,250.000,3.000,185.000,0.000,0.000,546.000
2023-08-11 04:00:00+02:00,257.000,2809.000,68.000,1132.000,6282.000,250.000,150.000,185.000,0.000,0.000,561.000
2023-08-11 05:00:00+02:00,269.000,3018.000,63.000,1188.000,6755.000,253.000,147.000,185.000,35.000,83.000,486.000
2023-08-11 06:00:00+02:00,289.000,3393.000,60.000,1336.000,7815.000,252.000,123.000,181.000,40.000,694.000,360.000
2023-08-11 07:00:00+02:00,300.000,3677.000,60.000,1382.000,7668.000,256.000,28.000,180.000,40.000,2320.000,196.000
2023-08-11 08:00:00+02:00,283.000,3446.000,59.000,1121.000,7204.000,263.000,10.000,180.000,40.000,4496.000,53.000
2023-08-11 09:00:00+02:00,278.000,2904.000,59.000,1068.000,6989.000,267.000,7.000,178.000,40.000,6434.000,44.000
2023-08-11 10:00:00+02:00,277.000,2267.000,61.000,1002.000,6203.000,260.000,0.000,180.000,5.000,7463.000,109.000
2023-08-11 11:00:00+02:00,277.000,2217.000,63.000,1025.000,6345.000,266.000,0.000,178.000,0.000,7452.000,179.000
2023-08-11 12:00:00+02:00,276.000,2270.000,61.000,1079.000,6814.000,264.000,0.000,173.000,0.000,7100.000,218.000
2023-08-11 13:00:00+02:00,278.000,2217.000,58.000,1132.000,7074.000,265.000,0.000,174.000,0.000,6965.000,217.000
2023-08-11 14:00:00+02:00,276.000,2612.000,56.000,1068.000,6948.000,266.000,0.000,174.000,0.000,6801.000,228.000
2023-08-11 15:00:00+02:00,277.000,2911.000,56.000,1002.000,6717.000,267.000,0.000,173.000,0.000,6410.000,235.000
2023-08-11 16:00:00+02:00,275.000,3217.000,53.000,1021.000,6375.000,268.000,0.000,185.000,35.000,5527.000,257.000
2023-08-11 17:00:00+02:00,285.000,3674.000,54.000,1175.000,7367.000,266.000,0.000,197.000,40.000,3870.000,237.000
2023-08-11 18:00:00+02:00,301.000,3962.000,53.000,1334.000,7951.000,264.000,205.000,200.000,40.000,1788.000,165.000
2023-08-11 19:00:00+02:00,300.000,4034.000,53.000,1456.000,8179.000,263.000,861.000,201.000,40.000,510.000,114.000
2023-08-11 20:00:00+02:00,299.000,4089.000,56.000,1470.000,8719.000,271.000,1128.000,201.000,40.000,103.000,143.000
2023-08-11 21:00:00+02:00,302.000,4068.000,55.000,1465.000,8092.000,272.000,1095.000,189.000,40.000,0.000,189.000
2023-08-11 22:00:00+02:00,303.000,4068.000,53.000,1461.000,7217.000,271.000,464.000,183.000,40.000,0.000,193.000
2023-08-11 23:00:00+02:00,276.000,3709.000,54.000,1397.000,6968.000,268.000,7.000,173.000,40.000,0.000,242.000
2023-08-12 00:00:00+02:00,228.000,3252.000,56.000,1309.000,6093.000,267.000,151.000,184.000,40.000,0.000,331.000
2023-08-12 01:00:00+02:00,220.000,3217.000,59.000,1267.000,5440.000,267.000,51.000,197.000,40.000,0.000,541.000
2023-08-12 02:00:00+02:00,222.000,3194.000,59.000,1283.000,5160.000,269.000,0.000,210.000,40.000,0.000,769.000
2023-08-12 03:00:00+02:00,221.000,3114.000,63.000,1107.000,5130.000,270.000,0.000,211.000,40.000,0.000,882.000
2023-08-12 04:00:00+02:00,222.000,3019.000,61.000,1041.000,5190.000,271.000,0.000,212.000,5.000,0.000,1041.000
2023-08-12 05:00:00+02:00,228.000,2969.000,56.000,1011.000,4955.000,273.000,0.000,212.000,0.000,100.000,1218.000
2023-08-12 06:00:00+02:00,233.000,3106.000,54.000,1031.000,4795.000,271.000,0.000,223.000,0.000,747.000,1321.000
2023-08-12 07:00:00+02:00,233.000,2865.000,57.000,973.000,4904.000,272.000,0.000,221.000,0.000,2396.000,1252.000
2023-08-12 08:00:00+02:00,234.000,2937.000,60.000,1058.000,4990.000,271.000,193.000,236.000,0.000,4623.000,720.000
2023-08-12 09:00:00+02:00,232.000,2686.000,60.000,954.000,4793.000,271.000,0.000,243.000,0.000,6520.000,493.000
2023-08-12 10:00:00+02:00,233.000,2030.000,59.000,877.000,4602.000,272.000,0.000,233.000,0.000,7938.000,761.000
2023-08-12 11:00:00+02:00,232.000,1641.000,61.000,848.000,4321.000,270.000,0.000,223.000,0.000,8594.000,951.000
2023-08-12 12:00:00+02:00,232.000,1718.000,60.000,902.000,4296.000,268.000,0.000,209.000,0.000,8646.000,844.000
2023-08-12 13:00:00+02:00,234.000,1740.000,59.000,957.000,4462.000,267.000,0.000,208.000,0.000,8495.000,731.000
2023-08-12 14:00:00+02:00,233.000,1800.000,56.000,966.000,4444.000,266.000,0.000,208.000,0.000,8035.000,658.000
2023-08-12 15:00:00+02:00,233.000,1939.000,56.000,982.000,4665.000,266.000,2.000,207.000,0.000,7033.000,653.000
2023-08-12 16:00:00+02:00,233.000,2714.000,56.000,1082.000,4915.000,265.000,49.000,217.000,35.000,5285.000,596.000
2023-08-12 17:00:00+02:00,231.000,3621.000,55.000,1133.000,5242.000,266.000,584.000,227.000,40.000,3342.000,449.000
2023-08-12 18:00:00+02:00,231.000,3952.000,55.000,1306.000,5713.000,264.000,943.000,239.000,40.000,1499.000,427.000
2023-08-12 19:00:00+02:00,232.000,4106.000,58.000,1335.000,6176.000,265.000,1090.000,241.000,40.000,458.000,781.000
2023-08-12 20:00:00+02:00,235.000,4158.000,59.000,1451.000,6444.000,267.000,1209.000,234.000,40.000,115.000,1474.000
2023-08-12 21:00:00+02:00,231.000,4053.000,59.000,1331.000,6165.000,268.000,1133.000,226.000,40.000,0.000,2285.000
2023-08-12 22:00:00+02:00,232.000,3866.000,58.000,1143.000,5182.000,269.000,751.000,214.000,40.000,0.000,2866.000
2023-08-12 23:00:00+02:00,233.000,3241.000,61.000,973.000,4997.000,262.000,181.000,205.000,40.000,0.000,3031.000
2023-08-13 00:00:00+02:00,224.000,2581.000,62.000,1010.000,5234.000,265.000,0.000,200.000,40.000,0.000,3156.000
2023-08-13 01:00:00+02:00,217.000,2447.000,62.000,1030.000,5018.000,264.000,0.000,200.000,40.000,0.000,2719.000
2023-08-13 02:00:00+02:00,222.000,2403.000,61.000,1057.000,4937.000,264.000,7.000,199.000,40.000,0.000,2696.000
2023-08-13 03:00:00+02:00,220.000,2341.000,62.000,1045.000,5002.000,264.000,4.000,199.000,40.000,0.000,2469.000
2023-08-13 04:00:00+02:00,222.000,2378.000,60.000,1074.000,5037.000,265.000,0.000,197.000,5.000,0.000,2262.000
2023-08-13 05:00:00+02:00,231.000,2365.000,59.000,1050.000,4848.000,265.000,9.000,200.000,0.000,78.000,2192.000
2023-08-13 06:00:00+02:00,233.000,2295.000,58.000,1048.000,4765.000,260.000,12.000,212.000,0.000,615.000,1963.000
2023-08-13 07:00:00+02:00,233.000,2149.000,58.000,941.000,4724.000,265.000,150.000,210.000,0.000,2084.000,1362.000
2023-08-13 08:00:00+02:00,233.000,2051.000,59.000,941.000,4632.000,263.000,240.000,207.000,0.000,3914.000,887.000
2023-08-13 09:00:00+02:00,234.000,1776.000,59.000,878.000,4476.000,261.000,16.000,221.000,0.000,5684.000,723.000
2023-08-13 10:00:00+02:00,231.000,1560.000,59.000,835.000,4245.000,260.000,0.000,211.000,0.000,7070.000,821.000
2023-08-13 11:00:00+02:00,179.000,1518.000,61.000,842.000,4193.000,260.000,0.000,201.000,0.000,7809.000,1030.000
2023-08-13 12:00:00+02:00,172.000,1573.000,61.000,884.000,4174.000,258.000,0.000,200.000,0.000,8009.000,1103.000
2023-08-13 13:00:00+02:00,172.000,1576.000,59.000,899.000,4107.000,258.000,0.000,195.000,0.000,7710.000,1173.000
2023-08-13 14:00:00+02:00,173.000,1617.000,58.000,923.000,4115.000,257.000,0.000,194.000,0.000,7324.000,1179.000
2023-08-13 15:00:00+02:00,175.000,1860.000,59.000,936.000,4344.000,260.000,0.000,194.000,0.000,6439.000,1107.000
2023-08-13 16:00:00+02:00,221.000,2144.000,62.000,945.000,4569.000,261.000,0.000,204.000,0.000,5227.000,920.000
2023-08-13 17:00:00+02:00,234.000,2921.000,64.000,1066.000,5187.000,259.000,106.000,210.000,0.000,3491.000,719.000
2023-08-13 18:00:00+02:00,233.000,4017.000,65.000,1241.000,5999.000,256.000,604.000,213.000,35.000,1567.000,532.000
2023-08-13 19:00:00+02:00,230.000,4547.000,65.000,1271.000,6316.000,256.000,1003.000,231.000,40.000,486.000,411.000
2023-08-13 20:00:00+02:00,232.000,4852.000,64.000,1366.000,6849.000,257.000,1250.000,227.000,40.000,112.000,478.000
2023-08-13 21:00:00+02:00,233.000,4842.000,65.000,1334.000,6934.000,259.000,1261.000,234.000,40.000,0.000,546.000
2023-08-13 22:00:00+02:00,233.000,4649.000,64.000,1249.000,5949.000,260.000,947.000,224.000,40.000,0.000,778.000
2023-08-13 23:00:00+02:00,232.000,3785.000,64.000,997.000,5442.000,260.000,363.000,195.000,40.000,0.000,1020.000
2023-08-14 00:00:00+02:00,222.000,3632.000,63.000,976.000,5360.000,261.000,115.000,191.000,5.000,0.000,1232.000
2023-08-14 01:00:00+02:00,220.000,3583.000,61.000,923.000,5352.000,258.000,0.000,195.000,0.000,0.000,1427.000
2023-08-14 02:00:00+02:00,219.000,3272.000,58.000,903.000,5306.000,259.000,0.000,188.000,0.000,0.000,1553.000
2023-08-14 03:00:00+02:00,220.000,3155.000,59.000,897.000,5138.000,261.000,0.000,168.000,0.000,0.000,1806.000
2023-08-14 04:00:00+02:00,224.000,3269.000,62.000,919.000,5049.000,262.000,0.000,161.000,0.000,0.000,1918.000
2023-08-14 05:00:00+02:00,231.000,3330.000,60.000,1061.000,5142.000,260.000,0.000,159.000,0.000,61.000,1782.000
2023-08-14 06:00:00+02:00,234.000,3712.000,59.000,1233.000,5217.000,263.000,215.000,174.000,0.000,570.000,1644.000
2023-08-14 07:00:00+02:00,234.000,3877.000,61.000,1191.000,5517.000,261.000,443.000,176.000,35.000,1883.000,1249.000
2023-08-14 08:00:00+02:00,234.000,3879.000,24.000,1200.000,5484.000,267.000,548.000,176.000,40.000,3759.000,654.000
2023-08-14 09:00:00+02:00,231.000,3746.000,20.000,1194.000,5321.000,267.000,43.000,174.000,5.000,5652.000,521.000
2023-08-14 10:00:00+02:00,235.000,2911.000,20.000,999.000,5211.000,267.000,0.000,164.000,0.000,7171.000,620.000
2023-08-14 11:00:00+02:00,233.000,2523.000,23.000,971.000,5172.000,264.000,0.000,162.000,0.000,8005.000,665.000
2023-08-14 12:00:00+02:00,217.000,2416.000,23.000,985.000,5031.000,257.000,0.000,162.000,0.000,8388.000,672.000
2023-08-14 13:00:00+02:00,213.000,2526.000,22.000,1054.000,5139.000,260.000,0.000,163.000,0.000,8181.000,686.000
2023-08-14 14:00:00+02:00,217.000,2569.000,20.000,1034.000,5425.000,258.000,0.000,164.000,0.000,7557.000,752.000
2023-08-14 15:00:00+02:00,227.000,3103.000,25.000,1038.000,5638.000,258.000,0.000,164.000,0.000,6434.000,727.000
2023-08-14 16:00:00+02:00,231.000,3858.000,32.000,1160.000,5967.000,255.000,0.000,174.000,0.000,5142.000,688.000
2023-08-14 17:00:00+02:00,228.000,4833.000,45.000,1238.000,6345.000,256.000,209.000,180.000,35.000,3271.000,706.000
2023-08-14 18:00:00+02:00,232.000,5232.000,60.000,1375.000,7064.000,255.000,830.000,183.000,40.000,1397.000,581.000
2023-08-14 19:00:00+02:00,233.000,5172.000,65.000,1415.000,7883.000,257.000,1310.000,183.000,40.000,420.000,515.000
2023-08-14 20:00:00+02:00,232.000,5094.000,67.000,1416.000,7798.000,258.000,1213.000,197.000,40.000,58.000,750.000
2023-08-14 21:00:00+02:00,231.000,5087.000,69.000,1348.000,7345.000,257.000,977.000,190.000,40.000,0.000,966.000
2023-08-14 22:00:00+02:00,232.000,5035.000,68.000,1425.000,6675.000,257.000,529.000,177.000,40.000,0.000,1126.000
2023-08-14 23:00:00+02:00,231.000,4352.000,71.000,1302.000,6023.000,257.000,135.000,176.000,40.000,0.000,1518.000
2023-08-15 00:00:00+02:00,219.000,3332.000,71.000,1313.000,5944.000,259.000,11.000,171.000,5.000,0.000,1954.000
2023-08-15 01:00:00+02:00,223.000,3053.000,68.000,1279.000,5548.000,259.000,3.000,169.000,0.000,0.000,2305.000
2023-08-15 02:00:00+02:00,220.000,3006.000,66.000,1268.000,5066.000,258.000,9.000,169.000,0.000,0.000,2544.000
2023-08-15 03:00:00+02:00,219.000,2959.000,61.000,1150.000,5022.000,259.000,0.000,169.000,0.000,0.000,2210.000
2023-08-15 04:00:00+02:00,224.000,3092.000,19.000,1245.000,5036.000,259.000,0.000,169.000,0.000,0.000,2088.000
2023-08-15 05:00:00+02:00,231.000,3069.000,19.000,1244.000,4988.000,257.000,0.000,168.000,0.000,63.000,2055.000
2023-08-15 06:00:00+02:00,233.000,3027.000,18.000,1171.000,5054.000,258.000,31.000,182.000,0.000,591.000,2012.000
2023-08-15 07:00:00+02:00,233.000,2764.000,18.000,979.000,5027.000,262.000,216.000,184.000,0.000,2129.000,1532.000
2023-08-15 08:00:00+02:00,233.000,2929.000,20.000,1243.000,5201.000,260.000,472.000,182.000,0.000,4353.000,704.000
2023-08-15 09:00:00+02:00,234.000,2446.000,32.000,930.000,4939.000,258.000,78.000,190.000,0.000,6325.000,495.000
2023-08-15 10:00:00+02:00,233.000,1973.000,36.000,731.000,4360.000,257.000,0.000,180.000,0.000,7616.000,656.000
2023-08-15 11:00:00+02:00,232.000,2070.000,54.000,743.000,4290.000,255.000,0.000,171.000,0.000,8483.000,1136.000
2023-08-15 12:00:00+02:00,233.000,1715.000,64.000,701.000,4105.000,255.000,0.000,157.000,0.000,8754.000,1455.000
2023-08-15 13:00:00+02:00,228.000,1629.000,65.000,709.000,4040.000,252.000,0.000,157.000,0.000,8658.000,1674.000
2023-08-15 14:00:00+02:00,219.000,1729.000,62.000,735.000,4089.000,253.000,0.000,162.000,0.000,8269.000,1632.000
2023-08-15 15:00:00+02:00,213.000,2500.000,65.000,845.000,4237.000,255.000,2.000,163.000,0.000,7248.000,1414.000
2023-08-15 16:00:00+02:00,213.000,3126.000,67.000,861.000,4392.000,254.000,0.000,172.000,0.000,5782.000,1165.000
2023-08-15 17:00:00+02:00,219.000,3909.000,64.000,984.000,5170.000,252.000,39.000,180.000,35.000,3767.000,941.000
2023-08-15 18:00:00+02:00,234.000,4284.000,63.000,1206.000,5808.000,253.000,941.000,186.000,40.000,1547.000,677.000
2023-08-15 19:00:00+02:00,235.000,4675.000,66.000,1402.000,5845.000,252.000,1209.000,199.000,40.000,422.000,774.000
2023-08-15 20:00:00+02:00,233.000,4883.000,66.000,1408.000,5841.000,254.000,1300.000,211.000,40.000,60.000,1136.000
2023-08-15 21:00:00+02:00,233.000,5097.000,64.000,1399.000,5751.000,256.000,1299.000,205.000,40.000,0.000,1635.000
2023-08-15 22:00:00+02:00,234.000,5207.000,64.000,1289.000,5310.000,259.000,871.000,188.000,40.000,0.000,1971.000
2023-08-15 23:00:00+02:00,231.000,4845.000,66.000,883.000,5030.000,264.000,169.000,175.000,40.000,0.000,2199.000
2023-08-16 00:00:00+02:00,221.000,4219.000,66.000,801.000,5295.000,265.000,0.000,182.000,5.000,0.000,2437.000
2023-08-16 01:00:00+02:00,218.000,3877.000,66.000,761.000,5833.000,267.000,0.000,187.000,0.000,0.000,2232.000
2023-08-16 02:00:00+02:00,221.000,3738.000,66.000,796.000,5949.000,269.000,0.000,178.000,0.000,0.000,1808.000
2023-08-16 03:00:00+02:00,235.000,4036.000,67.000,865.000,5882.000,273.000,0.000,172.000,0.000,0.000,1593.000
2023-08-16 04:00:00+02:00,253.000,4240.000,68.000,853.000,6109.000,276.000,0.000,171.000,0.000,0.000,1406.000
2023-08-16 05:00:00+02:00,266.000,4116.000,63.000,861.000,6836.000,275.000,0.000,171.000,0.000,60.000,1323.000
2023-08-16 06:00:00+02:00,272.000,4425.000,65.000,972.000,7669.000,277.000,77.000,182.000,0.000,587.000,1096.000
2023-08-16 07:00:00+02:00,276.000,4549.000,70.000,996.000,7994.000,278.000,240.000,195.000,0.000,2004.000,779.000
2023-08-16 08:00:00+02:00,276.000,4214.000,68.000,965.000,7936.000,278.000,571.000,189.000,0.000,4155.000,498.000
2023-08-16 09:00:00+02:00,276.000,4060.000,65.000,916.000,7755.000,278.000,725.000,184.000,0.000,6025.000,432.000
2023-08-16 10:00:00+02:00,278.000,3602.000,62.000,763.000,6944.000,270.000,48.000,164.000,0.000,7245.000,567.000
2023-08-16 11:00:00+02:00,275.000,3485.000,63.000,809.000,6857.000,262.000,0.000,162.000,0.000,7861.000,610.000
2023-08-16 12:00:00+02:00,277.000,3867.000,63.000,803.000,6971.000,261.000,0.000,156.000,0.000,7887.000,678.000
2023-08-16 13:00:00+02:00,276.000,3996.000,63.000,858.000,7076.000,261.000,0.000,155.000,0.000,7489.000,672.000
2023-08-16 14:00:00+02:00,276.000,4073.000,63.000,872.000,7187.000,262.000,0.000,155.000,0.000,6992.000,650.000
2023-08-16 15:00:00+02:00,276.000,4424.000,64.000,868.000,7761.000,261.000,0.000,155.000,0.000,5888.000,848.000
2023-08-16 16:00:00+02:00,274.000,4661.000,65.000,872.000,8187.000,259.000,0.000,164.000,35.000,4440.000,995.000
2023-08-16 17:00:00+02:00,258.000,4789.000,66.000,882.000,8879.000,267.000,32.000,170.000,40.000,2910.000,1174.000
2023-08-16 18:00:00+02:00,257.000,4790.000,64.000,902.000,8976.000,269.000,652.000,173.000,40.000,1385.000,1237.000
2023-08-16 19:00:00+02:00,258.000,4783.000,65.000,982.000,9488.000,270.000,1005.000,174.000,40.000,451.000,1460.000
2023-08-16 20:00:00+02:00,264.000,4745.000,67.000,978.000,10036.000,270.000,1037.000,167.000,40.000,50.000,1792.000
2023-08-16 21:00:00+02:00,276.000,4785.000,67.000,874.000,8727.000,268.000,629.000,158.000,40.000,0.000,1942.000
2023-08-16 22:00:00+02:00,272.000,4878.000,65.000,817.000,7901.000,271.000,104.000,155.000,5.000,0.000,1963.000
2023-08-16 23:00:00+02:00,269.000,4522.000,68.000,860.000,7438.000,272.000,10.000,155.000,0.000,0.000,2115.000
2023-08-17 00:00:00+02:00,261.000,3468.000,67.000,915.000,6409.000,271.000,0.000,142.000,0.000,0.000,1984.000
2023-08-17 01:00:00+02:00,255.000,3454.000,65.000,937.000,6674.000,269.000,0.000,145.000,0.000,0.000,1531.000
2023-08-17 02:00:00+02:00,256.000,3353.000,63.000,923.000,6946.000,271.000,0.000,154.000,0.000,0.000,1350.000
2023-08-17 03:00:00+02:00,256.000,3309.000,63.000,986.000,7116.000,271.000,0.000,155.000,0.000,0.000,1404.000
2023-08-17 04:00:00+02:00,258.000,3313.000,62.000,992.000,7225.000,270.000,0.000,155.000,0.000,0.000,1463.000
2023-08-17 05:00:00+02:00,266.000,3534.000,62.000,991.000,7247.000,268.000,0.000,144.000,0.000,42.000,1406.000
2023-08-17 06:00:00+02:00,272.000,4391.000,63.000,1292.000,7828.000,268.000,8.000,155.000,0.000,375.000,1511.000
2023-08-17 07:00:00+02:00,275.000,4631.000,62.000,1451.000,8426.000,272.000,170.000,157.000,0.000,1200.000,1304.000
2023-08-17 08:00:00+02:00,277.000,4556.000,65.000,1329.000,8298.000,275.000,379.000,172.000,0.000,2455.000,1078.000
2023-08-17 09:00:00+02:00,276.000,4418.000,65.000,1256.000,7895.000,272.000,281.000,170.000,0.000,3921.000,682.000
2023-08-17 10:00:00+02:00,277.000,4306.000,65.000,1142.000,7672.000,266.000,0.000,154.000,0.000,5257.000,735.000
2023-08-17 11:00:00+02:00,278.000,3877.000,66.000,1108.000,7702.000,261.000,0.000,147.000,0.000,6383.000,531.000
2023-08-17 12:00:00+02:00,277.000,3904.000,67.000,1129.000,7767.000,258.000,0.000,146.000,0.000,6816.000,482.000
2023-08-17 13:00:00+02:00,275.000,3674.000,68.000,1117.000,7783.000,251.000,0.000,145.000,0.000,6941.000,504.000
2023-08-17 14:00:00+02:00,275.000,3941.000,67.000,1121.000,7801.000,248.000,0.000,145.000,0.000,6561.000,633.000
2023-08-17 15:00:00+02:00,270.000,4395.000,70.000,1193.000,8007.000,244.000,0.000,143.000,0.000,5460.000,722.000
2023-08-17 16:00:00+02:00,266.000,4543.000,71.000,1277.000,8220.000,243.000,16.000,152.000,0.000,3929.000,1071.000
2023-08-17 17:00:00+02:00,273.000,4553.000,70.000,1288.000,8364.000,244.000,467.000,159.000,35.000,2476.000,1252.000
2023-08-17 18:00:00+02:00,292.000,4480.000,69.000,1360.000,8843.000,244.000,867.000,161.000,40.000,1073.000,1326.000
2023-08-17 19:00:00+02:00,299.000,4527.000,70.000,1410.000,9455.000,246.000,1002.000,161.000,40.000,337.000,1062.000
2023-08-17 20:00:00+02:00,301.000,4609.000,70.000,1420.000,9664.000,246.000,1199.000,167.000,40.000,37.000,1161.000
2023-08-17 21:00:00+02:00,301.000,4429.000,69.000,1308.000,8844.000,247.000,748.000,161.000,40.000,0.000,1417.000
2023-08-17 22:00:00+02:00,280.000,4520.000,67.000,1352.000,8047.000,246.000,487.000,155.000,40.000,0.000,1412.000
2023-08-17 23:00:00+02:00,270.000,4212.000,67.000,1152.000,6921.000,248.000,110.000,142.000,5.000,0.000,1397.000
2023-08-18 00:00:00+02:00,260.000,3903.000,69.000,1184.000,6888.000,248.000,0.000,140.000,0.000,0.000,1152.000
2023-08-18 01:00:00+02:00,257.000,3824.000,68.000,1242.000,7352.000,250.000,0.000,140.000,0.000,0.000,879.000
2023-08-18 02:00:00+02:00,256.000,3737.000,65.000,1243.000,7326.000,253.000,0.000,144.000,0.000,0.000,831.000
2023-08-18 03:00:00+02:00,257.000,3729.000,65.000,1242.000,7166.000,254.000,0.000,154.000,0.000,0.000,965.000
2023-08-18 04:00:00+02:00,260.000,3785.000,26.000,1234.000,7025.000,260.000,0.000,155.000,0.000,0.000,1025.000
2023-08-18 05:00:00+02:00,268.000,3863.000,21.000,1172.000,7066.000,262.000,0.000,142.000,0.000,49.000,1211.000
2023-08-18 06:00:00+02:00,279.000,4244.000,22.000,1275.000,7652.000,258.000,0.000,148.000,0.000,537.000,1268.000
