,Biomass,Fossil Brown coal/Lignite,Fossil Gas,Fossil Hard coal,Fossil Oil,Fossil Oil,Geothermal,Hydro Run-of-river and poundage,Hydro Water Reservoir,Hydro Water Reservoir,Nuclear,Other,Other renewable,Solar,Waste,Wind Onshore
,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated
timestamp_cec,,,,,,,,,,,,,,,,
2023-03-07 11:00:00+01:00,120.500,489.750,832.250,37.250,0.000,0.000,0.000,8.000,0.000,,1459.500,78.250,10.000,662.000,19.750,48.500
2023-03-07 12:00:00+01:00,119.500,427.500,916.250,35.500,,0.000,0.000,8.000,0.000,,1459.500,85.250,9.750,636.750,20.000,47.000
2023-03-07 13:00:00+01:00,119.000,416.000,945.750,35.250,,0.000,0.000,8.000,0.000,,1460.250,84.750,10.000,582.750,20.750,51.500
2023-03-07 14:00:00+01:00,117.250,409.750,984.000,35.250,,0.000,0.000,8.250,0.000,,1462.250,84.000,10.000,443.500,21.750,70.250
2023-03-07 15:00:00+01:00,114.750,416.250,970.000,35.750,0.000,0.000,0.000,9.000,0.000,,1461.500,76.000,10.500,315.500,21.250,79.250
2023-03-07 16:00:00+01:00,114.750,451.750,949.000,36.250,0.000,,0.000,9.000,0.000,,1462.250,69.750,11.000,138.250,21.000,94.000
2023-03-07 17:00:00+01:00,110.750,451.750,999.000,34.750,0.000,0.000,0.000,9.000,0.000,,1461.750,62.500,11.000,12.250,21.750,96.000
2023-03-07 18:00:00+01:00,113.750,295.750,1024.500,35.750,0.000,,0.000,8.750,0.000,,1460.500,59.500,11.000,0.000,19.500,103.750
2023-03-07 19:00:00+01:00,115.750,305.250,1019.250,36.500,0.000,0.000,0.000,8.750,0.000,,1461.250,59.000,11.000,0.000,18.250,88.000
2023-03-07 20:00:00+01:00,114.000,317.500,1075.000,37.000,0.000,,0.000,9.000,0.000,,1460.750,59.750,11.250,0.000,19.000,59.000
2023-03-07 21:00:00+01:00,113.000,315.500,898.750,36.250,0.000,,0.000,9.000,0.000,,1459.750,58.750,11.000,0.000,17.750,85.000
2023-03-07 22:00:00+01:00,115.000,318.500,781.000,36.000,0.000,,0.000,9.750,0.000,,1460.250,58.750,10.250,0.000,18.250,47.250
2023-03-07 23:00:00+01:00,116.250,320.000,858.250,38.500,0.000,0.000,0.000,10.000,0.000,,1460.500,58.250,10.000,0.000,18.250,36.000
2023-03-08 00:00:00+01:00,112.500,321.250,781.500,39.000,,0.000,0.000,10.000,0.000,,1461.750,58.750,10.750,0.000,18.000,43.750
2023-03-08 01:00:00+01:00,111.000,318.500,667.750,39.500,,0.000,0.000,10.000,0.000,,1463.000,58.500,10.000,0.000,18.000,28.250
2023-03-08 02:00:00+01:00,110.250,314.000,668.750,39.000,,0.000,0.000,10.000,0.000,,1463.750,57.250,10.000,0.000,18.500,32.000
2023-03-08 03:00:00+01:00,103.000,310.500,701.750,39.000,0.000,0.000,0.000,10.000,0.000,,1463.250,58.250,10.000,0.000,18.000,34.500
2023-03-08 04:00:00+01:00,104.500,313.250,717.250,39.750,0.000,,0.000,10.000,0.000,,1462.750,57.000,10.000,0.000,18.250,20.500
2023-03-08 05:00:00+01:00,110.000,314.250,802.750,39.000,0.000,,0.000,10.000,0.000,,1462.500,57.250,10.000,0.000,17.750,22.500
2023-03-08 06:00:00+01:00,113.250,315.000,908.750,38.250,0.000,,0.000,10.000,0.000,,1462.500,60.500,10.000,33.500,17.000,28.500
2023-03-08 07:00:00+01:00,114.250,309.500,927.250,39.000,0.000,0.000,0.000,10.000,0.000,,1460.000,62.500,10.750,212.500,17.250,16.750
2023-03-08 08:00:00+01:00,113.750,312.000,879.250,31.750,0.000,0.000,0.000,9.000,0.000,,1460.000,66.000,11.000,520.000,19.750,11.250
2023-03-08 09:00:00+01:00,115.500,307.500,821.250,33.000,0.000,0.000,0.000,9.000,0.000,,1459.500,68.500,11.000,900.250,21.000,3.500
2023-03-08 10:00:00+01:00,118.750,306.000,808.250,26.750,0.000,,0.000,9.500,0.000,,1460.250,72.750,11.000,1226.250,22.750,7.000
2023-03-08 11:00:00+01:00,120.250,302.000,802.000,35.500,0.000,0.000,0.000,10.000,0.000,,1461.750,79.750,10.500,1391.000,22.500,9.250
2023-03-08 12:00:00+01:00,121.000,315.000,883.750,37.250,,0.000,0.000,10.000,0.000,,1463.000,86.250,10.000,1312.500,21.500,33.500
2023-03-08 13:00:00+01:00,120.500,313.250,910.500,37.500,,0.000,0.000,10.500,0.000,,1463.000,87.000,11.000,1153.750,23.000,167.000
2023-03-08 14:00:00+01:00,118.500,310.250,952.500,37.750,0.000,0.000,0.000,11.750,0.000,,1464.250,86.750,10.750,833.500,21.750,212.250
2023-03-08 15:00:00+01:00,118.000,305.750,1002.000,38.500,0.000,,0.000,12.000,0.000,,1464.000,79.500,10.250,553.250,22.250,175.500
2023-03-08 16:00:00+01:00,115.250,299.250,935.250,37.750,0.000,,0.000,12.000,0.000,,1464.250,72.000,11.000,209.750,22.250,180.250
2023-03-08 17:00:00+01:00,114.250,297.000,954.500,37.500,0.000,,0.000,12.000,0.000,,1463.500,60.250,11.000,16.250,21.500,179.500
2023-03-08 18:00:00+01:00,115.000,299.000,871.000,37.000,0.000,,0.000,11.750,0.000,,1462.750,58.250,11.000,0.000,19.750,189.500
2023-03-08 19:00:00+01:00,114.750,306.500,906.750,37.000,0.000,,0.000,12.000,0.000,,1462.000,58.000,11.000,0.000,18.750,226.500
2023-03-08 20:00:00+01:00,109.250,338.500,901.000,37.250,0.000,0.000,0.000,12.000,0.000,,1461.250,58.250,11.000,0.000,18.500,252.250
2023-03-08 21:00:00+01:00,116.500,334.250,868.000,37.750,0.000,,0.000,12.000,0.000,,1459.500,58.250,11.000,0.000,18.250,270.750
2023-03-08 22:00:00+01:00,117.000,335.250,864.750,38.000,0.000,,0.000,12.000,0.000,,1462.000,58.750,11.000,0.000,19.000,265.500
2023-03-08 23:00:00+01:00,115.500,330.250,764.250,38.000,0.000,0.000,0.000,12.000,0.000,,1461.750,57.750,11.000,0.000,19.750,259.500
2023-03-09 00:00:00+01:00,115.250,319.000,660.000,37.500,,0.000,0.000,12.000,0.750,,1462.750,57.000,10.000,0.000,19.250,231.750
2023-03-09 01:00:00+01:00,111.500,317.750,633.750,37.250,0.000,0.000,0.000,12.000,1.000,,1463.000,58.250,10.000,0.000,19.000,205.250
2023-03-09 02:00:00+01:00,112.500,318.000,626.750,37.500,0.000,0.000,0.000,12.000,1.000,,1462.750,56.000,10.000,0.000,19.250,189.750
2023-03-09 03:00:00+01:00,109.500,317.250,659.500,37.750,0.000,,0.000,12.000,1.000,,1462.750,57.000,10.000,0.000,19.250,198.000
2023-03-09 04:00:00+01:00,108.500,316.000,650.500,37.250,0.000,,0.000,12.000,1.000,,1462.500,56.250,10.000,0.000,18.750,234.000
2023-03-09 05:00:00+01:00,103.750,313.500,632.250,38.000,0.000,,0.000,12.000,2.000,,1462.250,56.750,10.000,0.000,17.750,214.750
2023-03-09 06:00:00+01:00,110.500,312.250,857.000,38.000,0.000,,0.000,12.000,2.000,,1461.500,58.500,10.000,46.500,18.250,231.500
2023-03-09 07:00:00+01:00,113.250,318.250,835.750,38.750,0.000,,0.000,12.000,2.750,,1460.750,61.500,10.250,232.000,19.000,227.250
2023-03-09 08:00:00+01:00,115.000,320.250,907.250,38.000,0.000,0.000,0.000,10.000,3.000,,1461.000,65.000,9.500,359.000,19.750,191.000
2023-03-09 09:00:00+01:00,112.250,318.250,908.500,38.750,0.000,,0.000,10.000,3.000,,1461.250,67.500,11.000,502.500,21.250,177.500
2023-03-09 10:00:00+01:00,112.250,323.750,721.750,38.750,0.000,,0.000,10.000,3.000,,1457.750,71.500,11.000,801.000,23.750,166.000
2023-03-09 11:00:00+01:00,117.500,320.250,678.250,39.500,0.000,,0.000,10.250,3.500,,1451.500,79.500,10.250,823.750,24.750,95.750
2023-03-09 12:00:00+01:00,120.750,318.750,849.000,38.500,0.000,0.000,0.000,12.250,4.000,,1452.750,84.500,10.000,867.750,24.500,169.000
2023-03-09 13:00:00+01:00,119.750,318.250,875.000,37.750,0.000,0.000,0.000,13.000,4.000,,1455.000,86.250,10.000,814.500,24.000,239.250
2023-03-09 14:00:00+01:00,118.750,314.750,925.250,38.000,0.000,0.000,0.000,13.000,4.000,,1458.000,87.000,10.250,664.250,23.750,220.750
2023-03-09 15:00:00+01:00,116.250,317.500,978.000,39.500,0.000,0.000,0.000,13.000,4.000,,1459.500,78.500,10.000,556.250,23.750,206.500
2023-03-09 16:00:00+01:00,115.500,301.750,912.250,38.500,0.000,,0.000,13.000,4.000,,1458.500,71.250,10.000,323.000,24.750,155.750
2023-03-09 17:00:00+01:00,116.250,304.750,1007.750,38.000,0.000,,0.000,13.000,4.000,,1459.500,60.250,10.750,43.250,23.500,126.750
2023-03-09 18:00:00+01:00,117.500,300.500,1059.750,37.250,0.000,,0.000,13.000,4.000,,1459.000,57.750,11.000,0.000,21.250,88.500
2023-03-09 19:00:00+01:00,117.250,299.000,930.250,38.000,0.000,,0.000,13.000,4.000,,1458.000,57.000,11.000,0.000,19.500,127.000
2023-03-09 20:00:00+01:00,114.000,301.000,869.750,38.250,0.000,,0.000,13.000,4.000,,1456.000,57.250,11.000,0.000,20.000,148.750
2023-03-09 21:00:00+01:00,116.000,294.750,848.000,37.500,0.000,0.000,0.000,13.000,4.000,,1454.500,57.000,11.000,0.000,19.750,114.750
2023-03-09 22:00:00+01:00,117.250,301.250,771.750,38.500,0.000,,0.000,13.000,4.000,,1454.750,56.750,11.000,0.000,21.000,17.000
2023-03-09 23:00:00+01:00,117.000,301.500,687.250,38.750,0.000,0.000,0.000,13.000,4.000,,1455.750,57.250,11.000,0.000,19.500,38.250
2023-03-10 00:00:00+01:00,114.000,311.500,655.000,38.000,,0.000,0.000,13.000,4.000,,1458.250,55.750,10.250,0.000,20.250,68.250
2023-03-10 01:00:00+01:00,112.500,307.000,659.250,38.500,,0.000,0.000,13.000,4.000,,1459.500,56.250,10.000,0.000,20.000,131.750
2023-03-10 02:00:00+01:00,112.500,307.500,660.250,38.750,,0.000,0.000,13.000,4.000,,1459.250,54.750,10.000,0.000,20.250,170.500
2023-03-10 03:00:00+01:00,110.000,311.000,609.750,38.750,0.000,0.000,0.000,13.000,4.000,,1458.500,55.000,10.000,0.000,20.250,210.000
2023-03-10 04:00:00+01:00,113.000,309.000,648.250,39.250,0.000,,0.000,13.000,4.000,,1458.500,54.500,10.000,0.000,20.250,177.500
2023-03-10 05:00:00+01:00,113.750,307.000,686.500,38.000,0.000,,0.000,13.000,4.000,,1457.250,54.500,10.000,0.000,20.000,156.750
2023-03-10 06:00:00+01:00,118.500,309.250,870.000,37.250,0.000,,0.000,13.000,4.000,,1456.750,57.000,10.000,82.750,19.000,175.000
2023-03-10 07:00:00+01:00,114.500,306.500,756.250,38.250,0.000,,0.000,13.000,5.000,,1456.000,59.750,10.000,513.000,19.500,144.750
2023-03-10 08:00:00+01:00,112.750,312.250,551.750,37.250,0.000,,0.000,13.000,5.000,,1454.750,63.000,10.000,884.000,20.500,103.500
2023-03-10 09:00:00+01:00,119.000,307.250,670.250,37.500,,0.000,0.000,13.000,5.000,,1455.250,65.000,10.250,1265.250,22.250,133.250
2023-03-10 10:00:00+01:00,117.500,310.750,705.750,38.500,,0.000,0.000,13.000,5.000,,1458.500,70.500,10.000,1475.000,24.500,186.500
2023-03-10 11:00:00+01:00,107.250,312.250,828.000,37.250,,0.000,0.000,13.000,5.000,,1459.000,77.250,10.000,1414.500,25.000,184.750
2023-03-10 12:00:00+01:00,117.250,315.750,947.000,39.500,0.000,0.000,0.000,13.000,5.000,,1459.000,83.750,10.000,1241.250,24.500,141.250
2023-03-10 13:00:00+01:00,118.750,305.750,1012.500,39.250,0.000,,0.000,13.000,5.000,,1459.250,85.000,10.000,1040.750,25.000,112.750
2023-03-10 14:00:00+01:00,117.250,307.500,842.500,36.500,0.000,,0.000,13.000,5.000,,1459.000,83.750,10.750,790.750,25.000,89.500
2023-03-10 15:00:00+01:00,117.500,309.750,1212.250,37.500,0.000,0.000,0.000,13.000,5.000,,1459.500,76.500,10.250,513.750,25.000,90.500
2023-03-10 16:00:00+01:00,116.500,316.000,1088.500,37.750,0.000,0.000,0.000,13.000,5.000,,1459.500,69.750,11.000,170.250,25.000,76.500
2023-03-10 17:00:00+01:00,116.750,313.750,918.000,36.000,0.000,,0.000,13.000,5.000,,1457.750,58.250,11.000,13.750,24.250,73.750
2023-03-10 18:00:00+01:00,117.750,328.000,905.000,36.000,0.000,,0.000,13.000,5.000,,1458.750,56.000,11.250,0.000,21.500,19.750
2023-03-10 19:00:00+01:00,116.000,317.250,896.250,37.000,0.000,,0.000,13.000,5.500,,1457.250,55.000,11.500,0.000,21.750,44.500
2023-03-10 20:00:00+01:00,116.250,320.000,892.500,35.750,0.000,,0.000,13.000,6.000,,1459.000,55.250,11.000,0.000,20.500,37.750
2023-03-10 21:00:00+01:00,117.750,309.000,858.500,38.250,0.000,,0.000,13.000,6.000,,1461.500,55.250,11.000,0.000,21.000,106.250
2023-03-10 22:00:00+01:00,118.000,309.750,638.750,36.500,,0.000,0.000,13.000,6.000,,1461.500,54.750,10.750,0.000,21.250,170.000
2023-03-10 23:00:00+01:00,118.000,321.000,605.750,37.000,,0.000,0.000,13.000,6.000,,1461.500,54.250,10.750,0.000,21.250,186.500
2023-03-11 00:00:00+01:00,110.750,307.750,460.250,39.000,,0.000,0.000,13.000,6.000,,1462.250,58.500,11.000,0.000,21.250,226.750
2023-03-11 01:00:00+01:00,110.250,260.250,476.000,36.750,0.000,,0.000,13.000,6.000,,1462.250,58.250,10.000,0.000,20.500,228.250
2023-03-11 02:00:00+01:00,109.250,243.250,482.250,36.250,0.000,,0.000,13.000,6.000,,1463.250,56.250,10.000,0.000,21.000,223.500
2023-03-11 03:00:00+01:00,109.750,246.000,555.500,37.250,0.000,,0.000,13.000,6.000,,1463.250,57.250,10.000,0.000,22.000,207.750
2023-03-11 04:00:00+01:00,110.000,285.250,501.250,38.250,0.000,0.000,0.000,13.000,6.000,,1461.500,56.000,10.000,0.000,20.000,191.000
2023-03-11 05:00:00+01:00,109.500,321.250,527.000,35.000,0.000,,0.000,12.250,6.000,,1461.750,56.500,9.750,0.000,20.000,149.250
2023-03-11 06:00:00+01:00,112.500,342.750,558.000,35.000,0.000,,0.000,12.000,6.000,,1461.750,58.500,10.000,36.750,19.000,227.750
2023-03-11 07:00:00+01:00,114.250,350.250,551.500,37.250,0.000,,0.000,11.250,6.000,,1460.750,62.000,10.000,254.500,19.000,241.000
2023-03-11 08:00:00+01:00,114.750,333.500,424.000,37.250,0.000,,0.000,11.000,6.000,,1461.500,65.000,10.250,568.000,20.250,259.000
2023-03-11 09:00:00+01:00,114.250,317.750,458.750,38.250,,0.000,0.000,11.500,6.000,,1463.000,67.750,11.000,840.000,22.250,267.000
2023-03-11 10:00:00+01:00,113.750,309.000,523.750,37.500,,0.000,0.000,12.000,6.000,,1459.500,72.500,10.000,1157.750,24.750,276.250
2023-03-11 11:00:00+01:00,114.500,315.250,516.750,39.500,,0.000,0.000,12.000,6.500,,1461.750,79.000,10.000,1351.500,24.000,277.500
2023-03-11 12:00:00+01:00,114.250,309.000,527.500,37.750,,0.000,0.000,11.500,7.000,,1461.500,85.000,10.000,1460.500,24.250,264.000
2023-03-11 13:00:00+01:00,112.500,308.000,493.250,37.500,,0.000,0.000,11.000,7.000,,1460.000,87.250,10.000,1428.500,24.250,281.250
2023-03-11 14:00:00+01:00,101.500,316.250,442.000,37.500,,0.000,0.000,11.000,7.000,,1457.750,85.750,10.000,1138.750,25.250,283.750
2023-03-11 15:00:00+01:00,113.000,317.500,453.000,38.750,,0.000,0.000,11.000,7.000,,1460.500,79.750,10.000,871.750,24.250,268.500
2023-03-11 16:00:00+01:00,112.750,320.750,523.250,36.750,,0.000,0.000,11.000,7.000,,1460.750,72.750,11.000,404.500,22.250,264.750
2023-03-11 17:00:00+01:00,110.250,361.000,582.250,38.000,0.500,0.000,0.000,11.000,6.250,,1460.500,59.750,11.000,42.750,23.000,262.000
2023-03-11 18:00:00+01:00,111.750,372.250,569.000,38.000,0.000,,0.000,11.000,6.000,,1461.500,57.250,11.000,0.000,21.500,264.750
2023-03-11 19:00:00+01:00,111.250,368.500,562.000,38.000,0.000,,0.000,11.000,6.000,,1460.500,57.000,10.750,0.000,20.500,242.750
2023-03-11 20:00:00+01:00,112.250,362.500,565.750,37.750,0.000,,0.000,10.250,6.000,,1460.500,57.250,11.000,0.000,20.750,223.750
2023-03-11 21:00:00+01:00,112.500,346.000,582.500,36.750,0.000,0.000,0.000,10.000,6.000,,1460.000,57.500,11.000,0.000,20.750,199.500
2023-03-11 22:00:00+01:00,110.000,323.000,522.750,37.000,0.000,0.000,0.000,10.000,5.250,,1457.000,56.750,11.000,0.000,20.250,203.750
2023-03-11 23:00:00+01:00,110.500,321.000,519.250,37.500,0.000,0.000,0.000,10.000,5.000,,1455.500,56.250,11.000,0.000,19.000,159.750
2023-03-12 00:00:00+01:00,108.500,319.000,563.250,37.250,,0.000,0.000,10.000,5.000,,1457.000,57.750,10.000,0.000,13.250,121.750
2023-03-12 01:00:00+01:00,101.750,306.000,579.750,37.500,,0.000,0.000,9.500,5.000,,1456.250,58.000,10.000,0.000,12.250,106.250
2023-03-12 02:00:00+01:00,102.250,306.000,580.750,37.500,,0.000,0.000,9.000,5.000,,1456.000,56.000,10.000,0.000,13.500,120.250
2023-03-12 03:00:00+01:00,106.250,303.250,581.500,37.500,0.000,0.000,0.000,9.000,5.000,,1455.250,57.000,10.000,0.000,11.750,142.250
2023-03-12 04:00:00+01:00,105.250,301.000,574.000,37.750,0.000,,0.000,9.000,5.000,,1455.000,56.000,10.000,0.000,11.500,100.250
2023-03-12 05:00:00+01:00,107.250,305.000,592.500,37.250,,0.000,0.000,9.000,5.000,,1453.250,56.000,10.000,0.250,11.000,48.250
2023-03-12 06:00:00+01:00,110.750,341.000,550.250,36.000,,0.000,0.000,9.000,5.000,,1364.500,57.750,9.750,117.750,11.750,40.250
2023-03-12 07:00:00+01:00,112.250,342.000,442.000,37.500,,0.000,0.000,9.000,5.000,,1224.250,62.000,10.000,631.750,11.000,27.250
2023-03-12 08:00:00+01:00,111.000,337.750,376.250,38.750,0.000,0.000,0.000,8.500,5.000,,1196.250,65.000,9.750,1313.000,13.500,24.250
2023-03-12 09:00:00+01:00,113.750,342.500,363.250,38.500,0.000,0.000,0.000,8.500,5.000,,1198.250,67.500,10.000,1737.750,14.000,20.000
2023-03-12 10:00:00+01:00,112.000,276.250,454.250,36.000,0.000,0.000,0.000,9.000,5.000,,1199.500,72.750,9.250,1952.000,16.000,8.500
2023-03-12 11:00:00+01:00,113.750,306.500,452.750,37.500,0.000,0.000,0.000,9.000,5.000,,1199.750,78.750,9.000,2095.500,17.000,8.000
2023-03-12 12:00:00+01:00,113.000,300.750,381.500,38.250,,0.000,0.000,8.250,4.250,,1202.250,87.000,10.000,2089.750,17.500,4.750
2023-03-12 13:00:00+01:00,110.250,302.250,364.000,38.500,0.000,0.000,0.000,8.000,4.000,,1200.750,86.000,10.000,1837.500,16.750,3.250
2023-03-12 14:00:00+01:00,110.250,291.000,402.000,37.250,0.000,0.000,0.000,8.000,4.000,,1203.000,86.500,10.000,1538.250,17.000,4.250
2023-03-12 15:00:00+01:00,112.000,280.250,526.750,38.500,0.000,,0.000,8.000,4.000,,1202.250,79.500,10.250,1055.000,17.500,7.500
2023-03-12 16:00:00+01:00,108.250,309.250,557.500,37.250,0.000,,0.000,8.000,4.000,,1200.750,72.750,11.000,447.250,17.000,19.500
2023-03-12 17:00:00+01:00,108.500,317.750,527.500,36.750,0.000,0.000,0.000,8.250,4.250,,1200.500,60.000,10.250,55.750,15.250,28.500
2023-03-12 18:00:00+01:00,107.750,366.250,582.250,37.250,0.000,0.000,0.000,8.500,4.000,,1202.500,58.000,10.250,0.000,12.500,49.750
2023-03-12 19:00:00+01:00,107.000,369.750,586.500,36.250,0.000,0.000,0.000,8.000,4.000,,1244.000,57.000,10.250,0.000,13.250,80.500
2023-03-12 20:00:00+01:00,110.250,353.500,526.500,36.750,0.000,0.000,0.000,8.000,4.000,,1303.250,57.000,10.000,0.000,12.500,142.000
2023-03-12 21:00:00+01:00,107.500,315.500,504.500,37.000,0.000,0.000,0.000,8.000,3.750,,1391.500,57.000,10.000,0.000,12.000,151.500
2023-03-12 22:00:00+01:00,107.500,311.500,498.250,37.000,0.000,,0.000,8.000,4.000,,1428.250,57.000,10.000,0.000,12.750,118.750
2023-03-12 23:00:00+01:00,107.250,308.750,509.250,38.000,0.000,,0.000,7.750,4.000,,1434.500,56.250,10.000,0.000,12.000,102.250
2023-03-13 00:00:00+01:00,104.750,288.000,511.750,37.500,0.000,,0.000,6.000,4.000,,1445.000,57.250,10.000,0.000,12.000,82.500
2023-03-13 01:00:00+01:00,104.000,274.500,477.500,37.500,0.000,0.000,0.000,6.000,3.250,,1453.500,58.750,10.000,0.000,12.500,104.250
2023-03-13 02:00:00+01:00,104.250,275.250,421.500,38.250,0.000,,0.000,6.000,3.000,,1451.500,56.750,10.000,0.000,13.000,123.750
2023-03-13 03:00:00+01:00,105.250,275.500,464.750,38.500,0.000,,0.000,6.000,3.000,,1451.250,57.750,10.000,0.000,11.750,113.250
2023-03-13 04:00:00+01:00,106.000,275.750,650.000,39.000,0.000,,0.000,6.000,3.000,,1451.750,56.250,9.750,0.000,12.250,109.000
2023-03-13 05:00:00+01:00,106.000,293.750,726.250,38.250,0.000,0.000,0.000,6.000,3.000,,1452.000,57.500,9.750,0.000,11.500,95.000
2023-03-13 06:00:00+01:00,107.000,330.500,1118.000,37.750,203.333,0.000,0.000,6.250,3.000,,1023.000,60.500,10.000,73.500,10.500,102.750
2023-03-13 07:00:00+01:00,110.750,366.000,911.250,38.250,339.250,,0.000,6.000,3.000,,948.500,61.500,10.750,442.250,11.000,110.750
2023-03-13 08:00:00+01:00,112.000,302.500,677.500,37.500,145.500,0.000,0.000,6.000,3.000,,945.750,65.000,11.000,963.500,12.750,85.750
2023-03-13 09:00:00+01:00,113.750,264.500,570.500,37.500,,0.000,0.000,5.750,3.000,,943.250,67.500,10.250,1518.500,13.750,89.500
2023-03-13 10:00:00+01:00,103.000,211.750,516.000,37.500,,0.000,0.000,6.000,3.000,,916.750,72.250,10.000,1797.000,16.500,125.250
2023-03-13 11:00:00+01:00,101.750,205.750,525.750,38.000,,0.000,0.000,6.000,3.000,,890.000,79.750,9.500,1846.500,16.500,174.000
2023-03-13 12:00:00+01:00,103.000,207.500,565.000,39.250,,0.000,0.000,6.000,3.000,,891.750,85.500,10.000,1815.250,17.750,193.750
2023-03-13 13:00:00+01:00,103.750,204.500,652.750,38.500,0.000,0.000,0.000,6.000,3.000,,893.250,86.250,10.000,1712.250,16.750,189.000
2023-03-13 14:00:00+01:00,102.000,206.500,816.500,39.000,,0.000,0.000,6.000,2.250,,893.750,86.000,10.000,1338.500,18.250,167.750
2023-03-13 15:00:00+01:00,110.500,278.750,907.500,38.250,,0.000,0.000,6.000,2.000,,920.500,78.750,9.750,839.000,17.750,140.500
2023-03-13 16:00:00+01:00,112.000,333.500,831.250,38.500,,0.000,0.000,6.000,2.000,,972.250,72.750,10.000,347.000,16.250,141.500
2023-03-13 17:00:00+01:00,111.500,345.250,932.000,37.750,,0.000,0.000,6.000,1.500,,1007.500,59.750,10.000,39.750,15.500,136.250
2023-03-13 18:00:00+01:00,110.000,350.000,908.000,38.500,,0.000,0.000,6.000,1.000,,1037.750,57.500,10.500,0.000,13.000,165.000
2023-03-13 19:00:00+01:00,107.500,348.250,956.500,38.250,,0.000,0.000,6.000,1.000,,1049.250,57.000,11.000,0.000,13.750,205.250
2023-03-13 20:00:00+01:00,111.500,353.250,922.500,39.000,,0.000,0.000,6.000,1.000,,1041.500,57.500,11.000,0.000,13.000,246.250
2023-03-13 21:00:00+01:00,111.250,338.000,840.250,38.750,,0.000,0.000,6.000,0.000,,1067.000,57.250,11.000,0.000,13.000,258.500
2023-03-13 22:00:00+01:00,110.750,321.750,637.250,38.000,,0.000,0.000,6.000,0.000,,1086.000,57.500,10.500,0.000,13.000,253.000
2023-03-13 23:00:00+01:00,112.250,318.750,437.750,39.250,,0.000,0.000,6.000,0.000,,1072.250,56.250,10.500,0.000,12.500,251.750
2023-03-14 00:00:00+01:00,108.750,302.500,409.250,38.750,,0.000,0.000,6.000,0.000,,1061.000,56.500,10.000,0.000,13.500,258.750
2023-03-14 01:00:00+01:00,102.000,300.000,404.250,38.250,,0.000,0.000,6.000,0.000,,1061.250,54.500,10.000,0.000,13.250,271.250
2023-03-14 02:00:00+01:00,104.000,296.000,367.750,38.750,,0.000,0.000,6.000,0.000,,1079.750,53.750,10.000,0.000,13.250,275.250
2023-03-14 03:00:00+01:00,103.750,272.750,413.250,38.000,,0.000,0.000,6.000,0.000,,1090.750,54.500,10.000,0.000,9.250,262.500
2023-03-14 04:00:00+01:00,105.250,296.250,528.250,38.000,,0.000,0.000,6.000,0.000,,1118.750,54.000,10.000,0.000,8.000,236.500
2023-03-14 05:00:00+01:00,107.000,312.750,681.250,37.500,,0.000,0.000,6.000,0.000,,1137.500,54.000,10.000,0.250,6.750,220.500
2023-03-14 06:00:00+01:00,109.500,333.250,896.000,37.250,,0.000,0.000,6.000,0.000,,1144.250,56.750,10.000,69.500,6.750,168.500
2023-03-14 07:00:00+01:00,111.000,346.750,928.500,38.500,,0.000,0.000,6.000,0.000,,1151.500,58.750,10.000,316.750,6.750,154.000
2023-03-14 08:00:00+01:00,110.750,325.750,868.000,39.500,0.000,0.000,0.000,6.000,0.000,,1143.750,62.000,9.250,796.000,8.750,144.250
2023-03-14 09:00:00+01:00,109.000,317.500,591.000,39.250,0.000,,0.000,6.000,0.000,,1153.750,64.750,9.000,1431.500,10.500,145.750
2023-03-14 10:00:00+01:00,107.250,302.500,532.750,38.750,0.000,,0.000,6.000,0.000,,1151.500,68.500,9.000,1781.000,15.500,148.250
2023-03-14 11:00:00+01:00,112.750,303.500,722.750,39.000,128.250,,0.000,6.250,0.000,,1161.250,78.000,8.750,1899.750,17.750,172.000
2023-03-14 12:00:00+01:00,111.250,305.250,735.750,40.250,42.500,,0.000,6.000,0.000,,1142.500,81.500,9.000,1816.000,18.000,225.750
2023-03-14 13:00:00+01:00,109.250,317.250,798.250,40.000,0.000,,0.000,6.000,0.000,,1168.750,83.750,10.000,1409.750,18.500,217.000
2023-03-14 14:00:00+01:00,112.000,301.500,1118.750,39.250,0.000,0.000,0.000,6.250,0.000,,1170.000,85.000,9.750,875.500,18.500,204.500
2023-03-14 15:00:00+01:00,115.750,324.250,1101.500,39.500,48.750,,0.000,6.000,0.000,,1170.500,76.500,9.500,466.250,18.500,156.000
2023-03-14 16:00:00+01:00,111.000,335.250,938.750,40.000,0.000,,0.000,6.000,0.000,,1168.000,68.750,11.000,136.250,18.500,45.250
2023-03-14 17:00:00+01:00,112.500,354.500,878.750,39.500,0.000,,0.000,6.000,0.000,,1152.000,58.000,10.750,12.250,17.000,16.500
2023-03-14 18:00:00+01:00,113.000,359.500,906.000,39.000,0.000,,0.000,6.000,0.000,,1154.000,55.000,10.000,0.000,16.500,11.750
2023-03-14 19:00:00+01:00,113.000,366.000,945.000,39.000,0.000,,0.000,6.000,0.000,,1153.750,54.000,10.000,0.000,14.000,9.000
