timestamp,Biomass,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Solar,Waste,Wind Offshore,Wind Onshore
2024-03-10 16:00:00,353.0,2711.0,0.0,154.0,1315.0,5287.0,1532.0,40786.0,5324.0,200.0,1.0,1032.0
2024-03-10 17:00:00,350.0,3190.0,0.0,155.0,825.0,5404.0,1739.0,40650.0,3392.0,196.0,4.0,951.0
2024-03-10 18:00:00,346.0,3810.0,0.0,157.0,834.0,5707.0,2350.0,40851.0,1541.0,186.0,5.0,1004.0
2024-03-10 19:00:00,345.0,4455.0,0.0,157.0,2368.0,5981.0,3029.0,41287.0,431.0,193.0,32.0,1154.0
2024-03-10 20:00:00,346.0,4676.0,0.0,157.0,3643.0,6110.0,3373.0,41464.0,0.0,189.0,40.0,1408.0
2024-03-10 21:00:00,346.0,4718.0,0.0,157.0,3194.0,6079.0,3530.0,41553.0,0.0,186.0,42.0,1661.0
2024-03-10 22:00:00,349.0,4383.0,0.0,157.0,2303.0,5953.0,3217.0,41657.0,0.0,184.0,137.0,1897.0
2024-03-10 23:00:00,344.0,4400.0,0.0,156.0,1828.0,5965.0,3000.0,41739.0,0.0,184.0,144.0,2166.0
2024-03-11 00:00:00,346.0,4397.0,0.0,157.0,1418.0,5900.0,2717.0,41749.0,0.0,183.0,143.0,2486.0
2024-03-11 01:00:00,345.0,3114.0,0.0,157.0,195.0,5585.0,2531.0,41629.0,0.0,181.0,234.0,2820.0
2024-03-11 02:00:00,347.0,2544.0,0.0,157.0,1239.0,5444.0,2407.0,41618.0,0.0,182.0,389.0,3131.0
2024-03-11 03:00:00,345.0,2605.0,0.0,157.0,2282.0,5402.0,2542.0,41760.0,0.0,183.0,494.0,3375.0
2024-03-11 04:00:00,349.0,2658.0,0.0,157.0,2462.0,5302.0,2619.0,41494.0,0.0,184.0,537.0,3383.0
2024-03-11 05:00:00,348.0,2794.0,0.0,157.0,3096.0,5269.0,2923.0,41544.0,0.0,181.0,491.0,3480.0
2024-03-11 06:00:00,349.0,3082.0,0.0,157.0,1036.0,5440.0,2942.0,41921.0,0.0,178.0,346.0,3597.0
2024-03-11 07:00:00,350.0,4056.0,0.0,157.0,987.0,5873.0,3152.0,42289.0,232.0,173.0,243.0,3795.0
2024-03-11 08:00:00,346.0,5415.0,0.0,157.0,2149.0,6200.0,3471.0,42401.0,535.0,168.0,240.0,4104.0
2024-03-11 09:00:00,344.0,5969.0,0.0,157.0,2640.0,6203.0,3712.0,42408.0,1787.0,169.0,213.0,4043.0
2024-03-11 10:00:00,351.0,5944.0,0.0,157.0,1834.0,6224.0,3342.0,42449.0,3687.0,170.0,159.0,3786.0
2024-03-11 11:00:00,348.0,6022.0,0.0,157.0,637.0,6100.0,3005.0,42486.0,5260.0,172.0,141.0,3691.0
2024-03-11 12:00:00,336.0,5915.0,0.0,157.0,311.0,6119.0,2837.0,42466.0,6599.0,174.0,152.0,4221.0
2024-03-11 13:00:00,351.0,5061.0,0.0,157.0,151.0,6209.0,3131.0,42468.0,7109.0,172.0,197.0,4804.0
2024-03-11 14:00:00,352.0,5001.0,0.0,157.0,272.0,6232.0,3326.0,42434.0,6689.0,173.0,250.0,5282.0
2024-03-11 15:00:00,351.0,5260.0,0.0,157.0,84.0,5983.0,2931.0,42354.0,6156.0,175.0,347.0,5994.0
2024-03-11 16:00:00,351.0,5412.0,0.0,157.0,252.0,6013.0,2972.0,42302.0,5233.0,176.0,484.0,6140.0
2024-03-11 17:00:00,350.0,5473.0,0.0,157.0,667.0,6151.0,3118.0,42301.0,3593.0,178.0,450.0,6332.0
2024-03-11 18:00:00,351.0,6451.0,0.0,157.0,1134.0,6284.0,3298.0,42307.0,1726.0,179.0,592.0,6144.0
2024-03-11 19:00:00,351.0,7566.0,0.0,182.0,2926.0,6676.0,3503.0,42292.0,437.0,178.0,627.0,5707.0
2024-03-11 20:00:00,350.0,7959.0,0.0,601.0,3799.0,6907.0,3019.0,42268.0,0.0,178.0,578.0,5678.0
2024-03-11 21:00:00,348.0,7891.0,0.0,377.0,2603.0,6906.0,3446.0,42270.0,0.0,180.0,468.0,5558.0
2024-03-11 22:00:00,353.0,7385.0,0.0,156.0,1747.0,6597.0,3404.0,42321.0,0.0,179.0,423.0,5473.0
2024-03-11 23:00:00,346.0,7357.0,0.0,157.0,1528.0,6308.0,3589.0,42407.0,0.0,180.0,258.0,5143.0
2024-03-12 00:00:00,350.0,7424.0,0.0,157.0,1497.0,6288.0,3524.0,42431.0,0.0,179.0,214.0,4981.0
2024-03-12 01:00:00,346.0,6325.0,0.0,157.0,945.0,6191.0,3297.0,42448.0,0.0,183.0,244.0,4976.0
2024-03-12 02:00:00,344.0,5471.0,0.0,157.0,667.0,6014.0,2924.0,42408.0,0.0,182.0,278.0,4869.0
2024-03-12 03:00:00,344.0,5184.0,0.0,157.0,596.0,5762.0,2955.0,42390.0,0.0,183.0,297.0,4703.0
2024-03-12 04:00:00,346.0,5006.0,0.0,157.0,58.0,5719.0,2992.0,42468.0,0.0,180.0,299.0,4445.0
2024-03-12 05:00:00,346.0,4909.0,0.0,157.0,313.0,5764.0,2811.0,42483.0,0.0,180.0,353.0,4218.0
2024-03-12 06:00:00,345.0,5794.0,0.0,157.0,110.0,5792.0,2918.0,42485.0,0.0,181.0,444.0,4019.0
2024-03-12 07:00:00,343.0,6914.0,0.0,157.0,1875.0,6056.0,3271.0,42468.0,235.0,179.0,456.0,3972.0
2024-03-12 08:00:00,344.0,7341.0,0.0,157.0,3379.0,6453.0,4065.0,42472.0,588.0,179.0,512.0,4163.0
2024-03-12 09:00:00,348.0,7769.0,0.0,157.0,3352.0,6583.0,3610.0,42425.0,2323.0,184.0,698.0,4114.0
2024-03-12 10:00:00,351.0,7769.0,0.0,157.0,2805.0,6506.0,3130.0,42372.0,4935.0,185.0,704.0,4089.0
2024-03-12 11:00:00,350.0,7302.0,0.0,157.0,2110.0,6377.0,3041.0,42110.0,6502.0,189.0,722.0,4502.0
2024-03-12 12:00:00,348.0,6825.0,0.0,157.0,860.0,6052.0,3033.0,41762.0,7483.0,188.0,737.0,5357.0
2024-03-12 13:00:00,352.0,5755.0,0.0,157.0,399.0,6143.0,3298.0,41682.0,7663.0,190.0,703.0,6311.0
2024-03-12 14:00:00,354.0,4632.0,0.0,157.0,79.0,6021.0,3025.0,41694.0,7270.0,192.0,675.0,7172.0
2024-03-12 15:00:00,350.0,4317.0,0.0,157.0,269.0,5629.0,2843.0,41707.0,6416.0,194.0,688.0,7432.0
2024-03-12 16:00:00,354.0,3970.0,0.0,157.0,101.0,5683.0,2654.0,41850.0,5409.0,194.0,606.0,7597.0
2024-03-12 17:00:00,359.0,3777.0,0.0,157.0,1141.0,5828.0,2371.0,42084.0,3826.0,192.0,653.0,7905.0
2024-03-12 18:00:00,359.0,4874.0,0.0,157.0,628.0,5868.0,2525.0,42090.0,1800.0,191.0,664.0,8015.0
2024-03-12 19:00:00,357.0,5791.0,0.0,157.0,1385.0,6360.0,3140.0,42002.0,425.0,196.0,664.0,8200.0
2024-03-12 20:00:00,359.0,6619.0,0.0,157.0,3143.0,6739.0,3617.0,42116.0,0.0,197.0,576.0,8229.0
2024-03-12 21:00:00,359.0,6512.0,0.0,157.0,2197.0,6640.0,3412.0,42246.0,0.0,197.0,562.0,8358.0
2024-03-12 22:00:00,358.0,5813.0,0.0,156.0,1145.0,6280.0,3123.0,42264.0,0.0,195.0,504.0,8300.0
2024-03-12 23:00:00,355.0,5727.0,0.0,157.0,960.0,6077.0,3215.0,42263.0,0.0,183.0,460.0,7824.0
2024-03-13 00:00:00,354.0,5684.0,0.0,157.0,647.0,5963.0,3183.0,42172.0,0.0,180.0,403.0,7346.0
2024-03-13 01:00:00,351.0,4185.0,0.0,157.0,357.0,5765.0,2679.0,42125.0,0.0,181.0,398.0,6573.0
2024-03-13 02:00:00,353.0,2726.0,0.0,154.0,356.0,5486.0,2369.0,42007.0,0.0,181.0,447.0,6091.0
2024-03-13 03:00:00,353.0,2672.0,0.0,153.0,645.0,5375.0,2342.0,42338.0,0.0,183.0,445.0,5538.0
2024-03-13 04:00:00,355.0,2625.0,0.0,153.0,1024.0,5301.0,2216.0,41986.0,0.0,187.0,444.0,4883.0
2024-03-13 05:00:00,356.0,2631.0,0.0,153.0,1504.0,5285.0,2092.0,41893.0,0.0,187.0,377.0,4221.0
2024-03-13 06:00:00,355.0,2726.0,0.0,153.0,790.0,5513.0,2321.0,42354.0,0.0,185.0,303.0,3675.0
2024-03-13 07:00:00,352.0,3564.0,0.0,156.0,888.0,5749.0,3190.0,42483.0,222.0,186.0,324.0,3241.0
2024-03-13 08:00:00,355.0,4096.0,0.0,157.0,2924.0,6258.0,3758.0,42459.0,673.0,185.0,386.0,2974.0
2024-03-13 09:00:00,356.0,4120.0,0.0,157.0,3033.0,6490.0,3652.0,42397.0,2869.0,185.0,418.0,2764.0
2024-03-13 10:00:00,353.0,4089.0,0.0,157.0,2898.0,6451.0,3363.0,42346.0,5883.0,184.0,469.0,2626.0
2024-03-13 11:00:00,353.0,3845.0,0.0,156.0,1691.0,6248.0,2914.0,42246.0,8119.0,184.0,603.0,2783.0
2024-03-13 12:00:00,356.0,3183.0,0.0,157.0,156.0,6031.0,2662.0,42071.0,9747.0,186.0,602.0,2890.0
2024-03-13 13:00:00,354.0,2882.0,0.0,157.0,95.0,5748.0,2549.0,41702.0,10575.0,187.0,616.0,3039.0
2024-03-13 14:00:00,349.0,2861.0,0.0,157.0,1252.0,5589.0,2562.0,41735.0,10806.0,186.0,515.0,2999.0
2024-03-13 15:00:00,348.0,2831.0,0.0,157.0,1673.0,5548.0,2446.0,41859.0,10314.0,193.0,378.0,2894.0
2024-03-13 16:00:00,352.0,2792.0,0.0,157.0,1466.0,5618.0,2389.0,41716.0,9056.0,199.0,388.0,2581.0
2024-03-13 17:00:00,350.0,2785.0,0.0,157.0,475.0,5773.0,2635.0,41935.0,6458.0,197.0,428.0,2302.0
2024-03-13 18:00:00,352.0,3048.0,0.0,157.0,895.0,6041.0,3113.0,42112.0,3063.0,197.0,394.0,2041.0
2024-03-13 19:00:00,351.0,4237.0,0.0,157.0,2783.0,6660.0,3788.0,42337.0,640.0,195.0,331.0,1999.0
2024-03-13 20:00:00,352.0,5179.0,0.0,178.0,3563.0,6854.0,4017.0,42126.0,0.0,193.0,293.0,2326.0
2024-03-13 21:00:00,352.0,5451.0,0.0,287.0,3413.0,6806.0,3974.0,41511.0,0.0,196.0,328.0,2943.0
2024-03-13 22:00:00,354.0,4919.0,0.0,206.0,2693.0,6607.0,3658.0,41887.0,0.0,201.0,371.0,3528.0
2024-03-13 23:00:00,352.0,3943.0,0.0,154.0,1664.0,6390.0,3326.0,42518.0,0.0,200.0,321.0,3785.0
2024-03-14 00:00:00,352.0,3323.0,0.0,153.0,1135.0,6148.0,3270.0,42540.0,0.0,201.0,438.0,3914.0
2024-03-14 01:00:00,353.0,2754.0,0.0,153.0,1163.0,5991.0,3407.0,42076.0,0.0,200.0,465.0,4189.0
2024-03-14 02:00:00,353.0,2423.0,0.0,153.0,1033.0,5830.0,3455.0,41675.0,0.0,201.0,453.0,4264.0
2024-03-14 03:00:00,354.0,2452.0,0.0,154.0,1169.0,5806.0,3665.0,41056.0,0.0,202.0,428.0,4341.0
2024-03-14 04:00:00,353.0,2475.0,0.0,157.0,394.0,5780.0,3269.0,40752.0,0.0,202.0,554.0,4371.0
2024-03-14 05:00:00,359.0,2482.0,0.0,157.0,525.0,5779.0,3019.0,41185.0,0.0,202.0,592.0,4443.0
2024-03-14 06:00:00,361.0,2586.0,0.0,156.0,241.0,5914.0,3398.0,41051.0,0.0,201.0,633.0,4483.0
2024-03-14 07:00:00,359.0,2928.0,0.0,156.0,2197.0,6263.0,3778.0,41138.0,239.0,197.0,648.0,4749.0
2024-03-14 08:00:00,358.0,3360.0,0.0,572.0,3235.0,6565.0,4104.0,41247.0,771.0,197.0,602.0,5079.0
2024-03-14 09:00:00,354.0,3681.0,0.0,1248.0,2591.0,6622.0,4069.0,41259.0,3154.0,198.0,510.0,4743.0
2024-03-14 10:00:00,354.0,3561.0,0.0,491.0,2391.0,6379.0,3490.0,41193.0,6606.0,202.0,485.0,3616.0
2024-03-14 11:00:00,357.0,2911.0,0.0,157.0,905.0,6060.0,2698.0,40411.0,9205.0,200.0,459.0,2914.0
2024-03-14 12:00:00,357.0,2584.0,0.0,157.0,54.0,5770.0,2456.0,40058.0,10413.0,200.0,308.0,3060.0
2024-03-14 13:00:00,357.0,2462.0,0.0,157.0,1116.0,5600.0,2292.0,39972.0,10892.0,201.0,464.0,3276.0
2024-03-14 14:00:00,356.0,2491.0,0.0,157.0,1714.0,5449.0,2309.0,39954.0,11006.0,202.0,562.0,3581.0
2024-03-14 15:00:00,354.0,2512.0,0.0,157.0,2276.0,5387.0,2083.0,39775.0,10202.0,203.0,549.0,4041.0
2024-03-14 16:00:00,357.0,2513.0,0.0,157.0,2148.0,5514.0,2303.0,39903.0,8292.0,200.0,647.0,4625.0
2024-03-14 17:00:00,366.0,2436.0,0.0,156.0,989.0,5664.0,2786.0,39783.0,5510.0,180.0,730.0,4719.0
2024-03-14 18:00:00,358.0,2106.0,0.0,156.0,1182.0,6089.0,3271.0,40040.0,2526.0,191.0,864.0,4626.0
2024-03-14 19:00:00,360.0,2397.0,0.0,157.0,3271.0,6617.0,3959.0,40902.0,587.0,192.0,885.0,4891.0
2024-03-14 20:00:00,360.0,2543.0,0.0,155.0,3397.0,6816.0,4276.0,40928.0,0.0,190.0,923.0,5925.0
2024-03-14 21:00:00,357.0,2551.0,0.0,156.0,2926.0,6793.0,4279.0,40680.0,0.0,182.0,977.0,7126.0
2024-03-14 22:00:00,351.0,2248.0,0.0,156.0,1814.0,6445.0,3548.0,40647.0,0.0,180.0,960.0,7825.0
2024-03-14 23:00:00,352.0,2058.0,0.0,157.0,1449.0,6179.0,3224.0,40940.0,0.0,181.0,903.0,8280.0
2024-03-15 00:00:00,351.0,2052.0,0.0,157.0,836.0,6007.0,2946.0,41069.0,0.0,183.0,901.0,8747.0
2024-03-15 01:00:00,351.0,1978.0,0.0,157.0,388.0,5684.0,2492.0,40366.0,0.0,184.0,922.0,8977.0
2024-03-15 02:00:00,348.0,1975.0,0.0,157.0,1933.0,5634.0,2278.0,40263.0,0.0,180.0,913.0,8748.0
2024-03-15 03:00:00,348.0,1951.0,0.0,157.0,2509.0,5468.0,2741.0,39666.0,0.0,180.0,903.0,8451.0
2024-03-15 04:00:00,349.0,1942.0,0.0,157.0,2923.0,5334.0,2329.0,38581.0,0.0,175.0,963.0,8510.0
2024-03-15 05:00:00,347.0,1958.0,0.0,157.0,3084.0,5306.0,1696.0,38177.0,0.0,179.0,939.0,8222.0
2024-03-15 06:00:00,352.0,1946.0,0.0,157.0,2339.0,5578.0,1962.0,39087.0,0.0,180.0,968.0,8083.0
2024-03-15 07:00:00,351.0,1946.0,0.0,157.0,816.0,5983.0,2832.0,40187.0,238.0,173.0,939.0,8107.0
2024-03-15 08:00:00,353.0,1956.0,0.0,157.0,640.0,6194.0,3343.0,40893.0,616.0,174.0,915.0,8454.0
2024-03-15 09:00:00,347.0,1988.0,0.0,157.0,1079.0,6280.0,3660.0,40975.0,2369.0,175.0,940.0,8652.0
2024-03-15 10:00:00,348.0,2007.0,0.0,157.0,425.0,5865.0,3010.0,40895.0,4888.0,177.0,926.0,9155.0
2024-03-15 11:00:00,353.0,1987.0,0.0,157.0,1144.0,5458.0,2248.0,40043.0,6606.0,173.0,947.0,9827.0
2024-03-15 12:00:00,352.0,1972.0,0.0,157.0,1914.0,5219.0,1855.0,38842.0,8079.0,176.0,969.0,10483.0
2024-03-15 13:00:00,355.0,1975.0,0.0,156.0,2085.0,5148.0,1528.0,38000.0,8539.0,177.0,970.0,10741.0
2024-03-15 14:00:00,355.0,1967.0,0.0,155.0,2357.0,5138.0,1428.0,37539.0,8509.0,176.0,985.0,11006.0
2024-03-15 15:00:00,348.0,1976.0,0.0,156.0,2634.0,5096.0,1422.0,37076.0,8028.0,172.0,978.0,11223.0
2024-03-15 16:00:00,347.0,2006.0,0.0,157.0,3335.0,4950.0,1407.0,37298.0,6913.0,172.0,993.0,11050.0
2024-03-15 17:00:00,347.0,2020.0,0.0,157.0,3160.0,5117.0,1767.0,37408.0,4875.0,172.0,966.0,10102.0
2024-03-15 18:00:00,352.0,2008.0,0.0,157.0,1881.0,5551.0,2891.0,39272.0,2337.0,179.0,878.0,9430.0
2024-03-15 19:00:00,350.0,2097.0,0.0,157.0,1727.0,6391.0,3638.0,40408.0,544.0,180.0,968.0,9132.0
2024-03-15 20:00:00,348.0,2399.0,0.0,157.0,2427.0,6872.0,3805.0,40753.0,0.0,178.0,944.0,9188.0
2024-03-15 21:00:00,348.0,2155.0,0.0,157.0,2896.0,6768.0,3922.0,40982.0,0.0,182.0,946.0,9037.0
2024-03-15 22:00:00,351.0,2002.0,0.0,157.0,1915.0,6412.0,3424.0,41348.0,0.0,185.0,981.0,9467.0
2024-03-15 23:00:00,349.0,1980.0,0.0,157.0,1135.0,6231.0,2994.0,42100.0,0.0,184.0,981.0,9685.0
2024-03-16 00:00:00,349.0,1972.0,0.0,157.0,501.0,5963.0,2641.0,42132.0,0.0,182.0,935.0,9565.0
2024-03-16 01:00:00,346.0,1939.0,0.0,157.0,18.0,5606.0,2537.0,41277.0,0.0,183.0,859.0,8921.0
2024-03-16 02:00:00,347.0,1926.0,0.0,157.0,1256.0,5355.0,2164.0,40931.0,0.0,182.0,758.0,8416.0
2024-03-16 03:00:00,350.0,1933.0,0.0,157.0,2010.0,5345.0,2197.0,40131.0,0.0,184.0,664.0,7923.0
2024-03-16 04:00:00,349.0,1952.0,0.0,157.0,2669.0,5293.0,2059.0,39551.0,0.0,184.0,533.0,7231.0
2024-03-16 05:00:00,348.0,1949.0,0.0,157.0,2792.0,5461.0,2092.0,40615.0,0.0,185.0,285.0,6446.0
2024-03-16 06:00:00,350.0,1929.0,0.0,157.0,2525.0,5558.0,2143.0,41151.0,0.0,184.0,167.0,5598.0
2024-03-16 07:00:00,349.0,1962.0,0.0,157.0,1383.0,5727.0,2436.0,41771.0,236.0,183.0,62.0,5051.0
2024-03-16 08:00:00,348.0,1985.0,0.0,157.0,1004.0,5799.0,2745.0,41776.0,709.0,182.0,45.0,4368.0
2024-03-16 09:00:00,349.0,1966.0,0.0,156.0,769.0,5849.0,2895.0,41793.0,2505.0,179.0,38.0,3633.0
2024-03-16 10:00:00,347.0,1971.0,0.0,153.0,1262.0,5825.0,2800.0,41101.0,4921.0,181.0,61.0,3044.0
2024-03-16 11:00:00,348.0,1952.0,0.0,153.0,1951.0,5547.0,2350.0,40647.0,6715.0,177.0,139.0,2774.0
2024-03-16 12:00:00,349.0,1944.0,0.0,153.0,2821.0,5381.0,1925.0,39918.0,8116.0,176.0,165.0,2690.0
2024-03-16 13:00:00,349.0,1952.0,0.0,153.0,3333.0,5291.0,1769.0,39074.0,8853.0,177.0,136.0,2447.0
2024-03-16 14:00:00,349.0,1928.0,0.0,155.0,3235.0,5065.0,1770.0,37955.0,8886.0,187.0,167.0,2350.0
2024-03-16 15:00:00,346.0,1945.0,0.0,157.0,3478.0,5107.0,1533.0,37340.0,8561.0,190.0,199.0,2253.0
2024-03-16 16:00:00,348.0,1991.0,0.0,157.0,3215.0,5245.0,1674.0,37726.0,7402.0,191.0,138.0,2110.0
2024-03-16 17:00:00,347.0,2022.0,0.0,157.0,1305.0,5560.0,2221.0,38940.0,5152.0,192.0,148.0,1859.0
2024-03-16 18:00:00,349.0,2262.0,0.0,157.0,1111.0,5789.0,2835.0,41113.0,2255.0,193.0,232.0,1531.0
2024-03-16 19:00:00,350.0,2344.0,0.0,153.0,2658.0,6205.0,3662.0,41592.0,524.0,192.0,173.0,1263.0
2024-03-16 20:00:00,350.0,2347.0,0.0,153.0,3469.0,6457.0,3828.0,41768.0,0.0,194.0,276.0,1219.0
2024-03-16 21:00:00,350.0,2357.0,0.0,153.0,3227.0,6708.0,3736.0,41954.0,0.0,196.0,272.0,1350.0
2024-03-16 22:00:00,349.0,2250.0,0.0,153.0,3297.0,6508.0,3654.0,42273.0,0.0,194.0,274.0,1669.0
2024-03-16 23:00:00,347.0,2361.0,0.0,153.0,2616.0,6374.0,3647.0,42293.0,0.0,196.0,324.0,2110.0
2024-03-17 00:00:00,349.0,2363.0,0.0,153.0,2495.0,6196.0,3679.0,42347.0,0.0,197.0,403.0,2528.0
2024-03-17 01:00:00,350.0,2116.0,0.0,153.0,1663.0,5881.0,3438.0,42093.0,0.0,199.0,487.0,2884.0
2024-03-17 02:00:00,351.0,1898.0,0.0,155.0,914.0,5635.0,2915.0,42019.0,0.0,199.0,481.0,3123.0
2024-03-17 03:00:00,351.0,1920.0,0.0,157.0,185.0,5538.0,2709.0,41913.0,0.0,198.0,519.0,3231.0
2024-03-17 04:00:00,353.0,1971.0,0.0,157.0,2161.0,5461.0,1910.0,41417.0,0.0,198.0,535.0,3356.0
2024-03-17 05:00:00,352.0,1944.0,0.0,157.0,2925.0,5368.0,1712.0,41773.0,0.0,198.0,555.0,3393.0
2024-03-17 06:00:00,352.0,1941.0,0.0,157.0,3201.0,5357.0,1925.0,41891.0,0.0,199.0,625.0,3368.0
2024-03-17 07:00:00,354.0,1919.0,0.0,157.0,2744.0,5341.0,1998.0,41785.0,233.0,201.0,672.0,3511.0
2024-03-17 08:00:00,354.0,1911.0,0.0,157.0,2158.0,5310.0,2006.0,41589.0,579.0,202.0,587.0,3712.0
2024-03-17 09:00:00,353.0,1938.0,0.0,157.0,2231.0,5322.0,2100.0,41591.0,2017.0,203.0,508.0,3476.0
2024-03-17 10:00:00,354.0,1953.0,0.0,157.0,1881.0,5288.0,2062.0,41340.0,4346.0,201.0,400.0,3028.0
2024-03-17 11:00:00,354.0,1959.0,0.0,155.0,1608.0,5188.0,1896.0,40947.0,5988.0,198.0,382.0,2629.0
2024-03-17 12:00:00,351.0,1959.0,0.0,153.0,1952.0,5184.0,1882.0,40714.0,7176.0,197.0,404.0,2536.0
2024-03-17 13:00:00,353.0,1944.0,0.0,153.0,1880.0,5136.0,1974.0,40543.0,7772.0,198.0,379.0,2964.0
2024-03-17 14:00:00,351.0,1935.0,0.0,153.0,2773.0,5074.0,1881.0,40082.0,7584.0,197.0,311.0,3161.0
2024-03-17 15:00:00,354.0,1935.0,0.0,153.0,3413.0,5119.0,1899.0,39851.0,6846.0,196.0,198.0,3049.0
2024-03-17 16:00:00,355.0,1947.0,0.0,153.0,2959.0,5252.0,1809.0,40023.0,5230.0,195.0,108.0,2934.0
2024-03-17 17:00:00,356.0,1976.0,0.0,153.0,1197.0,5342.0,1894.0,40053.0,3473.0,193.0,84.0,2609.0
2024-03-17 18:00:00,354.0,1955.0,0.0,153.0,137.0,5389.0,2127.0,40986.0,1544.0,199.0,97.0,2161.0
2024-03-17 19:00:00,354.0,2072.0,0.0,192.0,2196.0,5695.0,3387.0,41146.0,441.0,200.0,109.0,1866.0
2024-03-17 20:00:00,350.0,2318.0,0.0,541.0,2909.0,6510.0,4011.0,41302.0,0.0,198.0,84.0,1773.0
2024-03-17 21:00:00,350.0,2178.0,0.0,484.0,3933.0,6710.0,4049.0,41517.0,0.0,196.0,98.0,1759.0
2024-03-17 22:00:00,350.0,1949.0,0.0,209.0,3832.0,6623.0,4163.0,41752.0,0.0,198.0,92.0,1774.0
2024-03-17 23:00:00,347.0,1946.0,0.0,153.0,3793.0,6344.0,3971.0,41757.0,0.0,197.0,43.0,1757.0
2024-03-18 00:00:00,346.0,1963.0,0.0,153.0,3031.0,6116.0,3799.0,41814.0,0.0,196.0,37.0,1684.0
2024-03-18 01:00:00,348.0,1927.0,0.0,153.0,1292.0,5698.0,3280.0,41709.0,0.0,193.0,46.0,1744.0
2024-03-18 02:00:00,348.0,1825.0,0.0,153.0,672.0,5467.0,3383.0,41762.0,0.0,190.0,97.0,1838.0
2024-03-18 03:00:00,347.0,1819.0,0.0,153.0,12.0,5491.0,3031.0,41984.0,0.0,186.0,188.0,1992.0
2024-03-18 04:00:00,347.0,1890.0,0.0,153.0,543.0,5546.0,2730.0,41971.0,0.0,189.0,294.0,1859.0
2024-03-18 05:00:00,347.0,1955.0,0.0,154.0,874.0,5657.0,2706.0,41952.0,0.0,194.0,299.0,2002.0
2024-03-18 06:00:00,347.0,2247.0,0.0,153.0,157.0,5780.0,2606.0,42030.0,0.0,193.0,301.0,2140.0
2024-03-18 07:00:00,347.0,2447.0,0.0,155.0,2066.0,6173.0,3760.0,42044.0,240.0,192.0,197.0,2163.0
2024-03-18 08:00:00,348.0,2614.0,0.0,157.0,2190.0,6560.0,4016.0,41956.0,613.0,185.0,195.0,2128.0
2024-03-18 09:00:00,347.0,2794.0,0.0,156.0,3138.0,6612.0,4018.0,41903.0,2039.0,182.0,184.0,1886.0
2024-03-18 10:00:00,346.0,2774.0,0.0,157.0,2310.0,6535.0,3685.0,42026.0,4009.0,179.0,152.0,1780.0
2024-03-18 11:00:00,354.0,2400.0,0.0,157.0,921.0,6357.0,3458.0,42008.0,5755.0,178.0,165.0,1956.0
2024-03-18 12:00:00,357.0,2309.0,0.0,157.0,409.0,6120.0,2787.0,41880.0,7260.0,180.0,115.0,2169.0
2024-03-18 13:00:00,356.0,2120.0,0.0,157.0,1129.0,5894.0,3072.0,41182.0,8464.0,182.0,139.0,2017.0
2024-03-18 14:00:00,356.0,1848.0,0.0,157.0,1062.0,5572.0,2273.0,40742.0,8964.0,183.0,150.0,2001.0
2024-03-18 15:00:00,353.0,1848.0,0.0,157.0,1903.0,5350.0,1814.0,40160.0,8752.0,184.0,145.0,2045.0
2024-03-18 16:00:00,354.0,1888.0,0.0,157.0,1964.0,5501.0,1845.0,39887.0,7796.0,184.0,51.0,2056.0
2024-03-18 17:00:00,355.0,2082.0,0.0,157.0,1262.0,5690.0,2083.0,40109.0,6018.0,188.0,74.0,1791.0
2024-03-18 18:00:00,356.0,2506.0,0.0,157.0,283.0,5917.0,2968.0,40532.0,2957.0,189.0,57.0,1596.0
2024-03-18 19:00:00,352.0,3295.0,0.0,157.0,2817.0,6728.0,4211.0,41488.0,697.0,189.0,79.0,1344.0
2024-03-18 20:00:00,350.0,3809.0,0.0,227.0,3211.0,7024.0,4263.0,41715.0,0.0,187.0,59.0,1350.0
2024-03-18 21:00:00,350.0,4157.0,0.0,483.0,2873.0,7040.0,4476.0,41234.0,0.0,180.0,16.0,1343.0
2024-03-18 22:00:00,351.0,3744.0,0.0,276.0,2301.0,6975.0,4390.0,41197.0,0.0,172.0,14.0,1293.0
2024-03-18 23:00:00,351.0,3401.0,0.0,153.0,2836.0,6843.0,4501.0,41158.0,0.0,184.0,25.0,1255.0
2024-03-19 00:00:00,349.0,3558.0,0.0,153.0,2119.0,6563.0,4193.0,41063.0,0.0,188.0,67.0,1329.0
2024-03-19 01:00:00,350.0,2512.0,0.0,154.0,614.0,6335.0,3543.0,40980.0,0.0,188.0,115.0,1353.0
2024-03-19 02:00:00,351.0,1848.0,0.0,155.0,161.0,6057.0,2948.0,41026.0,0.0,190.0,149.0,1369.0
2024-03-19 03:00:00,349.0,1879.0,0.0,156.0,939.0,5907.0,2991.0,40915.0,0.0,190.0,140.0,1459.0
2024-03-19 04:00:00,349.0,1914.0,0.0,157.0,1524.0,5808.0,3206.0,40839.0,0.0,189.0,132.0,1392.0
2024-03-19 05:00:00,352.0,1883.0,0.0,157.0,1784.0,5791.0,2973.0,41201.0,0.0,191.0,129.0,1401.0
2024-03-19 06:00:00,351.0,1886.0,0.0,157.0,716.0,5990.0,3025.0,41184.0,0.0,189.0,106.0,1422.0
