timestamp,Biomass,B25,Fossil Gas,Fossil Oil,Hydro Pumped Storage,Hydro Run-of-river and poundage,Nuclear,Other,Solar,Waste,Wind Offshore,Wind Onshore
2024-04-01 01:00:00,84.0,,778.0,0.0,110.0,40.0,2951.0,641.0,0.0,255.0,282.0,552.0
2024-04-01 02:00:00,82.0,,761.0,0.0,77.0,40.0,2951.0,648.0,0.0,252.0,211.0,606.0
2024-04-01 03:00:00,83.0,,756.0,0.0,183.0,40.0,2951.0,717.0,0.0,253.0,456.0,671.0
2024-04-01 04:00:00,81.0,,740.0,0.0,82.0,40.0,2949.0,719.0,0.0,254.0,516.0,551.0
2024-04-01 05:00:00,82.0,,744.0,0.0,16.0,40.0,2949.0,678.0,0.0,257.0,852.0,421.0
2024-04-01 06:00:00,83.0,,769.0,0.0,214.0,40.0,2954.0,702.0,0.0,255.0,986.0,382.0
2024-04-01 07:00:00,81.0,,778.0,0.0,173.0,40.0,2956.0,743.0,13.0,251.0,1123.0,408.0
2024-04-01 08:00:00,84.0,,801.0,0.0,276.0,39.0,2958.0,772.0,259.0,250.0,1311.0,403.0
2024-04-01 09:00:00,83.0,,798.0,0.0,248.0,39.0,2956.0,803.0,714.0,255.0,1147.0,401.0
2024-04-01 10:00:00,81.0,,959.0,3.0,164.0,39.0,2955.0,757.0,1248.0,250.0,834.0,364.0
2024-04-01 11:00:00,81.0,,1046.0,8.0,113.0,39.0,2952.0,659.0,2039.0,238.0,630.0,298.0
2024-04-01 12:00:00,83.0,,743.0,0.0,343.0,39.0,2952.0,673.0,2968.0,237.0,622.0,407.0
2024-04-01 13:00:00,82.0,,727.0,0.0,752.0,40.0,2951.0,823.0,3689.0,242.0,457.0,619.0
2024-04-01 14:00:00,81.0,,713.0,0.0,747.0,40.0,2948.0,830.0,3814.0,249.0,439.0,825.0
2024-04-01 15:00:00,82.0,,723.0,0.0,741.0,39.0,2948.0,878.0,3433.0,251.0,381.0,981.0
2024-04-01 16:00:00,80.0,,714.0,0.0,722.0,41.0,2948.0,807.0,2922.0,249.0,403.0,1230.0
2024-04-01 17:00:00,83.0,,730.0,0.0,701.0,40.0,2948.0,795.0,2362.0,252.0,408.0,1217.0
2024-04-01 18:00:00,86.0,,777.0,0.0,220.0,40.0,2951.0,852.0,1369.0,246.0,693.0,1035.0
2024-04-01 19:00:00,83.0,,792.0,0.0,224.0,41.0,2954.0,906.0,398.0,253.0,1137.0,909.0
2024-04-01 20:00:00,82.0,,790.0,0.0,0.0,41.0,2954.0,903.0,4.0,251.0,1312.0,845.0
2024-04-01 21:00:00,79.0,,788.0,0.0,34.0,41.0,2954.0,872.0,0.0,252.0,1182.0,918.0
2024-04-01 22:00:00,82.0,,814.0,0.0,53.0,41.0,2954.0,798.0,0.0,252.0,844.0,996.0
2024-04-01 23:00:00,82.0,,816.0,0.0,2.0,41.0,2954.0,864.0,0.0,250.0,931.0,1023.0
2024-04-02 00:00:00,83.0,,751.0,0.0,71.0,41.0,2953.0,663.0,0.0,252.0,773.0,1179.0
2024-04-02 01:00:00,84.0,,738.0,0.0,96.0,41.0,2952.0,750.0,0.0,254.0,887.0,1256.0
2024-04-02 02:00:00,87.0,,754.0,0.0,247.0,41.0,2952.0,737.0,0.0,256.0,997.0,1300.0
2024-04-02 03:00:00,87.0,,751.0,0.0,309.0,41.0,2951.0,725.0,0.0,253.0,1180.0,1361.0
2024-04-02 04:00:00,87.0,,742.0,0.0,487.0,40.0,2951.0,720.0,0.0,257.0,1445.0,1416.0
2024-04-02 05:00:00,85.0,,757.0,0.0,295.0,40.0,2949.0,736.0,0.0,256.0,1477.0,1502.0
2024-04-02 06:00:00,86.0,,752.0,0.0,177.0,40.0,2949.0,776.0,0.0,255.0,1421.0,1573.0
2024-04-02 07:00:00,84.0,,780.0,0.0,587.0,40.0,2953.0,894.0,56.0,248.0,1737.0,1570.0
2024-04-02 08:00:00,84.0,,772.0,0.0,466.0,39.0,2953.0,909.0,498.0,246.0,1728.0,1557.0
2024-04-02 09:00:00,84.0,,775.0,0.0,453.0,39.0,2954.0,910.0,851.0,248.0,1860.0,1628.0
2024-04-02 10:00:00,84.0,,759.0,0.0,133.0,39.0,2953.0,863.0,921.0,248.0,1893.0,1794.0
2024-04-02 11:00:00,85.0,,802.0,0.0,292.0,39.0,2950.0,770.0,1149.0,250.0,1834.0,1873.0
2024-04-02 12:00:00,86.0,,773.0,0.0,348.0,39.0,2951.0,757.0,1444.0,246.0,1778.0,1750.0
2024-04-02 13:00:00,88.0,,732.0,0.0,388.0,39.0,2951.0,769.0,1614.0,251.0,1684.0,1824.0
2024-04-02 14:00:00,85.0,,708.0,0.0,435.0,39.0,2948.0,863.0,1692.0,249.0,1655.0,1945.0
2024-04-02 15:00:00,82.0,,720.0,0.0,333.0,39.0,2946.0,907.0,1973.0,250.0,1696.0,2018.0
2024-04-02 16:00:00,79.0,,698.0,0.0,407.0,40.0,2947.0,817.0,2031.0,251.0,1702.0,1864.0
2024-04-02 17:00:00,80.0,,731.0,0.0,400.0,41.0,2946.0,816.0,1591.0,247.0,1719.0,1705.0
2024-04-02 18:00:00,80.0,,766.0,0.0,8.0,41.0,2946.0,841.0,732.0,247.0,1861.0,1284.0
2024-04-02 19:00:00,81.0,,806.0,0.0,825.0,40.0,2948.0,920.0,169.0,244.0,1553.0,919.0
2024-04-02 20:00:00,80.0,,1017.0,0.0,938.0,40.0,2950.0,878.0,0.0,246.0,1025.0,777.0
2024-04-02 21:00:00,78.0,,894.0,0.0,0.0,41.0,2952.0,763.0,0.0,244.0,905.0,992.0
2024-04-02 22:00:00,78.0,,853.0,0.0,505.0,41.0,2951.0,750.0,0.0,243.0,651.0,1050.0
2024-04-02 23:00:00,79.0,,1037.0,0.0,239.0,41.0,2950.0,781.0,0.0,245.0,570.0,801.0
2024-04-03 00:00:00,79.0,,810.0,0.0,18.0,41.0,2950.0,607.0,0.0,241.0,1191.0,653.0
2024-04-03 01:00:00,79.0,,766.0,0.0,151.0,40.0,2950.0,653.0,0.0,245.0,1385.0,677.0
2024-04-03 02:00:00,80.0,,769.0,0.0,177.0,40.0,2949.0,695.0,0.0,244.0,1507.0,830.0
2024-04-03 03:00:00,80.0,,777.0,0.0,597.0,40.0,2949.0,743.0,0.0,245.0,1761.0,881.0
2024-04-03 04:00:00,78.0,,797.0,0.0,740.0,40.0,2949.0,709.0,0.0,240.0,1713.0,826.0
2024-04-03 05:00:00,78.0,,808.0,0.0,887.0,40.0,2949.0,694.0,0.0,240.0,1578.0,895.0
2024-04-03 06:00:00,77.0,,816.0,0.0,447.0,40.0,2946.0,736.0,0.0,242.0,1581.0,919.0
2024-04-03 07:00:00,78.0,,842.0,0.0,468.0,40.0,2948.0,836.0,23.0,239.0,1451.0,964.0
2024-04-03 08:00:00,77.0,,847.0,0.0,717.0,38.0,2952.0,864.0,224.0,246.0,1567.0,980.0
2024-04-03 09:00:00,82.0,,848.0,0.0,560.0,36.0,2951.0,855.0,552.0,237.0,1532.0,956.0
2024-04-03 10:00:00,82.0,,851.0,0.0,94.0,36.0,2953.0,792.0,866.0,233.0,1375.0,992.0
2024-04-03 11:00:00,80.0,,865.0,0.0,14.0,37.0,2950.0,787.0,1201.0,234.0,1208.0,1051.0
2024-04-03 12:00:00,80.0,,807.0,0.0,17.0,39.0,2947.0,776.0,1700.0,230.0,1311.0,1118.0
2024-04-03 13:00:00,76.0,,790.0,0.0,159.0,38.0,2947.0,772.0,2157.0,227.0,1448.0,1096.0
2024-04-03 14:00:00,77.0,,765.0,0.0,637.0,38.0,2946.0,848.0,2606.0,230.0,1373.0,1101.0
2024-04-03 15:00:00,75.0,,774.0,4.0,640.0,38.0,2945.0,918.0,2559.0,230.0,1729.0,1362.0
2024-04-03 16:00:00,74.0,,783.0,0.0,544.0,39.0,2945.0,854.0,1846.0,229.0,1935.0,1613.0
2024-04-03 17:00:00,78.0,,786.0,0.0,77.0,40.0,2946.0,842.0,1159.0,232.0,1957.0,1784.0
2024-04-03 18:00:00,77.0,,832.0,0.0,108.0,40.0,2946.0,882.0,648.0,231.0,1958.0,1953.0
2024-04-03 19:00:00,79.0,,810.0,0.0,452.0,40.0,2945.0,953.0,138.0,233.0,1968.0,2061.0
2024-04-03 20:00:00,78.0,,818.0,0.0,739.0,40.0,2946.0,923.0,2.0,230.0,1971.0,1989.0
2024-04-03 21:00:00,81.0,,808.0,0.0,601.0,40.0,2949.0,813.0,0.0,234.0,1970.0,1801.0
2024-04-03 22:00:00,80.0,,811.0,0.0,0.0,40.0,2950.0,750.0,0.0,231.0,1960.0,1449.0
2024-04-03 23:00:00,81.0,,806.0,0.0,4.0,40.0,2952.0,857.0,0.0,226.0,1931.0,1297.0
2024-04-04 00:00:00,80.0,,761.0,0.0,500.0,40.0,2951.0,624.0,0.0,231.0,1781.0,1201.0
2024-04-04 01:00:00,81.0,,769.0,0.0,725.0,40.0,2950.0,618.0,0.0,233.0,1219.0,1156.0
2024-04-04 02:00:00,80.0,,750.0,0.0,694.0,40.0,2950.0,690.0,0.0,229.0,975.0,1271.0
2024-04-04 03:00:00,80.0,,772.0,0.0,879.0,40.0,2949.0,729.0,0.0,228.0,1040.0,1499.0
2024-04-04 04:00:00,79.0,,764.0,0.0,871.0,40.0,2948.0,726.0,0.0,232.0,1364.0,1771.0
2024-04-04 05:00:00,81.0,,732.0,0.0,330.0,40.0,2947.0,733.0,0.0,236.0,1628.0,1927.0
2024-04-04 06:00:00,83.0,,723.0,0.0,8.0,40.0,2948.0,791.0,0.0,250.0,1870.0,1879.0
2024-04-04 07:00:00,79.0,,754.0,0.0,539.0,40.0,2948.0,836.0,3.0,245.0,1878.0,1845.0
2024-04-04 08:00:00,82.0,,804.0,0.0,657.0,39.0,2947.0,841.0,69.0,250.0,1954.0,1678.0
2024-04-04 09:00:00,80.0,,778.0,0.0,589.0,39.0,2942.0,857.0,557.0,243.0,1897.0,1780.0
2024-04-04 10:00:00,80.0,,744.0,0.0,8.0,38.0,2927.0,830.0,1433.0,234.0,1927.0,2006.0
2024-04-04 11:00:00,77.0,,751.0,11.0,6.0,39.0,2945.0,812.0,2265.0,234.0,1903.0,2126.0
2024-04-04 12:00:00,82.0,,721.0,0.0,376.0,38.0,2950.0,798.0,2786.0,234.0,1948.0,2105.0
2024-04-04 13:00:00,78.0,,734.0,0.0,521.0,37.0,2951.0,722.0,3185.0,237.0,1968.0,1987.0
2024-04-04 14:00:00,82.0,,693.0,0.0,625.0,37.0,2945.0,743.0,3507.0,225.0,1945.0,1900.0
2024-04-04 15:00:00,82.0,,695.0,0.0,635.0,37.0,2944.0,842.0,3467.0,208.0,1591.0,1842.0
2024-04-04 16:00:00,84.0,,693.0,0.0,611.0,38.0,2944.0,865.0,2878.0,205.0,1864.0,1894.0
2024-04-04 17:00:00,85.0,,706.0,0.0,188.0,38.0,2947.0,910.0,1680.0,206.0,1892.0,1989.0
2024-04-04 18:00:00,84.0,,705.0,0.0,74.0,37.0,2946.0,951.0,1050.0,206.0,1876.0,1694.0
2024-04-04 19:00:00,82.0,,736.0,0.0,776.0,36.0,2937.0,969.0,413.0,210.0,1924.0,1208.0
2024-04-04 20:00:00,82.0,,730.0,0.0,948.0,35.0,2946.0,970.0,8.0,221.0,1960.0,871.0
2024-04-04 21:00:00,83.0,,775.0,0.0,918.0,35.0,2943.0,843.0,0.0,227.0,1914.0,725.0
2024-04-04 22:00:00,81.0,,704.0,0.0,201.0,35.0,2946.0,804.0,0.0,230.0,1835.0,746.0
2024-04-04 23:00:00,82.0,,701.0,0.0,127.0,36.0,2948.0,905.0,0.0,234.0,1776.0,851.0
2024-04-05 00:00:00,83.0,,730.0,0.0,187.0,36.0,2948.0,661.0,0.0,240.0,1377.0,912.0
2024-04-05 01:00:00,84.0,,755.0,0.0,151.0,35.0,2948.0,671.0,0.0,237.0,1033.0,818.0
2024-04-05 02:00:00,83.0,,699.0,0.0,44.0,35.0,2948.0,735.0,0.0,238.0,1548.0,947.0
2024-04-05 03:00:00,82.0,,691.0,0.0,755.0,35.0,2947.0,743.0,0.0,241.0,1763.0,1152.0
2024-04-05 04:00:00,83.0,,694.0,0.0,903.0,35.0,2945.0,737.0,0.0,241.0,1833.0,1100.0
2024-04-05 05:00:00,81.0,,689.0,0.0,151.0,36.0,2944.0,710.0,0.0,241.0,1510.0,1073.0
2024-04-05 06:00:00,82.0,,695.0,0.0,38.0,36.0,2943.0,753.0,0.0,239.0,1661.0,1277.0
2024-04-05 07:00:00,85.0,,711.0,0.0,163.0,36.0,2942.0,827.0,84.0,238.0,1631.0,1520.0
2024-04-05 08:00:00,86.0,,721.0,0.0,755.0,34.0,2945.0,854.0,348.0,239.0,1905.0,1766.0
2024-04-05 09:00:00,83.0,,741.0,0.0,462.0,34.0,2943.0,853.0,565.0,241.0,1943.0,2009.0
2024-04-05 10:00:00,84.0,,747.0,0.0,165.0,34.0,2935.0,787.0,732.0,238.0,1963.0,2080.0
2024-04-05 11:00:00,88.0,,827.0,0.0,129.0,34.0,2939.0,839.0,1182.0,243.0,1964.0,1988.0
2024-04-05 12:00:00,85.0,,705.0,0.0,198.0,34.0,2942.0,863.0,1355.0,233.0,1962.0,2049.0
2024-04-05 13:00:00,83.0,,707.0,0.0,609.0,35.0,2943.0,809.0,2259.0,235.0,1936.0,2007.0
2024-04-05 14:00:00,81.0,,642.0,0.0,607.0,35.0,2942.0,764.0,3350.0,239.0,1952.0,1832.0
2024-04-05 15:00:00,81.0,,613.0,0.0,603.0,34.0,2942.0,761.0,3612.0,233.0,1954.0,1771.0
2024-04-05 16:00:00,81.0,,675.0,0.0,624.0,34.0,2940.0,797.0,3024.0,236.0,1891.0,1622.0
2024-04-05 17:00:00,80.0,,698.0,0.0,510.0,35.0,2867.0,846.0,1910.0,235.0,1881.0,1392.0
2024-04-05 18:00:00,82.0,,722.0,0.0,47.0,35.0,2625.0,916.0,733.0,239.0,1912.0,1168.0
2024-04-05 19:00:00,81.0,,691.0,0.0,835.0,35.0,2541.0,897.0,194.0,244.0,1790.0,967.0
2024-04-05 20:00:00,80.0,,702.0,0.0,801.0,35.0,2515.0,936.0,2.0,252.0,1273.0,1034.0
2024-04-05 21:00:00,80.0,,677.0,0.0,510.0,36.0,2516.0,901.0,0.0,253.0,1052.0,1009.0
2024-04-05 22:00:00,81.0,,695.0,0.0,349.0,35.0,2516.0,828.0,0.0,252.0,951.0,874.0
2024-04-05 23:00:00,81.0,,723.0,0.0,296.0,36.0,2514.0,807.0,0.0,250.0,650.0,1067.0
2024-04-06 00:00:00,81.0,,654.0,0.0,38.0,36.0,2517.0,722.0,0.0,249.0,841.0,859.0
2024-04-06 01:00:00,79.0,,643.0,0.0,192.0,36.0,2518.0,682.0,0.0,248.0,1090.0,685.0
2024-04-06 02:00:00,80.0,,650.0,0.0,565.0,36.0,2519.0,736.0,0.0,251.0,919.0,714.0
2024-04-06 03:00:00,80.0,,680.0,0.0,27.0,36.0,2518.0,734.0,0.0,248.0,675.0,880.0
2024-04-06 04:00:00,82.0,,671.0,0.0,171.0,36.0,2517.0,766.0,0.0,245.0,1160.0,1115.0
2024-04-06 05:00:00,83.0,,668.0,0.0,447.0,36.0,2516.0,720.0,0.0,241.0,1626.0,1309.0
2024-04-06 06:00:00,82.0,,670.0,0.0,398.0,35.0,2515.0,761.0,0.0,238.0,1793.0,1469.0
2024-04-06 07:00:00,85.0,,701.0,0.0,365.0,35.0,2514.0,847.0,151.0,244.0,1885.0,1698.0
2024-04-06 08:00:00,84.0,,671.0,0.0,85.0,35.0,2514.0,915.0,1050.0,245.0,1834.0,1646.0
2024-04-06 09:00:00,80.0,,666.0,0.0,73.0,34.0,2512.0,924.0,1897.0,246.0,1851.0,1588.0
2024-04-06 10:00:00,81.0,,678.0,0.0,2.0,34.0,2513.0,944.0,2872.0,248.0,1843.0,1594.0
2024-04-06 11:00:00,83.0,,802.0,0.0,251.0,34.0,2393.0,922.0,3879.0,248.0,1848.0,1570.0
2024-04-06 12:00:00,84.0,,827.0,0.0,454.0,35.0,2288.0,894.0,4798.0,244.0,1809.0,1564.0
2024-04-06 13:00:00,84.0,,656.0,0.0,481.0,35.0,2283.0,854.0,4531.0,246.0,1719.0,1549.0
2024-04-06 14:00:00,82.0,,647.0,0.0,517.0,35.0,2284.0,838.0,4319.0,242.0,1703.0,1558.0
2024-04-06 15:00:00,82.0,,666.0,0.0,600.0,35.0,2282.0,891.0,3795.0,243.0,1760.0,1706.0
2024-04-06 16:00:00,80.0,,662.0,0.0,563.0,35.0,2404.0,882.0,2889.0,244.0,1875.0,1657.0
2024-04-06 17:00:00,80.0,,665.0,0.0,270.0,36.0,2511.0,943.0,1895.0,241.0,1884.0,1397.0
2024-04-06 18:00:00,78.0,,682.0,0.0,200.0,36.0,2509.0,931.0,865.0,243.0,1842.0,952.0
2024-04-06 19:00:00,76.0,,711.0,0.0,788.0,36.0,2508.0,912.0,233.0,247.0,1859.0,687.0
2024-04-06 20:00:00,78.0,,715.0,0.0,809.0,37.0,2509.0,897.0,3.0,245.0,1765.0,626.0
2024-04-06 21:00:00,79.0,,702.0,0.0,846.0,37.0,2511.0,897.0,0.0,248.0,1841.0,700.0
2024-04-06 22:00:00,79.0,,702.0,0.0,594.0,37.0,2510.0,839.0,0.0,248.0,1760.0,712.0
2024-04-06 23:00:00,75.0,,696.0,0.0,89.0,36.0,2511.0,730.0,0.0,247.0,1641.0,835.0
2024-04-07 00:00:00,78.0,,711.0,0.0,1.0,36.0,2511.0,649.0,0.0,246.0,1473.0,1057.0
2024-04-07 01:00:00,77.0,,690.0,0.0,192.0,36.0,2512.0,675.0,0.0,248.0,1784.0,1097.0
2024-04-07 02:00:00,77.0,,688.0,0.0,120.0,36.0,2515.0,688.0,0.0,249.0,1852.0,1223.0
2024-04-07 03:00:00,79.0,,687.0,0.0,72.0,37.0,2514.0,658.0,0.0,246.0,1939.0,1248.0
2024-04-07 04:00:00,80.0,,673.0,0.0,24.0,37.0,2517.0,656.0,0.0,246.0,1885.0,1272.0
2024-04-07 05:00:00,80.0,,657.0,0.0,14.0,37.0,2516.0,632.0,0.0,247.0,1857.0,1166.0
2024-04-07 06:00:00,79.0,,665.0,0.0,14.0,37.0,2517.0,677.0,0.0,246.0,1853.0,1141.0
2024-04-07 07:00:00,80.0,,654.0,0.0,64.0,37.0,2515.0,735.0,90.0,250.0,1758.0,1149.0
2024-04-07 08:00:00,80.0,,646.0,0.0,18.0,36.0,2513.0,760.0,870.0,248.0,1671.0,1151.0
2024-04-07 09:00:00,80.0,,651.0,0.0,441.0,36.0,2514.0,781.0,2235.0,246.0,1399.0,1265.0
2024-04-07 10:00:00,81.0,,658.0,0.0,799.0,37.0,2515.0,793.0,3359.0,247.0,1117.0,1448.0
2024-04-07 11:00:00,80.0,,668.0,0.0,835.0,37.0,2516.0,737.0,4548.0,247.0,1008.0,1562.0
2024-04-07 12:00:00,82.0,,669.0,0.0,935.0,37.0,2514.0,679.0,5629.0,238.0,361.0,1700.0
2024-04-07 13:00:00,84.0,,653.0,0.0,926.0,36.0,2514.0,792.0,6049.0,238.0,266.0,1508.0
2024-04-07 14:00:00,83.0,,641.0,0.0,915.0,36.0,2516.0,787.0,5515.0,246.0,334.0,1345.0
2024-04-07 15:00:00,83.0,,669.0,0.0,888.0,36.0,2517.0,810.0,3992.0,249.0,814.0,1269.0
2024-04-07 16:00:00,82.0,,740.0,0.0,214.0,36.0,2516.0,749.0,2181.0,250.0,1554.0,1159.0
2024-04-07 17:00:00,80.0,,752.0,0.0,9.0,36.0,2515.0,726.0,893.0,252.0,1490.0,928.0
2024-04-07 18:00:00,79.0,,774.0,0.0,2.0,37.0,2514.0,753.0,298.0,252.0,1598.0,684.0
2024-04-07 19:00:00,77.0,,840.0,0.0,535.0,37.0,2514.0,807.0,80.0,251.0,1489.0,573.0
2024-04-07 20:00:00,79.0,,1092.0,0.0,900.0,38.0,2514.0,872.0,1.0,250.0,1297.0,551.0
2024-04-07 21:00:00,81.0,,1167.0,0.0,853.0,38.0,2514.0,839.0,0.0,250.0,956.0,598.0
2024-04-07 22:00:00,85.0,,1165.0,0.0,676.0,38.0,2515.0,739.0,0.0,253.0,709.0,534.0
2024-04-07 23:00:00,80.0,,1157.0,0.0,456.0,38.0,2516.0,799.0,0.0,254.0,591.0,344.0
2024-04-08 00:00:00,83.0,,916.0,0.0,366.0,38.0,2516.0,707.0,0.0,249.0,566.0,244.0
2024-04-08 01:00:00,85.0,,900.0,0.0,781.0,38.0,2518.0,763.0,0.0,248.0,598.0,183.0
2024-04-08 02:00:00,83.0,,991.0,0.0,891.0,38.0,2518.0,808.0,0.0,251.0,457.0,128.0
2024-04-08 03:00:00,82.0,,1042.0,0.0,881.0,38.0,2519.0,706.0,0.0,254.0,332.0,110.0
2024-04-08 04:00:00,84.0,,1040.0,0.0,869.0,38.0,2519.0,710.0,0.0,254.0,279.0,144.0
2024-04-08 05:00:00,82.0,,1213.0,0.0,499.0,38.0,2519.0,721.0,0.0,251.0,233.0,203.0
2024-04-08 06:00:00,82.0,,1683.0,0.0,21.0,38.0,2519.0,786.0,0.0,251.0,238.0,213.0
2024-04-08 07:00:00,84.0,,1964.0,0.0,774.0,38.0,2518.0,871.0,168.0,248.0,159.0,148.0
2024-04-08 08:00:00,86.0,,2022.0,0.0,624.0,38.0,2517.0,905.0,651.0,245.0,49.0,81.0
2024-04-08 09:00:00,85.0,,2043.0,4.0,550.0,37.0,2517.0,913.0,1577.0,245.0,2.0,29.0
2024-04-08 10:00:00,84.0,,1689.0,0.0,151.0,37.0,2515.0,863.0,2750.0,248.0,9.0,29.0
2024-04-08 11:00:00,83.0,,1536.0,0.0,4.0,37.0,2515.0,862.0,3086.0,244.0,15.0,49.0
2024-04-08 12:00:00,84.0,,1660.0,0.0,274.0,38.0,2515.0,892.0,2265.0,243.0,7.0,102.0
2024-04-08 13:00:00,81.0,,1627.0,0.0,85.0,38.0,2515.0,846.0,2216.0,236.0,1.0,175.0
2024-04-08 14:00:00,82.0,,1250.0,0.0,402.0,37.0,2515.0,733.0,2926.0,239.0,103.0,302.0
2024-04-08 15:00:00,81.0,,1435.0,0.0,64.0,38.0,2514.0,679.0,3575.0,242.0,198.0,307.0
2024-04-08 16:00:00,82.0,,1448.0,0.0,552.0,38.0,2514.0,720.0,4040.0,241.0,261.0,293.0
2024-04-08 17:00:00,82.0,,1934.0,0.0,41.0,39.0,2512.0,808.0,3028.0,238.0,257.0,385.0
2024-04-08 18:00:00,82.0,,2751.0,0.0,480.0,39.0,2511.0,883.0,1597.0,237.0,241.0,393.0
2024-04-08 19:00:00,81.0,,2875.0,0.0,906.0,39.0,2510.0,836.0,478.0,240.0,219.0,334.0
2024-04-08 20:00:00,79.0,,3161.0,0.0,922.0,39.0,2509.0,845.0,19.0,242.0,210.0,346.0
2024-04-08 21:00:00,83.0,,2742.0,0.0,248.0,39.0,2510.0,846.0,0.0,242.0,162.0,475.0
2024-04-08 22:00:00,85.0,,1901.0,0.0,95.0,39.0,2509.0,850.0,0.0,240.0,802.0,628.0
2024-04-08 23:00:00,83.0,,1613.0,0.0,156.0,40.0,2510.0,757.0,0.0,240.0,734.0,790.0
2024-04-09 00:00:00,81.0,,1428.0,0.0,59.0,40.0,2510.0,645.0,0.0,232.0,1122.0,730.0
2024-04-09 01:00:00,78.0,,1015.0,0.0,3.0,40.0,2512.0,730.0,0.0,233.0,1270.0,588.0
2024-04-09 02:00:00,80.0,,953.0,0.0,16.0,40.0,2515.0,726.0,0.0,235.0,1849.0,591.0
2024-04-09 03:00:00,80.0,,1015.0,0.0,541.0,40.0,2517.0,682.0,0.0,229.0,1840.0,839.0
2024-04-09 04:00:00,79.0,,1086.0,0.0,385.0,40.0,2519.0,699.0,0.0,229.0,1852.0,865.0
2024-04-09 05:00:00,79.0,,986.0,0.0,301.0,39.0,2519.0,693.0,0.0,230.0,1937.0,1164.0
2024-04-09 06:00:00,79.0,,964.0,0.0,168.0,39.0,2519.0,756.0,0.0,232.0,1913.0,1699.0
2024-04-09 07:00:00,77.0,,1024.0,0.0,550.0,39.0,2519.0,863.0,95.0,232.0,1973.0,1849.0
2024-04-09 08:00:00,76.0,,1026.0,0.0,233.0,38.0,2518.0,904.0,648.0,227.0,1991.0,2033.0
2024-04-09 09:00:00,79.0,,983.0,0.0,79.0,38.0,2517.0,933.0,1558.0,231.0,1906.0,2155.0
2024-04-09 10:00:00,76.0,,903.0,0.0,110.0,38.0,2518.0,842.0,2281.0,237.0,1909.0,2194.0
2024-04-09 11:00:00,80.0,,884.0,0.0,525.0,38.0,2517.0,853.0,2841.0,223.0,2000.0,2229.0
2024-04-09 12:00:00,78.0,,852.0,0.0,650.0,38.0,2517.0,918.0,2856.0,229.0,2023.0,2288.0
2024-04-09 13:00:00,81.0,,864.0,0.0,751.0,37.0,2518.0,904.0,2934.0,232.0,2001.0,2370.0
2024-04-09 14:00:00,81.0,,864.0,0.0,883.0,37.0,2518.0,767.0,2982.0,237.0,1952.0,2280.0
2024-04-09 15:00:00,81.0,,883.0,0.0,901.0,37.0,2519.0,716.0,2835.0,240.0,1783.0,2165.0
2024-04-09 16:00:00,79.0,,920.0,0.0,629.0,35.0,2520.0,699.0,2335.0,243.0,1743.0,2111.0
2024-04-09 17:00:00,80.0,,914.0,0.0,322.0,36.0,2520.0,722.0,1627.0,250.0,2020.0,2033.0
2024-04-09 18:00:00,79.0,,978.0,0.0,351.0,38.0,2520.0,832.0,987.0,256.0,2014.0,1913.0
2024-04-09 19:00:00,82.0,,1030.0,0.0,803.0,38.0,2519.0,856.0,303.0,257.0,1966.0,1790.0
2024-04-09 20:00:00,82.0,,1023.0,0.0,884.0,39.0,2519.0,876.0,20.0,259.0,1990.0,1592.0
2024-04-09 21:00:00,82.0,,1046.0,0.0,788.0,39.0,2520.0,893.0,0.0,262.0,1987.0,1487.0
2024-04-09 22:00:00,84.0,,1020.0,0.0,395.0,39.0,2521.0,835.0,0.0,262.0,1977.0,1415.0
2024-04-09 23:00:00,81.0,,986.0,0.0,30.0,38.0,2521.0,703.0,0.0,263.0,1968.0,1291.0
2024-04-10 00:00:00,81.0,,876.0,0.0,708.0,38.0,2520.0,654.0,0.0,263.0,1936.0,1109.0
2024-04-10 01:00:00,80.0,,883.0,0.0,893.0,38.0,2519.0,698.0,0.0,263.0,1879.0,1017.0
2024-04-10 02:00:00,82.0,,860.0,0.0,867.0,38.0,2520.0,649.0,0.0,262.0,1901.0,903.0
2024-04-10 03:00:00,81.0,,771.0,0.0,762.0,39.0,2521.0,659.0,0.0,255.0,1724.0,750.0
2024-04-10 04:00:00,81.0,,781.0,0.0,702.0,39.0,2523.0,687.0,0.0,249.0,1414.0,659.0
2024-04-10 05:00:00,81.0,,817.0,0.0,7.0,39.0,2524.0,734.0,0.0,244.0,1075.0,536.0
2024-04-10 06:00:00,82.0,,847.0,0.0,339.0,38.0,2523.0,753.0,0.0,237.0,881.0,517.0
2024-04-10 07:00:00,84.0,,886.0,0.0,905.0,39.0,2523.0,845.0,251.0,239.0,538.0,462.0
2024-04-10 08:00:00,81.0,,912.0,0.0,941.0,38.0,2526.0,879.0,1362.0,238.0,268.0,272.0
2024-04-10 09:00:00,83.0,,943.0,0.0,473.0,38.0,2522.0,863.0,2796.0,236.0,130.0,116.0
2024-04-10 10:00:00,83.0,,871.0,0.0,37.0,38.0,2519.0,801.0,4064.0,237.0,36.0,99.0
2024-04-10 11:00:00,84.0,,872.0,0.0,144.0,37.0,2519.0,795.0,4912.0,236.0,165.0,158.0
2024-04-10 12:00:00,83.0,,748.0,0.0,614.0,37.0,2520.0,823.0,5413.0,228.0,391.0,241.0
