timestamp,Biomass,Fossil Brown coal/Lignite,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Other,Other renewable,Solar,Wind Onshore
2024-05-25 04:00:00,119.0,0.0,126.0,0.0,27.0,0.0,454.0,0.0,1471.0,81.0,53.0,1.0,1.0
2024-05-25 05:00:00,119.0,0.0,134.0,0.0,27.0,0.0,451.0,30.0,1471.0,78.0,54.0,7.0,1.0
2024-05-25 06:00:00,122.0,0.0,133.0,0.0,27.0,0.0,465.0,29.0,1472.0,78.0,53.0,37.0,1.0
2024-05-25 07:00:00,122.0,0.0,133.0,0.0,27.0,0.0,466.0,29.0,1471.0,79.0,54.0,97.0,1.0
2024-05-25 08:00:00,120.0,0.0,135.0,0.0,27.0,8.0,473.0,94.0,1467.0,85.0,54.0,172.0,1.0
2024-05-25 09:00:00,116.0,0.0,133.0,0.0,27.0,7.0,343.0,96.0,1462.0,84.0,55.0,234.0,1.0
2024-05-25 10:00:00,118.0,0.0,130.0,0.0,27.0,24.0,330.0,80.0,1460.0,79.0,54.0,268.0,1.0
2024-05-25 11:00:00,120.0,0.0,130.0,0.0,27.0,304.0,342.0,2.0,1456.0,76.0,54.0,298.0,1.0
2024-05-25 12:00:00,121.0,0.0,131.0,0.0,27.0,311.0,302.0,8.0,1452.0,77.0,54.0,321.0,1.0
2024-05-25 13:00:00,122.0,0.0,116.0,0.0,26.0,422.0,282.0,2.0,1458.0,76.0,53.0,318.0,1.0
2024-05-25 14:00:00,122.0,0.0,123.0,0.0,27.0,392.0,285.0,2.0,1452.0,74.0,54.0,279.0,1.0
2024-05-25 15:00:00,122.0,0.0,125.0,0.0,27.0,331.0,312.0,2.0,1450.0,74.0,53.0,236.0,1.0
2024-05-25 16:00:00,122.0,0.0,133.0,0.0,27.0,11.0,342.0,2.0,1449.0,75.0,52.0,169.0,0.0
2024-05-25 17:00:00,122.0,0.0,193.0,0.0,27.0,14.0,457.0,34.0,1449.0,83.0,52.0,92.0,0.0
2024-05-25 18:00:00,118.0,0.0,401.0,0.0,27.0,222.0,505.0,79.0,1460.0,83.0,52.0,35.0,0.0
2024-05-25 19:00:00,117.0,0.0,526.0,0.0,27.0,219.0,587.0,92.0,1464.0,82.0,53.0,12.0,0.0
2024-05-25 20:00:00,117.0,0.0,529.0,0.0,27.0,238.0,606.0,106.0,1465.0,83.0,53.0,1.0,0.0
2024-05-25 21:00:00,119.0,0.0,533.0,0.0,27.0,278.0,569.0,124.0,1464.0,83.0,52.0,0.0,1.0
2024-05-25 22:00:00,121.0,0.0,529.0,0.0,27.0,195.0,510.0,65.0,1464.0,83.0,51.0,0.0,0.0
2024-05-25 23:00:00,123.0,0.0,329.0,0.0,27.0,143.0,460.0,20.0,1467.0,79.0,52.0,0.0,0.0
2024-05-26 00:00:00,121.0,0.0,116.0,0.0,27.0,5.0,429.0,28.0,1468.0,80.0,53.0,0.0,1.0
2024-05-26 01:00:00,121.0,0.0,113.0,0.0,27.0,0.0,425.0,22.0,1469.0,78.0,52.0,0.0,2.0
2024-05-26 02:00:00,122.0,0.0,114.0,0.0,27.0,0.0,418.0,25.0,1472.0,77.0,53.0,0.0,2.0
2024-05-26 03:00:00,123.0,0.0,118.0,0.0,27.0,0.0,422.0,25.0,1472.0,82.0,53.0,0.0,1.0
2024-05-26 04:00:00,121.0,0.0,122.0,0.0,27.0,1.0,424.0,0.0,1470.0,82.0,53.0,0.0,1.0
2024-05-26 05:00:00,123.0,0.0,128.0,0.0,27.0,4.0,421.0,0.0,1471.0,77.0,53.0,7.0,0.0
2024-05-26 06:00:00,123.0,0.0,131.0,0.0,27.0,9.0,438.0,24.0,1472.0,77.0,53.0,35.0,0.0
2024-05-26 07:00:00,124.0,0.0,130.0,0.0,27.0,22.0,361.0,0.0,1473.0,76.0,53.0,94.0,0.0
2024-05-26 08:00:00,123.0,0.0,120.0,0.0,26.0,52.0,313.0,2.0,1477.0,75.0,54.0,163.0,0.0
2024-05-26 09:00:00,95.0,0.0,119.0,0.0,25.0,60.0,312.0,2.0,1473.0,75.0,55.0,236.0,0.0
2024-05-26 10:00:00,95.0,0.0,116.0,0.0,25.0,357.0,274.0,2.0,1469.0,76.0,54.0,289.0,0.0
2024-05-26 11:00:00,119.0,0.0,122.0,0.0,26.0,356.0,275.0,2.0,1458.0,72.0,54.0,306.0,0.0
2024-05-26 12:00:00,126.0,0.0,119.0,0.0,26.0,370.0,275.0,2.0,1458.0,74.0,55.0,306.0,0.0
2024-05-26 13:00:00,126.0,0.0,118.0,0.0,26.0,388.0,275.0,2.0,1456.0,74.0,54.0,295.0,0.0
2024-05-26 14:00:00,125.0,0.0,125.0,0.0,26.0,318.0,280.0,5.0,1454.0,74.0,54.0,255.0,0.0
2024-05-26 15:00:00,124.0,0.0,126.0,0.0,27.0,291.0,291.0,9.0,1453.0,76.0,55.0,208.0,0.0
2024-05-26 16:00:00,123.0,0.0,132.0,0.0,26.0,52.0,305.0,50.0,1453.0,77.0,55.0,171.0,0.0
2024-05-26 17:00:00,123.0,0.0,133.0,0.0,27.0,6.0,327.0,18.0,1452.0,80.0,53.0,105.0,0.0
2024-05-26 18:00:00,124.0,0.0,138.0,0.0,27.0,9.0,466.0,34.0,1452.0,81.0,53.0,45.0,0.0
2024-05-26 19:00:00,123.0,0.0,135.0,0.0,27.0,170.0,520.0,34.0,1452.0,78.0,54.0,16.0,0.0
2024-05-26 20:00:00,123.0,0.0,136.0,0.0,27.0,214.0,550.0,85.0,1455.0,82.0,53.0,1.0,0.0
2024-05-26 21:00:00,122.0,0.0,138.0,0.0,27.0,235.0,559.0,92.0,1457.0,87.0,53.0,0.0,0.0
2024-05-26 22:00:00,123.0,0.0,134.0,0.0,27.0,182.0,496.0,29.0,1460.0,87.0,53.0,0.0,0.0
2024-05-26 23:00:00,123.0,0.0,142.0,0.0,27.0,5.0,439.0,24.0,1462.0,79.0,53.0,0.0,0.0
2024-05-27 00:00:00,124.0,0.0,126.0,0.0,27.0,0.0,398.0,26.0,1466.0,80.0,53.0,0.0,0.0
2024-05-27 01:00:00,124.0,0.0,118.0,0.0,27.0,1.0,408.0,21.0,1468.0,78.0,53.0,0.0,0.0
2024-05-27 02:00:00,125.0,0.0,118.0,0.0,27.0,2.0,410.0,0.0,1469.0,79.0,53.0,0.0,0.0
2024-05-27 03:00:00,125.0,0.0,116.0,0.0,27.0,2.0,396.0,0.0,1470.0,83.0,53.0,0.0,0.0
2024-05-27 04:00:00,124.0,0.0,202.0,0.0,27.0,2.0,383.0,0.0,1469.0,79.0,53.0,0.0,0.0
2024-05-27 05:00:00,125.0,0.0,340.0,0.0,27.0,1.0,432.0,29.0,1471.0,79.0,53.0,7.0,0.0
2024-05-27 06:00:00,126.0,0.0,528.0,0.0,27.0,100.0,558.0,56.0,1473.0,80.0,53.0,34.0,1.0
2024-05-27 07:00:00,125.0,0.0,530.0,0.0,27.0,197.0,557.0,82.0,1470.0,80.0,54.0,104.0,1.0
2024-05-27 08:00:00,126.0,0.0,522.0,0.0,27.0,5.0,502.0,33.0,1469.0,80.0,53.0,191.0,1.0
2024-05-27 09:00:00,125.0,0.0,334.0,0.0,29.0,0.0,403.0,0.0,1467.0,81.0,50.0,267.0,0.0
2024-05-27 10:00:00,124.0,0.0,124.0,0.0,30.0,28.0,406.0,28.0,1460.0,76.0,53.0,317.0,0.0
2024-05-27 11:00:00,127.0,0.0,122.0,0.0,30.0,197.0,395.0,5.0,1456.0,77.0,53.0,343.0,0.0
2024-05-27 12:00:00,126.0,0.0,126.0,0.0,30.0,219.0,387.0,0.0,1452.0,79.0,53.0,352.0,0.0
2024-05-27 13:00:00,127.0,0.0,125.0,0.0,30.0,192.0,370.0,11.0,1451.0,81.0,55.0,342.0,0.0
2024-05-27 14:00:00,125.0,0.0,119.0,0.0,30.0,264.0,360.0,0.0,1455.0,77.0,55.0,302.0,0.0
2024-05-27 15:00:00,124.0,0.0,127.0,0.0,30.0,135.0,383.0,0.0,1451.0,81.0,55.0,255.0,0.0
2024-05-27 16:00:00,124.0,0.0,225.0,0.0,30.0,6.0,408.0,7.0,1451.0,81.0,54.0,199.0,0.0
2024-05-27 17:00:00,127.0,0.0,416.0,0.0,30.0,3.0,442.0,28.0,1451.0,79.0,54.0,117.0,0.0
2024-05-27 18:00:00,124.0,0.0,492.0,0.0,30.0,187.0,554.0,77.0,1451.0,80.0,55.0,47.0,0.0
2024-05-27 19:00:00,124.0,0.0,518.0,0.0,30.0,216.0,597.0,109.0,1451.0,79.0,54.0,13.0,0.0
2024-05-27 20:00:00,125.0,0.0,526.0,0.0,30.0,323.0,608.0,203.0,1452.0,79.0,54.0,1.0,0.0
2024-05-27 21:00:00,123.0,0.0,540.0,0.0,30.0,301.0,608.0,172.0,1454.0,80.0,54.0,0.0,0.0
2024-05-27 22:00:00,125.0,0.0,531.0,0.0,30.0,179.0,541.0,45.0,1456.0,79.0,54.0,0.0,0.0
2024-05-27 23:00:00,125.0,0.0,516.0,0.0,30.0,17.0,497.0,34.0,1460.0,73.0,54.0,0.0,0.0
2024-05-28 00:00:00,129.0,0.0,324.0,0.0,31.0,0.0,467.0,25.0,1462.0,74.0,54.0,0.0,0.0
2024-05-28 01:00:00,129.0,0.0,114.0,0.0,30.0,0.0,430.0,15.0,1466.0,72.0,54.0,0.0,1.0
2024-05-28 02:00:00,128.0,0.0,113.0,0.0,30.0,0.0,426.0,0.0,1469.0,73.0,53.0,0.0,1.0
2024-05-28 03:00:00,128.0,0.0,113.0,0.0,30.0,0.0,430.0,0.0,1470.0,78.0,54.0,0.0,1.0
2024-05-28 04:00:00,127.0,0.0,127.0,0.0,30.0,0.0,439.0,0.0,1470.0,78.0,54.0,0.0,1.0
2024-05-28 05:00:00,130.0,0.0,202.0,0.0,31.0,0.0,487.0,28.0,1473.0,78.0,53.0,6.0,1.0
2024-05-28 06:00:00,132.0,0.0,426.0,0.0,31.0,140.0,512.0,93.0,1474.0,74.0,53.0,34.0,1.0
2024-05-28 07:00:00,128.0,0.0,497.0,0.0,30.0,235.0,499.0,91.0,1474.0,74.0,53.0,105.0,1.0
2024-05-28 08:00:00,128.0,0.0,487.0,0.0,32.0,6.0,452.0,33.0,1471.0,71.0,54.0,190.0,0.0
2024-05-28 09:00:00,128.0,0.0,432.0,0.0,36.0,9.0,439.0,28.0,1468.0,74.0,53.0,258.0,0.0
2024-05-28 10:00:00,128.0,0.0,304.0,0.0,36.0,30.0,410.0,0.0,1464.0,73.0,53.0,311.0,0.0
2024-05-28 11:00:00,126.0,0.0,123.0,0.0,37.0,253.0,383.0,2.0,1462.0,72.0,53.0,328.0,0.0
2024-05-28 12:00:00,126.0,0.0,128.0,0.0,38.0,202.0,378.0,2.0,1459.0,74.0,53.0,318.0,0.0
2024-05-28 13:00:00,126.0,0.0,131.0,0.0,36.0,191.0,384.0,13.0,1457.0,76.0,55.0,284.0,0.0
2024-05-28 14:00:00,125.0,0.0,125.0,0.0,40.0,194.0,378.0,9.0,1457.0,78.0,54.0,230.0,0.0
2024-05-28 15:00:00,124.0,0.0,123.0,0.0,38.0,216.0,373.0,2.0,1457.0,76.0,54.0,188.0,0.0
2024-05-28 16:00:00,126.0,0.0,218.0,0.0,38.0,47.0,422.0,0.0,1456.0,80.0,53.0,155.0,1.0
2024-05-28 17:00:00,126.0,0.0,419.0,0.0,38.0,16.0,476.0,41.0,1458.0,81.0,53.0,102.0,1.0
2024-05-28 18:00:00,124.0,0.0,468.0,0.0,39.0,287.0,591.0,180.0,1460.0,73.0,51.0,46.0,1.0
2024-05-28 19:00:00,127.0,0.0,508.0,0.0,39.0,343.0,635.0,192.0,1462.0,73.0,52.0,14.0,1.0
2024-05-28 20:00:00,127.0,0.0,491.0,0.0,39.0,295.0,636.0,181.0,1462.0,72.0,51.0,1.0,1.0
2024-05-28 21:00:00,128.0,0.0,496.0,0.0,38.0,278.0,629.0,146.0,1463.0,72.0,53.0,0.0,1.0
2024-05-28 22:00:00,121.0,0.0,522.0,0.0,38.0,183.0,603.0,47.0,1464.0,70.0,53.0,0.0,1.0
2024-05-28 23:00:00,124.0,0.0,447.0,0.0,38.0,13.0,542.0,28.0,1469.0,62.0,53.0,0.0,1.0
2024-05-29 00:00:00,126.0,0.0,252.0,0.0,38.0,0.0,470.0,28.0,1470.0,65.0,54.0,0.0,1.0
2024-05-29 01:00:00,128.0,0.0,132.0,0.0,38.0,0.0,448.0,21.0,1470.0,66.0,54.0,0.0,1.0
2024-05-29 02:00:00,129.0,0.0,118.0,0.0,38.0,0.0,443.0,0.0,1472.0,65.0,53.0,0.0,1.0
2024-05-29 03:00:00,130.0,0.0,114.0,0.0,38.0,0.0,441.0,0.0,1475.0,66.0,54.0,0.0,1.0
2024-05-29 04:00:00,128.0,0.0,124.0,0.0,38.0,0.0,493.0,0.0,1473.0,67.0,52.0,0.0,1.0
2024-05-29 05:00:00,129.0,0.0,129.0,0.0,38.0,0.0,493.0,28.0,1474.0,67.0,51.0,6.0,1.0
2024-05-29 06:00:00,130.0,0.0,137.0,0.0,38.0,71.0,460.0,102.0,1474.0,69.0,52.0,35.0,0.0
2024-05-29 07:00:00,130.0,0.0,133.0,0.0,37.0,250.0,465.0,113.0,1472.0,66.0,54.0,101.0,0.0
2024-05-29 08:00:00,122.0,0.0,131.0,0.0,38.0,60.0,482.0,87.0,1470.0,66.0,53.0,184.0,0.0
2024-05-29 09:00:00,114.0,0.0,131.0,0.0,38.0,25.0,476.0,53.0,1466.0,64.0,52.0,256.0,0.0
2024-05-29 10:00:00,117.0,0.0,127.0,0.0,38.0,13.0,474.0,13.0,1462.0,66.0,53.0,303.0,0.0
2024-05-29 11:00:00,114.0,0.0,126.0,0.0,38.0,193.0,442.0,0.0,1459.0,66.0,52.0,310.0,0.0
2024-05-29 12:00:00,114.0,0.0,128.0,0.0,38.0,204.0,450.0,0.0,1459.0,64.0,52.0,296.0,0.0
2024-05-29 13:00:00,115.0,0.0,128.0,0.0,38.0,183.0,453.0,22.0,1457.0,65.0,51.0,258.0,0.0
2024-05-29 14:00:00,112.0,0.0,125.0,0.0,38.0,204.0,448.0,1.0,1455.0,67.0,53.0,233.0,0.0
2024-05-29 15:00:00,107.0,0.0,125.0,0.0,38.0,203.0,456.0,0.0,1453.0,67.0,52.0,196.0,0.0
2024-05-29 16:00:00,105.0,0.0,135.0,0.0,38.0,20.0,503.0,0.0,1453.0,66.0,53.0,155.0,0.0
2024-05-29 17:00:00,108.0,0.0,266.0,0.0,38.0,1.0,484.0,28.0,1456.0,65.0,54.0,103.0,0.0
2024-05-29 18:00:00,104.0,0.0,434.0,0.0,38.0,100.0,577.0,44.0,1457.0,68.0,53.0,51.0,0.0
2024-05-29 19:00:00,102.0,0.0,497.0,0.0,38.0,276.0,632.0,119.0,1458.0,69.0,52.0,18.0,0.0
2024-05-29 20:00:00,106.0,0.0,516.0,0.0,38.0,291.0,647.0,121.0,1462.0,68.0,52.0,2.0,0.0
2024-05-29 21:00:00,106.0,0.0,501.0,0.0,38.0,214.0,650.0,78.0,1466.0,70.0,52.0,0.0,0.0
2024-05-29 22:00:00,107.0,0.0,522.0,0.0,38.0,162.0,576.0,31.0,1467.0,68.0,53.0,0.0,0.0
2024-05-29 23:00:00,108.0,0.0,511.0,0.0,38.0,14.0,543.0,20.0,1470.0,62.0,53.0,0.0,0.0
2024-05-30 00:00:00,109.0,0.0,331.0,0.0,38.0,0.0,496.0,0.0,1474.0,62.0,53.0,0.0,0.0
2024-05-30 01:00:00,108.0,0.0,119.0,0.0,38.0,0.0,499.0,0.0,1476.0,61.0,52.0,0.0,0.0
2024-05-30 02:00:00,110.0,0.0,180.0,0.0,39.0,0.0,540.0,0.0,1478.0,70.0,53.0,0.0,0.0
2024-05-30 03:00:00,110.0,0.0,143.0,0.0,38.0,0.0,517.0,0.0,1479.0,70.0,52.0,0.0,0.0
2024-05-30 04:00:00,109.0,0.0,125.0,0.0,38.0,0.0,481.0,0.0,1478.0,67.0,53.0,0.0,0.0
2024-05-30 05:00:00,108.0,0.0,130.0,0.0,38.0,0.0,513.0,20.0,1481.0,55.0,53.0,7.0,0.0
2024-05-30 06:00:00,109.0,0.0,142.0,0.0,38.0,57.0,525.0,85.0,1483.0,49.0,53.0,35.0,0.0
2024-05-30 07:00:00,110.0,0.0,136.0,0.0,38.0,60.0,530.0,88.0,1481.0,63.0,53.0,100.0,0.0
2024-05-30 08:00:00,111.0,0.0,137.0,0.0,38.0,61.0,525.0,90.0,1477.0,65.0,53.0,186.0,0.0
2024-05-30 09:00:00,105.0,0.0,117.0,0.0,38.0,28.0,459.0,19.0,1475.0,64.0,53.0,250.0,0.0
2024-05-30 10:00:00,107.0,0.0,118.0,0.0,38.0,80.0,418.0,15.0,1473.0,62.0,54.0,297.0,0.0
2024-05-30 11:00:00,110.0,0.0,123.0,0.0,38.0,204.0,401.0,17.0,1470.0,65.0,53.0,291.0,0.0
2024-05-30 12:00:00,109.0,0.0,124.0,0.0,37.0,218.0,401.0,2.0,1467.0,63.0,53.0,284.0,0.0
2024-05-30 13:00:00,106.0,0.0,124.0,0.0,37.0,232.0,404.0,2.0,1464.0,66.0,52.0,262.0,0.0
2024-05-30 14:00:00,110.0,0.0,123.0,0.0,36.0,232.0,401.0,2.0,1459.0,70.0,52.0,217.0,0.0
2024-05-30 15:00:00,112.0,0.0,136.0,0.0,36.0,121.0,413.0,79.0,1457.0,74.0,54.0,165.0,0.0
2024-05-30 16:00:00,116.0,0.0,142.0,0.0,37.0,94.0,427.0,110.0,1456.0,72.0,53.0,104.0,0.0
2024-05-30 17:00:00,115.0,0.0,269.0,0.0,39.0,12.0,486.0,27.0,1457.0,78.0,52.0,59.0,0.0
2024-05-30 18:00:00,117.0,0.0,421.0,0.0,40.0,46.0,594.0,78.0,1458.0,78.0,53.0,28.0,0.0
2024-05-30 19:00:00,116.0,0.0,483.0,0.0,39.0,281.0,600.0,141.0,1461.0,75.0,53.0,12.0,0.0
2024-05-30 20:00:00,115.0,0.0,515.0,0.0,38.0,292.0,604.0,144.0,1462.0,71.0,53.0,2.0,0.0
2024-05-30 21:00:00,117.0,0.0,510.0,0.0,38.0,287.0,599.0,141.0,1465.0,74.0,54.0,0.0,0.0
2024-05-30 22:00:00,119.0,0.0,517.0,0.0,38.0,238.0,580.0,101.0,1467.0,70.0,54.0,0.0,0.0
2024-05-30 23:00:00,121.0,0.0,510.0,0.0,38.0,5.0,501.0,34.0,1468.0,69.0,53.0,0.0,0.0
2024-05-31 00:00:00,120.0,0.0,322.0,0.0,39.0,2.0,454.0,30.0,1472.0,65.0,54.0,0.0,0.0
2024-05-31 01:00:00,122.0,0.0,110.0,0.0,39.0,2.0,440.0,24.0,1472.0,65.0,54.0,0.0,0.0
2024-05-31 02:00:00,120.0,0.0,112.0,0.0,39.0,2.0,448.0,2.0,1474.0,65.0,54.0,0.0,0.0
2024-05-31 03:00:00,115.0,0.0,115.0,0.0,39.0,2.0,460.0,2.0,1474.0,69.0,54.0,0.0,0.0
2024-05-31 04:00:00,119.0,0.0,122.0,0.0,39.0,2.0,452.0,2.0,1473.0,70.0,55.0,0.0,0.0
2024-05-31 05:00:00,121.0,0.0,221.0,0.0,39.0,2.0,470.0,24.0,1476.0,68.0,53.0,6.0,0.0
2024-05-31 06:00:00,119.0,0.0,516.0,0.0,39.0,3.0,555.0,32.0,1476.0,69.0,53.0,31.0,0.0
2024-05-31 07:00:00,121.0,0.0,523.0,0.0,40.0,108.0,559.0,63.0,1473.0,70.0,54.0,72.0,0.0
2024-05-31 08:00:00,117.0,0.0,523.0,0.0,41.0,115.0,549.0,64.0,1469.0,70.0,53.0,118.0,0.0
2024-05-31 09:00:00,115.0,0.0,522.0,0.0,41.0,39.0,492.0,59.0,1466.0,71.0,53.0,174.0,0.0
2024-05-31 10:00:00,113.0,0.0,516.0,0.0,40.0,7.0,435.0,22.0,1464.0,72.0,55.0,231.0,0.0
2024-05-31 11:00:00,116.0,0.0,323.0,0.0,39.0,8.0,434.0,3.0,1466.0,66.0,56.0,255.0,0.0
2024-05-31 12:00:00,115.0,0.0,127.0,0.0,39.0,3.0,414.0,7.0,1460.0,71.0,54.0,244.0,0.0
2024-05-31 13:00:00,111.0,0.0,128.0,0.0,40.0,167.0,418.0,36.0,1456.0,72.0,51.0,193.0,0.0
2024-05-31 14:00:00,109.0,0.0,125.0,0.0,41.0,189.0,415.0,15.0,1457.0,74.0,52.0,134.0,0.0
2024-05-31 15:00:00,110.0,0.0,129.0,0.0,42.0,27.0,419.0,32.0,1463.0,76.0,54.0,84.0,0.0
2024-05-31 16:00:00,108.0,0.0,133.0,0.0,40.0,39.0,419.0,39.0,1465.0,74.0,54.0,66.0,0.0
2024-05-31 17:00:00,112.0,0.0,226.0,0.0,39.0,19.0,449.0,19.0,1454.0,74.0,54.0,53.0,0.0
2024-05-31 18:00:00,109.0,0.0,462.0,0.0,40.0,51.0,506.0,79.0,1446.0,75.0,54.0,29.0,1.0
2024-05-31 19:00:00,109.0,0.0,525.0,0.0,48.0,334.0,625.0,165.0,1463.0,76.0,55.0,11.0,1.0
2024-05-31 20:00:00,107.0,0.0,498.0,0.0,39.0,333.0,622.0,171.0,1463.0,71.0,54.0,1.0,1.0
2024-05-31 21:00:00,109.0,0.0,483.0,0.0,39.0,207.0,621.0,90.0,1466.0,68.0,54.0,0.0,1.0
2024-05-31 22:00:00,108.0,0.0,504.0,0.0,41.0,13.0,504.0,31.0,1465.0,67.0,54.0,0.0,1.0
2024-05-31 23:00:00,110.0,0.0,448.0,0.0,40.0,2.0,470.0,22.0,1466.0,66.0,55.0,0.0,1.0
2024-06-01 00:00:00,109.0,0.0,237.0,0.0,40.0,2.0,493.0,28.0,1468.0,65.0,55.0,0.0,1.0
2024-06-01 01:00:00,110.0,0.0,110.0,0.0,40.0,2.0,483.0,22.0,1468.0,66.0,55.0,0.0,1.0
2024-06-01 02:00:00,108.0,0.0,110.0,0.0,40.0,2.0,487.0,20.0,1470.0,67.0,55.0,0.0,1.0
2024-06-01 03:00:00,108.0,0.0,108.0,0.0,40.0,2.0,472.0,20.0,1472.0,68.0,54.0,0.0,0.0
2024-06-01 04:00:00,109.0,0.0,117.0,0.0,40.0,2.0,493.0,20.0,1472.0,70.0,54.0,0.0,0.0
2024-06-01 05:00:00,108.0,0.0,123.0,0.0,40.0,2.0,494.0,20.0,1473.0,70.0,54.0,5.0,0.0
2024-06-01 06:00:00,109.0,0.0,123.0,0.0,42.0,2.0,488.0,20.0,1474.0,67.0,53.0,29.0,0.0
2024-06-01 07:00:00,109.0,0.0,122.0,0.0,41.0,2.0,431.0,2.0,1472.0,71.0,54.0,74.0,0.0
2024-06-01 08:00:00,110.0,0.0,122.0,0.0,41.0,2.0,434.0,2.0,1471.0,73.0,55.0,147.0,0.0
2024-06-01 09:00:00,111.0,0.0,121.0,0.0,41.0,2.0,413.0,2.0,1469.0,73.0,56.0,203.0,0.0
2024-06-01 10:00:00,110.0,0.0,123.0,0.0,41.0,24.0,432.0,24.0,1467.0,70.0,55.0,208.0,0.0
2024-06-01 11:00:00,108.0,0.0,119.0,0.0,41.0,318.0,442.0,3.0,1467.0,64.0,56.0,213.0,0.0
2024-06-01 12:00:00,110.0,0.0,119.0,0.0,41.0,359.0,415.0,2.0,1471.0,63.0,55.0,218.0,0.0
2024-06-01 13:00:00,111.0,0.0,114.0,0.0,41.0,388.0,395.0,2.0,1474.0,63.0,54.0,224.0,0.0
2024-06-01 14:00:00,111.0,0.0,118.0,0.0,40.0,330.0,409.0,7.0,1471.0,63.0,55.0,202.0,0.0
2024-06-01 15:00:00,112.0,0.0,115.0,0.0,41.0,322.0,435.0,6.0,1472.0,65.0,55.0,181.0,0.0
2024-06-01 16:00:00,112.0,0.0,125.0,0.0,41.0,301.0,467.0,2.0,1468.0,72.0,54.0,108.0,0.0
2024-06-01 17:00:00,114.0,0.0,126.0,0.0,41.0,5.0,480.0,2.0,1470.0,71.0,54.0,68.0,0.0
2024-06-01 18:00:00,116.0,0.0,123.0,0.0,40.0,145.0,605.0,20.0,1470.0,70.0,53.0,36.0,0.0
2024-06-01 19:00:00,117.0,0.0,125.0,0.0,41.0,204.0,703.0,75.0,1473.0,70.0,54.0,12.0,0.0
2024-06-01 20:00:00,120.0,0.0,126.0,0.0,42.0,256.0,728.0,137.0,1474.0,68.0,54.0,2.0,0.0
2024-06-01 21:00:00,119.0,0.0,127.0,0.0,41.0,272.0,744.0,137.0,1476.0,65.0,54.0,0.0,0.0
2024-06-01 22:00:00,118.0,0.0,127.0,0.0,41.0,233.0,707.0,90.0,1477.0,68.0,55.0,0.0,0.0
2024-06-01 23:00:00,119.0,0.0,112.0,0.0,41.0,169.0,655.0,28.0,1477.0,65.0,55.0,0.0,0.0
2024-06-02 00:00:00,121.0,0.0,125.0,0.0,42.0,9.0,665.0,29.0,1478.0,69.0,55.0,0.0,0.0
2024-06-02 01:00:00,121.0,0.0,105.0,0.0,41.0,2.0,631.0,23.0,1478.0,65.0,55.0,0.0,0.0
2024-06-02 02:00:00,120.0,0.0,105.0,0.0,41.0,2.0,642.0,22.0,1480.0,64.0,55.0,0.0,0.0
2024-06-02 03:00:00,122.0,0.0,107.0,0.0,41.0,2.0,636.0,2.0,1481.0,65.0,55.0,0.0,0.0
2024-06-02 04:00:00,120.0,0.0,114.0,0.0,41.0,2.0,628.0,2.0,1479.0,70.0,55.0,0.0,0.0
2024-06-02 05:00:00,118.0,0.0,122.0,0.0,41.0,2.0,614.0,2.0,1480.0,68.0,55.0,5.0,0.0
2024-06-02 06:00:00,120.0,0.0,122.0,0.0,41.0,2.0,543.0,2.0,1482.0,67.0,54.0,28.0,0.0
2024-06-02 07:00:00,119.0,0.0,124.0,0.0,41.0,2.0,531.0,2.0,1480.0,70.0,55.0,65.0,0.0
2024-06-02 08:00:00,111.0,0.0,123.0,0.0,41.0,2.0,520.0,2.0,1478.0,71.0,56.0,112.0,0.0
2024-06-02 09:00:00,114.0,0.0,122.0,0.0,41.0,97.0,533.0,4.0,1475.0,74.0,58.0,159.0,0.0
2024-06-02 10:00:00,115.0,0.0,120.0,0.0,41.0,11.0,532.0,2.0,1471.0,75.0,57.0,183.0,0.0
2024-06-02 11:00:00,117.0,0.0,120.0,0.0,41.0,208.0,554.0,2.0,1468.0,68.0,57.0,209.0,0.0
2024-06-02 12:00:00,117.0,0.0,118.0,0.0,41.0,379.0,546.0,2.0,1467.0,65.0,56.0,232.0,0.0
2024-06-02 13:00:00,117.0,0.0,117.0,0.0,40.0,374.0,527.0,2.0,1466.0,65.0,55.0,233.0,0.0
2024-06-02 14:00:00,115.0,0.0,118.0,0.0,40.0,388.0,533.0,2.0,1461.0,66.0,57.0,216.0,0.0
2024-06-02 15:00:00,117.0,0.0,115.0,0.0,40.0,387.0,530.0,2.0,1460.0,65.0,56.0,192.0,0.0
2024-06-02 16:00:00,119.0,0.0,121.0,0.0,40.0,387.0,556.0,2.0,1458.0,68.0,56.0,146.0,0.0
2024-06-02 17:00:00,120.0,0.0,125.0,0.0,40.0,90.0,596.0,2.0,1455.0,72.0,55.0,94.0,0.0
2024-06-02 18:00:00,117.0,0.0,127.0,0.0,40.0,1.0,797.0,23.0,1455.0,70.0,55.0,47.0,0.0
2024-06-02 19:00:00,117.0,0.0,127.0,0.0,40.0,40.0,834.0,85.0,1455.0,70.0,54.0,16.0,0.0
2024-06-02 20:00:00,119.0,0.0,128.0,0.0,40.0,236.0,828.0,119.0,1455.0,70.0,54.0,2.0,0.0
2024-06-02 21:00:00,119.0,0.0,131.0,0.0,40.0,210.0,872.0,58.0,1457.0,70.0,55.0,0.0,0.0
