timestamp,Biomass,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Run-of-river and poundage,Other renewable,Solar,Waste,Wind Offshore,Wind Onshore
2024-04-11 07:00:00,262.0,95.0,57.0,11.0,3.0,1.0,21.0,29.0,1522.0,3213.0
2024-04-11 08:00:00,232.0,70.0,57.0,11.0,3.0,1.0,78.0,26.0,1499.0,3134.0
2024-04-11 09:00:00,263.0,67.0,55.0,11.0,3.0,1.0,203.0,24.0,1510.0,3030.0
2024-04-11 10:00:00,149.0,56.0,57.0,11.0,3.0,1.0,387.0,23.0,1396.0,2981.0
2024-04-11 11:00:00,123.0,46.0,54.0,10.0,3.0,1.0,575.0,24.0,1391.0,2863.0
2024-04-11 12:00:00,176.0,54.0,56.0,11.0,3.0,1.0,786.0,24.0,1419.0,2767.0
2024-04-11 13:00:00,169.0,48.0,51.0,10.0,3.0,1.0,902.0,24.0,1498.0,2465.0
2024-04-11 14:00:00,163.0,45.0,51.0,10.0,3.0,1.0,1059.0,24.0,1407.0,2523.0
2024-04-11 15:00:00,166.0,46.0,55.0,11.0,3.0,1.0,1068.0,29.0,1355.0,2201.0
2024-04-11 16:00:00,166.0,46.0,56.0,11.0,3.0,1.0,891.0,28.0,1219.0,2030.0
2024-04-11 17:00:00,240.0,84.0,57.0,11.0,3.0,1.0,616.0,29.0,1260.0,2055.0
2024-04-11 18:00:00,280.0,140.0,69.0,13.0,3.0,1.0,267.0,38.0,1319.0,1762.0
2024-04-11 19:00:00,257.0,164.0,71.0,14.0,3.0,1.0,97.0,41.0,1049.0,1317.0
2024-04-11 20:00:00,274.0,171.0,72.0,14.0,3.0,1.0,5.0,41.0,912.0,1074.0
2024-04-11 21:00:00,240.0,151.0,67.0,13.0,3.0,1.0,0.0,40.0,858.0,1049.0
2024-04-11 22:00:00,238.0,235.0,89.0,17.0,3.0,2.0,0.0,42.0,857.0,975.0
2024-04-11 23:00:00,223.0,144.0,65.0,13.0,2.0,1.0,0.0,41.0,841.0,972.0
2024-04-12 00:00:00,217.0,100.0,58.0,11.0,2.0,1.0,0.0,40.0,886.0,946.0
2024-04-12 01:00:00,150.0,93.0,57.0,11.0,2.0,1.0,0.0,41.0,847.0,1005.0
2024-04-12 02:00:00,169.0,93.0,53.0,10.0,2.0,1.0,0.0,40.0,868.0,992.0
2024-04-12 03:00:00,137.0,89.0,52.0,10.0,2.0,1.0,0.0,40.0,1093.0,1047.0
2024-04-12 04:00:00,145.0,89.0,52.0,10.0,2.0,1.0,0.0,40.0,1203.0,1195.0
2024-04-12 05:00:00,168.0,87.0,52.0,10.0,2.0,1.0,0.0,40.0,1336.0,1310.0
2024-04-12 06:00:00,172.0,95.0,61.0,12.0,3.0,1.0,1.0,40.0,1474.0,1435.0
2024-04-12 07:00:00,182.0,106.0,60.0,12.0,2.0,1.0,43.0,39.0,1430.0,1696.0
2024-04-12 08:00:00,249.0,135.0,64.0,12.0,2.0,1.0,119.0,40.0,1347.0,2145.0
2024-04-12 09:00:00,273.0,111.0,67.0,13.0,2.0,1.0,151.0,38.0,1346.0,2511.0
2024-04-12 10:00:00,210.0,69.0,57.0,11.0,2.0,1.0,180.0,24.0,1323.0,2648.0
2024-04-12 11:00:00,195.0,57.0,47.0,9.0,2.0,1.0,181.0,24.0,1340.0,2835.0
2024-04-12 12:00:00,145.0,53.0,43.0,8.0,3.0,1.0,205.0,21.0,858.0,2625.0
2024-04-12 13:00:00,133.0,54.0,45.0,9.0,3.0,1.0,332.0,19.0,862.0,2364.0
2024-04-12 14:00:00,133.0,57.0,44.0,8.0,3.0,1.0,463.0,23.0,871.0,2696.0
2024-04-12 15:00:00,151.0,67.0,37.0,7.0,3.0,1.0,478.0,30.0,1105.0,2516.0
2024-04-12 16:00:00,149.0,66.0,45.0,9.0,3.0,1.0,391.0,33.0,1107.0,2230.0
2024-04-12 17:00:00,189.0,71.0,49.0,9.0,3.0,1.0,269.0,35.0,1164.0,1888.0
2024-04-12 18:00:00,250.0,90.0,55.0,10.0,3.0,1.0,163.0,53.0,1146.0,1553.0
2024-04-12 19:00:00,188.0,110.0,52.0,10.0,3.0,1.0,45.0,55.0,1210.0,1457.0
2024-04-12 20:00:00,250.0,111.0,52.0,10.0,3.0,1.0,1.0,56.0,1138.0,1334.0
2024-04-12 21:00:00,229.0,108.0,50.0,10.0,3.0,1.0,0.0,54.0,1062.0,1257.0
2024-04-12 22:00:00,263.0,104.0,50.0,10.0,3.0,1.0,0.0,55.0,969.0,1033.0
2024-04-12 23:00:00,244.0,99.0,51.0,10.0,3.0,1.0,0.0,54.0,911.0,950.0
2024-04-13 00:00:00,267.0,104.0,51.0,10.0,3.0,1.0,0.0,55.0,1024.0,976.0
2024-04-13 01:00:00,219.0,79.0,51.0,10.0,3.0,1.0,0.0,54.0,1111.0,1048.0
2024-04-13 02:00:00,179.0,67.0,45.0,9.0,3.0,1.0,0.0,53.0,1109.0,1180.0
2024-04-13 03:00:00,175.0,68.0,46.0,9.0,3.0,1.0,0.0,49.0,1075.0,1157.0
2024-04-13 04:00:00,134.0,69.0,47.0,9.0,3.0,1.0,0.0,49.0,932.0,1318.0
2024-04-13 05:00:00,30.0,66.0,53.0,10.0,3.0,1.0,0.0,50.0,981.0,1473.0
2024-04-13 06:00:00,35.0,71.0,48.0,9.0,3.0,1.0,9.0,53.0,1018.0,1538.0
2024-04-13 07:00:00,39.0,72.0,45.0,9.0,3.0,1.0,152.0,53.0,1017.0,1409.0
2024-04-13 08:00:00,29.0,64.0,51.0,10.0,3.0,1.0,435.0,53.0,911.0,1350.0
2024-04-13 09:00:00,22.0,76.0,44.0,8.0,3.0,1.0,690.0,49.0,889.0,1321.0
2024-04-13 10:00:00,19.0,66.0,42.0,8.0,3.0,1.0,1046.0,50.0,535.0,1151.0
2024-04-13 11:00:00,19.0,64.0,39.0,7.0,3.0,1.0,725.0,49.0,288.0,838.0
2024-04-13 12:00:00,19.0,62.0,36.0,7.0,3.0,1.0,716.0,49.0,208.0,795.0
2024-04-13 13:00:00,19.0,68.0,33.0,6.0,3.0,1.0,679.0,49.0,132.0,685.0
2024-04-13 14:00:00,19.0,69.0,30.0,6.0,3.0,1.0,694.0,50.0,105.0,638.0
2024-04-13 15:00:00,18.0,69.0,30.0,6.0,3.0,1.0,558.0,49.0,103.0,640.0
2024-04-13 16:00:00,19.0,61.0,36.0,7.0,3.0,1.0,336.0,48.0,207.0,846.0
2024-04-13 17:00:00,19.0,64.0,42.0,8.0,3.0,1.0,337.0,50.0,526.0,1234.0
2024-04-13 18:00:00,31.0,67.0,47.0,9.0,3.0,1.0,169.0,55.0,886.0,1487.0
2024-04-13 19:00:00,35.0,74.0,47.0,9.0,3.0,1.0,42.0,57.0,1064.0,1677.0
2024-04-13 20:00:00,32.0,76.0,51.0,10.0,3.0,1.0,1.0,55.0,1378.0,1837.0
2024-04-13 21:00:00,31.0,75.0,50.0,10.0,3.0,1.0,0.0,55.0,1368.0,2231.0
2024-04-13 22:00:00,25.0,63.0,51.0,10.0,3.0,1.0,0.0,55.0,1404.0,2481.0
2024-04-13 23:00:00,7.0,61.0,50.0,10.0,3.0,1.0,0.0,55.0,1415.0,2622.0
2024-04-14 00:00:00,12.0,57.0,45.0,9.0,3.0,1.0,0.0,51.0,1405.0,2860.0
2024-04-14 01:00:00,19.0,55.0,43.0,8.0,3.0,1.0,0.0,50.0,1398.0,2860.0
2024-04-14 02:00:00,19.0,56.0,44.0,8.0,3.0,1.0,0.0,50.0,1373.0,2986.0
2024-04-14 03:00:00,19.0,56.0,44.0,8.0,3.0,1.0,0.0,50.0,1362.0,3032.0
2024-04-14 04:00:00,19.0,56.0,45.0,9.0,3.0,1.0,0.0,50.0,1370.0,2906.0
2024-04-14 05:00:00,19.0,55.0,43.0,8.0,3.0,1.0,0.0,49.0,1367.0,2774.0
2024-04-14 06:00:00,37.0,55.0,44.0,8.0,3.0,1.0,18.0,49.0,1388.0,2974.0
2024-04-14 07:00:00,41.0,54.0,42.0,8.0,3.0,1.0,188.0,49.0,1369.0,3027.0
2024-04-14 08:00:00,20.0,60.0,38.0,7.0,3.0,1.0,535.0,49.0,1393.0,3197.0
2024-04-14 09:00:00,19.0,60.0,35.0,7.0,3.0,1.0,969.0,48.0,922.0,3078.0
2024-04-14 10:00:00,19.0,58.0,35.0,7.0,3.0,1.0,1057.0,33.0,739.0,2597.0
2024-04-14 11:00:00,19.0,58.0,34.0,6.0,3.0,1.0,728.0,33.0,353.0,2383.0
2024-04-14 12:00:00,18.0,65.0,30.0,6.0,3.0,1.0,690.0,30.0,221.0,2079.0
2024-04-14 13:00:00,18.0,66.0,29.0,5.0,3.0,1.0,611.0,30.0,217.0,2003.0
2024-04-14 14:00:00,18.0,67.0,29.0,6.0,3.0,1.0,570.0,30.0,216.0,1942.0
2024-04-14 15:00:00,19.0,69.0,31.0,6.0,3.0,1.0,730.0,31.0,211.0,2006.0
2024-04-14 16:00:00,16.0,63.0,33.0,6.0,3.0,1.0,651.0,31.0,365.0,2470.0
2024-04-14 17:00:00,2.0,75.0,39.0,7.0,3.0,1.0,712.0,44.0,1223.0,2978.0
2024-04-14 18:00:00,81.0,117.0,53.0,10.0,3.0,1.0,433.0,50.0,1263.0,2807.0
2024-04-14 19:00:00,172.0,152.0,56.0,11.0,3.0,1.0,137.0,51.0,1134.0,2496.0
2024-04-14 20:00:00,249.0,154.0,57.0,11.0,2.0,1.0,11.0,51.0,1024.0,2046.0
2024-04-14 21:00:00,304.0,145.0,54.0,10.0,2.0,1.0,0.0,52.0,931.0,1582.0
2024-04-14 22:00:00,261.0,146.0,51.0,10.0,2.0,1.0,0.0,51.0,776.0,1274.0
2024-04-14 23:00:00,198.0,146.0,51.0,10.0,2.0,1.0,0.0,50.0,735.0,1051.0
2024-04-15 00:00:00,271.0,165.0,69.0,13.0,2.0,1.0,0.0,51.0,691.0,833.0
2024-04-15 01:00:00,222.0,224.0,85.0,17.0,2.0,2.0,0.0,55.0,735.0,680.0
2024-04-15 02:00:00,214.0,121.0,54.0,11.0,2.0,1.0,0.0,52.0,775.0,607.0
2024-04-15 03:00:00,176.0,107.0,50.0,10.0,2.0,1.0,0.0,51.0,703.0,505.0
2024-04-15 04:00:00,185.0,128.0,50.0,10.0,3.0,1.0,0.0,52.0,474.0,469.0
2024-04-15 05:00:00,283.0,225.0,51.0,10.0,3.0,1.0,0.0,51.0,460.0,339.0
2024-04-15 06:00:00,294.0,371.0,82.0,16.0,3.0,2.0,18.0,54.0,434.0,315.0
2024-04-15 07:00:00,335.0,343.0,71.0,14.0,3.0,1.0,154.0,53.0,560.0,360.0
2024-04-15 08:00:00,287.0,340.0,68.0,13.0,3.0,1.0,460.0,53.0,785.0,389.0
2024-04-15 09:00:00,241.0,287.0,62.0,12.0,3.0,1.0,832.0,51.0,808.0,524.0
2024-04-15 10:00:00,228.0,197.0,57.0,11.0,3.0,1.0,1068.0,51.0,818.0,686.0
2024-04-15 11:00:00,221.0,124.0,54.0,10.0,3.0,1.0,1112.0,51.0,884.0,864.0
2024-04-15 12:00:00,246.0,78.0,46.0,9.0,3.0,1.0,1131.0,48.0,954.0,1049.0
2024-04-15 13:00:00,145.0,66.0,41.0,8.0,3.0,1.0,1060.0,50.0,1005.0,1289.0
2024-04-15 14:00:00,149.0,68.0,41.0,8.0,3.0,1.0,881.0,50.0,889.0,1418.0
2024-04-15 15:00:00,139.0,64.0,41.0,8.0,3.0,1.0,684.0,47.0,996.0,1443.0
2024-04-15 16:00:00,163.0,65.0,41.0,8.0,3.0,1.0,534.0,50.0,1202.0,1427.0
2024-04-15 17:00:00,204.0,87.0,42.0,8.0,3.0,1.0,371.0,51.0,1243.0,1454.0
2024-04-15 18:00:00,180.0,142.0,60.0,12.0,3.0,1.0,182.0,51.0,1096.0,1588.0
2024-04-15 19:00:00,244.0,96.0,61.0,12.0,3.0,1.0,49.0,53.0,1198.0,1556.0
2024-04-15 20:00:00,193.0,105.0,65.0,13.0,3.0,1.0,2.0,53.0,1258.0,1551.0
2024-04-15 21:00:00,178.0,81.0,61.0,12.0,3.0,1.0,0.0,52.0,1262.0,1510.0
2024-04-15 22:00:00,206.0,76.0,51.0,10.0,3.0,1.0,0.0,52.0,1062.0,1505.0
2024-04-15 23:00:00,183.0,70.0,43.0,8.0,3.0,1.0,0.0,52.0,685.0,1425.0
2024-04-16 00:00:00,149.0,59.0,43.0,8.0,3.0,1.0,0.0,47.0,620.0,1407.0
2024-04-16 01:00:00,138.0,64.0,43.0,8.0,3.0,1.0,0.0,46.0,565.0,1453.0
2024-04-16 02:00:00,163.0,66.0,43.0,8.0,3.0,1.0,0.0,46.0,519.0,1439.0
2024-04-16 03:00:00,155.0,56.0,43.0,8.0,3.0,1.0,0.0,47.0,527.0,1379.0
2024-04-16 04:00:00,138.0,61.0,44.0,8.0,3.0,1.0,0.0,47.0,770.0,1278.0
2024-04-16 05:00:00,161.0,63.0,49.0,10.0,3.0,1.0,0.0,47.0,953.0,1084.0
2024-04-16 06:00:00,293.0,205.0,75.0,18.0,3.0,1.0,23.0,52.0,998.0,1001.0
2024-04-16 07:00:00,307.0,163.0,67.0,13.0,3.0,1.0,184.0,52.0,950.0,883.0
2024-04-16 08:00:00,290.0,129.0,60.0,12.0,3.0,1.0,564.0,52.0,826.0,784.0
2024-04-16 09:00:00,269.0,116.0,56.0,11.0,3.0,1.0,1034.0,53.0,750.0,734.0
2024-04-16 10:00:00,170.0,98.0,49.0,9.0,3.0,1.0,1469.0,52.0,785.0,907.0
2024-04-16 11:00:00,215.0,94.0,47.0,9.0,3.0,1.0,1783.0,51.0,749.0,1173.0
2024-04-16 12:00:00,203.0,94.0,45.0,9.0,3.0,1.0,1880.0,51.0,867.0,1298.0
2024-04-16 13:00:00,205.0,97.0,45.0,9.0,3.0,1.0,1578.0,51.0,896.0,1342.0
2024-04-16 14:00:00,236.0,104.0,45.0,9.0,3.0,1.0,1470.0,52.0,929.0,1361.0
2024-04-16 15:00:00,213.0,106.0,49.0,9.0,3.0,1.0,1531.0,51.0,1011.0,1358.0
2024-04-16 16:00:00,274.0,120.0,50.0,10.0,3.0,1.0,1284.0,52.0,975.0,1165.0
2024-04-16 17:00:00,292.0,153.0,54.0,10.0,3.0,1.0,1103.0,50.0,969.0,890.0
2024-04-16 18:00:00,333.0,229.0,73.0,12.0,3.0,1.0,580.0,50.0,895.0,687.0
2024-04-16 19:00:00,335.0,276.0,177.0,12.0,3.0,1.0,174.0,51.0,712.0,541.0
2024-04-16 20:00:00,348.0,278.0,194.0,13.0,3.0,1.0,14.0,51.0,550.0,359.0
2024-04-16 21:00:00,328.0,266.0,220.0,14.0,3.0,1.0,0.0,52.0,558.0,339.0
2024-04-16 22:00:00,266.0,198.0,211.0,12.0,3.0,1.0,0.0,51.0,573.0,389.0
2024-04-16 23:00:00,289.0,179.0,206.0,11.0,2.0,1.0,0.0,52.0,617.0,426.0
2024-04-17 00:00:00,308.0,142.0,159.0,10.0,2.0,1.0,0.0,50.0,591.0,501.0
2024-04-17 01:00:00,326.0,134.0,151.0,9.0,2.0,1.0,0.0,51.0,468.0,465.0
2024-04-17 02:00:00,279.0,105.0,151.0,9.0,2.0,1.0,0.0,51.0,588.0,411.0
2024-04-17 03:00:00,267.0,103.0,154.0,9.0,2.0,1.0,0.0,51.0,624.0,405.0
2024-04-17 04:00:00,317.0,109.0,152.0,9.0,2.0,1.0,0.0,50.0,553.0,363.0
2024-04-17 05:00:00,294.0,154.0,186.0,9.0,2.0,1.0,0.0,50.0,699.0,314.0
2024-04-17 06:00:00,329.0,250.0,315.0,10.0,2.0,1.0,24.0,50.0,650.0,253.0
2024-04-17 07:00:00,377.0,286.0,323.0,10.0,2.0,1.0,191.0,48.0,515.0,198.0
2024-04-17 08:00:00,346.0,317.0,331.0,12.0,2.0,1.0,531.0,50.0,405.0,152.0
2024-04-17 09:00:00,304.0,285.0,308.0,11.0,2.0,1.0,884.0,49.0,293.0,120.0
2024-04-17 10:00:00,327.0,166.0,183.0,14.0,2.0,1.0,1176.0,51.0,234.0,94.0
2024-04-17 11:00:00,335.0,71.0,146.0,9.0,2.0,1.0,1282.0,51.0,161.0,98.0
2024-04-17 12:00:00,311.0,119.0,169.0,12.0,2.0,1.0,1496.0,50.0,132.0,116.0
2024-04-17 13:00:00,225.0,71.0,148.0,9.0,2.0,1.0,1559.0,48.0,162.0,154.0
2024-04-17 14:00:00,244.0,68.0,148.0,8.0,2.0,1.0,1429.0,53.0,175.0,148.0
2024-04-17 15:00:00,244.0,67.0,148.0,8.0,2.0,1.0,1324.0,52.0,167.0,131.0
2024-04-17 16:00:00,274.0,123.0,169.0,12.0,2.0,1.0,1305.0,56.0,209.0,146.0
2024-04-17 17:00:00,340.0,135.0,189.0,11.0,2.0,1.0,1042.0,56.0,225.0,142.0
2024-04-17 18:00:00,351.0,232.0,315.0,10.0,2.0,1.0,590.0,55.0,234.0,123.0
2024-04-17 19:00:00,343.0,253.0,328.0,11.0,2.0,2.0,192.0,56.0,204.0,98.0
2024-04-17 20:00:00,344.0,268.0,332.0,12.0,2.0,2.0,18.0,56.0,187.0,100.0
2024-04-17 21:00:00,321.0,258.0,331.0,12.0,3.0,1.0,0.0,56.0,138.0,89.0
2024-04-17 22:00:00,295.0,297.0,327.0,15.0,2.0,1.0,0.0,58.0,97.0,105.0
2024-04-17 23:00:00,316.0,239.0,206.0,13.0,2.0,1.0,0.0,57.0,70.0,108.0
2024-04-18 00:00:00,347.0,170.0,189.0,11.0,2.0,1.0,0.0,57.0,75.0,101.0
2024-04-18 01:00:00,335.0,163.0,199.0,12.0,2.0,1.0,0.0,41.0,75.0,116.0
2024-04-18 02:00:00,307.0,180.0,203.0,13.0,2.0,1.0,0.0,41.0,93.0,151.0
2024-04-18 03:00:00,296.0,141.0,197.0,12.0,2.0,1.0,0.0,40.0,157.0,169.0
2024-04-18 04:00:00,307.0,104.0,179.0,9.0,2.0,1.0,0.0,39.0,231.0,190.0
2024-04-18 05:00:00,295.0,160.0,201.0,10.0,2.0,1.0,0.0,39.0,272.0,237.0
2024-04-18 06:00:00,330.0,266.0,322.0,11.0,3.0,2.0,31.0,52.0,282.0,272.0
2024-04-18 07:00:00,393.0,314.0,337.0,14.0,3.0,2.0,207.0,54.0,234.0,205.0
2024-04-18 08:00:00,339.0,400.0,361.0,33.0,3.0,3.0,483.0,57.0,266.0,174.0
2024-04-18 09:00:00,288.0,251.0,323.0,14.0,3.0,1.0,856.0,56.0,192.0,195.0
2024-04-18 10:00:00,302.0,184.0,184.0,11.0,2.0,1.0,1041.0,57.0,212.0,212.0
2024-04-18 11:00:00,340.0,87.0,153.0,9.0,2.0,1.0,1159.0,58.0,203.0,226.0
2024-04-18 12:00:00,333.0,70.0,152.0,9.0,2.0,1.0,1374.0,57.0,240.0,247.0
2024-04-18 13:00:00,346.0,141.0,163.0,13.0,2.0,1.0,1331.0,57.0,300.0,243.0
2024-04-18 14:00:00,210.0,68.0,156.0,9.0,2.0,1.0,1311.0,55.0,469.0,291.0
2024-04-18 15:00:00,180.0,70.0,149.0,9.0,2.0,1.0,1227.0,55.0,636.0,340.0
2024-04-18 16:00:00,160.0,70.0,152.0,9.0,2.0,1.0,995.0,55.0,702.0,404.0
2024-04-18 17:00:00,195.0,135.0,165.0,11.0,2.0,1.0,647.0,58.0,568.0,438.0
2024-04-18 18:00:00,243.0,233.0,220.0,12.0,2.0,1.0,313.0,58.0,496.0,476.0
2024-04-18 19:00:00,300.0,287.0,328.0,13.0,2.0,1.0,111.0,57.0,385.0,477.0
2024-04-18 20:00:00,358.0,310.0,334.0,13.0,2.0,1.0,10.0,58.0,256.0,350.0
2024-04-18 21:00:00,322.0,288.0,317.0,12.0,2.0,1.0,0.0,58.0,164.0,260.0
2024-04-18 22:00:00,325.0,247.0,182.0,10.0,2.0,1.0,0.0,57.0,194.0,168.0
2024-04-18 23:00:00,346.0,238.0,153.0,10.0,2.0,1.0,0.0,57.0,209.0,159.0
2024-04-19 00:00:00,246.0,148.0,172.0,9.0,2.0,1.0,0.0,57.0,342.0,189.0
2024-04-19 01:00:00,294.0,132.0,117.0,9.0,2.0,1.0,0.0,57.0,675.0,260.0
2024-04-19 02:00:00,210.0,110.0,111.0,9.0,2.0,1.0,0.0,57.0,790.0,405.0
2024-04-19 03:00:00,180.0,102.0,110.0,9.0,2.0,1.0,0.0,57.0,741.0,560.0
2024-04-19 04:00:00,178.0,126.0,113.0,9.0,2.0,1.0,0.0,57.0,875.0,786.0
2024-04-19 05:00:00,174.0,116.0,113.0,9.0,2.0,1.0,0.0,56.0,995.0,980.0
2024-04-19 06:00:00,142.0,113.0,115.0,9.0,2.0,1.0,12.0,56.0,1071.0,1117.0
2024-04-19 07:00:00,167.0,148.0,149.0,12.0,2.0,1.0,129.0,49.0,1148.0,1343.0
2024-04-19 08:00:00,244.0,147.0,146.0,11.0,3.0,1.0,302.0,55.0,1135.0,1622.0
2024-04-19 09:00:00,319.0,98.0,136.0,10.0,3.0,1.0,402.0,55.0,947.0,1909.0
2024-04-19 10:00:00,259.0,76.0,114.0,10.0,3.0,1.0,607.0,49.0,1098.0,2095.0
2024-04-19 11:00:00,239.0,70.0,113.0,9.0,3.0,1.0,831.0,48.0,1315.0,2261.0
2024-04-19 12:00:00,278.0,74.0,109.0,8.0,3.0,1.0,794.0,44.0,1430.0,2326.0
2024-04-19 13:00:00,217.0,72.0,108.0,8.0,3.0,1.0,876.0,43.0,1398.0,2322.0
2024-04-19 14:00:00,151.0,74.0,111.0,9.0,3.0,1.0,1008.0,51.0,1255.0,2217.0
2024-04-19 15:00:00,200.0,77.0,112.0,9.0,3.0,1.0,1040.0,52.0,1127.0,1986.0
2024-04-19 16:00:00,252.0,78.0,104.0,7.0,2.0,1.0,1051.0,53.0,1054.0,1781.0
2024-04-19 17:00:00,198.0,77.0,111.0,9.0,2.0,1.0,812.0,54.0,960.0,1665.0
2024-04-19 18:00:00,170.0,135.0,117.0,10.0,2.0,1.0,499.0,54.0,1114.0,1506.0
2024-04-19 19:00:00,173.0,215.0,116.0,10.0,2.0,1.0,181.0,55.0,1147.0,1251.0
2024-04-19 20:00:00,289.0,245.0,116.0,10.0,2.0,1.0,19.0,55.0,1038.0,911.0
2024-04-19 21:00:00,221.0,218.0,114.0,9.0,2.0,1.0,0.0,55.0,894.0,824.0
2024-04-19 22:00:00,226.0,238.0,114.0,9.0,2.0,1.0,0.0,54.0,748.0,767.0
2024-04-19 23:00:00,244.0,155.0,114.0,9.0,2.0,1.0,0.0,54.0,631.0,647.0
2024-04-20 00:00:00,234.0,110.0,113.0,9.0,3.0,1.0,0.0,54.0,493.0,526.0
2024-04-20 01:00:00,270.0,116.0,113.0,9.0,3.0,1.0,0.0,54.0,336.0,364.0
2024-04-20 02:00:00,275.0,141.0,114.0,9.0,3.0,1.0,0.0,55.0,214.0,287.0
2024-04-20 03:00:00,251.0,145.0,115.0,9.0,3.0,1.0,0.0,55.0,208.0,248.0
2024-04-20 04:00:00,225.0,144.0,115.0,9.0,3.0,1.0,0.0,53.0,206.0,200.0
2024-04-20 05:00:00,265.0,147.0,115.0,9.0,3.0,1.0,0.0,54.0,155.0,139.0
2024-04-20 06:00:00,244.0,148.0,113.0,9.0,3.0,1.0,46.0,53.0,108.0,107.0
2024-04-20 07:00:00,322.0,149.0,117.0,10.0,3.0,1.0,240.0,52.0,62.0,57.0
2024-04-20 08:00:00,299.0,151.0,117.0,10.0,3.0,1.0,631.0,55.0,57.0,38.0
2024-04-20 09:00:00,304.0,139.0,113.0,9.0,3.0,1.0,1075.0,55.0,53.0,63.0
2024-04-20 10:00:00,307.0,224.0,139.0,30.0,3.0,1.0,1376.0,57.0,74.0,165.0
2024-04-20 11:00:00,320.0,223.0,141.0,26.0,3.0,1.0,1390.0,57.0,132.0,423.0
2024-04-20 12:00:00,260.0,172.0,131.0,12.0,3.0,1.0,1468.0,52.0,308.0,636.0
2024-04-20 13:00:00,261.0,84.0,111.0,9.0,3.0,1.0,1342.0,51.0,582.0,786.0
2024-04-20 14:00:00,188.0,63.0,106.0,8.0,2.0,1.0,1286.0,50.0,840.0,958.0
2024-04-20 15:00:00,162.0,57.0,106.0,8.0,2.0,1.0,1176.0,54.0,1007.0,957.0
2024-04-20 16:00:00,159.0,79.0,106.0,8.0,2.0,1.0,792.0,55.0,1056.0,823.0
2024-04-20 17:00:00,174.0,143.0,116.0,8.0,2.0,1.0,548.0,56.0,937.0,684.0
2024-04-20 18:00:00,184.0,264.0,185.0,10.0,3.0,1.0,388.0,56.0,795.0,475.0
2024-04-20 19:00:00,273.0,287.0,195.0,12.0,2.0,1.0,140.0,58.0,659.0,359.0
2024-04-20 20:00:00,314.0,295.0,200.0,13.0,2.0,1.0,21.0,57.0,257.0,368.0
2024-04-20 21:00:00,312.0,264.0,193.0,11.0,2.0,1.0,0.0,58.0,305.0,349.0
2024-04-20 22:00:00,277.0,251.0,190.0,11.0,3.0,1.0,0.0,57.0,628.0,325.0
2024-04-20 23:00:00,246.0,242.0,179.0,10.0,2.0,1.0,0.0,57.0,582.0,401.0
2024-04-21 00:00:00,262.0,247.0,147.0,10.0,2.0,1.0,0.0,57.0,551.0,485.0
2024-04-21 01:00:00,209.0,248.0,118.0,10.0,2.0,1.0,0.0,58.0,603.0,503.0
2024-04-21 02:00:00,249.0,165.0,116.0,10.0,2.0,1.0,0.0,56.0,628.0,462.0
2024-04-21 03:00:00,171.0,114.0,117.0,10.0,2.0,1.0,0.0,57.0,638.0,464.0
2024-04-21 04:00:00,153.0,83.0,116.0,10.0,2.0,1.0,0.0,57.0,560.0,444.0
2024-04-21 05:00:00,170.0,84.0,116.0,10.0,2.0,1.0,0.0,57.0,452.0,461.0
2024-04-21 06:00:00,165.0,82.0,112.0,9.0,2.0,1.0,40.0,56.0,423.0,447.0
2024-04-21 07:00:00,294.0,81.0,113.0,9.0,3.0,1.0,294.0,56.0,424.0,408.0
2024-04-21 08:00:00,228.0,80.0,112.0,9.0,3.0,1.0,807.0,56.0,299.0,286.0
2024-04-21 09:00:00,253.0,76.0,109.0,8.0,3.0,1.0,1294.0,56.0,121.0,413.0
2024-04-21 10:00:00,232.0,78.0,105.0,8.0,3.0,1.0,1619.0,56.0,50.0,613.0
2024-04-21 11:00:00,160.0,74.0,106.0,8.0,3.0,1.0,1710.0,55.0,53.0,718.0
2024-04-21 12:00:00,155.0,66.0,101.0,7.0,3.0,1.0,1606.0,50.0,75.0,762.0
2024-04-21 13:00:00,156.0,64.0,98.0,6.0,3.0,1.0,1778.0,51.0,97.0,799.0
2024-04-21 14:00:00,155.0,64.0,99.0,6.0,3.0,1.0,1720.0,51.0,193.0,847.0
2024-04-21 15:00:00,161.0,64.0,100.0,6.0,3.0,1.0,1825.0,52.0,316.0,923.0
2024-04-21 16:00:00,143.0,78.0,107.0,8.0,3.0,1.0,1791.0,53.0,394.0,931.0
2024-04-21 17:00:00,230.0,105.0,121.0,8.0,2.0,1.0,1306.0,53.0,655.0,864.0
2024-04-21 18:00:00,233.0,160.0,166.0,11.0,3.0,1.0,722.0,55.0,1037.0,797.0
2024-04-21 19:00:00,266.0,226.0,174.0,13.0,2.0,1.0,264.0,52.0,1193.0,700.0
2024-04-21 20:00:00,315.0,318.0,222.0,30.0,3.0,2.0,43.0,51.0,1004.0,518.0
2024-04-21 21:00:00,371.0,343.0,211.0,33.0,3.0,2.0,0.0,51.0,971.0,422.0
2024-04-21 22:00:00,291.0,196.0,166.0,11.0,3.0,1.0,0.0,55.0,1031.0,420.0
2024-04-21 23:00:00,293.0,230.0,170.0,13.0,3.0,1.0,0.0,56.0,970.0,418.0
