timestamp,Biomass,Fossil Gas,Fossil Hard coal,Hydro Run-of-river and poundage,Nuclear,Other,Solar,Waste,Wind Offshore,Wind Onshore
2024-02-19 12:00:00,0.0,49.5,3.0,0.0,0.0,610.25,0.0,4.75,1.0,5.0
2024-02-19 13:00:00,0.0,82.5,3.0,0.0,0.0,608.0,0.0,5.0,1.0,4.0
2024-02-19 14:00:00,0.0,50.5,3.0,0.0,0.0,624.25,0.0,5.0,1.0,4.0
2024-02-19 15:00:00,0.0,50.25,3.0,0.0,0.0,600.75,0.0,5.0,1.0,4.0
2024-02-19 16:00:00,0.0,50.0,3.0,0.0,0.0,574.5,0.0,4.5,1.0,4.0
2024-02-19 17:00:00,0.0,50.5,3.0,0.0,0.0,555.0,0.5,5.0,1.0,5.0
2024-02-19 18:00:00,0.0,50.0,3.0,0.0,0.0,544.5,1.0,4.75,1.0,4.75
2024-02-19 19:00:00,0.0,50.25,3.5,0.0,0.0,545.75,1.0,5.0,1.0,4.5
2024-02-19 20:00:00,0.0,51.75,3.0,0.0,0.0,546.5,1.0,5.0,1.0,4.75
2024-02-19 21:00:00,0.0,51.5,3.0,0.0,0.0,562.75,1.0,4.5,1.0,4.0
2024-02-19 22:00:00,0.0,52.75,3.0,0.0,0.0,574.5,1.0,4.25,1.0,4.0
2024-02-19 23:00:00,0.0,98.5,3.0,0.0,0.0,581.0,1.0,5.0,1.0,4.75
2024-02-20 00:00:00,0.0,110.75,3.0,0.0,0.0,612.0,1.0,5.0,1.0,5.0
2024-02-20 01:00:00,0.0,111.75,3.0,0.0,0.0,653.0,1.0,5.0,1.0,5.0
2024-02-20 02:00:00,0.0,110.5,3.0,0.0,0.0,658.0,1.0,5.0,1.0,5.0
2024-02-20 03:00:00,0.0,112.0,3.0,0.0,0.0,658.75,1.0,5.0,1.0,4.5
2024-02-20 04:00:00,0.0,112.75,3.0,0.0,0.0,666.5,1.0,5.0,1.75,5.0
2024-02-20 05:00:00,0.0,94.0,3.0,0.0,0.0,658.25,1.0,5.0,1.75,4.5
2024-02-20 06:00:00,0.0,47.25,3.0,0.0,0.0,631.75,1.0,5.0,1.0,4.5
2024-02-20 07:00:00,0.0,47.25,3.0,0.0,0.0,595.75,0.75,5.0,1.0,4.75
2024-02-20 08:00:00,0.0,47.5,3.0,0.0,0.0,584.25,0.0,5.0,1.0,4.75
2024-02-20 09:00:00,0.0,47.5,3.0,0.0,0.0,585.0,0.0,4.75,1.0,4.25
2024-02-20 10:00:00,0.0,47.0,3.0,0.0,0.0,600.25,0.0,4.75,1.0,4.75
2024-02-20 11:00:00,0.0,49.0,3.0,0.0,0.0,598.0,0.0,4.0,1.0,4.75
2024-02-20 12:00:00,0.0,82.0,3.0,0.0,0.0,583.75,0.0,4.0,1.0,4.75
2024-02-20 13:00:00,0.0,93.75,3.0,0.0,0.0,592.0,0.0,4.0,1.0,4.25
2024-02-20 14:00:00,0.0,91.5,3.0,0.0,0.0,609.0,0.0,4.0,1.0,4.0
2024-02-20 15:00:00,0.0,88.75,3.0,0.0,0.0,606.0,0.0,4.0,1.0,4.0
2024-02-20 16:00:00,0.0,56.5,3.0,0.0,0.0,578.5,0.0,4.5,1.0,4.0
2024-02-20 17:00:00,0.0,57.75,3.0,0.0,0.0,527.75,0.5,5.0,1.0,4.25
2024-02-20 18:00:00,0.0,60.25,3.0,0.0,0.0,521.75,1.0,4.25,1.0,5.0
2024-02-20 19:00:00,0.0,65.25,3.0,0.0,0.0,523.5,1.0,5.0,1.0,4.75
2024-02-20 20:00:00,0.0,75.25,3.0,0.0,0.0,523.5,1.0,5.0,1.0,5.0
2024-02-20 21:00:00,0.0,117.0,3.0,0.0,0.0,516.0,1.0,5.5,1.0,4.75
2024-02-20 22:00:00,0.0,120.75,3.0,0.0,0.0,552.25,1.0,11.25,1.0,4.75
2024-02-20 23:00:00,0.0,112.5,3.0,0.0,0.0,579.75,1.0,11.25,1.25,5.0
2024-02-21 00:00:00,0.0,116.25,3.0,0.0,0.0,594.0,1.0,11.0,1.0,5.0
2024-02-21 01:00:00,0.0,114.0,3.0,0.0,0.0,604.25,1.0,10.5,1.0,4.5
2024-02-21 02:00:00,0.0,110.0,3.0,0.0,0.0,615.5,1.0,10.0,1.0,4.5
2024-02-21 03:00:00,0.0,101.25,3.0,0.0,0.0,625.25,1.0,10.0,1.0,4.75
2024-02-21 04:00:00,0.0,96.25,3.0,0.0,0.0,612.0,1.0,10.0,1.0,4.5
2024-02-21 05:00:00,0.0,92.75,3.0,0.0,0.0,613.5,1.0,10.0,1.0,4.75
2024-02-21 06:00:00,0.0,47.5,3.0,0.0,0.0,591.5,1.0,10.0,1.0,4.75
2024-02-21 07:00:00,0.0,48.25,3.0,0.0,0.0,574.0,1.0,10.0,1.0,4.5
2024-02-21 08:00:00,0.0,57.25,3.0,0.0,0.0,578.25,0.0,10.0,1.0,4.75
2024-02-21 09:00:00,0.0,56.25,3.0,0.0,0.0,580.75,0.0,13.0,1.0,4.5
2024-02-21 10:00:00,0.0,55.5,3.0,0.0,0.0,571.5,0.0,10.5,1.0,4.25
2024-02-21 11:00:00,0.0,57.75,3.0,0.0,0.0,580.5,0.0,10.25,1.0,4.5
2024-02-21 12:00:00,0.0,104.5,3.0,0.0,0.0,582.25,0.0,10.0,1.0,5.0
2024-02-21 13:00:00,0.0,108.25,3.0,0.0,0.0,593.5,0.0,10.5,1.0,4.75
2024-02-21 14:00:00,0.0,103.0,3.0,0.0,0.0,575.0,0.0,10.75,1.0,4.25
2024-02-21 15:00:00,0.0,70.0,3.0,0.0,0.0,571.25,0.0,11.0,1.0,4.0
2024-02-21 16:00:00,0.0,67.0,3.0,0.0,0.0,566.75,0.0,10.75,1.0,5.0
2024-02-21 17:00:00,0.0,73.0,3.0,0.0,0.0,547.5,0.5,10.0,1.0,4.5
2024-02-21 18:00:00,0.0,73.25,3.0,0.0,0.0,555.5,1.0,10.75,1.0,5.0
2024-02-21 19:00:00,0.0,72.0,3.0,0.0,0.0,556.25,1.0,11.0,1.0,4.0
2024-02-21 20:00:00,0.0,108.0,3.0,0.0,0.0,552.75,1.0,11.0,1.0,4.0
2024-02-21 21:00:00,0.0,114.25,8.5,0.0,0.0,550.75,1.0,10.5,1.0,4.0
2024-02-21 22:00:00,0.0,114.0,18.5,0.0,0.0,567.25,1.0,10.5,1.0,4.75
2024-02-21 23:00:00,0.0,112.25,16.75,0.0,0.0,577.25,1.0,11.0,1.0,4.75
2024-02-22 00:00:00,0.0,112.25,12.5,0.0,0.0,591.5,1.0,10.75,1.0,4.75
2024-02-22 01:00:00,0.0,110.75,11.75,0.0,0.0,625.75,1.0,11.0,1.0,4.0
2024-02-22 02:00:00,0.0,109.25,11.0,0.0,0.0,638.75,1.0,11.0,1.0,4.0
2024-02-22 03:00:00,0.0,109.25,11.0,0.0,0.0,662.25,1.0,11.0,1.0,4.75
2024-02-22 04:00:00,0.0,109.0,11.0,0.0,0.0,661.75,1.0,11.0,1.0,4.25
2024-02-22 05:00:00,0.0,101.75,11.0,0.0,0.0,649.25,1.0,11.0,1.0,4.0
2024-02-22 06:00:00,0.0,61.25,11.75,0.0,0.0,632.5,1.0,10.25,1.0,4.0
2024-02-22 07:00:00,0.0,60.5,12.0,0.0,0.0,602.75,1.0,10.0,1.0,4.25
2024-02-22 08:00:00,0.0,63.75,12.0,0.0,0.0,592.25,0.0,10.0,1.0,4.5
2024-02-22 09:00:00,0.0,62.5,12.0,0.0,0.0,609.75,0.0,9.5,1.0,4.25
2024-02-22 10:00:00,0.0,61.5,12.0,0.0,0.0,599.75,0.0,11.75,1.0,5.0
2024-02-22 11:00:00,0.0,61.25,12.0,0.0,0.0,567.0,0.0,13.0,1.0,4.75
2024-02-22 12:00:00,0.0,61.75,12.0,0.0,0.0,568.75,0.0,13.0,1.0,5.0
2024-02-22 13:00:00,0.0,66.5,12.0,0.0,0.0,566.25,0.0,13.0,1.0,4.5
2024-02-22 14:00:00,0.0,66.0,12.0,0.0,0.0,582.25,0.0,13.0,1.0,4.25
2024-02-22 15:00:00,0.0,70.75,12.0,0.0,0.0,587.5,0.0,13.0,1.0,4.25
2024-02-22 16:00:00,0.0,72.0,12.0,0.0,0.0,590.5,0.0,10.25,1.0,4.25
2024-02-22 17:00:00,0.0,74.25,12.0,0.0,0.0,570.75,0.5,9.75,1.0,4.25
2024-02-22 18:00:00,0.0,113.0,12.0,0.0,0.0,559.5,1.0,10.0,1.0,5.0
2024-02-22 19:00:00,0.0,112.25,12.0,0.0,0.0,556.25,1.0,10.25,1.0,4.5
2024-02-22 20:00:00,0.0,120.0,12.0,0.0,0.0,549.5,1.0,10.75,1.0,4.5
2024-02-22 21:00:00,0.0,117.75,12.0,0.0,0.0,550.0,1.0,10.5,1.0,4.75
2024-02-22 22:00:00,0.0,120.75,12.0,0.0,0.0,561.75,1.0,10.0,1.0,5.0
2024-02-22 23:00:00,0.0,128.0,12.0,0.0,0.0,576.25,1.0,10.0,1.0,5.0
2024-02-23 00:00:00,0.0,132.75,12.0,0.0,0.0,610.0,1.0,10.5,1.0,5.0
2024-02-23 01:00:00,0.0,132.5,12.0,0.0,0.0,618.25,1.0,10.25,1.0,5.0
2024-02-23 02:00:00,0.0,131.0,11.5,0.0,0.0,614.5,1.0,10.0,1.0,5.25
2024-02-23 03:00:00,0.0,130.5,10.0,0.0,0.0,607.75,1.0,10.0,1.0,5.0
2024-02-23 04:00:00,0.0,131.0,10.0,0.0,0.0,618.75,1.0,10.5,1.0,5.0
2024-02-23 05:00:00,0.0,132.5,10.0,0.0,0.0,625.25,1.0,10.75,1.0,5.0
2024-02-23 06:00:00,0.0,132.75,10.25,0.0,0.0,609.0,1.0,11.0,1.0,5.0
2024-02-23 07:00:00,0.0,124.0,10.75,0.0,0.0,583.5,0.5,11.0,1.0,5.0
2024-02-23 08:00:00,0.0,94.75,11.0,0.0,0.0,587.75,0.0,10.75,1.0,5.0
2024-02-23 09:00:00,0.0,121.25,11.25,0.0,0.0,567.25,0.0,10.75,1.0,4.25
2024-02-23 10:00:00,0.0,119.75,12.0,0.0,0.0,573.5,0.0,10.5,1.0,0.0
2024-02-23 11:00:00,0.0,120.5,12.0,0.0,0.0,586.5,0.0,9.75,1.0,0.0
2024-02-23 12:00:00,0.0,112.25,11.0,0.0,0.0,605.5,0.0,9.5,1.0,0.0
2024-02-23 13:00:00,0.0,108.75,11.0,0.0,0.0,624.25,0.0,10.0,1.0,0.0
2024-02-23 14:00:00,0.0,116.0,11.0,0.0,0.0,633.75,0.0,9.75,1.0,0.0
2024-02-23 15:00:00,0.0,123.0,11.25,0.0,0.0,619.25,0.0,10.75,1.0,0.0
2024-02-23 16:00:00,0.0,73.25,11.0,0.0,0.0,579.75,0.0,7.5,1.0,0.0
2024-02-23 17:00:00,0.0,71.0,11.0,0.0,0.0,525.0,0.25,5.0,1.0,0.0
2024-02-23 18:00:00,0.0,69.25,11.0,0.0,0.0,542.5,1.0,5.0,1.0,0.0
2024-02-23 19:00:00,0.0,69.5,11.0,0.0,0.0,557.25,1.0,5.0,1.0,0.0
2024-02-23 20:00:00,0.0,69.0,11.0,0.0,0.0,541.25,1.0,5.5,1.0,0.0
2024-02-23 21:00:00,0.0,69.5,11.0,0.0,0.0,528.5,1.0,5.0,1.0,0.0
2024-02-23 22:00:00,0.0,73.25,11.0,0.0,0.0,550.25,1.0,5.0,1.0,0.0
2024-02-23 23:00:00,0.0,74.25,11.0,0.0,0.0,553.25,1.0,5.0,1.0,0.25
2024-02-24 00:00:00,0.0,75.75,11.0,0.0,0.0,585.25,1.0,5.0,1.0,0.5
2024-02-24 01:00:00,0.0,76.0,11.0,0.0,0.0,603.5,1.0,5.0,1.0,0.0
2024-02-24 02:00:00,0.0,75.25,11.0,0.0,0.0,606.25,1.0,5.0,1.0,0.5
2024-02-24 03:00:00,0.0,112.0,11.0,0.0,0.0,596.75,1.0,5.0,1.0,0.0
2024-02-24 04:00:00,0.0,115.75,11.0,0.0,0.0,585.75,1.0,4.5,1.0,0.0
2024-02-24 05:00:00,0.0,74.25,11.0,0.0,0.0,583.5,1.0,4.0,1.0,0.0
2024-02-24 06:00:00,0.0,71.75,11.0,0.0,0.0,570.75,1.0,4.0,1.0,0.0
2024-02-24 07:00:00,0.0,72.0,11.0,0.0,0.0,555.5,0.5,4.0,1.0,0.0
2024-02-24 08:00:00,0.0,72.0,11.0,0.0,0.0,556.75,0.0,4.0,1.0,0.0
2024-02-24 09:00:00,0.0,97.25,11.0,0.0,0.0,564.0,0.0,4.0,1.0,0.0
2024-02-24 10:00:00,0.0,101.25,11.0,0.0,0.0,546.5,0.0,4.0,1.0,0.0
2024-02-24 11:00:00,0.0,96.0,11.0,0.0,0.0,575.0,0.0,4.5,1.0,0.0
2024-02-24 12:00:00,0.0,90.0,11.0,0.0,0.0,571.25,0.0,5.0,1.0,0.0
2024-02-24 13:00:00,0.0,85.5,11.0,0.0,0.0,573.5,0.0,5.0,1.0,0.25
2024-02-24 14:00:00,0.0,94.25,11.0,0.0,0.0,569.5,0.0,4.5,1.0,0.75
2024-02-24 15:00:00,0.0,90.75,11.0,0.0,0.0,575.5,0.0,5.0,1.0,0.75
2024-02-24 16:00:00,0.0,90.75,11.0,0.0,0.0,561.5,0.0,4.5,1.0,0.0
2024-02-24 17:00:00,0.0,71.5,11.0,0.0,0.0,532.25,0.25,4.5,1.0,0.0
2024-02-24 18:00:00,0.0,72.0,11.0,0.0,0.0,547.25,1.0,4.75,1.25,0.5
2024-02-24 19:00:00,0.0,72.5,11.0,0.0,0.0,541.25,1.0,5.0,1.5,0.5
2024-02-24 20:00:00,0.0,71.75,11.0,0.0,0.0,515.5,1.0,4.5,2.0,1.0
2024-02-24 21:00:00,0.0,70.0,11.0,0.0,0.0,505.25,1.0,4.0,1.0,1.25
2024-02-24 22:00:00,0.0,68.25,11.0,0.0,0.0,500.0,1.0,4.0,1.25,0.0
2024-02-24 23:00:00,0.0,68.25,11.0,0.0,0.0,504.75,1.0,4.75,6.5,0.0
2024-02-25 00:00:00,0.0,94.25,11.0,0.0,0.0,500.75,1.0,6.5,8.75,0.25
2024-02-25 01:00:00,0.0,100.5,11.0,0.0,0.0,508.5,1.0,10.0,6.25,0.0
2024-02-25 02:00:00,0.0,99.75,11.0,0.0,0.0,516.5,1.0,10.0,3.75,0.75
2024-02-25 03:00:00,0.0,100.25,11.0,0.0,0.0,519.5,1.0,10.0,3.0,1.75
2024-02-25 04:00:00,0.0,101.0,11.0,0.0,0.0,513.25,1.0,10.0,7.5,0.0
2024-02-25 05:00:00,0.0,101.25,11.0,0.0,0.0,518.75,1.0,10.0,11.75,0.0
2024-02-25 06:00:00,0.0,93.25,11.0,0.0,0.0,534.0,1.0,9.5,13.75,0.0
2024-02-25 07:00:00,0.0,66.75,11.0,0.0,0.0,551.25,0.75,9.5,19.5,0.0
2024-02-25 08:00:00,0.0,67.25,11.0,0.0,0.0,556.75,0.0,9.0,20.75,0.0
2024-02-25 09:00:00,0.0,67.75,10.25,0.0,0.0,550.25,0.0,9.0,25.0,0.0
2024-02-25 10:00:00,0.0,92.25,10.0,0.0,0.0,556.5,0.0,8.5,24.5,0.0
2024-02-25 11:00:00,0.0,88.25,10.0,0.0,0.0,550.0,0.0,8.5,24.0,2.75
2024-02-25 12:00:00,0.0,86.5,10.0,0.0,0.0,536.25,0.0,8.5,23.25,4.0
2024-02-25 13:00:00,0.0,89.0,10.0,0.0,0.0,541.25,0.0,8.25,20.5,4.0
2024-02-25 14:00:00,0.0,85.25,10.0,0.0,0.0,546.75,0.0,9.0,17.0,4.25
2024-02-25 15:00:00,0.0,78.5,10.0,0.0,0.0,544.25,0.0,8.5,21.25,7.25
2024-02-25 16:00:00,0.0,63.25,10.0,0.0,0.0,563.25,0.0,8.5,17.75,10.5
2024-02-25 17:00:00,0.0,64.0,10.0,0.0,0.0,525.75,0.0,9.5,5.25,7.5
2024-02-25 18:00:00,0.0,64.75,10.0,0.0,0.0,487.75,1.0,10.0,1.0,1.75
2024-02-25 19:00:00,0.0,65.75,10.5,0.0,0.0,481.0,1.0,10.0,1.0,1.0
2024-02-25 20:00:00,0.0,65.25,10.25,0.0,0.0,467.0,1.0,10.5,1.0,0.5
2024-02-25 21:00:00,0.0,64.0,11.0,0.0,0.0,477.5,1.0,11.0,1.0,0.0
2024-02-25 22:00:00,0.0,63.0,11.0,0.0,0.0,485.75,1.0,11.0,1.0,0.0
2024-02-25 23:00:00,0.0,89.75,11.0,0.0,0.0,493.5,1.0,11.0,1.0,0.0
2024-02-26 00:00:00,0.0,97.5,10.0,0.0,0.0,512.5,1.0,11.0,1.0,0.5
2024-02-26 01:00:00,0.0,100.25,10.0,0.0,0.0,520.5,1.0,9.75,1.0,0.0
2024-02-26 02:00:00,0.0,97.25,10.5,0.0,0.0,539.0,1.0,5.25,1.0,0.0
2024-02-26 03:00:00,0.0,95.75,10.5,0.0,0.0,546.5,1.0,4.75,1.0,0.0
2024-02-26 04:00:00,0.0,96.0,10.75,0.0,0.0,546.25,1.0,5.0,1.0,0.0
2024-02-26 05:00:00,0.0,82.25,10.75,0.0,0.0,558.75,1.0,4.75,1.0,0.0
2024-02-26 06:00:00,0.0,57.75,10.75,0.0,0.0,558.75,1.0,5.0,1.0,0.0
2024-02-26 07:00:00,0.0,60.5,11.0,0.0,0.0,571.0,0.75,5.5,1.0,0.0
2024-02-26 08:00:00,0.0,60.25,11.0,0.0,0.0,569.0,0.0,5.0,1.0,0.0
2024-02-26 09:00:00,0.0,59.5,11.0,0.0,0.0,571.5,0.0,4.25,1.0,0.0
2024-02-26 10:00:00,0.0,57.25,10.25,0.0,0.0,574.0,0.0,5.0,1.0,0.0
2024-02-26 11:00:00,0.0,60.5,10.0,0.0,0.0,576.0,0.0,5.5,1.0,0.0
2024-02-26 12:00:00,0.0,88.5,11.0,0.0,0.0,573.5,0.0,5.25,1.0,0.0
2024-02-26 13:00:00,0.0,86.0,11.0,0.0,0.0,574.0,0.0,5.0,1.0,0.0
2024-02-26 14:00:00,0.0,60.25,11.0,0.0,0.0,577.25,0.0,4.5,1.0,0.0
2024-02-26 15:00:00,0.0,60.0,11.0,0.0,0.0,584.5,0.0,4.25,1.0,0.0
2024-02-26 16:00:00,0.0,62.75,10.0,0.0,0.0,588.75,0.0,5.0,1.0,0.0
2024-02-26 17:00:00,0.0,64.75,10.0,0.0,0.0,570.5,0.0,4.0,1.0,0.0
2024-02-26 18:00:00,0.0,65.5,10.0,0.0,0.0,564.0,1.0,4.25,1.0,0.0
2024-02-26 19:00:00,0.0,65.75,10.5,0.0,0.0,571.75,1.0,4.0,1.0,0.0
2024-02-26 20:00:00,0.0,65.25,11.5,0.0,0.0,570.75,1.0,4.5,1.0,0.0
2024-02-26 21:00:00,0.0,62.75,10.0,0.0,0.0,562.75,1.0,4.0,1.0,0.0
2024-02-26 22:00:00,0.0,61.5,10.0,0.0,0.0,563.25,1.0,4.0,1.0,0.0
2024-02-26 23:00:00,0.0,61.25,10.0,0.0,0.0,566.5,1.0,4.0,1.0,0.0
2024-02-27 00:00:00,0.0,96.0,10.0,0.0,0.0,554.5,1.0,4.0,1.0,0.0
2024-02-27 01:00:00,0.0,107.0,10.0,0.0,0.0,559.5,1.0,4.0,1.0,0.0
2024-02-27 02:00:00,0.0,108.75,10.0,0.0,0.0,564.25,1.0,4.0,1.0,0.0
2024-02-27 03:00:00,0.0,104.0,10.0,0.0,0.0,565.75,1.0,4.25,1.0,0.0
2024-02-27 04:00:00,0.0,95.0,10.0,0.0,0.0,558.75,1.0,4.0,1.0,0.0
2024-02-27 05:00:00,0.0,55.5,10.0,0.0,0.0,548.0,1.0,4.0,1.0,0.0
2024-02-27 06:00:00,0.0,43.0,10.0,0.0,0.0,535.5,1.0,6.25,1.0,0.0
2024-02-27 07:00:00,0.0,43.0,10.0,0.0,0.0,510.75,0.5,8.0,1.75,0.0
2024-02-27 08:00:00,0.0,42.5,10.0,0.0,0.0,504.5,0.0,7.5,1.25,0.0
2024-02-27 09:00:00,0.0,42.75,10.75,0.0,0.0,509.0,0.0,7.25,5.25,0.25
2024-02-27 10:00:00,0.0,40.75,10.75,0.0,0.0,493.25,0.0,6.0,9.5,4.0
2024-02-27 11:00:00,0.0,44.25,10.5,0.0,0.0,461.75,0.0,9.25,15.0,4.5
2024-02-27 12:00:00,0.0,57.25,10.0,0.0,0.0,495.0,0.0,6.0,37.25,5.75
2024-02-27 13:00:00,0.0,64.0,10.0,0.0,0.0,501.5,0.0,4.75,24.0,10.75
2024-02-27 14:00:00,0.0,57.5,10.0,0.0,0.0,500.0,0.0,4.0,24.0,10.25
2024-02-27 15:00:00,0.0,40.75,10.0,0.0,0.0,498.75,0.0,4.0,12.0,7.75
2024-02-27 16:00:00,0.0,38.25,10.25,0.0,0.0,492.5,0.0,4.0,5.0,11.25
2024-02-27 17:00:00,0.0,43.25,10.75,0.0,0.0,450.25,0.0,4.25,21.75,11.5
2024-02-27 18:00:00,0.0,37.75,10.0,0.0,0.0,446.5,1.0,4.0,20.75,13.0
2024-02-27 19:00:00,0.0,44.0,9.5,0.0,0.0,500.25,1.0,4.75,11.25,13.25
2024-02-27 20:00:00,0.0,45.5,9.5,0.0,0.0,502.0,1.0,4.5,0.75,9.75
2024-02-27 21:00:00,0.0,42.25,9.0,0.0,0.0,493.75,1.0,5.0,1.0,5.5
2024-02-27 22:00:00,0.0,40.5,9.0,0.0,0.0,504.0,1.0,4.75,1.0,1.25
2024-02-27 23:00:00,0.0,48.5,9.0,0.0,0.0,505.5,1.0,5.0,1.0,0.75
2024-02-28 00:00:00,0.0,55.0,9.0,0.0,0.0,526.5,1.0,5.0,1.0,0.0
2024-02-28 01:00:00,0.0,56.25,9.0,0.0,0.0,529.5,1.0,5.25,1.0,0.0
2024-02-28 02:00:00,0.0,56.5,9.0,0.0,0.0,539.5,1.0,5.0,1.0,0.0
2024-02-28 03:00:00,0.0,56.75,9.0,0.0,0.0,554.25,1.0,4.5,1.0,0.0
2024-02-28 04:00:00,0.0,58.0,9.0,0.0,0.0,559.75,1.0,4.75,1.0,0.0
2024-02-28 05:00:00,0.0,56.25,9.0,0.0,0.0,563.25,1.0,4.5,1.0,0.25
2024-02-28 06:00:00,0.0,53.5,9.25,0.0,0.0,563.75,1.0,4.75,1.0,0.0
2024-02-28 07:00:00,0.0,55.25,10.0,0.0,0.0,542.5,0.5,5.0,2.75,0.0
2024-02-28 08:00:00,0.0,55.5,10.0,0.0,0.0,543.0,0.0,4.75,6.0,0.0
2024-02-28 09:00:00,0.0,55.0,9.0,0.0,0.0,520.5,0.0,4.0,1.5,1.0
2024-02-28 10:00:00,0.0,54.5,9.25,0.0,0.0,535.0,0.0,5.0,0.75,2.0
2024-02-28 11:00:00,0.0,55.75,9.0,0.0,0.0,546.5,0.0,5.0,1.0,0.0
2024-02-28 12:00:00,0.0,57.25,9.0,0.0,0.0,569.5,0.0,10.0,1.0,0.0
2024-02-28 13:00:00,0.0,69.75,9.0,0.0,0.0,558.5,0.0,10.75,1.0,0.0
2024-02-28 14:00:00,0.0,72.25,9.0,0.0,0.0,554.5,0.0,6.5,0.75,0.0
2024-02-28 15:00:00,0.0,56.25,13.25,0.0,0.0,580.0,0.0,6.25,0.25,0.25
2024-02-28 16:00:00,0.0,57.5,14.0,0.0,0.0,555.75,0.0,4.5,0.5,0.5
2024-02-28 17:00:00,0.0,54.25,14.0,0.0,0.0,553.75,0.0,5.0,1.0,0.0
2024-02-28 18:00:00,0.0,55.0,14.75,0.0,0.0,539.5,1.0,5.0,0.75,0.0
2024-02-28 19:00:00,0.0,55.25,17.0,0.0,0.0,511.5,1.0,4.0,1.0,0.0
2024-02-28 20:00:00,0.0,56.25,10.75,0.0,0.0,526.5,1.0,5.0,0.75,0.0
2024-02-28 21:00:00,0.0,63.75,9.0,0.0,0.0,530.5,1.0,4.5,0.5,0.0
2024-02-28 22:00:00,0.0,75.25,9.0,0.0,0.0,556.5,1.0,4.75,1.0,0.0
2024-02-28 23:00:00,0.0,107.5,9.0,0.0,0.0,560.0,1.0,5.0,0.75,0.0
2024-02-29 00:00:00,0.0,126.25,9.0,0.0,0.0,569.0,1.0,5.0,1.0,0.0
2024-02-29 01:00:00,0.0,128.5,9.0,0.0,0.0,575.5,1.0,5.0,1.0,0.0
2024-02-29 02:00:00,0.0,120.75,9.0,0.0,0.0,585.75,1.0,4.25,1.0,0.0
2024-02-29 03:00:00,0.0,121.0,9.0,0.0,0.0,589.25,1.0,4.0,1.0,0.0
2024-02-29 04:00:00,0.0,122.25,9.0,0.0,0.0,597.25,1.0,4.5,1.0,0.0
2024-02-29 05:00:00,0.0,123.75,9.0,0.0,0.0,607.75,1.0,4.5,1.0,0.0
2024-02-29 06:00:00,0.0,114.0,9.0,0.0,0.0,600.75,1.0,6.0,1.0,0.0
2024-02-29 07:00:00,0.0,77.75,9.25,0.0,0.0,600.25,0.5,10.0,1.0,0.0
2024-02-29 08:00:00,0.0,79.0,9.0,0.0,0.0,607.5,0.0,10.0,1.0,0.0
2024-02-29 09:00:00,0.0,76.0,9.25,0.0,0.0,607.75,0.0,10.0,0.5,0.0
2024-02-29 10:00:00,0.0,73.25,10.0,0.0,0.0,600.75,0.0,11.25,0.75,0.0
2024-02-29 11:00:00,0.0,75.75,10.0,0.0,0.0,596.25,0.0,11.5,0.75,0.0
2024-02-29 12:00:00,0.0,103.75,10.0,0.0,0.0,596.5,0.0,12.0,1.0,0.0
2024-02-29 13:00:00,0.0,108.0,10.75,0.0,0.0,612.0,0.0,12.0,0.75,0.0
2024-02-29 14:00:00,0.0,72.75,11.0,0.0,0.0,598.5,0.0,12.0,0.75,0.0
2024-02-29 15:00:00,0.0,90.5,11.0,0.0,0.0,593.25,0.0,12.0,0.75,0.0
2024-02-29 16:00:00,0.0,69.75,11.0,0.0,0.0,592.25,0.0,12.0,0.75,0.0
2024-02-29 17:00:00,0.0,71.25,11.5,0.0,0.0,568.0,0.0,5.5,0.5,0.0
2024-02-29 18:00:00,0.0,69.75,12.0,0.0,0.0,512.5,1.0,5.5,0.75,0.0
2024-02-29 19:00:00,0.0,72.75,12.0,0.0,0.0,564.75,1.0,4.75,1.0,0.0
2024-02-29 20:00:00,0.0,70.5,12.0,0.0,0.0,572.0,1.0,4.75,0.75,0.0
2024-02-29 21:00:00,0.0,72.5,12.0,0.0,0.0,566.75,1.0,4.25,0.75,0.0
2024-02-29 22:00:00,0.0,105.75,12.0,0.0,0.0,571.5,1.0,4.25,0.75,0.0
2024-02-29 23:00:00,0.0,106.0,12.0,0.0,0.0,568.75,1.0,4.25,1.0,0.0
2024-03-01 00:00:00,0.0,108.75,12.0,0.0,0.0,587.5,1.0,4.0,0.75,0.0
2024-03-01 01:00:00,0.0,101.5,12.0,0.0,0.0,585.75,1.0,4.0,0.5,0.0
2024-03-01 02:00:00,0.0,102.75,12.0,0.0,0.0,592.75,1.0,5.75,0.5,0.5
2024-03-01 03:00:00,0.0,100.0,12.0,0.0,0.0,590.5,1.0,6.0,0.75,0.0
2024-03-01 04:00:00,0.0,102.75,12.0,0.0,0.0,594.5,1.0,6.0,1.0,0.0
2024-03-01 05:00:00,0.0,101.0,12.0,0.0,0.0,594.75,1.0,6.0,0.75,0.25
2024-03-01 06:00:00,0.0,61.5,12.0,0.0,0.0,601.0,1.0,6.0,1.0,0.5
2024-03-01 07:00:00,0.0,60.75,12.0,0.0,0.0,584.25,0.5,6.0,0.75,0.0
2024-03-01 08:00:00,0.0,58.25,12.0,0.0,0.0,585.25,0.0,7.25,0.75,0.0
2024-03-01 09:00:00,0.0,58.5,12.0,0.0,0.0,597.5,0.0,8.0,0.5,0.75
