timestamp,Biomass,Fossil Gas,Hydro Pumped Storage,Hydro Run-of-river and poundage,Other,Solar,Waste,Wind Onshore
2024-03-06 06:00:00,34.0,42.0,0.0,97.0,11.0,0.0,53.0,534.0
2024-03-06 07:00:00,34.0,42.0,0.0,97.0,18.0,184.0,53.0,425.0
2024-03-06 08:00:00,34.0,41.0,0.0,97.0,17.0,331.0,53.0,286.0
2024-03-06 09:00:00,34.0,40.0,151.0,97.0,11.0,468.0,56.0,248.0
2024-03-06 10:00:00,34.0,40.0,162.0,97.0,11.0,572.0,113.0,248.0
2024-03-06 11:00:00,33.0,40.0,69.0,97.0,10.0,604.0,112.0,263.0
2024-03-06 12:00:00,33.0,40.0,0.0,97.0,13.0,563.0,112.0,236.0
2024-03-06 13:00:00,33.0,40.0,0.0,97.0,13.0,471.0,101.0,210.0
2024-03-06 14:00:00,33.0,40.0,89.0,97.0,9.0,347.0,52.0,187.0
2024-03-06 15:00:00,33.0,40.0,86.0,97.0,8.0,252.0,47.0,167.0
2024-03-06 16:00:00,34.0,41.0,0.0,97.0,14.0,16.0,47.0,162.0
2024-03-06 17:00:00,34.0,40.0,0.0,97.0,29.0,1.0,47.0,237.0
2024-03-06 18:00:00,34.0,40.0,0.0,98.0,42.0,0.0,47.0,358.0
2024-03-06 19:00:00,34.0,41.0,0.0,98.0,42.0,0.0,47.0,407.0
2024-03-06 20:00:00,34.0,41.0,0.0,98.0,42.0,0.0,47.0,406.0
2024-03-06 21:00:00,34.0,41.0,0.0,98.0,9.0,0.0,48.0,411.0
2024-03-06 22:00:00,34.0,41.0,0.0,97.0,9.0,0.0,47.0,320.0
2024-03-06 23:00:00,34.0,42.0,0.0,97.0,16.0,0.0,48.0,190.0
2024-03-07 00:00:00,34.0,41.0,0.0,98.0,16.0,0.0,48.0,95.0
2024-03-07 01:00:00,34.0,41.0,0.0,98.0,14.0,0.0,47.0,35.0
2024-03-07 02:00:00,34.0,41.0,0.0,98.0,14.0,0.0,47.0,24.0
2024-03-07 03:00:00,34.0,42.0,0.0,98.0,18.0,0.0,46.0,20.0
2024-03-07 04:00:00,34.0,42.0,0.0,98.0,17.0,0.0,47.0,7.0
2024-03-07 05:00:00,34.0,43.0,0.0,98.0,32.0,5.0,46.0,14.0
2024-03-07 06:00:00,34.0,42.0,0.0,97.0,33.0,19.0,45.0,34.0
2024-03-07 07:00:00,34.0,41.0,0.0,74.0,31.0,255.0,45.0,56.0
2024-03-07 08:00:00,34.0,41.0,0.0,74.0,30.0,403.0,45.0,54.0
2024-03-07 09:00:00,34.0,40.0,0.0,74.0,23.0,506.0,45.0,16.0
2024-03-07 10:00:00,34.0,40.0,0.0,74.0,17.0,562.0,45.0,5.0
2024-03-07 11:00:00,34.0,40.0,0.0,74.0,13.0,567.0,47.0,3.0
2024-03-07 12:00:00,34.0,40.0,160.0,74.0,9.0,517.0,48.0,5.0
2024-03-07 13:00:00,34.0,40.0,106.0,74.0,9.0,417.0,48.0,8.0
2024-03-07 14:00:00,34.0,40.0,58.0,74.0,9.0,282.0,47.0,20.0
2024-03-07 15:00:00,34.0,40.0,0.0,74.0,9.0,120.0,47.0,34.0
2024-03-07 16:00:00,34.0,40.0,0.0,96.0,15.0,16.0,46.0,57.0
2024-03-07 17:00:00,34.0,40.0,0.0,97.0,34.0,1.0,46.0,106.0
2024-03-07 18:00:00,34.0,42.0,0.0,98.0,34.0,0.0,46.0,141.0
2024-03-07 19:00:00,34.0,42.0,0.0,98.0,48.0,0.0,47.0,142.0
2024-03-07 20:00:00,34.0,43.0,0.0,98.0,50.0,0.0,47.0,132.0
2024-03-07 21:00:00,34.0,42.0,0.0,98.0,14.0,0.0,47.0,102.0
2024-03-07 22:00:00,34.0,41.0,0.0,98.0,10.0,0.0,48.0,57.0
2024-03-07 23:00:00,34.0,41.0,0.0,98.0,15.0,0.0,48.0,17.0
2024-03-08 00:00:00,34.0,41.0,0.0,95.0,17.0,0.0,47.0,9.0
2024-03-08 01:00:00,34.0,42.0,0.0,95.0,17.0,0.0,47.0,13.0
2024-03-08 02:00:00,34.0,42.0,0.0,95.0,15.0,0.0,47.0,12.0
2024-03-08 03:00:00,34.0,41.0,0.0,95.0,10.0,0.0,46.0,11.0
2024-03-08 04:00:00,34.0,42.0,0.0,95.0,10.0,0.0,46.0,10.0
2024-03-08 05:00:00,34.0,43.0,0.0,95.0,20.0,1.0,46.0,8.0
2024-03-08 06:00:00,34.0,44.0,0.0,95.0,38.0,54.0,45.0,8.0
2024-03-08 07:00:00,34.0,44.0,0.0,95.0,38.0,165.0,45.0,7.0
2024-03-08 08:00:00,34.0,43.0,0.0,95.0,39.0,278.0,44.0,6.0
2024-03-08 09:00:00,34.0,42.0,0.0,94.0,38.0,379.0,44.0,7.0
2024-03-08 10:00:00,34.0,42.0,0.0,95.0,19.0,452.0,45.0,7.0
2024-03-08 11:00:00,34.0,43.0,0.0,95.0,18.0,479.0,44.0,5.0
2024-03-08 12:00:00,34.0,42.0,0.0,95.0,19.0,456.0,45.0,3.0
2024-03-08 13:00:00,34.0,40.0,0.0,95.0,12.0,376.0,45.0,5.0
2024-03-08 14:00:00,34.0,40.0,50.0,95.0,12.0,258.0,46.0,5.0
2024-03-08 15:00:00,34.0,40.0,63.0,95.0,30.0,113.0,46.0,6.0
2024-03-08 16:00:00,34.0,40.0,0.0,97.0,30.0,17.0,46.0,9.0
2024-03-08 17:00:00,34.0,41.0,0.0,97.0,46.0,1.0,46.0,16.0
2024-03-08 18:00:00,34.0,42.0,0.0,94.0,46.0,0.0,46.0,28.0
2024-03-08 19:00:00,34.0,43.0,0.0,97.0,51.0,0.0,46.0,41.0
2024-03-08 20:00:00,34.0,43.0,0.0,95.0,51.0,0.0,46.0,48.0
2024-03-08 21:00:00,34.0,43.0,0.0,95.0,27.0,0.0,47.0,49.0
2024-03-08 22:00:00,34.0,42.0,80.0,95.0,9.0,0.0,46.0,48.0
2024-03-08 23:00:00,34.0,41.0,77.0,95.0,9.0,0.0,46.0,33.0
2024-03-09 00:00:00,34.0,41.0,403.0,94.0,9.0,0.0,46.0,29.0
2024-03-09 01:00:00,34.0,41.0,457.0,94.0,9.0,0.0,46.0,28.0
2024-03-09 02:00:00,34.0,41.0,457.0,94.0,9.0,0.0,46.0,13.0
2024-03-09 03:00:00,34.0,41.0,456.0,94.0,9.0,0.0,46.0,7.0
2024-03-09 04:00:00,34.0,41.0,456.0,94.0,8.0,0.0,46.0,8.0
2024-03-09 05:00:00,34.0,43.0,402.0,94.0,8.0,1.0,46.0,10.0
2024-03-09 06:00:00,34.0,46.0,0.0,94.0,8.0,42.0,45.0,12.0
2024-03-09 07:00:00,34.0,46.0,0.0,94.0,15.0,118.0,45.0,11.0
2024-03-09 08:00:00,34.0,46.0,0.0,95.0,16.0,184.0,45.0,8.0
2024-03-09 09:00:00,34.0,46.0,0.0,95.0,18.0,239.0,45.0,4.0
2024-03-09 10:00:00,34.0,47.0,227.0,95.0,19.0,279.0,45.0,5.0
2024-03-09 11:00:00,34.0,46.0,316.0,94.0,19.0,291.0,45.0,10.0
2024-03-09 12:00:00,34.0,46.0,455.0,95.0,18.0,276.0,45.0,13.0
2024-03-09 13:00:00,34.0,46.0,453.0,95.0,16.0,239.0,45.0,13.0
2024-03-09 14:00:00,34.0,46.0,227.0,95.0,16.0,172.0,44.0,22.0
2024-03-09 15:00:00,34.0,46.0,225.0,95.0,8.0,72.0,44.0,31.0
2024-03-09 16:00:00,34.0,46.0,0.0,95.0,8.0,9.0,45.0,50.0
2024-03-09 17:00:00,34.0,46.0,0.0,95.0,25.0,1.0,45.0,85.0
2024-03-09 18:00:00,34.0,46.0,0.0,95.0,26.0,0.0,46.0,156.0
2024-03-09 19:00:00,34.0,46.0,0.0,95.0,21.0,0.0,45.0,214.0
2024-03-09 20:00:00,34.0,46.0,0.0,94.0,21.0,0.0,46.0,263.0
2024-03-09 21:00:00,34.0,46.0,0.0,94.0,10.0,0.0,46.0,296.0
2024-03-09 22:00:00,34.0,46.0,0.0,94.0,11.0,0.0,46.0,336.0
2024-03-09 23:00:00,34.0,46.0,91.0,94.0,10.0,0.0,46.0,375.0
2024-03-10 00:00:00,34.0,46.0,226.0,94.0,10.0,0.0,46.0,405.0
2024-03-10 01:00:00,34.0,46.0,434.0,94.0,11.0,0.0,46.0,385.0
2024-03-10 02:00:00,34.0,46.0,453.0,94.0,11.0,0.0,46.0,359.0
2024-03-10 03:00:00,34.0,46.0,452.0,94.0,11.0,0.0,47.0,404.0
2024-03-10 04:00:00,34.0,46.0,650.0,94.0,11.0,0.0,46.0,490.0
2024-03-10 05:00:00,34.0,47.0,523.0,94.0,11.0,15.0,47.0,621.0
2024-03-10 06:00:00,34.0,47.0,450.0,94.0,9.0,113.0,47.0,680.0
2024-03-10 07:00:00,34.0,46.0,663.0,94.0,21.0,271.0,47.0,631.0
2024-03-10 08:00:00,34.0,46.0,442.0,94.0,20.0,415.0,47.0,659.0
2024-03-10 09:00:00,34.0,46.0,217.0,94.0,20.0,528.0,47.0,784.0
2024-03-10 10:00:00,34.0,46.0,45.0,95.0,20.0,590.0,48.0,703.0
2024-03-10 11:00:00,34.0,46.0,543.0,94.0,11.0,597.0,48.0,695.0
2024-03-10 12:00:00,34.0,46.0,661.0,94.0,8.0,545.0,47.0,707.0
2024-03-10 13:00:00,34.0,46.0,658.0,95.0,8.0,445.0,46.0,663.0
2024-03-10 14:00:00,34.0,46.0,547.0,95.0,8.0,308.0,46.0,651.0
2024-03-10 15:00:00,34.0,46.0,39.0,94.0,11.0,147.0,46.0,655.0
2024-03-10 16:00:00,34.0,46.0,0.0,95.0,9.0,32.0,46.0,693.0
2024-03-10 17:00:00,34.0,46.0,50.0,94.0,8.0,2.0,46.0,750.0
2024-03-10 18:00:00,34.0,46.0,70.0,94.0,8.0,0.0,46.0,862.0
2024-03-10 19:00:00,34.0,47.0,81.0,94.0,8.0,0.0,46.0,910.0
2024-03-10 20:00:00,34.0,47.0,0.0,94.0,9.0,0.0,47.0,949.0
2024-03-10 21:00:00,34.0,47.0,0.0,94.0,9.0,0.0,48.0,961.0
2024-03-10 22:00:00,34.0,47.0,0.0,94.0,8.0,0.0,47.0,948.0
2024-03-10 23:00:00,34.0,47.0,0.0,94.0,8.0,0.0,47.0,962.0
2024-03-11 00:00:00,34.0,46.0,0.0,94.0,8.0,0.0,47.0,921.0
2024-03-11 01:00:00,34.0,47.0,0.0,94.0,9.0,0.0,47.0,946.0
2024-03-11 02:00:00,34.0,46.0,0.0,95.0,9.0,0.0,47.0,933.0
2024-03-11 03:00:00,34.0,46.0,0.0,94.0,10.0,0.0,46.0,974.0
2024-03-11 04:00:00,34.0,46.0,0.0,94.0,10.0,0.0,46.0,945.0
2024-03-11 05:00:00,34.0,46.0,0.0,94.0,11.0,29.0,46.0,924.0
2024-03-11 06:00:00,34.0,46.0,0.0,94.0,9.0,140.0,46.0,900.0
2024-03-11 07:00:00,34.0,47.0,0.0,94.0,9.0,299.0,46.0,817.0
2024-03-11 08:00:00,34.0,47.0,0.0,94.0,10.0,440.0,47.0,688.0
2024-03-11 09:00:00,34.0,47.0,0.0,94.0,10.0,546.0,47.0,674.0
2024-03-11 10:00:00,34.0,46.0,0.0,94.0,12.0,603.0,47.0,684.0
2024-03-11 11:00:00,34.0,47.0,0.0,94.0,10.0,606.0,48.0,722.0
2024-03-11 12:00:00,34.0,47.0,86.0,94.0,10.0,553.0,47.0,767.0
2024-03-11 13:00:00,34.0,47.0,0.0,94.0,10.0,444.0,47.0,809.0
2024-03-11 14:00:00,34.0,46.0,0.0,94.0,10.0,294.0,47.0,865.0
2024-03-11 15:00:00,34.0,46.0,0.0,95.0,10.0,131.0,47.0,861.0
2024-03-11 16:00:00,34.0,46.0,0.0,94.0,8.0,25.0,47.0,872.0
2024-03-11 17:00:00,34.0,46.0,0.0,95.0,18.0,2.0,47.0,943.0
2024-03-11 18:00:00,34.0,46.0,0.0,95.0,18.0,0.0,47.0,978.0
2024-03-11 19:00:00,34.0,46.0,0.0,95.0,10.0,0.0,48.0,966.0
2024-03-11 20:00:00,34.0,46.0,0.0,95.0,15.0,0.0,48.0,894.0
2024-03-11 21:00:00,34.0,46.0,0.0,95.0,8.0,0.0,47.0,838.0
2024-03-11 22:00:00,34.0,47.0,0.0,95.0,8.0,0.0,47.0,761.0
2024-03-11 23:00:00,34.0,46.0,0.0,95.0,8.0,0.0,47.0,714.0
2024-03-12 00:00:00,34.0,46.0,0.0,95.0,7.0,0.0,47.0,678.0
2024-03-12 01:00:00,34.0,47.0,0.0,94.0,7.0,0.0,46.0,673.0
2024-03-12 02:00:00,34.0,47.0,0.0,94.0,7.0,0.0,47.0,623.0
2024-03-12 03:00:00,34.0,47.0,0.0,94.0,8.0,0.0,47.0,604.0
2024-03-12 04:00:00,34.0,46.0,0.0,94.0,8.0,0.0,47.0,566.0
2024-03-12 05:00:00,34.0,47.0,94.0,95.0,8.0,6.0,46.0,565.0
2024-03-12 06:00:00,34.0,47.0,0.0,94.0,8.0,59.0,46.0,555.0
2024-03-12 07:00:00,34.0,47.0,0.0,94.0,8.0,151.0,46.0,488.0
2024-03-12 08:00:00,34.0,47.0,0.0,94.0,10.0,221.0,44.0,392.0
2024-03-12 09:00:00,34.0,47.0,0.0,94.0,10.0,257.0,44.0,380.0
2024-03-12 10:00:00,34.0,48.0,0.0,94.0,10.0,257.0,45.0,369.0
2024-03-12 11:00:00,34.0,48.0,0.0,94.0,8.0,232.0,46.0,374.0
2024-03-12 12:00:00,34.0,48.0,0.0,94.0,10.0,193.0,45.0,412.0
2024-03-12 13:00:00,34.0,48.0,0.0,94.0,11.0,142.0,45.0,366.0
2024-03-12 14:00:00,34.0,48.0,0.0,94.0,10.0,80.0,45.0,381.0
2024-03-12 15:00:00,34.0,47.0,116.0,94.0,8.0,24.0,46.0,392.0
2024-03-12 16:00:00,34.0,47.0,0.0,94.0,17.0,2.0,46.0,376.0
2024-03-12 17:00:00,34.0,47.0,0.0,94.0,17.0,1.0,46.0,398.0
2024-03-12 18:00:00,34.0,47.0,0.0,94.0,19.0,0.0,47.0,332.0
2024-03-12 19:00:00,34.0,47.0,0.0,95.0,19.0,0.0,46.0,314.0
2024-03-12 20:00:00,34.0,47.0,0.0,94.0,9.0,0.0,46.0,291.0
2024-03-12 21:00:00,34.0,47.0,0.0,95.0,9.0,0.0,45.0,276.0
2024-03-12 22:00:00,34.0,47.0,0.0,94.0,7.0,0.0,46.0,236.0
2024-03-12 23:00:00,34.0,47.0,0.0,94.0,7.0,0.0,47.0,219.0
2024-03-13 00:00:00,34.0,47.0,0.0,88.0,8.0,0.0,47.0,215.0
2024-03-13 01:00:00,34.0,47.0,50.0,88.0,8.0,0.0,47.0,209.0
2024-03-13 02:00:00,34.0,47.0,50.0,88.0,7.0,0.0,47.0,203.0
2024-03-13 03:00:00,34.0,47.0,0.0,88.0,7.0,0.0,48.0,213.0
2024-03-13 04:00:00,34.0,47.0,69.0,88.0,7.0,0.0,47.0,200.0
2024-03-13 05:00:00,34.0,47.0,0.0,94.0,7.0,1.0,46.0,164.0
2024-03-13 06:00:00,34.0,47.0,0.0,94.0,7.0,30.0,46.0,154.0
2024-03-13 07:00:00,34.0,48.0,0.0,94.0,9.0,79.0,46.0,135.0
2024-03-13 08:00:00,34.0,47.0,0.0,95.0,10.0,122.0,46.0,110.0
2024-03-13 09:00:00,34.0,47.0,0.0,95.0,10.0,168.0,46.0,95.0
2024-03-13 10:00:00,34.0,47.0,0.0,95.0,10.0,195.0,46.0,86.0
2024-03-13 11:00:00,34.0,47.0,0.0,95.0,10.0,195.0,46.0,80.0
2024-03-13 12:00:00,34.0,47.0,0.0,95.0,10.0,179.0,46.0,66.0
2024-03-13 13:00:00,34.0,47.0,0.0,95.0,10.0,155.0,46.0,72.0
2024-03-13 14:00:00,34.0,47.0,0.0,87.0,9.0,112.0,45.0,79.0
2024-03-13 15:00:00,34.0,47.0,0.0,88.0,9.0,47.0,44.0,57.0
2024-03-13 16:00:00,34.0,47.0,0.0,94.0,11.0,4.0,44.0,56.0
2024-03-13 17:00:00,34.0,47.0,0.0,95.0,23.0,1.0,45.0,75.0
2024-03-13 18:00:00,34.0,47.0,0.0,95.0,22.0,0.0,45.0,93.0
2024-03-13 19:00:00,34.0,48.0,0.0,94.0,22.0,0.0,46.0,136.0
2024-03-13 20:00:00,34.0,48.0,0.0,95.0,19.0,0.0,46.0,199.0
2024-03-13 21:00:00,34.0,48.0,0.0,94.0,10.0,0.0,46.0,213.0
2024-03-13 22:00:00,33.0,47.0,0.0,81.0,9.0,0.0,53.0,200.0
2024-03-13 23:00:00,34.0,47.0,0.0,84.0,9.0,0.0,58.0,202.0
2024-03-14 00:00:00,34.0,46.0,0.0,89.0,9.0,0.0,80.0,187.0
2024-03-14 01:00:00,34.0,46.0,0.0,68.0,9.0,0.0,98.0,187.0
2024-03-14 02:00:00,34.0,46.0,0.0,52.0,8.0,0.0,106.0,178.0
2024-03-14 03:00:00,34.0,46.0,0.0,68.0,8.0,0.0,107.0,156.0
2024-03-14 04:00:00,34.0,46.0,0.0,88.0,8.0,0.0,107.0,165.0
2024-03-14 05:00:00,34.0,47.0,50.0,75.0,8.0,1.0,96.0,216.0
2024-03-14 06:00:00,34.0,48.0,0.0,79.0,9.0,45.0,81.0,237.0
2024-03-14 07:00:00,34.0,48.0,0.0,85.0,9.0,134.0,68.0,267.0
2024-03-14 08:00:00,34.0,48.0,0.0,95.0,10.0,223.0,51.0,278.0
2024-03-14 09:00:00,34.0,48.0,0.0,89.0,10.0,303.0,38.0,307.0
2024-03-14 10:00:00,33.0,48.0,55.0,83.0,10.0,354.0,39.0,325.0
2024-03-14 11:00:00,34.0,48.0,74.0,81.0,9.0,376.0,39.0,325.0
2024-03-14 12:00:00,34.0,48.0,117.0,76.0,9.0,357.0,39.0,335.0
2024-03-14 13:00:00,34.0,48.0,221.0,66.0,8.0,292.0,39.0,401.0
2024-03-14 14:00:00,34.0,48.0,143.0,88.0,7.0,200.0,39.0,396.0
2024-03-14 15:00:00,34.0,48.0,0.0,94.0,7.0,97.0,39.0,407.0
2024-03-14 16:00:00,34.0,47.0,50.0,94.0,18.0,18.0,40.0,445.0
2024-03-14 17:00:00,34.0,47.0,86.0,95.0,17.0,1.0,48.0,519.0
2024-03-14 18:00:00,34.0,47.0,0.0,94.0,19.0,0.0,53.0,603.0
2024-03-14 19:00:00,34.0,47.0,0.0,92.0,19.0,0.0,52.0,650.0
2024-03-14 20:00:00,34.0,47.0,0.0,88.0,8.0,0.0,53.0,658.0
2024-03-14 21:00:00,34.0,48.0,169.0,92.0,8.0,0.0,53.0,659.0
2024-03-14 22:00:00,34.0,48.0,352.0,68.0,8.0,0.0,53.0,681.0
2024-03-14 23:00:00,34.0,47.0,540.0,47.0,7.0,0.0,53.0,696.0
2024-03-15 00:00:00,34.0,47.0,452.0,25.0,8.0,0.0,66.0,730.0
2024-03-15 01:00:00,34.0,47.0,452.0,25.0,8.0,0.0,76.0,718.0
2024-03-15 02:00:00,34.0,47.0,519.0,25.0,7.0,0.0,79.0,694.0
2024-03-15 03:00:00,34.0,47.0,451.0,25.0,7.0,0.0,79.0,641.0
2024-03-15 04:00:00,34.0,47.0,400.0,25.0,7.0,0.0,74.0,610.0
2024-03-15 05:00:00,34.0,48.0,0.0,25.0,7.0,18.0,70.0,562.0
2024-03-15 06:00:00,34.0,48.0,0.0,94.0,7.0,85.0,68.0,525.0
2024-03-15 07:00:00,34.0,48.0,0.0,94.0,7.0,175.0,69.0,486.0
2024-03-15 08:00:00,34.0,48.0,0.0,95.0,8.0,253.0,69.0,415.0
2024-03-15 09:00:00,34.0,48.0,0.0,95.0,7.0,316.0,69.0,366.0
2024-03-15 10:00:00,34.0,47.0,68.0,88.0,7.0,348.0,69.0,348.0
2024-03-15 11:00:00,34.0,47.0,146.0,94.0,7.0,340.0,68.0,379.0
2024-03-15 12:00:00,34.0,47.0,181.0,88.0,8.0,312.0,69.0,450.0
2024-03-15 13:00:00,34.0,47.0,0.0,94.0,7.0,258.0,69.0,482.0
2024-03-15 14:00:00,33.0,47.0,0.0,88.0,8.0,184.0,69.0,483.0
2024-03-15 15:00:00,33.0,47.0,0.0,94.0,8.0,84.0,69.0,526.0
2024-03-15 16:00:00,33.0,47.0,0.0,94.0,8.0,16.0,69.0,541.0
2024-03-15 17:00:00,34.0,47.0,0.0,95.0,19.0,1.0,68.0,606.0
2024-03-15 18:00:00,34.0,47.0,0.0,94.0,19.0,0.0,68.0,727.0
2024-03-15 19:00:00,34.0,47.0,0.0,87.0,19.0,0.0,69.0,783.0
2024-03-15 20:00:00,34.0,47.0,0.0,88.0,19.0,0.0,69.0,781.0
2024-03-15 21:00:00,34.0,47.0,0.0,59.0,9.0,0.0,69.0,744.0
2024-03-15 22:00:00,34.0,47.0,0.0,31.0,9.0,0.0,69.0,721.0
2024-03-15 23:00:00,34.0,47.0,107.0,25.0,10.0,0.0,69.0,672.0
2024-03-16 00:00:00,33.0,46.0,224.0,25.0,10.0,0.0,69.0,638.0
2024-03-16 01:00:00,33.0,46.0,224.0,25.0,9.0,0.0,70.0,615.0
2024-03-16 02:00:00,33.0,46.0,276.0,25.0,8.0,0.0,70.0,583.0
2024-03-16 03:00:00,33.0,46.0,224.0,25.0,8.0,0.0,69.0,528.0
2024-03-16 04:00:00,33.0,46.0,224.0,25.0,10.0,0.0,69.0,528.0
2024-03-16 05:00:00,33.0,47.0,323.0,94.0,9.0,17.0,69.0,524.0
2024-03-16 06:00:00,33.0,47.0,133.0,81.0,8.0,81.0,68.0,496.0
2024-03-16 07:00:00,33.0,47.0,223.0,94.0,8.0,177.0,69.0,415.0
2024-03-16 08:00:00,33.0,46.0,107.0,94.0,19.0,276.0,68.0,310.0
2024-03-16 09:00:00,33.0,46.0,0.0,87.0,19.0,345.0,69.0,226.0
2024-03-16 10:00:00,33.0,46.0,396.0,68.0,20.0,386.0,69.0,182.0
2024-03-16 11:00:00,33.0,46.0,447.0,25.0,9.0,393.0,69.0,192.0
2024-03-16 12:00:00,33.0,46.0,531.0,25.0,8.0,368.0,69.0,264.0
2024-03-16 13:00:00,33.0,46.0,445.0,25.0,8.0,296.0,68.0,287.0
2024-03-16 14:00:00,33.0,46.0,303.0,25.0,7.0,190.0,68.0,267.0
2024-03-16 15:00:00,33.0,46.0,172.0,65.0,8.0,88.0,67.0,237.0
2024-03-16 16:00:00,33.0,47.0,0.0,95.0,8.0,16.0,67.0,245.0
2024-03-16 17:00:00,33.0,47.0,0.0,72.0,8.0,1.0,68.0,352.0
2024-03-16 18:00:00,33.0,47.0,0.0,71.0,9.0,0.0,69.0,411.0
2024-03-16 19:00:00,33.0,47.0,0.0,94.0,9.0,0.0,68.0,445.0
2024-03-16 20:00:00,33.0,47.0,0.0,94.0,9.0,0.0,68.0,637.0
2024-03-16 21:00:00,33.0,47.0,0.0,94.0,9.0,0.0,68.0,686.0
2024-03-16 22:00:00,33.0,47.0,0.0,47.0,8.0,0.0,69.0,625.0
2024-03-16 23:00:00,33.0,47.0,0.0,47.0,9.0,0.0,68.0,602.0
2024-03-17 00:00:00,32.0,47.0,0.0,30.0,9.0,0.0,54.0,632.0
2024-03-17 01:00:00,32.0,47.0,0.0,25.0,9.0,0.0,68.0,610.0
2024-03-17 02:00:00,33.0,47.0,0.0,25.0,9.0,0.0,69.0,642.0
2024-03-17 03:00:00,33.0,47.0,0.0,25.0,9.0,0.0,70.0,616.0
2024-03-17 04:00:00,33.0,47.0,0.0,25.0,9.0,0.0,70.0,618.0
2024-03-17 05:00:00,33.0,47.0,50.0,34.0,9.0,20.0,70.0,626.0
2024-03-17 06:00:00,34.0,46.0,50.0,26.0,8.0,98.0,70.0,626.0
2024-03-17 07:00:00,34.0,46.0,0.0,90.0,9.0,190.0,70.0,522.0
2024-03-17 08:00:00,34.0,46.0,0.0,96.0,9.0,249.0,70.0,523.0
2024-03-17 09:00:00,34.0,46.0,0.0,85.0,9.0,276.0,70.0,519.0
2024-03-17 10:00:00,34.0,46.0,64.0,52.0,8.0,271.0,70.0,558.0
2024-03-17 11:00:00,34.0,46.0,350.0,29.0,8.0,262.0,69.0,660.0
2024-03-17 12:00:00,34.0,46.0,221.0,25.0,9.0,233.0,70.0,711.0
2024-03-17 13:00:00,34.0,46.0,95.0,45.0,9.0,189.0,71.0,673.0
2024-03-17 14:00:00,34.0,46.0,0.0,28.0,10.0,128.0,70.0,548.0
2024-03-17 15:00:00,34.0,46.0,0.0,73.0,9.0,57.0,70.0,457.0
2024-03-17 16:00:00,34.0,46.0,0.0,98.0,19.0,7.0,70.0,369.0
2024-03-17 17:00:00,34.0,46.0,0.0,98.0,20.0,1.0,69.0,289.0
2024-03-17 18:00:00,34.0,47.0,0.0,98.0,15.0,0.0,69.0,247.0
2024-03-17 19:00:00,34.0,46.0,0.0,98.0,15.0,0.0,69.0,247.0
2024-03-17 20:00:00,34.0,46.0,0.0,98.0,10.0,0.0,69.0,254.0
2024-03-17 21:00:00,34.0,46.0,0.0,97.0,10.0,0.0,70.0,253.0
2024-03-17 22:00:00,34.0,47.0,0.0,68.0,10.0,0.0,70.0,277.0
2024-03-17 23:00:00,34.0,47.0,0.0,30.0,9.0,0.0,70.0,388.0
2024-03-18 00:00:00,34.0,47.0,105.0,50.0,8.0,0.0,71.0,391.0
2024-03-18 01:00:00,34.0,46.0,68.0,46.0,9.0,0.0,70.0,361.0
2024-03-18 02:00:00,34.0,46.0,0.0,51.0,10.0,0.0,70.0,352.0
2024-03-18 03:00:00,34.0,46.0,0.0,50.0,10.0,0.0,70.0,305.0
2024-03-18 04:00:00,34.0,47.0,0.0,51.0,11.0,0.0,70.0,255.0
2024-03-18 05:00:00,34.0,47.0,0.0,80.0,10.0,17.0,69.0,213.0
2024-03-18 06:00:00,34.0,46.0,0.0,98.0,10.0,80.0,69.0,179.0
2024-03-18 07:00:00,34.0,46.0,0.0,98.0,11.0,169.0,69.0,147.0
2024-03-18 08:00:00,34.0,46.0,0.0,98.0,11.0,235.0,67.0,125.0
2024-03-18 09:00:00,34.0,46.0,0.0,98.0,12.0,278.0,66.0,99.0
2024-03-18 10:00:00,34.0,46.0,0.0,98.0,11.0,301.0,69.0,73.0
2024-03-18 11:00:00,34.0,46.0,0.0,97.0,10.0,298.0,70.0,61.0
2024-03-18 12:00:00,34.0,46.0,0.0,97.0,11.0,279.0,69.0,51.0
2024-03-18 13:00:00,34.0,46.0,0.0,98.0,11.0,228.0,69.0,44.0
2024-03-18 14:00:00,34.0,46.0,0.0,98.0,11.0,153.0,69.0,46.0
2024-03-18 15:00:00,34.0,46.0,0.0,98.0,11.0,72.0,68.0,47.0
2024-03-18 16:00:00,34.0,46.0,0.0,98.0,20.0,14.0,68.0,45.0
2024-03-18 17:00:00,34.0,46.0,0.0,98.0,21.0,1.0,68.0,43.0
2024-03-18 18:00:00,34.0,46.0,0.0,98.0,22.0,0.0,67.0,59.0
2024-03-18 19:00:00,34.0,46.0,0.0,98.0,17.0,0.0,67.0,82.0
2024-03-18 20:00:00,34.0,47.0,0.0,98.0,11.0,0.0,66.0,79.0
2024-03-18 21:00:00,34.0,46.0,0.0,98.0,11.0,0.0,67.0,60.0
2024-03-18 22:00:00,34.0,46.0,0.0,98.0,10.0,0.0,68.0,55.0
2024-03-18 23:00:00,34.0,46.0,0.0,98.0,10.0,0.0,68.0,51.0
2024-03-19 00:00:00,34.0,46.0,0.0,98.0,8.0,0.0,67.0,56.0
2024-03-19 01:00:00,34.0,46.0,0.0,98.0,7.0,0.0,66.0,61.0
2024-03-19 02:00:00,34.0,46.0,0.0,98.0,7.0,0.0,67.0,64.0
