time,AT->DE_LU,BE->DE_LU,CH->DE_LU,CZ->DE_LU,DE_LU->AT,DE_LU->BE,DE_LU->CH,DE_LU->CZ,DE_LU->DK_1,DE_LU->DK_2,DE_LU->FR,DE_LU->NL,DE_LU->NO_2,DE_LU->PL,DE_LU->SE_4,DK_1->DE_LU,DK_2->DE_LU,FR->DE_LU,NL->DE_LU,NO_2->DE_LU,PL->DE_LU,SE_4->DE_LU
2024-04-02 04:00:00,0.0,1000.0,0.0,0.1,1891.45,0.0,738.43,1659.9,376.0,136.6,0.0,1384.1,517.0,1405.3,0.0,373.0,904.6,1888.35,707.5,83.0,131.0,615.0
2024-04-02 04:15:00,,1000.0,,,,0.0,,,,,,,,,,,,,,,,
2024-04-02 04:30:00,,1031.3,,,,84.3,,,,,,,,,,,,,,,,
2024-04-02 04:45:00,,1026.1,,,,145.4,,,,,,,,,,,,,,,,
2024-04-02 05:00:00,0.0,1000.0,0.0,172.0,2194.1,0.0,648.78,1938.2,678.0,85.8,0.0,1835.5,0.0,1986.0,0.0,792.0,867.8,2147.0,1238.0,164.0,178.8,615.0
2024-04-02 05:15:00,,1000.0,,,,0.0,,,,,,,,,,,,,,,,
2024-04-02 05:30:00,,1035.9,,,,131.4,,,,,,,,,,,,,,,,
2024-04-02 05:45:00,,1050.4,,,,196.2,,,,,,,,,,,,,,,,
2024-04-02 06:00:00,0.0,1004.3,0.0,14.0,1681.03,4.3,477.93,1537.5,307.0,36.2,0.0,1918.65,211.0,1565.5,0.0,729.0,435.0,1966.0,10.0,3.0,222.3,556.1
2024-04-02 06:15:00,,1001.0,,,,1.0,,,,,,,,,,,,,,,,
2024-04-02 06:30:00,,1004.8,,,,4.8,,,,,,,,,,,,,,,,
2024-04-02 06:45:00,,1007.3,,,,7.3,,,,,,,,,,,,,,,,
2024-04-02 07:00:00,0.0,1003.7,0.0,378.8,1279.3,10.7,764.28,1267.7,1462.0,201.2,0.0,1411.8,811.0,1036.9,0.0,262.0,0.0,1557.0,8.25,2.0,172.5,0.0
2024-04-02 07:15:00,,1000.0,,,,0.0,,,,,,,,,,,,,,,,
2024-04-02 07:30:00,,1000.0,,,,0.0,,,,,,,,,,,,,,,,
2024-04-02 07:45:00,,1000.0,,,,0.0,,,,,,,,,,,,,,,,
2024-04-02 08:00:00,0.0,1017.9,0.0,599.9,1248.93,31.9,800.0,1353.5,2500.0,801.2,0.0,1729.45,1404.0,1311.6,519.0,0.0,0.0,2037.0,12.75,5.0,4.6,0.0
2024-04-02 08:15:00,,1016.0,,,,30.0,,,,,,,,,,,,,,,,
2024-04-02 08:30:00,,1022.9,,,,36.9,,,,,,,,,,,,,,,,
2024-04-02 08:45:00,,1016.1,,,,16.1,,,,,,,,,,,,,,,,
2024-04-02 09:00:00,0.0,939.3,0.0,577.6,967.2,313.8,800.0,1469.6,2500.0,878.0,0.0,1649.25,1400.0,1340.9,519.0,0.0,0.0,1356.55,12.5,0.0,108.7,0.0
2024-04-02 09:15:00,,968.0,,,,276.0,,,,,,,,,,,,,,,,
2024-04-02 09:30:00,,985.4,,,,305.2,,,,,,,,,,,,,,,,
2024-04-02 09:45:00,,977.0,,,,421.4,,,,,,,,,,,,,,,,
2024-04-02 10:00:00,0.0,203.9,0.0,339.8,1235.0,900.7,800.0,1565.9,2500.0,932.0,0.0,1363.7,1400.0,1408.3,519.0,0.0,0.0,2379.3,20.75,0.0,1.8,0.0
2024-04-02 10:15:00,,214.4,,,,867.1,,,,,,,,,,,,,,,,
2024-04-02 10:30:00,,243.3,,,,911.5,,,,,,,,,,,,,,,,
2024-04-02 10:45:00,,311.4,,,,902.1,,,,,,,,,,,,,,,,
2024-04-02 11:00:00,0.0,466.9,0.0,30.2,1917.6,1327.1,800.0,2007.9,2500.0,924.0,0.0,1015.0,1400.0,1777.4,519.0,0.0,0.0,853.0,51.75,0.0,279.1,0.0
2024-04-02 11:15:00,,534.3,,,,1328.4,,,,,,,,,,,,,,,,
2024-04-02 11:30:00,,644.3,,,,1313.7,,,,,,,,,,,,,,,,
2024-04-02 11:45:00,,819.2,,,,1316.6,,,,,,,,,,,,,,,,
2024-04-02 12:00:00,0.0,239.4,0.0,411.2,2491.2,896.9,800.0,2356.1,2500.0,920.0,0.0,925.2,1399.0,2095.2,519.0,0.0,0.0,2473.25,61.25,0.0,176.1,0.0
2024-04-02 12:15:00,,265.7,,,,927.1,,,,,,,,,,,,,,,,
2024-04-02 12:30:00,,349.9,,,,936.4,,,,,,,,,,,,,,,,
2024-04-02 12:45:00,,388.6,,,,953.3,,,,,,,,,,,,,,,,
2024-04-02 13:00:00,0.0,1017.6,0.0,29.6,2509.7,1226.2,800.0,2301.9,2500.0,943.0,0.0,657.25,1400.0,2069.2,519.0,0.0,0.0,1677.15,75.5,0.0,578.8,0.0
2024-04-02 13:15:00,,995.9,,,,1235.8,,,,,,,,,,,,,,,,
2024-04-02 13:30:00,,908.2,,,,1233.9,,,,,,,,,,,,,,,,
2024-04-02 13:45:00,,959.5,,,,1234.5,,,,,,,,,,,,,,,,
2024-04-02 14:00:00,0.0,1198.8,0.0,363.5,1813.38,240.6,800.0,1570.5,2511.0,950.0,0.0,1035.35,1243.0,1522.9,519.0,11.0,0.0,2170.55,59.0,130.0,5.8,0.0
2024-04-02 14:15:00,,1173.9,,,,266.0,,,,,,,,,,,,,,,,
2024-04-02 14:30:00,,1021.7,,,,292.4,,,,,,,,,,,,,,,,
2024-04-02 14:45:00,,982.0,,,,425.0,,,,,,,,,,,,,,,,
2024-04-02 15:00:00,0.0,1000.4,0.0,706.0,1439.5,0.4,798.38,1266.1,2011.0,506.4,0.0,1447.45,643.0,910.0,0.0,0.0,0.0,2292.0,3.0,127.0,1.2,0.0
2024-04-02 15:15:00,,1000.0,,,,0.0,,,,,,,,,,,,,,,,
2024-04-02 15:30:00,,1000.0,,,,2.0,,,,,,,,,,,,,,,,
2024-04-02 15:45:00,,1000.0,,,,2.0,,,,,,,,,,,,,,,,
2024-04-02 16:00:00,0.0,1000.0,1139.93,0.0,684.35,0.0,68.0,868.0,959.0,361.6,0.0,1493.1,43.0,790.5,0.0,333.0,393.0,2233.0,0.0,117.0,401.5,299.6
2024-04-02 16:15:00,,1000.0,,,,0.0,,,,,,,,,,,,,,,,
2024-04-02 16:30:00,,1000.0,,,,0.0,,,,,,,,,,,,,,,,
2024-04-02 16:45:00,,1000.0,,,,0.0,,,,,,,,,,,,,,,,
2024-04-02 17:00:00,0.0,1000.0,4068.0,1.0,537.0,0.0,68.0,586.3,1068.0,269.8,0.0,1544.75,0.0,277.0,0.0,38.0,759.6,1398.0,3.25,663.0,0.0,186.3
2024-04-02 17:15:00,,1002.5,,,,2.5,,,,,,,,,,,,,,,,
2024-04-02 17:30:00,,1002.2,,,,3.2,,,,,,,,,,,,,,,,
2024-04-02 17:45:00,,1002.0,,,,2.0,,,,,,,,,,,,,,,,
2024-04-02 18:00:00,0.0,1001.5,4066.08,6.0,728.3,1.5,68.0,731.8,124.0,222.3,0.0,1606.95,0.0,482.2,0.0,934.0,791.0,1928.0,12.25,960.0,266.2,375.1
2024-04-02 18:15:00,,1012.2,,,,12.2,,,,,,,,,,,,,,,,
2024-04-02 18:30:00,,1016.5,,,,16.5,,,,,,,,,,,,,,,,
2024-04-02 18:45:00,,1007.1,,,,13.1,,,,,,,,,,,,,,,,
2024-04-02 19:00:00,0.0,1005.0,3468.03,2.0,394.6,5.0,68.0,449.5,0.0,208.3,0.0,2261.9,0.0,267.7,0.0,1093.0,804.0,1437.0,5.5,1090.0,716.7,615.0
2024-04-02 19:15:00,,1003.3,,,,3.3,,,,,,,,,,,,,,,,
2024-04-02 19:30:00,,1003.0,,,,6.0,,,,,,,,,,,,,,,,
2024-04-02 19:45:00,,1002.6,,,,2.6,,,,,,,,,,,,,,,,
2024-04-02 20:00:00,0.0,1020.5,2843.25,9.8,572.55,24.6,68.0,361.9,206.0,18.3,0.0,2140.85,0.0,0.0,0.0,1158.0,809.6,1053.4,6.25,1090.0,53.0,615.0
2024-04-02 20:15:00,,1020.8,,,,20.8,,,,,,,,,,,,,,,,
2024-04-02 20:30:00,,967.7,,,,20.7,,,,,,,,,,,,,,,,
2024-04-02 20:45:00,,1000.0,,,,0.0,,,,,,,,,,,,,,,,
2024-04-02 21:00:00,0.0,1003.5,1310.13,2.0,552.98,3.5,68.0,321.5,110.0,113.8,0.0,2247.65,0.0,0.0,0.0,1137.0,828.2,2049.0,5.0,990.0,52.0,615.0
2024-04-02 21:15:00,,1001.0,,,,5.0,,,,,,,,,,,,,,,,
2024-04-02 21:30:00,,1000.0,,,,0.0,,,,,,,,,,,,,,,,
2024-04-02 21:45:00,,1000.0,,,,0.0,,,,,,,,,,,,,,,,
2024-04-02 22:00:00,166.98,906.0,0.0,597.9,18.5,174.7,438.2,96.1,0.0,104.6,0.0,2627.7,0.0,6.5,0.0,1086.0,813.0,1194.0,875.0,920.0,1315.5,615.0
2024-04-02 22:15:00,,906.0,,,,112.8,,,,,,,,,,,,,,,,
2024-04-02 22:30:00,,906.0,,,,101.5,,,,,,,,,,,,,,,,
2024-04-02 22:45:00,,995.9,,,,47.2,,,,,,,,,,,,,,,,
2024-04-02 23:00:00,174.85,880.3,0.0,275.9,2.88,300.4,792.6,29.2,393.0,0.0,0.0,2220.4,0.0,0.0,0.0,2022.0,887.8,1417.0,1060.5,920.0,1127.0,615.0
2024-04-02 23:15:00,,940.1,,,,217.7,,,,,,,,,,,,,,,,
2024-04-02 23:30:00,,1012.5,,,,155.3,,,,,,,,,,,,,,,,
2024-04-02 23:45:00,,1009.3,,,,81.3,,,,,,,,,,,,,,,,
2024-04-03 00:00:00,387.15,880.4,0.0,468.3,0.0,236.6,784.58,0.0,471.0,46.8,0.0,1946.9,0.0,0.0,0.0,2111.0,797.0,1313.0,508.75,950.0,1161.0,615.0
2024-04-03 00:15:00,,883.9,,,,168.8,,,,,,,,,,,,,,,,
2024-04-03 00:30:00,,930.5,,,,105.4,,,,,,,,,,,,,,,,
2024-04-03 00:45:00,,941.0,,,,58.6,,,,,,,,,,,,,,,,
2024-04-03 01:00:00,285.1,943.7,0.0,863.4,0.0,111.0,798.1,0.0,329.0,90.9,0.0,1432.75,0.0,0.0,0.0,2150.0,944.2,1631.0,345.5,990.0,1425.0,615.0
2024-04-03 01:15:00,,945.6,,,,84.8,,,,,,,,,,,,,,,,
2024-04-03 01:30:00,,948.5,,,,108.6,,,,,,,,,,,,,,,,
2024-04-03 01:45:00,,975.5,,,,113.4,,,,,,,,,,,,,,,,
2024-04-03 02:00:00,241.7,905.5,0.0,885.8,2.93,106.3,593.2,0.0,87.0,97.3,0.0,802.5,0.0,0.0,0.0,2120.0,949.8,1683.0,464.75,1160.0,1413.0,615.0
2024-04-03 02:15:00,,909.6,,,,106.8,,,,,,,,,,,,,,,,
2024-04-03 02:30:00,,927.5,,,,110.4,,,,,,,,,,,,,,,,
2024-04-03 02:45:00,,926.7,,,,121.1,,,,,,,,,,,,,,,,
2024-04-03 03:00:00,235.53,838.8,558.03,600.4,141.38,143.2,149.9,0.0,41.0,250.3,0.0,403.65,0.0,0.0,0.0,2159.0,808.0,1711.0,186.75,1400.0,890.0,615.0
2024-04-03 03:15:00,,897.0,,,,145.4,,,,,,,,,,,,,,,,
2024-04-03 03:30:00,,870.5,,,,186.8,,,,,,,,,,,,,,,,
2024-04-03 03:45:00,,828.8,,,,261.7,,,,,,,,,,,,,,,,
2024-04-03 04:00:00,413.63,794.0,2161.14,305.4,284.8,31.3,43.0,0.0,277.0,421.5,0.0,363.0,0.0,0.0,0.0,2390.0,700.2,1778.0,287.6,1400.0,558.0,615.0
2024-04-03 04:15:00,,796.6,,,,40.2,,,,,,,,,,,,,,,,
2024-04-03 04:30:00,,794.4,,,,158.4,,,,,,,,,,,,,,,,
2024-04-03 04:45:00,,809.7,,,,282.8,,,,,,,,,,,,,,,,
2024-04-03 05:00:00,207.65,911.8,2226.4,746.7,61.23,154.1,43.0,21.3,287.0,462.4,0.0,414.6,81.0,48.5,0.0,2122.0,454.4,933.0,53.25,1399.0,1152.7,70.9
2024-04-03 05:15:00,,937.7,,,,203.1,,,,,,,,,,,,,,,,
2024-04-03 05:30:00,,883.4,,,,265.5,,,,,,,,,,,,,,,,
2024-04-03 05:45:00,,874.0,,,,353.8,,,,,,,,,,,,,,,,
2024-04-03 06:00:00,1067.63,1193.1,2506.48,1320.0,111.1,365.3,43.0,0.0,322.0,277.5,0.0,1324.55,303.0,345.8,0.0,1573.0,398.7,1381.0,389.0,1024.0,1355.9,615.0
2024-04-03 06:15:00,,1185.7,,,,409.9,,,,,,,,,,,,,,,,
2024-04-03 06:30:00,,1169.2,,,,397.3,,,,,,,,,,,,,,,,
2024-04-03 06:45:00,,1189.3,,,,387.4,,,,,,,,,,,,,,,,
2024-04-03 07:00:00,1555.73,946.6,1659.97,1416.2,0.0,1161.8,43.0,0.0,475.0,274.9,0.0,850.5,159.0,69.1,0.0,446.0,370.7,1405.0,442.5,610.0,1431.1,615.0
2024-04-03 07:15:00,,972.4,,,,1063.8,,,,,,,,,,,,,,,,
2024-04-03 07:30:00,,987.3,,,,1069.1,,,,,,,,,,,,,,,,
2024-04-03 07:45:00,,1004.9,,,,1054.4,,,,,,,,,,,,,,,,
2024-04-03 08:00:00,1123.88,1058.6,1718.33,1252.8,0.0,261.4,143.0,1.0,623.0,205.4,0.0,1342.0,756.0,2.6,0.0,765.0,336.8,1555.0,52.75,1210.0,1325.6,615.0
2024-04-03 08:15:00,,1080.8,,,,187.3,,,,,,,,,,,,,,,,
2024-04-03 08:30:00,,1128.1,,,,139.1,,,,,,,,,,,,,,,,
2024-04-03 08:45:00,,1106.1,,,,142.4,,,,,,,,,,,,,,,,
2024-04-03 09:00:00,1227.05,975.8,322.32,1260.9,0.0,659.6,189.2,1.1,218.0,276.9,0.0,1238.2,137.0,0.0,0.0,1310.0,442.2,1572.0,442.0,934.0,1268.0,615.0
2024-04-03 09:15:00,,979.6,,,,535.5,,,,,,,,,,,,,,,,
2024-04-03 09:30:00,,987.7,,,,494.8,,,,,,,,,,,,,,,,
2024-04-03 09:45:00,,987.2,,,,483.4,,,,,,,,,,,,,,,,
2024-04-03 10:00:00,882.73,989.0,125.0,745.0,0.0,65.9,1103.08,85.4,298.0,345.7,0.0,996.1,10.0,184.3,0.0,2401.0,524.9,1781.0,132.25,1406.0,905.3,615.0
2024-04-03 10:15:00,,1006.4,,,,17.4,,,,,,,,,,,,,,,,
2024-04-03 10:30:00,,989.0,,,,0.0,,,,,,,,,,,,,,,,
2024-04-03 10:45:00,,989.0,,,,0.0,,,,,,,,,,,,,,,,
2024-04-03 11:00:00,753.7,1036.6,14.0,555.7,0.0,36.6,867.39,19.5,175.0,516.0,0.0,1488.75,92.0,30.0,0.0,2598.0,607.1,2033.0,5.25,1491.0,771.0,615.0
2024-04-03 11:15:00,,1040.2,,,,40.2,,,,,,,,,,,,,,,,
2024-04-03 11:30:00,,1000.0,,,,0.0,,,,,,,,,,,,,,,,
2024-04-03 11:45:00,,1000.0,,,,0.0,,,,,,,,,,,,,,,,
2024-04-03 12:00:00,704.2,1084.1,0.0,635.8,0.0,129.2,793.95,42.7,860.0,624.6,0.0,1124.9,1.0,3.4,0.0,2520.0,697.8,2253.0,3.0,1400.0,765.4,615.0
2024-04-03 12:15:00,,1000.0,,,,0.0,,,,,,,,,,,,,,,,
2024-04-03 12:30:00,,1000.0,,,,0.0,,,,,,,,,,,,,,,,
2024-04-03 12:45:00,,1000.0,,,,0.0,,,,,,,,,,,,,,,,
2024-04-03 13:00:00,492.7,1063.9,0.0,724.4,0.0,63.9,782.98,331.6,0.0,682.9,0.0,432.1,0.0,2.5,0.0,2500.0,981.0,2203.0,3.25,1400.0,946.5,196.2
2024-04-03 13:15:00,,1000.0,,,,0.0,,,,,,,,,,,,,,,,
2024-04-03 13:30:00,,1000.0,,,,0.0,,,,,,,,,,,,,,,,
2024-04-03 13:45:00,,1000.0,,,,0.0,,,,,,,,,,,,,,,,
2024-04-03 14:00:00,0.0,1000.0,0.0,0.0,493.83,0.0,257.12,554.3,5.0,689.4,0.0,74.25,0.0,172.8,0.0,2505.0,981.0,2240.0,1117.5,1400.0,0.8,152.6
2024-04-03 14:15:00,,1000.0,,,,0.0,,,,,,,,,,,,,,,,
2024-04-03 14:30:00,,1001.1,,,,1.1,,,,,,,,,,,,,,,,
2024-04-03 14:45:00,,1004.9,,,,4.9,,,,,,,,,,,,,,,,
2024-04-03 15:00:00,351.28,712.0,1074.4,145.1,293.8,0.0,0.0,197.4,0.0,1081.5,0.0,286.5,0.0,528.0,0.0,2500.0,978.0,1914.0,1218.7,1400.0,0.0,78.1
2024-04-03 15:15:00,,716.8,,,,22.0,,,,,,,,,,,,,,,,
2024-04-03 15:30:00,,794.1,,,,133.6,,,,,,,,,,,,,,,,
2024-04-03 15:45:00,,827.1,,,,204.4,,,,,,,,,,,,,,,,
2024-04-03 16:00:00,278.45,796.0,1618.13,113.6,493.75,0.0,0.0,249.0,0.0,981.0,0.0,59.5,0.0,645.0,0.0,2500.0,814.8,1755.0,1387.4,1400.0,0.0,0.0
2024-04-03 16:15:00,,796.7,,,,0.7,,,,,,,,,,,,,,,,
2024-04-03 16:30:00,,845.8,,,,108.0,,,,,,,,,,,,,,,,
2024-04-03 16:45:00,,815.4,,,,204.6,,,,,,,,,,,,,,,,
2024-04-03 17:00:00,0.0,652.0,2152.32,0.0,1249.1,0.0,43.0,360.1,163.0,936.5,0.0,243.0,4.0,373.2,0.0,2500.0,914.0,1616.0,936.2,1404.0,0.2,24.0
2024-04-03 17:15:00,,652.6,,,,0.6,,,,,,,,,,,,,,,,
2024-04-03 17:30:00,,751.8,,,,158.8,,,,,,,,,,,,,,,,
2024-04-03 17:45:00,,805.1,,,,207.9,,,,,,,,,,,,,,,,
2024-04-03 18:00:00,249.5,773.3,1295.53,42.8,1204.4,69.8,43.0,875.6,230.0,603.2,0.0,58.25,0.0,1017.7,0.0,2400.0,867.0,1787.0,573.2,1340.0,0.0,317.1
2024-04-03 18:15:00,,782.7,,,,50.6,,,,,,,,,,,,,,,,
2024-04-03 18:30:00,,788.3,,,,16.3,,,,,,,,,,,,,,,,
2024-04-03 18:45:00,,772.0,,,,0.0,,,,,,,,,,,,,,,,
2024-04-03 19:00:00,542.4,1115.5,125.0,222.4,965.4,167.1,473.39,904.1,270.0,472.4,0.0,14.75,0.0,1549.8,0.0,2434.0,817.0,2195.0,585.1,1350.0,0.0,615.0
2024-04-03 19:15:00,,1117.4,,,,117.4,,,,,,,,,,,,,,,,
2024-04-03 19:30:00,,1115.0,,,,115.0,,,,,,,,,,,,,,,,
2024-04-03 19:45:00,,1088.8,,,,88.8,,,,,,,,,,,,,,,,
2024-04-03 20:00:00,9.65,1023.9,14.0,76.3,978.38,76.8,802.25,986.0,163.0,84.5,0.0,370.5,0.0,1496.5,0.0,2470.0,766.0,1903.0,833.95,1380.0,0.0,615.0
2024-04-03 20:15:00,,1000.0,,,,108.9,,,,,,,,,,,,,,,,
2024-04-03 20:30:00,,1016.3,,,,71.1,,,,,,,,,,,,,,,,
2024-04-03 20:45:00,,1014.5,,,,66.6,,,,,,,,,,,,,,,,
2024-04-03 21:00:00,0.0,1029.1,0.0,296.5,1672.93,77.9,798.53,1199.5,869.0,365.9,0.0,112.75,178.0,1498.7,0.0,2390.0,719.0,1980.0,493.55,1320.0,0.0,615.0
2024-04-03 21:15:00,,1012.4,,,,61.6,,,,,,,,,,,,,,,,
2024-04-03 21:30:00,,1007.6,,,,7.6,,,,,,,,,,,,,,,,
2024-04-03 21:45:00,,1000.1,,,,0.1,,,,,,,,,,,,,,,,
2024-04-03 22:00:00,9.1,1000.0,0.0,164.0,2071.45,130.6,800.0,1400.4,163.0,149.7,0.0,12.25,0.0,1461.7,0.0,2490.0,823.7,2926.2,220.9,1057.0,6.7,15.0
2024-04-03 22:15:00,,1000.0,,,,152.8,,,,,,,,,,,,,,,,
2024-04-03 22:30:00,,1020.4,,,,66.5,,,,,,,,,,,,,,,,
2024-04-03 22:45:00,,1073.3,,,,100.6,,,,,,,,,,,,,,,,
2024-04-03 23:00:00,0.0,1036.7,0.0,80.5,1957.18,80.0,800.0,1644.2,108.0,0.0,0.0,8.5,0.0,1623.6,0.0,2460.0,641.7,3222.7,186.6,745.0,59.8,0.0
2024-04-03 23:15:00,,1005.5,,,,6.4,,,,,,,,,,,,,,,,
2024-04-03 23:30:00,,1017.1,,,,60.9,,,,,,,,,,,,,,,,
2024-04-03 23:45:00,,1027.9,,,,161.1,,,,,,,,,,,,,,,,
2024-04-04 00:00:00,0.0,1003.4,0.0,194.3,1787.73,138.9,800.0,1624.1,97.0,11.0,0.0,351.9,0.0,1600.1,0.0,1519.0,660.8,3041.1,396.25,329.0,257.4,0.0
2024-04-04 00:15:00,,1000.9,,,,163.3,,,,,,,,,,,,,,,,
2024-04-04 00:30:00,,1003.6,,,,235.5,,,,,,,,,,,,,,,,
2024-04-04 00:45:00,,1003.8,,,,218.6,,,,,,,,,,,,,,,,
2024-04-04 01:00:00,0.0,1000.1,0.0,327.9,2172.4,241.3,799.99,1550.4,291.0,0.0,0.0,660.8,0.0,1586.3,0.0,2026.0,474.9,3133.8,409.5,714.0,81.3,0.0
2024-04-04 01:15:00,,1002.0,,,,137.4,,,,,,,,,,,,,,,,
2024-04-04 01:30:00,,1009.9,,,,64.3,,,,,,,,,,,,,,,,
2024-04-04 01:45:00,,1021.3,,,,21.3,,,,,,,,,,,,,,,,
2024-04-04 02:00:00,0.0,1011.3,0.0,149.2,2094.23,101.0,800.0,1227.7,624.0,11.5,0.0,520.4,0.0,1500.4,0.0,2470.0,565.0,3204.6,324.5,503.0,41.1,0.0
2024-04-04 02:15:00,,1006.6,,,,91.2,,,,,,,,,,,,,,,,
2024-04-04 02:30:00,,1018.9,,,,18.9,,,,,,,,,,,,,,,,
2024-04-04 02:45:00,,1000.0,,,,0.0,,,,,,,,,,,,,,,,
2024-04-04 03:00:00,0.0,1002.2,0.0,165.0,2501.8,29.9,799.99,1480.1,279.0,150.5,0.0,645.0,0.0,1526.4,0.0,2470.0,671.0,3532.1,647.25,1051.0,13.4,15.0
2024-04-04 03:15:00,,1000.2,,,,118.5,,,,,,,,,,,,,,,,
2024-04-04 03:30:00,,1045.3,,,,131.7,,,,,,,,,,,,,,,,
2024-04-04 03:45:00,,1000.1,,,,0.1,,,,,,,,,,,,,,,,
2024-04-04 04:00:00,0.0,1000.0,0.0,422.7,1612.4,0.0,799.97,1236.2,99.0,0.0,0.0,1242.9,0.0,1386.9,0.0,2460.0,705.0,2654.8,1304.75,1050.0,0.0,615.0
2024-04-04 04:15:00,,1000.0,,,,0.0,,,,,,,,,,,,,,,,
2024-04-04 04:30:00,,1000.0,,,,0.0,,,,,,,,,,,,,,,,
2024-04-04 04:45:00,,1030.0,,,,30.0,,,,,,,,,,,,,,,,
2024-04-04 05:00:00,0.0,1000.0,1275.08,325.8,1753.0,0.0,0.0,1391.8,5.0,281.0,0.0,1332.1,45.0,1603.6,0.0,700.0,694.0,2559.4,1381.75,1105.0,0.0,424.4
2024-04-04 05:15:00,,1000.0,,,,5.0,,,,,,,,,,,,,,,,
2024-04-04 05:30:00,,1009.0,,,,9.0,,,,,,,,,,,,,,,,
2024-04-04 05:45:00,,1000.5,,,,0.5,,,,,,,,,,,,,,,,
2024-04-04 06:00:00,0.0,1000.0,852.72,28.0,1112.4,0.0,0.0,1035.6,706.0,132.0,0.0,1480.2,77.0,1345.3,0.0,700.0,727.0,2526.0,55.25,1049.0,0.0,100.4
2024-04-04 06:15:00,,1000.0,,,,0.0,,,,,,,,,,,,,,,,
2024-04-04 06:30:00,,1000.0,,,,0.0,,,,,,,,,,,,,,,,
2024-04-04 06:45:00,,1000.0,,,,0.0,,,,,,,,,,,,,,,,
2024-04-04 07:00:00,0.0,1000.0,40.0,10.0,336.1,0.0,533.37,577.9,454.0,290.0,0.0,1693.65,0.0,1015.9,0.0,700.0,852.7,2200.5,12.25,970.0,11.9,0.0
2024-04-04 07:15:00,,1000.0,,,,0.0,,,,,,,,,,,,,,,,
2024-04-04 07:30:00,,1000.0,,,,0.0,,,,,,,,,,,,,,,,
2024-04-04 07:45:00,,1000.0,,,,0.0,,,,,,,,,,,,,,,,
2024-04-04 08:00:00,7.6,1000.0,121.3,12.0,0.0,0.0,876.96,182.3,1140.0,518.3,0.0,1590.05,209.0,594.5,0.0,700.0,882.0,2307.5,0.5,796.0,0.5,0.0
2024-04-04 08:15:00,,1000.0,,,,0.0,,,,,,,,,,,,,,,,
2024-04-04 08:30:00,,1000.0,,,,0.0,,,,,,,,,,,,,,,,
2024-04-04 08:45:00,,1000.0,,,,0.0,,,,,,,,,,,,,,,,
2024-04-04 09:00:00,464.3,1000.0,0.0,213.9,0.0,2.0,800.0,0.0,954.0,721.6,0.0,1359.8,15.0,129.0,0.0,700.0,693.6,2154.5,1.5,294.0,0.0,0.0
2024-04-04 09:15:00,,1000.0,,,,0.0,,,,,,,,,,,,,,,,
2024-04-04 09:30:00,,1000.0,,,,0.0,,,,,,,,,,,,,,,,
2024-04-04 09:45:00,,1000.0,,,,0.0,,,,,,,,,,,,,,,,
2024-04-04 10:00:00,584.9,1000.0,0.0,226.1,0.0,1.0,799.97,0.0,755.0,471.5,0.0,1081.75,112.0,120.4,0.0,1216.0,348.0,2431.5,0.75,45.0,5.4,0.0
2024-04-04 10:15:00,,1000.0,,,,0.0,,,,,,,,,,,,,,,,
2024-04-04 10:30:00,,1000.0,,,,0.0,,,,,,,,,,,,,,,,
2024-04-04 10:45:00,,1000.0,,,,0.0,,,,,,,,,,,,,,,,
2024-04-04 11:00:00,583.9,1005.0,0.0,331.6,0.0,10.0,799.95,103.8,506.0,509.8,0.0,287.95,667.0,91.2,0.0,1139.0,34.5,2597.4,2.75,0.0,1.2,0.0
2024-04-04 11:15:00,,1000.0,,,,0.0,,,,,,,,,,,,,,,,
2024-04-04 11:30:00,,1000.0,,,,0.0,,,,,,,,,,,,,,,,
2024-04-04 11:45:00,,1000.0,,,,0.0,,,,,,,,,,,,,,,,
2024-04-04 12:00:00,427.1,1001.0,0.0,251.0,0.0,1.0,799.98,59.0,596.0,576.9,0.0,0.0,841.0,135.5,0.0,398.0,0.0,2732.3,284.1,0.0,0.5,0.0
2024-04-04 12:15:00,,1000.0,,,,0.0,,,,,,,,,,,,,,,,
2024-04-04 12:30:00,,1000.0,,,,0.0,,,,,,,,,,,,,,,,
2024-04-04 12:45:00,,1000.0,,,,0.0,,,,,,,,,,,,,,,,
2024-04-04 13:00:00,0.0,1000.0,0.0,0.0,335.8,0.0,799.94,340.0,1098.0,626.4,0.0,0.0,481.0,558.3,0.0,528.0,41.7,3140.8,931.5,0.0,379.3,0.0
2024-04-04 13:15:00,,1000.0,,,,0.0,,,,,,,,,,,,,,,,
2024-04-04 13:30:00,,1000.0,,,,0.0,,,,,,,,,,,,,,,,
2024-04-04 13:45:00,,1000.0,,,,0.0,,,,,,,,,,,,,,,,
2024-04-04 14:00:00,0.0,1000.0,0.0,0.0,1358.8,0.0,799.95,1000.0,1450.0,654.1,0.0,13.75,481.0,1275.2,0.0,700.0,165.1,3451.6,1035.45,246.0,17.5,0.0
2024-04-04 14:15:00,,1000.0,,,,0.0,,,,,,,,,,,,,,,,
2024-04-04 14:30:00,,1000.0,,,,0.0,,,,,,,,,,,,,,,,
2024-04-04 14:45:00,,1002.0,,,,3.0,,,,,,,,,,,,,,,,
2024-04-04 15:00:00,0.0,1000.0,100.0,4.0,1694.6,0.0,899.93,1249.9,813.0,511.0,0.0,303.95,857.0,1410.0,0.0,1089.0,621.0,2189.2,28.5,846.0,12.5,254.0
