timestamp,AT,BE,CH,CZ,DK1,DK2,FR,NL,NO2,PL,SE4,net_import_total
2024-06-27 02:00:00,-701.73,1000.0,1949.99,-298.5,2314.0,574.2,2070.99,-160.95000000000005,1400.0,-514.1999999999999,0.0,7633.800000000001
2024-06-27 03:00:00,-649.95,993.0,1949.99,-101.3,2276.0,543.5,2070.99,104.45,1400.0,-483.6,0.0,8103.08
2024-06-27 04:00:00,591.74,1000.0,1399.98,-12.599999999999994,2310.0,392.8,1237.67,460.1,1380.0,-474.3,0.0,8285.390000000003
2024-06-27 05:00:00,156.92,993.0,1400.0,-61.0,2319.0,105.5,1237.67,1018.45,1310.0,-455.00000000000006,0.0,8024.540000000001
2024-06-27 06:00:00,-91.43,1000.0,1399.98,111.9,1494.0,212.6,1237.67,1568.1,1390.0,-149.6,0.0,8173.219999999999
2024-06-27 07:00:00,-1218.2,998.0,1950.0,-733.1000000000001,1063.0,472.6,1237.67,1996.25,1170.0,-820.0,0.0,6116.219999999999
2024-06-27 08:00:00,-1788.83,998.0,2444.95,-1312.6,861.0,394.9,-244.85,2739.5,930.0,-1108.0,100.0,4014.07
2024-06-27 09:00:00,-2318.8,998.0,2092.5,-1625.7,1684.0,585.0,-244.85,3190.9,910.0,-1717.0,100.0,3654.0499999999993
2024-06-27 10:00:00,-2515.9,998.0,1424.71,-2252.3,1684.0,585.0,-244.85,3876.25,911.0,-1843.0,100.0,2722.91
2024-06-27 11:00:00,-2668.25,927.7,1231.3,-2312.4,1800.0,585.0,-244.85,4174.95,1001.0,-1884.0,100.0,2710.45
2024-06-27 12:00:00,-2402.6,909.6,828.33,-2140.7000000000003,1988.0,519.6,-92.28999999999996,4140.35,1080.0,-1869.0,100.0,3061.29
2024-06-27 13:00:00,-2297.9,926.4,1483.62,-1939.7,2200.0,570.0,-92.28999999999996,3535.65,1230.0,-1843.0,100.0,3872.7800000000007
2024-06-27 14:00:00,-2058.35,886.6999999999999,1798.15,-1560.2,2300.0,570.0,-92.28999999999996,3431.35,1280.0,-1371.0,100.0,5284.36
2024-06-27 15:00:00,-1340.0,1000.0,1335.18,-1260.2,2500.0,-15.200000000000044,-92.28999999999996,2665.45,1400.0,-1503.0,50.0,4739.94
2024-06-27 16:00:00,-1161.6,1000.0,1400.0,-470.4,2295.0,174.4,-750.4,1844.15,1400.0,-1463.0,0.0,4268.15
2024-06-27 17:00:00,-551.8,982.8,1400.0,64.70000000000005,2499.0,62.29999999999998,-750.4,2120.2,1400.0,-1143.0,0.0,6083.799999999999
2024-06-27 18:00:00,-371.4,880.0000000000001,1400.0,-23.0,2500.0,447.1,-750.4,2637.05,1400.0,-1077.0,0.0,7042.35
2024-06-27 19:00:00,234.2,1000.0,1400.0,170.5,2203.0,205.5,-750.4,2305.9,1400.0,-949.0,0.0,7219.700000000001
2024-06-27 20:00:00,313.65,977.8,1749.96,170.9,2157.0,408.2,258.93999999999994,1926.85,1400.0,-1052.0,0.0,8311.3
2024-06-27 21:00:00,-141.67,891.1999999999999,1749.98,160.10000000000002,2481.0,147.4,258.93999999999994,1817.2,1400.0,-1017.0,0.0,7747.15
2024-06-27 22:00:00,-732.6,890.0,2500.0,-164.70000000000005,2036.0,440.7000000000001,258.93999999999994,1225.55,1400.0,-865.0,100.0,7088.889999999999
2024-06-27 23:00:00,-460.47,436.4000000000001,2499.95,-72.60000000000002,1950.0,460.3,258.93999999999994,87.79999999999995,1400.0,-418.0,100.0,6242.320000000001
2024-06-28 00:00:00,-757.2,408.4,2499.98,-158.5,1931.0,468.9,1178.45,-67.95000000000005,1400.0,-394.6,100.0,6608.48
2024-06-28 01:00:00,-1027.2,367.8,2499.98,-225.4,1292.0,464.2000000000001,1178.45,229.35,1400.0,-446.0,100.0,5833.18
2024-06-28 02:00:00,-970.4,490.69999999999993,2500.0,-365.6,1856.0,425.6,1178.45,-39.14999999999998,1400.0,-473.0,100.0,6102.6
2024-06-28 03:00:00,-675.41,-521.8999999999999,2499.98,-293.9,1881.0,357.5,1178.45,-119.29999999999995,1400.0,-628.5,51.0,5128.92
2024-06-28 04:00:00,6.5,-454.5,1999.96,-349.4,1500.0,34.900000000000034,669.05,-22.700000000000045,1400.0,-1117.0,0.0,3666.81
2024-06-28 05:00:00,-782.58,-312.4000000000001,1999.96,-858.3,1487.0,-15.5,669.05,1083.25,1401.0,-1514.0,0.0,3157.48
2024-06-28 06:00:00,-1196.92,-329.4000000000001,1999.97,-849.3000000000001,843.0,57.0,669.05,1579.6,1110.0,-819.0,0.0,3063.9999999999995
2024-06-28 07:00:00,-2083.0,-784.0,2849.91,-1336.9,1437.0,-168.1,669.05,2011.9,690.0,-968.3,0.0,2317.5600000000004
2024-06-28 08:00:00,-2457.8,-684.3000000000001,672.33,-1664.3000000000002,676.0,-400.0,2227.18,2941.3,101.0,-1311.5,100.0,199.9099999999994
2024-06-28 09:00:00,-2191.9,-509.2000000000001,945.85,-1920.5,-224.0,-995.5,2227.18,2883.7,-500.0,-1240.1,-277.0,-1801.4700000000005
2024-06-28 10:00:00,-1673.3,-468.4,-799.96,-1586.7,-1460.0,-1000.0,2227.18,2754.0,-1101.0,-1185.0,-280.0,-4573.18
2024-06-28 11:00:00,-1317.9,777.6000000000001,-793.68,-1318.4,-1412.0,-1000.0,2227.18,1734.45,-1399.0,-890.0,-283.0,-3674.75
2024-06-28 12:00:00,-1073.8,927.2,-799.97,-1056.3,-1741.0,-1000.0,1584.7,1358.85,-1400.0,-773.0,-283.0,-4256.32
2024-06-28 13:00:00,-1495.9,993.7,-792.94,-1351.0,-1300.0,-1000.0,1584.7,1995.05,-1400.0,-1036.0,-283.0,-4085.39
2024-06-28 14:00:00,-1893.03,991.2,-800.0,-1637.5,-1300.0,-475.0,1584.7,2465.7,-800.0,-1251.0,-507.0,-3621.93
2024-06-28 15:00:00,-2212.58,359.9,-512.9599999999999,-1654.9,1180.0,125.0,1584.7,2069.2,-200.0,-1430.0,81.0,-610.6400000000001
2024-06-28 16:00:00,-1716.25,269.29999999999995,718.46,-1156.1999999999998,1721.0,725.0,1576.55,1744.2,390.0,-1567.0,615.0,3320.0600000000004
2024-06-28 17:00:00,-855.1,142.5,1980.72,-517.6,2160.0,738.0,1576.55,1913.35,940.0,-1404.0,615.0,7289.42
2024-06-28 18:00:00,-204.73,145.20000000000005,2000.0,170.10000000000002,1608.0,746.1,1576.55,2629.95,980.0,-1158.0,615.0,9108.17
2024-06-28 19:00:00,451.7,631.0,1999.96,229.5,1602.0,830.0,1576.55,1257.25,1070.0,-778.0,615.0,9484.96
2024-06-28 20:00:00,1024.81,656.9000000000001,1999.99,659.7,1912.0,776.2,2697.0,665.5999999999999,1380.0,-193.1,615.0,12194.1
2024-06-28 21:00:00,1339.23,619.6,1999.98,936.4,2081.0,684.8,2697.0,203.29999999999995,1400.0,51.0,615.0,12627.31
2024-06-28 22:00:00,782.1700000000001,628.7,2600.0,1229.6999999999998,1819.0,811.3000000000001,2697.0,156.35000000000002,1400.0,-187.9,615.0,12551.32
2024-06-28 23:00:00,902.03,944.0,2599.97,1112.8,1522.0,728.3,2697.0,138.05,1400.0,-70.20000000000002,615.0,12588.95
2024-06-29 00:00:00,917.43,944.0,2599.97,901.4,998.0,821.6,2896.5,115.4,1400.0,71.79999999999998,615.0,12281.1
2024-06-29 01:00:00,1259.2,1000.0,2600.0,916.6,1217.0,869.6,2896.5,44.05,1400.0,493.3,615.0,13311.25
2024-06-29 02:00:00,1355.37,1000.0,2599.98,1200.9,1194.0,895.3,2896.5,62.4,1400.0,397.5,615.0,13616.95
2024-06-29 03:00:00,947.98,998.0,2600.0,886.4,1783.0,902.5,2896.5,-192.05,1400.0,351.20000000000005,517.0,13090.53
2024-06-29 04:00:00,697.4,998.0,2300.0,571.8000000000001,2500.0,951.0,1887.23,-142.64999999999998,1400.0,138.10000000000002,468.0,11768.88
2024-06-29 05:00:00,414.96,1000.0,2299.99,745.9000000000001,2272.0,908.2,1887.23,-1496.65,1294.0,153.60000000000002,459.0,9938.23
2024-06-29 06:00:00,107.89,1000.0,2299.75,464.6,892.0,659.2,1887.23,-1235.6,693.0,6.5,461.0,7235.57
2024-06-29 07:00:00,-363.72,998.0,2597.03,-400.2000000000001,134.0,566.6999999999999,1887.23,549.45,93.0,-220.4,471.0,6312.090000000001
2024-06-29 08:00:00,-1452.75,998.0,1816.54,-957.4,-16.0,542.8000000000001,1032.99,1061.65,-503.0,-548.5,178.0,2152.33
2024-06-29 09:00:00,-1411.06,1000.0,910.95,-1048.2,-1328.0,57.1,1032.99,2614.45,-1103.0,-604.8,206.0,326.42999999999984
2024-06-29 10:00:00,-1541.65,1000.0,157.08,-1228.4,-1548.0,33.1,1032.99,2335.75,-1312.0,-507.7,615.0,-963.8300000000002
2024-06-29 11:00:00,-1656.73,994.0,-349.03,-1400.9,-1271.0,31.7,1032.99,1614.6999999999998,-1370.0,-482.4,615.0,-2241.6700000000005
2024-06-29 12:00:00,-1947.86,1000.0,-673.46,-1400.2,-1211.0,-24.8,1459.5300000000002,2807.15,-974.0,-773.5,615.0,-1123.1400000000003
2024-06-29 13:00:00,-1993.39,1000.0,224.29999999999995,-1650.4,-201.0,12.799999999999995,1459.5300000000002,3134.55,-384.0,-1160.3,308.0,750.0900000000008
2024-06-29 14:00:00,-1985.74,1000.0,1262.84,-1296.2,620.0,502.19999999999993,1459.5300000000002,2925.45,215.0,-1307.1999999999998,406.0,3801.88
2024-06-29 15:00:00,-775.49,1000.0,2199.96,-528.5,1143.0,244.7,1459.5300000000002,1026.8,815.0,-354.1,0.0,6230.900000000001
2024-06-29 16:00:00,377.28,1000.0,2199.97,70.0,1808.0,47.39999999999999,3592.5,589.2,1400.0,-605.0,0.0,10479.35
2024-06-29 17:00:00,528.2,998.0,2199.98,-20.90000000000001,2355.0,-108.3,3592.5,948.4,1400.0,-810.4000000000001,0.0,11082.48
2024-06-29 18:00:00,988.7,998.0,2199.99,247.1,1068.0,-73.8,3690.0,1088.7,1400.0,-598.0,0.0,11008.69
2024-06-29 19:00:00,1005.68,695.5999999999999,2200.0,398.3,-490.0,-36.6,3690.0,898.75,1400.0,-515.0,0.0,9246.73
2024-06-29 20:00:00,456.76,671.0999999999999,2195.87,326.40000000000003,-1229.0,-43.30000000000001,4170.98,245.3499999999999,1400.0,-270.0,0.0,7924.16
2024-06-29 21:00:00,94.57,509.5000000000001,2200.0,177.7,-1313.0,27.30000000000001,4170.98,-1403.85,1400.0,-194.0,0.0,5669.199999999999
2024-06-29 22:00:00,-166.70999999999998,476.7000000000001,2599.96,69.0,-871.0,299.2,4266.5,-2046.7,1320.0,-491.4,250.0,5705.55
2024-06-29 23:00:00,91.75,935.3,2599.96,-64.60000000000002,-308.0,467.1,4266.5,-1829.05,1240.0,-325.0,360.0,7433.96
2024-06-30 00:00:00,302.06,947.2,2600.0,240.1,-150.0,640.4000000000001,5232.0,-2408.55,1290.0,43.0,438.0,9174.21
2024-06-30 01:00:00,580.86,901.8,2593.1,240.1,219.0,611.5,5232.0,-2391.15,1327.0,374.0,484.0,10172.21
2024-06-30 02:00:00,636.0799999999999,842.1999999999999,2440.9,240.1,702.0,607.0,5234.0,-2446.15,1367.0,468.6,530.0,10621.73
2024-06-30 03:00:00,695.42,992.2,2505.63,240.1,699.0,562.4,5234.0,-1974.85,1360.0,737.8000000000001,554.0,11605.7
2024-06-30 04:00:00,782.52,927.5,2299.68,464.3,880.0,569.1,4902.0,-1334.0,768.0,1233.2,615.0,12107.3
2024-06-30 05:00:00,1572.58,782.4999999999999,2293.83,464.3,619.0,385.0,4902.0,-872.3499999999999,259.0,1571.0,0.0,11976.86
2024-06-30 06:00:00,1380.48,712.8999999999999,2299.49,464.3,-237.0,392.5,4902.0,-287.25,-227.0,1163.0,0.0,10563.42
2024-06-30 07:00:00,1375.65,988.4,3000.0,464.3,-1372.0,200.20000000000005,4902.0,513.75,-726.0,1611.1,0.0,10957.4
2024-06-30 08:00:00,974.71,909.6,2995.6,650.6,-1771.0,47.200000000000045,4879.0,2168.95,-764.0,1587.5,0.0,11678.16
2024-06-30 09:00:00,261.91,759.3999999999999,2993.38,650.6,-2065.0,-121.09999999999992,4879.0,4000.25,-675.0,1347.7,-600.0,11431.14
2024-06-30 10:00:00,531.28,791.4,2456.7,650.6,-1746.0,81.20000000000005,4879.0,2827.2,-689.0,1685.0,-600.0,10867.38
2024-06-30 11:00:00,102.71,754.6000000000001,2859.43,650.6,-2281.0,-373.5000000000001,4879.0,2868.05,-1276.0,1416.0,-474.0,9125.89
2024-06-30 12:00:00,-348.72,772.8,2336.1,597.3,-2168.0,-395.5999999999999,4759.0,1995.75,-1210.0,873.0,-474.0,6737.629999999999
2024-06-30 13:00:00,-748.49,755.7,3051.75,597.3,-1720.0,-366.1,4759.0,1981.4,-686.0,53.0,-474.0,7203.56
2024-06-30 14:00:00,-278.25,831.8000000000001,3269.41,597.3,-342.0,201.0,4759.0,1524.45,-96.0,-121.60000000000002,-474.0,9871.11
2024-06-30 15:00:00,-299.11,942.7,2199.95,597.3,623.0,570.8,4759.0,-1180.5,494.0,-285.0,0.0,8422.14
2024-06-30 16:00:00,99.2,962.6,2200.0,628.5,604.0,639.6,4284.0,-658.45,1090.0,-401.0,422.0,9870.45
2024-06-30 17:00:00,85.21000000000001,1000.0,2200.0,628.5,891.0,650.2,4284.0,-103.65000000000008,1310.0,-700.0,166.0,10411.26
2024-06-30 18:00:00,251.94,1000.0,2199.97,628.5,414.0,476.80000000000007,4284.0,-836.6500000000001,1391.0,-935.0,478.0,9352.56
2024-06-30 19:00:00,683.4100000000001,1000.0,2199.55,628.5,493.0,505.30000000000007,4284.0,-585.55,1310.0,-616.0,590.0,10492.21
2024-06-30 20:00:00,1066.36,1000.0,2199.97,1246.1999999999998,614.0,509.9,3976.1,-725.55,1331.0,-392.6,615.0,11440.38
2024-06-30 21:00:00,733.92,1000.0,2199.98,1246.1999999999998,567.0,575.0,3976.1,160.39999999999998,1250.0,21.200000000000003,615.0,12344.8
2024-06-30 22:00:00,440.1,1000.0,2599.97,1246.1999999999998,1188.0,671.6,3751.47,-884.3,1400.0,106.0,615.0,12134.04
2024-06-30 23:00:00,390.34,994.2,2599.31,1246.1999999999998,614.0,745.0,3751.47,-515.0,1400.0,115.0,615.0,11955.52
2024-07-01 00:00:00,530.95,1000.0,2600.0,1243.1,1864.0,743.6,4314.0,-951.95,1400.0,138.0,513.0,13394.7
2024-07-01 01:00:00,718.44,1000.0,2600.0,1243.1,2135.0,614.8,4314.0,-1427.9,1400.0,124.0,499.0,13220.44
2024-07-01 02:00:00,454.47,1000.0,2599.95,1243.1,1110.0,762.5,4099.9,-120.70000000000005,1400.0,-72.0,411.0,12888.22
2024-07-01 03:00:00,75.94,1000.0,2600.0,1243.1,2097.0,843.8,4099.9,240.25,1400.0,-581.0,254.0,13272.99
2024-07-01 04:00:00,123.3,1000.0,2000.0,744.7,2476.0,580.0,4624.0,1057.3,1400.0,-961.0,0.0,13044.3
2024-07-01 05:00:00,634.43,1000.0,1249.97,744.7,1885.0,394.4,4624.0,1399.2,1400.0,-396.0,88.0,13023.7
2024-07-01 06:00:00,12.25,1000.0,1249.98,744.7,2357.0,330.70000000000005,4585.38,2049.7,1400.0,-787.0,0.0,12942.71
2024-07-01 07:00:00,-221.1,1000.0,1249.98,744.7,1341.0,286.2,4585.38,1889.45,1400.0,-745.0,132.0,11662.61
2024-07-01 08:00:00,-295.17999999999995,1000.0,1250.0,690.1,1641.0,333.7,5111.6,1311.75,1400.0,-280.0,427.0,12589.97
2024-07-01 09:00:00,-1176.22,1000.0,1250.0,690.1,2122.0,278.40000000000003,5111.6,1129.75,1360.0,-668.0,615.0,11712.63
2024-07-01 10:00:00,-1643.03,931.7,1249.98,690.1,1556.0,362.0,4993.61,1665.1,1170.0,-1243.0,615.0,10347.46
2024-07-01 11:00:00,-2058.35,1000.0,1250.0,690.1,1427.0,252.8,4993.61,2497.2,840.0,-1439.0,615.0,10068.36
2024-07-01 12:00:00,-2389.88,1000.0,1249.96,99.5,1499.0,416.4,5774.0,2211.25,641.0,-1722.3,615.0,9393.93
2024-07-01 13:00:00,-2144.1,1000.0,1250.0,99.5,1684.0,551.6,5774.0,982.8,640.0,-1586.2,586.0,8837.599999999999
2024-07-01 14:00:00,-1835.4,997.5,1249.96,99.5,1684.0,515.8,5774.0,211.4,640.0,-1363.0,541.0,8514.76
2024-07-01 15:00:00,-1338.93,1000.0,1250.0,99.5,1320.0,436.8,5774.0,-124.5,1060.0,-1115.0,301.0,8662.869999999999
2024-07-01 16:00:00,-1297.63,1000.0,1250.0,346.4,1588.0,221.9,3986.0,-304.29999999999995,1170.0,-1173.0,272.0,7059.37
2024-07-01 17:00:00,-662.31,951.8,1249.99,346.4,1890.0,164.60000000000002,3986.0,683.05,1200.0,-929.0,113.0,8993.529999999999
2024-07-01 18:00:00,-143.60000000000002,916.1,1250.0,346.4,2290.0,-180.10000000000002,3986.0,1184.35,1340.0,-938.0,325.0,10376.15
2024-07-01 19:00:00,203.75,1000.0,1250.0,346.4,2327.0,246.5,3986.0,367.8,1400.0,-770.0,271.0,10628.45
2024-07-01 20:00:00,188.85,948.4,1249.9,101.2,1572.0,293.8,4636.0,14.5,1400.0,-798.0,50.0,9656.65
2024-07-01 21:00:00,58.41,891.5999999999999,1250.0,101.2,2500.0,585.0,4636.0,-415.4000000000001,1400.0,-990.0,50.0,10066.81
2024-07-01 22:00:00,-327.49,793.1999999999999,1250.0,101.2,2197.0,493.9,4636.0,-1266.45,1400.0,-1000.0,488.0,8765.36
2024-07-01 23:00:00,92.76000000000002,863.3,1250.0,101.2,2500.0,585.0,4636.0,-1325.5,1400.0,-566.0,615.0,10151.76
2024-07-02 00:00:00,26.180000000000007,898.2,1250.0,-273.7,2500.0,585.0,4740.0,-835.55,1400.0,-348.0,615.0,10557.13
2024-07-02 01:00:00,272.03,1000.0,1250.0,-273.7,2500.0,585.0,4740.0,-1205.4,1400.0,-236.0,615.0,10646.93
2024-07-02 02:00:00,293.3,1000.0,1250.0,-273.7,2500.0,585.0,4740.0,-1002.05,1400.0,-171.0,615.0,10936.55
2024-07-02 03:00:00,214.39,875.6,1250.0,-273.7,2500.0,585.0,4740.0,-985.9,1400.0,-250.0,615.0,10670.39
2024-07-02 04:00:00,291.17,1000.0,1250.0,-515.4,2500.0,585.0,4818.0,-1207.45,1400.0,-694.0,615.0,10042.32
2024-07-02 05:00:00,516.55,1000.0,800.0,-515.4,1890.0,585.0,4818.0,-1026.9,1050.0,-567.8,274.0,8823.45
2024-07-02 06:00:00,625.75,1000.0,800.0,-515.4,1690.0,167.2,4818.0,-1902.95,940.0,-204.9,52.0,7469.7
2024-07-02 07:00:00,54.890000000000015,861.3000000000001,800.0,-515.4,1505.0,80.0,4818.0,-1666.9,820.0,-66.0,50.0,6740.889999999999
2024-07-02 08:00:00,720.03,969.5,800.0,-625.5,1684.0,172.60000000000002,4393.0,-1436.55,680.0,49.0,129.0,7535.079999999999
2024-07-02 09:00:00,980.79,1000.0,800.0,-625.5,1684.0,558.7,4393.0,-1137.5,680.0,139.0,0.0,8472.49
2024-07-02 10:00:00,813.95,1000.0,800.0,-625.5,1684.0,466.6,4398.0,-235.79999999999995,670.0,18.100000000000023,178.0,9167.35
2024-07-02 11:00:00,620.93,893.8,800.0,-625.5,1684.0,554.1,4398.0,37.05000000000001,660.0,49.0,249.0,9320.38
2024-07-02 12:00:00,126.94,1000.0,800.0,-196.7,1684.0,539.0,4838.0,479.3,630.0,-122.29999999999995,324.0,10102.24
2024-07-02 13:00:00,-170.49,1000.0,800.0,-196.7,1684.0,218.9,4838.0,770.45,630.0,-651.0,615.0,9538.16
2024-07-02 14:00:00,-29.62,1000.0,800.0,-196.7,1684.0,339.7,4838.0,729.95,600.0,-426.6,571.0,9909.73
2024-07-02 15:00:00,-177.48,1000.0,800.0,-196.7,2180.0,401.7000000000001,4838.0,226.5,950.0,-272.3,450.0,10199.72
2024-07-02 16:00:00,-564.08,1000.0,1250.0,310.29999999999995,2200.0,194.70000000000005,5075.0,172.0,960.0,-770.0,576.0,10403.92
2024-07-02 17:00:00,-370.8,1000.0,1250.0,310.29999999999995,2170.0,541.9000000000001,5075.0,172.89999999999998,950.0,-1193.5,280.0,10185.8
2024-07-02 18:00:00,20.260000000000005,1000.0,1250.0,310.29999999999995,2270.0,316.6,5075.0,-50.64999999999998,1000.0,-1146.0,559.0,10604.51
2024-07-02 19:00:00,172.10000000000002,1000.0,1250.0,310.29999999999995,2310.0,364.6,5075.0,-1319.4,1000.0,-996.8,615.0,9780.8
2024-07-02 20:00:00,825.3100000000001,1000.0,1250.0,-175.79999999999995,2233.0,556.3,4617.0,-1109.05,1010.0,-724.0,615.0,10097.760000000002
2024-07-02 21:00:00,-146.27,998.3,1250.0,-175.79999999999995,2341.0,585.0,4617.0,-1371.1,1020.0,-826.0,615.0,8907.13
2024-07-02 22:00:00,-191.65,1000.0,3247.43,-175.79999999999995,2080.0,585.0,4617.0,-555.3,970.0,-712.1,615.0,11479.58
2024-07-02 23:00:00,48.58000000000004,1000.0,3250.0,-175.79999999999995,2080.0,585.0,4617.0,-1166.65,980.0,-542.8000000000001,615.0,11290.33
2024-07-03 00:00:00,-409.94000000000005,915.6,3250.0,253.4,2070.0,585.0,4436.0,-1130.7,1000.0,-311.50000000000006,615.0,11272.86
2024-07-03 01:00:00,-206.12,840.2,3250.0,253.4,2100.0,585.0,4436.0,-1288.85,1020.0,-302.0,615.0,11302.63
2024-07-03 02:00:00,128.18999999999997,938.8,3250.0,253.4,2220.0,585.0,4436.0,-1334.35,1040.0,-206.9,615.0,11925.14
2024-07-03 03:00:00,4.039999999999992,757.5,1500.0,253.4,2330.0,585.0,4436.0,-1054.45,1131.0,105.0,615.0,10662.49
2024-07-03 04:00:00,-30.93,756.8000000000001,1500.0,395.1,2270.0,585.0,4426.0,-437.5,1180.0,-367.4,615.0,10892.07
2024-07-03 05:00:00,470.13,785.0,1500.0,395.1,1684.0,585.0,4426.0,-109.85,581.0,192.2,615.0,11123.58
2024-07-03 06:00:00,397.55,785.0,1500.0,395.1,1684.0,585.0,4426.0,-693.15,581.0,492.5,615.0,10768.0
2024-07-03 07:00:00,-171.46,462.4,1500.0,395.1,1684.0,585.0,4426.0,-1189.3,581.0,-130.0,615.0,8757.740000000002
2024-07-03 08:00:00,-880.2,377.8,3250.0,655.1999999999999,1684.0,585.0,3568.0,-1175.65,540.0,-11.099999999999966,615.0,9208.05
2024-07-03 09:00:00,-859.33,437.5,3250.0,655.1999999999999,1684.0,585.0,3568.0,-1260.55,550.0,-177.70000000000005,615.0,9047.12
2024-07-03 10:00:00,-657.95,501.7000000000001,3250.0,655.1999999999999,1684.0,585.0,3370.78,-1786.95,550.0,-796.0,615.0,7970.78
2024-07-03 11:00:00,-492.59,1000.0,3250.0,655.1999999999999,1684.0,585.0,3370.78,-1574.25,550.0,-748.3,615.0,8894.84
2024-07-03 12:00:00,-611.3000000000001,996.0,3250.0,428.9,1684.0,585.0,4864.0,-1435.55,550.0,-639.5,615.0,10286.55
2024-07-03 13:00:00,-395.46,1000.0,3250.0,428.9,1684.0,585.0,4864.0,-321.35,550.0,-513.5999999999999,615.0,11746.489999999998
2024-07-03 14:00:00,-771.42,1000.0,3250.0,428.9,1684.0,585.0,4864.0,534.35,570.0,-961.7,615.0,11798.13
2024-07-03 15:00:00,-979.51,1000.0,3250.0,428.9,2290.0,585.0,4864.0,686.75,1170.0,-1170.0,615.0,12740.14
2024-07-03 16:00:00,-284.4,1000.0,1500.0,172.50000000000003,2104.0,459.0,2806.0,1564.3000000000002,1400.0,-938.0,588.0,10371.4
2024-07-03 17:00:00,-125.7,1000.0,1500.0,200.8,2051.0,-91.29999999999995,2806.0,1912.6,1400.0,-977.0,436.0,10112.4
2024-07-03 18:00:00,80.6,1000.0,1500.0,231.4,2186.0,-152.79999999999995,2806.0,1885.0,1400.0,-1067.0,614.0,10483.2
2024-07-03 19:00:00,-36.13,1000.0,1500.0,236.1,2220.0,47.29999999999996,2806.0,1742.3000000000002,1400.0,-1105.0,478.0,10288.57
2024-07-03 20:00:00,-538.55,1000.0,1500.0,137.3,2052.0,302.4,3144.0,1332.95,1400.0,-1051.0,615.0,9894.1
2024-07-03 21:00:00,-799.7099999999999,1000.0,1500.0,127.49999999999996,2188.0,585.0,3144.0,1684.6,1250.0,-1325.0,615.0,9969.39
2024-07-03 22:00:00,-842.68,1000.0,3800.0,143.4,2420.0,585.0,3144.0,1357.9,1060.0,-1143.0,615.0,12139.62
2024-07-03 23:00:00,-1416.18,1000.0,3527.65,143.3,2389.0,585.0,3144.0,1514.3,1014.0,-1223.0,615.0,11293.07
2024-07-04 00:00:00,-1703.1,1000.0,2718.33,102.70000000000002,2163.0,585.0,3373.0,1155.8,1000.0,-1408.0,615.0,9601.73
2024-07-04 01:00:00,-1515.03,928.8,2902.33,-111.8,2238.0,585.0,3373.0,996.0,969.0,-1342.0,615.0,9638.3
2024-07-04 02:00:00,-1599.73,848.9,2897.1,-75.89999999999998,2176.0,585.0,3373.0,850.05,899.0,-1236.0,615.0,9332.419999999998
2024-07-04 03:00:00,-1509.95,100.0,1786.78,39.400000000000006,2095.0,585.0,3373.0,1232.85,970.0,-1210.0,356.0,7818.08
2024-07-04 04:00:00,-1218.43,-34.80000000000001,1999.9,-29.600000000000023,2210.0,585.0,3760.0,1517.0,970.0,-1141.0,615.0,9233.07
2024-07-04 05:00:00,-1170.58,-235.2,2000.0,131.7,1684.0,585.0,3760.0,1362.25,540.0,-1301.0,615.0,7971.17
2024-07-04 06:00:00,-1210.45,-253.0,1909.7,59.69999999999999,1566.0,585.0,3760.0,1482.25,523.0,-1254.0,600.0,7768.200000000001
2024-07-04 07:00:00,-1073.6,-285.9,1631.7,56.80000000000001,586.0,444.7,3760.0,1986.2,-56.0,-1138.2,0.0,5911.7
2024-07-04 08:00:00,-1400.03,-387.50000000000006,163.65,17.099999999999994,171.0,-28.800000000000068,3645.0,2137.0,-605.0,-1081.2,-507.0,2124.2200000000003
2024-07-04 09:00:00,-1465.61,-537.0,-449.55,-78.0,-1300.0,-600.0,3645.0,2207.9,-1204.0,-1081.0,-363.0,-1225.2599999999998
2024-07-04 10:00:00,-1493.6,-537.0,-797.78,-50.5,-1460.0,-600.0,3645.0,1920.9,-1400.0,-1041.0,-507.0,-2320.98
2024-07-04 11:00:00,-1367.5,-639.0,-569.6,-70.9,-1467.0,-600.0,3645.0,1825.9,-1400.0,-1041.0,-507.0,-2191.1
2024-07-04 12:00:00,-1743.93,-541.1999999999999,-319.35,-368.6,-1620.0,-600.0,3004.0,1885.4,-1400.0,-999.0,-363.0,-3065.68
2024-07-04 13:00:00,-1911.85,-639.0,-779.65,-368.6,-1722.0,-600.0,3004.0,1971.3,-1055.0,-1000.0,-363.0,-3463.8
2024-07-04 14:00:00,-1580.03,-634.6999999999999,-787.85,-369.6,-2163.0,-600.0,3004.0,1995.3,-848.0,-833.0,-363.0,-3179.88
2024-07-04 15:00:00,-1792.4,-670.0,487.1,-308.0,-701.0,-581.7,3004.0,1441.9,-256.0,-880.0,-363.0,-619.0999999999999
2024-07-04 16:00:00,-1982.0,-670.0,1410.93,169.8,1361.0,13.7,3065.0,1329.6,341.0,-953.0,0.0,4086.03
2024-07-04 17:00:00,-1276.9,-626.5,1761.95,-154.3,1899.0,585.0,3065.0,1534.5,832.0,-759.0,615.0,7475.75
2024-07-04 18:00:00,-1189.61,-670.0,1910.88,-360.8,2230.0,585.0,3065.0,1182.8,970.0,-955.0,615.0,7383.27
2024-07-04 19:00:00,-1187.98,-696.0,2000.0,-427.8,2290.0,585.0,3065.0,844.25,990.0,-954.0,615.0,7123.47
