,Biomass,Fossil Brown coal/Lignite,Fossil Coal-derived gas,Fossil Gas,Fossil Hard coal,Fossil Oil,Geothermal,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Other,Other renewable,Solar,Solar,Waste,Wind Offshore,Wind Onshore,Wind Onshore
,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Consumption
timestamp_cec,,,,,,,,,,,,,,,,,,,
2024-02-05 22:00:00+01:00,4128.750,3462.000,484.500,6785.500,4280.500,374.000,27.500,413.000,830.750,1774.750,44.750,190.000,121.500,4.250,0.000,815.500,4595.000,42596.000,0.000
2024-02-05 23:00:00+01:00,4025.250,3454.500,468.500,6425.500,4277.500,374.000,28.000,126.250,2635.000,1764.250,37.750,190.000,121.750,3.000,0.000,800.500,4032.000,42618.750,0.000
2024-02-06 00:00:00+01:00,3951.000,3427.250,458.000,5590.750,3813.750,373.000,28.000,18.750,3225.750,1766.000,37.500,190.000,123.750,3.000,0.000,754.000,4794.500,42478.000,0.000
2024-02-06 01:00:00+01:00,3915.500,3416.000,458.000,5090.000,3812.500,373.500,28.750,3.750,4113.500,1763.500,39.500,190.000,123.000,3.000,0.000,741.750,5110.250,42482.250,0.000
2024-02-06 02:00:00+01:00,3892.500,3439.750,458.000,4825.000,3892.250,374.750,29.000,0.000,4142.500,1776.500,51.000,190.000,122.750,3.250,0.000,744.500,5059.750,42291.250,0.000
2024-02-06 03:00:00+01:00,3893.250,3444.000,458.000,4944.250,3707.500,374.750,29.000,0.000,4828.000,1786.250,64.500,190.000,123.250,3.500,0.000,744.750,5204.000,42184.500,0.000
2024-02-06 04:00:00+01:00,3914.500,3475.500,458.000,5147.000,3737.000,374.000,27.750,0.750,4865.000,1756.000,35.000,190.000,123.500,3.000,0.000,737.000,5047.000,41740.250,0.000
2024-02-06 05:00:00+01:00,3956.500,3669.750,458.000,5464.750,4234.250,373.750,26.500,26.000,3314.500,1766.500,49.750,190.000,122.000,3.000,0.000,738.250,4267.000,42304.500,0.000
2024-02-06 06:00:00+01:00,4143.500,4228.000,458.000,6608.750,4742.750,373.750,26.000,876.750,1221.000,1834.500,91.500,192.250,119.750,3.250,0.000,737.500,3101.750,43649.500,0.000
2024-02-06 07:00:00+01:00,4372.750,4492.750,458.000,7999.000,5068.750,373.000,26.000,3329.500,30.750,1852.500,96.250,193.750,119.000,37.250,0.000,731.000,3654.000,43937.500,0.000
2024-02-06 08:00:00+01:00,4470.750,4453.250,458.000,8240.000,5229.000,373.000,26.250,3971.250,4.250,1916.750,93.750,193.000,118.500,1187.500,0.000,738.000,3603.250,44084.000,0.000
2024-02-06 09:00:00+01:00,4441.250,4327.250,458.000,7822.000,5014.000,373.500,27.500,2527.500,33.750,1986.750,88.000,193.000,117.750,3734.500,0.000,732.250,4478.250,44018.000,0.000
2024-02-06 10:00:00+01:00,4321.000,4176.500,458.000,7470.000,4764.250,374.500,26.750,1531.000,8.250,1881.000,77.000,193.500,116.000,5877.500,0.000,733.000,4659.250,44410.750,0.000
2024-02-06 11:00:00+01:00,4252.250,4071.250,458.000,7333.250,4352.750,373.250,23.000,1480.500,157.500,1896.000,59.250,181.750,114.000,7454.000,0.000,730.250,4624.750,44624.250,0.000
2024-02-06 12:00:00+01:00,4143.250,3746.000,458.000,6962.500,4303.250,373.000,22.750,286.750,898.750,1885.250,40.500,193.000,121.250,8222.750,0.000,739.500,4835.750,44935.250,0.000
2024-02-06 13:00:00+01:00,4131.250,3729.500,458.000,6554.750,4212.000,373.250,22.500,579.500,1496.750,1899.250,46.500,216.250,131.500,7388.250,0.000,732.250,5068.000,45353.000,0.000
2024-02-06 14:00:00+01:00,4089.250,3517.500,458.000,6699.250,4107.250,373.000,23.000,149.250,1448.250,1854.000,43.000,224.750,135.250,5895.500,0.000,752.250,4781.750,45894.750,0.000
2024-02-06 15:00:00+01:00,4136.250,3397.000,494.250,6509.250,4142.500,373.000,22.750,99.750,1113.000,1791.250,24.250,215.500,130.500,3776.750,0.000,743.000,5326.000,46281.250,0.000
2024-02-06 16:00:00+01:00,4313.500,3583.000,488.750,6480.000,4541.500,373.000,23.000,477.750,641.750,1818.500,70.500,197.500,122.500,1242.750,0.000,753.250,5639.750,46425.000,0.000
2024-02-06 17:00:00+01:00,4494.250,4093.500,491.250,6852.750,5370.500,373.750,23.000,1660.000,164.500,1907.000,91.500,194.000,120.250,45.750,0.000,757.250,5495.500,46510.750,0.000
2024-02-06 18:00:00+01:00,4535.500,4905.500,493.000,6877.500,5498.250,373.500,25.750,2915.500,115.500,1850.250,89.500,194.000,119.750,4.500,0.000,753.250,5142.000,46431.250,0.000
2024-02-06 19:00:00+01:00,4484.500,4594.750,486.250,6777.250,5478.250,374.000,27.750,2241.250,342.750,1818.250,87.750,194.000,120.250,4.250,0.000,748.000,4937.750,46266.750,0.000
2024-02-06 20:00:00+01:00,4350.250,4016.500,491.000,6219.000,4998.000,374.000,28.250,1254.750,983.000,1770.750,51.250,194.000,122.000,3.750,0.000,746.750,5533.000,45507.000,0.000
2024-02-06 21:00:00+01:00,4248.750,3775.500,491.000,5449.500,3631.500,374.000,29.000,522.250,1436.750,1765.750,44.250,195.250,122.750,3.000,0.000,764.000,6348.500,45384.750,0.000
2024-02-06 22:00:00+01:00,4134.000,3776.000,490.500,5483.750,2808.500,374.250,29.500,387.500,1647.500,1770.750,42.750,212.000,131.000,3.000,0.000,771.250,6809.500,43889.250,0.000
2024-02-06 23:00:00+01:00,4039.000,3823.000,490.500,5398.250,2637.000,374.000,30.000,186.500,3358.000,1771.000,48.500,194.500,122.000,3.000,0.000,771.500,6620.750,43054.250,0.000
2024-02-07 00:00:00+01:00,3968.000,3964.750,499.250,4573.750,2588.000,376.750,30.000,74.500,4515.000,1731.750,17.750,194.000,122.000,3.000,0.000,780.000,6420.500,41762.500,0.000
2024-02-07 01:00:00+01:00,3953.250,4027.750,451.000,4028.750,2538.250,377.750,30.000,51.000,4606.500,1721.750,14.000,194.000,123.250,3.000,0.000,778.750,6492.500,39934.750,0.000
2024-02-07 02:00:00+01:00,3962.250,4030.750,483.500,3977.000,2575.750,377.000,30.000,282.000,4664.000,1720.000,14.000,194.000,122.750,3.250,0.000,772.500,6500.250,39047.500,0.000
2024-02-07 03:00:00+01:00,3972.250,3974.000,482.500,4071.500,2613.250,377.250,29.000,365.750,4519.250,1724.500,18.250,194.250,122.250,3.250,0.000,768.250,6510.000,36676.500,0.000
2024-02-07 04:00:00+01:00,4009.000,4399.000,484.750,4251.750,2630.250,376.750,29.000,248.500,3094.500,1755.250,52.250,201.000,125.750,3.000,0.000,768.250,6391.000,34612.500,0.000
2024-02-07 05:00:00+01:00,4085.500,5562.000,483.250,4991.750,2849.750,377.000,28.000,223.000,2060.250,1774.500,85.250,201.000,125.250,3.250,0.000,768.500,6930.250,34787.500,0.000
2024-02-07 06:00:00+01:00,4289.750,7857.250,488.500,6670.750,3303.250,375.250,27.000,1242.500,538.750,1838.250,102.750,220.500,133.000,5.500,0.000,761.000,6893.250,32697.750,0.000
2024-02-07 07:00:00+01:00,4463.000,9325.750,491.500,8276.250,3499.500,375.250,27.000,1533.250,369.000,1788.250,120.000,200.500,123.000,38.000,0.000,761.250,6498.750,30335.750,0.000
2024-02-07 08:00:00+01:00,4566.500,10705.000,491.000,9174.750,3517.000,376.250,27.000,1225.500,81.250,1793.750,152.500,198.500,121.000,1129.250,0.000,697.000,5404.250,27898.500,0.000
2024-02-07 09:00:00+01:00,4553.750,11912.500,500.750,9640.750,3877.000,373.750,27.000,1501.250,7.750,1874.000,179.000,197.750,121.250,3597.750,0.000,698.750,4245.750,24548.500,0.000
2024-02-07 10:00:00+01:00,4432.750,12183.750,505.250,9795.000,4349.000,372.500,26.750,1357.250,91.500,1838.000,173.500,197.500,121.250,6159.750,0.000,705.250,3242.750,22525.750,0.000
2024-02-07 11:00:00+01:00,4318.250,12331.000,500.500,9844.250,4074.750,371.500,24.000,970.750,265.250,1806.000,143.750,197.500,121.000,7875.250,0.000,679.500,2886.750,21454.250,0.000
2024-02-07 12:00:00+01:00,4247.250,12576.000,496.000,10017.500,3822.750,371.750,24.000,867.000,398.250,1832.500,289.000,198.000,122.250,8260.250,0.000,701.000,2396.250,20174.500,0.000
2024-02-07 13:00:00+01:00,4235.750,13079.500,552.500,10299.750,4158.250,371.000,24.000,602.750,235.500,1833.000,272.250,197.000,123.750,7592.000,0.000,703.500,1724.500,18255.000,0.000
2024-02-07 14:00:00+01:00,4291.000,13357.000,598.750,11410.750,5129.250,371.000,24.000,1721.750,101.250,1819.000,224.250,197.000,123.500,6249.250,0.000,715.750,1638.750,15397.750,0.000
2024-02-07 15:00:00+01:00,4400.500,13584.750,648.500,12387.750,6120.000,440.500,25.500,2006.250,109.250,1807.750,183.750,197.500,124.250,3661.500,0.000,716.000,1572.750,13018.250,0.000
2024-02-07 16:00:00+01:00,4567.750,13780.750,709.000,13454.500,6897.250,371.750,26.250,2759.250,9.750,1835.750,374.000,198.000,124.250,1046.750,0.000,711.250,1783.250,10855.250,0.000
2024-02-07 17:00:00+01:00,4728.500,13373.000,716.500,14226.500,7578.250,371.000,26.500,4542.000,1.000,1945.750,392.500,199.750,125.500,26.000,0.000,714.000,2107.000,9190.000,0.000
2024-02-07 18:00:00+01:00,4768.250,13337.500,651.750,14438.750,7760.500,370.250,27.000,5015.750,0.500,1999.000,464.750,196.000,123.500,13.250,0.000,722.500,2681.750,8221.250,0.000
2024-02-07 19:00:00+01:00,4726.000,13193.250,661.000,14100.500,7513.500,370.750,27.000,3861.500,1.500,1947.000,287.000,192.000,121.250,4.250,0.000,716.000,3599.250,7926.500,0.000
2024-02-07 20:00:00+01:00,4544.750,13481.250,659.000,13576.500,7438.500,369.750,27.000,1338.750,259.250,1840.000,223.250,211.750,131.250,3.250,0.000,710.500,4373.000,8225.250,0.000
2024-02-07 21:00:00+01:00,4382.750,13459.750,622.500,12328.750,6283.750,368.000,27.250,341.750,620.750,1828.250,206.000,227.250,139.000,3.500,0.000,712.000,4948.000,8782.250,0.000
2024-02-07 22:00:00+01:00,4246.000,13167.250,575.500,11627.250,5243.750,361.250,28.250,473.500,810.750,1861.500,221.250,253.000,150.500,3.750,0.000,711.500,4564.750,9425.250,0.000
2024-02-07 23:00:00+01:00,4106.500,12930.750,557.750,10460.500,4695.750,361.250,29.000,330.250,1677.500,1853.750,197.500,246.500,147.500,3.750,0.000,718.250,3554.250,9534.250,0.000
2024-02-08 00:00:00+01:00,4038.250,12797.000,550.250,10046.750,4291.500,363.250,29.250,143.750,2116.000,1846.000,264.750,253.000,151.000,4.000,0.000,712.250,2691.750,9199.750,0.000
2024-02-08 01:00:00+01:00,4023.000,12462.000,548.000,9957.250,4237.750,363.750,25.750,210.250,3290.500,1845.250,293.500,253.000,151.250,3.500,0.000,710.250,1932.000,8568.500,0.000
2024-02-08 02:00:00+01:00,3995.500,12607.500,552.500,9887.000,4124.750,364.500,25.000,79.250,3903.250,1857.750,286.250,253.000,150.500,4.000,0.000,701.250,1869.750,8229.750,0.000
2024-02-08 03:00:00+01:00,3995.750,12750.250,525.000,9881.750,4476.250,365.000,25.000,89.750,4012.000,1866.500,291.250,254.000,151.500,3.000,0.000,708.000,2151.750,7894.250,0.000
2024-02-08 04:00:00+01:00,4024.750,13181.500,530.250,10196.000,4636.750,365.000,24.000,117.500,2936.500,1871.500,292.250,262.000,155.500,3.000,0.000,717.750,2349.750,7466.500,0.000
2024-02-08 05:00:00+01:00,4067.000,13700.250,561.250,11132.250,5840.750,365.000,23.250,174.500,1538.750,1861.750,302.000,263.750,156.250,3.250,0.000,707.750,2113.000,7220.750,0.000
2024-02-08 06:00:00+01:00,4274.500,13889.500,563.500,12700.750,7474.500,422.750,22.750,852.500,423.000,1887.250,317.750,264.000,156.500,3.000,0.000,708.750,1794.500,6697.500,0.000
2024-02-08 07:00:00+01:00,4547.750,13985.750,609.000,14015.250,8361.250,540.750,23.000,3160.250,17.250,1932.250,308.500,264.000,152.750,25.000,0.000,704.500,1702.000,5972.250,0.000
2024-02-08 08:00:00+01:00,4642.750,13951.250,648.000,14499.750,8499.250,540.500,22.750,4534.500,3.000,1976.750,315.000,264.000,151.500,945.000,0.000,728.250,1247.500,5254.750,0.000
2024-02-08 09:00:00+01:00,4585.500,13935.000,608.750,14403.500,8494.750,449.500,22.250,4122.750,3.750,1958.500,292.000,264.000,149.000,3273.750,0.000,724.500,1088.500,5169.000,0.000
2024-02-08 10:00:00+01:00,4490.500,13948.750,571.250,14045.000,8135.500,379.250,25.000,2136.750,6.250,1843.750,256.000,264.000,149.500,6005.500,0.000,723.500,933.500,5313.500,0.000
2024-02-08 11:00:00+01:00,4393.250,13963.750,616.250,14228.000,7738.500,366.250,26.000,1050.000,11.000,1844.750,194.750,264.000,151.000,7980.750,0.000,724.750,679.500,5665.000,0.000
2024-02-08 12:00:00+01:00,4285.250,14016.250,611.750,14149.000,7733.000,366.750,26.000,559.000,17.750,1861.500,174.250,264.000,152.500,7823.250,0.000,721.500,524.500,6283.000,0.000
2024-02-08 13:00:00+01:00,4267.000,14045.500,612.750,14143.250,7956.000,367.500,25.250,982.750,11.000,1858.500,237.500,264.250,154.500,6395.250,0.000,709.500,465.250,6976.500,0.000
2024-02-08 14:00:00+01:00,4296.750,14026.500,632.750,14153.250,8087.250,366.500,25.000,714.500,36.500,1848.250,138.500,264.000,154.250,4272.500,0.000,718.500,508.750,7859.750,0.000
2024-02-08 15:00:00+01:00,4376.000,14105.000,582.750,14195.000,7985.250,416.000,25.500,1347.250,13.000,1858.500,225.750,270.750,156.250,2231.250,0.000,742.500,652.000,9524.750,0.000
2024-02-08 16:00:00+01:00,4530.250,14070.000,573.250,14048.750,8143.250,522.000,25.500,1939.250,10.000,1870.000,164.500,272.000,158.500,617.500,0.000,749.000,925.500,11477.750,0.000
2024-02-08 17:00:00+01:00,4633.250,14061.750,568.250,14169.000,8423.000,535.750,26.000,2886.000,61.750,1975.250,157.500,282.000,164.500,17.250,0.000,745.500,1405.500,13072.500,0.000
2024-02-08 18:00:00+01:00,4651.500,14090.000,571.500,14287.750,8212.250,417.000,26.000,2131.500,31.000,1893.250,145.250,282.750,164.000,5.500,0.000,744.750,1874.750,14524.250,0.000
2024-02-08 19:00:00+01:00,4544.750,14015.500,617.750,13603.250,6742.250,368.250,26.000,796.750,138.750,1852.500,94.500,277.500,162.250,3.250,0.000,740.250,2609.000,15440.250,0.000
2024-02-08 20:00:00+01:00,4410.500,13989.250,606.250,11613.250,5388.250,369.000,26.500,725.750,69.000,1840.500,158.500,263.500,156.500,4.500,0.000,735.000,3596.250,16029.500,0.000
2024-02-08 21:00:00+01:00,4302.500,13602.750,620.750,9947.750,4135.500,366.250,27.000,433.000,233.500,1828.250,197.000,262.000,156.000,3.000,0.000,751.000,4208.250,16113.500,0.000
2024-02-08 22:00:00+01:00,4233.000,11862.250,645.500,7765.000,3463.500,365.250,27.750,819.250,257.000,1853.500,185.500,262.750,156.000,2.750,0.000,757.750,4810.500,15982.500,0.000
2024-02-08 23:00:00+01:00,4125.750,9828.000,647.250,6802.000,2798.000,365.250,28.000,309.750,718.250,1818.000,160.750,255.250,152.250,2.500,0.000,752.750,5248.000,16859.250,0.000
2024-02-09 00:00:00+01:00,4030.000,8909.750,617.500,6539.750,2676.750,364.750,28.000,228.750,965.000,1817.000,150.250,255.000,152.000,3.250,0.000,836.000,4846.500,18020.000,0.000
2024-02-09 01:00:00+01:00,3968.000,8732.500,608.000,6487.500,3000.750,365.250,28.000,89.250,2677.000,1807.000,97.250,255.000,152.500,3.250,0.000,835.250,4989.500,19755.000,0.000
2024-02-09 02:00:00+01:00,3956.000,8571.750,575.250,6386.000,2538.000,365.000,28.000,106.750,3852.250,1807.750,82.250,255.000,152.000,3.250,0.000,826.500,5406.000,21629.750,0.000
2024-02-09 03:00:00+01:00,3945.500,7584.500,561.250,6332.750,2321.500,365.250,28.000,41.500,4366.500,1799.750,61.000,255.000,153.000,3.000,0.000,821.500,5932.250,23215.000,0.000
2024-02-09 04:00:00+01:00,3986.500,7309.500,479.750,6923.500,2328.000,365.000,28.000,53.250,4191.000,1800.500,62.750,255.000,153.000,3.000,0.000,826.750,6118.000,24635.500,0.000
2024-02-09 05:00:00+01:00,4027.250,7675.000,393.750,7575.500,2398.500,365.000,27.500,88.000,3812.250,1810.750,82.000,234.750,143.000,3.500,0.000,812.250,6186.750,26054.000,0.000
2024-02-09 06:00:00+01:00,4206.250,9070.500,432.250,8119.250,2653.250,370.250,27.000,159.750,2019.250,1798.000,73.750,211.500,131.750,4.500,0.000,801.500,6553.500,28167.250,0.000
2024-02-09 07:00:00+01:00,4438.750,10717.000,437.000,8245.000,3562.750,373.000,27.750,677.250,147.500,1806.500,76.500,210.000,130.750,17.500,0.000,810.000,6395.750,28973.750,0.000
2024-02-09 08:00:00+01:00,4533.500,11049.250,424.750,8550.500,3549.000,373.500,28.000,1164.250,80.250,1795.000,69.250,211.000,129.250,627.250,0.000,817.500,6765.250,29478.750,0.000
2024-02-09 09:00:00+01:00,4510.500,10904.250,428.250,8343.250,3249.500,374.750,27.500,845.250,23.250,1820.000,79.750,221.000,133.000,2473.500,0.000,824.500,6927.500,29101.250,0.000
2024-02-09 10:00:00+01:00,4414.500,10111.750,423.500,7954.500,3205.750,375.250,27.000,752.250,22.000,1843.000,79.000,239.000,125.500,4233.250,0.000,831.250,6874.000,28006.500,0.000
2024-02-09 11:00:00+01:00,4316.500,9879.500,426.500,7424.250,2928.000,375.500,27.000,670.000,27.500,1827.250,78.250,258.250,142.500,6136.750,0.000,828.750,6974.250,26658.250,0.000
2024-02-09 12:00:00+01:00,4225.000,10201.250,514.000,7332.500,2798.500,374.250,26.750,648.000,156.500,1792.750,52.250,269.250,158.000,7483.500,0.000,828.000,6890.500,25040.000,0.000
2024-02-09 13:00:00+01:00,4214.500,10865.750,532.000,7234.750,2783.750,374.000,26.000,358.750,260.500,1832.000,75.000,265.000,158.750,7198.500,0.000,834.000,6486.250,22444.750,0.000
2024-02-09 14:00:00+01:00,4265.750,11580.500,530.250,7455.750,2895.500,373.750,26.000,586.250,191.500,1828.000,132.250,276.000,166.750,5448.750,0.000,828.250,5876.250,20831.250,0.000
2024-02-09 15:00:00+01:00,4380.750,11867.250,528.000,8285.000,3077.750,374.500,26.500,1463.000,10.500,1837.250,177.500,281.000,170.500,2893.500,0.000,839.750,5228.500,18954.000,0.000
2024-02-09 16:00:00+01:00,4577.250,11905.750,550.500,9114.750,3193.250,373.500,27.000,2818.500,1.500,1863.000,246.250,281.000,169.500,826.500,0.000,837.750,4976.000,17086.250,0.000
2024-02-09 17:00:00+01:00,4711.000,11873.250,560.000,9199.750,3316.500,373.250,27.250,3798.750,0.250,1944.750,137.750,281.000,170.500,34.000,0.000,838.500,5569.750,16430.250,0.000
2024-02-09 18:00:00+01:00,4728.500,11953.500,563.250,9202.750,3289.750,373.000,27.000,3299.250,3.500,1969.750,194.500,280.250,171.000,7.250,0.000,835.000,5678.500,16605.750,0.000
2024-02-09 19:00:00+01:00,4649.750,11958.750,576.500,8995.000,3255.750,373.000,27.750,2735.750,7.750,1894.250,129.250,280.000,171.000,4.750,0.000,832.250,5454.250,16639.000,0.000
2024-02-09 20:00:00+01:00,4524.250,11946.000,560.500,7768.500,2961.000,372.500,28.000,1133.000,315.500,1810.250,111.750,264.250,163.000,6.000,0.000,842.500,5512.750,16252.750,0.000
2024-02-09 21:00:00+01:00,4365.750,11346.750,537.500,6975.500,2699.250,366.750,28.000,373.000,412.000,1798.250,82.250,243.750,154.500,4.250,0.000,847.000,5646.000,15108.000,0.000
2024-02-09 22:00:00+01:00,4268.250,10608.250,573.000,6803.750,2635.750,368.000,28.750,373.500,118.750,1801.500,89.000,229.500,148.000,3.750,0.000,851.000,5807.250,13424.500,0.000
2024-02-09 23:00:00+01:00,4155.500,9581.750,659.250,6064.250,2551.750,368.250,29.000,90.000,790.250,1772.250,76.000,215.250,141.500,3.250,0.000,846.750,5556.000,12157.250,0.000
2024-02-10 00:00:00+01:00,4065.250,9138.500,647.250,5716.750,2401.750,365.250,29.750,316.500,1168.750,1781.750,89.750,214.000,141.750,3.750,0.000,864.250,5063.500,11425.250,0.000
2024-02-10 01:00:00+01:00,4050.750,9359.000,628.500,5797.500,2398.000,365.750,30.000,183.000,1723.750,1759.250,58.000,214.000,141.250,3.250,0.000,865.500,4040.250,10948.000,0.000
2024-02-10 02:00:00+01:00,4048.500,9126.500,620.250,5689.500,2340.000,366.750,29.000,130.250,1826.000,1770.750,121.750,214.000,141.750,3.500,0.000,864.000,3849.000,9812.250,0.000
2024-02-10 03:00:00+01:00,4036.250,9127.500,567.750,5602.250,2316.500,366.000,30.000,290.500,2151.750,1766.750,119.750,214.000,142.000,3.000,0.000,854.500,3846.250,8678.750,0.000
2024-02-10 04:00:00+01:00,4048.750,9025.250,569.750,5612.250,2319.500,365.000,30.000,188.750,1805.500,1758.000,98.750,215.750,142.750,3.250,0.000,850.000,3650.250,7643.750,0.000
2024-02-10 05:00:00+01:00,4106.250,9732.250,603.500,6010.000,2460.500,365.000,29.250,230.500,589.250,1759.000,110.000,233.000,150.000,3.250,0.000,853.500,3536.000,7081.500,0.000
2024-02-10 06:00:00+01:00,4259.000,10057.000,579.750,6384.250,2722.250,365.500,29.250,233.250,753.000,1757.500,64.250,233.000,150.000,3.250,0.000,839.750,3658.000,7078.250,0.000
2024-02-10 07:00:00+01:00,4427.000,10257.000,549.000,6643.000,3053.250,365.000,29.250,889.250,283.500,1783.500,145.000,251.250,158.250,93.500,0.000,846.000,3484.500,7058.250,0.000
2024-02-10 08:00:00+01:00,4575.750,10461.000,558.500,7061.000,3172.250,365.000,29.000,987.000,28.000,1795.000,137.750,255.000,160.000,1941.500,0.000,847.000,3319.750,7147.750,0.000
2024-02-10 09:00:00+01:00,4565.500,11347.750,539.750,7352.500,3181.500,365.000,28.000,667.250,245.500,1821.250,101.750,255.000,161.000,5615.000,0.000,847.750,3454.250,6566.000,0.000
2024-02-10 10:00:00+01:00,4486.000,11815.000,601.750,7584.000,3049.000,365.750,27.750,1401.500,25.250,1868.500,131.500,241.500,154.250,9306.500,0.000,853.750,3407.750,5295.250,0.000
2024-02-10 11:00:00+01:00,4422.250,11842.750,607.250,7610.000,3062.250,365.500,27.000,1542.500,22.250,1828.750,93.750,220.250,144.000,11872.000,0.000,860.500,3376.500,4499.000,0.000
2024-02-10 12:00:00+01:00,4271.000,11778.000,571.250,7413.750,2618.750,365.000,27.000,456.500,274.500,1778.500,87.000,218.000,143.000,12695.750,0.000,859.250,3292.250,4062.250,0.000
2024-02-10 13:00:00+01:00,4227.500,11780.250,604.500,7398.000,2783.250,365.250,26.000,500.000,103.000,1800.250,98.500,207.250,137.500,12116.250,0.000,855.750,3278.000,4271.000,0.000
2024-02-10 14:00:00+01:00,4227.500,11752.500,655.500,7094.250,2701.750,364.250,25.500,408.500,302.750,1780.750,126.000,198.000,133.000,9872.500,0.000,862.000,3447.500,4996.000,0.000
2024-02-10 15:00:00+01:00,4348.000,11796.750,661.500,6876.500,2963.000,364.250,25.750,639.750,186.000,1770.500,123.000,187.000,128.250,5529.500,0.000,858.250,3792.750,6163.500,0.000
2024-02-10 16:00:00+01:00,4567.250,11798.500,668.500,6777.500,3163.750,364.000,25.750,1498.500,47.750,1751.000,104.250,182.750,126.500,1705.750,0.000,864.250,4344.500,8003.250,0.000
2024-02-10 17:00:00+01:00,4607.250,11826.250,652.500,6613.000,3263.000,363.750,25.000,2889.750,196.000,1770.750,120.750,187.500,128.750,63.250,0.000,867.500,5104.000,10819.750,0.000
2024-02-10 18:00:00+01:00,4668.250,11818.750,668.500,6660.500,3243.750,364.000,25.000,2987.000,63.000,1768.250,104.000,188.000,129.000,6.000,0.000,865.500,5613.750,13468.250,0.000
2024-02-10 19:00:00+01:00,4610.500,11505.500,628.500,6659.750,2842.750,364.000,26.000,1513.750,367.250,1766.750,97.750,195.000,131.500,5.500,0.000,857.250,5733.000,14490.250,0.000
2024-02-10 20:00:00+01:00,4450.750,10291.000,589.750,6303.250,2604.500,363.750,27.000,542.000,423.500,1762.250,87.250,195.000,131.500,3.000,0.000,865.750,5768.500,14324.000,0.000
2024-02-10 21:00:00+01:00,4321.250,9096.750,593.500,6002.500,2451.250,364.000,28.000,259.000,424.750,1728.000,73.250,195.000,131.250,3.250,0.000,868.750,6080.750,14236.000,0.000
2024-02-10 22:00:00+01:00,4229.250,8440.500,642.500,5740.250,2485.000,364.000,27.000,416.250,337.750,1729.250,81.500,195.000,131.750,3.250,0.000,868.250,6251.500,13660.250,0.000
2024-02-10 23:00:00+01:00,4123.750,7992.500,655.750,5082.500,2406.000,364.500,27.250,252.000,828.750,1729.000,73.250,195.250,131.000,3.250,0.000,859.750,6383.000,13495.250,0.000
2024-02-11 00:00:00+01:00,4056.500,7273.750,654.000,5101.750,2323.000,362.250,28.000,104.250,1932.750,1711.750,66.500,195.750,130.000,3.250,0.000,834.000,6657.000,13796.750,0.000
2024-02-11 01:00:00+01:00,4010.250,6121.500,673.000,4919.500,2295.750,361.750,28.000,8.750,3128.000,1722.750,79.250,195.000,128.500,3.250,0.000,838.500,6621.500,14212.750,0.000
2024-02-11 02:00:00+01:00,3970.750,5955.250,665.500,4786.750,2287.500,362.250,27.000,14.000,4347.000,1710.750,84.250,195.250,131.500,3.750,0.000,835.750,6551.000,15682.500,0.000
2024-02-11 03:00:00+01:00,3975.500,5617.250,647.750,4526.000,2290.750,361.500,27.000,37.000,4807.000,1714.250,92.750,178.250,123.500,3.000,0.000,837.000,6601.500,16181.000,0.000
2024-02-11 04:00:00+01:00,3990.000,5612.500,668.500,4533.500,2309.500,361.250,28.000,31.500,4966.500,1715.750,66.750,177.000,123.250,3.750,0.000,836.750,6747.000,16436.500,0.000
2024-02-11 05:00:00+01:00,4007.250,5628.500,647.750,4580.750,2384.000,361.750,28.000,31.750,5177.000,1713.750,65.750,177.000,123.250,3.250,0.000,836.250,6895.500,16410.000,0.000
2024-02-11 06:00:00+01:00,4094.500,5574.500,656.500,4899.500,2381.250,362.750,28.000,109.000,4747.500,1700.750,70.000,189.500,128.250,3.000,0.000,828.250,7038.500,17207.250,0.000
2024-02-11 07:00:00+01:00,4211.500,5833.750,629.750,5110.500,2401.750,363.500,28.750,130.750,3552.250,1706.000,130.250,213.750,139.750,19.500,0.000,828.250,7029.500,17093.750,0.000
2024-02-11 08:00:00+01:00,4313.250,6568.750,615.250,5517.250,2353.250,363.250,28.750,269.000,2548.500,1704.000,205.750,215.750,141.000,445.250,0.000,830.500,7050.750,16801.000,0.000
2024-02-11 09:00:00+01:00,4348.750,7530.250,630.250,5894.000,2443.000,363.000,28.750,386.500,907.750,1733.500,141.500,240.750,152.000,1809.750,0.000,832.500,6968.750,16043.500,0.000
2024-02-11 10:00:00+01:00,4334.000,7911.000,631.000,5944.750,2557.750,362.000,28.250,191.000,584.500,1718.000,45.750,245.000,154.500,3410.500,0.000,848.750,6886.500,15094.750,0.000
2024-02-11 11:00:00+01:00,4265.250,8315.250,639.750,6028.500,2463.000,367.500,28.000,226.000,797.000,1742.500,56.250,256.000,159.750,4732.250,0.000,853.500,6837.250,14155.250,0.000
2024-02-11 12:00:00+01:00,4214.500,8447.750,657.250,6092.250,2496.500,389.500,28.000,252.750,453.750,1737.750,45.000,262.000,162.000,5325.250,0.000,856.000,6519.750,13226.250,0.000
