,Biomass,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Solar,Waste,Wind Offshore,Wind Onshore,Fossil Hard coal,Wind Offshore
,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Consumption,Actual Consumption
timestamp_cec,,,,,,,,,,,,,,,
2024-01-08 17:00:00+01:00,344.000,7540.000,11.000,190.000,3127.000,,6683.000,4392.000,49185.000,820.000,75.000,490.000,6631.000,,
2024-01-08 18:00:00+01:00,340.000,7556.000,11.000,190.000,3154.000,,6942.000,4416.000,49188.000,272.000,74.000,520.000,6352.000,,
2024-01-08 19:00:00+01:00,337.000,7993.000,11.000,190.000,3689.000,,7162.000,4611.000,49193.000,0.000,73.000,472.000,6402.000,,
2024-01-08 20:00:00+01:00,339.000,7967.000,14.000,190.000,3902.000,,7179.000,4791.000,49213.000,0.000,72.000,369.000,6291.000,,
2024-01-08 21:00:00+01:00,343.000,7882.000,14.000,190.000,2321.000,,6958.000,4701.000,49227.000,0.000,68.000,353.000,6104.000,,
2024-01-08 22:00:00+01:00,343.000,7226.000,14.000,190.000,806.000,,6685.000,3767.000,49234.000,0.000,70.000,297.000,6083.000,,
2024-01-08 23:00:00+01:00,343.000,7444.000,14.000,190.000,1363.000,,6578.000,3736.000,49263.000,0.000,71.000,246.000,5559.000,,
2024-01-09 00:00:00+01:00,342.000,7567.000,14.000,190.000,722.000,,6279.000,3293.000,49279.000,0.000,69.000,244.000,4842.000,,
2024-01-09 01:00:00+01:00,342.000,7484.000,14.000,190.000,227.000,,6024.000,3178.000,49334.000,0.000,73.000,233.000,4284.000,,
2024-01-09 02:00:00+01:00,344.000,7522.000,14.000,190.000,,463.000,5788.000,3047.000,49326.000,0.000,61.000,234.000,4091.000,,
2024-01-09 03:00:00+01:00,344.000,7598.000,14.000,190.000,,906.000,5862.000,2841.000,49329.000,0.000,65.000,302.000,4201.000,,
2024-01-09 04:00:00+01:00,344.000,7427.000,14.000,190.000,,1420.000,5831.000,2495.000,49507.000,0.000,74.000,269.000,4408.000,,
2024-01-09 05:00:00+01:00,342.000,7288.000,127.000,190.000,,1717.000,5774.000,2493.000,49603.000,0.000,76.000,232.000,4554.000,,
2024-01-09 06:00:00+01:00,341.000,7194.000,197.000,191.000,,1602.000,5943.000,3132.000,49767.000,0.000,76.000,227.000,4439.000,,
2024-01-09 07:00:00+01:00,341.000,7630.000,262.000,190.000,364.000,,6350.000,3959.000,49858.000,0.000,75.000,210.000,4148.000,,
2024-01-09 08:00:00+01:00,340.000,7575.000,345.000,190.000,2417.000,,6889.000,4769.000,49904.000,250.000,75.000,202.000,4169.000,,
2024-01-09 09:00:00+01:00,340.000,7833.000,348.000,189.000,3966.000,,6966.000,4916.000,49941.000,381.000,73.000,174.000,4182.000,,
2024-01-09 10:00:00+01:00,343.000,7850.000,349.000,189.000,3494.000,,6991.000,4722.000,49921.000,1323.000,73.000,165.000,4065.000,,
2024-01-09 11:00:00+01:00,341.000,7800.000,349.000,190.000,1857.000,,6725.000,4382.000,49926.000,3243.000,76.000,175.000,3894.000,,
2024-01-09 12:00:00+01:00,341.000,7689.000,349.000,190.000,1571.000,,6413.000,3424.000,49917.000,4768.000,76.000,167.000,4079.000,,
2024-01-09 13:00:00+01:00,343.000,7675.000,465.000,190.000,1406.000,,6172.000,3345.000,49839.000,5404.000,76.000,175.000,4026.000,,
2024-01-09 14:00:00+01:00,342.000,7712.000,563.000,190.000,547.000,,6032.000,3604.000,49395.000,5297.000,77.000,201.000,3925.000,,
2024-01-09 15:00:00+01:00,343.000,7736.000,563.000,190.000,516.000,,6191.000,3656.000,49676.000,4556.000,79.000,225.000,3857.000,,
2024-01-09 16:00:00+01:00,343.000,7580.000,367.000,189.000,874.000,,6359.000,4280.000,49892.000,3012.000,76.000,237.000,3864.000,,
2024-01-09 17:00:00+01:00,341.000,7703.000,14.000,190.000,2333.000,,6660.000,4853.000,49903.000,1211.000,76.000,250.000,3370.000,,
2024-01-09 18:00:00+01:00,343.000,7764.000,14.000,190.000,3477.000,,6880.000,4959.000,49904.000,333.000,76.000,268.000,3062.000,,
2024-01-09 19:00:00+01:00,342.000,8029.000,14.000,472.000,4451.000,,7058.000,4904.000,49917.000,0.000,76.000,297.000,3107.000,,
2024-01-09 20:00:00+01:00,339.000,8160.000,14.000,1052.000,3629.000,,7136.000,4510.000,50083.000,0.000,76.000,318.000,3121.000,,
2024-01-09 21:00:00+01:00,339.000,8002.000,14.000,1057.000,2738.000,,6852.000,4147.000,50430.000,0.000,76.000,323.000,3044.000,,
2024-01-09 22:00:00+01:00,343.000,7996.000,14.000,1056.000,1056.000,,6583.000,3446.000,50575.000,0.000,76.000,331.000,2672.000,,
2024-01-09 23:00:00+01:00,341.000,8074.000,14.000,959.000,635.000,,6431.000,3582.000,50717.000,0.000,78.000,312.000,2339.000,,
2024-01-10 00:00:00+01:00,343.000,8077.000,14.000,734.000,434.000,,6174.000,3237.000,50725.000,0.000,78.000,283.000,2192.000,,
2024-01-10 01:00:00+01:00,343.000,8045.000,14.000,349.000,230.000,,5919.000,3137.000,50785.000,0.000,77.000,271.000,2102.000,,
2024-01-10 02:00:00+01:00,341.000,7917.000,14.000,189.000,,203.000,5761.000,2913.000,50755.000,0.000,77.000,289.000,2170.000,,
2024-01-10 03:00:00+01:00,342.000,7937.000,14.000,189.000,,400.000,5653.000,2637.000,50673.000,0.000,77.000,258.000,2174.000,,
2024-01-10 04:00:00+01:00,342.000,7698.000,14.000,189.000,,655.000,5611.000,2292.000,50776.000,0.000,78.000,266.000,2186.000,,
2024-01-10 05:00:00+01:00,337.000,7850.000,14.000,190.000,,836.000,5611.000,2316.000,50756.000,0.000,64.000,250.000,2261.000,,
2024-01-10 06:00:00+01:00,342.000,8045.000,14.000,190.000,,376.000,5748.000,2796.000,50650.000,0.000,60.000,244.000,2390.000,,
2024-01-10 07:00:00+01:00,343.000,8233.000,14.000,190.000,527.000,,6102.000,3884.000,50679.000,0.000,59.000,227.000,2492.000,,
2024-01-10 08:00:00+01:00,343.000,8348.000,13.000,190.000,2605.000,,6650.000,4913.000,50790.000,300.000,60.000,227.000,2366.000,,
2024-01-10 09:00:00+01:00,343.000,8352.000,12.000,189.000,4671.000,,6861.000,5212.000,50784.000,389.000,58.000,241.000,2303.000,,
2024-01-10 10:00:00+01:00,336.000,8301.000,11.000,190.000,4459.000,,6838.000,5107.000,50769.000,844.000,60.000,231.000,2196.000,,
2024-01-10 11:00:00+01:00,342.000,7952.000,250.000,190.000,2764.000,,6581.000,4565.000,50776.000,1039.000,70.000,195.000,2185.000,,
2024-01-10 12:00:00+01:00,343.000,7769.000,384.000,190.000,2299.000,,6358.000,4095.000,50792.000,1039.000,76.000,175.000,2204.000,,
2024-01-10 13:00:00+01:00,342.000,8205.000,8.000,190.000,2184.000,,6237.000,4222.000,50740.000,2836.000,61.000,244.000,1679.000,,
2024-01-10 14:00:00+01:00,342.000,8196.000,8.000,190.000,1532.000,,6146.000,4005.000,50740.000,2784.000,60.000,269.000,1659.000,,
2024-01-10 15:00:00+01:00,342.000,8226.000,7.000,189.000,1615.000,,6158.000,4227.000,50742.000,2205.000,61.000,325.000,1686.000,,
2024-01-10 16:00:00+01:00,342.000,8224.000,7.000,190.000,3032.000,,6473.000,4611.000,50727.000,1327.000,60.000,337.000,1783.000,,
2024-01-10 17:00:00+01:00,343.000,8236.000,7.000,190.000,3361.000,,6668.000,4861.000,50721.000,578.000,59.000,290.000,2038.000,,
2024-01-10 18:00:00+01:00,341.000,8415.000,6.000,309.000,3922.000,,6815.000,4757.000,50711.000,291.000,58.000,292.000,2416.000,,
2024-01-10 19:00:00+01:00,341.000,8358.000,6.000,848.000,3762.000,,7015.000,4969.000,50577.000,0.000,58.000,275.000,2842.000,,
2024-01-10 20:00:00+01:00,341.000,8410.000,5.000,845.000,3519.000,,7068.000,4878.000,50633.000,0.000,60.000,245.000,3363.000,,
2024-01-10 21:00:00+01:00,342.000,8242.000,5.000,852.000,2128.000,,6839.000,4568.000,50673.000,0.000,59.000,205.000,3766.000,,
2024-01-10 22:00:00+01:00,343.000,8144.000,6.000,840.000,856.000,,6614.000,3683.000,50611.000,0.000,61.000,214.000,4077.000,,
2024-01-10 23:00:00+01:00,341.000,8204.000,6.000,846.000,360.000,,6480.000,3568.000,50639.000,0.000,61.000,208.000,4214.000,,
2024-01-11 00:00:00+01:00,339.000,8105.000,2.000,622.000,113.000,,6172.000,3383.000,50648.000,0.000,62.000,264.000,4389.000,,
2024-01-11 01:00:00+01:00,343.000,7987.000,2.000,190.000,,27.000,6059.000,3672.000,50690.000,0.000,60.000,279.000,4288.000,,
2024-01-11 02:00:00+01:00,342.000,8016.000,1.000,190.000,,88.000,6028.000,3914.000,50700.000,0.000,60.000,278.000,4439.000,,
2024-01-11 03:00:00+01:00,342.000,8024.000,0.000,190.000,,573.000,5902.000,3503.000,50277.000,0.000,59.000,287.000,4815.000,,
2024-01-11 04:00:00+01:00,345.000,7907.000,0.000,190.000,,1220.000,5647.000,3256.000,50493.000,0.000,61.000,382.000,5338.000,,
2024-01-11 05:00:00+01:00,343.000,7923.000,158.000,190.000,,1288.000,5633.000,3210.000,49952.000,0.000,62.000,486.000,5294.000,,
2024-01-11 06:00:00+01:00,342.000,7996.000,225.000,190.000,,777.000,5674.000,3396.000,49968.000,0.000,61.000,498.000,5265.000,,
2024-01-11 07:00:00+01:00,342.000,8170.000,304.000,189.000,987.000,,6195.000,4002.000,49964.000,0.000,59.000,502.000,5155.000,,
2024-01-11 08:00:00+01:00,341.000,8188.000,377.000,277.000,3365.000,,6802.000,4801.000,49962.000,281.000,58.000,453.000,5567.000,,
2024-01-11 09:00:00+01:00,342.000,8225.000,563.000,661.000,3666.000,,6865.000,4913.000,49965.000,383.000,59.000,446.000,6135.000,,
2024-01-11 10:00:00+01:00,339.000,8261.000,532.000,661.000,3552.000,,6847.000,4782.000,50028.000,1062.000,58.000,498.000,6088.000,,
2024-01-11 11:00:00+01:00,338.000,8230.000,461.000,662.000,2249.000,,6791.000,4560.000,50058.000,2577.000,60.000,533.000,5280.000,,
2024-01-11 12:00:00+01:00,335.000,8205.000,444.000,661.000,1291.000,,6682.000,3738.000,50069.000,4056.000,62.000,525.000,4503.000,,
2024-01-11 13:00:00+01:00,333.000,8236.000,260.000,660.000,961.000,,6565.000,3279.000,50099.000,4910.000,68.000,476.000,4367.000,,
2024-01-11 14:00:00+01:00,329.000,8268.000,3.000,644.000,518.000,,6421.000,2832.000,50086.000,5051.000,66.000,521.000,4721.000,,
2024-01-11 15:00:00+01:00,333.000,7911.000,54.000,238.000,544.000,,6372.000,3083.000,50072.000,4294.000,63.000,536.000,5411.000,,
2024-01-11 16:00:00+01:00,336.000,7743.000,187.000,190.000,993.000,,6242.000,4352.000,50032.000,2746.000,63.000,533.000,6453.000,,
2024-01-11 17:00:00+01:00,337.000,7841.000,279.000,190.000,1592.000,,6275.000,4288.000,49958.000,1066.000,62.000,529.000,7504.000,,
2024-01-11 18:00:00+01:00,336.000,8019.000,380.000,190.000,1958.000,,6639.000,4552.000,49982.000,319.000,64.000,541.000,8588.000,,
2024-01-11 19:00:00+01:00,334.000,8163.000,463.000,190.000,2188.000,,7005.000,4508.000,49728.000,0.000,64.000,566.000,9395.000,,
2024-01-11 20:00:00+01:00,331.000,8169.000,550.000,190.000,2718.000,,7048.000,4714.000,49206.000,0.000,63.000,578.000,9315.000,,
2024-01-11 21:00:00+01:00,343.000,8025.000,546.000,190.000,2914.000,,6817.000,4828.000,49142.000,0.000,64.000,570.000,8511.000,,
2024-01-11 22:00:00+01:00,345.000,8065.000,446.000,190.000,1783.000,,6657.000,4532.000,49226.000,0.000,64.000,514.000,7548.000,,
2024-01-11 23:00:00+01:00,348.000,8114.000,356.000,190.000,1394.000,,6452.000,3888.000,49233.000,0.000,66.000,472.000,6694.000,,
2024-01-12 00:00:00+01:00,348.000,8150.000,326.000,190.000,623.000,,6204.000,3448.000,49248.000,0.000,67.000,493.000,6271.000,,
2024-01-12 01:00:00+01:00,348.000,7931.000,350.000,190.000,,428.000,6249.000,3455.000,49269.000,0.000,67.000,492.000,5873.000,,
2024-01-12 02:00:00+01:00,349.000,7765.000,350.000,190.000,,1566.000,6203.000,3224.000,49278.000,0.000,68.000,532.000,5878.000,,
2024-01-12 03:00:00+01:00,348.000,7502.000,350.000,190.000,,1799.000,6094.000,3205.000,49280.000,0.000,73.000,506.000,6115.000,,
2024-01-12 04:00:00+01:00,349.000,7075.000,350.000,190.000,,2041.000,5883.000,3036.000,49302.000,0.000,78.000,510.000,6229.000,,
2024-01-12 05:00:00+01:00,350.000,6941.000,347.000,190.000,,2012.000,5772.000,2790.000,48851.000,0.000,80.000,506.000,6316.000,,
2024-01-12 06:00:00+01:00,354.000,7835.000,349.000,190.000,,1891.000,5810.000,2731.000,49115.000,0.000,79.000,522.000,5948.000,,
2024-01-12 07:00:00+01:00,352.000,8007.000,478.000,190.000,,373.000,6137.000,3412.000,49195.000,0.000,79.000,513.000,5691.000,,
2024-01-12 08:00:00+01:00,344.000,8230.000,550.000,190.000,2717.000,,6578.000,4482.000,49049.000,275.000,77.000,477.000,5719.000,,
2024-01-12 09:00:00+01:00,338.000,8344.000,549.000,190.000,3706.000,,6794.000,4689.000,49243.000,452.000,75.000,478.000,5369.000,,
2024-01-12 10:00:00+01:00,342.000,8329.000,572.000,190.000,3538.000,,6809.000,4837.000,49313.000,1648.000,74.000,493.000,5047.000,,
2024-01-12 11:00:00+01:00,350.000,8269.000,743.000,190.000,2839.000,,6712.000,4608.000,49300.000,3816.000,75.000,493.000,4572.000,,
2024-01-12 12:00:00+01:00,353.000,8229.000,824.000,190.000,1947.000,,6727.000,4237.000,49295.000,5518.000,75.000,508.000,3962.000,,
2024-01-12 13:00:00+01:00,353.000,8205.000,960.000,190.000,1521.000,,6663.000,4352.000,49286.000,6365.000,78.000,481.000,3610.000,,
2024-01-12 14:00:00+01:00,348.000,8010.000,970.000,190.000,983.000,,6567.000,4156.000,49294.000,6370.000,76.000,418.000,3560.000,,
2024-01-12 15:00:00+01:00,348.000,7983.000,971.000,190.000,590.000,,6540.000,4155.000,49303.000,5385.000,75.000,403.000,3638.000,,
2024-01-12 16:00:00+01:00,350.000,8181.000,996.000,190.000,721.000,,6579.000,4648.000,49299.000,3482.000,74.000,376.000,3897.000,,
2024-01-12 17:00:00+01:00,350.000,8113.000,1047.000,190.000,2055.000,,6535.000,4744.000,49259.000,1319.000,74.000,409.000,3980.000,,
2024-01-12 18:00:00+01:00,350.000,8025.000,1087.000,190.000,2973.000,,6771.000,5049.000,49247.000,321.000,78.000,422.000,3892.000,,
2024-01-12 19:00:00+01:00,353.000,7616.000,1045.000,190.000,3227.000,,7033.000,4935.000,49234.000,0.000,79.000,461.000,3967.000,,
2024-01-12 20:00:00+01:00,352.000,7605.000,875.000,190.000,3306.000,,7043.000,4975.000,49267.000,0.000,79.000,453.000,3968.000,,
2024-01-12 21:00:00+01:00,350.000,7565.000,740.000,190.000,2311.000,,6798.000,4563.000,49334.000,0.000,81.000,439.000,3996.000,,
2024-01-12 22:00:00+01:00,352.000,7605.000,521.000,190.000,1286.000,,6534.000,4228.000,49358.000,0.000,88.000,425.000,3601.000,,
2024-01-12 23:00:00+01:00,353.000,7475.000,436.000,190.000,897.000,,6270.000,4257.000,49366.000,0.000,86.000,367.000,3118.000,,
2024-01-13 00:00:00+01:00,353.000,7623.000,347.000,189.000,676.000,,6167.000,3944.000,48921.000,0.000,84.000,338.000,2834.000,,
2024-01-13 01:00:00+01:00,353.000,7366.000,353.000,189.000,1221.000,,6084.000,3393.000,48483.000,0.000,81.000,318.000,2640.000,,
2024-01-13 02:00:00+01:00,352.000,6602.000,356.000,189.000,1126.000,,6030.000,2998.000,48055.000,0.000,87.000,295.000,2518.000,,
2024-01-13 03:00:00+01:00,352.000,5514.000,354.000,189.000,801.000,,5849.000,2625.000,48336.000,0.000,89.000,278.000,2332.000,,
2024-01-13 04:00:00+01:00,350.000,5344.000,355.000,189.000,742.000,,5763.000,2085.000,47749.000,0.000,85.000,266.000,2065.000,,
2024-01-13 05:00:00+01:00,349.000,5334.000,355.000,189.000,309.000,,5590.000,1821.000,48283.000,0.000,82.000,254.000,1840.000,,
2024-01-13 06:00:00+01:00,347.000,5281.000,353.000,189.000,96.000,,5400.000,2107.000,48493.000,0.000,84.000,199.000,1645.000,,
2024-01-13 07:00:00+01:00,352.000,5689.000,350.000,189.000,361.000,,5520.000,2629.000,48490.000,0.000,84.000,169.000,1585.000,,
2024-01-13 08:00:00+01:00,350.000,6550.000,350.000,189.000,525.000,,5895.000,3127.000,48448.000,257.000,82.000,215.000,1535.000,,
2024-01-13 09:00:00+01:00,353.000,6872.000,350.000,189.000,1063.000,,6223.000,4107.000,48350.000,416.000,82.000,181.000,1451.000,,
2024-01-13 10:00:00+01:00,353.000,7467.000,351.000,189.000,2162.000,,6334.000,4702.000,48296.000,1402.000,82.000,150.000,1430.000,,
2024-01-13 11:00:00+01:00,351.000,7526.000,351.000,356.000,2730.000,,6278.000,4677.000,48291.000,3243.000,82.000,206.000,1448.000,,
2024-01-13 12:00:00+01:00,350.000,7804.000,351.000,900.000,2245.000,,6096.000,4354.000,48883.000,4773.000,81.000,159.000,1437.000,,
2024-01-13 13:00:00+01:00,350.000,7790.000,351.000,1298.000,1093.000,,5928.000,4124.000,49047.000,5822.000,82.000,138.000,1241.000,,
2024-01-13 14:00:00+01:00,349.000,8002.000,351.000,1304.000,1079.000,,5789.000,3860.000,48963.000,6250.000,82.000,114.000,1110.000,,
2024-01-13 15:00:00+01:00,349.000,7709.000,351.000,824.000,54.000,,5748.000,3755.000,48777.000,5650.000,83.000,81.000,1095.000,,
2024-01-13 16:00:00+01:00,349.000,7796.000,351.000,540.000,714.000,,5909.000,3864.000,48982.000,3716.000,81.000,42.000,1030.000,,
2024-01-13 17:00:00+01:00,346.000,8024.000,351.000,190.000,1034.000,,6182.000,4034.000,48981.000,1332.000,82.000,105.000,1032.000,,
2024-01-13 18:00:00+01:00,349.000,8176.000,351.000,240.000,1942.000,,6468.000,4216.000,48976.000,308.000,81.000,92.000,1152.000,,
2024-01-13 19:00:00+01:00,350.000,8221.000,361.000,210.000,2671.000,,6713.000,4565.000,49026.000,0.000,80.000,69.000,1355.000,,
2024-01-13 20:00:00+01:00,347.000,8226.000,536.000,189.000,2843.000,,6770.000,4699.000,49120.000,0.000,80.000,84.000,1376.000,,
2024-01-13 21:00:00+01:00,352.000,8147.000,566.000,189.000,1600.000,,6595.000,4668.000,49121.000,0.000,84.000,46.000,1181.000,,
2024-01-13 22:00:00+01:00,350.000,7797.000,502.000,189.000,937.000,,6411.000,4206.000,49124.000,0.000,84.000,84.000,1067.000,,
2024-01-13 23:00:00+01:00,348.000,7734.000,383.000,189.000,857.000,,6286.000,3758.000,49266.000,0.000,84.000,54.000,1033.000,,
2024-01-14 00:00:00+01:00,345.000,8037.000,371.000,189.000,871.000,,6098.000,3392.000,49863.000,0.000,86.000,48.000,1052.000,,
2024-01-14 01:00:00+01:00,346.000,7104.000,300.000,189.000,786.000,,5997.000,3734.000,50108.000,0.000,87.000,49.000,1104.000,,
2024-01-14 02:00:00+01:00,347.000,5251.000,11.000,189.000,573.000,,5901.000,3730.000,50104.000,0.000,87.000,39.000,1095.000,,
2024-01-14 03:00:00+01:00,348.000,4274.000,10.000,189.000,331.000,,5743.000,3354.000,50188.000,0.000,84.000,35.000,1070.000,,
2024-01-14 04:00:00+01:00,352.000,3416.000,10.000,189.000,,572.000,5485.000,3258.000,50185.000,0.000,84.000,23.000,1001.000,,
2024-01-14 05:00:00+01:00,352.000,3419.000,10.000,189.000,,1177.000,5437.000,2926.000,50362.000,0.000,84.000,9.000,967.000,,
2024-01-14 06:00:00+01:00,351.000,3420.000,10.000,189.000,,1594.000,5280.000,3005.000,50375.000,0.000,76.000,14.000,1054.000,,
2024-01-14 07:00:00+01:00,349.000,3243.000,10.000,189.000,,1746.000,5315.000,2723.000,50336.000,0.000,82.000,26.000,1185.000,,
2024-01-14 08:00:00+01:00,348.000,3367.000,10.000,189.000,,1144.000,5464.000,2936.000,50271.000,253.000,83.000,32.000,1305.000,,
2024-01-14 09:00:00+01:00,346.000,3453.000,10.000,189.000,,365.000,5621.000,3273.000,50165.000,362.000,82.000,29.000,1362.000,,
2024-01-14 10:00:00+01:00,350.000,3929.000,11.000,189.000,638.000,,5755.000,3549.000,50107.000,1140.000,83.000,60.000,1335.000,,
2024-01-14 11:00:00+01:00,350.000,4550.000,10.000,189.000,1658.000,,5761.000,3769.000,50093.000,2740.000,83.000,73.000,1261.000,,
2024-01-14 12:00:00+01:00,349.000,5359.000,10.000,188.000,1611.000,,5829.000,3891.000,50075.000,3925.000,82.000,99.000,1211.000,,
2024-01-14 13:00:00+01:00,348.000,5235.000,10.000,189.000,681.000,,5830.000,4160.000,50072.000,4620.000,81.000,94.000,1244.000,,
2024-01-14 14:00:00+01:00,350.000,5064.000,10.000,188.000,861.000,,5698.000,3661.000,49960.000,4656.000,81.000,93.000,1290.000,,
2024-01-14 15:00:00+01:00,348.000,5219.000,10.000,189.000,379.000,,5597.000,3124.000,49984.000,3699.000,82.000,107.000,1209.000,,
2024-01-14 16:00:00+01:00,349.000,5351.000,10.000,190.000,482.000,,5639.000,3611.000,50117.000,2086.000,82.000,95.000,1183.000,,
2024-01-14 17:00:00+01:00,350.000,5230.000,11.000,189.000,695.000,,5897.000,4006.000,50457.000,785.000,81.000,85.000,1249.000,,
2024-01-14 18:00:00+01:00,351.000,5610.000,11.000,189.000,1763.000,,6335.000,4136.000,50871.000,278.000,82.000,45.000,1360.000,,
2024-01-14 19:00:00+01:00,348.000,5826.000,11.000,189.000,2633.000,,6387.000,4135.000,50946.000,0.000,81.000,53.000,1555.000,,
2024-01-14 20:00:00+01:00,349.000,5937.000,11.000,189.000,2843.000,,6475.000,4232.000,51013.000,0.000,81.000,50.000,1765.000,,
2024-01-14 21:00:00+01:00,350.000,6110.000,11.000,189.000,1493.000,,6222.000,3887.000,51089.000,0.000,80.000,62.000,1954.000,,
2024-01-14 22:00:00+01:00,351.000,4228.000,14.000,188.000,829.000,,5974.000,3581.000,51025.000,0.000,80.000,139.000,2154.000,,
2024-01-14 23:00:00+01:00,353.000,3715.000,15.000,189.000,757.000,,5713.000,3479.000,50928.000,0.000,82.000,244.000,2266.000,,
2024-01-15 00:00:00+01:00,352.000,3886.000,14.000,189.000,69.000,,5543.000,3130.000,50969.000,0.000,82.000,267.000,2275.000,,
2024-01-15 01:00:00+01:00,350.000,3742.000,14.000,189.000,,1085.000,5357.000,2971.000,51109.000,0.000,82.000,287.000,2356.000,,
2024-01-15 02:00:00+01:00,350.000,3383.000,14.000,189.000,,1846.000,5345.000,2546.000,51188.000,0.000,83.000,281.000,2509.000,,
2024-01-15 03:00:00+01:00,352.000,3443.000,14.000,189.000,,2266.000,5248.000,2302.000,51257.000,0.000,81.000,268.000,2571.000,,
2024-01-15 04:00:00+01:00,352.000,3392.000,14.000,189.000,,2569.000,5182.000,2216.000,51242.000,0.000,83.000,259.000,2438.000,,
2024-01-15 05:00:00+01:00,352.000,3407.000,14.000,189.000,,2576.000,5179.000,2069.000,51240.000,0.000,83.000,295.000,2357.000,,
2024-01-15 06:00:00+01:00,349.000,3494.000,14.000,190.000,,2346.000,5210.000,2285.000,51295.000,0.000,82.000,310.000,2485.000,,
2024-01-15 07:00:00+01:00,349.000,4797.000,57.000,189.000,,1162.000,5422.000,3169.000,51323.000,0.000,80.000,330.000,2728.000,,
2024-01-15 08:00:00+01:00,352.000,6818.000,243.000,189.000,162.000,,5662.000,3619.000,51283.000,283.000,81.000,377.000,2988.000,,
