time,imp_AT,imp_BE,imp_CH,imp_CZ,imp_DK_1,imp_DK_2,imp_FR,imp_NL,imp_NO_2,imp_PL,imp_SE_4,net_import_total
2024-04-22 06:00:00,180.8,,,121.9,0.0,10.7,,47.75,,1.2,,362.35
2024-04-22 07:00:00,53.4,,,265.6,,49.3,,132.75,,363.9,,864.95
2024-04-22 08:00:00,232.35,,,59.0,,112.7,204.2,1069.75,,151.4,,1829.4
2024-04-22 09:00:00,179.7,,,348.6,110.0,139.1,1247.05,1179.5,,21.8,,3225.75
2024-04-22 10:00:00,18.0,,21.9,468.2,59.0,400.0,29.65,571.5,,0.0,,1568.25
2024-04-22 11:00:00,485.5,,260.07,74.4,0.0,0.0,0.0,355.5,,156.3,,1331.7699999999998
2024-04-22 12:00:00,390.0,,94.06,9.7,889.0,304.5,,723.75,16.0,221.7,,2648.71
2024-04-22 13:00:00,287.0,,286.31,0.3,973.0,397.1,,670.0,17.0,174.9,,2805.61
2024-04-22 14:00:00,455.8,,109.47,110.0,800.0,261.9,,912.0,,2.0,,2651.17
2024-04-22 15:00:00,993.1,,0.0,567.6,376.0,400.9,182.65,215.25,0.0,687.8,,3423.3
2024-04-22 16:00:00,1292.8,,85.41,870.1,1067.0,733.5,0.0,282.25,5.0,1080.9,,5416.959999999999
2024-04-22 17:00:00,930.2,,0.0,685.5,1554.0,389.0,,568.0,0.0,975.3,,5102.0
2024-04-22 18:00:00,208.8,,,21.9,764.0,15.0,,231.25,,523.7,,1764.65
2024-04-22 19:00:00,0.0,,,0.0,10.0,15.0,,23.5,,0.0,,48.5
2024-04-22 20:00:00,0.0,,,532.6,0.0,0.0,,66.75,,0.0,,599.35
2024-04-22 21:00:00,,,,287.6,189.0,16.0,,1.5,,4.3,,498.40000000000003
2024-04-22 22:00:00,20.775,,,233.3,0.0,0.0,,0.5,,244.2,,498.775
2024-04-22 23:00:00,53.25,,,183.7,1542.0,13.9,,109.5,,394.5,,2296.8500000000004
2024-04-23 00:00:00,767.9,,43.0,367.6,0.0,16.3,,309.0,,641.5,,2145.3
2024-04-23 01:00:00,596.6,,,205.5,29.0,26.2,,122.25,,360.3,,1339.8500000000001
2024-04-23 02:00:00,523.3,,,146.4,142.0,33.5,,69.5,1.0,398.3,,1314.0
2024-04-23 03:00:00,310.1,,,38.0,121.0,7.4,,76.75,0.0,315.8,,869.05
2024-04-23 04:00:00,311.5,,,0.0,0.0,2.9,,94.5,,295.2,,704.0999999999999
2024-04-23 05:00:00,19.1,,0.0,91.7,186.0,34.5,,194.0,2.0,179.5,,706.8
2024-04-23 06:00:00,0.0,,,204.4,358.0,22.7,129.8,36.25,0.0,0.0,,751.1500000000001
2024-04-23 07:00:00,13.6,,,898.1,169.0,21.9,0.0,157.5,2.0,1.4,,1263.5000000000002
2024-04-23 08:00:00,668.4,,43.0,55.4,0.0,21.0,,235.5,34.0,68.7,,1126.0
2024-04-23 09:00:00,1711.1,,122.175,937.6,,50.5,,380.5,223.0,885.2,,4310.075
2024-04-23 10:00:00,2098.7,,613.0,1275.7,41.0,18.0,,106.75,112.0,1069.2,,5334.349999999999
2024-04-23 11:00:00,2460.0,,981.1,1514.0,57.0,,,46.25,92.0,1032.8,,6183.150000000001
2024-04-23 12:00:00,2429.9,,752.3,1512.1,465.0,24.0,,793.25,408.0,963.5,,7348.049999999999
2024-04-23 13:00:00,2469.8,,745.6,1544.2,147.0,345.3,,122.75,187.0,995.2,,6556.85
2024-04-23 14:00:00,2330.2,,725.1,1455.8,0.0,330.0,,545.75,0.0,920.2,,6307.049999999999
2024-04-23 15:00:00,2251.1,,442.3,1473.6,162.0,9.1,,16.75,,1016.7,,5371.55
2024-04-23 16:00:00,2225.8,,77.0,1458.1,30.0,201.9,,96.75,,1277.6,,5367.15
2024-04-23 17:00:00,1803.0,,73.8,1188.2,0.0,400.0,,163.25,,1256.5,,4884.75
2024-04-23 18:00:00,40.1,,0.0,251.8,,343.6,,132.5,,946.5,,1714.5
2024-04-23 19:00:00,93.7,,,61.7,,400.0,,207.25,,487.6,,1250.25
2024-04-23 20:00:00,0.0,,,2.1,53.0,,,47.25,,519.5,,621.85
2024-04-23 21:00:00,81.25,,,0.0,191.0,,,166.5,,815.5,,1254.25
2024-04-23 22:00:00,0.0,,,165.1,371.0,266.8,,20.5,,857.2,,1680.6000000000001
2024-04-23 23:00:00,,,100.0,85.6,238.0,204.5,,317.0,,907.1,,1852.2
2024-04-24 00:00:00,320.9,,68.0,296.3,126.0,36.2,,136.0,,830.1,,1813.5
2024-04-24 01:00:00,318.7,,43.0,270.0,10.0,0.0,,97.5,25.0,718.5,,1482.7
2024-04-24 02:00:00,528.1,,78.6,357.7,57.0,,,180.75,9.0,738.1,,1949.25
2024-04-24 03:00:00,731.6,,137.9,471.8,40.0,27.7,,54.75,0.0,847.3,,2311.05
2024-04-24 04:00:00,866.7,,43.0,572.0,332.0,25.6,,159.5,,886.5,,2885.3
2024-04-24 05:00:00,1045.3,,43.0,676.2,373.0,320.5,,358.25,,972.5,,3788.75
2024-04-24 06:00:00,607.3,,0.0,471.7,167.0,93.6,222.1,150.75,,965.6,,2678.0499999999997
2024-04-24 07:00:00,835.6,,,618.0,3.0,72.0,0.0,80.5,,1018.3,310.0,2937.3999999999996
2024-04-24 08:00:00,884.3,,,664.4,503.0,81.0,,513.0,,942.2,615.0,4202.9
2024-04-24 09:00:00,917.9,,0.05,722.0,837.0,72.0,,641.0,,995.6,,4185.55
2024-04-24 10:00:00,1295.2,,68.0,870.0,640.0,62.0,,174.0,,1177.0,475.0,4761.2
2024-04-24 11:00:00,1460.2,,43.0,1196.2,329.0,60.0,,804.5,,1403.5,615.0,5911.4
2024-04-24 12:00:00,962.7,,1385.4,960.2,750.0,65.0,,171.5,,1214.5,,5509.3
2024-04-24 13:00:00,1171.8,,930.95,1106.0,951.0,72.0,,0.5,66.0,1335.1,,5633.35
2024-04-24 14:00:00,1192.7,,1250.0,1049.7,939.0,90.0,,10.0,173.0,1372.6,,6077.0
2024-04-24 15:00:00,1518.5,,1003.125,1235.8,505.0,101.0,,8.25,5.0,1538.0,561.0,6475.675
2024-04-24 16:00:00,1581.7,,255.675,1067.9,666.0,116.0,,264.5,78.0,1357.6,615.0,6002.375
2024-04-24 17:00:00,1331.2,,68.4,773.6,500.0,118.0,,572.25,17.0,1047.6,,4428.05
2024-04-24 18:00:00,826.2,,43.03,389.6,253.0,124.0,49.3,601.5,0.0,848.0,477.0,3611.63
2024-04-24 19:00:00,788.9,,0.05,319.5,0.0,0.0,723.0,196.25,,725.6,0.0,2753.2999999999997
2024-04-24 20:00:00,913.0,,9.5,353.6,,32.9,250.6,246.5,,654.2,,2460.3
2024-04-24 21:00:00,326.7,,,0.0,,70.3,138.65,345.25,7.0,433.7,,1321.6
2024-04-24 22:00:00,0.0,,0.0,23.9,,0.0,612.3,1064.75,42.0,320.3,,2063.25
2024-04-24 23:00:00,599.0,,,10.8,,226.2,15.7,584.75,13.0,615.1,,2064.55
2024-04-25 00:00:00,1115.1,,48.2,457.5,83.0,46.2,0.0,203.25,33.0,986.6,,2972.85
2024-04-25 01:00:00,1101.3,,83.7,502.1,221.0,93.1,,497.75,10.0,1049.3,,3558.25
2024-04-25 02:00:00,712.9,,0.0,358.0,92.0,136.2,,319.5,9.0,1000.0,,2627.6000000000004
2024-04-25 03:00:00,248.6,,,67.8,0.0,134.5,,602.0,15.0,748.5,,1816.4
2024-04-25 04:00:00,94.4,,,0.0,,152.6,,538.75,18.0,546.9,,1350.65
2024-04-25 05:00:00,0.0,,32.5,5.5,,115.7,,160.25,31.0,695.6,,1040.55
2024-04-25 06:00:00,0.0,,0.0,222.7,,259.8,,234.25,375.0,317.0,,1408.75
2024-04-25 07:00:00,38.275,,,7.4,506.0,400.0,,68.25,341.0,0.0,,1360.925
2024-04-25 08:00:00,0.0,,,5.0,445.0,,,220.0,15.0,349.9,,1034.9
2024-04-25 09:00:00,,,,0.0,351.0,469.5,,383.75,20.0,57.5,,1281.75
2024-04-25 10:00:00,53.475,,0.6,,646.0,396.0,,174.25,14.0,0.0,,1284.325
2024-04-25 11:00:00,468.725,,0.0,,0.0,359.2,,20.75,42.0,282.0,,1172.675
2024-04-25 12:00:00,199.8,,,108.1,,115.7,,709.25,22.0,464.5,,1619.35
2024-04-25 13:00:00,361.7,,,275.4,995.0,400.0,,390.25,0.0,371.9,,2794.25
2024-04-25 14:00:00,490.8,,,356.2,1412.0,400.0,,521.0,,543.5,,3723.5
2024-04-25 15:00:00,696.7,,,374.4,973.0,440.4,,660.0,,351.1,,3495.6
2024-04-25 16:00:00,999.8,,,411.7,0.0,0.0,,263.0,,821.0,,2495.5
2024-04-25 17:00:00,664.1,,,128.2,0.0,117.6,,564.0,,790.4,,2264.3
2024-04-25 18:00:00,0.0,,,0.0,106.0,217.5,,470.5,181.0,735.6,,1710.6
2024-04-25 19:00:00,,,,433.3,0.0,360.2,,62.75,0.0,0.0,,856.25
2024-04-25 20:00:00,18.25,,,17.1,,134.4,,30.5,85.0,0.9,,286.15
2024-04-25 21:00:00,229.625,,,47.8,,105.6,,190.25,4.0,386.5,,963.775
2024-04-25 22:00:00,475.85,,,52.6,225.0,109.1,56.0,306.25,20.0,431.5,,1676.3000000000002
2024-04-25 23:00:00,152.2,,,96.0,19.0,53.6,0.0,1252.75,24.0,656.8,,2254.35
2024-04-26 00:00:00,1070.0,,,164.3,137.0,136.8,,389.0,21.0,389.6,,2307.7
2024-04-26 01:00:00,1504.1,,,280.1,0.0,51.3,34.85,793.1,0.0,181.7,,2845.1499999999996
2024-04-26 02:00:00,1748.2,,,545.4,201.0,39.8,0.0,1619.6,4.0,243.7,,4401.7
2024-04-26 03:00:00,1849.9,,,610.3,213.0,54.7,,1291.8,27.0,354.2,,4400.9
2024-04-26 04:00:00,2100.6,,,722.0,62.0,40.3,,264.5,2.0,728.1,,3919.5
2024-04-26 05:00:00,2260.0,,,952.1,10.0,6.2,,0.0,0.0,1041.1,,4269.4
2024-04-26 06:00:00,1391.9,,43.0,879.8,0.0,0.0,,123.75,2.0,1008.3,,3448.75
2024-04-26 07:00:00,0.0,,,0.0,,72.6,248.15,986.4,0.0,0.0,,1307.15
2024-04-26 08:00:00,694.25,,0.0,308.9,254.0,88.5,1694.8,2865.3,,365.7,,6271.45
2024-04-26 09:00:00,358.1,,0.9,122.1,176.0,0.0,271.0,2462.2,125.0,107.2,,3622.4999999999995
2024-04-26 10:00:00,0.0,,0.0,172.2,0.0,10.1,1602.3,2238.8,180.0,175.5,,4378.9
2024-04-26 11:00:00,,,,99.5,158.0,400.0,1002.3,1975.5,731.0,106.6,,4472.900000000001
2024-04-26 12:00:00,,,,249.5,0.0,123.8,1505.6,2273.3,589.0,386.4,,5127.599999999999
2024-04-26 13:00:00,,,,320.9,149.0,365.3,220.0,1893.3,428.0,287.0,,3663.5
2024-04-26 14:00:00,,,,221.1,859.0,400.0,0.0,1673.6,868.0,19.3,,4041.0
2024-04-26 15:00:00,30.25,,,244.7,0.0,0.0,,1604.1,275.0,132.3,,2286.3500000000004
2024-04-26 16:00:00,601.85,220.675,,9.8,,246.7,,1225.5,56.0,13.4,,2373.925
2024-04-26 17:00:00,35.8,69.725,,60.3,141.0,9.0,,1577.3,98.0,639.9,,2631.025
2024-04-26 18:00:00,18.75,279.45,,46.1,432.0,117.9,,820.8,116.0,550.4,,2381.4
2024-04-26 19:00:00,0.0,253.8,,0.0,351.0,36.7,,44.1,37.0,0.0,,722.6
2024-04-26 20:00:00,50.175,130.275,,0.0,224.0,73.7,,242.4,15.0,148.3,,883.8499999999999
2024-04-26 21:00:00,233.45,17.425,,,485.0,0.0,,716.5,5.0,150.0,,1607.375
2024-04-26 22:00:00,199.8,228.32500000000002,,83.0,607.0,121.7,,635.1,0.0,56.7,,1931.6250000000002
2024-04-26 23:00:00,728.1,233.32500000000002,,15.7,378.0,25.2,62.85,206.1,,0.0,,1649.2749999999999
2024-04-27 00:00:00,0.0,25.175,,120.0,257.0,171.5,0.0,1706.5,,,,2280.175
2024-04-27 01:00:00,234.8,160.775,,5.6,357.0,79.0,,1874.0,,7.5,,2718.675
2024-04-27 02:00:00,467.0,109.85,,2.9,414.0,91.6,,1508.2,,1.7,,2595.25
2024-04-27 03:00:00,412.6,20.275,,0.0,21.0,95.4,,1205.7,,10.0,,1764.975
2024-04-27 04:00:00,518.9,10.975,,,0.0,79.3,,727.9,,73.3,,1410.3749999999998
2024-04-27 05:00:00,558.2,28.7,,257.6,86.0,7.0,,572.0,,0.0,,1509.5
2024-04-27 06:00:00,0.0,101.82499999999999,43.0,0.0,109.0,111.3,,730.4,,153.5,,1249.025
2024-04-27 07:00:00,227.225,426.6,,16.0,187.0,75.9,,1267.8,,77.6,,2278.125
2024-04-27 08:00:00,162.2,190.3,0.0,187.6,1139.0,97.7,,2242.5,,307.8,,4327.1
2024-04-27 09:00:00,28.625,1.95,,26.3,1790.0,400.0,,2314.7,35.0,0.6,,4597.175
2024-04-27 10:00:00,0.0,197.95,,46.2,2500.0,1000.0,,2106.5,600.0,1.0,600.0,7051.65
2024-04-27 11:00:00,,955.0500000000001,398.275,8.2,,1000.0,1548.3,1864.1,1200.0,95.5,615.0,7684.424999999999
2024-04-27 12:00:00,,1191.225,993.925,30.3,,,3853.9,1830.9,1399.0,522.2,,9821.45
2024-04-27 13:00:00,,1198.275,870.15,216.4,,,5051.6,2138.9,,693.3,,10168.625
2024-04-27 14:00:00,304.5,1116.65,566.5,0.0,,,5346.1,3103.9,1090.0,516.1,,12043.75
2024-04-27 15:00:00,328.425,1300.425,0.0,204.5,,,1260.4,2542.6,1081.0,680.4,,7397.75
2024-04-27 16:00:00,0.0,1.0,,212.3,2505.0,,0.0,2282.7,482.0,651.9,600.0,6734.9
2024-04-27 17:00:00,202.825,113.25,97.0,0.0,1753.0,488.3,,1663.6,0.0,180.9,0.0,4498.875
2024-04-27 18:00:00,0.0,519.6,43.0,41.0,44.0,0.0,427.0,1540.4,,233.3,,2848.3
2024-04-27 19:00:00,,125.775,0.0,43.8,0.0,234.1,0.0,1593.8,26.0,0.0,,2023.475
2024-04-27 20:00:00,,5.9,,129.5,521.0,220.0,691.0,2410.5,2.0,189.1,,4169.0
2024-04-27 21:00:00,977.1,54.5,43.0,445.8,186.0,0.0,197.9,2148.8,6.0,212.0,,4271.1
2024-04-27 22:00:00,1209.4,303.75,,464.5,10.0,0.6,0.0,1832.8,7.0,156.8,,3984.8500000000004
2024-04-27 23:00:00,1084.7,157.65,134.8,354.1,265.0,0.0,,1809.4,0.0,87.0,,3892.65
2024-04-28 00:00:00,755.8,70.35000000000001,557.4,231.5,18.0,,,1010.8,,41.0,,2684.85
2024-04-28 01:00:00,1051.6,39.45,749.9,496.3,0.0,377.4,61.6,1186.5,,619.5,,4582.25
2024-04-28 02:00:00,1406.1,108.475,800.0,828.0,765.0,519.2,0.0,398.1,,1130.5,,5955.375
2024-04-28 03:00:00,1113.0,134.92499999999998,663.0,607.6,1943.0,878.0,,243.1,61.0,799.8,362.0,6805.425
2024-04-28 04:00:00,1141.3,36.675,290.0,664.3,1858.0,889.0,,224.6,292.0,821.3,519.0,6736.175
2024-04-28 05:00:00,1075.0,73.375,391.8,566.4,2185.0,887.0,,366.4,0.0,738.7,323.0,6606.674999999999
2024-04-28 06:00:00,748.6,5.3500000000000005,222.3,450.1,2500.0,863.0,,519.1,600.0,828.6,0.0,6737.050000000001
2024-04-28 07:00:00,639.0,41.675,47.4,413.9,,852.0,,316.3,1200.0,797.0,519.0,4826.275
2024-04-28 08:00:00,667.1,115.30000000000001,81.0,442.4,,883.9,220.7,0.0,981.0,814.7,,4206.1
2024-04-28 09:00:00,0.0,524.475,408.0,0.0,,850.0,3399.6,252.75,981.0,225.7,545.0,7186.525
2024-04-28 10:00:00,0.0,22.75,440.9,3.5,,841.0,3880.7,312.25,,206.2,548.0,6255.3
2024-04-28 11:00:00,,368.7,800.0,132.3,,825.0,4445.8,120.75,1043.0,469.8,527.0,8732.35
2024-04-28 12:00:00,,169.375,799.4,486.0,,823.0,3953.5,288.5,981.0,79.7,,7580.474999999999
2024-04-28 13:00:00,,845.475,772.4,111.9,,826.0,4397.9,634.75,1291.0,384.9,548.0,9812.324999999999
2024-04-28 14:00:00,,278.25,734.0,39.0,,841.0,4575.2,955.75,981.0,343.5,519.0,9266.7
2024-04-28 15:00:00,,666.125,696.0,37.9,,857.0,3515.6,1663.25,,502.0,,7937.875
2024-04-28 16:00:00,378.2,1455.325,575.6,384.4,,870.0,955.4,2244.0,1290.0,836.8,,8989.725
2024-04-28 17:00:00,1075.2,322.825,376.4,751.9,2126.0,916.0,0.0,1050.5,834.0,1082.1,527.0,9061.925000000001
2024-04-28 18:00:00,901.0,425.75,0.0,813.8,0.0,316.0,134.1,572.5,244.0,954.9,528.0,4890.05
2024-04-28 19:00:00,1244.3,525.1999999999999,0.0,1053.5,106.0,0.0,78.05,228.25,0.0,1128.4,0.0,4363.700000000001
2024-04-28 20:00:00,1578.0,1022.025,,1165.9,298.0,43.8,584.45,665.2,,1035.8,,6393.175
2024-04-28 21:00:00,1244.0,266.325,,789.9,0.0,0.0,0.0,228.3,,513.1,,3041.625
2024-04-28 22:00:00,953.7,272.75,,489.8,,,398.15,563.2,,57.0,,2734.6000000000004
2024-04-28 23:00:00,337.3,731.875,166.4,64.0,,,0.0,909.5,,0.0,,2209.075
2024-04-29 00:00:00,397.2,20.825,418.0,41.7,,,,500.2,,0.0,,1377.925
2024-04-29 01:00:00,80.3,30.25,462.0,0.0,,,,171.8,,,,744.3499999999999
2024-04-29 02:00:00,0.0,65.825,414.0,436.1,,,,139.6,,,,1055.5249999999999
2024-04-29 03:00:00,0.0,1.3,286.7,75.5,,,,132.4,,,,495.9
2024-04-29 04:00:00,43.125,1.0666666666666667,0.0,857.0,180.0,23.5,,0.0,,,,1104.6916666666666
2024-04-29 05:00:00,123.225,1.0333333333333334,,182.3,291.0,61.2,,824.75,,0.3,,1483.8083333333334
2024-04-29 06:00:00,0.0,107.1,,315.0,238.0,129.4,,801.0,,0.0,,1590.5
2024-04-29 07:00:00,154.925,389.95000000000005,,84.8,363.0,0.0,170.5,533.75,,,,1696.925
2024-04-29 08:00:00,13.3,93.22500000000001,,15.5,314.0,151.5,0.0,568.5,,,,1156.025
2024-04-29 09:00:00,0.0,372.65,75.0,0.9,244.0,101.4,,151.0,,34.2,,979.15
2024-04-29 10:00:00,,864.35,783.9,6.8,493.0,114.6,,259.5,,23.7,,2545.85
2024-04-29 11:00:00,,1242.375,714.0,165.4,0.0,11.9,236.3,72.0,263.0,47.7,,2752.675
2024-04-29 12:00:00,,1014.675,816.8,168.0,304.0,108.6,165.6,7.75,853.0,44.1,,3482.5249999999996
2024-04-29 13:00:00,,840.2,849.3,673.3,1131.0,428.3,0.0,5.25,487.0,113.9,,4528.25
2024-04-29 14:00:00,,1403.225,882.8,445.0,1339.0,322.3,559.35,240.5,466.0,0.0,,5658.175
2024-04-29 15:00:00,,725.9,939.0,532.7,830.0,29.4,86.1,498.5,0.0,301.2,,3942.8
2024-04-29 16:00:00,65.975,778.2,312.3,590.1,442.0,118.5,31.4,639.0,,0.0,,2977.4750000000004
2024-04-29 17:00:00,504.425,258.425,0.0,230.2,31.0,0.0,0.0,706.5,,,,1730.55
2024-04-29 18:00:00,0.0,3.05,,812.8,0.0,123.8,,507.0,,428.0,,1874.6499999999999
2024-04-29 19:00:00,,12.200000000000001,,28.0,,25.4,,239.0,,351.6,,656.2
2024-04-29 20:00:00,,26.675,,27.2,69.0,54.7,,99.5,,578.1,,855.175
2024-04-29 21:00:00,333.175,586.55,,273.4,0.0,58.3,128.35,708.7,,508.6,,2597.075
2024-04-29 22:00:00,434.85,161.425,,191.4,12.0,15.4,0.0,1139.1,,0.5,,1954.675
2024-04-29 23:00:00,415.575,4.15,,0.0,15.0,85.4,,1587.1,,0.3,,2107.525
2024-04-30 00:00:00,0.0,4.65,43.0,7.6,0.0,0.0,,1460.1,,1.0,,1516.35
2024-04-30 01:00:00,,2.6,274.1,5.7,,,,1667.8,,0.9,,1951.1000000000001
2024-04-30 02:00:00,,,182.2,0.0,,,,1624.4,,0.1,,1806.7
2024-04-30 03:00:00,,1.125,194.6,,,,,1802.3,,0.9,,1998.925
2024-04-30 04:00:00,,0.7,43.0,,,,,1501.1,,0.3,,1545.1
2024-04-30 05:00:00,,4.15,,,,,,736.3,,44.2,,784.65
2024-04-30 06:00:00,,4.7,0.0,,206.0,180.6,116.1,686.2,,2.9,,1196.5
2024-04-30 07:00:00,,3.0,,26.2,0.0,24.6,0.0,1730.6,,0.0,,1784.3999999999999
2024-04-30 08:00:00,,449.975,43.0,9.6,,0.0,,2438.0,,,,2940.575
2024-04-30 09:00:00,,265.7,,21.9,,,,2754.9,,128.3,,3170.8
2024-04-30 10:00:00,,71.6,158.6,335.1,,,,2029.7,,194.6,,2789.6
2024-04-30 11:00:00,,1362.175,1335.8,134.4,444.0,,31.3,1230.6,200.0,155.6,,4893.875
2024-04-30 12:00:00,,419.475,863.9,136.1,1653.0,499.0,503.9,660.7,799.0,119.3,,5654.375
2024-04-30 13:00:00,,888.15,566.7,531.0,1865.0,720.2,1029.4,100.6,1399.0,51.7,,7151.750000000001
2024-04-30 14:00:00,,676.6,815.6,499.0,1891.0,726.6,1076.9,33.1,1152.0,61.2,,6932.000000000001
2024-04-30 15:00:00,,541.575,945.3,897.0,1143.0,313.9,0.0,0.0,552.0,197.9,,4590.674999999999
2024-04-30 16:00:00,,84.82499999999999,951.2,340.6,0.0,0.0,,538.6,0.0,0.0,,1915.225
2024-04-30 17:00:00,21.2,235.75,43.0,45.2,0.0,,,993.7,,0.0,,1338.85
2024-04-30 18:00:00,0.0,372.925,,0.0,,,,0.0,,114.9,,487.82500000000005
2024-04-30 19:00:00,,220.25,0.0,,,,,583.5,,117.9,,921.65
2024-04-30 20:00:00,,16.8,,,,,,348.0,,0.6,,365.40000000000003
2024-04-30 21:00:00,38.85,1008.325,43.0,,,,,1365.5,,0.0,,2455.675
2024-04-30 22:00:00,0.0,231.85000000000002,,,,,,1961.8,,0.1,,2193.75
2024-04-30 23:00:00,,1127.6,,,,,,1807.4,,0.9,,2935.9
2024-05-01 00:00:00,,0.0,0.0,,,,,3193.9,,41.6,,3235.5
2024-05-01 01:00:00,,0.5,,,,,,3176.6,,1.0,,3178.1
2024-05-01 02:00:00,,,,,,,,2856.2,,0.1,,2856.2999999999997
2024-05-01 03:00:00,,,,,25.0,,,2852.8,,0.6,,2878.4
2024-05-01 04:00:00,,15.299999999999999,,,0.0,,,3437.2,,5.0,,3457.5
2024-05-01 05:00:00,,0.0,0.2,,,,,3376.6,,2.0,,3378.7999999999997
2024-05-01 06:00:00,,2.6666666666666665,43.0,,,,,3322.9,,1.9,,3370.4666666666667
2024-05-01 07:00:00,,2.0,,,1344.0,,,3183.6,330.0,0.3,,4859.900000000001
2024-05-01 08:00:00,,48.150000000000006,291.4,,2464.0,512.0,,2645.0,930.0,1.6,519.0,7411.150000000001
2024-05-01 09:00:00,,1028.85,850.0,,2368.0,696.8,1042.4,1924.1,1399.0,130.9,0.0,9440.050000000001
2024-05-01 10:00:00,49.2,637.5999999999999,1050.0,34.0,2500.0,585.1,5702.6,1758.5,1484.0,0.0,519.0,14320.0
2024-05-01 11:00:00,439.4,369.025,799.9,587.9,,808.0,4768.4,609.3,1290.0,918.1,,10590.025
2024-05-01 12:00:00,300.2,456.90000000000003,800.0,496.4,,802.0,4696.8,345.5,981.0,867.5,,9746.3
2024-05-01 13:00:00,720.3,165.1,,821.8,2095.0,800.0,5671.2,1074.2,654.0,1115.8,,13117.4
2024-05-01 14:00:00,934.6,113.075,797.9,932.3,,792.0,5733.9,1140.5,902.0,1202.5,,12548.775
2024-05-01 15:00:00,1104.0,51.599999999999994,705.55,986.0,2500.0,779.0,4527.9,241.2,1090.0,1245.2,,13230.45
2024-05-01 16:00:00,1870.7,267.5,660.55,1404.2,,769.0,4540.4,728.7,1399.0,1509.0,,13149.05
2024-05-01 17:00:00,1964.2,1641.675,235.0,1408.1,,766.0,592.8,238.0,1259.0,1449.2,,9553.975
2024-05-01 18:00:00,1443.6,1302.825,122.9,1251.9,868.0,166.0,0.0,764.3,679.0,1288.4,11.0,7897.925000000001
2024-05-01 19:00:00,1570.4,410.175,43.0,1239.5,0.0,0.0,,1495.5,79.0,1399.6,0.0,6237.174999999999
2024-05-01 20:00:00,1981.6,921.0,91.0,1532.1,289.0,4.7,,1506.3,0.0,1551.6,,7877.299999999999
2024-05-01 21:00:00,2166.5,1475.3,,1609.4,232.0,0.0,,1322.9,74.0,1566.8,,8446.9
2024-05-01 22:00:00,1926.9,895.4,264.0,1249.5,41.0,,,897.6,0.0,833.6,,6108.000000000001
2024-05-01 23:00:00,1549.3,162.76666666666668,543.6,885.8,482.0,,,1378.1,1.0,467.0,,5469.566666666666
2024-05-02 00:00:00,1957.2,375.7,800.0,1204.0,0.0,,,1283.5,,1032.1,,6652.5
2024-05-02 01:00:00,1405.4,243.55,600.0,822.5,106.0,,,1321.3,,571.1,,5069.85
2024-05-02 02:00:00,901.1,410.8,627.0,377.6,330.0,532.2,,1470.2,,40.3,,4689.2
2024-05-02 03:00:00,657.0,454.40000000000003,583.0,233.6,833.0,523.0,,1523.3,68.0,0.0,,4875.3
2024-05-02 04:00:00,711.3,990.85,615.1,383.9,416.0,0.0,,1332.3,500.0,241.5,,5190.95
2024-05-02 05:00:00,2079.7,330.525,767.3,1346.0,0.0,,,1236.3,0.0,1123.5,,6883.325
2024-05-02 06:00:00,1872.8,158.275,118.0,1253.6,,,,1160.0,1.0,709.9,,5273.574999999999
2024-05-02 07:00:00,1687.8,1106.125,43.0,1123.8,,,,1492.4,,526.2,,5979.325
2024-05-02 08:00:00,1654.9,1071.225,311.8,1127.7,,,,1338.4,0.0,492.0,,5996.025
2024-05-02 09:00:00,1533.2,337.325,800.0,1153.5,2.0,,,318.1,476.0,619.7,,5239.825
2024-05-02 10:00:00,1348.0,1317.9,775.0,992.1,730.0,517.0,499.8,0.0,1067.0,434.5,254.0,7935.3
2024-05-02 11:00:00,1472.1,1257.65,800.0,1203.8,1768.0,787.0,627.3,216.5,1399.0,652.8,519.0,10703.15
2024-05-02 12:00:00,1790.6,1708.1750000000002,,1538.2,1955.0,797.5,1262.4,1034.25,1432.0,1072.4,,12590.525
2024-05-02 13:00:00,1903.6,1753.875,,1644.3,2500.0,781.0,879.6,1235.0,1401.0,1321.5,,13419.875
2024-05-02 14:00:00,1373.4,1827.375,,1072.1,916.0,773.0,3401.9,749.75,1453.0,646.7,,12213.225
2024-05-02 15:00:00,1504.0,1099.825,,1110.1,1579.0,529.0,0.0,836.0,1047.0,804.9,,8509.824999999999
2024-05-02 16:00:00,1837.5,709.1,775.0,1410.0,415.0,0.0,0.0,688.0,467.0,1203.6,0.0,7505.200000000001
2024-05-02 17:00:00,1556.8,938.325,347.35,1143.9,0.0,,,1344.8,0.0,757.3,,6088.475
2024-05-02 18:00:00,1401.5,964.4749999999999,114.0,1154.3,,,,1385.8,,918.2,,5938.275
2024-05-02 19:00:00,1295.3,1099.9250000000002,143.0,1021.5,,,,1274.3,,647.2,,5481.225
2024-05-02 20:00:00,1399.4,1159.825,,1143.8,,,,1199.9,,783.3,,5686.225000000001
2024-05-02 21:00:00,1668.9,918.25,93.0,1174.0,,,587.6,1276.8,,754.6,,6473.150000000001
2024-05-02 22:00:00,1786.3,856.45,,1326.1,,,109.3,1241.7,1.0,1107.2,,6428.05
2024-05-02 23:00:00,1949.9,409.875,43.0,1254.2,,,0.0,1257.2,0.0,1040.2,,5954.375
