,Biomass,Fossil Brown coal/Lignite,Fossil Gas,Fossil Hard coal,Fossil Hard coal,Fossil Oil,Fossil Oil,Geothermal,Hydro Run-of-river and poundage,Hydro Water Reservoir,Hydro Water Reservoir,Nuclear,Other,Other renewable,Solar,Waste,Wind Onshore
,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated
timestamp_cec,,,,,,,,,,,,,,,,,
2021-01-08 05:00:00+01:00,115.500,291.750,1408.250,,2.250,,0.000,0.000,9.000,3.000,,1760.500,43.000,9.000,0.000,10.500,6.000
2021-01-08 06:00:00+01:00,123.500,287.500,1364.250,,3.250,,0.000,0.000,9.000,3.000,,1682.750,44.000,9.500,0.000,10.000,4.750
2021-01-08 07:00:00+01:00,123.000,287.500,1393.250,,2.500,,0.000,0.000,9.000,3.000,,1681.750,45.000,11.750,2.500,10.000,0.250
2021-01-08 08:00:00+01:00,123.500,313.000,1442.250,,2.500,0.000,0.000,0.000,9.000,2.000,,1682.250,45.000,12.000,33.750,10.000,0.250
2021-01-08 09:00:00+01:00,123.000,323.750,1425.500,,1.500,,0.000,0.000,9.000,2.000,,1682.750,49.000,13.000,82.500,11.250,0.500
2021-01-08 10:00:00+01:00,122.000,325.750,1411.500,,2.750,,0.000,0.000,9.000,2.000,,1682.250,49.000,13.000,127.750,10.250,0.000
2021-01-08 11:00:00+01:00,125.250,321.750,1445.500,,3.000,,0.000,0.000,9.000,2.000,,1683.500,49.000,12.000,147.500,8.750,0.000
2021-01-08 12:00:00+01:00,124.750,328.500,1461.750,,3.000,,0.000,0.000,9.000,2.000,,1684.000,49.000,13.500,148.250,9.750,0.000
2021-01-08 13:00:00+01:00,124.500,310.250,1409.250,,2.750,,0.000,0.000,9.000,2.250,,1724.500,49.000,13.000,138.000,11.000,4.000
2021-01-08 14:00:00+01:00,119.000,293.000,1407.000,,2.500,0.000,0.000,0.000,9.000,2.000,,1780.750,49.000,13.500,93.000,10.750,1.250
2021-01-08 15:00:00+01:00,116.000,316.250,1417.250,,2.250,0.000,,0.000,8.750,2.000,,1851.500,48.000,14.000,32.000,9.500,0.250
2021-01-08 16:00:00+01:00,127.250,332.000,1418.750,,1.000,0.000,,0.000,8.000,2.000,,1928.000,48.000,13.000,0.500,10.250,0.000
2021-01-08 17:00:00+01:00,140.000,332.250,1461.500,,2.250,0.000,0.000,0.000,8.000,2.000,,1939.250,49.000,13.000,0.000,10.000,0.500
2021-01-08 18:00:00+01:00,141.250,341.250,1424.250,,1.750,0.000,0.000,0.000,8.000,2.000,,1938.250,44.000,13.000,0.000,10.000,0.750
2021-01-08 19:00:00+01:00,142.750,344.750,1422.000,,1.500,,0.000,0.000,8.000,2.000,,1940.500,44.000,13.000,0.000,10.000,2.000
2021-01-08 20:00:00+01:00,143.000,327.500,1412.250,,2.000,,0.000,0.000,8.000,2.000,,1940.250,44.000,12.250,0.000,11.000,2.000
2021-01-08 21:00:00+01:00,152.250,319.500,1454.750,,1.750,0.000,0.000,0.000,8.000,2.000,,1938.250,44.000,12.750,0.000,10.000,1.500
2021-01-08 22:00:00+01:00,155.250,298.500,1464.500,,2.750,0.000,,0.000,8.000,2.000,,1941.750,43.000,12.000,0.000,10.250,3.000
2021-01-08 23:00:00+01:00,151.000,295.750,1502.250,,1.750,0.000,,0.000,8.000,0.750,,1940.500,43.000,12.000,0.000,11.000,5.250
2021-01-09 00:00:00+01:00,150.250,316.250,1327.500,,2.250,0.000,0.000,0.000,7.500,0.000,,1938.250,46.000,11.500,0.000,15.000,5.250
2021-01-09 01:00:00+01:00,147.500,342.000,1181.750,,2.750,0.000,0.000,0.000,7.000,0.000,,1939.250,46.000,10.000,0.000,15.750,4.750
2021-01-09 02:00:00+01:00,115.750,312.250,1158.750,,2.000,,0.000,0.000,7.000,0.000,,1936.500,45.000,9.000,0.000,16.750,2.000
2021-01-09 03:00:00+01:00,109.750,268.250,1125.250,,2.250,,0.000,0.000,7.000,0.000,,1938.000,46.000,8.750,0.000,16.000,4.500
2021-01-09 04:00:00+01:00,109.500,264.250,1049.250,,2.250,0.000,0.000,0.000,7.000,0.000,,1940.000,45.000,8.000,0.000,15.750,3.000
2021-01-09 05:00:00+01:00,109.250,281.500,1012.250,,1.750,0.000,0.000,0.000,7.000,0.000,,1939.250,45.000,8.000,0.000,16.250,5.000
2021-01-09 06:00:00+01:00,128.000,332.250,1145.500,0.000,0.667,0.000,0.000,0.000,7.000,0.000,,1938.000,46.000,10.000,0.000,15.250,6.250
2021-01-09 07:00:00+01:00,144.000,364.000,1150.750,1.000,1.000,0.000,0.000,0.000,7.000,0.000,,1936.250,47.000,11.750,7.250,15.250,8.250
2021-01-09 08:00:00+01:00,144.500,377.500,1164.500,0.333,1.000,,0.000,0.000,7.000,0.000,,1939.750,47.000,12.500,96.000,14.750,4.250
2021-01-09 09:00:00+01:00,149.000,370.000,1160.000,1.500,1.500,,0.000,0.000,7.000,0.000,,1941.750,51.000,13.000,286.500,16.250,1.000
2021-01-09 10:00:00+01:00,146.500,347.500,1145.500,,0.500,,0.000,0.000,7.000,0.000,,1940.250,51.000,13.750,477.750,16.000,0.500
2021-01-09 11:00:00+01:00,147.250,342.250,1130.500,0.500,2.000,,0.000,0.000,7.250,0.000,,1941.250,51.000,14.250,574.000,15.750,0.000
2021-01-09 12:00:00+01:00,147.500,337.000,1113.500,1.000,1.667,,0.000,0.000,7.000,0.000,,1941.000,51.000,15.000,521.000,16.000,0.500
2021-01-09 13:00:00+01:00,147.750,311.750,1137.250,0.500,0.500,,0.000,0.000,7.000,0.000,,1939.250,51.000,13.250,414.250,15.750,4.250
2021-01-09 14:00:00+01:00,144.500,314.500,1160.250,,0.750,,0.000,0.000,7.000,0.000,,1941.250,51.000,13.250,197.250,15.750,4.500
2021-01-09 15:00:00+01:00,139.500,319.000,1205.000,,1.250,,0.000,0.000,7.000,0.000,,1940.250,50.500,13.000,41.250,15.750,1.000
2021-01-09 16:00:00+01:00,140.250,303.750,1238.750,,2.750,,0.000,0.000,7.000,0.000,,1939.500,51.000,13.000,0.750,16.000,0.250
2021-01-09 17:00:00+01:00,142.000,327.500,1251.750,,3.000,,0.000,0.000,7.000,0.000,,1936.500,51.000,13.000,0.000,15.000,1.250
2021-01-09 18:00:00+01:00,142.500,324.750,1295.250,,3.250,,0.000,0.000,7.000,0.000,,1935.000,46.000,12.750,0.000,16.250,1.750
2021-01-09 19:00:00+01:00,141.000,319.250,1247.500,,2.000,,0.000,0.000,7.000,0.000,,1934.000,46.000,12.000,0.000,16.250,0.000
2021-01-09 20:00:00+01:00,141.750,293.000,1215.500,,1.500,,0.000,0.000,7.000,0.000,,1939.500,46.000,12.500,0.000,14.750,0.000
2021-01-09 21:00:00+01:00,143.500,289.750,1261.000,,3.000,,0.000,0.000,7.000,0.000,,1938.500,46.000,12.000,0.000,16.000,0.000
2021-01-09 22:00:00+01:00,144.250,328.500,1196.250,,3.500,,0.000,0.000,7.000,0.000,,1937.500,45.000,12.000,0.000,16.000,2.000
2021-01-09 23:00:00+01:00,145.250,301.000,1223.750,,2.250,,0.000,0.000,7.000,0.000,,1939.250,45.000,12.000,0.000,16.000,7.000
2021-01-10 00:00:00+01:00,145.250,292.500,1159.000,,3.000,,0.000,0.000,7.000,0.000,,1938.250,46.000,12.000,0.000,15.250,12.000
2021-01-10 01:00:00+01:00,139.000,307.250,1100.250,,2.750,0.000,0.000,0.000,7.000,0.000,,1938.500,46.000,10.250,0.000,16.750,12.000
2021-01-10 02:00:00+01:00,114.000,286.000,1059.500,,3.000,0.000,,0.000,7.000,0.000,,1936.500,45.000,9.000,0.000,16.000,10.250
2021-01-10 03:00:00+01:00,106.500,251.250,1035.000,,4.000,0.000,0.000,0.000,7.000,0.000,,1935.000,46.000,9.000,0.000,15.500,9.500
2021-01-10 04:00:00+01:00,107.500,252.750,1044.250,,2.750,0.000,0.000,0.000,7.000,0.000,,1936.000,45.000,9.000,0.000,15.250,9.500
2021-01-10 05:00:00+01:00,110.250,258.250,1071.250,,3.000,,0.000,0.000,7.000,0.000,,1936.000,45.000,9.000,0.000,15.750,9.000
2021-01-10 06:00:00+01:00,127.000,279.750,1075.500,,2.500,,0.000,0.000,7.000,0.000,,1937.000,46.000,10.750,0.000,15.250,4.750
2021-01-10 07:00:00+01:00,144.750,274.250,1054.500,,2.000,,0.000,0.000,7.000,0.000,,1937.750,47.000,12.000,1.750,15.000,1.500
2021-01-10 08:00:00+01:00,146.000,274.750,1085.500,,1.750,,0.000,0.000,7.000,0.000,,1938.750,47.000,13.000,34.000,16.000,3.750
2021-01-10 09:00:00+01:00,146.750,292.500,1188.750,,1.000,,0.000,0.000,7.000,0.000,,1938.750,51.000,14.000,73.750,16.000,5.000
2021-01-10 10:00:00+01:00,146.750,321.250,1331.750,,2.250,,0.000,0.000,7.000,0.000,,1938.250,51.000,13.250,108.750,15.750,2.500
2021-01-10 11:00:00+01:00,146.000,328.500,1310.000,,1.500,,0.000,0.000,7.000,0.000,,1939.250,51.000,13.000,126.750,15.500,3.500
2021-01-10 12:00:00+01:00,143.000,323.500,1269.250,1.000,2.000,,0.000,0.000,7.000,0.000,,1939.500,51.000,13.000,132.000,15.750,4.250
2021-01-10 13:00:00+01:00,139.750,322.750,1229.500,,12.250,,0.000,0.000,7.000,0.000,,1939.250,51.000,13.000,113.750,15.500,6.500
2021-01-10 14:00:00+01:00,138.250,320.250,1228.500,,40.000,,0.000,0.000,7.000,0.000,,1938.500,51.000,13.000,58.750,15.250,13.000
2021-01-10 15:00:00+01:00,136.500,313.750,1224.500,,38.500,,0.000,0.000,7.000,0.000,,1937.750,50.500,13.000,16.250,15.500,12.750
2021-01-10 16:00:00+01:00,136.500,293.500,1232.750,,39.000,,0.000,0.000,7.000,0.000,,1935.750,51.000,12.000,0.000,16.250,10.000
2021-01-10 17:00:00+01:00,136.000,288.250,1256.250,,38.250,,0.000,0.000,7.000,0.000,,1934.750,51.000,12.000,0.000,15.500,8.750
2021-01-10 18:00:00+01:00,133.750,321.500,1226.250,,39.000,,0.000,0.000,7.000,0.000,,1934.500,46.000,12.250,0.000,15.250,12.750
2021-01-10 19:00:00+01:00,139.250,306.500,1184.500,,40.500,,0.000,0.000,7.000,0.000,,1935.000,46.000,13.000,0.000,16.750,16.750
2021-01-10 20:00:00+01:00,135.750,310.250,1262.500,,41.000,,0.000,0.000,7.000,0.000,,1935.000,46.000,12.750,0.000,14.750,16.250
2021-01-10 21:00:00+01:00,129.500,282.750,1322.000,,40.000,,0.000,0.000,7.000,0.000,,1935.750,46.000,12.500,0.000,16.250,18.250
2021-01-10 22:00:00+01:00,135.000,317.750,1278.250,,35.250,0.000,0.000,0.000,7.000,0.000,,1935.750,45.000,12.000,0.000,16.000,5.500
2021-01-10 23:00:00+01:00,141.000,288.250,1213.750,,21.250,0.000,,0.000,7.000,0.000,,1935.750,45.000,12.000,0.000,15.750,13.250
2021-01-11 00:00:00+01:00,140.500,286.750,1061.250,,2.250,0.000,,0.000,7.000,0.000,,1935.500,46.000,12.000,0.000,15.750,32.500
2021-01-11 01:00:00+01:00,133.750,298.000,999.250,,2.750,0.000,0.000,0.000,7.000,0.000,,1937.000,46.000,10.250,0.000,15.500,34.250
2021-01-11 02:00:00+01:00,110.500,293.250,971.000,,2.500,,0.000,0.000,7.000,0.000,,1937.750,45.000,9.000,0.000,15.250,46.000
2021-01-11 03:00:00+01:00,111.000,290.500,977.500,,2.750,,0.000,0.000,7.000,0.000,,1938.500,46.000,8.250,0.000,15.500,48.500
2021-01-11 04:00:00+01:00,112.250,299.750,1005.250,,2.000,,0.000,0.000,7.000,0.000,,1938.500,45.000,7.000,0.000,15.250,43.000
2021-01-11 05:00:00+01:00,126.250,306.500,1199.750,,1.500,0.000,0.000,0.000,7.000,0.000,,1937.250,45.000,8.750,0.000,15.250,44.000
2021-01-11 06:00:00+01:00,143.500,310.000,1524.750,0.000,1.333,,0.000,0.000,7.000,0.000,,1935.750,46.000,9.250,0.000,15.250,53.250
2021-01-11 07:00:00+01:00,136.500,306.500,1673.500,,2.750,,0.000,0.000,7.000,0.000,,1935.500,47.000,11.250,3.500,15.000,55.250
2021-01-11 08:00:00+01:00,133.000,300.500,1724.750,,2.000,,0.000,0.000,7.000,0.000,,1935.250,47.000,13.500,68.500,16.250,48.500
2021-01-11 09:00:00+01:00,129.250,312.500,1570.250,,1.750,,0.750,0.000,7.000,0.000,,1934.250,51.000,13.750,227.500,15.000,46.750
2021-01-11 10:00:00+01:00,127.750,313.000,1472.250,,1.750,,1.000,0.000,7.000,0.000,,1933.750,51.000,14.000,368.500,14.500,46.250
2021-01-11 11:00:00+01:00,133.000,314.500,1484.750,,1.750,,0.750,0.000,7.000,0.000,,1931.500,51.000,13.750,390.000,15.500,50.750
2021-01-11 12:00:00+01:00,149.000,325.500,1497.000,,2.250,,0.000,0.000,7.000,0.000,,1931.250,51.000,13.500,326.500,17.000,52.750
2021-01-11 13:00:00+01:00,150.500,322.000,1492.000,,3.000,,0.000,0.000,7.000,0.000,,1932.000,51.000,13.000,237.250,14.500,49.500
2021-01-11 14:00:00+01:00,150.000,318.500,1504.000,,3.000,,0.000,0.000,7.000,0.000,,1933.750,51.000,13.000,146.750,15.500,44.250
2021-01-11 15:00:00+01:00,149.750,311.750,1500.500,,3.000,,0.000,0.000,7.000,0.000,,1933.500,50.500,13.250,41.250,15.250,34.750
2021-01-11 16:00:00+01:00,148.750,317.250,1493.250,,2.500,0.000,0.000,0.000,7.750,0.000,,1930.000,51.000,13.000,0.750,15.500,27.000
2021-01-11 17:00:00+01:00,144.750,312.000,1629.500,,3.250,,0.000,0.000,8.000,0.000,,1931.250,51.000,13.000,0.000,12.000,24.750
2021-01-11 18:00:00+01:00,150.250,317.250,1540.000,,2.750,,0.000,0.000,8.250,0.000,,1932.500,46.000,13.000,0.000,11.250,21.750
2021-01-11 19:00:00+01:00,142.750,289.750,1594.750,,2.250,,0.000,0.000,9.000,0.000,,1932.250,46.000,13.250,0.000,15.250,18.500
2021-01-11 20:00:00+01:00,136.250,297.250,1578.250,,2.000,,0.000,0.000,9.000,0.000,,1932.000,46.000,12.500,0.000,15.750,6.250
2021-01-11 21:00:00+01:00,136.500,299.500,1560.000,,2.000,,0.000,0.000,9.000,0.000,,1931.750,46.000,13.000,0.000,15.250,0.750
2021-01-11 22:00:00+01:00,152.750,305.500,1429.250,,3.000,0.000,0.000,0.000,9.000,0.000,,1933.250,45.000,13.000,0.000,16.000,0.000
2021-01-11 23:00:00+01:00,149.000,309.250,1424.250,,2.750,,0.000,0.000,9.000,0.000,,1932.250,45.000,12.000,0.000,15.500,0.000
2021-01-12 00:00:00+01:00,133.500,295.000,1278.250,,1.500,,0.000,0.000,9.000,0.000,,1933.500,70.000,11.500,0.000,15.250,0.000
2021-01-12 01:00:00+01:00,130.500,295.250,1211.750,0.000,1.333,0.000,0.000,0.000,9.000,0.000,,1933.000,70.000,9.750,0.000,15.250,0.750
2021-01-12 02:00:00+01:00,119.750,298.250,1212.500,,1.000,0.000,,0.000,9.000,0.000,,1932.250,69.000,8.000,0.000,15.750,1.000
2021-01-12 03:00:00+01:00,121.750,267.750,1182.250,,2.750,0.000,,0.000,9.000,0.000,,1932.500,70.000,8.000,0.000,16.000,2.000
2021-01-12 04:00:00+01:00,120.250,274.500,1195.250,1.000,1.000,0.000,,0.000,9.000,0.000,,1931.750,69.000,7.750,0.000,15.500,3.000
2021-01-12 05:00:00+01:00,128.000,283.250,1280.750,2.667,2.000,0.000,0.000,0.000,9.000,0.000,,1931.500,69.000,8.000,0.000,15.000,3.750
2021-01-12 06:00:00+01:00,132.500,312.500,1491.000,1.000,1.000,,0.000,0.000,9.000,0.000,,1931.500,70.000,8.000,0.000,12.750,2.250
2021-01-12 07:00:00+01:00,130.750,318.000,1490.750,,1.250,,0.000,0.000,9.000,0.000,0.000,1930.750,71.000,10.750,3.750,12.500,2.500
2021-01-12 08:00:00+01:00,112.750,332.000,1542.750,,2.000,,0.000,0.000,9.000,0.000,,1930.250,71.000,12.750,73.000,12.500,3.250
2021-01-12 09:00:00+01:00,113.500,332.500,1435.250,,1.750,,0.000,0.000,9.000,0.000,0.000,1930.500,75.000,13.000,218.250,12.000,2.250
2021-01-12 10:00:00+01:00,120.250,341.250,1404.500,,2.250,,0.000,0.000,9.000,0.000,0.000,1933.000,75.000,13.000,370.500,12.000,2.250
2021-01-12 11:00:00+01:00,130.500,342.250,1403.750,,1.750,,0.000,0.000,9.000,0.000,0.000,1934.250,75.000,12.000,484.500,11.750,5.250
2021-01-12 12:00:00+01:00,137.000,352.750,1370.250,0.500,1.500,,0.000,0.000,9.000,0.000,0.000,1935.500,75.000,12.000,501.500,11.750,12.250
2021-01-12 13:00:00+01:00,131.250,340.750,1302.000,,1.500,,0.000,0.000,9.000,0.000,,1937.250,74.500,13.000,436.500,12.000,11.500
2021-01-12 14:00:00+01:00,130.000,332.250,1359.000,0.000,2.333,,0.000,0.000,9.000,0.000,,1937.750,74.000,12.750,259.000,11.500,16.750
2021-01-12 15:00:00+01:00,129.000,349.750,1425.750,0.000,1.000,,0.000,0.000,9.000,0.000,,1937.500,74.000,13.750,68.000,12.500,24.250
2021-01-12 16:00:00+01:00,128.500,348.750,1439.250,,1.000,,0.000,0.000,9.000,0.000,,1937.500,74.000,13.000,1.250,14.500,37.500
2021-01-12 17:00:00+01:00,120.750,336.000,1462.250,,1.250,,0.000,0.000,9.000,0.000,,1936.750,75.000,13.000,0.000,14.000,62.500
2021-01-12 18:00:00+01:00,120.250,340.500,1495.750,,2.000,,0.000,0.000,9.000,0.000,,1936.000,70.000,12.750,0.000,15.250,71.750
2021-01-12 19:00:00+01:00,122.000,341.000,1446.750,,1.500,,0.000,0.000,9.000,0.000,,1935.500,70.000,12.750,0.000,15.250,88.250
2021-01-12 20:00:00+01:00,125.000,331.250,1406.750,,1.750,,0.000,0.000,9.000,0.000,,1935.000,70.000,13.000,0.000,16.000,95.000
2021-01-12 21:00:00+01:00,126.000,314.250,1403.750,,1.000,,0.000,0.000,9.000,0.000,,1935.250,70.000,12.000,0.000,15.500,75.000
2021-01-12 22:00:00+01:00,115.000,288.250,1332.000,,2.250,,0.000,0.000,9.250,0.000,,1936.000,69.000,12.000,0.000,17.500,61.750
2021-01-12 23:00:00+01:00,135.250,277.000,1211.000,,1.000,0.000,0.000,0.000,9.750,0.000,,1936.000,69.000,12.000,0.000,13.750,52.250
2021-01-13 00:00:00+01:00,136.000,281.750,1282.500,,1.500,0.000,,0.000,9.000,0.000,,1937.500,75.000,11.250,0.000,13.250,103.000
2021-01-13 01:00:00+01:00,132.500,300.500,1251.000,1.000,1.000,0.000,0.000,0.000,9.000,0.000,,1937.500,75.000,10.000,0.000,16.500,102.250
2021-01-13 02:00:00+01:00,115.500,290.000,1246.250,0.500,0.500,0.000,0.000,0.000,9.000,0.000,,1937.250,74.000,8.750,0.000,15.500,131.250
2021-01-13 03:00:00+01:00,118.500,259.250,1231.500,1.000,7.500,0.000,0.000,0.000,9.000,0.000,,1937.750,75.000,8.000,0.000,15.750,173.250
2021-01-13 04:00:00+01:00,129.500,269.000,1238.750,,24.750,,0.000,0.000,9.750,0.000,,1937.500,74.000,7.000,0.000,16.750,202.750
2021-01-13 05:00:00+01:00,146.000,299.750,1333.750,,38.000,,0.000,0.000,10.000,0.000,,1935.500,74.000,9.500,0.000,16.500,193.750
2021-01-13 06:00:00+01:00,159.250,316.250,1404.750,,38.750,,0.000,0.000,10.000,0.000,,1934.750,75.000,11.250,0.000,15.750,204.750
2021-01-13 07:00:00+01:00,159.500,319.750,1472.000,,38.500,,0.000,0.000,10.000,0.000,,1935.000,76.000,12.500,3.500,16.250,178.500
2021-01-13 08:00:00+01:00,159.250,340.000,1514.250,,38.250,,0.000,0.000,10.000,0.000,,1934.750,76.000,13.250,89.500,16.500,164.000
2021-01-13 09:00:00+01:00,158.250,341.250,1439.000,,39.000,,0.000,0.000,10.000,0.000,,1934.250,80.000,13.750,347.750,15.250,192.500
2021-01-13 10:00:00+01:00,127.000,336.000,1271.000,,40.000,,0.000,0.000,10.250,0.000,,1935.250,80.000,14.000,640.000,16.750,129.750
2021-01-13 11:00:00+01:00,95.000,350.000,1307.500,,40.000,,0.000,0.000,11.000,0.000,,1936.250,80.000,14.250,788.000,15.500,155.500
2021-01-13 12:00:00+01:00,100.750,353.500,1276.000,,40.000,,0.000,0.000,10.250,0.000,,1935.750,80.000,13.250,788.750,15.000,209.500
2021-01-13 13:00:00+01:00,106.750,349.500,1146.250,,40.250,0.000,0.000,0.000,10.000,0.000,,1936.500,79.500,12.250,632.750,16.500,233.250
2021-01-13 14:00:00+01:00,107.750,353.250,1288.750,,39.000,0.000,0.000,0.000,10.000,0.000,,1936.250,79.000,12.750,366.750,15.500,199.000
2021-01-13 15:00:00+01:00,111.500,351.000,1408.500,,40.000,0.000,,0.000,10.000,0.000,,1935.750,79.000,14.000,109.250,16.000,167.500
2021-01-13 16:00:00+01:00,110.250,341.500,1455.500,,39.250,0.000,,0.000,10.000,0.000,,1935.000,80.000,13.250,3.500,15.000,175.750
2021-01-13 17:00:00+01:00,115.000,339.750,1511.500,,39.500,,0.000,0.000,10.250,0.000,,1935.500,80.000,14.000,0.000,15.000,158.500
2021-01-13 18:00:00+01:00,113.750,345.750,1533.750,,39.500,,0.000,0.000,10.000,0.000,,1935.250,75.000,13.000,0.000,17.000,111.000
2021-01-13 19:00:00+01:00,113.250,336.250,1552.000,,40.000,,0.000,0.000,10.250,0.000,,1933.750,75.000,13.250,0.000,15.750,94.250
2021-01-13 20:00:00+01:00,113.250,332.000,1511.750,,40.000,,0.000,0.000,10.500,0.000,,1934.500,75.000,14.000,0.000,15.750,60.000
2021-01-13 21:00:00+01:00,113.500,326.000,1490.750,,40.250,,0.000,0.000,10.750,0.000,,1935.000,75.000,13.250,0.000,15.750,94.000
2021-01-13 22:00:00+01:00,114.000,313.750,1340.000,,40.000,,0.000,0.000,10.000,0.000,,1936.500,74.000,13.000,0.000,15.000,118.250
2021-01-13 23:00:00+01:00,116.000,315.000,1346.500,,40.000,,0.000,0.000,10.000,0.000,,1936.500,74.000,13.500,0.000,16.750,112.250
2021-01-14 00:00:00+01:00,117.000,310.000,1345.250,,40.000,,0.000,0.000,10.000,0.000,,1938.250,76.000,13.000,0.000,15.750,107.750
2021-01-14 01:00:00+01:00,113.500,332.250,1304.750,,40.000,,0.000,0.000,10.000,0.000,,1939.250,76.000,10.250,0.000,15.500,156.250
2021-01-14 02:00:00+01:00,97.000,312.000,1135.500,,40.500,,0.000,0.000,10.000,0.000,,1939.250,75.000,9.000,0.000,14.750,139.500
2021-01-14 03:00:00+01:00,90.750,290.500,1155.250,,40.000,,0.000,0.000,10.250,0.000,,1938.750,76.000,8.000,0.000,15.000,75.250
2021-01-14 04:00:00+01:00,89.250,312.250,1331.750,,40.000,,0.000,0.000,11.000,0.000,,1937.750,75.000,8.500,0.000,15.000,42.750
2021-01-14 05:00:00+01:00,100.500,336.250,1376.250,,39.500,,0.000,0.000,11.000,0.000,,1937.750,75.000,10.750,0.000,15.000,61.500
2021-01-14 06:00:00+01:00,111.750,338.750,1457.500,,40.250,,0.000,0.000,11.000,0.000,,1936.500,76.000,10.500,0.000,15.250,155.000
2021-01-14 07:00:00+01:00,109.750,333.500,1497.500,,40.750,,0.000,0.000,11.000,0.500,,1938.500,77.000,12.750,2.500,15.000,236.250
2021-01-14 08:00:00+01:00,107.750,348.500,1530.750,,39.750,,0.000,0.000,11.000,2.000,,1939.750,77.000,14.000,46.250,16.250,231.750
2021-01-14 09:00:00+01:00,109.500,349.750,1512.250,,40.000,,0.000,0.000,11.000,3.000,,1939.500,81.000,15.000,182.250,14.000,232.250
2021-01-14 10:00:00+01:00,111.000,350.000,1510.250,,40.000,,0.000,0.000,11.000,3.000,,1939.500,81.000,16.000,359.750,14.500,198.250
2021-01-14 11:00:00+01:00,111.500,358.500,1515.000,,40.000,,0.000,0.000,11.000,3.000,,1939.750,81.000,16.250,434.750,14.750,226.000
2021-01-14 12:00:00+01:00,107.250,357.250,1511.750,,40.250,,0.000,0.000,11.000,3.000,,1939.000,81.000,15.000,385.000,14.250,243.750
2021-01-14 13:00:00+01:00,110.000,350.750,1597.250,,41.250,,0.000,0.000,11.000,3.000,,1937.750,80.500,12.750,260.250,14.000,221.000
2021-01-14 14:00:00+01:00,109.750,361.750,1535.000,,41.250,,0.000,0.000,11.000,3.000,,1937.000,80.000,14.000,192.250,14.750,206.500
2021-01-14 15:00:00+01:00,112.000,362.000,1520.500,,41.000,,0.000,0.000,11.000,3.000,,1937.250,80.000,14.000,69.000,13.500,208.250
2021-01-14 16:00:00+01:00,112.500,343.000,1524.000,,41.000,,0.000,0.000,11.000,3.000,,1938.000,81.000,14.000,2.500,15.000,186.000
2021-01-14 17:00:00+01:00,112.000,355.500,1523.250,,41.000,,0.000,0.000,11.000,3.000,,1938.500,81.000,14.000,0.000,15.500,217.750
2021-01-14 18:00:00+01:00,111.250,356.000,1600.750,,26.750,,0.000,0.000,11.000,3.000,,1938.250,76.000,14.000,0.000,14.250,201.500
2021-01-14 19:00:00+01:00,105.250,347.500,1583.750,,5.250,,0.000,0.000,11.000,3.000,,1938.250,76.000,14.000,0.000,14.500,239.000
2021-01-14 20:00:00+01:00,87.000,343.500,1545.250,,4.000,,0.000,0.000,11.000,3.000,,1937.750,76.000,13.000,0.000,15.500,222.250
2021-01-14 21:00:00+01:00,87.250,348.750,1565.500,,3.000,,0.000,0.000,11.000,3.000,,1936.750,76.000,12.750,0.000,15.000,199.750
2021-01-14 22:00:00+01:00,86.000,314.750,1500.000,,3.500,,0.000,0.000,11.000,3.000,,1936.000,75.000,13.500,0.000,16.500,180.750
2021-01-14 23:00:00+01:00,87.000,284.500,1402.000,,4.000,,0.000,0.000,11.000,3.000,,1935.750,75.000,13.000,0.000,14.750,153.750
2021-01-15 00:00:00+01:00,87.000,291.500,1376.500,,3.750,0.000,0.000,0.000,11.000,3.000,,1937.250,72.000,12.750,0.000,16.000,129.000
2021-01-15 01:00:00+01:00,87.250,292.000,1380.500,,3.500,0.000,0.000,0.000,11.000,3.000,,1938.000,72.000,11.500,0.000,15.750,119.000
2021-01-15 02:00:00+01:00,83.500,280.250,1362.750,,3.250,0.000,0.000,0.000,11.000,3.000,,1939.000,71.000,9.000,0.000,16.750,123.750
2021-01-15 03:00:00+01:00,79.500,284.250,1350.000,,4.000,0.000,0.000,0.000,11.000,3.000,,1940.250,72.000,8.750,0.000,15.500,134.750
2021-01-15 04:00:00+01:00,82.500,287.000,1329.750,,4.000,,0.000,0.000,11.000,3.000,,1941.750,71.000,8.250,0.000,15.250,136.750
2021-01-15 05:00:00+01:00,84.000,297.250,1289.500,,3.000,,0.000,0.000,11.000,3.000,,1941.750,71.000,10.500,0.000,16.250,152.250
2021-01-15 06:00:00+01:00,89.000,322.250,1407.250,,4.250,,0.000,0.000,11.000,3.000,,1942.500,72.000,11.250,0.000,14.500,150.500
2021-01-15 07:00:00+01:00,90.250,325.250,1507.500,,4.250,,0.000,0.000,11.000,3.000,,1942.000,73.000,13.250,6.250,15.500,121.500
2021-01-15 08:00:00+01:00,95.000,340.500,1594.000,,2.500,,0.000,0.000,11.000,2.000,,1904.000,73.000,13.000,62.750,14.750,109.750
