,Biomass,Biomass,Fossil Gas,Fossil Gas,Fossil Hard coal,Fossil Hard coal,Hydro Run-of-river and poundage,Hydro Run-of-river and poundage,Nuclear,Nuclear,Other,Other,Solar,Solar,Waste,Waste,Wind Offshore,Wind Offshore,Wind Onshore,Wind Onshore
2021-02-15 21:00:00+01:00,16.000,0.000,8519.000,430.250,2229.250,3.000,0.000,0.000,484.000,0.000,4078.000,1136.500,0.000,0.000,333.750,3.750,696.750,0.000,695.500,6.000
2021-02-15 22:00:00+01:00,16.000,0.000,7739.000,373.000,2147.000,3.000,0.000,0.000,484.500,0.000,3847.000,1133.750,0.000,0.250,346.250,4.000,625.000,0.000,695.750,6.000
2021-02-15 23:00:00+01:00,16.000,0.000,7233.250,111.250,1961.500,3.000,0.000,0.000,484.000,0.000,3442.750,1163.000,0.000,0.750,341.750,4.000,783.500,0.000,666.250,6.000
2021-02-16 00:00:00+01:00,16.250,0.000,6881.000,55.500,1671.000,3.000,0.000,0.000,484.000,0.000,2559.750,1274.750,0.000,0.500,347.750,4.000,954.750,0.000,743.750,6.500
2021-02-16 01:00:00+01:00,16.500,0.000,6832.000,57.000,1510.750,3.000,0.000,0.000,484.000,0.000,2433.250,1341.250,0.000,0.750,352.000,4.000,862.500,0.000,722.000,6.000
2021-02-16 02:00:00+01:00,16.500,0.000,6664.750,60.750,1451.750,3.000,0.000,0.000,484.250,0.000,2461.750,1354.000,0.000,0.250,354.500,4.250,1008.750,0.000,713.750,6.250
2021-02-16 03:00:00+01:00,16.750,0.000,6218.750,61.250,1409.500,3.000,0.000,0.000,484.000,0.000,2570.000,1405.500,0.000,0.500,357.750,4.250,1255.750,0.000,714.750,7.000
2021-02-16 04:00:00+01:00,16.750,0.000,6299.500,62.500,1535.500,3.000,0.000,0.000,484.000,0.000,2531.500,1452.750,0.000,0.500,348.250,4.000,1264.000,0.000,674.750,6.500
2021-02-16 05:00:00+01:00,16.750,0.000,6732.750,137.250,1802.250,3.000,0.000,0.000,466.250,0.000,2611.250,1534.750,0.000,0.250,350.250,4.000,1202.750,0.000,791.250,7.000
2021-02-16 06:00:00+01:00,16.750,0.000,8179.000,541.500,2323.250,3.000,0.000,0.000,409.500,0.000,2728.750,1643.500,0.000,0.500,349.500,4.250,1480.750,0.000,742.250,7.000
2021-02-16 07:00:00+01:00,16.500,0.000,9133.750,773.250,2575.500,3.000,0.000,0.000,409.000,0.000,3041.250,1739.000,0.000,0.750,332.000,4.250,1895.500,0.000,821.000,7.000
2021-02-16 08:00:00+01:00,16.500,0.000,9317.750,790.750,2634.250,3.000,0.000,0.000,409.000,0.000,3149.750,1742.750,4.250,0.000,328.250,4.000,2019.250,0.000,938.250,7.000
2021-02-16 09:00:00+01:00,16.000,0.000,9405.000,790.000,2823.250,3.000,0.000,0.000,409.000,0.000,3462.500,1595.500,17.750,0.000,328.250,4.000,2119.750,0.000,922.250,3.750
2021-02-16 10:00:00+01:00,16.250,0.000,9420.250,792.750,2992.250,3.000,0.000,0.000,409.000,0.000,3845.750,1375.500,40.250,0.000,322.250,4.000,2144.500,0.000,962.250,0.000
2021-02-16 11:00:00+01:00,16.750,0.000,8821.500,793.000,2499.750,3.000,0.000,0.000,408.000,0.000,4179.750,1140.750,75.250,0.000,335.500,3.500,2145.500,0.000,1034.000,0.000
2021-02-16 12:00:00+01:00,17.000,0.000,8824.750,794.750,2164.750,3.000,0.000,0.000,408.000,0.000,4477.500,1113.750,78.250,0.000,346.250,4.000,2113.250,0.000,1053.000,0.000
2021-02-16 13:00:00+01:00,16.750,0.000,9308.500,798.500,2138.750,3.000,0.000,0.000,408.500,0.000,4269.000,1161.000,63.750,0.000,344.500,3.750,2100.250,0.000,954.250,0.000
2021-02-16 14:00:00+01:00,16.750,0.000,9450.750,798.000,2139.750,3.000,0.000,0.000,408.750,0.000,3658.250,1317.500,61.250,0.000,346.500,4.000,2065.250,0.000,848.750,0.000
2021-02-16 15:00:00+01:00,16.250,0.000,9204.500,794.000,2136.000,3.000,0.000,0.000,409.000,0.000,3208.750,1524.750,29.250,0.000,341.000,3.750,2104.250,0.000,858.500,0.000
2021-02-16 16:00:00+01:00,16.000,0.000,9345.250,790.500,2171.750,3.000,0.000,0.000,409.000,0.000,3200.500,1566.250,13.500,0.000,344.000,4.000,1921.500,0.000,794.000,0.000
2021-02-16 17:00:00+01:00,16.750,0.000,9256.500,788.250,2351.500,3.000,0.000,0.000,409.000,0.000,3827.250,1335.750,2.250,0.000,349.750,4.250,2142.500,0.000,787.500,0.000
2021-02-16 18:00:00+01:00,16.000,0.000,9041.000,781.750,2407.500,3.000,0.000,0.000,409.000,0.000,4794.500,1214.250,0.000,0.750,342.250,4.000,1955.500,0.000,966.750,0.000
2021-02-16 19:00:00+01:00,16.000,0.000,8264.500,684.500,2332.500,3.000,0.000,0.000,409.000,0.000,4689.500,1223.250,0.000,0.250,337.000,4.000,1829.000,0.000,1093.250,0.000
2021-02-16 20:00:00+01:00,16.000,0.000,6692.000,516.750,2019.750,3.000,0.000,0.000,409.000,0.000,4141.000,1235.250,0.000,0.500,336.750,4.000,2086.750,0.000,1117.750,0.000
2021-02-16 21:00:00+01:00,16.000,0.000,6004.750,88.250,1831.000,3.000,0.000,0.000,409.000,0.000,4116.250,1219.500,0.000,0.500,341.250,4.000,2018.500,0.000,1158.500,0.000
2021-02-16 22:00:00+01:00,16.000,0.000,5783.750,59.250,1674.750,3.000,0.000,0.000,409.000,0.000,3862.500,1203.750,0.000,0.500,347.000,3.000,1923.000,0.000,1218.250,0.000
2021-02-16 23:00:00+01:00,16.000,0.000,4722.500,60.500,1592.500,3.000,0.000,0.000,426.750,0.000,3542.750,1217.250,0.000,0.250,345.750,3.000,1982.750,0.000,1325.000,0.000
2021-02-17 00:00:00+01:00,15.750,0.000,4201.000,64.250,1494.250,3.000,0.000,0.000,484.000,0.000,2977.250,1374.500,0.000,0.000,325.250,3.000,2118.750,0.000,1258.250,0.000
2021-02-17 01:00:00+01:00,16.000,0.000,3592.000,71.000,1502.250,3.250,0.000,0.000,486.000,0.000,2911.500,1443.750,0.000,0.000,341.750,3.000,2126.000,0.000,1290.000,0.000
2021-02-17 02:00:00+01:00,16.000,0.000,3324.500,68.500,1520.250,3.250,0.000,0.000,486.000,0.000,2829.750,1506.250,0.000,0.000,341.000,3.000,2118.750,0.000,1312.000,0.000
2021-02-17 03:00:00+01:00,16.000,0.000,3231.750,69.250,1439.250,3.000,0.000,0.000,486.000,0.000,2682.500,1580.750,0.000,0.000,339.250,2.250,2099.750,0.000,1230.000,0.000
2021-02-17 04:00:00+01:00,16.000,0.000,3503.000,69.500,1441.250,3.000,0.000,0.000,486.000,0.000,2702.500,1563.000,0.000,0.000,339.000,2.000,2043.250,0.000,1276.500,0.000
2021-02-17 05:00:00+01:00,16.000,0.000,3659.000,64.000,1604.250,3.000,0.000,0.000,486.000,0.000,2484.250,1657.000,0.000,0.250,338.750,2.750,2038.250,0.000,1091.000,0.000
2021-02-17 06:00:00+01:00,15.750,0.000,5231.500,59.750,1715.500,3.000,0.000,0.000,486.000,0.000,2753.000,1723.250,0.000,0.250,328.750,3.000,2072.750,0.000,1134.750,0.000
2021-02-17 07:00:00+01:00,15.500,0.000,7030.750,62.500,1960.750,7.500,0.000,0.000,486.000,0.000,3168.250,1767.500,0.000,0.250,323.000,3.250,1968.750,0.000,1107.000,0.000
2021-02-17 08:00:00+01:00,15.750,0.000,8291.500,49.750,1903.500,25.750,0.000,0.000,486.000,0.000,3320.250,1782.000,6.250,0.000,318.500,3.250,1998.000,0.000,1107.500,0.000
2021-02-17 09:00:00+01:00,16.000,0.000,8456.250,44.000,1952.750,25.000,0.000,0.000,486.000,0.000,3386.000,1675.000,21.000,0.000,320.000,3.250,2069.250,0.000,1077.500,0.000
2021-02-17 10:00:00+01:00,16.000,0.000,8338.500,43.000,1723.500,25.500,0.000,0.000,485.750,0.000,3564.000,1501.750,33.500,0.000,331.250,2.500,2156.000,0.000,1059.000,0.000
2021-02-17 11:00:00+01:00,16.000,0.000,8191.000,43.000,1639.500,29.500,0.000,0.000,485.000,0.000,3856.000,1420.500,42.000,0.000,299.250,2.750,2179.750,0.000,1084.750,0.000
2021-02-17 12:00:00+01:00,16.000,0.000,8059.000,46.750,1708.500,22.750,0.000,0.000,485.000,0.000,4008.750,1299.000,40.750,0.000,313.250,2.750,2192.250,0.000,1080.750,0.000
2021-02-17 13:00:00+01:00,16.500,0.000,7764.250,56.250,1889.250,4.500,0.000,0.000,485.000,0.000,3965.500,1294.500,48.500,0.000,322.750,2.500,2205.500,0.000,1007.750,0.000
2021-02-17 14:00:00+01:00,18.250,0.000,8045.750,54.000,1979.500,3.750,0.000,0.000,485.750,0.000,3587.250,1454.500,44.250,0.000,324.250,2.000,2206.750,0.000,966.250,0.000
2021-02-17 15:00:00+01:00,17.750,0.000,8356.500,54.000,2039.500,3.000,0.000,0.000,486.000,0.000,3368.500,1556.000,34.500,0.000,316.250,2.250,2205.250,0.000,975.750,0.000
2021-02-17 16:00:00+01:00,18.000,0.000,8818.000,53.000,2268.250,3.000,0.000,0.000,485.750,0.000,3129.500,1615.500,11.500,0.000,327.250,2.750,2199.750,0.000,939.250,0.000
2021-02-17 17:00:00+01:00,18.000,0.000,9095.750,52.500,2360.000,9.500,0.000,0.000,486.000,0.000,3888.500,1329.000,1.500,0.000,333.500,3.000,2206.750,0.000,922.250,0.000
2021-02-17 18:00:00+01:00,18.000,0.000,9075.000,51.250,2093.750,7.000,0.000,0.000,486.250,0.000,4914.250,1181.000,0.000,0.000,333.000,3.000,2201.000,0.000,970.250,0.000
2021-02-17 19:00:00+01:00,18.000,0.000,9013.750,53.250,2057.250,3.000,0.000,0.000,486.000,0.000,4655.250,1188.750,0.000,0.000,336.250,3.000,2184.750,0.000,979.500,0.000
2021-02-17 20:00:00+01:00,18.250,0.000,8643.250,55.750,1854.000,4.250,0.000,0.000,486.250,0.000,4688.750,1155.000,0.000,0.500,330.250,3.000,2184.250,0.000,1059.750,0.000
2021-02-17 21:00:00+01:00,18.250,0.000,7756.250,58.500,1514.250,29.500,0.000,0.000,486.000,0.000,4603.000,1153.750,0.000,0.500,325.250,2.750,2201.000,0.000,1099.750,0.000
2021-02-17 22:00:00+01:00,18.000,0.000,6658.750,57.750,1288.500,30.750,0.000,0.000,486.000,0.000,4250.500,1146.000,0.000,0.250,330.500,2.250,2202.000,0.000,1129.500,0.000
2021-02-17 23:00:00+01:00,17.750,0.000,6035.000,60.000,1401.500,11.000,0.000,0.000,485.750,0.000,3534.250,1171.750,0.000,0.500,323.750,2.000,2200.750,0.000,1071.250,0.000
2021-02-18 00:00:00+01:00,18.250,0.000,5162.500,57.750,1635.000,4.000,0.000,0.000,485.500,0.000,2638.250,1309.250,0.000,0.500,330.750,2.000,2202.000,0.000,998.000,0.000
2021-02-18 01:00:00+01:00,19.000,0.000,4046.750,68.000,1828.500,4.000,0.000,0.000,485.500,0.000,2375.000,1420.750,0.000,0.500,325.750,2.000,2189.500,0.000,963.000,0.000
2021-02-18 02:00:00+01:00,18.000,0.000,3574.000,66.750,1819.500,4.000,0.000,0.000,485.750,0.000,1971.000,1468.500,0.000,0.750,327.500,2.250,2187.500,0.000,880.000,0.000
2021-02-18 03:00:00+01:00,18.250,0.000,3560.000,60.750,1784.500,3.500,0.000,0.000,486.250,0.000,1924.250,1492.000,0.000,0.500,320.750,2.000,2167.500,0.000,918.000,0.000
2021-02-18 04:00:00+01:00,18.250,0.000,3516.750,64.750,1784.500,3.500,0.000,0.000,486.000,0.000,1952.000,1565.250,0.000,0.250,322.000,1.500,2173.000,0.000,892.250,0.000
2021-02-18 05:00:00+01:00,18.250,0.000,3827.500,66.250,1899.000,3.500,0.000,0.000,486.000,0.000,2103.500,1594.000,0.000,0.500,318.000,3.000,2179.000,0.000,897.500,0.000
2021-02-18 06:00:00+01:00,18.250,0.000,5166.250,65.750,2133.750,3.000,0.000,0.000,486.000,0.000,2161.000,1695.250,0.000,0.500,320.000,3.250,2174.000,0.000,953.000,0.000
2021-02-18 07:00:00+01:00,17.750,0.000,5919.000,66.500,2864.250,3.500,0.000,0.000,486.250,0.000,2438.500,1706.750,0.000,0.250,317.000,3.000,2177.500,0.000,1098.000,0.000
2021-02-18 08:00:00+01:00,16.500,0.000,6125.750,64.500,3069.750,3.000,0.000,0.000,486.000,0.000,2694.750,1623.750,13.750,0.000,321.750,4.000,2174.250,0.000,1090.000,0.000
2021-02-18 09:00:00+01:00,17.250,0.000,6139.250,64.000,3058.000,3.250,0.000,0.000,486.000,0.000,3116.750,1446.750,45.750,0.000,330.000,3.000,2162.750,0.000,1152.500,0.000
2021-02-18 10:00:00+01:00,18.000,0.000,5898.750,64.250,2666.250,3.000,0.000,0.000,486.000,0.000,3353.500,1344.250,64.500,0.000,338.750,3.500,2140.500,0.000,1198.250,0.000
2021-02-18 11:00:00+01:00,18.000,0.000,5663.000,65.750,2158.000,3.250,0.000,0.000,485.250,0.000,3576.000,1296.000,63.500,0.000,346.250,3.250,2165.750,0.000,1182.250,0.000
2021-02-18 12:00:00+01:00,17.750,0.000,5639.500,73.750,2099.250,3.000,0.000,0.000,485.000,0.000,3891.500,1124.250,51.500,0.000,342.000,3.000,2158.250,0.000,1106.500,0.000
2021-02-18 13:00:00+01:00,18.000,0.000,5442.000,75.250,2085.000,3.000,0.000,0.000,485.000,0.000,3652.500,1159.500,47.500,0.000,345.250,3.000,2161.000,0.000,1128.000,0.000
2021-02-18 14:00:00+01:00,17.500,0.000,5539.000,67.500,2095.750,3.000,0.000,0.000,485.250,0.000,3250.000,1395.250,56.500,0.000,346.500,3.000,2165.000,0.000,1231.750,0.000
2021-02-18 15:00:00+01:00,17.000,0.000,5539.500,63.500,2119.250,3.000,0.000,0.000,486.000,0.000,3065.000,1548.500,24.750,0.000,344.500,3.000,2148.250,0.000,1231.000,0.000
2021-02-18 16:00:00+01:00,16.750,0.000,5683.250,67.750,2081.500,3.000,0.000,0.000,486.000,0.000,3085.250,1527.500,9.250,0.000,324.500,3.000,1861.500,0.000,1282.000,0.000
2021-02-18 17:00:00+01:00,17.250,0.000,5365.500,68.000,2231.000,3.000,0.000,0.000,486.000,0.000,3571.250,1291.250,1.500,0.250,319.750,3.250,2016.250,0.000,1185.750,0.000
2021-02-18 18:00:00+01:00,16.750,0.000,5787.500,70.250,2771.000,3.000,0.000,0.000,486.750,0.000,4016.250,1180.750,0.000,0.750,348.250,3.500,1920.500,0.000,1012.500,0.000
2021-02-18 19:00:00+01:00,16.750,0.000,5798.000,67.250,2604.000,3.000,0.000,0.000,487.000,0.000,3833.000,1168.750,0.000,0.500,350.000,4.000,1757.750,0.000,1167.750,0.000
2021-02-18 20:00:00+01:00,16.750,0.000,5286.750,67.750,2231.000,3.000,0.000,0.000,486.000,0.000,3752.250,1146.250,0.000,0.750,349.250,3.250,1923.250,0.000,1023.500,0.000
2021-02-18 21:00:00+01:00,17.750,0.000,4714.500,74.500,2085.000,3.000,0.000,0.000,486.000,0.000,3512.750,1144.000,0.000,0.500,348.250,3.000,1860.500,0.000,1155.250,0.000
2021-02-18 22:00:00+01:00,18.000,0.000,4336.000,78.250,2099.500,3.000,0.000,0.000,486.250,0.000,2985.000,1165.250,0.000,0.500,354.750,3.000,2033.500,0.000,1123.500,0.000
2021-02-18 23:00:00+01:00,17.500,0.000,4023.750,79.500,2001.000,3.000,0.000,0.000,486.000,0.000,2864.000,1205.500,0.000,0.750,350.500,2.250,2092.000,0.000,1176.000,0.000
2021-02-19 00:00:00+01:00,17.500,0.000,3157.500,77.500,1943.000,3.000,0.000,0.000,486.000,0.000,2477.750,1349.000,0.000,0.500,350.750,2.250,1965.750,0.000,1202.250,0.000
2021-02-19 01:00:00+01:00,18.750,0.000,3146.250,79.000,1809.250,3.250,0.000,0.000,486.000,0.000,2446.000,1420.000,0.000,0.500,351.750,2.250,1825.750,0.000,1184.750,0.000
2021-02-19 02:00:00+01:00,19.000,0.000,3248.500,84.500,1712.750,3.000,0.000,0.000,486.000,0.000,2394.500,1454.250,0.000,0.750,352.000,2.500,1539.500,0.000,1152.000,0.000
2021-02-19 03:00:00+01:00,19.000,0.000,3150.250,80.500,1707.250,3.000,0.000,0.000,486.000,0.000,2325.750,1474.750,0.000,0.750,353.750,3.250,1375.750,0.000,1117.500,0.000
2021-02-19 04:00:00+01:00,19.000,0.000,3024.500,77.250,1666.000,3.250,0.000,0.000,486.000,0.000,2250.000,1534.750,0.000,0.750,351.250,3.000,1467.000,0.000,1063.500,0.000
2021-02-19 05:00:00+01:00,19.000,0.000,3577.500,78.500,1796.750,3.000,0.000,0.000,486.250,0.000,2332.250,1525.000,0.000,0.750,349.250,3.500,1330.500,0.000,1062.250,0.000
2021-02-19 06:00:00+01:00,19.000,0.000,5593.250,55.500,2044.000,3.250,0.000,0.000,486.000,0.000,2442.250,1643.000,0.000,0.500,349.000,4.500,1109.500,0.000,1005.750,0.000
2021-02-19 07:00:00+01:00,17.500,0.000,7855.000,46.500,2645.500,3.500,0.000,0.000,485.750,0.000,2613.750,1689.250,0.250,0.000,339.750,4.750,1234.750,0.000,961.000,0.000
2021-02-19 08:00:00+01:00,17.500,0.000,8594.750,45.250,2940.750,4.000,0.000,0.000,485.000,0.000,2595.250,1640.000,10.750,0.000,339.250,5.250,1443.750,0.000,899.750,0.000
2021-02-19 09:00:00+01:00,17.500,0.000,8441.750,45.500,2991.500,4.000,0.000,0.000,485.000,0.000,2956.000,1326.000,57.750,0.000,344.500,5.000,1604.750,0.000,710.750,0.000
2021-02-19 10:00:00+01:00,17.750,0.000,8010.000,47.000,2499.250,3.750,0.000,0.000,485.000,0.000,3489.750,1042.750,102.000,0.000,346.250,4.750,1730.750,0.000,593.000,0.000
2021-02-19 11:00:00+01:00,17.500,0.000,7983.250,51.000,2115.500,4.000,0.000,0.000,485.000,0.000,4075.750,933.750,134.250,0.000,325.500,5.500,1935.750,0.000,602.500,0.000
2021-02-19 12:00:00+01:00,17.500,0.000,7566.750,50.750,2016.250,4.000,0.000,0.000,485.000,0.000,4386.250,894.750,139.500,0.000,367.250,1.000,2026.500,0.000,650.750,0.000
2021-02-19 13:00:00+01:00,17.750,0.000,8098.000,51.000,2023.000,3.250,0.000,0.000,484.750,0.000,4141.500,950.750,122.250,0.000,357.750,1.000,2069.750,0.000,683.500,0.000
2021-02-19 14:00:00+01:00,18.000,0.000,7881.750,50.750,2080.750,3.000,0.000,0.000,484.250,0.000,3663.000,1064.750,77.250,0.000,356.000,1.000,1941.250,0.000,752.250,0.000
2021-02-19 15:00:00+01:00,17.750,0.000,8370.750,50.500,2280.500,4.750,0.000,0.000,484.000,0.000,3341.750,1182.500,44.500,0.000,361.000,1.250,1988.250,0.000,722.750,0.000
2021-02-19 16:00:00+01:00,15.750,0.000,8421.000,51.500,2623.500,3.250,0.000,0.000,484.000,0.000,3134.250,1311.000,21.250,0.000,361.750,1.250,2079.750,0.000,792.750,0.000
2021-02-19 17:00:00+01:00,16.250,0.000,8245.750,54.000,2896.750,3.250,0.000,0.000,484.500,0.000,3586.000,1256.250,4.000,0.000,360.250,1.000,2132.750,0.000,815.250,0.000
2021-02-19 18:00:00+01:00,16.000,0.000,8223.750,51.250,3053.500,3.000,0.000,0.000,485.000,0.000,4187.250,1157.250,0.000,0.250,358.750,0.750,2133.750,0.000,898.500,0.000
2021-02-19 19:00:00+01:00,16.000,0.000,8052.250,51.250,2949.000,3.250,0.000,0.000,485.000,0.000,4113.250,1143.750,0.000,0.500,360.750,0.000,2156.250,0.000,870.250,0.000
2021-02-19 20:00:00+01:00,16.000,0.000,6768.000,51.250,2509.500,3.250,0.000,0.000,485.000,0.000,3817.000,1120.250,0.000,0.750,372.750,0.000,2175.000,0.000,975.000,0.000
2021-02-19 21:00:00+01:00,16.250,0.000,5245.500,66.250,2088.000,3.000,0.000,0.000,485.000,0.000,3222.000,1117.000,0.000,0.750,380.750,0.000,2178.750,0.000,1035.500,0.000
2021-02-19 22:00:00+01:00,16.000,0.000,4098.250,76.000,2025.750,3.250,0.000,0.000,485.000,0.000,2878.750,1118.000,0.000,0.500,383.500,0.000,2181.000,0.000,1012.500,0.000
2021-02-19 23:00:00+01:00,16.000,0.000,3340.750,77.000,1930.750,3.000,0.000,0.000,485.000,0.000,2467.000,1138.750,0.000,0.500,383.000,0.000,2174.000,0.000,918.500,0.000
2021-02-20 00:00:00+01:00,15.750,0.000,2147.000,77.250,1815.500,3.500,0.000,0.000,485.000,0.000,2067.750,1287.250,0.000,0.500,389.500,0.000,2093.250,0.000,924.000,0.000
2021-02-20 01:00:00+01:00,15.750,0.000,1172.500,95.250,1685.250,3.250,0.000,0.000,485.000,0.000,2096.250,1391.000,0.000,0.500,387.000,0.000,2007.000,0.000,939.000,0.000
2021-02-20 02:00:00+01:00,15.500,0.000,1138.250,98.250,1523.500,3.000,0.000,0.000,485.000,0.000,1911.750,1480.250,0.000,0.750,394.750,0.000,2045.000,0.000,856.000,0.000
2021-02-20 03:00:00+01:00,16.000,0.000,1205.750,93.500,1504.750,3.000,0.000,0.000,485.000,0.000,1819.250,1520.250,0.000,0.500,398.000,0.000,1924.000,0.000,797.750,0.000
2021-02-20 04:00:00+01:00,16.000,0.000,1306.750,90.000,1566.750,3.000,0.000,0.000,485.000,0.000,1780.750,1492.500,0.000,0.750,397.500,0.000,1789.250,0.000,733.000,0.000
2021-02-20 05:00:00+01:00,16.000,0.000,1232.250,83.250,1525.250,3.000,0.000,0.000,485.000,0.000,1774.750,1502.250,0.000,0.500,390.500,0.000,2083.000,0.000,696.750,0.000
2021-02-20 06:00:00+01:00,16.000,0.000,1266.750,81.500,1477.500,3.000,0.000,0.000,485.000,0.000,1796.500,1593.250,0.000,0.750,381.250,0.000,2126.500,0.000,686.250,0.000
2021-02-20 07:00:00+01:00,16.000,0.000,1455.250,77.750,1415.000,3.000,0.000,0.000,485.000,0.000,2104.500,1563.250,0.000,0.500,361.250,0.000,2177.000,0.000,872.750,0.000
2021-02-20 08:00:00+01:00,16.000,0.000,1683.500,79.500,1317.000,3.000,0.000,0.000,485.250,0.000,2458.250,1347.750,10.750,0.000,361.000,0.000,2168.750,0.000,962.250,0.000
2021-02-20 09:00:00+01:00,15.750,0.000,1905.250,78.500,1244.000,3.000,0.000,0.000,485.000,0.000,3234.000,985.500,50.500,0.000,366.250,0.000,2148.250,0.000,909.750,0.000
2021-02-20 10:00:00+01:00,16.000,0.000,1818.000,78.500,1304.250,3.000,0.000,0.000,485.000,0.000,4142.500,854.000,84.250,0.000,369.250,0.000,1757.250,1.250,814.500,0.500
2021-02-20 11:00:00+01:00,16.000,0.000,1892.500,79.250,1161.500,3.000,0.000,0.000,484.500,0.000,4834.750,821.500,127.000,0.000,377.500,0.000,1746.000,2.250,828.500,0.000
2021-02-20 12:00:00+01:00,16.000,0.000,1712.500,80.250,1173.500,3.000,0.000,0.000,485.000,0.000,5504.500,738.500,143.750,0.000,379.500,2.000,1747.750,2.000,885.250,0.000
2021-02-20 13:00:00+01:00,16.000,0.000,1564.750,80.250,1223.000,3.000,0.000,0.000,485.000,0.000,5381.750,724.250,132.250,0.000,385.750,2.250,1753.250,2.000,922.250,0.000
2021-02-20 14:00:00+01:00,16.000,0.000,1498.000,80.250,1216.250,3.000,0.000,0.000,485.000,0.000,4524.000,785.500,100.750,0.000,413.000,0.000,2014.750,0.500,856.750,0.000
2021-02-20 15:00:00+01:00,16.000,0.000,1423.750,83.250,1296.250,3.000,0.000,0.000,485.000,0.000,3729.250,872.750,75.750,0.000,430.250,0.000,2071.250,0.000,916.750,0.000
2021-02-20 16:00:00+01:00,16.000,0.000,1549.750,84.750,1421.000,3.000,0.000,0.000,485.000,0.000,3274.500,987.500,47.500,0.000,431.750,0.000,2146.000,0.000,1017.250,0.000
2021-02-20 17:00:00+01:00,16.000,0.000,1647.250,84.250,1639.000,3.000,0.000,0.000,485.000,0.000,3538.000,1057.750,11.750,0.000,435.750,0.000,2095.000,0.000,1126.500,0.000
2021-02-20 18:00:00+01:00,16.000,0.000,1735.000,84.000,1908.750,3.000,0.000,0.000,485.000,0.000,4258.750,1009.250,0.000,0.250,433.500,0.000,2200.250,0.000,1320.250,0.000
2021-02-20 19:00:00+01:00,16.250,0.000,1627.000,84.500,1908.500,3.000,0.000,0.000,485.000,0.000,4101.500,1012.750,0.000,0.500,436.000,0.000,2180.750,0.000,1348.500,0.000
2021-02-20 20:00:00+01:00,16.000,0.000,1640.750,84.250,1688.500,3.000,0.000,0.000,485.000,0.000,3951.500,1003.250,0.000,0.500,428.000,0.000,2182.000,0.000,1415.000,0.000
2021-02-20 21:00:00+01:00,16.000,0.000,1551.000,85.500,1328.750,18.750,0.000,0.000,485.000,0.000,3606.500,1017.250,0.000,0.500,430.500,0.000,2163.000,0.000,1372.750,0.000
2021-02-20 22:00:00+01:00,16.000,0.000,1492.750,83.250,1143.250,21.000,0.000,0.000,485.000,0.000,3349.750,1063.250,0.000,0.500,423.500,0.000,2192.750,0.000,1358.250,0.000
2021-02-20 23:00:00+01:00,16.000,0.000,1253.250,87.000,1131.750,18.000,0.000,0.000,485.000,0.000,2850.250,1149.250,0.000,0.750,426.500,0.000,2124.000,0.000,1227.250,0.000
2021-02-21 00:00:00+01:00,16.250,0.000,1307.000,85.750,1129.000,17.000,0.000,0.000,484.750,0.000,2475.750,1320.750,0.000,0.250,428.000,0.000,2100.250,0.000,1163.000,0.000
2021-02-21 01:00:00+01:00,17.750,0.000,1284.250,84.750,1037.750,16.000,0.000,0.000,485.000,0.000,2298.000,1435.250,0.000,0.750,424.750,0.000,2171.000,0.000,1121.000,0.000
2021-02-21 02:00:00+01:00,17.000,0.000,1360.750,87.250,1046.750,15.750,0.000,0.000,485.000,0.000,2267.500,1490.750,0.000,0.500,430.250,0.000,2194.750,0.000,1105.250,0.000
2021-02-21 03:00:00+01:00,17.000,0.000,1292.750,89.000,1001.250,16.000,0.000,0.000,485.000,0.000,2152.250,1550.500,0.000,0.750,434.250,0.000,2124.000,0.000,1060.750,0.000
2021-02-21 04:00:00+01:00,17.000,0.000,1417.750,84.750,919.750,16.000,0.000,0.000,485.000,0.000,2238.000,1526.750,0.000,0.500,423.750,0.000,2157.750,0.000,1136.750,0.000
2021-02-21 05:00:00+01:00,17.000,0.000,1461.500,85.000,972.750,15.250,0.000,0.000,485.000,0.000,2069.000,1525.500,0.000,0.500,417.000,0.000,2018.750,0.000,1019.750,0.000
2021-02-21 06:00:00+01:00,17.000,0.000,1442.250,85.750,1072.750,12.500,0.000,0.000,485.000,0.000,1973.000,1621.250,0.000,0.750,406.000,0.000,1743.750,0.000,896.250,0.000
2021-02-21 07:00:00+01:00,16.250,0.000,1672.250,82.000,1159.750,11.000,0.000,0.000,485.000,0.000,2053.000,1569.250,1.750,0.250,412.000,0.000,1758.750,0.000,855.500,0.000
2021-02-21 08:00:00+01:00,16.000,0.000,1866.000,81.750,1168.000,17.250,0.000,0.000,485.250,0.000,2575.000,1266.000,34.750,0.000,418.500,0.000,1559.250,0.000,779.500,0.000
2021-02-21 09:00:00+01:00,16.000,0.000,2195.750,82.000,1164.500,24.000,0.000,0.000,486.000,0.000,3225.750,988.000,65.250,0.000,419.500,0.000,1442.250,0.000,696.250,0.000
2021-02-21 10:00:00+01:00,16.000,0.000,2376.000,79.000,1313.500,25.500,0.000,0.000,486.000,0.000,4107.250,790.500,114.000,0.000,418.750,0.000,1356.000,0.000,566.250,0.000
2021-02-21 11:00:00+01:00,16.000,0.000,2063.000,76.750,1470.500,30.500,0.000,0.000,486.000,0.000,4724.000,736.000,156.750,0.000,429.250,0.000,1375.250,0.000,459.500,0.000
