,Biomass,Fossil Gas,Fossil Hard coal,Fossil Hard coal,Fossil Oil,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Solar,Waste,Wind Onshore,Hydro Water Reservoir
2021-05-31 16:00:00+02:00,348.000,1367.000,40.000,,139.000,495.000,,5510.000,2055.000,37962.000,6277.000,160.000,2392.000,
2021-05-31 17:00:00+02:00,346.000,2105.000,40.000,,139.000,188.000,,5908.000,2429.000,38015.000,5197.000,165.000,2313.000,
2021-05-31 18:00:00+02:00,346.000,2361.000,39.000,,139.000,573.000,,6362.000,2881.000,38133.000,3632.000,166.000,2300.000,
2021-05-31 19:00:00+02:00,348.000,2775.000,39.000,,139.000,1279.000,,6715.000,3403.000,38483.000,1796.000,167.000,2304.000,
2021-05-31 20:00:00+02:00,348.000,2796.000,39.000,,139.000,1448.000,,6408.000,3239.000,38846.000,569.000,169.000,2316.000,
2021-05-31 21:00:00+02:00,349.000,2703.000,39.000,,139.000,1507.000,,6372.000,2970.000,38941.000,191.000,167.000,2845.000,
2021-05-31 22:00:00+02:00,345.000,2656.000,40.000,,138.000,1322.000,,6393.000,2784.000,38916.000,0.000,169.000,3840.000,
2021-05-31 23:00:00+02:00,335.000,2297.000,41.000,,139.000,739.000,,6271.000,2866.000,39165.000,0.000,170.000,4358.000,
2021-06-01 00:00:00+02:00,311.000,1444.000,46.000,,138.000,92.000,,5704.000,2111.000,39051.000,0.000,172.000,4627.000,
2021-06-01 01:00:00+02:00,319.000,767.000,47.000,,138.000,,190.000,5347.000,1899.000,39026.000,0.000,172.000,4706.000,
2021-06-01 02:00:00+02:00,321.000,804.000,48.000,,138.000,,356.000,5337.000,2167.000,39249.000,0.000,168.000,4620.000,
2021-06-01 03:00:00+02:00,332.000,813.000,48.000,,138.000,,1134.000,5301.000,1781.000,39085.000,0.000,168.000,4666.000,
2021-06-01 04:00:00+02:00,330.000,816.000,48.000,,138.000,,1476.000,5436.000,1759.000,39129.000,0.000,170.000,4730.000,
2021-06-01 05:00:00+02:00,329.000,771.000,49.000,,138.000,,1132.000,5658.000,1813.000,39297.000,140.000,168.000,4714.000,
2021-06-01 06:00:00+02:00,330.000,1318.000,49.000,,138.000,,674.000,6102.000,1926.000,39437.000,237.000,169.000,4744.000,
2021-06-01 07:00:00+02:00,332.000,1378.000,49.000,,138.000,157.000,,5979.000,2235.000,39630.000,760.000,163.000,4445.000,
2021-06-01 08:00:00+02:00,337.000,1221.000,48.000,,137.000,835.000,,5817.000,2480.000,39719.000,2051.000,158.000,3177.000,
2021-06-01 09:00:00+02:00,335.000,1411.000,48.000,,137.000,1014.000,,5740.000,2050.000,39713.000,3588.000,159.000,2380.000,
2021-06-01 10:00:00+02:00,333.000,1539.000,50.000,,137.000,113.000,,5381.000,2384.000,39754.000,4781.000,147.000,2180.000,
2021-06-01 11:00:00+02:00,336.000,1455.000,52.000,,137.000,,170.000,5204.000,2185.000,39506.000,5619.000,138.000,2327.000,
2021-06-01 12:00:00+02:00,336.000,1470.000,51.000,,138.000,,126.000,5191.000,2290.000,39388.000,6183.000,154.000,2649.000,
2021-06-01 13:00:00+02:00,335.000,1480.000,51.000,,137.000,,108.000,5214.000,2417.000,39021.000,6288.000,159.000,2819.000,
2021-06-01 14:00:00+02:00,336.000,1208.000,51.000,,137.000,266.000,,5109.000,2324.000,38510.000,6116.000,163.000,2851.000,
2021-06-01 15:00:00+02:00,333.000,1160.000,51.000,,137.000,299.000,,5115.000,2236.000,38282.000,5361.000,164.000,2799.000,
2021-06-01 16:00:00+02:00,328.000,1245.000,53.000,,137.000,310.000,,5379.000,2398.000,37046.000,4290.000,171.000,2747.000,
2021-06-01 17:00:00+02:00,328.000,1779.000,52.000,,137.000,827.000,,5961.000,2433.000,36829.000,3163.000,172.000,2568.000,
2021-06-01 18:00:00+02:00,331.000,2186.000,51.000,,136.000,508.000,,6332.000,2903.000,37886.000,2043.000,170.000,2559.000,
2021-06-01 19:00:00+02:00,331.000,2303.000,50.000,,746.000,1027.000,,6472.000,3059.000,39270.000,1078.000,171.000,2573.000,
2021-06-01 20:00:00+02:00,331.000,2301.000,51.000,,782.000,1037.000,,6353.000,2885.000,39792.000,415.000,174.000,2683.000,
2021-06-01 21:00:00+02:00,330.000,1680.000,50.000,,137.000,867.000,,6291.000,2812.000,39778.000,182.000,175.000,3192.000,
2021-06-01 22:00:00+02:00,332.000,2260.000,50.000,,137.000,894.000,,6261.000,2766.000,39741.000,0.000,175.000,3819.000,
2021-06-01 23:00:00+02:00,333.000,2100.000,50.000,,137.000,766.000,,5896.000,2251.000,39497.000,0.000,175.000,4071.000,
2021-06-02 00:00:00+02:00,334.000,1538.000,29.000,,114.000,33.000,,5699.000,2010.000,39297.000,0.000,176.000,4154.000,
2021-06-02 01:00:00+02:00,332.000,1068.000,29.000,,115.000,,432.000,5452.000,1709.000,39347.000,0.000,177.000,4081.000,
2021-06-02 02:00:00+02:00,333.000,836.000,28.000,,115.000,,1103.000,5312.000,1768.000,39622.000,0.000,180.000,3843.000,
2021-06-02 03:00:00+02:00,338.000,821.000,28.000,,115.000,,1492.000,5185.000,1729.000,39272.000,0.000,180.000,3749.000,
2021-06-02 04:00:00+02:00,335.000,811.000,27.000,,115.000,,1636.000,5163.000,1728.000,39381.000,0.000,174.000,3643.000,
2021-06-02 05:00:00+02:00,335.000,797.000,25.000,,115.000,,1317.000,5305.000,1822.000,39357.000,143.000,169.000,3503.000,
2021-06-02 06:00:00+02:00,335.000,954.000,24.000,,115.000,,378.000,5703.000,2219.000,40061.000,205.000,167.000,3375.000,
2021-06-02 07:00:00+02:00,337.000,1023.000,23.000,,115.000,474.000,,6188.000,2611.000,39889.000,516.000,167.000,2891.000,
2021-06-02 08:00:00+02:00,336.000,1042.000,23.000,,115.000,744.000,,6186.000,2744.000,40094.000,1251.000,137.000,2072.000,
2021-06-02 09:00:00+02:00,338.000,980.000,23.000,,114.000,838.000,,6049.000,2377.000,40028.000,2331.000,138.000,1732.000,
2021-06-02 10:00:00+02:00,336.000,789.000,24.000,,114.000,122.000,,5709.000,2060.000,39904.000,3396.000,136.000,1654.000,
2021-06-02 11:00:00+02:00,329.000,804.000,24.000,,115.000,132.000,,5644.000,2012.000,39858.000,4275.000,141.000,1827.000,
2021-06-02 12:00:00+02:00,332.000,777.000,23.000,,115.000,18.000,,5615.000,1981.000,39737.000,4731.000,143.000,2188.000,
2021-06-02 13:00:00+02:00,333.000,823.000,22.000,,115.000,,438.000,5434.000,2041.000,39782.000,4711.000,145.000,2398.000,
2021-06-02 14:00:00+02:00,333.000,797.000,21.000,,115.000,,957.000,5279.000,1760.000,39696.000,4606.000,146.000,2481.000,
2021-06-02 15:00:00+02:00,347.000,779.000,21.000,,115.000,,1326.000,5267.000,1914.000,39670.000,4524.000,153.000,2447.000,
2021-06-02 16:00:00+02:00,352.000,767.000,20.000,,115.000,,1274.000,5432.000,1902.000,39642.000,4310.000,157.000,2813.000,
2021-06-02 17:00:00+02:00,348.000,895.000,20.000,,115.000,,213.000,5690.000,2130.000,39439.000,3576.000,169.000,3131.000,
2021-06-02 18:00:00+02:00,336.000,930.000,20.000,,115.000,647.000,,6138.000,2643.000,38880.000,2766.000,170.000,3165.000,
2021-06-02 19:00:00+02:00,328.000,924.000,21.000,,114.000,1083.000,,6509.000,2865.000,38641.000,1495.000,172.000,2820.000,
2021-06-02 20:00:00+02:00,337.000,930.000,21.000,,115.000,1625.000,,6380.000,2727.000,38749.000,546.000,169.000,1840.000,
2021-06-02 21:00:00+02:00,339.000,937.000,22.000,,114.000,1390.000,,6307.000,2418.000,38875.000,214.000,169.000,1646.000,
2021-06-02 22:00:00+02:00,340.000,934.000,22.000,,114.000,1147.000,,6242.000,2505.000,39305.000,0.000,170.000,1754.000,
2021-06-02 23:00:00+02:00,332.000,737.000,22.000,,114.000,1140.000,,5900.000,2390.000,39241.000,0.000,172.000,1875.000,
2021-06-03 00:00:00+02:00,332.000,645.000,34.000,,137.000,432.000,,5635.000,2037.000,39282.000,0.000,169.000,1812.000,
2021-06-03 01:00:00+02:00,332.000,647.000,34.000,,137.000,,409.000,5392.000,1875.000,39275.000,0.000,171.000,1812.000,
2021-06-03 02:00:00+02:00,332.000,672.000,34.000,,137.000,,856.000,5263.000,1912.000,38284.000,0.000,174.000,1788.000,
2021-06-03 03:00:00+02:00,332.000,682.000,33.000,,138.000,,475.000,5142.000,1836.000,37709.000,0.000,175.000,1767.000,
2021-06-03 04:00:00+02:00,331.000,712.000,33.000,,138.000,,1146.000,5100.000,1523.000,37865.000,0.000,173.000,1724.000,
2021-06-03 05:00:00+02:00,332.000,698.000,33.000,,138.000,,1195.000,5225.000,1851.000,38611.000,166.000,174.000,1535.000,
2021-06-03 06:00:00+02:00,328.000,611.000,34.000,,138.000,,960.000,5537.000,2260.000,39210.000,253.000,165.000,1396.000,
2021-06-03 07:00:00+02:00,331.000,648.000,35.000,,138.000,,443.000,5784.000,2410.000,39343.000,685.000,169.000,1328.000,
2021-06-03 08:00:00+02:00,333.000,741.000,35.000,,137.000,4.000,,5919.000,2262.000,39271.000,1673.000,166.000,1210.000,
2021-06-03 09:00:00+02:00,328.000,854.000,35.000,,137.000,20.000,,5783.000,2038.000,39252.000,3022.000,164.000,1162.000,
2021-06-03 10:00:00+02:00,335.000,898.000,35.000,,138.000,441.000,,5684.000,2099.000,39407.000,4251.000,160.000,1103.000,
2021-06-03 11:00:00+02:00,334.000,856.000,34.000,,138.000,609.000,,5573.000,2163.000,39311.000,5040.000,162.000,1096.000,
2021-06-03 12:00:00+02:00,332.000,719.000,34.000,,138.000,1251.000,,5440.000,2180.000,39002.000,5613.000,171.000,1096.000,
2021-06-03 13:00:00+02:00,338.000,738.000,34.000,,138.000,678.000,,5384.000,2032.000,39335.000,5632.000,166.000,1139.000,
2021-06-03 14:00:00+02:00,336.000,657.000,33.000,,138.000,440.000,,5278.000,2050.000,39546.000,5225.000,150.000,1077.000,
2021-06-03 15:00:00+02:00,332.000,830.000,32.000,,138.000,144.000,,5152.000,1868.000,39258.000,4969.000,153.000,1040.000,
2021-06-03 16:00:00+02:00,336.000,883.000,32.000,,138.000,6.000,,5257.000,2203.000,39117.000,4519.000,155.000,1127.000,
2021-06-03 17:00:00+02:00,338.000,1005.000,33.000,,138.000,297.000,,5461.000,2527.000,38974.000,3729.000,158.000,1274.000,
2021-06-03 18:00:00+02:00,333.000,1456.000,32.000,,138.000,1080.000,,6118.000,2844.000,39011.000,2311.000,153.000,1141.000,
2021-06-03 19:00:00+02:00,344.000,1662.000,31.000,,138.000,1404.000,,6264.000,3070.000,38971.000,1244.000,150.000,1167.000,
2021-06-03 20:00:00+02:00,344.000,1602.000,31.000,,138.000,1548.000,,6384.000,2914.000,39165.000,439.000,172.000,1257.000,
2021-06-03 21:00:00+02:00,344.000,1600.000,31.000,,138.000,1036.000,,6351.000,2618.000,39274.000,174.000,177.000,1326.000,
2021-06-03 22:00:00+02:00,345.000,1616.000,31.000,,138.000,1203.000,,6311.000,2773.000,39349.000,0.000,178.000,1410.000,
2021-06-03 23:00:00+02:00,341.000,1666.000,32.000,,138.000,950.000,,6167.000,2634.000,39207.000,0.000,174.000,1752.000,
2021-06-04 00:00:00+02:00,335.000,983.000,35.000,,137.000,192.000,,5774.000,1967.000,38788.000,0.000,173.000,1884.000,
2021-06-04 01:00:00+02:00,333.000,785.000,34.000,,135.000,,344.000,5495.000,1717.000,38899.000,0.000,173.000,1704.000,
2021-06-04 02:00:00+02:00,332.000,714.000,34.000,,135.000,,752.000,5432.000,1872.000,39042.000,0.000,175.000,1660.000,
2021-06-04 03:00:00+02:00,334.000,728.000,34.000,,134.000,,1516.000,5346.000,1713.000,38808.000,0.000,175.000,1578.000,
2021-06-04 04:00:00+02:00,335.000,746.000,33.000,,134.000,,1569.000,5338.000,1801.000,39066.000,0.000,176.000,1765.000,
2021-06-04 05:00:00+02:00,333.000,961.000,32.000,,134.000,,703.000,5469.000,1799.000,39184.000,137.000,176.000,1738.000,
2021-06-04 06:00:00+02:00,333.000,1861.000,32.000,,136.000,98.000,,5945.000,1989.000,39131.000,226.000,169.000,1517.000,
2021-06-04 07:00:00+02:00,333.000,2415.000,34.000,,138.000,1113.000,,6268.000,2390.000,39371.000,599.000,164.000,1473.000,
2021-06-04 08:00:00+02:00,336.000,2465.000,34.000,,138.000,1621.000,,6420.000,2514.000,39637.000,1422.000,163.000,1323.000,
2021-06-04 09:00:00+02:00,333.000,2438.000,33.000,,138.000,1363.000,,6367.000,2139.000,39640.000,2471.000,162.000,1211.000,
2021-06-04 10:00:00+02:00,337.000,2392.000,33.000,,138.000,1226.000,,6232.000,1871.000,39593.000,3391.000,163.000,1378.000,
2021-06-04 11:00:00+02:00,334.000,2496.000,33.000,,138.000,855.000,,6055.000,1836.000,39490.000,3755.000,164.000,1587.000,
2021-06-04 12:00:00+02:00,332.000,2542.000,32.000,,138.000,420.000,,5944.000,2180.000,39695.000,3842.000,161.000,1393.000,
2021-06-04 13:00:00+02:00,334.000,2508.000,32.000,,138.000,39.000,,5768.000,2267.000,39551.000,3957.000,164.000,1331.000,
2021-06-04 14:00:00+02:00,333.000,2404.000,32.000,,138.000,,197.000,5499.000,1991.000,39338.000,3695.000,163.000,1580.000,
2021-06-04 15:00:00+02:00,324.000,2370.000,32.000,,138.000,,41.000,5498.000,1769.000,39220.000,3270.000,164.000,2187.000,
2021-06-04 16:00:00+02:00,312.000,2362.000,32.000,,138.000,306.000,,5645.000,2009.000,39255.000,2697.000,172.000,2238.000,
2021-06-04 17:00:00+02:00,309.000,2593.000,30.000,,138.000,1102.000,,5992.000,2854.000,39607.000,1903.000,179.000,2005.000,
2021-06-04 18:00:00+02:00,311.000,2814.000,28.000,,138.000,1048.000,,6398.000,3083.000,39542.000,1386.000,181.000,2118.000,
2021-06-04 19:00:00+02:00,314.000,2811.000,28.000,,138.000,1346.000,,6568.000,2854.000,39563.000,937.000,182.000,2041.000,
2021-06-04 20:00:00+02:00,316.000,2804.000,29.000,,138.000,1319.000,,6708.000,3439.000,39544.000,453.000,184.000,1983.000,
2021-06-04 21:00:00+02:00,313.000,2873.000,30.000,,138.000,1151.000,,6745.000,3124.000,39599.000,186.000,181.000,2150.000,
2021-06-04 22:00:00+02:00,310.000,2111.000,32.000,,138.000,1200.000,,6832.000,3046.000,39085.000,0.000,185.000,2062.000,
2021-06-04 23:00:00+02:00,311.000,2611.000,33.000,,138.000,870.000,,6620.000,3046.000,38763.000,0.000,185.000,2179.000,
2021-06-05 00:00:00+02:00,310.000,2462.000,32.000,,138.000,345.000,,6352.000,2977.000,38584.000,0.000,183.000,2152.000,
2021-06-05 01:00:00+02:00,311.000,1888.000,32.000,,137.000,,456.000,6031.000,2185.000,38263.000,0.000,183.000,2041.000,
2021-06-05 02:00:00+02:00,312.000,1327.000,33.000,,134.000,,948.000,5814.000,1906.000,38199.000,0.000,180.000,2059.000,
2021-06-05 03:00:00+02:00,313.000,898.000,33.000,,134.000,,1371.000,5684.000,1908.000,38276.000,0.000,171.000,2216.000,
2021-06-05 04:00:00+02:00,318.000,706.000,34.000,,134.000,,1164.000,5711.000,1766.000,38110.000,0.000,171.000,2452.000,
2021-06-05 05:00:00+02:00,315.000,705.000,34.000,,135.000,,1190.000,5702.000,1738.000,37964.000,141.000,165.000,2540.000,
2021-06-05 06:00:00+02:00,314.000,701.000,35.000,,136.000,,1338.000,5812.000,1803.000,38245.000,224.000,161.000,2472.000,
2021-06-05 07:00:00+02:00,312.000,715.000,36.000,,135.000,,1044.000,6015.000,1958.000,38155.000,673.000,156.000,2369.000,
2021-06-05 08:00:00+02:00,311.000,725.000,37.000,,136.000,,389.000,6256.000,2022.000,38455.000,1784.000,156.000,2111.000,
2021-06-05 09:00:00+02:00,314.000,726.000,37.000,,138.000,348.000,,6318.000,1916.000,38461.000,3229.000,160.000,2117.000,
2021-06-05 10:00:00+02:00,314.000,715.000,36.000,,138.000,49.000,,6328.000,1818.000,38386.000,4388.000,164.000,2235.000,
2021-06-05 11:00:00+02:00,313.000,722.000,35.000,,138.000,,111.000,6232.000,1830.000,38403.000,5288.000,167.000,2260.000,
2021-06-05 12:00:00+02:00,316.000,743.000,34.000,,138.000,,124.000,6085.000,2044.000,38403.000,5900.000,171.000,2143.000,
2021-06-05 13:00:00+02:00,322.000,854.000,32.000,,138.000,,241.000,5979.000,2164.000,38347.000,6084.000,171.000,2074.000,
2021-06-05 14:00:00+02:00,320.000,804.000,32.000,,138.000,,795.000,5920.000,2081.000,38481.000,6196.000,164.000,1955.000,
2021-06-05 15:00:00+02:00,319.000,729.000,32.000,,136.000,,831.000,5912.000,2020.000,38197.000,5929.000,160.000,1826.000,
2021-06-05 16:00:00+02:00,320.000,905.000,32.000,,134.000,,504.000,5923.000,2227.000,37535.000,5380.000,161.000,1722.000,
2021-06-05 17:00:00+02:00,319.000,1120.000,33.000,,134.000,,266.000,6082.000,2149.000,37208.000,4445.000,160.000,1691.000,
2021-06-05 18:00:00+02:00,317.000,1426.000,33.000,,134.000,134.000,,6375.000,2511.000,37159.000,3165.000,163.000,1613.000,
2021-06-05 19:00:00+02:00,319.000,1720.000,33.000,,134.000,514.000,,6531.000,2763.000,37360.000,1647.000,165.000,1606.000,
2021-06-05 20:00:00+02:00,320.000,1798.000,33.000,,134.000,526.000,,6730.000,2759.000,37468.000,577.000,171.000,1628.000,
2021-06-05 21:00:00+02:00,318.000,1708.000,33.000,,134.000,211.000,,6605.000,2492.000,37444.000,209.000,172.000,1652.000,
2021-06-05 22:00:00+02:00,318.000,1720.000,32.000,,134.000,366.000,,6583.000,2616.000,37327.000,0.000,175.000,1708.000,
2021-06-05 23:00:00+02:00,320.000,1850.000,31.000,,134.000,362.000,,6521.000,2581.000,37294.000,0.000,178.000,1708.000,
2021-06-06 00:00:00+02:00,319.000,1813.000,28.000,,134.000,,193.000,6102.000,2550.000,37124.000,0.000,177.000,1695.000,
2021-06-06 01:00:00+02:00,329.000,1126.000,27.000,,136.000,,768.000,5890.000,2004.000,36972.000,0.000,178.000,1607.000,
2021-06-06 02:00:00+02:00,325.000,1094.000,27.000,,137.000,,964.000,5862.000,1912.000,37120.000,0.000,179.000,1543.000,
2021-06-06 03:00:00+02:00,320.000,1090.000,27.000,,136.000,,1442.000,5785.000,1882.000,36805.000,0.000,181.000,1635.000,
2021-06-06 04:00:00+02:00,319.000,1096.000,27.000,,136.000,,1631.000,5786.000,1917.000,36630.000,0.000,181.000,1709.000,
2021-06-06 05:00:00+02:00,321.000,958.000,28.000,,136.000,,1958.000,5780.000,1499.000,36371.000,154.000,182.000,1799.000,
2021-06-06 06:00:00+02:00,316.000,901.000,28.000,,136.000,,1469.000,5838.000,1406.000,36214.000,250.000,177.000,1805.000,
2021-06-06 07:00:00+02:00,318.000,916.000,28.000,,136.000,,1441.000,5893.000,1519.000,36300.000,747.000,173.000,1618.000,
2021-06-06 08:00:00+02:00,319.000,952.000,29.000,,138.000,,1309.000,6012.000,1779.000,36442.000,1963.000,171.000,1325.000,
2021-06-06 09:00:00+02:00,320.000,1120.000,30.000,,138.000,,1328.000,6086.000,1757.000,36720.000,3552.000,169.000,1244.000,
2021-06-06 10:00:00+02:00,318.000,1011.000,30.000,,138.000,,1010.000,6121.000,1750.000,37404.000,4797.000,165.000,1286.000,
2021-06-06 11:00:00+02:00,318.000,478.000,31.000,,138.000,,913.000,6102.000,1783.000,37957.000,5482.000,163.000,1382.000,
2021-06-06 12:00:00+02:00,320.000,470.000,31.000,,138.000,,804.000,6029.000,2077.000,38159.000,5647.000,164.000,1455.000,
2021-06-06 13:00:00+02:00,321.000,463.000,31.000,,138.000,,711.000,5811.000,2634.000,37994.000,5607.000,163.000,1505.000,
2021-06-06 14:00:00+02:00,320.000,464.000,31.000,,138.000,,1285.000,5565.000,2330.000,37738.000,5380.000,160.000,1584.000,
2021-06-06 15:00:00+02:00,316.000,456.000,32.000,,138.000,,1417.000,5479.000,1730.000,37640.000,5138.000,160.000,1615.000,
2021-06-06 16:00:00+02:00,318.000,455.000,32.000,,138.000,,1738.000,5509.000,1786.000,37973.000,4751.000,165.000,1682.000,
2021-06-06 17:00:00+02:00,323.000,702.000,32.000,,138.000,,1305.000,5584.000,1774.000,38045.000,4015.000,166.000,1819.000,
2021-06-06 18:00:00+02:00,321.000,841.000,32.000,,138.000,,1076.000,5890.000,1798.000,37976.000,2794.000,171.000,1898.000,
2021-06-06 19:00:00+02:00,321.000,1026.000,32.000,,138.000,147.000,,6128.000,2438.000,38199.000,1546.000,173.000,1901.000,
2021-06-06 20:00:00+02:00,320.000,1214.000,31.000,,138.000,888.000,,6335.000,2533.000,38412.000,546.000,173.000,1800.000,
2021-06-06 21:00:00+02:00,319.000,1210.000,31.000,,138.000,1046.000,,6454.000,2352.000,38381.000,192.000,169.000,1780.000,
2021-06-06 22:00:00+02:00,320.000,1211.000,31.000,,138.000,1497.000,,6611.000,2472.000,38392.000,0.000,170.000,1880.000,
2021-06-06 23:00:00+02:00,319.000,1218.000,31.000,,138.000,964.000,,6496.000,2496.000,38433.000,0.000,177.000,1889.000,
2021-06-07 00:00:00+02:00,320.000,1224.000,30.000,,138.000,,247.000,5993.000,2289.000,38351.000,0.000,180.000,1744.000,
2021-06-07 01:00:00+02:00,319.000,1192.000,29.000,,136.000,,937.000,5786.000,1835.000,38151.000,0.000,182.000,1591.000,
2021-06-07 02:00:00+02:00,320.000,1059.000,29.000,,136.000,,1162.000,5646.000,1755.000,38248.000,0.000,178.000,1464.000,
2021-06-07 03:00:00+02:00,320.000,968.000,29.000,,136.000,,1535.000,5609.000,1603.000,38071.000,0.000,175.000,1412.000,
2021-06-07 04:00:00+02:00,319.000,1002.000,29.000,,136.000,,1856.000,5593.000,1603.000,38085.000,0.000,174.000,1387.000,
2021-06-07 05:00:00+02:00,319.000,1586.000,30.000,,136.000,,1201.000,5718.000,1681.000,38038.000,144.000,172.000,1395.000,
2021-06-07 06:00:00+02:00,318.000,2723.000,32.000,,138.000,,189.000,6013.000,2182.000,38464.000,234.000,168.000,1325.000,
2021-06-07 07:00:00+02:00,319.000,3039.000,32.000,,138.000,938.000,,6175.000,2618.000,38649.000,733.000,161.000,1218.000,
2021-06-07 08:00:00+02:00,320.000,3037.000,31.000,,138.000,1441.000,,6267.000,2672.000,38810.000,1943.000,159.000,1053.000,
2021-06-07 09:00:00+02:00,320.000,3004.000,31.000,,138.000,1157.000,,6291.000,2573.000,38769.000,3482.000,162.000,990.000,
2021-06-07 10:00:00+02:00,319.000,3290.000,31.000,,138.000,820.000,,6336.000,2570.000,38765.000,4837.000,159.000,1032.000,
2021-06-07 11:00:00+02:00,318.000,3336.000,31.000,,138.000,649.000,,6296.000,2521.000,38797.000,5688.000,159.000,1081.000,
2021-06-07 12:00:00+02:00,313.000,3325.000,31.000,,138.000,620.000,,6253.000,2611.000,38837.000,5907.000,167.000,1047.000,
2021-06-07 13:00:00+02:00,316.000,3342.000,30.000,,138.000,490.000,,6016.000,2392.000,38669.000,5858.000,170.000,1010.000,
2021-06-07 14:00:00+02:00,317.000,3197.000,30.000,,138.000,165.000,,5732.000,2257.000,38602.000,5637.000,168.000,1021.000,
2021-06-07 15:00:00+02:00,318.000,3162.000,31.000,,138.000,,155.000,5538.000,2154.000,38705.000,5424.000,169.000,1055.000,
2021-06-07 16:00:00+02:00,319.000,3266.000,34.000,,138.000,177.000,,5790.000,2263.000,38836.000,4849.000,162.000,1227.000,
2021-06-07 17:00:00+02:00,319.000,3249.000,34.000,,138.000,315.000,,5906.000,2356.000,38911.000,4003.000,162.000,1383.000,
2021-06-07 18:00:00+02:00,319.000,3227.000,34.000,,138.000,674.000,,6187.000,2540.000,38935.000,2837.000,169.000,1468.000,
2021-06-07 19:00:00+02:00,321.000,3274.000,33.000,,138.000,1113.000,,6542.000,2800.000,39013.000,1530.000,174.000,1401.000,
2021-06-07 20:00:00+02:00,321.000,3180.000,33.000,,138.000,1366.000,,6556.000,2745.000,39137.000,551.000,175.000,1355.000,
2021-06-07 21:00:00+02:00,319.000,3228.000,32.000,,138.000,912.000,,6505.000,2456.000,39245.000,198.000,176.000,1364.000,
2021-06-07 22:00:00+02:00,319.000,3295.000,32.000,,138.000,918.000,,6575.000,2341.000,38984.000,0.000,178.000,1523.000,
2021-06-07 23:00:00+02:00,320.000,3330.000,31.000,,137.000,1029.000,,6354.000,2449.000,38964.000,0.000,178.000,1475.000,
2021-06-08 00:00:00+02:00,322.000,2738.000,30.000,,138.000,247.000,,6155.000,2356.000,39034.000,0.000,178.000,1451.000,
2021-06-08 01:00:00+02:00,325.000,2522.000,29.000,,137.000,,276.000,6016.000,2105.000,39000.000,0.000,179.000,1270.000,
2021-06-08 02:00:00+02:00,324.000,2472.000,29.000,,137.000,,862.000,5821.000,1988.000,39007.000,0.000,182.000,1131.000,
2021-06-08 03:00:00+02:00,325.000,2469.000,28.000,,136.000,,1611.000,5717.000,1961.000,39097.000,0.000,176.000,1107.000,
2021-06-08 04:00:00+02:00,325.000,2416.000,28.000,,135.000,,1692.000,5694.000,1859.000,39043.000,0.000,162.000,1132.000,
2021-06-08 05:00:00+02:00,323.000,2641.000,29.000,,134.000,,1119.000,5692.000,1787.000,39472.000,148.000,158.000,1155.000,
2021-06-08 06:00:00+02:00,323.000,3253.000,30.000,,136.000,,88.000,6017.000,1899.000,39642.000,246.000,153.000,1148.000,
2021-06-08 07:00:00+02:00,324.000,3517.000,31.000,,138.000,788.000,,6131.000,2201.000,39784.000,793.000,156.000,1084.000,
2021-06-08 08:00:00+02:00,325.000,3411.000,29.000,,137.000,1126.000,,6430.000,2298.000,39715.000,2220.000,155.000,920.000,
2021-06-08 09:00:00+02:00,326.000,3302.000,29.000,,137.000,732.000,,6330.000,1973.000,39778.000,4038.000,155.000,921.000,
2021-06-08 10:00:00+02:00,325.000,3095.000,28.000,,138.000,658.000,,6254.000,1884.000,39789.000,5545.000,159.000,913.000,
2021-06-08 11:00:00+02:00,325.000,2869.000,27.000,,138.000,824.000,,6222.000,1945.000,39784.000,6429.000,159.000,909.000,
2021-06-08 12:00:00+02:00,322.000,2843.000,27.000,,138.000,985.000,,6118.000,2178.000,39623.000,6846.000,155.000,879.000,
2021-06-08 13:00:00+02:00,321.000,2786.000,27.000,,138.000,791.000,,6013.000,2412.000,39758.000,6929.000,156.000,848.000,
2021-06-08 14:00:00+02:00,321.000,2864.000,28.000,,138.000,583.000,,5789.000,2516.000,39732.000,6733.000,156.000,868.000,
2021-06-08 15:00:00+02:00,324.000,2922.000,29.000,,138.000,563.000,,5800.000,2162.000,39665.000,6321.000,154.000,907.000,
2021-06-08 16:00:00+02:00,322.000,2791.000,29.000,,138.000,611.000,,5859.000,2212.000,39630.000,5755.000,156.000,957.000,
2021-06-08 17:00:00+02:00,324.000,3043.000,29.000,,138.000,977.000,,6162.000,2384.000,39554.000,4600.000,141.000,1015.000,
2021-06-08 18:00:00+02:00,323.000,3350.000,29.000,,138.000,1420.000,,6489.000,3102.000,39503.000,3284.000,144.000,1095.000,
2021-06-08 19:00:00+02:00,324.000,3418.000,29.000,,138.000,1671.000,,6651.000,2818.000,39572.000,1669.000,162.000,1169.000,
2021-06-08 20:00:00+02:00,322.000,3387.000,29.000,,138.000,1189.000,,6610.000,2507.000,39516.000,629.000,159.000,1235.000,
2021-06-08 21:00:00+02:00,322.000,3353.000,29.000,,138.000,1234.000,,6550.000,2466.000,39590.000,212.000,163.000,1539.000,
2021-06-08 22:00:00+02:00,321.000,3377.000,28.000,,138.000,1234.000,,6529.000,2548.000,39536.000,0.000,173.000,1782.000,
