,Biomass,Fossil Brown coal/Lignite,Fossil Coal-derived gas,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Other,Other renewable,Solar,Waste,Wind Onshore
2021-02-10 10:00:00+01:00,324.000,4317.000,260.000,1225.000,774.000,17.000,436.000,0.000,114.000,468.000,3479.000,81.000,276.000,20.000,22.000,9.000
2021-02-10 11:00:00+01:00,314.000,4234.000,259.000,1223.000,725.000,15.000,647.000,0.000,116.000,381.000,3478.000,80.000,273.000,26.000,22.000,10.000
2021-02-10 12:00:00+01:00,314.000,4264.000,261.000,1222.000,768.000,17.000,264.000,0.000,118.000,321.000,3476.000,79.000,275.000,27.000,22.000,13.000
2021-02-10 13:00:00+01:00,318.000,4260.000,261.000,1211.000,768.000,16.000,60.000,0.000,120.000,319.000,3478.000,79.000,275.000,21.000,22.000,22.000
2021-02-10 14:00:00+01:00,318.000,4203.000,262.000,1211.000,763.000,14.000,67.000,0.000,120.000,302.000,3477.000,78.000,276.000,10.000,22.000,28.000
2021-02-10 15:00:00+01:00,326.000,4166.000,262.000,1213.000,763.000,15.000,26.000,0.000,123.000,304.000,3474.000,80.000,278.000,3.000,22.000,38.000
2021-02-10 16:00:00+01:00,331.000,4169.000,259.000,1221.000,762.000,14.000,0.000,0.000,125.000,367.000,3477.000,81.000,279.000,2.000,22.000,44.000
2021-02-10 17:00:00+01:00,334.000,4253.000,260.000,1227.000,761.000,15.000,637.000,0.000,123.000,556.000,3478.000,80.000,280.000,1.000,22.000,48.000
2021-02-10 18:00:00+01:00,335.000,4285.000,261.000,1226.000,747.000,16.000,661.000,0.000,123.000,581.000,3478.000,79.000,282.000,0.000,22.000,52.000
2021-02-10 19:00:00+01:00,334.000,4208.000,260.000,1227.000,747.000,15.000,475.000,0.000,125.000,491.000,3480.000,75.000,281.000,0.000,22.000,55.000
2021-02-10 20:00:00+01:00,335.000,4267.000,261.000,1225.000,744.000,14.000,165.000,0.000,126.000,330.000,3483.000,74.000,280.000,0.000,21.000,44.000
2021-02-10 21:00:00+01:00,330.000,4285.000,260.000,1216.000,731.000,16.000,0.000,0.000,126.000,376.000,3483.000,67.000,276.000,0.000,21.000,40.000
2021-02-10 22:00:00+01:00,330.000,4216.000,262.000,1172.000,691.000,17.000,56.000,0.000,125.000,350.000,3482.000,47.000,268.000,0.000,21.000,43.000
2021-02-10 23:00:00+01:00,330.000,3853.000,261.000,1182.000,612.000,16.000,0.000,349.000,127.000,299.000,3483.000,45.000,267.000,0.000,21.000,42.000
2021-02-11 00:00:00+01:00,328.000,3690.000,263.000,1166.000,635.000,23.000,0.000,629.000,129.000,212.000,3485.000,40.000,266.000,0.000,21.000,38.000
2021-02-11 01:00:00+01:00,327.000,3709.000,265.000,1168.000,615.000,22.000,0.000,1049.000,129.000,204.000,3482.000,40.000,267.000,0.000,21.000,38.000
2021-02-11 02:00:00+01:00,327.000,3660.000,262.000,1148.000,605.000,22.000,0.000,1050.000,129.000,200.000,3483.000,41.000,267.000,0.000,21.000,42.000
2021-02-11 03:00:00+01:00,322.000,3616.000,262.000,1149.000,579.000,22.000,0.000,1009.000,126.000,194.000,3485.000,43.000,267.000,0.000,21.000,40.000
2021-02-11 04:00:00+01:00,323.000,3633.000,262.000,1180.000,582.000,22.000,0.000,928.000,123.000,195.000,3481.000,46.000,268.000,0.000,20.000,37.000
2021-02-11 05:00:00+01:00,317.000,3631.000,269.000,1111.000,616.000,22.000,0.000,775.000,122.000,266.000,3479.000,50.000,269.000,0.000,21.000,37.000
2021-02-11 06:00:00+01:00,312.000,4146.000,258.000,1206.000,727.000,21.000,81.000,35.000,120.000,388.000,3481.000,74.000,278.000,1.000,21.000,39.000
2021-02-11 07:00:00+01:00,309.000,4212.000,259.000,1205.000,777.000,22.000,179.000,0.000,119.000,433.000,3480.000,83.000,279.000,2.000,21.000,37.000
2021-02-11 08:00:00+01:00,310.000,4233.000,263.000,1228.000,791.000,22.000,399.000,0.000,123.000,625.000,3480.000,82.000,279.000,4.000,21.000,32.000
2021-02-11 09:00:00+01:00,316.000,4233.000,261.000,1229.000,784.000,22.000,684.000,0.000,126.000,555.000,3479.000,81.000,279.000,22.000,21.000,29.000
2021-02-11 10:00:00+01:00,320.000,4225.000,258.000,1223.000,773.000,21.000,615.000,0.000,128.000,441.000,3480.000,77.000,275.000,69.000,21.000,30.000
2021-02-11 11:00:00+01:00,320.000,4261.000,258.000,1220.000,776.000,22.000,544.000,0.000,131.000,368.000,3479.000,74.000,275.000,106.000,21.000,38.000
2021-02-11 12:00:00+01:00,327.000,4277.000,258.000,1218.000,772.000,21.000,270.000,0.000,131.000,227.000,3478.000,76.000,275.000,82.000,21.000,48.000
2021-02-11 13:00:00+01:00,329.000,4176.000,264.000,1212.000,779.000,22.000,0.000,0.000,133.000,224.000,3492.000,75.000,277.000,55.000,21.000,59.000
2021-02-11 14:00:00+01:00,324.000,4127.000,259.000,1221.000,766.000,22.000,0.000,0.000,134.000,215.000,3480.000,78.000,279.000,44.000,21.000,65.000
2021-02-11 15:00:00+01:00,326.000,4252.000,259.000,1224.000,769.000,22.000,124.000,0.000,136.000,206.000,3472.000,80.000,281.000,22.000,21.000,79.000
2021-02-11 16:00:00+01:00,324.000,4407.000,258.000,1224.000,768.000,22.000,15.000,0.000,134.000,301.000,3483.000,81.000,282.000,5.000,21.000,84.000
2021-02-11 17:00:00+01:00,325.000,4475.000,259.000,1224.000,771.000,22.000,355.000,0.000,131.000,477.000,3503.000,81.000,284.000,2.000,21.000,85.000
2021-02-11 18:00:00+01:00,325.000,4547.000,260.000,1216.000,759.000,23.000,543.000,0.000,131.000,442.000,3537.000,80.000,284.000,0.000,21.000,66.000
2021-02-11 19:00:00+01:00,326.000,4549.000,259.000,1225.000,760.000,22.000,432.000,0.000,129.000,569.000,3548.000,79.000,288.000,0.000,21.000,58.000
2021-02-11 20:00:00+01:00,326.000,4455.000,260.000,1225.000,765.000,23.000,370.000,0.000,131.000,479.000,3571.000,77.000,288.000,0.000,21.000,47.000
2021-02-11 21:00:00+01:00,326.000,4393.000,263.000,1216.000,740.000,22.000,201.000,0.000,130.000,501.000,3593.000,70.000,285.000,0.000,21.000,38.000
2021-02-11 22:00:00+01:00,317.000,4335.000,262.000,1192.000,691.000,22.000,3.000,0.000,131.000,410.000,3590.000,44.000,274.000,0.000,20.000,29.000
2021-02-11 23:00:00+01:00,327.000,4093.000,265.000,1177.000,580.000,22.000,0.000,306.000,132.000,313.000,3583.000,40.000,272.000,0.000,21.000,29.000
2021-02-12 00:00:00+01:00,330.000,3499.000,273.000,1161.000,568.000,22.000,0.000,754.000,134.000,309.000,3585.000,37.000,268.000,0.000,20.000,28.000
2021-02-12 01:00:00+01:00,330.000,3536.000,275.000,1137.000,574.000,22.000,0.000,1015.000,134.000,243.000,3574.000,38.000,269.000,0.000,20.000,29.000
2021-02-12 02:00:00+01:00,329.000,3544.000,271.000,1164.000,554.000,22.000,0.000,974.000,135.000,181.000,3598.000,40.000,270.000,0.000,20.000,31.000
2021-02-12 03:00:00+01:00,330.000,3551.000,270.000,1182.000,554.000,22.000,0.000,1044.000,133.000,183.000,3620.000,40.000,268.000,0.000,21.000,29.000
2021-02-12 04:00:00+01:00,330.000,3462.000,270.000,1177.000,566.000,22.000,0.000,1034.000,133.000,183.000,3617.000,40.000,266.000,0.000,21.000,30.000
2021-02-12 05:00:00+01:00,323.000,3730.000,269.000,1194.000,572.000,22.000,0.000,858.000,129.000,338.000,3625.000,44.000,266.000,0.000,20.000,30.000
2021-02-12 06:00:00+01:00,322.000,4110.000,275.000,1232.000,715.000,22.000,15.000,28.000,128.000,397.000,3613.000,78.000,281.000,1.000,21.000,24.000
2021-02-12 07:00:00+01:00,319.000,4210.000,267.000,1232.000,777.000,24.000,413.000,0.000,126.000,443.000,3483.000,83.000,284.000,3.000,21.000,19.000
2021-02-12 08:00:00+01:00,319.000,4247.000,269.000,1183.000,797.000,24.000,529.000,0.000,131.000,461.000,3367.000,81.000,283.000,40.000,20.000,18.000
2021-02-12 09:00:00+01:00,330.000,4246.000,267.000,1158.000,809.000,22.000,641.000,0.000,133.000,445.000,3304.000,81.000,283.000,115.000,20.000,17.000
2021-02-12 10:00:00+01:00,329.000,4342.000,268.000,1225.000,791.000,21.000,276.000,0.000,136.000,284.000,3272.000,78.000,285.000,171.000,21.000,19.000
2021-02-12 11:00:00+01:00,317.000,4358.000,264.000,1225.000,775.000,21.000,326.000,0.000,140.000,240.000,3257.000,74.000,284.000,191.000,20.000,18.000
2021-02-12 12:00:00+01:00,323.000,4326.000,264.000,1225.000,752.000,22.000,228.000,0.000,141.000,172.000,3237.000,74.000,285.000,183.000,20.000,17.000
2021-02-12 13:00:00+01:00,318.000,4278.000,268.000,1221.000,728.000,21.000,159.000,0.000,142.000,240.000,3236.000,73.000,284.000,164.000,20.000,22.000
2021-02-12 14:00:00+01:00,321.000,4228.000,267.000,1216.000,728.000,20.000,120.000,0.000,143.000,188.000,3242.000,68.000,282.000,133.000,20.000,34.000
2021-02-12 15:00:00+01:00,325.000,4212.000,267.000,1217.000,744.000,20.000,97.000,0.000,144.000,191.000,3246.000,72.000,284.000,79.000,20.000,39.000
2021-02-12 16:00:00+01:00,322.000,4247.000,263.000,1225.000,756.000,21.000,279.000,0.000,144.000,206.000,3263.000,76.000,285.000,22.000,20.000,38.000
2021-02-12 17:00:00+01:00,329.000,4296.000,269.000,1231.000,757.000,21.000,517.000,0.000,142.000,265.000,3272.000,78.000,284.000,2.000,21.000,48.000
2021-02-12 18:00:00+01:00,331.000,4360.000,261.000,1231.000,744.000,22.000,775.000,0.000,141.000,260.000,3277.000,81.000,286.000,0.000,21.000,51.000
2021-02-12 19:00:00+01:00,327.000,4366.000,259.000,1231.000,749.000,22.000,166.000,0.000,141.000,268.000,3279.000,81.000,289.000,0.000,21.000,53.000
2021-02-12 20:00:00+01:00,327.000,4309.000,258.000,1219.000,592.000,21.000,75.000,0.000,143.000,250.000,3263.000,80.000,287.000,0.000,21.000,52.000
2021-02-12 21:00:00+01:00,328.000,4220.000,270.000,1222.000,404.000,21.000,0.000,0.000,143.000,244.000,3284.000,70.000,284.000,0.000,21.000,53.000
2021-02-12 22:00:00+01:00,326.000,3998.000,252.000,1184.000,390.000,22.000,0.000,0.000,143.000,210.000,3283.000,46.000,273.000,0.000,21.000,44.000
2021-02-12 23:00:00+01:00,322.000,3758.000,254.000,1160.000,388.000,23.000,0.000,0.000,141.000,212.000,3284.000,41.000,270.000,0.000,21.000,46.000
2021-02-13 00:00:00+01:00,321.000,3481.000,286.000,650.000,389.000,15.000,0.000,1.000,147.000,157.000,3297.000,27.000,267.000,0.000,25.000,49.000
2021-02-13 01:00:00+01:00,318.000,3518.000,291.000,365.000,390.000,16.000,0.000,504.000,146.000,181.000,3298.000,27.000,267.000,0.000,24.000,47.000
2021-02-13 02:00:00+01:00,320.000,3588.000,292.000,368.000,390.000,16.000,0.000,843.000,144.000,191.000,3314.000,27.000,268.000,0.000,24.000,52.000
2021-02-13 03:00:00+01:00,322.000,3507.000,261.000,375.000,386.000,13.000,0.000,1055.000,144.000,186.000,3319.000,29.000,268.000,0.000,24.000,49.000
2021-02-13 04:00:00+01:00,321.000,3501.000,261.000,376.000,407.000,14.000,0.000,1049.000,143.000,187.000,3324.000,29.000,267.000,0.000,24.000,41.000
2021-02-13 05:00:00+01:00,320.000,3584.000,268.000,440.000,432.000,16.000,0.000,890.000,141.000,264.000,3328.000,34.000,268.000,0.000,25.000,40.000
2021-02-13 06:00:00+01:00,320.000,3610.000,276.000,402.000,444.000,12.000,742.000,0.000,143.000,210.000,3335.000,62.000,279.000,1.000,24.000,32.000
2021-02-13 07:00:00+01:00,320.000,3683.000,279.000,422.000,415.000,13.000,923.000,0.000,142.000,200.000,3354.000,69.000,282.000,8.000,25.000,36.000
2021-02-13 08:00:00+01:00,316.000,4046.000,308.000,617.000,460.000,16.000,927.000,0.000,139.000,316.000,3370.000,70.000,284.000,69.000,25.000,36.000
2021-02-13 09:00:00+01:00,310.000,4017.000,275.000,1137.000,458.000,14.000,110.000,97.000,140.000,368.000,3370.000,68.000,282.000,148.000,25.000,36.000
2021-02-13 10:00:00+01:00,314.000,3961.000,269.000,1002.000,422.000,13.000,0.000,431.000,139.000,516.000,3374.000,63.000,282.000,221.000,25.000,35.000
2021-02-13 11:00:00+01:00,311.000,3885.000,267.000,1224.000,406.000,12.000,0.000,0.000,142.000,535.000,3377.000,60.000,282.000,255.000,25.000,35.000
2021-02-13 12:00:00+01:00,308.000,3847.000,270.000,1117.000,391.000,13.000,0.000,0.000,142.000,398.000,3382.000,54.000,278.000,270.000,25.000,33.000
2021-02-13 13:00:00+01:00,311.000,3920.000,267.000,1220.000,394.000,12.000,0.000,0.000,148.000,271.000,3388.000,57.000,279.000,249.000,25.000,28.000
2021-02-13 14:00:00+01:00,316.000,3650.000,276.000,1218.000,395.000,12.000,0.000,0.000,152.000,217.000,3389.000,53.000,277.000,181.000,25.000,27.000
2021-02-13 15:00:00+01:00,324.000,3622.000,264.000,1199.000,364.000,12.000,0.000,0.000,152.000,197.000,3395.000,54.000,278.000,98.000,25.000,31.000
2021-02-13 16:00:00+01:00,329.000,3965.000,260.000,1191.000,376.000,11.000,0.000,0.000,153.000,226.000,3401.000,57.000,279.000,31.000,25.000,43.000
2021-02-13 17:00:00+01:00,327.000,4127.000,258.000,1240.000,399.000,11.000,154.000,0.000,150.000,353.000,3409.000,62.000,281.000,2.000,25.000,48.000
2021-02-13 18:00:00+01:00,334.000,4248.000,267.000,1242.000,407.000,12.000,562.000,0.000,151.000,329.000,3415.000,67.000,286.000,0.000,25.000,48.000
2021-02-13 19:00:00+01:00,335.000,4207.000,261.000,1246.000,408.000,11.000,267.000,0.000,151.000,311.000,3420.000,66.000,285.000,0.000,25.000,47.000
2021-02-13 20:00:00+01:00,337.000,4226.000,259.000,1206.000,403.000,10.000,0.000,0.000,150.000,309.000,3427.000,61.000,283.000,0.000,25.000,36.000
2021-02-13 21:00:00+01:00,332.000,3850.000,271.000,1198.000,375.000,11.000,0.000,0.000,148.000,324.000,3429.000,53.000,281.000,0.000,25.000,37.000
2021-02-13 22:00:00+01:00,331.000,3687.000,250.000,903.000,368.000,9.000,0.000,0.000,151.000,284.000,3435.000,29.000,270.000,0.000,25.000,35.000
2021-02-13 23:00:00+01:00,329.000,3651.000,255.000,368.000,376.000,11.000,0.000,0.000,152.000,263.000,3442.000,26.000,267.000,0.000,24.000,28.000
2021-02-14 00:00:00+01:00,325.000,3536.000,256.000,367.000,381.000,12.000,0.000,0.000,151.000,259.000,3447.000,26.000,267.000,0.000,25.000,31.000
2021-02-14 01:00:00+01:00,322.000,3486.000,256.000,367.000,380.000,11.000,0.000,0.000,152.000,203.000,3451.000,26.000,266.000,0.000,24.000,27.000
2021-02-14 02:00:00+01:00,322.000,3449.000,255.000,367.000,388.000,11.000,0.000,580.000,153.000,166.000,3450.000,28.000,267.000,0.000,24.000,26.000
2021-02-14 03:00:00+01:00,323.000,3462.000,256.000,372.000,442.000,11.000,0.000,841.000,153.000,167.000,3448.000,28.000,267.000,0.000,25.000,19.000
2021-02-14 04:00:00+01:00,316.000,3382.000,256.000,375.000,482.000,11.000,0.000,1054.000,153.000,173.000,3449.000,28.000,267.000,0.000,25.000,19.000
2021-02-14 05:00:00+01:00,313.000,3511.000,261.000,381.000,486.000,13.000,0.000,1047.000,153.000,175.000,3449.000,30.000,266.000,0.000,25.000,27.000
2021-02-14 06:00:00+01:00,315.000,3648.000,273.000,398.000,420.000,15.000,0.000,1011.000,151.000,192.000,3457.000,54.000,277.000,1.000,25.000,27.000
2021-02-14 07:00:00+01:00,321.000,3681.000,271.000,395.000,414.000,14.000,0.000,309.000,153.000,142.000,3457.000,55.000,277.000,13.000,25.000,27.000
2021-02-14 08:00:00+01:00,321.000,3786.000,267.000,396.000,416.000,12.000,0.000,5.000,152.000,140.000,3457.000,59.000,280.000,125.000,25.000,22.000
2021-02-14 09:00:00+01:00,320.000,3896.000,263.000,392.000,429.000,11.000,0.000,0.000,150.000,341.000,3463.000,60.000,280.000,281.000,25.000,20.000
2021-02-14 10:00:00+01:00,321.000,3946.000,267.000,392.000,444.000,12.000,0.000,0.000,149.000,490.000,3467.000,58.000,281.000,398.000,24.000,16.000
2021-02-14 11:00:00+01:00,320.000,3868.000,255.000,380.000,401.000,9.000,124.000,0.000,151.000,381.000,3467.000,59.000,282.000,496.000,21.000,10.000
2021-02-14 12:00:00+01:00,319.000,3714.000,248.000,366.000,396.000,7.000,55.000,0.000,154.000,221.000,3470.000,51.000,280.000,571.000,19.000,11.000
2021-02-14 13:00:00+01:00,320.000,3660.000,249.000,364.000,415.000,7.000,0.000,426.000,157.000,157.000,3469.000,47.000,278.000,599.000,19.000,13.000
2021-02-14 14:00:00+01:00,320.000,3554.000,233.000,364.000,422.000,7.000,0.000,799.000,158.000,157.000,3468.000,49.000,274.000,538.000,19.000,13.000
2021-02-14 15:00:00+01:00,320.000,3666.000,243.000,375.000,436.000,9.000,0.000,153.000,158.000,197.000,3462.000,49.000,274.000,359.000,19.000,14.000
2021-02-14 16:00:00+01:00,321.000,3818.000,239.000,386.000,443.000,11.000,0.000,0.000,156.000,260.000,3461.000,51.000,274.000,100.000,19.000,15.000
2021-02-14 17:00:00+01:00,321.000,4106.000,242.000,391.000,406.000,10.000,528.000,0.000,152.000,468.000,3463.000,57.000,276.000,3.000,19.000,15.000
2021-02-14 18:00:00+01:00,320.000,4309.000,267.000,401.000,378.000,12.000,615.000,0.000,152.000,491.000,3461.000,63.000,284.000,0.000,19.000,15.000
2021-02-14 19:00:00+01:00,317.000,4260.000,264.000,398.000,376.000,11.000,318.000,0.000,152.000,463.000,3460.000,62.000,281.000,0.000,19.000,19.000
2021-02-14 20:00:00+01:00,316.000,3960.000,264.000,396.000,364.000,11.000,4.000,0.000,153.000,401.000,3463.000,58.000,279.000,0.000,19.000,21.000
2021-02-14 21:00:00+01:00,317.000,3810.000,263.000,390.000,365.000,11.000,0.000,0.000,154.000,466.000,3468.000,52.000,279.000,0.000,19.000,18.000
2021-02-14 22:00:00+01:00,319.000,3795.000,252.000,370.000,364.000,11.000,53.000,0.000,155.000,323.000,3465.000,30.000,271.000,0.000,19.000,17.000
2021-02-14 23:00:00+01:00,320.000,3760.000,252.000,369.000,367.000,12.000,0.000,0.000,158.000,123.000,3466.000,28.000,271.000,0.000,19.000,18.000
2021-02-15 00:00:00+01:00,325.000,3654.000,256.000,372.000,370.000,19.000,0.000,0.000,156.000,194.000,3471.000,27.000,269.000,0.000,19.000,17.000
2021-02-15 01:00:00+01:00,323.000,3383.000,256.000,372.000,368.000,19.000,0.000,102.000,153.000,257.000,3471.000,28.000,268.000,0.000,19.000,21.000
2021-02-15 02:00:00+01:00,320.000,3441.000,254.000,372.000,371.000,19.000,0.000,423.000,153.000,200.000,3471.000,29.000,268.000,0.000,21.000,24.000
2021-02-15 03:00:00+01:00,324.000,3520.000,257.000,376.000,380.000,20.000,0.000,915.000,151.000,203.000,3472.000,29.000,267.000,0.000,24.000,23.000
2021-02-15 04:00:00+01:00,324.000,3576.000,256.000,379.000,382.000,20.000,0.000,690.000,146.000,198.000,3473.000,29.000,266.000,0.000,26.000,29.000
2021-02-15 05:00:00+01:00,323.000,3797.000,254.000,478.000,384.000,19.000,102.000,30.000,145.000,200.000,3473.000,31.000,266.000,0.000,25.000,31.000
2021-02-15 06:00:00+01:00,325.000,4072.000,265.000,710.000,397.000,20.000,575.000,0.000,143.000,270.000,3477.000,61.000,277.000,1.000,25.000,33.000
2021-02-15 07:00:00+01:00,326.000,4477.000,264.000,1265.000,436.000,19.000,537.000,0.000,144.000,318.000,3482.000,65.000,280.000,26.000,25.000,42.000
2021-02-15 08:00:00+01:00,323.000,4651.000,267.000,1260.000,444.000,20.000,503.000,0.000,142.000,441.000,3482.000,64.000,280.000,218.000,25.000,56.000
2021-02-15 09:00:00+01:00,326.000,4632.000,266.000,1258.000,447.000,20.000,388.000,0.000,147.000,411.000,3482.000,66.000,282.000,443.000,25.000,56.000
2021-02-15 10:00:00+01:00,329.000,4555.000,264.000,1247.000,447.000,19.000,70.000,0.000,148.000,371.000,3480.000,61.000,277.000,623.000,24.000,55.000
2021-02-15 11:00:00+01:00,320.000,4200.000,265.000,1243.000,417.000,19.000,0.000,0.000,151.000,398.000,3475.000,59.000,275.000,733.000,25.000,49.000
2021-02-15 12:00:00+01:00,322.000,4248.000,265.000,1196.000,433.000,20.000,0.000,0.000,153.000,308.000,3467.000,58.000,275.000,761.000,25.000,49.000
2021-02-15 13:00:00+01:00,331.000,4335.000,265.000,1238.000,429.000,20.000,0.000,0.000,154.000,259.000,3467.000,58.000,276.000,717.000,25.000,50.000
2021-02-15 14:00:00+01:00,334.000,4447.000,265.000,1240.000,455.000,20.000,0.000,0.000,158.000,198.000,3464.000,61.000,276.000,561.000,25.000,65.000
2021-02-15 15:00:00+01:00,335.000,4666.000,266.000,1240.000,479.000,20.000,0.000,0.000,158.000,230.000,3461.000,60.000,276.000,287.000,25.000,80.000
2021-02-15 16:00:00+01:00,335.000,4797.000,266.000,1255.000,481.000,20.000,119.000,0.000,156.000,381.000,3461.000,67.000,280.000,52.000,25.000,83.000
2021-02-15 17:00:00+01:00,335.000,4823.000,261.000,1253.000,496.000,19.000,748.000,0.000,153.000,487.000,3468.000,67.000,283.000,2.000,25.000,91.000
2021-02-15 18:00:00+01:00,334.000,4876.000,270.000,1255.000,477.000,20.000,729.000,0.000,153.000,521.000,3470.000,70.000,287.000,0.000,25.000,97.000
2021-02-15 19:00:00+01:00,333.000,4883.000,269.000,1256.000,499.000,20.000,404.000,0.000,153.000,483.000,3469.000,69.000,286.000,0.000,25.000,108.000
2021-02-15 20:00:00+01:00,332.000,4797.000,266.000,1249.000,489.000,18.000,185.000,0.000,150.000,462.000,3472.000,67.000,285.000,0.000,25.000,118.000
2021-02-15 21:00:00+01:00,329.000,4381.000,272.000,1246.000,439.000,19.000,45.000,0.000,151.000,362.000,3471.000,60.000,282.000,0.000,25.000,137.000
2021-02-15 22:00:00+01:00,329.000,4164.000,263.000,1215.000,396.000,18.000,0.000,0.000,151.000,299.000,3468.000,34.000,271.000,0.000,25.000,139.000
2021-02-15 23:00:00+01:00,330.000,4060.000,244.000,917.000,380.000,14.000,0.000,220.000,150.000,340.000,3469.000,31.000,268.000,0.000,24.000,113.000
2021-02-16 00:00:00+01:00,329.000,3699.000,266.000,364.000,374.000,16.000,0.000,1033.000,149.000,242.000,3472.000,27.000,266.000,0.000,24.000,96.000
2021-02-16 01:00:00+01:00,330.000,3654.000,263.000,366.000,375.000,13.000,0.000,1053.000,152.000,143.000,3470.000,29.000,266.000,0.000,25.000,105.000
2021-02-16 02:00:00+01:00,331.000,3575.000,258.000,369.000,375.000,12.000,0.000,1044.000,151.000,140.000,3469.000,30.000,264.000,0.000,25.000,119.000
2021-02-16 03:00:00+01:00,330.000,3522.000,258.000,375.000,363.000,12.000,0.000,1034.000,147.000,135.000,3468.000,31.000,265.000,0.000,24.000,114.000
2021-02-16 04:00:00+01:00,330.000,3447.000,258.000,380.000,357.000,12.000,0.000,927.000,142.000,200.000,3470.000,32.000,264.000,0.000,24.000,112.000
2021-02-16 05:00:00+01:00,331.000,3584.000,289.000,655.000,361.000,11.000,0.000,552.000,137.000,269.000,3468.000,35.000,265.000,0.000,24.000,112.000
2021-02-16 06:00:00+01:00,333.000,4128.000,268.000,1190.000,394.000,11.000,0.000,0.000,135.000,398.000,3470.000,66.000,277.000,1.000,25.000,107.000
2021-02-16 07:00:00+01:00,328.000,4412.000,267.000,1272.000,399.000,12.000,274.000,0.000,132.000,407.000,3471.000,71.000,279.000,3.000,25.000,107.000
2021-02-16 08:00:00+01:00,328.000,4456.000,270.000,1248.000,392.000,12.000,722.000,0.000,125.000,320.000,3472.000,70.000,277.000,10.000,25.000,107.000
2021-02-16 09:00:00+01:00,335.000,4420.000,269.000,1236.000,400.000,12.000,277.000,0.000,128.000,533.000,3472.000,63.000,275.000,36.000,25.000,97.000
2021-02-16 10:00:00+01:00,336.000,4527.000,269.000,1236.000,403.000,11.000,437.000,0.000,142.000,233.000,3472.000,65.000,276.000,106.000,25.000,84.000
2021-02-16 11:00:00+01:00,335.000,4524.000,262.000,1257.000,417.000,12.000,614.000,0.000,142.000,280.000,3470.000,67.000,279.000,168.000,25.000,75.000
2021-02-16 12:00:00+01:00,309.000,4455.000,270.000,1253.000,422.000,12.000,22.000,0.000,148.000,219.000,3468.000,66.000,278.000,220.000,25.000,65.000
2021-02-16 13:00:00+01:00,307.000,4473.000,270.000,1252.000,419.000,12.000,198.000,0.000,150.000,246.000,3468.000,67.000,279.000,212.000,25.000,59.000
2021-02-16 14:00:00+01:00,308.000,4442.000,270.000,1253.000,388.000,12.000,3.000,0.000,151.000,246.000,3467.000,69.000,281.000,155.000,25.000,55.000
2021-02-16 15:00:00+01:00,317.000,4542.000,270.000,1255.000,377.000,12.000,75.000,0.000,152.000,262.000,3466.000,67.000,280.000,83.000,25.000,56.000
2021-02-16 16:00:00+01:00,332.000,4541.000,268.000,1254.000,398.000,12.000,135.000,0.000,152.000,288.000,3468.000,68.000,280.000,22.000,24.000,57.000
2021-02-16 17:00:00+01:00,333.000,4614.000,264.000,1254.000,412.000,12.000,351.000,0.000,152.000,417.000,3470.000,70.000,280.000,3.000,25.000,64.000
2021-02-16 18:00:00+01:00,332.000,4821.000,266.000,1262.000,427.000,12.000,548.000,0.000,151.000,558.000,3468.000,73.000,289.000,0.000,25.000,64.000
2021-02-16 19:00:00+01:00,332.000,4805.000,265.000,1253.000,431.000,12.000,515.000,0.000,150.000,514.000,3465.000,71.000,288.000,0.000,25.000,65.000
2021-02-16 20:00:00+01:00,333.000,4784.000,260.000,1248.000,437.000,12.000,400.000,0.000,149.000,511.000,3469.000,67.000,287.000,0.000,25.000,71.000
2021-02-16 21:00:00+01:00,333.000,4356.000,256.000,1235.000,409.000,8.000,22.000,0.000,147.000,392.000,3469.000,59.000,282.000,0.000,25.000,84.000
2021-02-16 22:00:00+01:00,332.000,4052.000,287.000,1147.000,403.000,11.000,0.000,0.000,150.000,305.000,3466.000,34.000,271.000,0.000,24.000,98.000
2021-02-16 23:00:00+01:00,325.000,3943.000,285.000,468.000,395.000,11.000,0.000,50.000,148.000,300.000,3468.000,31.000,270.000,0.000,24.000,131.000
2021-02-17 00:00:00+01:00,326.000,3705.000,254.000,361.000,366.000,4.000,0.000,1043.000,152.000,177.000,3470.000,28.000,267.000,0.000,24.000,141.000
2021-02-17 01:00:00+01:00,327.000,3526.000,254.000,360.000,336.000,3.000,0.000,1056.000,154.000,116.000,3469.000,27.000,266.000,0.000,23.000,124.000
2021-02-17 02:00:00+01:00,320.000,3529.000,253.000,361.000,331.000,3.000,0.000,1048.000,157.000,72.000,3468.000,29.000,267.000,0.000,23.000,133.000
2021-02-17 03:00:00+01:00,328.000,3486.000,249.000,364.000,336.000,3.000,0.000,999.000,153.000,69.000,3469.000,30.000,267.000,0.000,23.000,146.000
2021-02-17 04:00:00+01:00,323.000,3423.000,248.000,363.000,336.000,3.000,0.000,913.000,152.000,67.000,3466.000,30.000,265.000,0.000,23.000,140.000
2021-02-17 05:00:00+01:00,321.000,3736.000,249.000,428.000,338.000,3.000,0.000,462.000,148.000,194.000,3462.000,33.000,266.000,0.000,23.000,158.000
2021-02-17 06:00:00+01:00,324.000,4544.000,271.000,1000.000,383.000,4.000,0.000,0.000,146.000,229.000,3463.000,62.000,278.000,1.000,24.000,162.000
