,Biomass,Fossil Brown coal/Lignite,Fossil Gas,Fossil Hard coal,Fossil Oil,Fossil Oil,Geothermal,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Hydro Water Reservoir,Nuclear,Other,Other renewable,Solar,Waste,Wind Offshore,Wind Onshore,Solar,Wind Onshore,Other renewable
,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Consumption,Actual Consumption,Actual Consumption
timestamp_cec,,,,,,,,,,,,,,,,,,,,,,
2021-11-11 12:00:00+01:00,4525.750,14250.000,12502.750,11888.250,279.750,,29.000,536.000,279.500,1107.500,325.750,,8041.000,408.750,172.250,12546.750,927.500,2083.000,2357.250,0.000,0.000,
2021-11-11 13:00:00+01:00,4482.250,14290.500,12637.750,11886.250,279.000,,29.000,572.000,190.500,1106.250,68.500,,8033.500,412.000,173.000,10688.250,932.750,2248.250,2478.750,0.000,0.000,
2021-11-11 14:00:00+01:00,4500.250,14231.250,12618.250,11728.500,279.000,,29.250,1780.500,127.500,1111.500,418.750,,8034.000,418.500,175.500,7240.500,932.750,2012.500,2665.250,0.000,0.000,
2021-11-11 15:00:00+01:00,4536.250,14358.750,12635.250,11729.000,279.000,,30.000,2033.750,120.500,1113.250,322.500,,8038.500,453.750,192.250,2891.000,935.750,1643.500,2588.000,0.000,0.000,
2021-11-11 16:00:00+01:00,4712.500,14552.000,12520.250,11832.500,316.750,,31.000,2341.500,69.500,1115.000,284.250,,8037.750,455.250,195.000,244.250,965.500,1231.000,2437.000,0.000,0.000,
2021-11-11 17:00:00+01:00,4844.000,14632.500,13159.250,11849.500,525.750,,31.500,3149.000,47.500,1108.500,396.750,,8025.500,456.000,194.750,0.750,966.500,818.000,2480.500,0.000,0.000,
2021-11-11 18:00:00+01:00,4820.000,14633.000,13027.750,11869.750,613.750,,32.000,2736.500,77.250,1101.000,238.250,,8031.250,456.000,193.750,0.000,964.250,675.000,2223.250,0.000,0.000,
2021-11-11 19:00:00+01:00,4797.000,14573.750,12869.000,11886.750,317.250,,32.000,2658.250,134.250,1099.250,142.250,,8031.500,453.750,193.250,0.000,948.500,752.000,2086.000,0.000,0.000,
2021-11-11 20:00:00+01:00,4697.250,14361.500,12555.500,11862.750,279.000,,32.250,1030.750,195.250,1094.250,39.000,,8031.500,452.500,192.000,0.000,921.000,882.750,2037.250,0.000,0.000,
2021-11-11 21:00:00+01:00,4541.250,14069.500,12200.750,11862.000,279.000,,33.000,684.500,548.250,1093.000,63.500,,8027.750,456.000,191.500,0.000,925.000,907.500,2101.000,0.000,0.000,
2021-11-11 22:00:00+01:00,4458.250,14048.000,11429.750,11956.250,279.000,,33.500,426.000,1270.000,1095.000,31.000,,8022.000,441.000,184.500,0.000,928.750,1038.750,1895.750,0.000,0.000,
2021-11-11 23:00:00+01:00,4411.250,13791.500,10387.750,11925.000,279.500,,34.000,211.750,1782.250,1099.000,54.750,,8016.750,426.750,178.500,0.000,918.750,1068.500,1758.000,0.000,0.000,
2021-11-12 00:00:00+01:00,4357.500,13844.000,9430.000,11610.000,279.000,,34.000,272.500,2111.500,1099.000,9.750,,8014.000,419.250,175.000,0.000,931.000,1167.000,1788.500,0.000,0.000,
2021-11-12 01:00:00+01:00,4360.250,13888.000,8879.250,11431.000,279.000,,34.000,176.250,2921.750,1099.750,12.000,,8014.000,417.000,175.500,0.000,935.500,1318.500,1648.000,0.000,0.000,
2021-11-12 02:00:00+01:00,4350.750,13664.500,8880.250,11410.250,279.000,,34.000,342.750,3080.750,1092.750,10.750,,8014.500,414.250,176.500,0.000,939.750,1533.500,1529.250,0.000,0.000,
2021-11-12 03:00:00+01:00,4344.500,13720.000,8841.750,11435.500,279.000,,34.000,187.000,3163.250,1077.250,14.750,,8016.500,414.000,175.750,0.000,928.500,1832.500,1454.750,0.000,0.000,
2021-11-12 04:00:00+01:00,4376.500,13709.000,8910.250,11646.000,279.000,,34.000,230.000,2459.250,1064.500,6.250,,8026.250,414.250,176.500,0.000,920.000,1677.500,1564.500,0.000,0.000,
2021-11-12 05:00:00+01:00,4430.500,13730.500,9876.000,12070.250,279.000,,33.000,274.000,1306.750,1058.000,9.250,,8023.250,428.500,182.500,0.000,923.250,2013.000,1922.750,0.000,0.000,
2021-11-12 06:00:00+01:00,4567.250,13572.500,11144.250,12410.500,279.500,,33.000,1627.500,257.000,1059.500,41.000,,8018.000,432.250,183.500,0.000,918.750,2840.000,2588.000,0.000,0.000,
2021-11-12 07:00:00+01:00,4733.750,13686.000,11941.500,12530.250,279.000,,32.000,2347.750,52.750,1053.500,161.000,,8024.250,446.500,186.500,89.000,930.750,3854.000,3431.500,0.000,0.000,
2021-11-12 08:00:00+01:00,4800.250,13727.000,12229.000,12445.250,279.000,,32.000,3201.750,5.000,1051.250,128.750,,8029.250,451.750,189.750,1161.500,925.750,4281.250,3818.250,0.000,0.000,
2021-11-12 09:00:00+01:00,4802.500,13589.000,12263.000,12330.750,290.500,,31.750,1921.500,93.750,1055.000,52.500,,8025.000,454.000,188.500,3366.500,921.000,4123.500,4055.000,0.000,0.000,
2021-11-12 10:00:00+01:00,4732.250,13582.750,11995.750,12278.750,412.750,,32.000,1690.250,7.500,1058.000,26.750,,8029.000,454.000,188.750,5382.500,919.250,4040.500,4405.750,0.000,0.000,
2021-11-12 11:00:00+01:00,4670.500,13307.000,11849.000,12400.000,283.500,,32.000,1489.750,5.750,1061.500,29.250,,8026.750,454.000,189.250,6880.250,916.500,3969.000,4430.500,0.000,0.000,
2021-11-12 12:00:00+01:00,4571.500,13337.000,11574.500,12442.250,281.250,,32.000,1395.250,97.250,1072.000,4.000,,8026.500,441.500,184.750,7684.000,926.750,4141.500,4390.000,0.000,0.000,
2021-11-12 13:00:00+01:00,4538.000,13359.000,11322.500,12297.250,282.750,,32.000,883.250,112.750,1092.250,5.250,,8024.750,436.000,185.750,7002.500,920.750,5169.000,4372.750,0.000,0.000,
2021-11-12 14:00:00+01:00,4566.750,13256.250,11288.250,12318.750,279.000,,32.000,750.000,88.750,1110.250,56.500,,7949.500,435.500,186.750,4532.750,928.000,5362.500,5123.500,0.000,0.000,
2021-11-12 15:00:00+01:00,4593.500,13385.750,11367.000,12205.250,277.750,,32.000,852.500,138.500,1115.500,55.750,,7922.250,436.250,185.750,1680.000,928.000,5339.000,6924.750,0.000,0.000,
2021-11-12 16:00:00+01:00,4724.000,13742.250,11267.750,11933.250,277.000,,28.750,1707.250,27.750,1116.000,154.250,,7925.000,454.000,194.250,126.750,943.500,5298.500,8635.500,0.000,0.000,
2021-11-12 17:00:00+01:00,4811.750,14206.000,11802.000,11424.250,277.000,,31.000,1816.250,7.500,1116.500,159.750,,7920.750,454.000,194.000,1.000,944.500,5312.000,10652.750,0.000,0.000,
2021-11-12 18:00:00+01:00,4799.250,14377.000,11083.250,10925.750,277.000,,31.750,1072.000,88.750,1109.000,114.000,,7916.750,454.000,195.250,0.000,930.000,5653.500,13175.250,0.000,0.000,
2021-11-12 19:00:00+01:00,4737.000,14397.000,10040.250,10433.000,277.000,,32.000,710.750,325.000,1104.000,53.000,,7814.000,454.000,195.750,0.000,920.750,6038.750,13577.250,0.000,0.000,
2021-11-12 20:00:00+01:00,4636.250,14299.500,8807.500,9802.250,277.000,,32.000,668.000,730.000,1093.250,121.000,,7784.000,454.000,194.750,0.000,897.500,6139.750,14469.750,0.000,0.000,
2021-11-12 21:00:00+01:00,4549.250,14349.250,7270.500,9135.000,277.000,,32.000,156.000,2286.500,1090.500,62.250,,7728.500,453.000,193.250,0.000,889.250,5959.000,14555.000,0.000,0.000,
2021-11-12 22:00:00+01:00,4478.250,14062.000,6618.750,8997.500,277.000,,32.750,347.250,2700.250,1086.750,62.500,,7735.000,434.750,185.500,0.000,899.750,5840.750,13392.750,0.000,0.000,
2021-11-12 23:00:00+01:00,4447.000,13883.500,5655.250,8591.250,277.000,,33.000,211.250,3529.000,1084.000,65.250,,7732.000,425.250,181.250,0.000,907.000,5640.000,12469.500,0.000,0.000,
2021-11-13 00:00:00+01:00,4394.500,13425.750,5283.500,8253.500,277.000,,33.000,74.750,3756.250,1080.250,19.500,,7734.250,426.000,181.000,0.000,886.750,5427.750,12186.500,0.000,0.000,
2021-11-13 01:00:00+01:00,4366.250,12781.500,5391.750,8232.250,276.500,,33.000,164.250,4210.750,1086.250,7.750,,7720.750,426.000,181.000,0.000,883.000,5025.500,12017.500,0.000,0.000,
2021-11-13 02:00:00+01:00,4337.750,12574.750,5331.000,7953.750,276.750,,33.750,159.000,4338.750,1078.250,7.250,,7607.250,426.000,181.000,0.000,891.000,4588.250,12359.500,0.000,0.000,
2021-11-13 03:00:00+01:00,4343.750,12343.500,5205.500,7743.500,277.000,,33.500,95.250,4103.500,1078.750,14.250,,7557.250,426.000,181.250,0.000,890.250,3922.750,11782.750,0.000,0.000,
2021-11-13 04:00:00+01:00,4357.750,12041.000,5381.750,8108.750,277.000,,33.000,225.250,3608.000,1074.750,54.250,,7550.500,426.000,181.500,0.000,898.250,3048.500,11958.750,0.000,0.000,
2021-11-13 05:00:00+01:00,4403.000,12018.500,5359.250,8540.500,277.000,,33.000,223.500,2845.000,1065.000,55.000,,7557.750,432.500,183.000,0.000,893.000,2090.750,11992.750,0.000,0.000,
2021-11-13 06:00:00+01:00,4467.500,12574.250,5642.250,9610.000,277.000,,32.250,900.500,429.000,1068.250,43.250,,7631.000,433.750,182.250,0.250,891.250,1362.750,10972.000,0.000,0.000,
2021-11-13 07:00:00+01:00,4581.750,13324.750,6447.250,9999.500,277.000,,32.250,987.000,225.500,1056.250,78.000,,7811.000,436.250,182.000,80.750,886.250,943.000,10162.750,0.000,0.000,
2021-11-13 08:00:00+01:00,4659.000,13764.500,7688.750,10371.500,277.000,,31.750,1001.500,111.750,1048.250,19.000,,7999.500,440.000,184.500,926.000,888.500,621.500,9358.500,0.000,0.000,
2021-11-13 09:00:00+01:00,4705.000,13988.000,8552.750,10564.500,275.000,,31.000,1779.000,10.750,1045.500,15.250,,8027.750,436.000,184.000,2373.500,886.000,437.000,8298.250,0.000,0.000,
2021-11-13 10:00:00+01:00,4702.750,14060.500,8897.000,10808.250,275.000,,30.000,1742.000,9.500,1034.250,18.000,,8040.500,436.000,183.750,3725.750,894.750,456.750,6510.750,0.000,0.000,
2021-11-13 11:00:00+01:00,4633.750,13943.750,9187.250,10899.750,276.750,,30.000,1433.000,11.000,1030.750,51.750,,8035.250,429.000,181.500,4464.250,900.250,378.000,4995.500,0.000,0.000,
2021-11-13 12:00:00+01:00,4559.500,13997.250,9215.750,10811.250,277.000,,30.000,1223.000,12.750,1030.500,39.250,,8037.000,421.000,177.750,4502.750,900.000,304.750,3664.500,0.000,0.000,
2021-11-13 13:00:00+01:00,4533.250,14175.250,9319.500,10466.250,278.250,,30.000,993.250,104.500,1027.250,24.750,,8035.000,421.500,178.250,4007.250,903.750,366.000,2690.250,0.000,0.000,
2021-11-13 14:00:00+01:00,4512.250,14175.000,9579.250,10499.750,279.000,,30.000,979.000,64.500,1025.750,30.250,,8029.750,452.500,192.750,2677.250,902.500,384.500,2142.250,0.000,0.000,
2021-11-13 15:00:00+01:00,4558.250,14190.250,9626.750,10581.500,279.000,,30.000,1785.750,180.500,1025.500,27.750,,8028.750,455.000,194.000,929.250,903.250,392.250,1977.250,0.000,0.000,
2021-11-13 16:00:00+01:00,4695.250,14209.000,9657.750,10687.750,279.000,,30.000,2479.750,211.750,1022.250,36.500,,8023.250,456.000,194.000,56.500,921.250,389.000,1974.500,0.000,0.000,
2021-11-13 17:00:00+01:00,4797.750,14194.750,9818.500,10740.750,279.000,,30.000,2895.500,176.750,1019.750,48.500,,8023.000,456.000,193.500,1.000,922.250,407.750,1942.250,0.000,0.000,
2021-11-13 18:00:00+01:00,4825.000,14205.500,9753.500,10855.250,279.000,,30.000,3105.250,157.500,1022.750,68.500,,8018.250,456.500,194.000,0.000,921.000,523.000,1760.750,0.000,0.000,
2021-11-13 19:00:00+01:00,4787.000,14214.750,9652.000,10890.000,279.000,,30.000,2101.500,143.000,1020.250,38.000,,8013.500,457.000,193.250,0.000,914.250,606.500,1524.250,0.000,0.000,
2021-11-13 20:00:00+01:00,4683.750,14202.000,9223.500,10851.250,279.000,,30.000,779.500,265.500,1018.250,46.750,,8003.250,457.250,194.500,0.000,921.500,901.000,1197.000,0.000,0.000,
2021-11-13 21:00:00+01:00,4577.000,14228.500,8590.250,10785.500,279.000,,30.000,514.250,381.000,1011.750,58.250,,8002.750,457.750,193.500,0.000,917.000,1246.750,932.250,0.000,0.000,
2021-11-13 22:00:00+01:00,4493.000,14235.000,7926.000,10447.250,279.000,,30.250,485.500,277.500,1008.500,70.250,,8010.000,457.500,193.500,0.000,919.000,1297.250,770.500,0.000,0.000,
2021-11-13 23:00:00+01:00,4407.250,14233.500,7026.000,10033.500,279.000,,31.000,293.750,938.750,1004.000,38.250,,8013.000,451.000,191.250,0.000,916.000,1381.250,790.500,0.000,0.000,
2021-11-14 00:00:00+01:00,4328.500,14218.250,5761.750,9422.000,279.000,,31.000,406.000,2112.500,1005.500,72.500,,7960.500,443.250,189.000,0.000,904.500,1733.750,927.500,0.000,0.000,
2021-11-14 01:00:00+01:00,4300.750,14182.500,5110.000,9323.750,279.000,,31.000,461.000,2390.750,1013.500,98.250,,7939.250,435.500,184.250,0.000,907.000,2157.250,1158.500,0.000,0.000,
2021-11-14 02:00:00+01:00,4277.000,13900.500,4768.250,9269.750,279.000,,31.000,220.500,2657.000,1011.000,97.500,,7935.500,438.000,184.250,0.000,907.250,2400.750,1499.000,0.000,0.000,
2021-11-14 03:00:00+01:00,4283.750,13724.750,4986.500,9342.750,279.000,,31.000,163.000,2379.000,1007.250,113.750,,7938.500,431.000,181.000,0.000,906.000,2768.250,1935.750,0.000,0.000,
2021-11-14 04:00:00+01:00,4322.250,13479.250,4916.500,9143.250,279.000,,31.000,259.750,2319.500,1007.250,39.000,,7938.000,431.000,181.000,0.000,900.750,2788.000,2273.750,0.000,0.000,
2021-11-14 05:00:00+01:00,4349.500,13480.250,4960.500,9185.750,280.500,,30.500,231.000,2312.750,1018.750,34.500,,7939.500,433.500,182.000,0.000,906.250,2711.000,2502.250,0.000,0.000,
2021-11-14 06:00:00+01:00,4394.250,13495.500,5061.500,9388.750,279.000,,30.000,189.250,2073.750,1020.500,27.500,,7939.000,450.000,188.500,0.250,902.500,2842.750,2734.250,0.000,0.000,
2021-11-14 07:00:00+01:00,4441.000,13470.000,5264.250,9417.250,279.000,,30.000,234.000,1115.000,1014.750,42.000,,7950.750,457.000,192.250,82.500,828.000,2631.000,3237.750,0.000,0.000,
2021-11-14 08:00:00+01:00,4508.000,13507.250,5788.250,9733.000,279.000,,30.000,299.000,665.000,1013.500,56.250,,8011.500,456.500,191.500,851.000,822.500,2143.500,3420.500,0.000,0.000,
2021-11-14 09:00:00+01:00,4567.750,13506.000,6711.000,9904.250,279.500,,30.000,587.000,218.750,1016.500,102.250,,8009.750,456.250,193.000,2478.250,823.750,1763.750,2953.000,0.000,0.000,
2021-11-14 10:00:00+01:00,4587.500,13545.250,7209.250,9949.750,279.000,,30.000,845.000,135.500,1016.750,104.500,,8020.750,456.250,193.000,4060.250,819.250,1494.250,2688.750,0.000,0.000,
2021-11-14 11:00:00+01:00,4546.250,13527.500,7928.000,9960.750,279.000,,30.000,845.250,257.000,1028.000,159.750,,8017.000,456.000,192.250,5045.500,818.250,1162.750,2632.750,0.000,0.000,
2021-11-14 12:00:00+01:00,4467.500,13504.250,8187.250,9945.750,279.000,,30.000,445.500,381.500,1037.000,94.000,,8012.500,456.000,192.750,5114.000,821.500,1381.000,2535.000,0.000,0.000,
2021-11-14 13:00:00+01:00,4411.750,13596.500,8270.500,9978.000,279.000,,30.000,198.750,867.250,1030.500,84.750,,8009.750,457.750,193.500,4114.500,827.250,1691.750,3065.750,0.000,0.000,
2021-11-14 14:00:00+01:00,4414.000,13725.250,8235.250,9998.250,279.000,,30.000,132.250,125.000,1022.750,33.000,,8009.250,459.750,194.000,2513.000,825.500,1700.250,4079.500,0.000,0.000,
2021-11-14 15:00:00+01:00,4468.750,13793.750,8390.250,10058.250,279.000,,30.000,262.750,239.250,1013.500,15.250,,8006.500,459.750,193.750,927.750,826.000,1852.250,5258.750,0.000,0.000,
2021-11-14 16:00:00+01:00,4560.000,13855.000,8216.250,10091.500,279.000,,29.750,582.250,449.750,1017.250,28.000,,8006.750,460.000,194.000,70.250,846.750,2102.250,6524.250,0.000,0.000,
2021-11-14 17:00:00+01:00,4679.000,13906.250,8274.000,10109.000,279.000,,29.500,1938.750,245.000,1022.000,134.750,,8012.000,460.000,193.500,1.000,847.250,2295.000,7660.000,0.000,0.000,
2021-11-14 18:00:00+01:00,4733.500,13923.000,8378.750,10214.500,279.000,,29.750,1243.500,240.500,1025.000,213.000,,8001.000,457.000,193.000,0.250,835.500,2063.000,8008.250,0.000,0.000,
2021-11-14 19:00:00+01:00,4688.000,13922.250,8340.500,10231.250,279.000,,30.000,724.750,360.500,1030.250,201.750,,8002.750,456.750,193.000,0.000,826.750,1846.250,8140.000,0.000,0.000,
2021-11-14 20:00:00+01:00,4625.000,13943.250,7621.500,10165.000,279.000,,30.000,730.500,421.750,1022.500,118.500,,7989.000,456.250,193.000,0.000,832.500,1661.000,8065.750,0.000,0.000,
2021-11-14 21:00:00+01:00,4529.250,13914.000,6999.250,10022.000,279.000,,30.000,833.000,546.000,1020.500,53.250,,7984.500,456.000,192.250,0.000,835.250,1593.000,7666.000,0.000,0.000,
2021-11-14 22:00:00+01:00,4451.250,13821.750,6566.250,10164.500,279.000,,30.500,727.000,929.000,1018.000,193.000,,7994.500,455.750,192.750,0.000,839.000,1701.750,7053.750,0.000,0.000,
2021-11-14 23:00:00+01:00,4400.500,13669.000,6340.250,10090.250,281.250,,31.000,390.500,2465.250,1014.250,41.250,,7988.000,437.750,184.750,0.000,839.250,1536.500,7099.500,0.000,0.000,
2021-11-15 00:00:00+01:00,4301.500,13400.500,6069.000,10027.250,478.250,,31.000,211.000,3931.250,1004.750,57.750,,7968.750,424.500,178.000,0.000,796.500,1463.750,7371.500,0.000,0.000,
2021-11-15 01:00:00+01:00,4287.500,13154.750,6336.500,9888.250,480.000,,31.000,219.750,4604.750,1015.250,127.500,,7962.500,417.250,175.000,0.000,789.750,1602.000,7642.250,0.000,0.000,
2021-11-15 02:00:00+01:00,4296.250,12755.000,6390.000,9857.500,479.750,,31.000,190.750,4409.750,1018.500,98.500,,7967.000,416.000,175.750,0.000,797.000,1313.000,7612.750,0.000,0.000,
2021-11-15 03:00:00+01:00,4279.500,12783.250,6555.250,10037.750,285.750,,31.000,172.750,4029.500,1009.000,84.750,,7967.250,417.250,176.250,0.000,797.000,1114.000,7565.250,0.000,0.000,
2021-11-15 04:00:00+01:00,4295.750,13055.750,6905.250,10271.500,279.000,,31.000,127.750,4272.750,1008.250,109.250,,7963.250,428.500,181.500,0.000,800.500,1205.500,7457.250,0.000,0.000,
2021-11-15 05:00:00+01:00,4341.500,13406.000,8394.000,10425.500,279.000,,30.250,130.000,3587.500,1006.000,76.250,,7964.000,452.750,192.500,0.000,796.250,1045.250,7465.000,0.000,0.000,
2021-11-15 06:00:00+01:00,4473.500,13652.250,10562.250,11149.500,279.000,,30.000,446.750,1179.750,997.000,123.500,,7963.250,453.000,191.000,0.000,804.250,751.000,7408.750,0.000,0.000,
2021-11-15 07:00:00+01:00,4625.250,14008.750,11703.250,11407.750,279.750,,30.000,2387.750,234.500,1001.250,224.250,,8009.250,453.000,192.500,59.750,810.750,669.500,7140.000,0.000,0.000,
2021-11-15 08:00:00+01:00,4724.750,14079.500,11914.250,11485.750,281.000,,29.750,3595.500,170.000,1000.250,533.500,,8011.500,455.500,190.500,362.500,813.000,643.250,6613.000,0.000,0.000,
2021-11-15 09:00:00+01:00,4710.250,14117.750,12133.250,11912.750,332.500,,30.000,3192.250,159.250,989.750,728.250,,8013.750,458.750,186.500,1097.000,816.250,505.750,6048.750,0.000,0.000,
2021-11-15 10:00:00+01:00,4641.500,14108.750,12339.500,12091.000,466.000,,30.000,3393.000,151.500,1011.000,705.250,,8014.750,458.000,184.500,1928.000,812.500,472.250,5618.750,0.000,0.000,
2021-11-15 11:00:00+01:00,4576.250,14141.500,12686.250,12197.250,530.000,,30.000,3189.000,146.250,1013.500,636.250,,8010.750,458.000,185.000,2615.500,817.000,605.000,5300.750,0.000,0.000,
2021-11-15 12:00:00+01:00,4493.750,14114.250,12851.500,12000.750,593.500,,30.000,2241.250,160.500,1042.250,712.750,,8007.750,458.000,185.500,2984.250,815.750,625.250,5035.000,0.000,0.000,
2021-11-15 13:00:00+01:00,4458.250,14088.250,12788.250,11806.750,516.000,,30.000,2011.250,165.000,1062.500,508.500,,8014.500,458.000,187.000,2819.000,822.750,666.500,4754.500,0.000,0.000,
2021-11-15 14:00:00+01:00,4470.500,14074.000,13115.750,11906.500,544.250,,30.000,2714.250,173.750,1084.000,669.750,,8022.750,458.000,188.000,1959.250,825.250,628.500,4872.750,0.000,0.000,
2021-11-15 15:00:00+01:00,4550.750,14090.000,13308.750,11933.750,569.500,,30.000,3186.750,144.500,1086.000,667.000,,8019.250,458.000,188.250,705.500,825.750,601.750,4937.250,0.000,0.000,
2021-11-15 16:00:00+01:00,4679.500,14094.250,13353.250,11931.000,512.250,,30.500,2787.000,200.250,1094.750,610.750,,8020.500,469.000,188.000,29.000,837.750,404.250,5301.000,0.000,0.000,
2021-11-15 17:00:00+01:00,4756.500,14110.000,13378.000,11906.250,535.250,,30.500,2551.250,213.500,1094.750,605.500,,8019.750,474.000,184.750,0.500,843.500,291.500,5355.000,0.000,0.000,
2021-11-15 18:00:00+01:00,4761.500,14118.250,13438.000,11884.000,534.000,,31.000,1633.500,239.750,1114.250,551.750,,8016.500,473.000,190.250,0.000,835.750,290.750,4984.750,0.000,0.000,
2021-11-15 19:00:00+01:00,4686.000,14125.000,13257.000,11894.750,362.250,,31.000,857.000,335.500,1112.500,585.750,,8009.750,472.000,188.000,0.000,831.000,506.750,4382.750,0.000,0.000,
2021-11-15 20:00:00+01:00,4574.750,14001.000,12748.000,11917.750,279.000,,31.000,510.000,472.000,1114.000,364.750,,8015.500,472.000,186.000,0.000,835.000,509.250,3622.250,0.000,0.000,
2021-11-15 21:00:00+01:00,4466.250,13813.750,12313.750,11801.250,279.000,,31.000,192.750,1488.250,1124.500,291.000,,8019.250,472.000,190.000,0.000,836.250,557.000,3079.750,0.000,0.000,
2021-11-15 22:00:00+01:00,4396.500,13826.500,11442.000,11427.750,279.000,,32.000,144.000,2235.500,1135.500,396.000,,8017.250,471.250,190.500,0.000,826.750,590.000,2660.750,0.000,0.000,
2021-11-15 23:00:00+01:00,4334.500,13829.000,11109.750,11130.750,280.250,,32.000,303.250,3482.750,1139.250,191.500,,8017.500,460.250,183.250,0.000,824.500,508.750,2497.000,0.000,0.000,
2021-11-16 00:00:00+01:00,4285.000,13582.500,10673.500,10646.750,281.000,,32.000,178.750,4494.500,1136.500,138.000,,8002.500,442.250,179.000,0.000,815.250,494.000,2386.500,0.000,0.000,
2021-11-16 01:00:00+01:00,4266.500,13126.500,9666.250,10616.250,281.000,,32.000,165.750,4764.500,1134.250,79.250,,8004.750,443.000,179.750,0.000,814.750,342.000,2269.500,0.000,0.000,
2021-11-16 02:00:00+01:00,4255.250,12924.500,9590.000,10682.000,279.500,,32.500,173.250,4751.500,1135.750,67.500,,8006.500,442.750,180.500,0.000,816.250,226.250,2086.000,0.000,0.000,
2021-11-16 03:00:00+01:00,4247.750,13284.250,9474.250,10646.250,277.000,,32.500,223.750,4583.000,1128.250,89.500,,8006.000,443.250,180.500,0.000,811.250,195.500,1793.000,0.000,0.000,
2021-11-16 04:00:00+01:00,4266.500,13761.000,9718.250,10677.750,277.000,,32.000,162.250,4456.250,1129.000,108.500,,8005.000,451.000,184.000,0.000,806.250,78.250,1432.000,0.000,0.000,
2021-11-16 05:00:00+01:00,4320.250,13826.500,10508.000,10928.000,276.500,,31.250,119.250,2670.250,1123.250,191.500,,8006.750,457.500,186.500,0.000,799.250,41.750,1266.250,0.000,0.000,
2021-11-16 06:00:00+01:00,4433.000,13802.000,12449.750,11133.250,277.500,,31.000,1038.750,735.250,1119.500,386.000,,8008.750,466.500,189.000,0.000,805.000,46.750,1203.250,0.000,0.000,
2021-11-16 07:00:00+01:00,4570.000,13914.500,13079.750,11193.250,278.250,,31.000,1761.750,252.000,1122.750,561.000,,8023.750,468.500,186.250,50.500,803.500,40.000,981.000,0.000,0.000,
2021-11-16 08:00:00+01:00,4684.250,14003.000,13319.250,11545.750,332.250,,30.250,2124.750,94.750,1122.500,400.750,,8024.000,471.250,184.250,425.500,802.000,87.500,801.250,0.000,0.000,
2021-11-16 09:00:00+01:00,4658.000,14044.000,13396.250,11814.500,430.000,,30.000,1546.250,119.750,1123.250,277.000,,8024.000,471.750,181.750,1203.500,816.000,136.250,729.500,0.000,0.000,
2021-11-16 10:00:00+01:00,4593.250,14027.750,13407.000,12131.750,429.750,,30.000,1972.500,84.500,1121.750,164.000,,8020.500,472.000,181.500,1994.750,806.000,162.000,706.750,0.000,0.000,
2021-11-16 11:00:00+01:00,4391.250,13934.000,13449.250,12369.750,498.750,,30.500,2859.750,130.750,1133.250,501.750,,8018.500,471.000,177.500,2479.750,822.250,185.750,530.750,0.000,0.000,
2021-11-16 12:00:00+01:00,4305.000,13909.500,13449.250,12482.250,511.250,,31.000,3954.250,51.250,1137.250,342.000,,8018.000,466.250,175.250,2413.250,803.250,243.000,340.000,0.000,0.000,
2021-11-16 13:00:00+01:00,4289.000,14066.750,13438.250,12818.500,506.750,,31.000,2823.500,93.500,1148.250,480.500,,8026.750,470.750,181.000,1951.000,801.750,278.000,290.250,0.000,0.000,
2021-11-16 14:00:00+01:00,4309.000,14297.750,13367.500,13070.750,438.250,,31.000,1985.000,108.250,1149.500,554.750,,8030.500,471.000,183.000,1109.250,798.500,292.250,319.250,0.000,0.000,
2021-11-16 15:00:00+01:00,4504.500,13987.250,13589.500,13077.250,438.000,,31.000,3107.750,108.250,1154.750,584.750,,8035.500,470.750,183.000,329.250,803.250,368.000,379.250,0.000,0.000,
2021-11-16 16:00:00+01:00,4699.250,14313.000,13680.250,13010.750,524.750,,31.000,2354.500,558.500,1151.500,508.250,,8035.500,471.000,183.000,12.250,825.250,423.000,499.000,0.000,0.000,
2021-11-16 17:00:00+01:00,4769.750,14134.750,13893.500,12910.500,603.500,,31.000,2796.500,169.250,1153.250,237.500,,8030.750,471.000,183.750,0.750,831.750,507.000,627.500,0.000,0.000,
2021-11-16 18:00:00+01:00,4791.250,13965.750,13622.500,13213.750,604.250,,31.000,2036.250,82.000,1152.750,227.500,,8029.250,471.500,184.500,0.000,827.500,566.750,762.000,0.000,0.000,
2021-11-16 19:00:00+01:00,4791.750,14382.750,13290.500,13277.500,379.500,,31.000,1633.000,96.000,1166.500,452.750,,8030.750,472.000,185.000,0.000,819.250,566.750,871.500,0.000,0.000,
2021-11-16 20:00:00+01:00,4658.250,14393.500,12241.000,13240.000,279.000,,31.000,1308.000,226.750,1173.000,134.750,,8029.750,471.500,185.000,0.000,819.500,621.250,1007.000,0.000,0.000,
2021-11-16 21:00:00+01:00,4508.000,14401.250,11680.500,13248.750,279.500,,32.000,456.750,830.250,1166.500,65.000,,8030.500,465.250,182.000,0.000,821.750,868.250,1047.750,0.000,0.000,
