,Biomass,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Hydro Water Reservoir,Nuclear,Solar,Waste,Wind Onshore,Fossil Hard coal
,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Consumption
timestamp_cec,,,,,,,,,,,,,,
2022-05-25 00:00:00+02:00,585.000,3812.000,24.000,138.000,303.000,,5598.000,796.000,,27785.000,0.000,171.000,2099.000,
2022-05-25 01:00:00+02:00,586.000,3411.000,25.000,138.000,,632.000,5281.000,643.000,,27703.000,0.000,175.000,2224.000,
2022-05-25 02:00:00+02:00,585.000,3434.000,24.000,138.000,,1310.000,5092.000,405.000,,27657.000,0.000,176.000,2377.000,
2022-05-25 03:00:00+02:00,584.000,3385.000,26.000,139.000,,1583.000,5100.000,524.000,,27290.000,0.000,179.000,2509.000,
2022-05-25 04:00:00+02:00,584.000,3460.000,26.000,139.000,,1877.000,5093.000,417.000,,27257.000,0.000,181.000,2741.000,
2022-05-25 05:00:00+02:00,584.000,3712.000,26.000,139.000,,817.000,5298.000,401.000,,27621.000,152.000,181.000,2842.000,
2022-05-25 06:00:00+02:00,583.000,4186.000,27.000,139.000,694.000,,5550.000,1055.000,,27942.000,283.000,175.000,2718.000,
2022-05-25 07:00:00+02:00,583.000,4437.000,27.000,139.000,1266.000,,5920.000,1598.000,,28154.000,959.000,173.000,2491.000,
2022-05-25 08:00:00+02:00,584.000,4616.000,28.000,138.000,1694.000,,6070.000,1755.000,,28280.000,2639.000,174.000,2167.000,
2022-05-25 09:00:00+02:00,582.000,3937.000,28.000,138.000,851.000,,5884.000,1232.000,,28149.000,4770.000,174.000,2343.000,
2022-05-25 10:00:00+02:00,585.000,3559.000,28.000,139.000,474.000,,5720.000,1131.000,,28068.000,6182.000,171.000,3038.000,
2022-05-25 11:00:00+02:00,580.000,3425.000,28.000,139.000,333.000,,5607.000,1190.000,,27899.000,6752.000,165.000,3940.000,
2022-05-25 12:00:00+02:00,583.000,3271.000,27.000,139.000,342.000,,5307.000,1003.000,,27763.000,6845.000,147.000,4621.000,
2022-05-25 13:00:00+02:00,575.000,2548.000,27.000,139.000,,36.000,5090.000,942.000,,27731.000,6594.000,143.000,5297.000,
2022-05-25 14:00:00+02:00,584.000,2324.000,27.000,139.000,,876.000,4890.000,801.000,,27684.000,6479.000,144.000,5959.000,
2022-05-25 15:00:00+02:00,585.000,2291.000,28.000,139.000,,1546.000,4866.000,724.000,,27278.000,6263.000,145.000,6262.000,
2022-05-25 16:00:00+02:00,585.000,2166.000,28.000,139.000,,1505.000,4733.000,701.000,,26825.000,5864.000,149.000,6636.000,
2022-05-25 17:00:00+02:00,585.000,2359.000,28.000,139.000,,2081.000,4842.000,680.000,,26905.000,4967.000,151.000,6707.000,
2022-05-25 18:00:00+02:00,583.000,3321.000,28.000,139.000,,40.000,5112.000,1016.000,,27289.000,3540.000,154.000,6810.000,
2022-05-25 19:00:00+02:00,584.000,3898.000,27.000,139.000,1084.000,,5640.000,1255.000,,27382.000,1880.000,156.000,6449.000,
2022-05-25 20:00:00+02:00,580.000,3988.000,27.000,139.000,982.000,,5867.000,1284.000,,27983.000,639.000,159.000,5973.000,
2022-05-25 21:00:00+02:00,582.000,3737.000,26.000,139.000,630.000,,5824.000,910.000,,28139.000,229.000,159.000,5792.000,
2022-05-25 22:00:00+02:00,584.000,3498.000,27.000,139.000,1060.000,,5717.000,817.000,,28226.000,0.000,158.000,5529.000,
2022-05-25 23:00:00+02:00,584.000,3283.000,27.000,139.000,1293.000,,5576.000,1009.000,,26631.000,0.000,157.000,5370.000,
2022-05-26 00:00:00+02:00,586.000,1653.000,28.000,140.000,681.000,,5091.000,913.000,,25197.000,0.000,157.000,5060.000,
2022-05-26 01:00:00+02:00,584.000,1418.000,28.000,140.000,179.000,,4894.000,698.000,,24922.000,0.000,158.000,4495.000,
2022-05-26 02:00:00+02:00,584.000,1282.000,29.000,139.000,,515.000,4549.000,530.000,,25012.000,0.000,158.000,4240.000,
2022-05-26 03:00:00+02:00,576.000,1112.000,29.000,139.000,,1120.000,4351.000,199.000,,24259.000,0.000,156.000,3923.000,
2022-05-26 04:00:00+02:00,573.000,1091.000,29.000,140.000,,1246.000,4315.000,76.000,,23512.000,0.000,157.000,3538.000,
2022-05-26 05:00:00+02:00,584.000,1075.000,29.000,139.000,,1252.000,4337.000,76.000,,23404.000,173.000,158.000,3353.000,
2022-05-26 06:00:00+02:00,585.000,1074.000,30.000,139.000,,656.000,4404.000,320.000,,23394.000,301.000,156.000,2996.000,
2022-05-26 07:00:00+02:00,584.000,1081.000,29.000,140.000,,537.000,4648.000,677.000,,24129.000,938.000,157.000,2710.000,
2022-05-26 08:00:00+02:00,585.000,1303.000,29.000,139.000,227.000,,4796.000,980.000,,24664.000,2291.000,155.000,2673.000,
2022-05-26 09:00:00+02:00,584.000,1381.000,29.000,136.000,,118.000,5029.000,873.000,,25031.000,3856.000,155.000,2754.000,
2022-05-26 10:00:00+02:00,583.000,1485.000,28.000,136.000,,787.000,4888.000,1043.000,,25270.000,4949.000,150.000,2795.000,
2022-05-26 11:00:00+02:00,584.000,1420.000,28.000,136.000,,381.000,4862.000,1140.000,,24922.000,5719.000,147.000,2870.000,
2022-05-26 12:00:00+02:00,583.000,1509.000,27.000,139.000,382.000,,4647.000,1118.000,,24725.000,6261.000,143.000,2996.000,
2022-05-26 13:00:00+02:00,584.000,1478.000,26.000,140.000,153.000,,4322.000,1388.000,,24669.000,6434.000,139.000,3207.000,
2022-05-26 14:00:00+02:00,585.000,1461.000,26.000,139.000,,428.000,4123.000,1151.000,,24509.000,6512.000,141.000,3486.000,
2022-05-26 15:00:00+02:00,584.000,1280.000,26.000,139.000,,1494.000,3931.000,671.000,,24544.000,6258.000,148.000,3764.000,
2022-05-26 16:00:00+02:00,584.000,1292.000,25.000,140.000,,2216.000,3879.000,333.000,,24568.000,5955.000,150.000,4018.000,
2022-05-26 17:00:00+02:00,586.000,1312.000,25.000,140.000,,2093.000,3997.000,396.000,,24584.000,4784.000,151.000,4141.000,
2022-05-26 18:00:00+02:00,586.000,1281.000,25.000,138.000,,1290.000,4258.000,836.000,,24736.000,3259.000,152.000,4103.000,
2022-05-26 19:00:00+02:00,584.000,1395.000,25.000,136.000,,278.000,4667.000,1022.000,,24995.000,1657.000,148.000,4067.000,
2022-05-26 20:00:00+02:00,584.000,1361.000,25.000,136.000,1037.000,,4971.000,1209.000,,25239.000,586.000,148.000,3984.000,
2022-05-26 21:00:00+02:00,585.000,1431.000,24.000,137.000,1561.000,,5123.000,1218.000,,25276.000,214.000,152.000,3999.000,
2022-05-26 22:00:00+02:00,585.000,1340.000,24.000,136.000,2358.000,,5350.000,1732.000,,25256.000,0.000,159.000,4047.000,
2022-05-26 23:00:00+02:00,585.000,1395.000,24.000,136.000,1670.000,,5224.000,1789.000,,25360.000,0.000,162.000,4080.000,
2022-05-27 00:00:00+02:00,583.000,1365.000,25.000,138.000,799.000,,4595.000,909.000,,24913.000,0.000,166.000,3897.000,
2022-05-27 01:00:00+02:00,582.000,1442.000,25.000,139.000,509.000,,4338.000,469.000,,24051.000,0.000,166.000,3618.000,
2022-05-27 02:00:00+02:00,583.000,1359.000,24.000,139.000,,210.000,4098.000,397.000,,24171.000,0.000,165.000,3420.000,
2022-05-27 03:00:00+02:00,583.000,1288.000,24.000,139.000,,1116.000,4040.000,302.000,,24353.000,0.000,161.000,3164.000,
2022-05-27 04:00:00+02:00,584.000,1196.000,24.000,139.000,,1303.000,3996.000,100.000,,24273.000,0.000,161.000,3144.000,
2022-05-27 05:00:00+02:00,582.000,1311.000,24.000,139.000,,768.000,4033.000,203.000,,24624.000,172.000,160.000,2981.000,
2022-05-27 06:00:00+02:00,581.000,1270.000,25.000,139.000,,708.000,4268.000,572.000,,25189.000,295.000,156.000,2750.000,
2022-05-27 07:00:00+02:00,585.000,1380.000,24.000,137.000,,276.000,4569.000,677.000,,25347.000,873.000,155.000,2537.000,
2022-05-27 08:00:00+02:00,585.000,1449.000,22.000,136.000,1184.000,,4992.000,1072.000,,25616.000,2134.000,153.000,2362.000,
2022-05-27 09:00:00+02:00,585.000,1300.000,21.000,136.000,1152.000,,5030.000,1217.000,,26045.000,3688.000,146.000,2313.000,
2022-05-27 10:00:00+02:00,584.000,1264.000,20.000,139.000,787.000,,4910.000,1188.000,,26043.000,4947.000,158.000,2270.000,
2022-05-27 11:00:00+02:00,583.000,1334.000,21.000,140.000,834.000,,4764.000,1056.000,,26084.000,5943.000,171.000,2179.000,
2022-05-27 12:00:00+02:00,584.000,1336.000,22.000,140.000,1003.000,,4522.000,904.000,,26078.000,6939.000,171.000,2159.000,
2022-05-27 13:00:00+02:00,585.000,1292.000,22.000,140.000,696.000,,4201.000,758.000,,26009.000,7706.000,171.000,2175.000,
2022-05-27 14:00:00+02:00,585.000,1221.000,22.000,140.000,,4.000,3930.000,786.000,,26022.000,8021.000,173.000,2537.000,
2022-05-27 15:00:00+02:00,584.000,1232.000,21.000,140.000,,547.000,3755.000,386.000,,25296.000,8169.000,152.000,2825.000,
2022-05-27 16:00:00+02:00,585.000,1397.000,22.000,140.000,,1017.000,3833.000,379.000,,24860.000,7672.000,171.000,3080.000,
2022-05-27 17:00:00+02:00,584.000,1519.000,21.000,140.000,,456.000,4016.000,593.000,,25692.000,6267.000,173.000,3238.000,
2022-05-27 18:00:00+02:00,586.000,1308.000,22.000,140.000,269.000,,4348.000,1077.000,,26085.000,4375.000,162.000,3305.000,
2022-05-27 19:00:00+02:00,585.000,1459.000,22.000,140.000,1091.000,,4833.000,1362.000,,26121.000,2246.000,181.000,3258.000,
2022-05-27 20:00:00+02:00,585.000,1508.000,22.000,140.000,1104.000,,5044.000,1096.000,,26475.000,736.000,181.000,3157.000,
2022-05-27 21:00:00+02:00,586.000,1459.000,23.000,140.000,940.000,,5036.000,910.000,,26852.000,241.000,184.000,3206.000,
2022-05-27 22:00:00+02:00,584.000,1415.000,23.000,140.000,1965.000,,5296.000,1839.000,,26915.000,0.000,184.000,3543.000,
2022-05-27 23:00:00+02:00,584.000,1379.000,22.000,140.000,1597.000,,5250.000,1575.000,,26958.000,0.000,187.000,3578.000,
2022-05-28 00:00:00+02:00,584.000,1438.000,10.000,139.000,1199.000,,4649.000,1728.000,,26571.000,0.000,188.000,3460.000,
2022-05-28 01:00:00+02:00,583.000,1526.000,10.000,138.000,764.000,,4292.000,1431.000,,26127.000,0.000,189.000,3301.000,
2022-05-28 02:00:00+02:00,583.000,1475.000,10.000,139.000,,253.000,3992.000,1061.000,,26340.000,0.000,188.000,3105.000,
2022-05-28 03:00:00+02:00,584.000,1445.000,10.000,139.000,,1096.000,3896.000,950.000,,26327.000,0.000,189.000,3362.000,
2022-05-28 04:00:00+02:00,585.000,1441.000,10.000,140.000,,1632.000,3796.000,587.000,,26394.000,0.000,192.000,3601.000,
2022-05-28 05:00:00+02:00,583.000,1303.000,10.000,140.000,,1969.000,3696.000,558.000,,26255.000,179.000,191.000,3684.000,
2022-05-28 06:00:00+02:00,584.000,1178.000,10.000,140.000,,1725.000,3925.000,503.000,,26287.000,337.000,190.000,3525.000,
2022-05-28 07:00:00+02:00,583.000,1394.000,10.000,139.000,,1285.000,4120.000,545.000,,26314.000,1135.000,191.000,3032.000,
2022-05-28 08:00:00+02:00,585.000,1467.000,10.000,140.000,,1182.000,4221.000,623.000,,26543.000,3053.000,187.000,2301.000,
2022-05-28 09:00:00+02:00,584.000,1274.000,10.000,139.000,,689.000,4193.000,808.000,,26329.000,5537.000,180.000,2408.000,
2022-05-28 10:00:00+02:00,586.000,1287.000,10.000,140.000,,568.000,4247.000,818.000,,26177.000,7481.000,166.000,2524.000,
2022-05-28 11:00:00+02:00,583.000,1404.000,10.000,140.000,,222.000,4203.000,814.000,,26237.000,9030.000,157.000,2494.000,
2022-05-28 12:00:00+02:00,583.000,1402.000,10.000,140.000,,306.000,4161.000,998.000,,26355.000,9834.000,151.000,2608.000,
2022-05-28 13:00:00+02:00,583.000,1430.000,10.000,140.000,,751.000,4042.000,1256.000,,25777.000,9951.000,148.000,2763.000,
2022-05-28 14:00:00+02:00,585.000,1389.000,10.000,140.000,,1742.000,3820.000,944.000,,25717.000,9810.000,151.000,3050.000,
2022-05-28 15:00:00+02:00,583.000,1370.000,10.000,140.000,,2291.000,3720.000,765.000,,26114.000,9365.000,150.000,3511.000,
2022-05-28 16:00:00+02:00,584.000,1331.000,10.000,140.000,,2649.000,3763.000,759.000,,26120.000,8404.000,152.000,4222.000,
2022-05-28 17:00:00+02:00,582.000,1172.000,9.000,140.000,,2122.000,3885.000,829.000,,26163.000,6837.000,155.000,4904.000,
2022-05-28 18:00:00+02:00,583.000,1215.000,10.000,140.000,,1254.000,3904.000,935.000,,26024.000,4765.000,150.000,5640.000,
2022-05-28 19:00:00+02:00,577.000,1390.000,10.000,140.000,,797.000,4246.000,858.000,,26462.000,2402.000,153.000,6347.000,
2022-05-28 20:00:00+02:00,576.000,1514.000,10.000,140.000,,717.000,4254.000,799.000,,26781.000,774.000,157.000,6265.000,
2022-05-28 21:00:00+02:00,575.000,1386.000,10.000,140.000,,134.000,4186.000,973.000,,26636.000,252.000,153.000,5912.000,
2022-05-28 22:00:00+02:00,576.000,1315.000,10.000,137.000,1133.000,,4289.000,1187.000,,26567.000,0.000,148.000,6307.000,
2022-05-28 23:00:00+02:00,576.000,1407.000,10.000,136.000,818.000,,4413.000,1008.000,,26505.000,0.000,158.000,6365.000,
2022-05-29 00:00:00+02:00,576.000,1362.000,20.000,138.000,93.000,,4178.000,1030.000,,26220.000,0.000,182.000,6066.000,
2022-05-29 01:00:00+02:00,577.000,1136.000,19.000,140.000,,657.000,3987.000,821.000,,25542.000,0.000,183.000,5900.000,
2022-05-29 02:00:00+02:00,586.000,1252.000,19.000,139.000,,1178.000,3825.000,668.000,,25307.000,0.000,187.000,5540.000,
2022-05-29 03:00:00+02:00,585.000,1307.000,19.000,139.000,,1595.000,3612.000,480.000,,25460.000,0.000,187.000,5215.000,
2022-05-29 04:00:00+02:00,585.000,1366.000,19.000,138.000,,2088.000,3512.000,274.000,,25655.000,0.000,186.000,4960.000,
2022-05-29 05:00:00+02:00,581.000,1174.000,19.000,138.000,,2679.000,3491.000,109.000,,25388.000,177.000,178.000,4909.000,
2022-05-29 06:00:00+02:00,584.000,1170.000,19.000,138.000,,2713.000,3493.000,64.000,,25371.000,332.000,170.000,4580.000,
2022-05-29 07:00:00+02:00,593.000,1197.000,18.000,138.000,,2688.000,3596.000,137.000,,25877.000,1133.000,172.000,3700.000,
2022-05-29 08:00:00+02:00,598.000,1103.000,17.000,138.000,,2334.000,3616.000,327.000,,26079.000,3200.000,174.000,3118.000,
2022-05-29 09:00:00+02:00,594.000,1024.000,16.000,138.000,,2340.000,3508.000,397.000,,25933.000,5788.000,176.000,3456.000,
2022-05-29 10:00:00+02:00,589.000,1090.000,16.000,137.000,,2314.000,3452.000,667.000,,25997.000,7874.000,175.000,3570.000,
2022-05-29 11:00:00+02:00,589.000,1148.000,16.000,138.000,,1717.000,3559.000,890.000,,26276.000,9098.000,172.000,3404.000,
2022-05-29 12:00:00+02:00,588.000,1268.000,16.000,138.000,,963.000,3664.000,817.000,,26354.000,9489.000,169.000,3247.000,
2022-05-29 13:00:00+02:00,584.000,1307.000,16.000,138.000,,1202.000,3592.000,609.000,,26216.000,9556.000,170.000,3191.000,
2022-05-29 14:00:00+02:00,583.000,1100.000,16.000,138.000,,1919.000,3548.000,306.000,,25793.000,9391.000,170.000,3203.000,
2022-05-29 15:00:00+02:00,583.000,1064.000,16.000,138.000,,2251.000,3403.000,352.000,,25662.000,9057.000,171.000,3221.000,
2022-05-29 16:00:00+02:00,584.000,1177.000,17.000,138.000,,2066.000,3381.000,815.000,,25976.000,8216.000,172.000,3363.000,
2022-05-29 17:00:00+02:00,585.000,1441.000,16.000,138.000,,1261.000,3557.000,1073.000,,26259.000,6685.000,173.000,3680.000,
2022-05-29 18:00:00+02:00,585.000,2110.000,16.000,138.000,,3.000,3822.000,1375.000,,26539.000,4658.000,173.000,3782.000,
2022-05-29 19:00:00+02:00,585.000,2582.000,15.000,138.000,1142.000,,4041.000,1027.000,,27134.000,2327.000,173.000,3711.000,
2022-05-29 20:00:00+02:00,584.000,3282.000,15.000,138.000,1194.000,,4208.000,1112.000,,27249.000,768.000,172.000,3607.000,
2022-05-29 21:00:00+02:00,584.000,3450.000,14.000,138.000,1332.000,,4179.000,1210.000,,27434.000,249.000,171.000,3506.000,
2022-05-29 22:00:00+02:00,585.000,3423.000,14.000,138.000,1512.000,,4232.000,1511.000,,27304.000,0.000,172.000,3878.000,
2022-05-29 23:00:00+02:00,586.000,3513.000,12.000,138.000,1575.000,,4279.000,1243.000,,27724.000,0.000,170.000,4103.000,
2022-05-30 00:00:00+02:00,585.000,3039.000,11.000,138.000,586.000,,4032.000,1036.000,,28182.000,0.000,169.000,4166.000,
2022-05-30 01:00:00+02:00,586.000,2410.000,12.000,138.000,59.000,,3923.000,827.000,,28679.000,0.000,172.000,3965.000,
2022-05-30 02:00:00+02:00,581.000,2603.000,13.000,138.000,,463.000,3931.000,654.000,,28588.000,0.000,173.000,3731.000,
2022-05-30 03:00:00+02:00,585.000,2546.000,12.000,138.000,,1139.000,3828.000,683.000,,29690.000,0.000,168.000,3596.000,
2022-05-30 04:00:00+02:00,584.000,2810.000,12.000,138.000,,972.000,3633.000,535.000,,29817.000,0.000,168.000,3429.000,
2022-05-30 05:00:00+02:00,584.000,2839.000,12.000,138.000,,378.000,3716.000,562.000,,30045.000,175.000,168.000,3181.000,
2022-05-30 06:00:00+02:00,585.000,3038.000,13.000,136.000,1210.000,,4093.000,957.000,,30461.000,338.000,166.000,2818.000,
2022-05-30 07:00:00+02:00,586.000,3351.000,13.000,136.000,1489.000,,4426.000,1794.000,,30697.000,1133.000,165.000,2122.000,
2022-05-30 08:00:00+02:00,470.000,3746.000,12.000,136.000,1782.000,,4668.000,1767.000,,30708.000,3032.000,166.000,1198.000,
2022-05-30 09:00:00+02:00,452.000,3600.000,8.000,138.000,1311.000,,4564.000,1324.000,,30682.000,5316.000,169.000,912.000,
2022-05-30 10:00:00+02:00,456.000,3632.000,8.000,136.000,916.000,,4522.000,1099.000,,30634.000,7231.000,169.000,924.000,
2022-05-30 11:00:00+02:00,507.000,3604.000,7.000,136.000,924.000,,4607.000,1170.000,,30626.000,8516.000,169.000,1036.000,
2022-05-30 12:00:00+02:00,572.000,3599.000,6.000,136.000,907.000,,4446.000,1196.000,,30631.000,9232.000,167.000,928.000,
2022-05-30 13:00:00+02:00,584.000,3684.000,5.000,136.000,806.000,,4180.000,1071.000,,30563.000,9408.000,162.000,777.000,
2022-05-30 14:00:00+02:00,585.000,3667.000,5.000,136.000,470.000,,3955.000,864.000,,30459.000,9032.000,159.000,697.000,
2022-05-30 15:00:00+02:00,581.000,3778.000,3.000,136.000,327.000,,3883.000,830.000,,30387.000,8649.000,180.000,664.000,
2022-05-30 16:00:00+02:00,576.000,3953.000,0.000,136.000,353.000,,3862.000,1078.000,,30322.000,7504.000,176.000,675.000,
2022-05-30 17:00:00+02:00,584.000,4044.000,,139.000,901.000,,4165.000,1264.000,,30321.000,6096.000,176.000,667.000,1.000
2022-05-30 18:00:00+02:00,583.000,4281.000,,140.000,1621.000,,4727.000,1597.000,,30177.000,4237.000,171.000,694.000,2.000
2022-05-30 19:00:00+02:00,584.000,4203.000,43.000,140.000,2281.000,,5449.000,2608.000,,29989.000,2195.000,173.000,749.000,
2022-05-30 20:00:00+02:00,584.000,4255.000,152.000,140.000,2305.000,,5491.000,2534.000,,30033.000,761.000,180.000,866.000,
2022-05-30 21:00:00+02:00,583.000,4288.000,190.000,140.000,2178.000,,5125.000,1990.000,,30062.000,249.000,178.000,1124.000,
2022-05-30 22:00:00+02:00,583.000,4196.000,296.000,140.000,2037.000,,4775.000,1513.000,,30088.000,0.000,175.000,1595.000,
2022-05-30 23:00:00+02:00,583.000,4150.000,324.000,139.000,1477.000,,4545.000,1233.000,,30277.000,0.000,175.000,1983.000,
2022-05-31 00:00:00+02:00,582.000,3465.000,328.000,144.000,1205.000,,4668.000,1240.000,,30093.000,0.000,178.000,2137.000,
2022-05-31 01:00:00+02:00,582.000,3136.000,339.000,144.000,658.000,,4612.000,795.000,,29542.000,0.000,178.000,2107.000,
2022-05-31 02:00:00+02:00,582.000,2982.000,349.000,144.000,377.000,,4473.000,826.000,,29894.000,0.000,173.000,1928.000,
2022-05-31 03:00:00+02:00,583.000,3084.000,356.000,144.000,188.000,,4359.000,793.000,,30039.000,0.000,171.000,1576.000,
2022-05-31 04:00:00+02:00,583.000,3176.000,357.000,144.000,366.000,,4259.000,511.000,,30079.000,0.000,168.000,1260.000,
2022-05-31 05:00:00+02:00,582.000,3533.000,340.000,144.000,447.000,,4201.000,446.000,,29861.000,175.000,169.000,1051.000,
2022-05-31 06:00:00+02:00,582.000,3880.000,342.000,143.000,1261.000,,4355.000,819.000,,30494.000,307.000,165.000,946.000,
2022-05-31 07:00:00+02:00,583.000,3913.000,337.000,142.000,1255.000,,4659.000,1847.000,,30627.000,914.000,164.000,847.000,
2022-05-31 08:00:00+02:00,584.000,3959.000,350.000,143.000,1138.000,,4737.000,2323.000,,30645.000,2368.000,163.000,757.000,
2022-05-31 09:00:00+02:00,584.000,3416.000,499.000,215.000,757.000,,4445.000,1497.000,,30617.000,4212.000,163.000,692.000,
2022-05-31 10:00:00+02:00,582.000,3195.000,518.000,313.000,644.000,,4213.000,1154.000,,30532.000,6245.000,163.000,722.000,
2022-05-31 11:00:00+02:00,582.000,3187.000,521.000,281.000,887.000,,4255.000,1229.000,,30534.000,7715.000,163.000,874.000,
2022-05-31 12:00:00+02:00,582.000,3462.000,518.000,206.000,811.000,,4417.000,934.000,,30536.000,8379.000,165.000,1087.000,
2022-05-31 13:00:00+02:00,582.000,3474.000,519.000,157.000,552.000,,4302.000,701.000,,30421.000,8518.000,160.000,1448.000,
2022-05-31 14:00:00+02:00,580.000,3732.000,519.000,144.000,91.000,,4028.000,660.000,,30356.000,8587.000,164.000,1831.000,
2022-05-31 15:00:00+02:00,582.000,3735.000,520.000,142.000,,69.000,4015.000,693.000,,30370.000,8179.000,170.000,2337.000,
2022-05-31 16:00:00+02:00,583.000,3215.000,521.000,144.000,,147.000,4004.000,838.000,,30349.000,7370.000,176.000,2873.000,
2022-05-31 17:00:00+02:00,582.000,3297.000,522.000,144.000,319.000,,4265.000,1150.000,,30347.000,6024.000,175.000,3082.000,
2022-05-31 18:00:00+02:00,581.000,3622.000,519.000,142.000,939.000,,4815.000,1535.000,,30313.000,4227.000,174.000,2853.000,
2022-05-31 19:00:00+02:00,581.000,4002.000,519.000,144.000,1385.000,,5440.000,2316.000,,30375.000,2192.000,172.000,2548.000,
2022-05-31 20:00:00+02:00,580.000,3982.000,572.000,144.000,1439.000,,5425.000,2421.000,,30401.000,773.000,162.000,2095.000,
2022-05-31 21:00:00+02:00,582.000,3926.000,422.000,144.000,1490.000,,5233.000,2072.000,,30371.000,252.000,168.000,1807.000,
2022-05-31 22:00:00+02:00,582.000,3916.000,122.000,143.000,1642.000,,4935.000,1433.000,,30369.000,0.000,169.000,1999.000,
2022-05-31 23:00:00+02:00,584.000,3786.000,,143.000,1870.000,,4453.000,1169.000,,30316.000,0.000,169.000,2030.000,2.000
2022-06-01 00:00:00+02:00,562.000,3130.000,,143.000,486.000,,4100.000,1232.000,,29725.000,0.000,171.000,1887.000,1.000
2022-06-01 01:00:00+02:00,562.000,2993.000,5.000,144.000,126.000,,4050.000,1028.000,,29215.000,0.000,175.000,1892.000,
2022-06-01 02:00:00+02:00,562.000,3181.000,6.000,144.000,,108.000,3913.000,961.000,,29328.000,0.000,177.000,1912.000,
2022-06-01 03:00:00+02:00,562.000,3303.000,6.000,144.000,,817.000,3803.000,754.000,,28933.000,0.000,172.000,1871.000,
2022-06-01 04:00:00+02:00,563.000,3652.000,6.000,144.000,,1228.000,3841.000,551.000,,29434.000,0.000,170.000,1627.000,
2022-06-01 05:00:00+02:00,564.000,3651.000,8.000,144.000,,756.000,3823.000,758.000,,30191.000,177.000,165.000,1337.000,
2022-06-01 06:00:00+02:00,564.000,3854.000,9.000,144.000,13.000,,4099.000,1160.000,,30669.000,341.000,165.000,1364.000,
2022-06-01 07:00:00+02:00,566.000,4018.000,11.000,143.000,846.000,,4522.000,1344.000,,30612.000,1033.000,163.000,1383.000,
2022-06-01 08:00:00+02:00,566.000,4029.000,11.000,143.000,1048.000,,4608.000,1323.000,,30577.000,2655.000,162.000,1036.000,
2022-06-01 09:00:00+02:00,566.000,3997.000,11.000,143.000,799.000,,4557.000,1404.000,,30573.000,4712.000,155.000,821.000,
2022-06-01 10:00:00+02:00,566.000,4033.000,12.000,143.000,674.000,,4190.000,1103.000,,30549.000,6601.000,157.000,819.000,
2022-06-01 11:00:00+02:00,568.000,3960.000,11.000,143.000,466.000,,3945.000,950.000,,30540.000,8012.000,154.000,870.000,
2022-06-01 12:00:00+02:00,544.000,3885.000,10.000,143.000,613.000,,3892.000,889.000,,30512.000,9173.000,153.000,1000.000,
2022-06-01 13:00:00+02:00,547.000,3693.000,9.000,143.000,380.000,,3788.000,836.000,,30477.000,9363.000,151.000,1070.000,
2022-06-01 14:00:00+02:00,549.000,3501.000,8.000,143.000,147.000,,3684.000,783.000,,30442.000,9552.000,149.000,1139.000,
2022-06-01 15:00:00+02:00,560.000,3749.000,1.000,144.000,102.000,,3722.000,613.000,,30507.000,8966.000,150.000,1286.000,
2022-06-01 16:00:00+02:00,563.000,4039.000,1.000,144.000,116.000,,3869.000,694.000,,30519.000,8157.000,150.000,1390.000,
2022-06-01 17:00:00+02:00,563.000,4304.000,,144.000,624.000,,4106.000,814.000,,30465.000,6567.000,151.000,1441.000,1.000
2022-06-01 18:00:00+02:00,565.000,4297.000,64.000,144.000,1028.000,,4539.000,1391.000,,30392.000,4444.000,149.000,1508.000,
2022-06-01 19:00:00+02:00,558.000,4408.000,236.000,144.000,1397.000,,5177.000,1793.000,,30371.000,2162.000,145.000,1521.000,
2022-06-01 20:00:00+02:00,557.000,4558.000,331.000,144.000,1390.000,,5218.000,1679.000,,30372.000,741.000,146.000,1828.000,
2022-06-01 21:00:00+02:00,558.000,4378.000,539.000,144.000,1358.000,,4782.000,1590.000,,30446.000,250.000,148.000,2548.000,
2022-06-01 22:00:00+02:00,552.000,3879.000,530.000,144.000,1117.000,,4550.000,1358.000,,30360.000,0.000,151.000,3635.000,
2022-06-01 23:00:00+02:00,552.000,3753.000,371.000,143.000,882.000,,4185.000,1163.000,,30029.000,0.000,155.000,4339.000,
2022-06-02 00:00:00+02:00,551.000,3232.000,318.000,144.000,308.000,,3963.000,1515.000,,30191.000,0.000,158.000,4262.000,
2022-06-02 01:00:00+02:00,553.000,2447.000,344.000,144.000,,654.000,3941.000,1296.000,,30391.000,0.000,161.000,4265.000,
2022-06-02 02:00:00+02:00,549.000,2282.000,344.000,144.000,,750.000,3860.000,747.000,,30300.000,0.000,163.000,4164.000,
2022-06-02 03:00:00+02:00,552.000,2531.000,342.000,144.000,,1536.000,3827.000,653.000,,29857.000,0.000,164.000,3989.000,
2022-06-02 04:00:00+02:00,551.000,2461.000,322.000,144.000,,1574.000,3761.000,619.000,,29541.000,0.000,166.000,4266.000,
2022-06-02 05:00:00+02:00,537.000,2686.000,314.000,144.000,,1066.000,3682.000,679.000,,29583.000,175.000,166.000,4286.000,
