,Biomass,Fossil Brown coal/Lignite,Fossil Gas,Fossil Hard coal,Fossil Oil,Geothermal,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Other,Other renewable,Solar,Solar,Waste,Wind Offshore,Wind Onshore,Wind Onshore
,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Consumption
timestamp_cec,,,,,,,,,,,,,,,,,,,
2022-10-15 03:00:00+02:00,3930.500,12586.750,2309.000,4184.250,281.000,22.000,16.250,3751.250,1391.750,26.750,4022.250,155.000,96.000,3.000,0.000,602.250,1620.000,7418.000,0.000
2022-10-15 04:00:00+02:00,3970.500,12593.500,2281.750,3927.000,281.000,21.500,10.250,3060.750,1410.000,34.250,4023.750,155.000,96.000,3.000,0.000,600.500,1022.000,6958.250,0.000
2022-10-15 05:00:00+02:00,4013.250,12887.000,2282.750,4119.000,281.000,21.000,85.750,2037.500,1431.750,19.500,4021.750,155.000,96.250,3.000,0.000,595.500,819.000,6318.000,0.000
2022-10-15 06:00:00+02:00,4130.500,12963.000,2307.500,4857.000,281.000,21.000,275.000,1112.500,1449.750,61.750,4017.750,155.000,95.750,3.000,0.000,606.250,747.000,6390.250,0.000
2022-10-15 07:00:00+02:00,4301.750,12970.250,2407.500,5547.500,281.000,20.750,654.500,1251.000,1480.000,103.250,4015.250,155.000,95.500,21.250,0.000,603.250,603.750,6740.500,0.000
2022-10-15 08:00:00+02:00,4429.250,12991.750,2498.000,5662.750,282.750,20.250,1085.500,758.250,1493.250,137.250,4014.000,155.000,95.500,794.000,0.000,610.500,804.500,7088.500,0.000
2022-10-15 09:00:00+02:00,4443.000,12976.250,2462.500,5404.750,283.000,20.250,1328.750,529.750,1481.250,142.250,4009.250,155.000,96.750,3206.250,0.000,599.000,1043.250,6966.250,0.000
2022-10-15 10:00:00+02:00,4325.500,12976.750,2470.500,4793.750,283.000,20.000,1346.000,600.250,1469.500,109.000,4005.750,155.000,96.250,6692.250,0.000,600.000,1914.250,6701.500,0.000
2022-10-15 11:00:00+02:00,4180.500,12977.750,2403.500,4238.000,282.750,20.000,855.500,760.500,1463.250,68.250,4001.250,155.000,96.250,10078.500,0.000,600.500,3030.500,7562.750,0.000
2022-10-15 12:00:00+02:00,4042.500,12988.500,2402.500,3348.500,283.000,19.250,1514.500,1037.000,1477.750,119.750,4000.750,155.000,95.500,12691.000,0.000,672.750,4021.500,9444.000,0.000
2022-10-15 13:00:00+02:00,3984.250,12965.500,2203.500,2613.500,282.750,19.000,343.750,1996.750,1505.000,88.750,4003.500,155.000,96.250,13259.750,0.000,681.500,4545.500,11382.000,0.000
2022-10-15 14:00:00+02:00,3975.000,12817.000,2005.250,2824.000,283.000,19.000,46.750,2859.250,1513.750,90.250,4000.250,155.000,92.500,12013.750,0.000,683.000,4777.000,12543.250,0.000
2022-10-15 15:00:00+02:00,4004.250,12641.250,2000.750,2809.000,283.000,18.250,119.000,2870.500,1489.500,120.750,3996.750,155.000,91.500,9239.000,0.000,686.000,4994.250,13274.000,0.000
2022-10-15 16:00:00+02:00,4123.250,12643.500,2149.500,3441.250,283.000,19.000,343.000,1711.000,1478.500,58.000,3995.250,155.000,94.000,5471.500,0.000,685.000,5218.000,12941.500,0.000
2022-10-15 17:00:00+02:00,4326.500,12743.000,2349.500,4029.500,283.000,19.250,1354.500,489.250,1461.250,65.000,3991.750,155.000,89.750,1660.250,0.000,693.250,4402.250,12723.250,0.000
2022-10-15 18:00:00+02:00,4512.750,12686.500,2460.500,4261.500,283.000,20.000,2065.250,135.750,1430.000,53.250,3992.000,155.000,87.000,69.750,0.000,702.000,4448.750,13632.000,0.000
2022-10-15 19:00:00+02:00,4519.250,12628.750,2452.500,4533.500,282.750,20.750,3199.500,124.000,1419.750,61.250,3993.250,155.000,87.000,6.500,0.000,696.250,4211.500,15786.500,0.000
2022-10-15 20:00:00+02:00,4431.250,12583.500,2384.000,3882.250,283.000,21.000,920.000,967.000,1414.000,39.250,3996.750,155.000,89.250,4.000,0.000,691.750,4636.750,17752.750,0.000
2022-10-15 21:00:00+02:00,4300.750,12565.750,2048.000,3435.750,283.000,21.000,433.750,1273.250,1407.750,53.500,4004.250,155.000,89.000,3.250,0.000,696.250,4378.250,18764.250,0.000
2022-10-15 22:00:00+02:00,4204.500,12682.000,1872.250,3079.750,283.000,21.000,526.000,1138.750,1411.500,27.500,4005.250,155.000,91.000,3.000,0.000,691.500,4348.500,17854.750,0.000
2022-10-15 23:00:00+02:00,4104.000,12257.250,1956.750,2981.250,283.000,21.000,463.500,918.500,1414.250,20.750,4006.750,155.000,90.750,3.000,0.000,692.000,4445.750,17121.250,0.000
2022-10-16 00:00:00+02:00,3986.750,10914.000,2002.000,2788.750,283.000,21.500,151.500,1327.750,1409.250,34.500,4009.500,153.000,90.750,3.000,0.000,615.000,4849.500,17070.000,0.000
2022-10-16 01:00:00+02:00,3931.750,9975.250,1768.750,2712.250,282.000,22.000,1.250,2478.000,1406.750,29.750,4011.750,153.000,91.000,2.500,0.000,620.500,5237.250,16749.500,0.000
2022-10-16 02:00:00+02:00,3889.750,9905.750,1729.500,2709.500,281.000,22.000,12.000,4865.750,1372.500,21.750,4011.500,153.000,91.000,2.750,0.000,631.250,5165.250,16079.250,0.000
2022-10-16 03:00:00+02:00,3881.250,10031.250,1727.250,2719.000,280.750,22.000,12.500,4952.750,1368.250,26.750,4010.250,153.000,91.000,3.000,0.000,622.000,4925.000,15679.000,0.000
2022-10-16 04:00:00+02:00,3911.500,10395.250,1725.250,2881.000,281.000,22.000,71.000,3524.000,1353.250,21.000,4010.750,153.000,91.000,3.000,0.000,621.500,4729.750,15544.750,0.000
2022-10-16 05:00:00+02:00,3949.750,10745.500,1741.750,3161.250,281.000,22.000,9.250,3090.000,1342.500,18.000,4011.000,153.000,91.000,3.000,0.000,609.500,4923.750,15933.250,0.000
2022-10-16 06:00:00+02:00,4057.250,10580.750,1775.500,3053.750,280.500,22.000,28.250,4191.500,1328.000,22.000,4009.250,153.000,91.000,3.000,0.000,611.750,4919.250,16695.750,0.000
2022-10-16 07:00:00+02:00,4151.250,10909.250,1762.750,3231.000,281.000,22.000,469.750,1909.000,1301.000,29.500,4011.500,153.000,91.000,52.750,0.000,606.750,4590.500,17146.500,0.000
2022-10-16 08:00:00+02:00,4236.000,11074.750,1842.000,3418.750,281.000,21.500,924.000,1177.250,1291.000,48.500,4013.000,153.000,91.000,1675.000,0.000,604.500,4434.750,17208.000,0.000
2022-10-16 09:00:00+02:00,4227.250,11220.000,1817.500,3407.750,281.000,19.750,71.500,2012.750,1294.250,35.750,4008.250,153.000,91.500,6110.000,0.000,604.750,4551.000,16217.750,0.000
2022-10-16 10:00:00+02:00,4198.250,10296.750,1795.250,3400.750,282.750,17.000,23.500,3539.250,1299.250,29.000,3998.250,153.000,90.000,11944.500,0.000,607.000,4489.500,15398.250,0.000
2022-10-16 11:00:00+02:00,4143.000,8755.750,1781.250,3465.500,285.000,16.000,35.250,5382.750,1271.250,21.500,3992.250,153.000,89.750,17087.250,0.000,604.500,4082.750,15906.750,0.000
2022-10-16 12:00:00+02:00,4042.000,7984.250,1780.750,3702.750,285.000,15.000,38.750,6523.250,1267.250,25.250,3940.500,153.000,90.250,19947.000,0.000,593.500,4062.000,15715.500,0.000
2022-10-16 13:00:00+02:00,3990.000,7797.500,1793.750,3592.500,285.000,14.750,15.500,6961.500,1297.250,23.000,3895.500,153.000,88.750,20823.500,0.000,582.000,4071.500,12752.000,0.000
2022-10-16 14:00:00+02:00,3993.750,7834.000,1793.500,3545.750,285.000,14.000,60.500,6574.000,1292.500,23.250,3905.750,153.000,90.750,19497.000,0.000,598.500,4488.000,12326.000,0.000
2022-10-16 15:00:00+02:00,4044.500,8318.250,1814.000,3439.000,285.000,15.000,155.250,5329.750,1277.250,32.000,3947.750,153.000,91.000,15408.500,0.000,599.750,4865.750,11950.000,0.000
2022-10-16 16:00:00+02:00,4179.000,11736.250,2052.500,3409.500,285.000,15.000,811.000,1759.750,1249.750,35.000,3966.250,153.000,91.500,8896.250,0.000,604.750,4974.000,9477.250,0.000
2022-10-16 17:00:00+02:00,4367.750,12975.750,2614.250,4171.000,285.000,15.500,2802.000,781.000,1259.750,236.250,3983.250,153.000,92.000,2562.500,0.000,601.500,5080.500,6140.000,0.000
2022-10-16 18:00:00+02:00,4531.250,13044.250,3187.750,4392.250,285.000,16.750,5293.750,120.250,1267.000,165.750,3985.250,153.000,92.000,100.500,0.000,603.500,4589.750,5191.250,0.000
2022-10-16 19:00:00+02:00,4599.750,13029.500,3326.250,5007.000,286.750,18.000,6192.000,9.000,1277.250,168.000,3988.500,153.000,92.250,5.250,0.000,614.500,3518.750,5093.250,0.000
2022-10-16 20:00:00+02:00,4578.500,13056.500,3308.750,4857.000,287.250,18.000,4568.000,208.500,1282.750,79.500,3992.000,153.000,92.000,4.500,0.000,624.750,2364.500,5803.750,0.000
2022-10-16 21:00:00+02:00,4483.250,13088.750,3332.250,4275.250,285.000,18.750,1547.250,354.750,1292.500,47.750,3995.250,153.000,92.000,3.250,0.000,627.000,1474.000,5771.250,0.000
2022-10-16 22:00:00+02:00,4368.250,13470.750,3279.000,4016.000,286.250,19.000,1473.500,190.500,1284.000,32.250,4000.250,153.000,91.000,3.000,0.000,634.500,1002.000,5884.750,0.000
2022-10-16 23:00:00+02:00,4265.500,13559.250,3054.000,3289.000,287.000,20.000,757.500,496.250,1247.750,26.250,3996.750,153.000,90.000,3.000,0.000,642.250,733.750,6360.500,0.000
2022-10-17 00:00:00+02:00,4108.000,13669.250,2778.500,2659.500,287.250,20.000,125.000,2399.000,1213.250,36.750,3997.750,155.000,87.250,3.000,0.000,642.250,707.000,8160.500,0.000
2022-10-17 01:00:00+02:00,4059.500,13793.500,2589.500,2423.750,287.000,20.000,18.000,3147.750,1198.000,42.000,4001.500,155.000,88.500,3.000,0.000,636.500,885.000,10138.750,0.000
2022-10-17 02:00:00+02:00,4020.250,13696.500,2485.250,2260.000,287.000,21.000,31.000,3966.250,1188.750,30.250,4007.250,155.000,89.000,3.000,0.000,632.000,1635.000,11341.250,0.000
2022-10-17 03:00:00+02:00,4008.500,13705.000,2542.750,2226.000,286.750,21.000,0.250,4818.250,1167.250,23.750,4010.500,155.000,89.000,3.000,0.000,614.750,2184.750,12537.500,0.000
2022-10-17 04:00:00+02:00,4030.000,13635.250,2755.250,2773.500,285.000,21.000,8.000,5928.750,1159.250,18.000,4004.750,155.000,89.750,3.000,0.000,616.500,2987.000,14096.750,0.000
2022-10-17 05:00:00+02:00,4073.500,13759.500,3153.250,3188.750,285.000,21.000,82.000,5009.500,1176.250,17.750,4009.500,155.000,90.250,3.000,0.000,615.500,3691.250,15776.250,0.000
2022-10-17 06:00:00+02:00,4272.500,14138.750,4081.250,3986.500,285.000,21.000,475.250,938.250,1191.000,31.250,4010.000,155.750,89.250,3.250,0.000,604.500,4122.250,17456.750,0.000
2022-10-17 07:00:00+02:00,4509.500,14141.750,4534.250,5041.750,285.000,21.000,2388.250,16.250,1182.500,140.250,4006.250,156.000,87.000,61.500,0.000,615.750,4291.750,18200.500,0.000
2022-10-17 08:00:00+02:00,4571.250,13584.250,4487.250,5632.750,285.000,21.000,3737.000,3.250,1173.500,214.000,4007.750,156.000,87.000,2712.250,0.000,616.250,4299.750,18049.000,0.000
2022-10-17 09:00:00+02:00,4501.000,12721.250,4299.000,5806.500,285.000,19.750,1879.250,17.750,1178.500,226.500,3940.250,155.250,85.500,9217.500,0.000,619.750,4220.000,16234.000,0.000
2022-10-17 10:00:00+02:00,4319.750,12545.500,4184.250,5964.750,293.500,17.750,617.500,509.250,1185.750,126.500,3829.750,155.000,81.500,15884.750,0.000,618.500,3911.000,13653.000,0.000
2022-10-17 11:00:00+02:00,4198.000,12564.500,4091.250,5926.250,285.000,16.500,382.250,1675.000,1169.500,122.750,3807.500,155.000,82.500,20693.750,0.000,602.250,4117.750,11828.500,0.000
2022-10-17 12:00:00+02:00,4090.500,12550.000,4001.500,5588.000,284.500,16.000,20.250,3932.500,1150.250,71.500,3838.500,155.000,85.000,22744.500,0.000,679.750,4534.500,11690.750,0.000
2022-10-17 13:00:00+02:00,4075.500,12537.750,4017.500,5246.250,283.750,15.000,61.250,3728.750,1156.250,126.750,3913.500,155.000,85.000,21969.750,0.000,686.500,3820.500,12128.250,0.000
2022-10-17 14:00:00+02:00,4076.250,12519.000,4181.750,5749.000,283.000,15.000,342.750,1763.750,1149.250,90.000,3956.750,155.000,89.500,18918.500,0.000,704.500,3248.000,12598.250,0.000
2022-10-17 15:00:00+02:00,4133.750,12497.500,4694.250,6569.250,283.000,15.500,456.500,584.000,1160.500,126.000,3956.000,155.000,93.250,14121.250,0.000,713.500,3733.750,11323.250,0.000
2022-10-17 16:00:00+02:00,4317.750,12810.250,4986.750,7508.000,283.000,17.750,1281.500,409.500,1183.000,201.250,3966.000,155.250,94.000,8144.500,0.000,707.000,4521.250,10939.000,0.000
2022-10-17 17:00:00+02:00,4519.000,12649.250,5729.750,8278.500,283.000,19.000,3292.250,218.750,1172.000,216.250,3971.250,155.000,93.500,2353.750,0.000,699.750,4720.250,10619.250,0.000
2022-10-17 18:00:00+02:00,4609.750,12670.000,5805.750,8421.750,283.500,20.750,5650.250,57.500,1166.250,336.250,3973.500,155.000,94.000,79.000,0.000,703.250,4177.250,10675.750,0.000
2022-10-17 19:00:00+02:00,4654.250,12626.000,5883.000,8436.000,285.500,22.000,6479.250,74.500,1158.000,349.750,3979.250,155.000,94.750,7.500,0.000,707.750,3817.500,11056.000,0.000
2022-10-17 20:00:00+02:00,4582.750,12601.750,5527.750,8344.250,287.000,22.500,2631.750,134.000,1161.500,135.750,3984.250,155.000,95.250,4.750,0.000,710.250,4102.250,10610.500,0.000
2022-10-17 21:00:00+02:00,4446.250,12531.250,5268.250,7939.250,287.000,23.000,895.750,311.250,1161.500,117.000,3987.250,155.000,95.000,3.250,0.000,666.000,4567.750,10135.000,0.000
2022-10-17 22:00:00+02:00,4296.250,11957.000,4910.750,7358.500,286.250,23.000,397.250,914.250,1157.250,130.250,3990.000,155.000,95.000,3.250,0.000,655.750,4357.000,8822.250,0.000
2022-10-17 23:00:00+02:00,4143.000,11890.250,4290.250,6988.500,286.250,23.500,332.500,1935.000,1155.750,111.250,3992.500,155.000,95.000,3.250,0.000,658.750,4266.500,7483.500,0.000
2022-10-18 00:00:00+02:00,4021.500,11082.250,3835.250,6524.500,286.750,23.500,163.750,3560.000,1145.750,64.000,3994.500,151.000,94.000,3.000,0.000,631.000,4351.750,6289.500,0.000
2022-10-18 01:00:00+02:00,3997.750,11050.250,3859.000,5977.000,287.500,24.000,89.000,4049.750,1140.250,33.000,3997.750,151.000,94.000,3.000,0.000,626.750,4371.750,5270.250,0.000
2022-10-18 02:00:00+02:00,3994.250,11255.250,3957.250,5704.250,287.000,24.000,91.000,4399.500,1136.750,38.750,3999.250,151.000,94.000,3.000,0.000,641.500,4220.000,4359.250,0.000
2022-10-18 03:00:00+02:00,3986.500,11314.500,3891.000,5660.750,287.000,24.000,222.000,4376.750,1135.000,42.250,4003.000,151.000,94.000,3.000,0.000,637.750,3684.750,4112.000,0.000
2022-10-18 04:00:00+02:00,4020.000,11289.750,4040.500,6097.500,287.000,25.000,89.500,3926.750,1148.750,65.000,4003.250,151.000,93.750,2.750,0.000,628.250,3343.000,3726.750,0.000
2022-10-18 05:00:00+02:00,4096.500,11360.250,5064.500,7578.750,287.250,24.250,124.500,1420.000,1184.750,57.750,4015.250,151.000,94.000,3.000,0.000,643.750,2935.000,3337.250,0.000
2022-10-18 06:00:00+02:00,4362.000,11564.250,6350.750,9992.500,287.000,24.000,2356.250,99.000,1208.000,229.500,4020.750,151.000,93.750,3.250,0.000,653.750,2731.250,3100.000,0.000
2022-10-18 07:00:00+02:00,4576.500,11970.250,6735.000,11219.000,287.250,24.000,4929.500,88.500,1189.250,175.000,4022.750,151.250,94.250,28.500,0.000,664.000,3011.750,3129.250,0.000
2022-10-18 08:00:00+02:00,4619.500,12018.750,6744.000,11645.500,287.250,23.000,4904.000,72.500,1172.750,226.500,4026.000,152.000,93.250,968.500,0.000,672.000,3347.750,3233.500,0.000
2022-10-18 09:00:00+02:00,4573.500,11979.500,6698.000,11975.500,288.750,22.500,4088.750,71.000,1167.000,144.250,4025.500,152.000,93.500,3761.000,0.000,672.750,3425.500,3073.250,0.000
2022-10-18 10:00:00+02:00,4430.750,11654.750,6507.500,12010.000,304.000,21.500,2023.250,28.250,1161.250,78.750,4022.750,153.250,93.250,7558.750,0.000,691.750,3341.500,2966.750,0.000
2022-10-18 11:00:00+02:00,4287.750,11510.500,6191.500,11540.000,305.500,20.250,541.500,198.250,1207.000,110.500,4018.250,153.000,94.500,11595.500,0.000,692.250,3559.750,3339.750,0.000
2022-10-18 12:00:00+02:00,4141.750,11558.250,5559.250,10355.500,312.000,20.000,113.750,1276.500,1219.750,100.750,4010.000,153.500,96.000,14562.000,0.000,684.250,3886.750,4488.250,0.000
2022-10-18 13:00:00+02:00,4102.250,11626.250,5046.250,9181.750,312.500,19.000,86.500,2552.750,1230.000,73.750,4002.250,153.000,96.750,15279.500,0.000,685.500,4099.250,6436.500,0.000
2022-10-18 14:00:00+02:00,4109.000,11613.250,5001.500,8916.250,307.750,19.000,162.250,3628.750,1230.250,99.000,3997.000,152.750,95.250,14263.750,0.000,665.000,4328.500,7894.500,0.000
2022-10-18 15:00:00+02:00,4145.500,11600.500,5071.750,9196.750,289.000,19.000,125.000,2455.500,1223.000,79.500,3994.500,151.000,95.250,11425.500,0.000,674.750,4487.500,8430.000,0.000
2022-10-18 16:00:00+02:00,4314.500,11646.000,5463.250,10276.750,289.000,19.000,547.250,1018.750,1224.000,163.500,3992.000,151.000,96.000,6788.250,0.000,692.750,4422.750,7796.750,0.000
2022-10-18 17:00:00+02:00,4529.500,12040.000,6319.750,11466.000,289.000,19.750,2461.000,319.000,1233.750,252.000,3991.000,151.000,96.000,2021.750,0.000,687.750,4166.750,6678.250,0.000
2022-10-18 18:00:00+02:00,4646.750,12044.000,6659.750,11501.250,289.000,20.000,4584.250,110.250,1229.000,325.500,3995.500,151.000,96.250,71.500,0.000,689.500,4130.500,6581.250,0.000
2022-10-18 19:00:00+02:00,4639.250,12050.250,6684.000,11482.250,289.000,21.000,5054.750,56.250,1228.500,354.500,4004.500,151.000,96.000,5.750,0.000,688.250,4090.250,7063.500,0.000
2022-10-18 20:00:00+02:00,4564.750,12023.500,6443.000,10691.500,289.000,21.000,2367.000,171.250,1214.000,205.500,4005.750,151.000,96.500,4.500,0.000,683.500,3739.250,7792.500,0.000
2022-10-18 21:00:00+02:00,4393.000,11658.250,6043.500,9072.250,289.000,20.500,678.000,413.000,1197.000,83.500,4008.000,151.000,98.000,3.250,0.000,647.250,3935.000,8081.250,0.000
2022-10-18 22:00:00+02:00,4254.500,11571.750,5430.000,7151.000,289.000,18.500,97.250,1078.750,1200.000,23.000,4015.750,151.000,98.500,3.000,0.000,646.500,3766.500,7649.000,0.000
2022-10-18 23:00:00+02:00,4141.000,11564.500,4548.750,5677.000,290.500,19.000,159.000,3082.500,1176.750,44.500,4015.750,151.000,98.750,3.000,0.000,648.750,3445.750,7154.250,0.000
2022-10-19 00:00:00+02:00,4059.250,11574.000,4072.000,4098.750,291.000,19.000,16.750,4187.750,1183.750,25.500,4015.750,151.000,99.000,3.250,0.000,642.750,3172.250,7084.500,0.000
2022-10-19 01:00:00+02:00,4025.000,11576.000,3885.000,3464.250,291.000,19.000,57.750,5021.500,1182.000,28.750,4017.000,151.000,99.750,3.000,0.000,643.000,2966.000,6673.500,0.000
2022-10-19 02:00:00+02:00,3997.000,11557.750,3649.750,3305.500,291.000,19.000,83.500,5677.750,1167.500,25.500,4019.500,151.000,99.750,3.000,0.000,636.750,2820.000,6415.500,0.000
2022-10-19 03:00:00+02:00,3981.500,11623.500,3524.000,3332.000,291.000,19.500,88.500,5337.000,1153.500,30.750,4023.500,151.000,99.000,3.000,0.000,639.000,2409.250,6073.750,0.000
2022-10-19 04:00:00+02:00,4007.500,11686.250,4012.250,4065.250,291.000,20.000,82.250,4635.250,1161.250,47.500,4026.750,151.000,99.000,3.000,0.000,638.000,2040.500,5680.750,0.000
2022-10-19 05:00:00+02:00,4096.250,11778.500,5149.000,5787.000,290.000,19.500,30.500,3640.500,1172.250,39.000,4028.000,151.000,99.000,3.000,0.000,677.750,1938.500,5430.500,0.000
2022-10-19 06:00:00+02:00,4321.250,11991.000,6444.000,7870.500,289.000,19.000,1496.750,614.500,1187.750,76.750,4031.000,151.000,98.500,3.000,0.000,680.750,1710.250,5015.000,0.000
2022-10-19 07:00:00+02:00,4585.750,12058.000,6914.000,8958.250,289.000,20.000,4436.250,15.000,1187.750,172.500,4035.000,151.000,98.000,23.750,0.000,680.750,1390.250,4719.250,0.000
2022-10-19 08:00:00+02:00,4632.750,12118.250,7013.500,9172.750,289.000,23.000,4694.250,79.750,1181.250,189.000,4035.000,151.000,97.250,1049.250,0.000,636.250,1073.250,4406.500,0.000
2022-10-19 09:00:00+02:00,4583.250,12136.500,6654.250,9071.250,305.000,22.750,2439.250,257.500,1171.750,92.750,4033.250,151.000,95.750,4430.500,0.000,638.750,599.750,3834.000,0.000
2022-10-19 10:00:00+02:00,4444.750,12479.000,6567.250,8449.750,306.000,22.000,1735.250,122.250,1166.500,125.000,4033.250,151.000,97.000,9003.250,0.000,637.250,250.500,3228.250,0.000
2022-10-19 11:00:00+02:00,4313.000,12519.750,6464.250,7704.250,315.250,22.000,1052.750,204.250,1122.000,116.750,4031.750,151.000,97.250,13030.000,0.000,630.000,278.000,2986.750,0.000
2022-10-19 12:00:00+02:00,4164.750,12539.250,6259.250,7030.250,313.000,22.000,460.750,363.750,1127.500,80.250,4030.750,151.000,97.500,15778.000,0.000,760.750,267.750,2837.500,0.000
2022-10-19 13:00:00+02:00,4121.250,12440.750,6234.250,6769.250,313.000,22.000,633.000,413.750,1116.500,40.750,4023.750,151.000,100.250,17416.750,0.000,755.250,213.000,2789.250,0.000
2022-10-19 14:00:00+02:00,4081.250,12245.250,6142.500,6670.500,306.500,22.000,382.000,598.500,1123.000,45.500,4020.500,151.000,100.500,16866.000,0.000,760.000,184.000,2973.500,0.000
2022-10-19 15:00:00+02:00,4118.500,12239.500,6327.750,7148.750,396.250,21.250,341.750,436.000,1144.750,51.000,4023.250,151.000,101.000,13840.000,0.000,748.500,302.750,3244.000,0.000
2022-10-19 16:00:00+02:00,4301.250,11952.500,6494.500,7974.250,435.000,21.250,900.750,377.000,1194.250,117.750,4020.250,151.000,101.500,8246.750,0.000,758.750,577.500,3794.750,0.000
2022-10-19 17:00:00+02:00,4520.250,11448.000,6612.500,8809.250,437.000,22.000,3189.250,68.500,1200.750,366.500,4023.500,151.000,101.500,2284.250,0.000,765.250,674.250,4502.000,0.000
2022-10-19 18:00:00+02:00,4632.250,11439.500,6850.500,9122.000,443.000,22.000,4964.500,86.250,1197.750,520.000,4025.500,151.000,101.250,60.000,0.000,765.500,856.250,6829.250,0.000
2022-10-19 19:00:00+02:00,4621.000,11394.000,6843.000,9094.750,347.000,22.000,4037.250,102.000,1187.500,323.000,4027.250,151.000,100.750,5.250,0.000,766.750,1545.000,9898.500,0.000
2022-10-19 20:00:00+02:00,4516.250,11404.250,6522.500,7892.000,297.000,22.500,1754.000,320.500,1188.000,208.250,4032.000,151.000,101.000,3.250,0.000,757.500,2427.500,11954.250,0.000
2022-10-19 21:00:00+02:00,4322.000,11555.500,5628.250,5649.000,295.750,23.000,561.750,815.500,1183.500,134.250,4035.500,151.000,99.500,3.000,0.000,717.750,3456.000,13268.750,0.000
2022-10-19 22:00:00+02:00,4176.000,11302.750,4542.750,4901.750,292.000,23.500,370.000,1067.250,1180.250,70.750,4041.750,151.000,99.500,3.250,0.000,717.750,4517.500,14230.000,0.000
2022-10-19 23:00:00+02:00,4074.000,11075.250,3100.750,4142.000,291.000,24.000,147.500,2280.250,1163.000,77.750,4037.500,151.000,99.250,3.000,0.000,703.250,5231.750,15477.250,0.000
2022-10-20 00:00:00+02:00,4010.250,10577.000,2674.500,3515.500,291.000,24.000,110.750,3781.750,1158.250,57.000,4035.750,154.000,99.000,3.000,0.000,625.500,5285.000,16670.250,0.000
2022-10-20 01:00:00+02:00,3985.000,10380.750,2190.250,3128.750,290.500,24.000,86.500,4587.750,1157.750,49.750,4043.750,154.000,100.750,3.000,0.000,623.750,5529.500,17686.250,0.000
2022-10-20 02:00:00+02:00,3958.250,10368.000,2157.250,3072.000,291.250,24.000,82.000,5370.500,1154.500,28.000,4046.750,154.000,100.750,3.000,0.000,620.750,5335.500,18443.000,0.000
2022-10-20 03:00:00+02:00,3958.250,10387.000,2130.500,3026.750,291.000,24.000,83.250,5683.500,1148.250,20.000,4054.000,154.000,100.750,3.000,0.000,619.750,5235.750,19063.750,0.000
2022-10-20 04:00:00+02:00,3991.000,10300.250,2206.750,3293.750,291.000,24.000,81.000,5817.750,1140.750,36.250,4057.250,154.000,102.000,3.000,0.000,623.750,5080.000,19613.000,0.000
2022-10-20 05:00:00+02:00,4043.750,10597.250,2561.500,3706.250,291.000,24.000,136.750,4081.250,1142.750,39.500,4057.000,154.000,102.000,3.000,0.000,651.750,5159.750,20018.250,0.000
2022-10-20 06:00:00+02:00,4243.750,10982.500,3294.500,4468.750,291.000,24.000,544.750,932.500,1151.500,32.250,4055.750,154.000,101.000,3.000,0.000,663.750,5405.750,20905.000,0.000
2022-10-20 07:00:00+02:00,4552.000,11119.250,3559.750,5728.000,289.250,24.000,4796.500,80.250,1063.500,133.500,4059.000,154.000,100.500,44.000,0.000,658.250,5330.500,21511.250,0.000
2022-10-20 08:00:00+02:00,4599.250,11100.000,3670.500,5995.500,289.000,24.750,5483.750,108.500,1070.500,172.500,4056.750,154.000,101.750,2223.250,0.000,612.750,5205.250,21109.000,0.000
2022-10-20 09:00:00+02:00,4538.250,11064.250,3696.750,6112.500,289.250,24.500,2218.500,215.500,1061.000,133.250,4059.000,154.000,104.000,8059.250,0.000,608.750,5226.750,19096.000,0.000
2022-10-20 10:00:00+02:00,4395.500,11119.500,4117.250,5822.000,286.250,21.250,626.500,232.000,1047.500,160.750,4058.500,154.000,103.250,14007.000,0.000,619.500,4761.750,16730.500,0.000
2022-10-20 11:00:00+02:00,4241.750,11082.500,3937.000,5658.500,283.500,21.750,167.250,577.000,1067.000,131.000,4053.000,154.000,102.250,18295.500,0.000,611.500,4682.250,15983.500,0.000
2022-10-20 12:00:00+02:00,4127.250,11154.250,3528.750,5093.750,282.500,21.000,311.250,771.250,1118.500,175.500,4043.750,154.000,103.000,19452.500,0.000,672.000,4241.250,15968.500,0.000
2022-10-20 13:00:00+02:00,4141.250,11322.750,3722.000,5342.250,281.000,20.000,524.250,1157.500,1117.000,196.500,4037.250,154.000,103.000,17183.250,0.000,720.250,4309.250,14995.750,0.000
2022-10-20 14:00:00+02:00,4133.750,11139.000,4472.000,5754.750,407.750,20.500,743.250,1622.250,1130.250,119.750,4034.500,154.000,103.000,14012.000,0.000,752.750,4217.750,15298.000,0.000
2022-10-20 15:00:00+02:00,4167.750,10962.750,4484.750,6097.000,429.000,20.000,1007.000,851.000,1130.750,215.750,4031.750,154.000,102.250,9557.500,0.000,781.750,4318.000,15863.250,0.000
