time,flow_DE_LU_to_AT,flow_DE_LU_to_BE,flow_DE_LU_to_CH,flow_DE_LU_to_CZ,flow_DE_LU_to_DK_1,flow_DE_LU_to_DK_2,flow_DE_LU_to_FR,flow_DE_LU_to_NL,flow_DE_LU_to_NO_2,flow_DE_LU_to_PL,flow_DE_LU_to_SE_4,flow_AT_to_DE_LU,flow_AT_to_CH,flow_AT_to_CZ,flow_BE_to_DE_LU,flow_BE_to_FR,flow_BE_to_NL,flow_CH_to_DE_LU,flow_CH_to_AT,flow_CH_to_FR,flow_CZ_to_DE_LU,flow_CZ_to_PL,flow_DK_1_to_DE_LU,flow_DK_1_to_DK_2,flow_DK_1_to_NL,flow_DK_1_to_NO_2,flow_DK_2_to_DE_LU,flow_DK_2_to_DK_1,flow_DK_2_to_SE_4,flow_FR_to_DE_LU,flow_FR_to_BE,flow_FR_to_CH,flow_NL_to_DE_LU,flow_NL_to_BE,flow_NL_to_DK_1,flow_NL_to_NO_2,flow_NO_2_to_DE_LU,flow_NO_2_to_DK_1,flow_NO_2_to_NL,flow_PL_to_DE_LU,flow_PL_to_CZ,flow_PL_to_SE_4,flow_SE_4_to_DE_LU,flow_SE_4_to_DK_2,flow_SE_4_to_PL
2024-07-30 03:00:00,1660.25,1006.75,3768.25,391.5,2404.5,653.5,2448.0,0.0,1405.0,0.0,618.0,157.0,858.0,518.75,0.0,3936.5,0.0,150.5,0.0,183.0,0.0,441.25,0.0,0.0,687.0,1632.0,0.0,287.0,1032.0,0.0,0.0,0.0,2381.0,318.0,0.0,492.0,0.0,0.0,0.0,438.25,0.0,594.0,0.0,0.0,0.0
2024-07-30 04:00:00,1463.75,997.0,3628.5,417.75,2242.75,860.25,2370.0,0.0,1405.0,0.0,618.0,147.75,710.0,656.5,0.0,3704.5,0.0,140.5,0.0,327.0,0.0,489.75,0.0,0.0,417.0,1632.0,0.0,373.0,1159.0,0.0,0.0,0.0,2351.75,249.0,0.0,492.0,0.0,0.0,0.0,574.75,0.0,594.0,0.0,0.0,0.0
2024-07-30 05:00:00,1637.5,1023.5,3609.5,808.5,1719.5,817.75,2346.0,0.0,1405.0,0.25,618.0,130.0,634.0,772.75,0.0,3578.25,0.0,149.25,0.0,531.0,0.0,395.5,0.0,0.0,0.0,1632.0,0.0,378.0,1151.0,0.0,0.0,0.0,1915.0,48.0,200.0,492.0,0.0,0.0,0.0,507.25,0.0,594.0,0.0,0.0,0.0
2024-07-30 06:00:00,2080.5,1021.0,4004.25,672.5,1522.75,838.0,1947.0,0.0,1405.0,0.0,618.0,135.75,496.0,588.5,0.0,3616.5,218.0,2.75,0.0,0.0,0.0,192.0,0.0,0.0,0.0,1632.0,0.0,578.0,1044.0,0.0,0.0,524.0,2207.0,0.0,107.0,491.75,0.0,0.0,0.0,579.75,0.0,594.0,0.0,0.0,0.0
2024-07-30 07:00:00,1863.0,1022.75,4000.0,744.75,1649.5,723.25,1653.0,0.0,1388.25,45.25,536.0,169.0,457.0,701.5,1.75,2967.5,250.0,0.0,0.0,0.0,0.0,455.75,0.0,0.0,309.0,1628.0,0.0,559.0,1023.0,0.0,0.0,917.0,1993.0,0.0,0.0,489.0,0.0,0.0,0.0,385.5,0.0,594.0,0.0,0.0,0.0
2024-07-30 08:00:00,1255.0,902.5,3653.25,672.0,1000.75,523.0,1884.0,0.0,1005.0,283.5,467.0,237.25,318.0,709.25,39.75,2222.25,798.0,0.0,0.0,0.0,0.0,720.5,0.0,0.0,687.0,1546.0,0.0,174.0,1178.0,32.0,0.0,1214.0,2125.25,0.0,0.0,412.0,0.0,0.0,0.0,90.25,0.0,594.0,0.0,0.0,0.0
2024-07-30 09:00:00,867.0,914.0,3448.75,537.0,676.75,396.25,1896.0,0.0,602.25,626.5,507.0,259.75,298.0,473.75,0.0,1980.5,291.0,0.0,0.0,0.0,0.0,743.0,0.0,8.0,599.0,1180.0,0.0,67.0,1137.0,121.0,0.0,1355.0,1555.0,0.0,0.0,290.5,0.0,0.0,0.0,0.0,0.0,594.0,0.0,0.0,0.0
2024-07-30 10:00:00,265.75,369.5,2359.25,306.75,584.5,2.75,1687.0,297.5,33.5,880.0,539.0,674.25,52.0,423.5,0.0,769.75,230.0,0.0,0.0,0.0,4.5,1048.5,0.0,298.0,254.0,734.0,227.5,0.0,903.0,29.0,0.0,412.0,58.5,37.0,0.0,0.0,22.75,0.0,13.25,0.0,0.0,538.0,0.0,0.0,0.0
2024-07-30 11:00:00,95.75,502.0,1518.5,200.0,374.25,0.0,1420.0,1142.75,0.0,411.0,84.0,1326.25,0.0,253.25,0.0,99.25,471.0,0.0,393.0,285.0,120.5,1030.25,57.25,470.0,687.0,281.0,500.25,0.0,845.0,0.0,83.5,0.0,10.25,0.0,0.0,0.0,575.5,0.0,332.5,1.75,0.0,91.0,0.0,0.0,0.0
2024-07-30 12:00:00,75.5,212.5,1065.5,131.5,0.0,0.0,1276.0,2845.75,0.0,205.25,0.0,1836.0,0.0,226.0,535.0,0.0,17.0,1.0,740.0,204.0,228.0,935.25,1928.75,0.0,523.0,0.0,750.75,431.0,13.0,8.0,957.25,10.0,0.0,97.0,0.0,0.0,1070.75,212.0,641.5,141.75,0.0,0.0,0.0,334.0,166.0
2024-07-30 13:00:00,76.0,160.75,808.0,13.0,0.0,0.25,714.0,3034.5,0.0,268.25,0.0,1865.0,0.0,300.25,760.75,0.0,131.0,0.0,876.0,6.0,196.0,1009.75,2233.75,0.0,632.0,0.0,451.25,545.0,10.0,94.0,1715.75,215.0,0.0,0.0,0.0,0.0,1066.75,289.0,632.5,127.0,0.0,0.0,229.0,192.0,120.0
2024-07-30 14:00:00,73.0,157.75,699.25,0.0,0.0,41.5,589.0,3105.0,0.0,91.25,0.0,1867.75,0.0,444.0,893.75,0.0,305.0,0.0,778.0,0.0,490.5,1051.25,777.75,8.0,493.0,9.0,14.5,62.0,684.0,87.0,2056.0,310.0,0.0,0.0,0.0,0.0,504.25,78.0,329.0,367.0,0.0,185.0,243.0,0.0,0.0
2024-07-30 15:00:00,102.75,121.25,1008.25,0.0,679.75,290.0,818.0,2394.0,2.5,36.75,239.0,1778.75,0.0,623.25,520.5,0.0,423.0,0.0,675.0,18.0,682.0,957.75,0.75,165.0,430.0,331.0,0.0,10.0,1153.0,10.0,1652.75,101.0,0.0,0.0,0.0,0.0,190.25,0.0,348.0,543.5,0.0,574.0,0.0,0.0,0.0
2024-07-30 16:00:00,308.5,148.25,2202.5,0.0,720.0,253.75,1603.0,2054.0,389.25,24.75,557.0,1350.75,68.0,807.75,605.5,0.0,47.0,0.0,0.0,0.0,576.25,734.25,0.0,4.0,296.0,757.0,0.0,140.0,813.0,5.0,774.75,648.0,0.0,288.0,0.0,0.0,0.0,0.0,38.75,620.5,0.0,594.0,0.0,0.0,0.0
2024-07-30 17:00:00,757.5,856.75,3264.5,53.5,1135.5,255.25,1939.0,74.25,975.5,0.0,618.0,846.0,455.0,778.75,48.5,962.75,390.0,0.0,0.0,0.0,141.25,352.25,0.0,30.0,627.0,920.0,0.0,27.0,1016.0,21.0,0.0,1198.0,290.25,0.0,0.0,257.5,0.0,0.0,0.0,946.0,0.0,593.0,0.0,0.0,0.0
2024-07-30 18:00:00,1079.5,926.5,3679.75,72.75,2334.75,660.25,2358.0,272.25,1375.75,0.0,595.0,670.75,775.0,915.0,25.0,1210.25,838.0,0.0,0.0,0.0,118.5,0.0,0.0,0.0,378.0,1520.0,0.0,491.0,1066.0,0.0,0.0,1124.0,310.75,0.0,0.0,45.5,0.0,0.0,0.0,2024.5,160.0,594.0,0.0,0.0,0.0
2024-07-30 19:00:00,1256.0,953.25,3671.25,307.5,1702.25,468.75,2585.0,635.0,1359.75,0.0,500.0,393.5,597.0,1120.25,21.25,1185.75,548.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,296.0,1521.0,0.0,444.0,1000.0,0.0,0.0,844.0,507.75,0.0,0.0,85.25,0.0,0.0,0.0,1927.75,446.25,593.0,0.0,0.0,0.0
2024-07-30 20:00:00,1398.25,1011.5,3764.75,468.75,1653.25,333.25,2067.0,898.25,1174.75,0.0,528.0,377.25,435.0,1053.0,0.0,1572.75,31.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1618.0,0.0,316.0,1005.0,0.0,0.0,854.0,74.5,125.0,108.0,368.75,0.0,0.0,0.0,1994.25,597.75,593.0,0.0,0.0,0.0
2024-07-30 21:00:00,1345.0,1060.0,3584.25,292.0,1989.75,347.75,2009.0,455.5,1315.5,0.0,562.0,304.5,535.0,928.0,0.0,1956.0,0.0,0.25,0.0,0.0,62.5,0.0,0.0,0.0,476.0,1615.0,0.0,457.0,880.0,0.0,0.0,821.0,734.75,122.0,0.0,345.5,0.0,0.0,0.0,2108.5,764.75,594.0,0.0,0.0,0.0
2024-07-30 22:00:00,1309.5,952.0,3716.5,274.5,2289.25,526.0,1878.0,328.0,1402.0,0.0,616.0,353.5,464.0,865.75,0.0,1387.25,136.0,3.0,0.0,0.0,88.25,0.0,0.0,0.0,610.0,1630.0,0.0,394.0,1047.0,0.0,0.0,743.0,532.0,0.0,0.0,492.0,0.0,0.0,0.0,2100.0,621.0,594.0,0.0,0.0,0.0
2024-07-30 23:00:00,1101.5,1103.5,3641.0,226.5,1580.5,301.75,2187.0,601.5,1406.0,0.0,618.0,513.0,625.0,1013.0,0.0,2102.5,430.0,84.5,0.0,0.0,133.0,0.0,0.0,0.0,101.0,1631.0,0.0,284.0,850.0,0.0,0.0,290.0,161.75,0.0,0.0,492.0,0.0,0.0,0.0,1985.0,479.5,594.0,0.0,0.0,0.0
2024-07-31 00:00:00,1261.75,1038.0,3886.5,146.75,2029.0,239.75,2458.0,14.5,1405.0,0.0,618.0,413.0,772.0,934.75,0.0,3443.75,726.0,107.25,0.0,0.0,272.75,0.0,0.0,0.0,686.0,1631.0,0.0,229.0,874.0,0.0,0.0,122.0,1353.5,0.0,0.0,492.0,0.0,0.0,0.0,1949.25,443.75,594.0,0.0,0.0,0.0
2024-07-31 01:00:00,1655.0,1112.0,4327.0,158.25,2065.0,464.25,2578.0,0.0,1405.0,0.0,618.0,785.75,1469.0,990.5,0.0,3432.0,0.0,118.5,0.0,0.0,362.75,0.0,0.0,0.0,666.0,1631.0,0.0,89.0,1203.0,0.0,0.0,151.0,1020.25,240.0,0.0,492.0,0.0,0.0,0.0,1692.25,340.0,594.0,0.0,0.0,0.0
2024-07-31 02:00:00,1688.0,1095.75,4218.5,238.0,2283.0,493.0,2358.0,0.0,1405.25,0.0,618.0,597.25,1499.0,945.75,0.0,2942.0,0.0,88.5,0.0,0.0,276.0,0.0,0.0,12.0,676.0,1631.0,0.0,68.0,1142.0,0.0,0.0,379.0,1269.75,222.0,0.0,492.0,0.0,0.0,0.0,1482.5,357.25,593.0,0.0,0.0,0.0
2024-07-31 03:00:00,1525.0,1037.25,4155.0,250.75,2064.0,830.75,2394.0,0.0,1405.25,0.0,618.0,626.0,1279.0,972.75,0.0,2950.75,0.0,111.0,0.0,0.0,244.25,0.0,0.0,0.0,672.0,1631.0,0.0,525.0,1001.0,0.0,0.0,155.0,1572.25,109.0,0.0,492.0,0.0,0.0,0.0,1510.75,356.75,593.0,0.0,0.0,0.0
2024-07-31 04:00:00,1235.25,991.0,3638.25,289.5,2437.5,930.25,2326.0,0.0,1405.0,0.0,618.0,490.0,852.0,1036.5,0.0,2641.5,154.0,152.75,0.0,79.0,167.0,0.0,0.0,0.0,148.0,1631.0,0.0,453.0,1137.0,0.0,0.0,0.0,952.5,0.0,0.0,491.5,0.0,0.0,0.0,1677.25,42.75,594.0,0.0,0.0,0.0
2024-07-31 05:00:00,1424.25,1010.5,3546.5,363.75,2322.25,951.75,2111.0,14.25,1405.0,0.0,618.0,223.5,412.0,1001.25,0.0,2421.0,489.0,93.5,0.0,0.0,94.0,2.5,0.0,0.0,0.0,1631.0,0.0,502.0,1102.0,0.0,0.0,161.0,533.0,0.0,171.0,491.75,0.0,0.0,0.0,1556.75,13.75,594.0,0.0,0.0,0.0
2024-07-31 06:00:00,1740.5,921.75,3951.25,404.0,2153.5,879.5,1977.0,181.5,1405.0,0.0,618.0,198.25,552.0,952.75,0.0,1936.75,623.0,26.25,0.0,0.0,81.5,0.0,0.0,0.0,0.0,1631.0,0.0,506.0,1068.0,0.0,0.0,513.0,81.25,0.0,348.0,492.0,0.0,0.0,0.0,1594.75,258.75,594.0,0.0,0.0,0.0
2024-07-31 07:00:00,1536.0,891.5,3456.75,511.0,2164.5,842.0,1618.0,25.75,1397.75,0.0,607.0,232.5,342.0,1017.5,69.5,2053.75,1322.0,1.75,0.0,0.0,93.0,107.25,0.0,0.0,0.0,1631.0,0.0,496.0,1071.0,0.0,0.0,446.0,368.25,0.0,420.0,491.5,0.0,0.0,0.0,1157.5,4.25,594.0,0.0,0.0,0.0
2024-07-31 08:00:00,1197.0,850.0,3378.5,562.25,2144.75,518.25,1663.0,0.0,1230.0,0.0,608.0,314.25,340.0,994.75,50.0,2418.5,822.0,0.0,0.0,0.0,6.75,338.0,0.0,0.0,178.0,1622.0,0.0,303.0,955.0,0.0,0.0,574.0,826.25,0.0,6.0,470.5,0.0,0.0,0.0,648.5,0.0,594.0,0.0,0.0,0.0
2024-07-31 09:00:00,721.5,989.0,3127.25,418.75,1017.75,874.5,1510.0,102.5,874.5,260.5,612.0,482.75,106.0,810.25,7.75,2374.0,869.0,0.0,0.0,0.0,0.0,700.25,0.0,0.0,0.0,1602.0,0.0,575.0,1074.0,0.0,0.0,986.0,270.25,0.0,468.0,485.75,0.0,0.0,0.0,171.75,0.0,594.0,0.0,0.0,0.0
2024-07-31 10:00:00,394.0,215.0,3010.75,209.25,1133.25,597.5,1730.0,43.5,527.0,700.0,612.0,580.0,305.0,767.75,19.5,1508.75,723.0,0.0,0.0,0.0,0.5,1112.5,0.0,0.0,0.0,1224.0,0.0,337.0,1054.0,132.0,0.0,1346.0,160.5,0.0,316.0,332.0,0.0,0.0,0.0,0.0,0.0,594.0,0.0,0.0,0.0
2024-07-31 11:00:00,301.0,0.0,2929.25,141.0,1174.75,808.5,2034.0,500.25,34.25,378.75,611.0,673.0,277.0,676.5,196.0,1207.5,904.0,0.0,0.0,0.0,14.25,1203.5,0.0,0.0,206.0,998.0,0.0,288.0,1249.0,265.0,0.0,1582.0,261.5,0.0,1.0,33.0,36.25,0.0,0.0,0.0,0.0,594.0,0.0,0.0,0.0
2024-07-31 12:00:00,344.0,28.25,2512.25,68.5,1071.0,206.25,1831.0,1404.0,541.5,162.25,609.0,945.75,180.0,419.25,379.5,489.5,822.0,0.0,0.0,0.0,135.25,1219.5,0.0,301.0,0.0,635.0,0.0,0.0,1196.0,337.0,0.0,1867.0,7.25,0.0,254.0,0.0,0.0,0.0,0.0,62.5,0.0,594.0,0.0,0.0,0.0
2024-07-31 13:00:00,133.0,42.75,1551.0,7.5,1334.75,9.25,1703.0,2130.25,965.0,29.5,603.0,1159.75,0.0,482.0,866.5,0.0,640.0,0.0,245.0,0.0,162.5,1225.25,0.0,551.0,0.0,580.0,0.0,0.0,1238.0,121.0,213.75,846.0,3.25,0.0,117.0,0.0,0.0,0.0,136.25,211.0,0.0,589.0,0.0,0.0,0.0
2024-07-31 14:00:00,224.75,58.75,1822.5,0.0,1980.0,276.5,1959.0,2063.75,921.75,0.0,593.0,1297.75,0.0,488.0,893.25,0.0,225.0,0.0,115.0,0.0,432.0,991.5,0.0,356.0,477.0,969.0,0.0,0.0,1262.0,37.0,98.0,628.0,174.5,0.0,0.0,0.0,0.0,0.0,294.75,800.0,0.0,571.0,0.0,0.0,0.0
2024-07-31 15:00:00,379.5,68.25,2770.5,0.0,1431.25,900.75,2166.0,2610.5,869.25,0.0,583.0,956.75,318.0,445.0,637.0,0.0,412.0,0.0,0.0,0.0,763.25,780.0,0.0,1.0,33.0,1499.0,0.0,265.0,1217.0,14.0,159.5,813.0,0.0,0.0,6.0,13.0,0.0,0.0,0.0,1180.5,0.0,594.0,0.0,0.0,0.0
2024-07-31 16:00:00,598.5,809.25,3300.75,0.0,1683.0,959.75,2194.0,1705.5,954.75,0.0,579.0,668.0,545.0,764.75,8.25,195.75,1211.0,0.0,0.0,0.0,559.75,708.0,0.0,0.0,0.0,1593.0,0.0,256.0,1218.0,0.0,0.0,974.0,0.0,0.0,367.0,326.0,0.0,0.0,0.0,1023.75,0.0,594.0,0.0,0.0,0.0
2024-07-31 17:00:00,893.25,943.5,3427.75,0.0,2112.75,932.5,2689.0,1540.25,1386.5,0.0,617.0,890.25,833.0,900.75,41.0,125.0,1000.0,63.0,0.0,0.0,1247.25,144.0,0.0,0.0,0.0,1264.0,0.0,472.0,1104.0,0.0,0.0,565.0,0.0,0.0,57.0,620.25,0.0,0.0,0.0,1712.75,0.0,594.0,0.0,0.0,0.0
2024-07-31 18:00:00,711.75,1089.5,3164.0,0.0,1742.25,781.25,2221.0,2320.0,1405.75,0.0,618.0,791.25,560.0,1125.25,9.25,713.5,1301.0,164.0,0.0,67.0,1348.0,0.0,0.0,0.0,0.0,1315.0,0.0,473.0,1101.0,0.0,0.0,41.0,0.0,0.0,308.0,620.25,0.0,0.0,0.0,1794.75,325.5,594.0,0.0,0.0,0.0
2024-07-31 19:00:00,711.0,981.0,3048.5,107.0,1931.25,702.5,1903.0,2019.0,1406.0,0.0,618.0,569.25,512.0,1274.25,0.0,569.0,1023.0,99.5,0.0,0.0,987.0,0.0,0.0,0.0,231.0,1249.0,0.0,481.0,1141.0,0.0,0.0,349.0,0.0,0.0,1.0,621.0,0.0,0.0,0.0,1743.75,537.75,594.0,0.0,0.0,0.0
2024-07-31 20:00:00,983.25,988.5,3272.75,279.25,1692.25,675.25,1933.0,1636.75,1406.0,0.0,618.0,333.5,729.0,1305.0,0.0,697.5,641.0,46.75,0.0,0.0,718.75,0.0,0.0,0.0,0.0,1564.0,0.0,563.0,989.0,0.0,0.0,518.0,0.0,0.0,229.0,620.5,0.0,0.0,0.0,1451.5,577.25,594.0,0.0,0.0,0.0
2024-07-31 21:00:00,1028.75,824.0,3278.75,295.25,1230.25,573.5,1831.0,707.25,1406.0,0.0,618.0,362.75,469.0,1111.5,0.0,1362.0,759.0,11.75,0.0,0.0,606.5,0.0,0.0,0.0,3.0,1548.0,0.0,481.0,920.0,0.0,0.0,581.0,0.0,0.0,74.0,620.5,0.0,0.0,0.0,1422.75,707.0,594.0,0.0,0.0,0.0
2024-07-31 22:00:00,826.5,975.0,3485.0,246.75,2029.5,134.0,1675.0,10.25,1405.5,0.0,618.0,374.0,626.0,1055.75,0.0,1329.75,902.0,1.75,0.0,0.0,632.75,0.0,0.0,18.0,396.0,1447.0,0.0,33.0,899.0,0.0,0.0,1080.0,288.25,0.0,0.0,621.0,0.0,0.0,0.0,1489.0,642.5,594.0,0.0,0.0,0.0
2024-07-31 23:00:00,888.5,919.0,3412.75,67.25,1752.0,347.0,2001.0,5.75,1405.25,0.0,618.0,548.0,693.0,999.25,0.0,1790.0,524.0,63.0,0.0,0.0,768.75,0.0,0.0,0.0,8.0,1608.0,0.0,136.0,956.0,0.0,0.0,635.0,353.0,0.0,64.0,621.0,0.0,0.0,0.0,1527.0,607.5,594.0,0.0,0.0,0.0
2024-08-01 00:00:00,823.5,907.75,3114.75,60.5,1745.75,363.75,2246.0,0.0,1405.0,0.0,618.0,435.25,512.0,987.5,0.0,2431.0,411.0,145.75,0.0,14.0,713.0,0.0,0.0,36.0,555.0,1473.0,0.0,10.0,1144.0,0.0,0.0,95.0,936.0,0.0,0.0,620.0,0.0,0.0,0.0,1813.0,499.75,594.0,0.0,0.0,0.0
2024-08-01 01:00:00,817.0,1054.5,2966.0,105.5,2396.0,711.0,2246.0,0.0,1405.0,0.0,618.0,781.25,789.0,1131.25,0.0,2461.25,440.0,193.75,0.0,214.0,859.25,0.0,0.0,0.0,693.0,1473.0,0.0,314.0,1119.0,0.0,0.0,0.0,1262.5,0.0,0.0,620.0,0.0,0.0,0.0,1805.75,350.0,594.0,0.0,0.0,0.0
2024-08-01 02:00:00,872.0,992.5,3001.75,142.25,2394.5,895.25,2162.0,0.0,1405.0,0.0,618.0,583.0,763.0,1123.25,0.0,2512.25,384.0,174.75,0.0,135.0,700.0,0.0,0.0,0.0,698.0,1521.0,0.0,508.0,1065.0,0.0,0.0,0.0,1163.5,0.0,0.0,620.0,0.0,0.0,0.0,1629.0,384.75,594.0,0.0,0.0,0.0
2024-08-01 03:00:00,979.0,1069.75,3161.25,123.75,2330.0,886.75,2501.0,0.0,1405.0,0.0,618.0,712.75,958.0,1191.75,0.0,2970.25,40.0,238.75,0.0,405.0,743.5,0.0,0.0,0.0,693.0,1451.0,0.0,486.0,1056.0,0.0,0.0,0.0,957.75,0.0,0.0,619.75,0.0,0.0,0.0,1767.5,377.0,594.0,0.0,0.0,0.0
2024-08-01 04:00:00,850.25,1064.75,2969.5,119.25,2485.5,921.25,2320.0,0.0,1405.0,0.0,618.0,763.75,813.0,1249.75,0.0,2826.25,98.0,211.75,0.0,275.0,836.75,0.0,0.0,0.0,569.0,1609.0,0.0,579.0,1067.0,0.0,0.0,0.0,781.25,0.0,0.0,619.5,0.0,0.0,0.0,1834.5,373.25,594.0,0.0,0.0,0.0
2024-08-01 05:00:00,961.0,972.5,3112.25,189.25,2455.0,938.75,2067.0,0.0,1405.0,0.0,618.0,342.5,619.0,1127.5,0.0,2389.5,281.0,129.0,0.0,0.0,617.75,0.0,0.0,0.0,509.0,1476.0,0.0,514.0,1196.0,0.0,0.0,178.0,910.75,0.0,0.0,619.75,0.0,0.0,0.0,1782.5,218.25,594.0,0.0,0.0,0.0
2024-08-01 06:00:00,1033.0,1003.5,3163.5,306.75,2413.25,787.0,1909.0,160.5,1396.75,0.0,618.0,349.25,260.0,1099.75,0.0,1774.75,292.0,52.0,0.0,0.0,518.25,0.0,0.0,0.0,289.0,1400.0,0.0,274.0,1281.0,0.0,0.0,446.0,559.25,0.0,0.0,619.75,0.0,0.0,0.0,1843.0,202.75,593.0,0.0,0.0,0.0
2024-08-01 07:00:00,1273.0,845.75,3760.5,320.75,2325.5,709.75,2013.0,0.0,1215.25,0.0,507.0,273.75,268.0,983.0,0.0,2959.0,660.0,21.0,0.0,0.0,390.5,76.25,0.0,0.0,303.0,1621.0,0.0,318.0,1190.0,0.0,0.0,584.0,733.75,0.0,0.0,620.25,0.0,0.0,0.0,1267.75,3.5,588.0,0.0,0.0,0.0
2024-08-01 08:00:00,1109.0,389.25,3597.5,254.25,683.0,342.75,1915.0,60.75,1052.25,45.75,487.0,451.5,74.0,910.75,0.0,2592.25,421.0,0.25,0.0,0.0,207.0,396.75,0.0,53.0,0.0,1632.0,0.0,13.0,1172.0,0.0,0.0,893.0,24.0,0.0,350.0,620.0,0.0,0.0,0.0,703.0,0.0,556.0,0.0,0.0,0.0
2024-08-01 09:00:00,880.5,0.0,3516.25,271.75,564.5,385.75,1319.0,0.0,869.5,397.75,558.0,632.5,0.0,1014.5,251.0,2562.0,646.0,0.0,41.0,0.0,195.5,743.25,0.0,69.0,0.0,1632.0,0.0,0.0,1200.0,0.0,0.0,1258.0,656.0,0.0,448.0,620.0,0.0,0.0,0.0,345.25,0.0,558.0,0.0,0.0,0.0
2024-08-01 10:00:00,605.0,31.5,3241.0,159.0,426.5,528.0,1342.0,40.25,833.5,380.75,612.0,877.25,152.0,1036.25,155.75,2313.5,576.0,0.0,0.0,0.0,101.5,871.0,0.0,1.0,0.0,1632.0,0.0,58.0,1182.0,1.0,0.0,1483.0,222.75,0.0,693.0,620.5,0.0,0.0,0.0,294.0,0.0,594.0,0.0,0.0,0.0
2024-08-01 11:00:00,517.25,303.75,3234.75,36.25,663.0,618.75,1668.0,349.0,784.5,111.25,615.0,1138.75,139.0,773.75,0.0,2580.75,782.0,0.0,0.0,0.0,184.75,898.25,0.0,72.0,0.0,1632.0,0.0,121.0,1191.0,0.0,0.0,1527.0,212.75,0.0,700.0,620.5,0.0,0.0,0.0,464.25,0.0,594.0,0.0,0.0,0.0
2024-08-01 12:00:00,471.0,153.75,3342.0,54.0,961.0,416.5,1661.0,905.0,777.25,7.25,614.0,1257.0,149.0,708.0,0.0,1847.25,621.0,0.25,0.0,0.0,263.75,937.25,0.0,136.0,0.0,1632.0,0.0,0.0,1090.0,0.0,0.0,1223.0,187.5,0.0,698.0,620.25,0.0,0.0,0.0,657.0,0.0,594.0,0.0,0.0,0.0
2024-08-01 13:00:00,379.25,661.5,3558.5,116.25,1112.75,407.25,1944.0,407.25,858.5,0.0,610.0,824.5,260.0,685.5,0.0,2102.75,175.0,41.5,0.0,0.0,330.75,869.5,0.0,126.0,0.0,1632.0,0.0,2.0,1109.0,0.0,0.0,797.0,167.5,0.0,622.0,620.75,0.0,0.0,0.0,803.25,0.0,593.0,0.0,0.0,0.0
2024-08-01 14:00:00,399.5,430.0,3436.0,94.75,1103.0,901.75,1894.0,535.0,833.0,0.0,604.0,835.75,249.0,771.75,0.0,2032.25,194.0,99.0,0.0,0.0,463.0,744.75,0.0,0.0,0.0,1632.0,0.0,247.0,1235.0,0.0,0.0,613.0,159.25,0.0,460.0,620.25,0.0,0.0,0.0,1006.0,0.0,594.0,0.0,0.0,0.0
2024-08-01 15:00:00,630.5,986.25,3489.5,236.5,1350.0,893.5,2036.0,781.25,806.0,3.0,598.0,471.25,337.0,807.75,0.0,2206.25,75.0,114.0,0.0,0.0,522.0,841.75,0.0,0.0,0.0,1632.0,0.0,260.0,1224.0,0.0,0.0,466.0,127.25,0.0,694.0,620.5,0.0,0.0,0.0,728.5,0.0,593.0,0.0,0.0,0.0
2024-08-01 16:00:00,1027.0,1016.5,3332.25,303.5,1390.0,977.0,2104.0,562.0,865.0,0.0,591.0,352.25,573.0,1063.75,0.0,2486.25,0.0,109.0,0.0,0.0,633.75,648.0,0.0,0.0,0.0,1632.0,0.0,408.0,1276.0,0.0,0.0,768.0,211.5,112.0,700.0,620.0,0.0,0.0,0.0,971.0,0.0,584.0,0.0,0.0,0.0
2024-08-01 17:00:00,905.25,937.25,3463.75,28.5,1900.5,908.25,2174.0,148.5,1381.25,0.0,618.0,1000.25,686.0,1149.5,0.0,2456.75,132.0,181.25,0.0,0.0,1044.75,74.0,0.0,0.0,0.0,1613.0,0.0,503.0,1221.0,0.0,0.0,354.0,157.0,0.0,683.0,620.25,0.0,0.0,0.0,1759.0,13.25,533.0,0.0,0.0,0.0
2024-08-01 18:00:00,760.25,1011.5,3657.25,0.0,1832.5,594.75,2319.0,492.25,1405.75,0.0,395.0,1410.0,422.0,1322.75,0.0,2463.75,516.0,243.5,0.0,212.0,1221.25,0.0,0.0,0.0,1.0,1428.0,0.0,398.0,1132.0,0.0,0.0,30.0,5.5,0.0,35.0,620.5,0.0,0.0,0.0,1861.5,473.0,594.0,0.0,0.0,0.0
2024-08-01 19:00:00,785.25,895.75,3524.5,50.25,1278.25,134.5,1915.0,680.75,1406.0,0.0,279.0,1055.0,415.0,1472.0,0.0,1857.0,915.0,153.25,0.0,38.0,787.75,0.0,0.0,0.0,0.0,1602.0,0.0,123.0,1013.0,0.0,0.0,203.0,0.0,0.0,682.0,620.75,0.0,0.0,0.0,1611.25,812.5,594.0,0.0,0.0,0.0
2024-08-01 20:00:00,943.5,701.0,3341.5,161.0,1275.5,0.25,1846.0,276.0,1406.0,0.0,281.0,634.75,411.0,1400.5,4.75,2036.5,780.0,143.5,0.0,0.0,676.75,0.0,0.0,13.0,0.0,1358.0,68.0,10.0,930.0,0.0,0.0,345.0,411.0,0.0,691.0,620.5,0.0,0.0,0.0,1658.5,768.0,591.0,0.0,0.0,0.0
