time,flow_DE_LU_to_AT,flow_DE_LU_to_BE,flow_DE_LU_to_CH,flow_DE_LU_to_CZ,flow_DE_LU_to_DK_1,flow_DE_LU_to_DK_2,flow_DE_LU_to_FR,flow_DE_LU_to_NL,flow_DE_LU_to_NO_2,flow_DE_LU_to_PL,flow_DE_LU_to_SE_4,flow_AT_to_DE_LU,flow_AT_to_CH,flow_AT_to_CZ,flow_BE_to_DE_LU,flow_BE_to_FR,flow_BE_to_NL,flow_CH_to_DE_LU,flow_CH_to_AT,flow_CH_to_FR,flow_CZ_to_DE_LU,flow_CZ_to_AT,flow_CZ_to_PL,flow_DK_1_to_DE_LU,flow_DK_1_to_DK_2,flow_DK_1_to_NL,flow_DK_1_to_NO_2,flow_DK_2_to_DE_LU,flow_DK_2_to_DK_1,flow_DK_2_to_SE_4,flow_FR_to_DE_LU,flow_FR_to_BE,flow_FR_to_CH,flow_NL_to_DE_LU,flow_NL_to_BE,flow_NL_to_DK_1,flow_NL_to_NO_2,flow_NO_2_to_DE_LU,flow_NO_2_to_DK_1,flow_NO_2_to_NL,flow_PL_to_DE_LU,flow_PL_to_CZ,flow_PL_to_SE_4,flow_SE_4_to_DE_LU,flow_SE_4_to_DK_2,flow_SE_4_to_PL
2024-06-10 18:00:00,,775.2,629.99,,,812.0,2353.6,1987.1,,,,1567.4,700.0,547.5,,599.1,271.175,,,,1019.7,,123.5,,0.0,1214.4,1680.0,130.5,33.0,1205.0,,517.5,,140.5,0.0,,,,,102.1,1717.7,698.4,,,156.8,
2024-06-10 19:00:00,,987.7,629.96,29.9,2569.0,836.0,2389.6,2461.5,,,,1434.5,,497.1,,786.2,871.375,,,,937.8,,114.6,83.0,,1007.2,,741.0,385.0,992.0,,103.9,239.4,148.25,,,640.5,,,0.0,1625.8,688.2,,,105.7,
2024-06-10 20:00:00,,706.0,630.0,0.0,2533.0,883.0,2259.8,1805.6,,,370.0,1154.2,,489.7,,1144.3,923.25,,,1954.4,664.0,3.4,105.5,53.0,,441.4,,1034.2,531.0,1068.0,,210.4,10.0,196.5,28.6,144.5,,,,,1267.3,603.3,,,199.6,
2024-06-10 21:00:00,,905.5,,,2380.0,916.0,2061.4,469.0,1330.0,,170.0,1035.5,,517.2,58.35,2100.6,1063.425,,,1857.0,518.2,0.0,91.8,614.0,52.8,284.8,,747.6,,1170.0,,752.3499999999999,594.5,51.0,114.525,0.0,,,,,1165.4,647.1,,,153.5,
2024-06-10 22:00:00,,1045.2,620.0,,2160.0,941.0,1701.2,0.0,1209.0,,115.0,669.2,,374.3,330.35,2650.8999999999996,1273.5,,,1827.0,295.5,,0.0,177.0,0.0,252.8,,780.2,460.0,1261.0,,836.6500000000001,97.8,596.7,750.125,,,,,,1088.8,793.9,,,135.4,
2024-06-10 23:00:00,,1936.175,629.98,,2180.0,955.0,2016.6,316.5,1089.0,,190.0,1161.6,699.6,512.6,1125.275,3279.4,461.82500000000005,,27.15,1552.0,649.4,100.5,3.3,101.0,,418.8,1631.3,302.6,432.0,,,423.0,749.8,1338.8,266.275,288.8,662.8,,3.9,49.6,1247.2,598.3,,,121.1,
2024-06-11 00:00:00,,491.1666666666667,1143.8,,1715.0,355.0,2816.1,11.5,1190.0,,75.0,1074.6,660.0,240.3,896.4,2255.3,1100.3666666666666,43.0,102.475,1850.0,834.0,0.0,0.0,0.0,,0.0,1632.0,0.0,168.0,,,923.0,16.0,164.0,741.7666666666668,281.2,653.0,,0.0,106.3,1451.6,617.7,,,5.8,10.4
2024-06-11 01:00:00,,867.725,698.5,,1822.0,235.5,2756.9,348.0,1010.0,,69.0,1117.4,,276.2,155.95,2416.9,710.725,,154.025,1857.0,841.6,79.9,13.4,52.0,,,1631.3,,0.0,1300.0,,6.6,146.0,26.1,389.1,472.3,641.9,,13.7,1.4,1316.8,475.7,,,16.1,5.0
2024-06-11 02:00:00,,1003.275,881.0,,2220.0,803.1,1460.5,1265.0,959.0,23.3,34.0,1326.2,,473.0,5.725,2760.6000000000004,494.57500000000005,82.0,40.8,1857.0,853.6,215.0,96.0,230.0,,227.7,,159.3,531.0,,,137.2,0.0,1069.8,476.425,0.0,651.0,,115.1,10.5,1265.8,412.5,606.4,,30.1,6.4
2024-06-11 03:00:00,,1000.0,832.5,,2230.0,816.8,2318.8,0.0,960.0,21.7,0.0,1579.5,684.5,394.0,0.0,3253.6,145.3,,45.0,,1185.7,4.6,58.6,0.0,,0.0,,0.0,,1270.0,,372.55,,794.3,0.0,23.0,640.0,,100.7,111.9,1229.5,44.1,600.0,,4.4,17.0
2024-06-11 04:00:00,,1000.9,987.0,,,844.3,2163.8,179.25,,0.0,,1753.8,575.0,531.2,0.9,3083.65,484.6666666666667,107.0,108.9,,1223.4,28.3,80.7,,,,,,,1220.0,,271.3,,441.2,40.93333333333334,222.1,642.5,,110.5,2.0,1142.2,0.0,,,0.0,78.2
2024-06-11 05:00:00,,1018.0,620.0,,,428.1,2551.3,252.7,,4.8,,1659.8,705.0,668.0,22.425,2916.25,570.8,43.0,68.2,,991.9,20.8,0.0,,,,,,307.0,1017.0,,59.3,,0.0,91.8,700.0,640.5,,12.0,0.0,1179.4,187.6,,,,1.4
2024-06-11 06:00:00,,974.7666666666668,630.0,,,354.7,2223.7,672.3,,0.0,,1413.0,700.0,395.7,16.25,2244.2,760.775,0.0,0.0,1856.0,1017.7,13.4,47.1,44.0,,,1632.0,33.8,531.0,721.0,,0.0,,40.0,132.875,340.0,640.0,,0.0,19.5,1164.4,147.1,,,5.8,0.0
2024-06-11 07:00:00,,898.1,629.5,54.3,1740.0,0.0,2048.9,0.0,434.0,155.5,,1084.1,,545.3,0.0,2633.5,404.625,,,1662.0,538.3,0.0,349.0,927.0,,360.0,1658.0,138.7,,353.0,,23.5,485.4,185.3,601.5,0.0,320.0,,428.3,0.0,189.5,0.0,643.1,,0.0,132.5
2024-06-11 08:00:00,,1096.75,620.2,17.5,719.0,156.6,1684.6,1631.5,709.0,0.0,,983.2,660.0,519.6,179.2,2816.9,633.675,43.0,,1431.0,463.6,14.6,438.4,719.0,2.0,700.0,1214.0,0.0,,473.0,,0.05,443.0,801.3,744.325,969.4,239.0,165.0,0.0,13.2,24.9,,500.0,,,0.0
2024-06-11 09:00:00,,953.1,35.0,24.2,776.0,283.0,1416.5,1499.25,600.0,,,1836.2,573.0,515.4,0.0,2346.4,948.45,346.0,,1827.0,1321.5,70.4,343.2,714.0,0.0,,764.0,0.0,523.0,514.0,,98.55,88.1,286.8,780.9,715.2,428.0,1.0,,103.5,978.0,0.5,300.0,,,
2024-06-11 10:00:00,,1000.0,0.0,120.3,583.0,149.7,1608.2,431.0,0.0,,,2619.5,579.0,545.0,,1895.7,937.275,765.0,317.0,1857.0,2074.1,31.0,423.4,583.0,60.0,529.6,314.0,400.0,0.0,645.0,,8.0,0.0,0.0,921.1,437.7,147.0,2.0,,36.5,1650.9,10.6,200.0,,,153.8
2024-06-11 11:00:00,,514.225,,141.8,0.0,682.1,2801.8,2052.7,89.0,445.8,,2537.6,422.0,526.1,1175.05,735.45,191.725,790.0,519.0,,2011.8,0.0,526.7,1907.0,0.0,0.0,0.0,1000.0,531.0,0.0,,10.2,,,502.425,170.4,0.0,600.0,137.0,158.2,1484.8,0.0,0.0,519.0,679.0,30.8
2024-06-11 12:00:00,,1184.4250000000002,,0.0,1870.0,219.8,1667.6,1507.6,492.0,623.6,,2335.7,629.0,400.7,1125.825,575.0,488.15,,518.0,1856.9,1935.5,2.6,378.4,2500.0,55.8,318.4,12.2,941.0,,246.5,,35.849999999999994,,,672.7,33.9,152.2,1200.0,587.0,468.3,1556.6,,0.0,,760.0,0.0
2024-06-11 13:00:00,,1363.275,,0.1,1693.0,91.5,1483.9,841.8,242.0,701.2,,2271.8,427.6,336.0,1178.075,751.65,790.775,,391.0,1857.0,1935.7,0.0,340.2,,196.5,666.1,89.9,880.0,,344.7,,0.0,,,1660.1,0.0,24.4,1399.0,1037.0,640.0,1595.2,,,,847.0,
2024-06-11 14:00:00,,1242.0,,40.2,1363.0,7.1,1293.6,986.4,29.0,675.8,,2235.2,394.0,387.8,1227.25,699.7,973.1,,465.0,,1847.9,,345.0,,23.1,299.8,0.0,876.0,,361.3,,155.5,,,1176.8,0.0,9.4,1419.0,587.0,649.9,1502.8,,,,922.0,
2024-06-11 15:00:00,,1059.075,,0.0,1200.0,12.6,2210.1,1415.8,68.0,414.1,,2328.7,449.0,462.1,1071.175,645.85,261.5,,378.0,,1866.3,,424.5,,0.0,0.0,,863.0,,323.9,,37.55,,248.75,1092.4,400.2,0.0,1235.0,137.0,620.2,1442.1,,,,1047.0,
2024-06-11 16:00:00,,1591.225,,,280.0,15.6,2762.1,584.2,58.0,0.0,,2223.5,622.0,388.0,1258.375,1231.3,1040.0,789.9,176.0,2257.0,1835.9,,472.7,573.0,144.3,299.8,314.0,266.0,,163.1,,400.15,,162.5,1377.75,0.0,3.9,635.0,0.0,310.1,1363.2,,100.0,,567.0,14.6
2024-06-11 17:00:00,,1000.0,102.0,57.6,1880.0,334.0,2651.5,0.0,57.0,,81.0,2075.4,700.0,559.3,0.0,3328.9,96.025,668.0,0.0,1857.0,1516.2,74.2,227.8,0.0,69.0,77.2,764.0,0.0,0.0,425.0,,699.65,,843.8,191.2,0.0,0.0,35.0,0.0,0.0,1288.5,,200.0,0.0,0.0,0.0
2024-06-11 18:00:00,,,1320.0,324.1,,692.3,2257.9,2.5,528.0,169.0,0.0,1849.4,700.325,599.0,7.25,3280.3,463.225,23.0,240.9,2227.0,1250.1,0.0,177.2,17.0,0.0,0.0,1214.0,,361.2,596.0,,760.7,,621.8,0.0,622.8,320.0,0.0,,,1073.0,113.2,420.0,,,
2024-06-11 19:00:00,,1018.525,1340.0,433.7,1800.0,709.0,2222.0,582.4,779.0,113.0,183.0,1548.8,702.7,742.8,22.7,2735.8,1105.275,0.0,2.7,2213.8,805.8,,0.0,8.0,,0.0,1664.0,,277.0,344.0,,363.5,89.0,0.0,17.7,700.0,640.0,,,,899.0,93.3,600.0,,,
2024-06-11 20:00:00,,969.05,1339.9,327.2,1920.0,707.0,1782.9,480.6,940.0,9.4,615.0,1068.1,700.0,685.0,14.174999999999999,2516.15,1393.7,,0.0,2122.4,383.6,71.0,0.0,6.0,,,1680.0,,381.0,155.0,,66.05,401.0,38.75,276.225,,,,,,390.2,7.0,,,,184.7
2024-06-11 21:00:00,,929.7333333333332,1340.0,406.5,2030.0,710.0,1677.1,0.0,959.0,203.6,399.0,510.9,,431.9,19.924999999999997,2898.7,1087.225,,,1781.0,78.3,0.9,103.2,14.0,,,,12.5,0.0,534.0,,,550.0,142.3,146.45,,,,,,128.5,50.0,726.7,,,126.7
2024-06-11 22:00:00,,1015.75,,291.6,2240.0,699.0,1725.1,646.75,980.0,48.7,615.0,729.7,699.2,559.9,272.4,3214.95,1149.1,,14.7,1059.0,169.8,69.9,5.6,40.0,9.7,,,46.5,0.0,495.0,,,580.0,552.1,492.425,,,,,,243.8,74.3,627.1,,,209.3
2024-06-11 23:00:00,,950.4,1339.975,265.7,1870.0,696.0,2142.7,540.75,999.0,455.0,,480.9,699.3,213.8,44.06666666666666,3435.4,610.8,,15.0,1230.2,266.4,17.8,0.0,20.0,30.0,113.3,,11.9,146.5,624.0,,0.6,638.0,737.3,116.625,,,,,,736.8,470.0,600.0,,,0.0
2024-06-12 00:00:00,,994.4,2475.0,0.3,2180.0,739.0,1601.1,596.0,950.0,0.0,,502.6,665.0,408.4,0.2,3482.0,166.4,,76.0,1857.0,94.2,3.4,,200.0,281.0,0.0,,21.3,0.0,857.0,,284.7,0.0,1714.1,608.4,648.2,,,,,562.4,468.1,,,,
2024-06-12 01:00:00,,1002.725,,90.2,,736.0,1941.3,575.75,,,,516.1,614.0,480.2,4.125,3333.4,1.025,,335.0,1857.0,35.8,131.2,,0.0,415.0,,,0.0,,952.0,,169.15,0.0,1415.7,526.65,700.0,,,,,352.4,316.8,,,,
2024-06-12 02:00:00,,1001.4,2472.7,139.5,,730.0,1902.2,145.0,940.0,,,221.2,613.0,360.5,25.366666666666664,3326.6,24.333333333333332,,170.9,1865.3,0.0,185.9,,,427.0,,,,,929.0,,251.39999999999998,8.3,1410.2,289.76666666666665,,,,,,88.6,227.7,,,,
2024-06-12 03:00:00,66.675,1007.075,2425.0,187.8,2190.0,713.0,1809.2,677.25,,63.0,,171.3,532.2,358.8,96.35,3266.3,232.875,,230.3,1871.3,,158.2,,,445.0,,1631.9,,1.9,920.0,,0.0,14.3,1286.9,1114.6,,,,,,95.5,283.0,,,,
2024-06-12 04:00:00,19.975,1000.5666666666666,2473.1,219.7,,698.0,1562.4,621.25,950.0,137.2,,190.7,489.8,410.5,5.5,3329.25,562.025,,214.7,1865.0,,168.5,5.3,,390.0,,1631.3,,0.0,905.0,,98.05000000000001,8.0,1130.4,950.4,,,,3.4,,195.9,415.3,,,0.6,
2024-06-12 05:00:00,244.1,970.1666666666666,1340.0,368.1,2210.0,691.0,1431.8,1274.75,,13.6,,0.0,700.0,124.1,279.75,2745.7,1008.575,,0.0,1857.0,30.0,33.7,0.0,222.0,259.0,24.5,1632.0,,59.7,733.0,,0.0,25.0,559.8,1444.425,,,,0.0,,0.0,354.6,,,6.1,
2024-06-12 06:00:00,589.7,800.2,,393.5,2200.0,690.0,1780.6,632.8,,96.6,,122.2,,0.0,365.65,2049.9,1235.9,,,1870.5,0.0,196.9,,40.0,0.0,0.0,,82.4,328.0,363.0,,,13.5,0.0,1032.65,,,,,,146.7,296.5,,,0.0,
2024-06-12 07:00:00,765.6,877.175,830.0,510.1,1780.0,693.0,1441.4,303.5,989.0,384.6,,2.175,,46.7,354.975,2373.75,1265.95,,,1633.0,61.0,255.8,26.3,350.0,60.1,,1523.0,151.8,531.0,255.0,,,92.0,,830.375,466.1,320.0,33.0,235.7,,330.7,125.6,603.5,,,24.6
2024-06-12 08:00:00,0.0,917.95,829.55,0.0,1730.0,707.0,1366.0,0.0,739.0,0.0,,32.2,699.2,0.0,189.825,2345.7,1293.675,,14.475,1707.0,86.5,55.2,0.0,621.0,134.5,197.0,1532.0,168.1,493.0,323.0,,,99.0,47.1,1155.675,700.0,104.0,112.0,276.6,,117.9,31.0,500.0,,19.3,0.0
2024-06-12 09:00:00,0.0,1181.5,732.075,0.0,1684.0,705.8,1483.0,1667.25,730.0,499.6,586.0,1274.0,700.0,286.3,371.65,2864.6,678.3,,7.975,1807.0,987.6,0.0,122.0,716.0,9.5,0.0,1396.0,251.1,531.0,376.0,,,0.0,896.1,1286.6499999999999,419.1,320.0,230.0,97.9,,865.3,0.0,,,81.8,
2024-06-12 10:00:00,,1059.7,841.8,,1700.0,630.2,1879.5,254.1,742.0,0.0,615.0,2012.0,585.0,503.1,146.875,2433.7,1269.325,43.0,0.0,1857.0,1509.7,97.7,235.4,583.0,0.0,461.2,1085.0,393.1,,,,0.45,,0.0,2170.4,372.4,640.0,111.0,60.4,367.4,1273.9,0.0,420.0,,55.8,7.3
2024-06-12 11:00:00,,1247.975,131.9,8.1,1710.0,724.7,1614.5,670.4,730.0,,,2309.8,700.0,595.9,309.82500000000005,1964.5,1167.575,103.0,158.0,,1714.0,188.9,371.5,1431.0,24.7,155.4,635.0,917.6,,,,43.95,,,1431.3,183.1,320.0,468.0,73.4,91.2,1342.4,13.0,420.0,,460.9,50.8
2024-06-12 12:00:00,,1195.075,0.0,2.9,1684.0,747.0,1461.0,258.7,168.0,,,1917.6,750.675,230.2,417.75,1926.0,1086.8249999999998,305.5,0.0,1860.3,1687.5,0.0,403.1,1594.0,111.9,516.9,185.0,1027.1,564.0,,,198.55,3.3,,1632.175,0.0,0.0,474.0,86.5,1.6,1284.0,0.0,423.5,,687.6,3.5
2024-06-12 13:00:00,,1291.8,135.0,31.5,,745.0,1623.2,155.3,182.0,,,2780.9,705.0,620.1,725.525,1995.1,1090.15,43.0,293.0,1859.1,2160.2,,471.4,1742.0,31.5,700.0,0.0,676.4,546.0,,,898.25,2.1,,1499.45,249.8,73.5,305.0,356.6,320.0,1689.0,2.2,420.0,,517.9,2.2
2024-06-12 14:00:00,,1201.525,0.0,58.1,,785.0,1654.8,236.2,138.0,,518.0,2763.3,707.4,676.7,604.825,1966.0,1135.6,411.9,283.0,1879.1,2087.5,14.7,401.7,1564.0,69.8,,120.0,899.7,590.0,337.0,,1026.5,40.9,14.0,1410.5,304.3,0.0,588.0,95.3,0.0,1685.3,19.1,425.7,,511.1,5.7
2024-06-12 15:00:00,,1135.4,,0.0,,783.0,1749.4,625.6,700.0,,615.0,2563.1,765.0,562.5,416.95,1826.6,1045.65,509.7,90.0,1862.0,2000.2,0.0,384.5,1509.0,0.0,0.0,570.0,970.7,,311.0,,192.55,33.6,0.0,1544.675,151.4,320.0,590.0,88.0,102.7,1615.8,2.2,420.0,,648.3,2.2
2024-06-12 16:00:00,,1187.25,994.4,15.8,,705.9,1651.5,468.3,709.0,,,2206.5,596.0,830.8,580.425,2055.0,1535.975,43.0,79.0,1857.0,1375.9,235.9,355.6,365.0,92.6,78.0,1020.0,421.4,,376.0,,0.5,0.0,7.75,2092.625,700.0,640.0,0.0,75.0,143.5,1020.2,0.0,600.0,,0.0,0.0
2024-06-12 17:00:00,,1143.725,1340.0,0.0,1990.0,619.3,1465.5,0.0,920.0,,,1394.2,700.0,403.9,491.15,2656.3,556.3,0.0,0.0,2227.0,990.1,127.9,0.0,57.0,20.2,0.3,1470.0,285.4,531.0,,,,,840.7,1492.05,,640.5,,61.9,0.0,1298.9,308.6,,,,
2024-06-12 18:00:00,,1210.95,1340.0,62.9,2150.0,483.8,1499.4,1164.75,929.0,,,960.7,700.0,249.3,564.7,2699.9,814.75,,0.0,,711.8,17.4,,4.0,0.0,0.0,1680.0,252.3,,,,,,762.6,1679.475,,,,0.0,,1317.7,606.0,,,,
2024-06-12 19:00:00,,1012.5333333333334,,0.0,,492.4,1288.1,114.7,920.0,,,692.0,,259.0,67.46666666666665,2419.3,1538.775,,,1987.0,432.4,0.0,,0.0,,155.9,,383.1,,,,,225.0,0.0,1645.325,516.4,,,,,968.1,535.3,,,,
2024-06-12 20:00:00,,1062.05,,248.0,2180.0,444.3,1231.3,35.6,940.0,,,41.7,699.3,289.5,417.9,3057.6,1731.625,,,1251.0,0.0,0.5,,358.0,39.1,10.9,,711.5,,,,,149.0,150.0,1773.7,700.0,,,,,80.3,328.3,,,,
2024-06-12 21:00:00,82.7,1093.025,,326.2,2040.0,431.1,1336.2,0.0,1110.0,,,0.0,699.0,243.3,227.45,2732.8,1214.325,,,1287.0,92.0,0.3,,298.0,107.3,19.5,,872.4,,,,,509.0,351.1,1518.65,,,,,,85.4,411.8,,,,
2024-06-12 22:00:00,419.7,1073.775,1339.5,370.2,2330.0,454.0,984.2,522.0,1309.0,,,721.15,699.9,0.0,473.85,3087.05,1255.875,,,1315.0,280.6,49.0,,192.0,147.8,239.0,,509.0,,,,,673.0,848.1,1604.35,454.1,,,,,527.8,898.1,,,,
2024-06-12 23:00:00,0.0,1057.8000000000002,1340.0,127.9,2420.0,246.2,1704.4,718.0,1350.0,,,10.9,699.3,138.2,119.85,3476.7,569.95,,,799.7,43.0,0.0,,393.0,30.5,206.1,1631.3,129.4,250.0,,,,465.0,948.9,1389.6,0.0,640.1,,0.3,0.2,1060.1,1187.9,,,,
2024-06-13 00:00:00,,1003.7249999999999,2500.0,0.0,2250.0,0.0,2163.8,759.0,1320.0,32.9,,343.2,699.8,102.0,24.675,3692.8,175.225,,,1944.5,241.8,0.2,,262.0,87.9,0.0,1632.0,83.1,143.0,,,371.79999999999995,59.0,1414.3,628.925,493.9,640.5,,0.0,0.0,1404.0,1162.4,,,,
2024-06-13 01:00:00,,1000.0,,,2380.0,413.5,1289.5,1037.5,1330.0,0.0,,140.4,700.0,104.6,15.800000000000002,3697.3,220.4,,,2227.0,35.8,0.3,,152.0,33.6,208.4,,93.4,531.0,415.0,,72.6,0.0,2190.5,1057.6,58.5,,,,,900.3,864.8,,,,
2024-06-13 02:00:00,377.675,1000.25,,9.8,2300.0,449.3,1540.1,409.0,1290.0,8.3,,258.1,,267.5,11.366666666666665,3531.2,41.300000000000004,,,,0.0,0.2,,89.0,0.0,104.4,,34.2,,,,22.549999999999997,,1949.7,515.8,0.0,,,,,750.4,760.0,,,,
2024-06-13 03:00:00,14.825,1000.45,,0.0,2210.0,470.0,1979.6,10.5,1230.0,90.6,,424.7,,370.5,0.45,3429.8,154.6,,,,54.0,52.8,,0.0,,0.0,,74.2,,,,75.6,,1295.5,132.89999999999998,59.6,,,,,817.1,763.0,,,,
2024-06-13 04:00:00,234.275,1022.4,,76.7,2280.0,522.6,1742.7,181.75,1269.0,0.0,,361.0,,343.5,72.05,3220.8,633.25,,,,17.5,296.0,0.2,,,367.8,,77.8,,,,0.0,,969.0,250.4,348.7,,,,,760.3,743.2,,,,
2024-06-13 05:00:00,348.725,961.9,1340.0,0.0,2390.0,419.4,1732.5,549.25,1339.0,94.3,,121.8,699.6,106.2,130.4,2685.0,1991.625,,,2219.0,15.8,0.0,0.0,20.0,,247.5,,133.1,,363.0,,,,51.3,1272.825,700.0,,,,,1112.5,1096.9,,,,
2024-06-13 06:00:00,548.9,1017.95,,449.8,2380.0,238.9,1919.5,443.3,1330.0,0.0,,0.0,700.0,0.0,145.1,2402.0,1388.3,,,2186.0,0.0,99.0,4.5,0.0,,0.0,,97.6,,,,,200.0,0.0,1083.5,,,,,,354.8,804.3,,,,
2024-06-13 07:00:00,424.3,1038.35,,423.8,2500.0,174.4,1899.8,283.8,1390.0,,553.0,513.75,699.1,130.7,456.525,2339.8,1752.875,,,1965.0,0.0,0.3,0.0,171.0,42.2,65.0,,293.0,590.0,,,,19.0,,1821.45,213.0,,,,,125.1,548.7,,,,
2024-06-13 08:00:00,0.0,1025.85,,0.0,2400.0,77.2,2474.6,0.0,1320.0,22.8,592.0,82.1,699.7,500.2,59.225,3165.2,30.75,,,2022.0,95.7,13.3,53.5,576.0,31.7,487.0,1612.0,234.2,531.0,,,38.9,388.0,1090.8,1234.625,0.0,320.0,31.0,130.3,,772.8,677.4,,,,
2024-06-13 09:00:00,,1004.325,,239.7,1880.0,180.3,2205.0,1838.5,1059.0,49.4,615.0,965.3,700.0,387.7,71.475,2600.2,46.125,,,2227.0,578.0,0.0,3.0,0.0,17.3,0.0,1680.0,141.0,590.0,376.0,,123.94999999999999,0.0,471.8,885.325,84.1,484.0,0.0,0.0,,665.8,87.7,,,,
2024-06-13 10:00:00,,1010.9,2500.0,0.0,1810.0,221.0,1760.7,267.6,1019.0,42.0,,1457.2,,448.9,62.55,1698.6,240.675,,21.825,,1008.0,,139.2,,49.2,604.2,,198.9,,,,571.8499999999999,,0.0,762.75,73.8,553.0,,,9.4,868.7,0.0,,,,
2024-06-13 11:00:00,,1107.225,1605.2,,2288.0,347.8,1870.9,791.2,1010.0,0.0,,1858.5,675.0,620.5,217.2,1325.5,661.9,6.8,80.2,,1237.8,14.5,163.6,,0.0,50.0,1497.0,324.8,,,,0.0,,,1850.625,0.0,320.0,,,21.1,1074.0,,,,,
2024-06-13 12:00:00,,1013.325,2006.6,,1690.0,353.9,1881.8,544.5,940.0,,,2298.3,933.625,629.0,14.425,1273.1,29.975,0.0,233.7,,1669.7,15.4,309.1,219.0,1.4,582.0,1047.0,306.3,531.0,,,10.2,,,895.8499999999999,,0.0,113.0,,19.4,1360.2,23.9,,,14.2,
2024-06-13 13:00:00,,1023.0999999999999,1373.2,,1740.0,451.2,1881.6,245.0,970.0,,,2162.1,861.6,484.9,46.199999999999996,1384.2,19.1,,188.0,,1677.6,0.0,311.4,699.0,6.7,700.0,608.0,102.5,,,,0.0,,,983.375,,43.3,102.0,,320.0,1365.8,30.0,,,0.0,
2024-06-13 14:00:00,,1445.625,1148.3,,1750.0,577.7,1899.3,237.6,812.0,,,2076.7,657.0,464.9,890.15,1362.4,458.375,,282.0,,1611.7,53.5,154.0,1409.0,16.4,,795.0,333.4,,,,,,,1186.375,,0.2,120.0,,0.0,1457.3,101.0,,,34.6,
2024-06-13 15:00:00,,1357.05,1278.6,,2030.0,574.5,1951.4,173.0,1140.0,,,1383.3,700.0,272.5,670.65,1467.4,225.975,46.0,0.0,,1111.6,347.2,0.0,532.0,0.0,,1245.0,249.2,,,,0.75,,114.0,1116.675,,320.0,39.0,,0.3,1514.6,403.4,,,0.0,
2024-06-13 16:00:00,,981.3,2431.0,,2210.0,596.7,1639.7,0.0,1239.0,,,607.8,709.175,0.0,66.5,1951.0,27.424999999999997,0.0,11.875,,716.4,109.1,,476.0,,,1680.0,232.5,590.0,,,,,520.8,943.4,,640.0,0.0,,114.5,1369.5,652.8,,,,
2024-06-13 17:00:00,131.175,1001.6333333333333,2500.0,108.7,1889.0,0.0,2832.4,68.25,1399.0,,,267.3,1200.0,,138.6,3263.9,23.933333333333337,,6.2,2228.0,324.3,57.5,,519.0,,,,95.1,347.0,,,138.2,1.0,1263.2,914.9666666666667,,640.5,,,0.0,1243.6,919.1,,,,
2024-06-13 18:00:00,365.5,1006.3000000000001,1340.0,101.6,2500.0,73.9,2437.8,37.25,1402.0,,,0.0,1200.0,34.5,119.7,3125.9,74.06666666666666,,0.0,2227.0,0.0,263.7,,729.0,,,,176.4,590.0,,,65.2,0.0,808.6,336.3,,,2.0,,,1010.2,1111.4,,,,
2024-06-13 19:00:00,866.2,967.6,,684.1,2515.0,0.0,2561.5,848.4,1399.0,82.2,550.0,,,0.0,209.3,2367.7,777.675,,,,26.8,181.9,,52.0,,509.8,1631.3,138.4,,,,0.0,,0.0,261.85,91.9,514.0,36.0,5.7,,0.0,602.1,,,,
2024-06-13 20:00:00,1177.8,873.3,,1095.8,2500.0,0.0,3138.3,411.1,1419.0,602.3,492.0,,1200.8,,50.8,2966.8,245.125,,0.8,2074.0,127.1,81.6,,197.0,,558.8,,185.7,,,,6.0,549.7,438.0,0.0,64.5,562.0,40.0,3.3,23.0,345.5,493.3,,,,
2024-06-13 21:00:00,1199.6,1000.0,,1060.3,,,2902.2,8.2,1404.0,567.2,523.0,,1200.0,,0.0,2770.6,223.2,,0.0,2149.0,0.0,138.9,,636.0,,700.0,1632.0,208.7,,,,0.0,190.0,626.5,155.725,1.8,614.0,21.0,0.0,4.5,298.2,493.4,,,,
2024-06-13 22:00:00,1310.3,,,1039.9,2043.0,52.1,3020.9,0.0,1409.0,399.3,615.0,,1199.9,,,3191.6,456.875,,,1922.0,,270.9,,400.0,,,,263.0,531.0,,,57.0,548.7,835.1,686.2,0.0,617.0,20.0,,1.4,43.8,640.5,,,,
2024-06-13 23:00:00,408.2,1006.2666666666668,,709.8,2402.0,0.0,3071.5,,1401.0,225.2,,,1199.4,301.7,140.5,3571.0,181.05,,,2014.7,,0.0,,241.0,,,1631.3,124.8,,,,38.9,270.0,2171.2,1704.2,,640.0,1.0,,8.2,0.0,484.5,,,,
2024-06-14 00:00:00,0.0,1036.975,2500.0,0.0,2500.0,22.8,2599.0,1.0,1290.0,0.0,,209.3,1200.0,103.6,1071.75,2291.45,157.1,,,2227.0,106.0,171.2,,472.0,,237.5,1681.0,39.3,,201.0,,8.15,0.0,1251.3,1797.025,293.4,666.7,0.0,,0.0,348.3,242.3,,,,
2024-06-14 01:00:00,307.7225,1209.7,2499.95,455.1,,18.9,3276.0,292.75,1170.0,84.5,,255.3,,0.0,1123.475,1756.35,190.35,,,,275.6,20.5,,1127.0,,204.3,,0.0,,250.0,,0.5,0.0,117.4,1953.475,904.3,650.1,,,,543.4,268.1,,,,
